time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,train/clip_fraction,train/std,train/entropy_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
17,1965,4,8704,-0.023846348747611046,0.0004092704424510632,256,0.022973523,0.09968698024749756,0.2,0.0036410202737897635,0.2388916015625,0.9973909854888916,-43.918452858924866,-0.039932671934366226,-2.343939666666667,1257.0
18,1961,4,9216,-0.02521641051862389,0.0004092704424510632,272,0.016081726,0.038074493408203125,0.2,0.004568783289869316,0.234130859375,0.9966697692871094,-43.879706501960754,-0.025646846741437912,-2.3607702857142856,1257.0
19,1960,4,9728,-0.027122438375954516,0.0004092704424510632,288,0.0230962,0.004453599452972412,0.2,0.062313529779203236,0.250732421875,0.9973725080490112,-43.87736105918884,-0.0011064037680625916,-2.3607702857142856,1257.0
20,1955,5,10240,-0.02046769199660048,0.0004092704424510632,304,0.013230937,0.006661117076873779,0.2,0.002937714172730921,0.171630859375,0.9982892274856567,-43.90095853805542,-0.030838532373309135,-2.359435375,1257.0
21,1952,5,10752,-0.033144085260573775,0.0004092704424510632,320,0.022806948,0.010755181312561035,0.2,0.059763493249192834,0.3265380859375,0.9980995655059814,-43.91937613487244,-0.015098068863153458,-2.359435375,1257.0
22,1951,5,11264,-0.026707784192694817,0.0004092704424510632,336,0.018455397,0.21938437223434448,0.2,0.0036794687912333757,0.25048828125,0.9964038729667664,-43.88910531997681,-0.03968169167637825,-2.359435375,1257.0
23,1951,6,11776,-0.021110058907652274,0.0004092704424510632,352,0.018002778,0.011356234550476074,0.2,0.0035373810460441746,0.2110595703125,0.9942089915275574,-43.823782205581665,-0.030269259586930275,-2.346442111111111,1257.0
24,1947,6,12288,-0.024844113781000488,0.0004092704424510632,368,0.023501948,0.019170820713043213,0.2,0.06000564945861697,0.2286376953125,0.9944787621498108,-43.78628420829773,-0.014970280230045319,-2.346442111111111,1257.0
25,1944,6,12800,-0.03749041527044028,0.0004092704424510632,384,0.021806993,-0.6788022518157959,0.2,0.004754525878524873,0.3009033203125,0.9930829405784607,-43.78506052494049,-0.05205662176012993,-2.3472926,1257.0
26,1941,6,13312,-0.026489866599149536,0.0004092704424510632,400,0.02695147,0.02343440055847168,0.2,0.0651502194814384,0.25830078125,0.9925176501274109,-43.74279546737671,-0.0036249645054340363,-2.3472926,1257.0
27,1938,7,13824,-0.021944186824839562,0.0004092704424510632,416,0.015760586,0.17454755306243896,0.2,0.007870753179304302,0.1923828125,0.9931329488754272,-43.743656516075134,-0.02727457322180271,-2.3472926,1257.0
28,1937,7,14336,-0.02725276861747261,0.0004092704424510632,432,0.01643688,0.39180684089660645,0.2,0.009218046980095096,0.248779296875,0.9921662211418152,-43.740397930145264,-0.03622026741504669,-2.336078,1257.0
29,1936,7,14848,-0.02014559922099579,0.0004092704424510632,448,0.018410299,0.2715768814086914,0.2,0.012022046001220588,0.2681884765625,0.992533802986145,-43.72197914123535,-0.022381726652383804,-2.336078,1257.0
30,1934,7,15360,-0.025285307347076014,0.0004092704424510632,464,0.017514896,-0.10198962688446045,0.2,0.0050769782756106,0.2513427734375,0.9939830303192139,-43.75108242034912,-0.029747238382697105,-2.3310264166666665,1257.0
31,1935,8,15872,-0.02857784253137652,0.0004092704424510632,480,0.02362349,0.20495975017547607,0.2,0.06826969922985882,0.2816162109375,0.9947956204414368,-43.79105019569397,-0.016210094094276428,-2.3310264166666665,1257.0
32,1936,8,16384,-0.023193945467937738,0.0004092704424510632,496,0.0137561625,-0.7013736963272095,0.2,0.006505594035843387,0.190185546875,0.9953247308731079,-43.80702340602875,-0.03138608857989311,-2.3282427692307692,1257.0
33,1935,8,16896,-0.02119851773022674,0.0004092704424510632,512,0.01517861,0.09197729825973511,0.2,0.09301677229814231,0.203857421875,0.9950698614120483,-43.8138644695282,0.014938704669475555,-2.3282427692307692,1257.0
34,1934,8,17408,-0.019676058262120932,0.0004092704424510632,528,0.015758058,-1.083087682723999,0.2,0.00722700579353841,0.1806640625,0.995410680770874,-43.80687999725342,-0.019874222576618195,-2.3282427692307692,1257.0
35,1932,9,17920,-0.02740113704930991,0.0004092704424510632,544,0.018594636,-0.5744826793670654,0.2,0.0029442625782394316,0.2840576171875,0.9962446093559265,-43.826568365097046,-0.03547559306025505,-2.325579785714286,1257.0
36,1931,9,18432,-0.020780903956620023,0.0004092704424510632,560,0.021749921,0.03404879570007324,0.2,0.10991725220810622,0.2493896484375,0.9974798560142517,-43.86238157749176,0.017601413652300835,-2.325579785714286,1257.0
37,1929,9,18944,-0.022395512787625194,0.0004092704424510632,576,0.015611317,-0.9405988454818726,0.2,0.00478351393394405,0.224609375,0.9972577691078186,-43.88138043880463,-0.0306526068598032,-2.3259969333333337,1257.0
38,1930,10,19456,-0.022968398247030564,0.0004092704424510632,592,0.0192334,0.13909029960632324,0.2,0.11721213930286467,0.2308349609375,0.9963666796684265,-43.85789453983307,0.01911339908838272,-2.3259969333333337,1257.0
39,1930,10,19968,-0.029273755382746458,0.0004092704424510632,608,0.022781018,-0.755376935005188,0.2,0.008031182136619464,0.26513671875,0.9968356490135193,-43.84504210948944,-0.03816908970475197,-2.3259969333333337,1257.0
40,1928,10,20480,-0.030256609636126086,0.0004092704424510632,624,0.015921457,-0.18337130546569824,0.2,0.0043948821621597745,0.267578125,0.995920717716217,-43.84430658817291,-0.04848707467317581,-2.3237088124999996,1257.0
41,1927,10,20992,-0.02541132364422083,0.0004092704424510632,640,0.020305019,0.08562976121902466,0.2,0.14055167918559164,0.265869140625,0.996579647064209,-43.825599193573,0.006642617285251617,-2.3237088124999996,1257.0
42,1926,11,21504,-0.026734661747468635,0.0004092704424510632,656,0.013854054,-5.689648628234863,0.2,0.004515666427323595,0.2396240234375,0.9973830580711365,-43.85789620876312,-0.030874695628881454,-2.3167367647058823,1257.0
43,1925,11,22016,-0.026277093958924524,0.0004092704424510632,672,0.021792514,0.08592849969863892,0.2,0.14512310735881329,0.2542724609375,0.9973714351654053,-43.86967706680298,0.007050476968288422,-2.3167367647058823,1257.0
44,1926,11,22528,-0.021658190089510754,0.0004092704424510632,688,0.015042252,-0.5995504856109619,0.2,0.008090664574410766,0.2366943359375,0.9947301745414734,-43.83062434196472,-0.032358456403017044,-2.3167367647058823,1257.0
45,1925,11,23040,-0.027829136204672977,0.0004092704424510632,704,0.017414607,-0.11074995994567871,0.2,0.004918999220535625,0.259765625,0.9936357140541077,-43.75745415687561,-0.03672601655125618,-2.307682833333333,1257.0
46,1924,12,23552,-0.02474386712128762,0.0004092704424510632,720,0.023449104,0.16388380527496338,0.2,0.15872672526165843,0.1904296875,0.993407130241394,-43.74041676521301,0.017571240663528442,-2.307682833333333,1257.0
47,1923,12,24064,-0.022416346429963596,0.0004092704424510632,736,0.014361739,-3.2310051918029785,0.2,0.008852173195919022,0.21044921875,0.9928488731384277,-43.729065895080566,-0.017577456310391426,-2.296946421052631,1257.0
48,1922,12,24576,-0.024686222401214764,0.0004092704424510632,752,0.024247775,0.10950672626495361,0.2,0.1789937629364431,0.2313232421875,0.9920518398284912,-43.70749521255493,0.017860200256109238,-2.296946421052631,1257.0
49,1921,13,25088,-0.022325250844005495,0.0004092704424510632,768,0.017887114,-0.024309158325195312,0.2,0.013633989728987217,0.217529296875,0.9929910898208618,-43.70349729061127,-0.02456090971827507,-2.296946421052631,1257.0
50,1920,13,25600,-0.021542847796808928,0.0004092704424510632,784,0.015598117,-0.0882941484451294,0.2,0.011710987368132919,0.210693359375,0.9935986995697021,-43.74146020412445,-0.021616850048303604,-2.2875091999999997,1257.0
51,1922,13,26112,-0.024613691595732234,0.0004092704424510632,800,0.0261155,0.4565528631210327,0.2,0.10511951812077314,0.2489013671875,0.9930726289749146,-43.742889165878296,-0.00029639340937137604,-2.2875091999999997,1257.0
52,1923,13,26624,-0.022936561465030536,0.0004092704424510632,816,0.013661449,-2.7125444412231445,0.2,0.015286663590813987,0.20556640625,0.9938198328018188,-43.73537302017212,-0.0384543351829052,-2.289344571428571,1257.0
53,1922,14,27136,-0.023784296034136787,0.0004092704424510632,832,0.01750956,0.13446980714797974,0.2,0.16338954027742147,0.201171875,0.9939104914665222,-43.75901424884796,0.014783903956413269,-2.289344571428571,1257.0
54,1922,14,27648,-0.028251914351130836,0.0004092704424510632,848,0.017745957,0.4172215461730957,0.2,0.011959388852119446,0.268798828125,0.9926329255104065,-43.73422014713287,-0.044252943247556686,-2.289344571428571,1257.0
55,1921,14,28160,-0.02763643283105921,0.0004092704424510632,864,0.018697802,0.5730260610580444,0.2,0.08011560665909201,0.2606201171875,0.9935125708580017,-43.7185560464859,-0.00018761307001113892,-2.2929303181818175,1257.0
56,1921,14,28672,-0.022903031873283908,0.0004092704424510632,880,0.023769133,0.6603845953941345,0.2,0.03659184026764706,0.2374267578125,0.9935259222984314,-43.745182037353516,-0.020773814991116524,-2.2929303181818175,1257.0
57,1921,15,29184,-0.02349257774767466,0.0004092704424510632,896,0.018135866,-0.5673602819442749,0.2,0.016235467133810744,0.2325439453125,0.9939990639686584,-43.743340373039246,-0.022724593058228493,-2.295207434782608,1257.0
58,1921,15,29696,-0.015721088740974665,0.0004092704424510632,912,0.016975913,0.40524494647979736,0.2,0.14250387251377106,0.1141357421875,0.9941935539245605,-43.75813901424408,-0.0006416290998458862,-2.295207434782608,1257.0
59,1921,15,30208,-0.03435911692213267,0.0004092704424510632,928,0.021991171,-0.3331648111343384,0.2,0.012218038988066837,0.277099609375,0.9941180348396301,-43.75842726230621,-0.03997913375496864,-2.2920754166666666,1257.0
60,1921,15,30720,-0.018679240078199655,0.0004092704424510632,944,0.018581007,0.6485673189163208,0.2,0.17547083739191294,0.12060546875,0.9933416843414307,-43.74664127826691,0.04069720581173897,-2.2920754166666666,1257.0
61,1922,16,31232,-0.019025380170205608,0.0004092704424510632,960,0.015374176,-1.5641727447509766,0.2,0.006552223829203285,0.1846923828125,0.9946335554122925,-43.74429953098297,-0.030722303315997124,-2.2920754166666666,1257.0
62,1923,16,31744,-0.029783543970552273,0.0004092704424510632,976,0.021980029,-0.14770817756652832,0.2,0.0040368454428971745,0.2906494140625,0.9933356642723083,-43.75679564476013,-0.04908289015293121,-2.28830508,1257.0
63,1922,16,32256,-0.01708678575232625,0.0004092704424510632,992,0.012916635,0.17679709196090698,0.2,0.15452904382254928,0.1060791015625,0.9922210574150085,-43.708420157432556,-0.0007238350808620453,-2.28830508,1257.0
64,1922,17,32768,-0.028936913251527585,0.0004092704424510632,1008,0.019156339,0.1315302848815918,0.2,0.014574886474292725,0.2705078125,0.9906431436538696,-43.66763246059418,-0.017100892961025238,-2.2878036153846155,1257.0
65,1923,17,33280,-0.02223364487872459,0.0004092704424510632,1024,0.019398151,0.48861217498779297,0.2,0.12014170060865581,0.200927734375,0.9906598925590515,-43.639455676078796,0.014157377183437347,-2.2878036153846155,1257.0
66,1924,17,33792,-0.0220766672573518,0.0004092704424510632,1040,0.016619056,-0.9109635353088379,0.2,0.010597595712170005,0.201904296875,0.987955629825592,-43.60966360569,-0.022539768368005753,-2.2878036153846155,1257.0
67,1924,17,34304,-0.024902156452299096,0.0004092704424510632,1056,0.017072776,-0.07347321510314941,0.2,0.0054886305224499665,0.2489013671875,0.9881281852722168,-43.54792928695679,-0.030042456462979317,-2.288940333333333,1257.0
68,1923,18,34816,-0.02120631033903919,0.0004092704424510632,1072,0.017966108,0.23854875564575195,0.2,0.16807929356582463,0.1722412109375,0.9882197976112366,-43.56680083274841,0.0007654018700122833,-2.288940333333333,1257.0
69,1922,18,35328,-0.028840640414273366,0.0004092704424510632,1088,0.023898847,-3.070237636566162,0.2,0.007412441875203513,0.28515625,0.9879783987998962,-43.55851638317108,-0.030224008485674858,-2.2923210357142856,1257.0
70,1922,18,35840,-0.020090983161935583,0.0004092704424510632,1104,0.018874805,0.260283887386322,0.2,0.23823811626061797,0.1187744140625,0.9880526065826416,-43.55382573604584,0.00913630798459053,-2.2923210357142856,1257.0
71,1921,18,36352,-0.020759268663823605,0.0004092704424510632,1120,0.014876595,-0.47570252418518066,0.2,0.004651741262932774,0.20263671875,0.9885772466659546,-43.56556510925293,-0.025021327659487724,-2.2923210357142856,1257.0
72,1920,19,36864,-0.025475971720879897,0.0004092704424510632,1136,0.017212633,-0.053217172622680664,0.2,0.005655193417624105,0.2459716796875,0.9884243011474609,-43.568907141685486,-0.04777698963880539,-2.2867755862068964,1257.0
73,1921,19,37376,-0.017193479361594655,0.0004092704424510632,1152,0.011538508,0.17157644033432007,0.2,0.25914198078680784,0.14892578125,0.9880496263504028,-43.56318438053131,0.028950124979019165,-2.2867755862068964,1257.0
74,1921,19,37888,-0.029070797114400193,0.0004092704424510632,1168,0.025457378,-2.2275595664978027,0.2,0.017591381911188364,0.2794189453125,0.9884766936302185,-43.5574392080307,-0.03695974498987198,-2.2753767000000003,1257.0
75,1921,19,38400,-0.015000936553406063,0.0004092704424510632,1184,0.014622467,0.35090720653533936,0.2,0.22889616899192333,0.086669921875,0.9884631037712097,-43.57093298435211,0.014459431171417236,-2.2753767000000003,1257.0
76,1921,20,38912,-0.026422660921525676,0.0004092704424510632,1200,0.017424759,-0.23235952854156494,0.2,0.00556990021141246,0.2513427734375,0.986993134021759,-43.54364001750946,-0.03306974098086357,-2.2753767000000003,1257.0
77,1922,20,39424,-0.019634965094155632,0.0004092704424510632,1216,0.0170939,0.18590593338012695,0.2,0.007870913148508407,0.193359375,0.9879966378211975,-43.5282244682312,-0.024896953254938126,-2.2707498387096776,1257.0
78,1922,20,39936,-0.022012028784956783,0.0004092704424510632,1232,0.022453766,0.4392663240432739,0.2,0.1300087575800717,0.1641845703125,0.9878568053245544,-43.55671441555023,-0.0035075265914201736,-2.2707498387096776,1257.0
79,1922,21,40448,-0.02600725687807426,0.0004092704424510632,1248,0.019577825,-2.27504301071167,0.2,0.037889031576924026,0.2249755859375,0.9884493947029114,-43.549657225608826,-0.03141630440950394,-2.2686287812500003,1257.0
80,1922,21,40960,-0.01256134349387139,0.0004092704424510632,1264,0.016818633,0.09317886829376221,0.2,0.21725230454467237,0.156494140625,0.9887908697128296,-43.57649910449982,0.013949502259492874,-2.2686287812500003,1257.0
81,1921,21,41472,-0.025051260454347357,0.0004092704424510632,1280,0.018144244,-0.05324959754943848,0.2,0.007488726303563453,0.2630615234375,0.9877547025680542,-43.56260395050049,-0.03254865109920502,-2.2686287812500003,1257.0
82,1921,21,41984,-0.023528121586423367,0.0004092704424510632,1296,0.02101184,0.6401144862174988,0.2,0.12000646931119263,0.216552734375,0.9870861172676086,-43.530760526657104,0.010364629328250885,-2.267582060606061,1257.0
83,1921,22,42496,-0.02108352915092837,0.0004092704424510632,1312,0.019069346,0.8097308874130249,0.2,0.04613074043300003,0.2550048828125,0.9869279265403748,-43.521379828453064,-0.013576056808233261,-2.267582060606061,1257.0
84,1920,22,43008,-0.024501582549419254,0.0004092704424510632,1328,0.015634654,-1.7973353862762451,0.2,0.017680691875284538,0.2513427734375,0.9878566861152649,-43.52935981750488,-0.017312413081526756,-2.2684264411764707,1257.0
85,1919,22,43520,-0.020677805616287515,0.0004092704424510632,1344,0.01667906,0.2690451741218567,0.2,0.20837390457745641,0.1163330078125,0.9887900948524475,-43.56027710437775,0.007545046508312225,-2.2684264411764707,1257.0
86,1919,22,44032,-0.023135236609959975,0.0004092704424510632,1360,0.015364691,0.2523522973060608,0.2,0.011446534408605658,0.2242431640625,0.9920693635940552,-43.61760079860687,-0.02265520766377449,-2.270263628571429,1257.0
87,1919,23,44544,-0.012303371710004285,0.0004092704424510632,1376,0.0144643225,0.7298508882522583,0.2,0.2563649844378233,0.0906982421875,0.9929856061935425,-43.70329260826111,0.057793423533439636,-2.270263628571429,1257.0
88,1918,23,45056,-0.02047803983441554,0.0004092704424510632,1392,0.017591253,-2.19488263130188,0.2,0.008066182941547595,0.23681640625,0.9932432770729065,-43.70289599895477,-0.02320205606520176,-2.270263628571429,1257.0
89,1919,23,45568,-0.02194148552371189,0.0004092704424510632,1408,0.016167393,-0.2944343090057373,0.2,0.0044941400265088305,0.2181396484375,0.9943851828575134,-43.72952401638031,-0.03804907202720642,-2.2720006111111117,1257.0
90,1918,24,46080,-0.008998769262689166,0.0004092704424510632,1424,0.008516367,0.23197931051254272,0.2,0.2569555767113343,0.072021484375,0.9943950772285461,-43.74345123767853,0.018313057720661163,-2.2720006111111117,1257.0
91,1918,24,46592,-0.03387572709470987,0.0004092704424510632,1440,0.024825215,-0.5711054801940918,0.2,0.007017547890427522,0.319580078125,0.9956582188606262,-43.755234241485596,-0.037024229764938354,-2.2655014864864866,1257.0
92,1918,24,47104,-0.020221047932864167,0.0004092704424510632,1456,0.020314654,0.4428480863571167,0.2,0.19493533414788544,0.142333984375,0.9954651594161987,-43.77456259727478,0.031514834612607956,-2.2655014864864866,1257.0
93,1918,24,47616,-0.02037095039850101,0.0004092704424510632,1472,0.014355002,-0.34464550018310547,0.2,0.009946578662493266,0.225341796875,0.9948078989982605,-43.754536628723145,-0.017119957134127617,-2.2655014864864866,1257.0
94,1918,25,48128,-0.02691625212901272,0.0004092704424510632,1488,0.019082146,-0.3117412328720093,0.2,0.004959820114891045,0.2613525390625,0.9938709139823914,-43.73265886306763,-0.03766140341758728,-2.264140973684211,1257.0
95,1919,25,48640,-0.019216238317312673,0.0004092704424510632,1504,0.017468281,0.29691892862319946,0.2,0.2758470808621496,0.1055908203125,0.9932236075401306,-43.70421075820923,-0.0038641653954982758,-2.264140973684211,1257.0
96,1919,25,49152,-0.03199018360464834,0.0004092704424510632,1520,0.025722511,-2.6021900177001953,0.2,0.007175747974542901,0.3131103515625,0.9930408596992493,-43.688416838645935,-0.045142024755477905,-2.263829948717949,1257.0
97,1919,25,49664,-0.013708951795706525,0.0004092704424510632,1536,0.013075417,0.08795726299285889,0.2,0.4597371770069003,0.093505859375,0.9928745031356812,-43.68038594722748,0.06256790459156036,-2.263829948717949,1257.0
98,1919,26,50176,-0.026507023081649095,0.0004092704424510632,1552,0.013768578,-0.7084306478500366,0.2,0.008756163995712996,0.21826171875,0.9915502667427063,-43.655473709106445,-0.041927725076675415,-2.263829948717949,1257.0
99,1919,26,50688,-0.02643388712021988,0.0004092704424510632,1568,0.015921842,-0.004202127456665039,0.2,0.005171118114958517,0.260009765625,0.9919571280479431,-43.62887740135193,-0.03332769125699997,-2.264752775,1257.0
100,1919,26,51200,-0.011127569247037172,0.0004092704424510632,1584,0.012716044,0.3369826078414917,0.2,0.301255835685879,0.0938720703125,0.9927063584327698,-43.65386748313904,0.026928504928946495,-2.264752775,1257.0
101,1918,26,51712,-0.028170881880214438,0.0004092704424510632,1600,0.01839101,-3.086665153503418,0.2,0.010883885828661732,0.2637939453125,0.9912835359573364,-43.647162675857544,-0.04141290485858917,-2.2638936829268292,1257.0
102,1918,27,52224,-0.013299647020176053,0.0004092704424510632,1616,0.010625487,0.34387654066085815,0.2,0.3260076849255711,0.0882568359375,0.9903612732887268,-43.59864926338196,0.02776857279241085,-2.2638936829268292,1257.0
103,1919,27,52736,-0.022044851328246295,0.0004092704424510632,1632,0.016455604,0.06592077016830444,0.2,0.012822906777728349,0.21533203125,0.988105058670044,-43.55265188217163,-0.024536335840821266,-2.2638936829268292,1257.0
104,1919,27,53248,-0.022356466972269118,0.0004092704424510632,1648,0.015688986,0.3903024196624756,0.2,0.0459764952538535,0.25048828125,0.9865614771842957,-43.476805448532104,-0.011172877624630928,-2.2643247857142854,1257.0
105,1919,28,53760,-0.015984210913302377,0.0004092704424510632,1664,0.017956901,0.7498303651809692,0.2,0.1463066611904651,0.1461181640625,0.98539137840271,-43.445698380470276,-0.005141306668519974,-2.2643247857142854,1257.0
106,1919,28,54272,-0.018574018191429786,0.0004092704424510632,1680,0.017405175,-3.03830623626709,0.2,0.053144412813708186,0.1883544921875,0.9853036999702454,-43.411128759384155,-0.01744803413748741,-2.266598279069767,1257.0
107,1919,28,54784,-0.01987208848731825,0.0004092704424510632,1696,0.013267232,0.11154431104660034,0.2,0.3420626937877387,0.0997314453125,0.9856536388397217,-43.421578884124756,0.015832658857107162,-2.266598279069767,1257.0
108,1918,28,55296,-0.022814062220277265,0.0004092704424510632,1712,0.013412121,0.40853309631347656,0.2,0.008581163245253265,0.2119140625,0.9864834547042847,-43.43835210800171,-0.025224661454558372,-2.266598279069767,1257.0
109,1918,29,55808,-0.01727595808915794,0.0004092704424510632,1728,0.01680069,0.6077905893325806,0.2,0.1848151022568345,0.125244140625,0.9869076609611511,-43.45534682273865,0.042603809386491776,-2.259900113636363,1257.0
110,1918,29,56320,-0.02109809563262388,0.0004092704424510632,1744,0.026457619,0.9333310723304749,0.2,0.028534083219710737,0.2808837890625,0.9848454594612122,-43.436336398124695,-0.019736241549253464,-2.259900113636363,1257.0
111,1918,29,56832,-0.022130653233034536,0.0004092704424510632,1760,0.015579559,-0.8739305734634399,0.2,0.05204829608555883,0.2359619140625,0.986547589302063,-43.412657141685486,-0.015483565628528595,-2.2567799333333327,1257.0
112,1918,29,57344,-0.018570005500805564,0.0004092704424510632,1776,0.018013299,0.29731565713882446,0.2,0.23540952894836664,0.0941162109375,0.9870480298995972,-43.46477937698364,0.011011183261871338,-2.2567799333333327,1257.0
113,1917,30,57856,-0.03283277932496276,0.0004092704424510632,1792,0.020383723,-0.45538902282714844,0.2,0.0059641001134878024,0.2979736328125,0.988703191280365,-43.48701739311218,-0.03941955417394638,-2.251155369565217,1257.0
114,1917,30,58368,-0.00885302662209142,0.0004092704424510632,1808,0.0121593885,0.6410642862319946,0.2,0.2867237343452871,0.069580078125,0.9890231490135193,-43.53191375732422,0.06051751971244812,-2.251155369565217,1257.0
115,1917,30,58880,-0.030384886573301628,0.0004092704424510632,1824,0.021626424,-1.2442512512207031,0.2,0.006188996609125752,0.2679443359375,0.988827109336853,-43.52488076686859,-0.05257424712181091,-2.251155369565217,1257.0
116,1916,30,59392,-0.024224834865890443,0.0004092704424510632,1840,0.015014192,-0.3249152898788452,0.2,0.005026329585234635,0.2349853515625,0.9886954426765442,-43.51284408569336,-0.034263018518686295,-2.249328638297872,1257.0
117,1916,31,59904,-0.013259659768664278,0.0004092704424510632,1856,0.0133689195,0.22903460264205933,0.2,0.3771932653617114,0.07763671875,0.988685667514801,-43.50946223735809,0.015088587999343872,-2.249328638297872,1257.0
118,1916,31,60416,-0.028436380220227875,0.0004092704424510632,1872,0.025681593,-1.4392037391662598,0.2,0.005331361084245145,0.27978515625,0.9872611165046692,-43.49149715900421,-0.04011381044983864,-2.2510218125,1257.0
119,1916,31,60928,-0.018441342748701572,0.0004092704424510632,1888,0.011760025,0.08647781610488892,0.2,0.5659095975570381,0.101806640625,0.986813485622406,-43.457972168922424,0.08038857579231262,-2.2510218125,1257.0
120,1916,32,61440,-0.024635739071527496,0.0004092704424510632,1904,0.018691756,-0.23611974716186523,0.2,0.007018791962764226,0.232177734375,0.9845088124275208,-43.423898458480835,-0.030568568035960197,-2.2510218125,1257.0
121,1917,32,61952,-0.026483172579901293,0.0004092704424510632,1920,0.019853028,-0.1652374267578125,0.2,0.007808766080415808,0.26171875,0.9844009280204773,-43.36865532398224,-0.02983725816011429,-2.248347244897959,1257.0
122,1917,32,62464,-0.013649654254550114,0.0004092704424510632,1936,0.013478369,0.2551316022872925,0.2,0.38851661141961813,0.09619140625,0.9843510985374451,-43.37841212749481,0.0235847607254982,-2.248347244897959,1257.0
123,1917,32,62976,-0.02620388376817573,0.0004092704424510632,1952,0.02439073,-2.1480519771575928,0.2,0.008989447829662822,0.27978515625,0.9837434887886047,-43.35339403152466,-0.03460080921649933,-2.24847896,1257.0
124,1917,33,63488,-0.010162986916839145,0.0004092704424510632,1968,0.010116531,0.2550443410873413,0.2,0.5869532378856093,0.037353515625,0.983871340751648,-43.346208930015564,0.0660431906580925,-2.24847896,1257.0
125,1916,33,64000,-0.02948493907751981,0.0004092704424510632,1984,0.01843542,-0.009695291519165039,0.2,0.01745784393278882,0.2625732421875,0.9840202927589417,-43.349682688713074,-0.046328265219926834,-2.24847896,1257.0
