time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/learning_rate,train/approx_kl,train/std,train/clip_fraction,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
5,9728,1793,19,-43.99057066440582,0.0005400180816650391,0.2,-0.027141115540871397,288,0.07301128120161593,0.0004092704424510632,0.018792743,1.0009739398956299,0.2637939453125,0.004146575927734375,1257.0,-2.9242652857142852
5,10240,1792,20,-44.010737895965576,0.010591864585876465,0.2,-0.02564642754441593,304,0.004578426509397104,0.0004092704424510632,0.01645825,1.0015931129455566,0.2398681640625,-0.03902615234255791,1257.0,-2.921461
6,10752,1789,21,-44.04471504688263,0.0008015632629394531,0.2,-0.02039937360677868,320,0.07196734880562872,0.0004092704424510632,0.01537311,1.00346839427948,0.1956787109375,0.004693977534770966,1257.0,-2.921461
6,11264,1785,22,-44.08120536804199,-0.01535642147064209,0.2,-0.021877831990423147,336,0.009301534038968384,0.0004092704424510632,0.015870597,1.0038039684295654,0.216552734375,-0.0320570133626461,1257.0,-2.921461
6,11776,1785,23,-44.094207644462585,-0.0296553373336792,0.2,-0.025887069132295437,352,0.004226764387567528,0.0004092704424510632,0.016809558,1.0045812129974365,0.2425537109375,-0.0280798077583313,1257.0,-2.9034396666666664
6,12288,1785,24,-44.10620594024658,0.0008043646812438965,0.2,-0.03255424479721114,368,0.09855156391859055,0.0004092704424510632,0.03448505,1.0045876502990723,0.34228515625,0.011433955281972885,1257.0,-2.9034396666666664
7,12800,1785,25,-44.07759869098663,-0.007282137870788574,0.2,-0.03213112278535846,384,0.003294721831480274,0.0004092704424510632,0.031909663,1.002197027206421,0.3138427734375,-0.044206809252500534,1257.0,-2.902456
7,13312,1782,26,-44.00715911388397,0.0015537142753601074,0.2,-0.024119446374243125,400,0.10265189502388239,0.0004092704424510632,0.013819955,1.0012532472610474,0.21337890625,0.028910130262374878,1257.0,-2.902456
7,13824,1784,27,-43.992976903915405,0.08765071630477905,0.2,-0.024206628499086946,416,0.012857866880949587,0.0004092704424510632,0.022590935,1.0008411407470703,0.265869140625,-0.033941227942705154,1257.0,-2.902456
8,14336,1784,28,-43.980612993240356,0.006170332431793213,0.2,-0.02287866044207476,432,0.005854794348124415,0.0004092704424510632,0.016754631,1.000622272491455,0.236083984375,-0.036613740026950836,1257.0,-2.9135039090909087
8,14848,1784,29,-43.977911829948425,0.0020889639854431152,0.2,-0.021131610730662942,448,0.029488792351912707,0.0004092704424510632,0.019844923,1.000870704650879,0.2374267578125,-0.01155796181410551,1257.0,-2.9135039090909087
8,15360,1781,30,-43.9887832403183,0.03395563364028931,0.2,-0.022062795207602903,464,0.00573552416608436,0.0004092704424510632,0.014149394,1.0011943578720093,0.2244873046875,-0.03571788966655731,1257.0,-2.9291561666666666
8,15872,1781,31,-43.98623967170715,0.0003031492233276367,0.2,-0.025924693181877956,480,0.15023194602690637,0.0004092704424510632,0.020291358,1.0006264448165894,0.2802734375,0.03466110676527023,1257.0,-2.9291561666666666
9,16384,1779,32,-43.953644037246704,0.0011715292930603027,0.2,-0.033496981966891326,496,0.008776307906373404,0.0004092704424510632,0.029129647,0.9993153214454651,0.366455078125,-0.03651885688304901,1257.0,-2.941613
9,16896,1779,33,-43.91065239906311,0.0003981590270996094,0.2,-0.026529552444117144,512,0.1614699533674866,0.0004092704424510632,0.021801531,0.9981019496917725,0.256103515625,0.03165769577026367,1257.0,-2.941613
9,17408,1779,34,-43.86377000808716,-0.07304227352142334,0.2,-0.029618150321766734,528,0.008176682909834199,0.0004092704424510632,0.026102941,0.9960264563560486,0.289794921875,-0.03248105198144913,1257.0,-2.941613
10,17920,1780,35,-43.80560064315796,-0.0007976293563842773,0.2,-0.028584436367964372,544,0.005858929835085291,0.0004092704424510632,0.016906364,0.9952548742294312,0.212646484375,-0.03614374250173569,1257.0,-2.931104
10,18432,1780,36,-43.789061427116394,0.0003940463066101074,0.2,-0.023034799509332515,560,0.20463452255353332,0.0004092704424510632,0.02045742,0.995180606842041,0.2325439453125,0.06320200860500336,1257.0,-2.931104
10,18944,1779,37,-43.78367006778717,-0.011838912963867188,0.2,-0.026860457626753487,576,0.0020393514969327953,0.0004092704424510632,0.021568567,0.9943286180496216,0.2706298828125,-0.03754853829741478,1257.0,-2.9413374666666665
10,19456,1778,38,-43.742544174194336,0.0016235113143920898,0.2,-0.0230678108491702,592,0.17798101995140314,0.0004092704424510632,0.021525748,0.9925678372383118,0.226806640625,0.04000890254974365,1257.0,-2.9413374666666665
11,19968,1778,39,-43.67318618297577,0.004963099956512451,0.2,-0.02710032129107276,608,0.012687070498941466,0.0004092704424510632,0.01920237,0.9902049899101257,0.209228515625,-0.03324475139379501,1257.0,-2.9413374666666665
11,20480,1777,40,-43.611544132232666,-0.004926323890686035,0.2,-0.02260605525225401,624,0.005663615149387624,0.0004092704424510632,0.017736457,0.9889892935752869,0.197265625,-0.0335778072476387,1257.0,-2.9561778750000003
11,20992,1776,41,-43.59144365787506,0.0008043050765991211,0.2,-0.026429019213537686,640,0.23291123658418655,0.0004092704424510632,0.022305166,0.988832414150238,0.246337890625,0.1041053757071495,1257.0,-2.9561778750000003
12,21504,1774,42,-43.59190475940704,-0.34945249557495117,0.2,-0.025461391574935988,656,0.0026317536503484007,0.0004092704424510632,0.01621741,0.9887163043022156,0.2027587890625,-0.034625787287950516,1257.0,-2.950501235294118
12,22016,1775,43,-43.575244545936584,0.0015690922737121582,0.2,-0.01791244860214647,672,0.20157025195658207,0.0004092704424510632,0.018342758,0.9881154298782349,0.181396484375,0.09075790643692017,1257.0,-2.950501235294118
12,22528,1776,44,-43.5795122385025,0.027626633644104004,0.2,-0.02771771563857328,688,0.01549005025299266,0.0004092704424510632,0.019445043,0.9896970987319946,0.2564697265625,-0.03384587913751602,1257.0,-2.950501235294118
12,23040,1776,45,-43.62593221664429,-1.0848045349121094e-05,0.2,-0.032180751441046596,704,0.0059849478711839765,0.0004092704424510632,0.019716412,0.9904240369796753,0.2603759765625,-0.04322204738855362,1257.0,-2.9585183333333336
13,23552,1776,46,-43.607626080513,0.000598907470703125,0.2,-0.024802182597341016,720,0.25801223050802946,0.0004092704424510632,0.01858962,0.9884794354438782,0.2003173828125,0.08616244792938232,1257.0,-2.9585183333333336
13,24064,1775,47,-43.56127977371216,-0.2931860685348511,0.2,-0.013961726770503446,736,0.00784739663504297,0.0004092704424510632,0.013047054,0.98841392993927,0.1346435546875,-0.007705909665673971,1257.0,-2.9702028947368424
13,24576,1775,48,-43.56444537639618,0.0001437067985534668,0.2,-0.023041180589643773,752,0.2518967716023326,0.0004092704424510632,0.016922094,0.9873196482658386,0.20263671875,0.08777118474245071,1257.0,-2.9702028947368424
14,25088,1775,49,-43.507813930511475,-0.0038619041442871094,0.2,-0.027347646027919836,768,0.013668165425769985,0.0004092704424510632,0.027723763,0.9861609935760498,0.2891845703125,-0.0350901260972023,1257.0,-2.9702028947368424
14,25600,1774,50,-43.472280621528625,-0.0004864931106567383,0.2,-0.030743130017071962,784,0.0042209467574139126,0.0004092704424510632,0.019904386,0.9844120740890503,0.259521484375,-0.02951234020292759,1257.0,-2.9679838000000003
14,26112,1774,51,-43.39066231250763,0.00029778480529785156,0.2,-0.025149682420305908,800,0.280139637645334,0.0004092704424510632,0.023047669,0.9811192154884338,0.260986328125,0.0778244286775589,1257.0,-2.9679838000000003
15,26624,1773,52,-43.29960572719574,-0.1255970001220703,0.2,-0.024685527896508574,816,0.004080161153979134,0.0004092704424510632,0.019160151,0.9795398712158203,0.2314453125,-0.03374992311000824,1257.0,-2.9683536190476194
15,27136,1772,53,-43.25607979297638,0.00020813941955566406,0.2,-0.024500048108166084,832,0.28371225809678435,0.0004092704424510632,0.023240447,0.977827787399292,0.224609375,0.1000669077038765,1257.0,-2.9683536190476194
15,27648,1773,54,-43.21914494037628,0.0044293999671936035,0.2,-0.026298383265384473,848,0.010559366579400375,0.0004092704424510632,0.02534724,0.9775637984275818,0.263671875,-0.03449957072734833,1257.0,-2.9683536190476194
15,28160,1773,55,-43.20179903507233,-6.330013275146484e-05,0.2,-0.03190586023993092,864,0.00650313614460174,0.0004092704424510632,0.021116395,0.9765772819519043,0.266845703125,-0.049486033618450165,1257.0,-2.9687282272727273
16,28672,1772,56,-43.17022252082825,0.00019210577011108398,0.2,-0.02233310748124495,880,0.0925840639974922,0.0004092704424510632,0.034082137,0.9761995673179626,0.241455078125,-0.000920422375202179,1257.0,-2.9687282272727273
16,29184,1772,57,-43.165913701057434,0.003005504608154297,0.2,-0.026548806228674948,896,0.004326284572016448,0.0004092704424510632,0.019977741,0.9756580591201782,0.2509765625,-0.0372002013027668,1257.0,-2.968143347826087
16,29696,1771,58,-43.13865101337433,0.00019752979278564453,0.2,-0.026926128499326296,912,0.3354883985593915,0.0004092704424510632,0.022825517,0.9751728177070618,0.2620849609375,0.12489864230155945,1257.0,-2.968143347826087
17,30208,1771,59,-43.1066472530365,0.07950830459594727,0.2,-0.026057644659886137,928,0.007207130780443549,0.0004092704424510632,0.029568013,0.9734328985214233,0.301025390625,-0.033617276698350906,1257.0,-2.9651672083333334
17,30720,1770,60,-43.04924511909485,0.0003476142883300781,0.2,-0.02784413707558997,944,0.3206698428839445,0.0004092704424510632,0.018397648,0.9722900390625,0.25537109375,0.10945041477680206,1257.0,-2.9651672083333334
17,31232,1768,61,-43.05315089225769,-0.0008502006530761719,0.2,-0.029119292754330672,960,0.01355070056160912,0.0004092704424510632,0.021301873,0.9737871289253235,0.255859375,-0.03643554449081421,1257.0,-2.9651672083333334
17,31744,1768,62,-43.10462248325348,-0.0004353523254394531,0.2,-0.032598219375358894,976,0.0052410857897484675,0.0004092704424510632,0.027258039,0.9754653573036194,0.2958984375,-0.036236610263586044,1257.0,-2.9606278399999995
18,32256,1768,63,-43.12191665172577,7.730722427368164e-05,0.2,-0.02371883747400716,992,0.3564327456988394,0.0004092704424510632,0.022265118,0.974758505821228,0.2308349609375,0.1699710190296173,1257.0,-2.9606278399999995
18,32768,1768,64,-43.07638072967529,-0.05866289138793945,0.2,-0.024808516653138213,1008,0.0016794194052636158,0.0004092704424510632,0.017808577,0.9733625650405884,0.248779296875,-0.036851394921541214,1257.0,-2.9574045
18,33280,1768,65,-43.02829658985138,6.258487701416016e-05,0.2,-0.02572677413263591,1024,0.32950996700674295,0.0004092704424510632,0.020707194,0.9717323184013367,0.2347412109375,0.11350269615650177,1257.0,-2.9574045
19,33792,1767,66,-43.01280963420868,-0.00011467933654785156,0.2,-0.02428163425065577,1040,0.010841751034604385,0.0004092704424510632,0.017566934,0.972989022731781,0.239501953125,-0.028777047991752625,1257.0,-2.9574045
19,34304,1767,67,-43.055121421813965,-0.00026798248291015625,0.2,-0.0301465212542098,1056,0.005169144722458441,0.0004092704424510632,0.025425877,0.9732562899589539,0.2803955078125,-0.031758930534124374,1257.0,-2.9493400370370373
19,34816,1767,68,-43.05697548389435,2.580881118774414e-05,0.2,-0.020002537843538448,1072,0.3590180091559887,0.0004092704424510632,0.013967289,0.9734727740287781,0.1812744140625,0.14368432760238647,1257.0,-2.9493400370370373
19,35328,1768,69,-43.04662072658539,-0.010713934898376465,0.2,-0.02237922108906787,1088,0.0033092347548517864,0.0004092704424510632,0.019007547,0.9718918204307556,0.1988525390625,-0.0274881049990654,1257.0,-2.9494331071428577
20,35840,1768,70,-42.998961210250854,1.5079975128173828e-05,0.2,-0.025599987449822947,1104,0.3229714706540108,0.0004092704424510632,0.023737947,0.9711490869522095,0.2579345703125,0.13813167810440063,1257.0,-2.9494331071428577
20,36352,1767,71,-43.00645101070404,-4.0531158447265625e-06,0.2,-0.022875572700286284,1120,0.01130996210849844,0.0004092704424510632,0.022424042,0.972269594669342,0.2471923828125,-0.027075039222836494,1257.0,-2.9494331071428577
20,36864,1767,72,-43.02908098697662,-6.496906280517578e-05,0.2,-0.016829628846608102,1136,0.004403023791383021,0.0004092704424510632,0.013337461,0.9717632532119751,0.1790771484375,-0.022643528878688812,1257.0,-2.9488533448275867
21,37376,1767,73,-43.01290774345398,1.6629695892333984e-05,0.2,-0.02380866253224667,1152,0.3639056934043765,0.0004092704424510632,0.015088635,0.9719638824462891,0.230712890625,0.1616279035806656,1257.0,-2.9488533448275867
21,37888,1767,74,-43.05629360675812,-9.226799011230469e-05,0.2,-0.027944118599407375,1168,0.0031076813356776256,0.0004092704424510632,0.01907666,0.9751817584037781,0.23974609375,-0.04299314692616463,1257.0,-2.949293
21,38400,1767,75,-43.128512382507324,3.534555435180664e-05,0.2,-0.02830568770878017,1184,0.31897391844540834,0.0004092704424510632,0.02181746,0.9751483201980591,0.271240234375,0.09998290985822678,1257.0,-2.949293
22,38912,1767,76,-43.111647844314575,-1.7523765563964844e-05,0.2,-0.024382149887969717,1200,0.009805054825847037,0.0004092704424510632,0.02136238,0.9753853678703308,0.24365234375,-0.03285856172442436,1257.0,-2.949293
22,39424,1767,77,-43.12939751148224,-1.4066696166992188e-05,0.2,-0.021493275125976652,1216,0.006405844971595798,0.0004092704424510632,0.015696054,0.9761645793914795,0.2108154296875,-0.02035105787217617,1257.0,-2.9531537741935487
22,39936,1766,78,-43.13413631916046,3.272294998168945e-05,0.2,-0.02473959325288888,1232,0.35278300289064646,0.0004092704424510632,0.03124634,0.9751284122467041,0.2720947265625,0.12190841138362885,1257.0,-2.9531537741935487
22,40448,1765,79,-43.11867427825928,-0.00036716461181640625,0.2,-0.02532987081212923,1248,0.005875534414371941,0.0004092704424510632,0.01654597,0.9754259586334229,0.2440185546875,-0.03609531372785568,1257.0,-2.954718625
23,40960,1765,80,-43.11969828605652,0.000340878963470459,0.2,-0.025698724326502997,1264,0.3529973989352584,0.0004092704424510632,0.025052123,0.9741566181182861,0.252685546875,0.1460292935371399,1257.0,-2.954718625
23,41472,1764,81,-43.07749903202057,2.014636993408203e-05,0.2,-0.031266987818526104,1280,0.013074508256977424,0.0004092704424510632,0.030352753,0.9735119938850403,0.285888671875,-0.041035592555999756,1257.0,-2.954718625
23,41984,1763,82,-43.070287346839905,2.753734588623047e-05,0.2,-0.023851399164414033,1296,0.004602293323841877,0.0004092704424510632,0.015725303,0.9736335873603821,0.2308349609375,-0.027967926114797592,1257.0,-2.95434396969697
24,42496,1762,83,-43.08767223358154,1.627206802368164e-05,0.2,-0.023489733779570088,1312,0.14047573157586157,0.0004092704424510632,0.035872184,0.9750387668609619,0.276611328125,0.05605193227529526,1257.0,-2.95434396969697
24,43008,1761,84,-43.106717348098755,4.2319297790527344e-05,0.2,-0.021876392973354086,1328,0.0059569970617303625,0.0004092704424510632,0.013710898,0.9739548563957214,0.2052001953125,-0.03722064569592476,1257.0,-2.9503177647058827
24,43520,1761,85,-43.075422525405884,2.3305416107177734e-05,0.2,-0.028134734006016515,1344,0.4119100673124194,0.0004092704424510632,0.022155687,0.9738160371780396,0.240478515625,0.13435161113739014,1257.0,-2.9503177647058827
25,44032,1760,86,-43.07104170322418,0.00010603666305541992,0.2,-0.022966326330788434,1360,0.018845192156732082,0.0004092704424510632,0.039667077,0.9736521244049072,0.2684326171875,-0.027624964714050293,1257.0,-2.9592767714285717
25,44544,1759,87,-43.07092070579529,3.504753112792969e-05,0.2,-0.02758975815231679,1376,0.39423542004078627,0.0004092704424510632,0.019891948,0.9737336039543152,0.2674560546875,0.14153432846069336,1257.0,-2.9592767714285717
25,45056,1759,88,-43.06498456001282,-0.025316596031188965,0.2,-0.02206798765109852,1392,0.00939142468268983,0.0004092704424510632,0.022977697,0.9731018543243408,0.2154541015625,-0.029229093343019485,1257.0,-2.9592767714285717
25,45568,1759,89,-43.009363651275635,3.039836883544922e-06,0.2,-0.029709914786508307,1408,0.004269343065971043,0.0004092704424510632,0.02034973,0.9698366522789001,0.280029296875,-0.058813903480768204,1257.0,-2.957659944444445
26,46080,1759,90,-42.91514754295349,1.5437602996826172e-05,0.2,-0.025163140438962728,1424,0.4060245640575886,0.0004092704424510632,0.02396801,0.9676256775856018,0.2529296875,0.16316092014312744,1257.0,-2.957659944444445
26,46592,1760,91,-42.86734414100647,1.7464160919189453e-05,0.2,-0.027233148430241272,1440,0.0026227167563774856,0.0004092704424510632,0.016727135,0.9667790532112122,0.2611083984375,-0.03659459576010704,1257.0,-2.955460351351352
26,47104,1760,92,-42.86011207103729,2.1338462829589844e-05,0.2,-0.03099644195754081,1456,0.3631813721731305,0.0004092704424510632,0.02814345,0.9673497080802917,0.2882080078125,0.16306406259536743,1257.0,-2.955460351351352
27,47616,1760,93,-42.87493681907654,0.00019496679306030273,0.2,-0.019400535980821587,1472,0.017670264322077855,0.0004092704424510632,0.01524118,0.9677607417106628,0.19873046875,-0.008862237446010113,1257.0,-2.955460351351352
27,48128,1760,94,-42.880016803741455,-0.00024318695068359375,0.2,-0.024993182916659862,1488,0.0042865027353400365,0.0004092704424510632,0.020040175,0.967599093914032,0.2496337890625,-0.03329487517476082,1257.0,-2.9574759210526325
27,48640,1759,95,-42.8762766122818,1.5974044799804688e-05,0.2,-0.023591133460286073,1504,0.39522220473736525,0.0004092704424510632,0.01784984,0.9676221609115601,0.2247314453125,0.1324402093887329,1257.0,-2.9574759210526325
27,49152,1759,96,-42.874186396598816,5.40614128112793e-05,0.2,-0.02601816042442806,1520,0.004862534005951602,0.0004092704424510632,0.014357533,0.9674960374832153,0.22607421875,-0.03700825199484825,1257.0,-2.9562574358974367
28,49664,1757,97,-42.86640155315399,1.5139579772949219e-05,0.2,-0.022457823040895164,1536,0.3533805599436164,0.0004092704424510632,0.019299656,0.9671977758407593,0.2117919921875,0.1448136270046234,1257.0,-2.9562574358974367
28,50176,1755,98,-42.86018180847168,0.0002467632293701172,0.2,-0.025668574875453487,1552,0.013120940508088097,0.0004092704424510632,0.032813527,0.9673333764076233,0.301025390625,-0.029396923258900642,1257.0,-2.9562574358974367
28,50688,1753,99,-42.87830889225006,-5.14984130859375e-05,0.2,-0.027253652093349956,1568,0.004942085506627336,0.0004092704424510632,0.023756009,0.9683086276054382,0.2540283203125,-0.051650263369083405,1257.0,-2.956946875
29,51200,1751,100,-42.88777792453766,2.4259090423583984e-05,0.2,-0.025947637972421944,1584,0.40647374000400305,0.0004092704424510632,0.021581335,0.9673346877098083,0.2432861328125,0.16168847680091858,1257.0,-2.956946875
29,51712,1750,101,-42.86606788635254,0.00015431642532348633,0.2,-0.027268971156445332,1600,0.005195393379835878,0.0004092704424510632,0.02028156,0.9678623080253601,0.2371826171875,-0.031827766448259354,1257.0,-2.958373756097561
29,52224,1748,102,-42.88675606250763,3.68952751159668e-05,0.2,-0.021928766567725688,1616,0.3552542356774211,0.0004092704424510632,0.021538846,0.9680701494216919,0.2255859375,0.15589360892772675,1257.0,-2.958373756097561
30,52736,1747,103,-42.86567711830139,0.00915759801864624,0.2,-0.027277380315354094,1632,0.010659329418558627,0.0004092704424510632,0.022586495,0.966711699962616,0.2735595703125,-0.04592423141002655,1257.0,-2.958373756097561
30,53248,1746,104,-42.81571710109711,-0.00016260147094726562,0.2,-0.03406331314181443,1648,0.004492681400734,0.0004092704424510632,0.019357715,0.9654643535614014,0.2923583984375,-0.04598208889365196,1257.0,-2.957147476190476
30,53760,1747,105,-42.800668239593506,7.158517837524414e-05,0.2,-0.026713171071605757,1664,0.3685422642156482,0.0004092704424510632,0.031044278,0.9659388065338135,0.2843017578125,0.1834142506122589,1257.0,-2.957147476190476
31,54272,1747,106,-42.81984794139862,0.00027489662170410156,0.2,-0.025647108821431175,1680,0.00417948129324941,0.0004092704424510632,0.022445668,0.9664888978004456,0.259521484375,-0.03563787415623665,1257.0,-2.9528407441860463
31,54784,1747,107,-42.840373158454895,-3.3020973205566406e-05,0.2,-0.022359571798006073,1696,0.35804000217467546,0.0004092704424510632,0.015183949,0.9676385521888733,0.2010498046875,0.1458349972963333,1257.0,-2.9528407441860463
31,55296,1748,108,-42.870270013809204,-0.00010442733764648438,0.2,-0.0298209385946393,1712,0.008922060063923709,0.0004092704424510632,0.026900906,0.9686903953552246,0.2978515625,-0.04305602237582207,1257.0,-2.9528407441860463
31,55808,1748,109,-42.89398431777954,7.69495964050293e-05,0.2,-0.029978521371958777,1728,0.0051199676090618595,0.0004092704424510632,0.021730948,0.9695547819137573,0.2962646484375,-0.03459622710943222,1257.0,-2.9510730681818185
32,56320,1747,110,-42.918179631233215,1.5497207641601562e-06,0.2,-0.022000554810801987,1744,0.17605314077809453,0.0004092704424510632,0.040736407,0.9703267216682434,0.2650146484375,0.06474968791007996,1257.0,-2.9510730681818185
32,56832,1748,111,-42.925275683403015,6.9141387939453125e-06,0.2,-0.025433003567741252,1760,0.0037363535739132203,0.0004092704424510632,0.015578404,0.9696820974349976,0.2119140625,-0.03691204637289047,1257.0,-2.945938577777778
32,57344,1748,112,-42.91069746017456,7.271766662597656e-06,0.2,-0.023223874777613673,1776,0.41064255870878696,0.0004092704424510632,0.0170941,0.9697548747062683,0.20361328125,0.14045366644859314,1257.0,-2.945938577777778
33,57856,1748,113,-42.92504942417145,-2.574920654296875e-05,0.2,-0.023576847452204674,1792,0.00927497327211313,0.0004092704424510632,0.033859365,0.9701123237609863,0.3223876953125,-0.021475275978446007,1257.0,-2.9491149782608694
33,58368,1749,114,-42.931408405303955,1.33514404296875e-05,0.2,-0.02166528147063218,1808,0.40142482705414295,0.0004092704424510632,0.015047,0.9706228971481323,0.193115234375,0.20513755083084106,1257.0,-2.9491149782608694
33,58880,1749,115,-42.97741723060608,-3.0994415283203125e-05,0.2,-0.025074580378714018,1824,0.009331494715297595,0.0004092704424510632,0.023776427,0.9733831882476807,0.2418212890625,-0.042844101786613464,1257.0,-2.9491149782608694
33,59392,1749,116,-43.03684377670288,1.3768672943115234e-05,0.2,-0.03037857057643123,1840,0.004604197310982272,0.0004092704424510632,0.021301039,0.9739681482315063,0.261962890625,-0.049974650144577026,1257.0,-2.9471914042553196
34,59904,1750,117,-43.03859496116638,2.855062484741211e-05,0.2,-0.029978620092151687,1856,0.4358149152249098,0.0004092704424510632,0.030273419,0.974260687828064,0.2803955078125,0.1611187905073166,1257.0,-2.9471914042553196
34,60416,1750,118,-43.039817214012146,-0.027156949043273926,0.2,-0.029201543133240193,1872,0.0015092129324330017,0.0004092704424510632,0.02120307,0.9736778140068054,0.2689208984375,-0.041969288140535355,1257.0,-2.9460773125
34,60928,1751,119,-43.0168993473053,3.5762786865234375e-06,0.2,-0.02075265564781148,1888,0.3808265058323741,0.0004092704424510632,0.015131749,0.9731006622314453,0.1834716796875,0.12088917940855026,1257.0,-2.9460773125
35,61440,1751,120,-42.984527826309204,-1.430511474609375e-05,0.2,-0.025810674676904455,1904,0.012444319116184488,0.0004092704424510632,0.021832624,0.9720554351806641,0.2783203125,-0.03374917060136795,1257.0,-2.9460773125
35,61952,1751,121,-42.95661723613739,-2.2649765014648438e-06,0.2,-0.03487823913746979,1920,0.00576345973968273,0.0004092704424510632,0.027478475,0.9715874791145325,0.31787109375,-0.046090152114629745,1257.0,-2.9478762448979587
35,62464,1752,122,-42.94011092185974,2.7418136596679688e-06,0.2,-0.026319413882447407,1936,0.43370334431529045,0.0004092704424510632,0.020759698,0.9709707498550415,0.25146484375,0.16400504112243652,1257.0,-2.9478762448979587
35,62976,1752,123,-42.911309361457825,1.1205673217773438e-05,0.2,-0.01906155567849055,1952,0.003917061312677106,0.0004092704424510632,0.01443606,0.9694840908050537,0.17333984375,-0.031582850962877274,1257.0,-2.9521562799999996
36,63488,1752,124,-42.86845064163208,4.0531158447265625e-06,0.2,-0.020765545283211395,1968,0.3815760500729084,0.0004092704424510632,0.019231314,0.9687661528587341,0.235107421875,0.16719752550125122,1257.0,-2.9521562799999996
