time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/learning_rate,train/approx_kl,train/std,train/clip_fraction,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
0,512,4005,1,,,,,,,,,,,,,
0,1024,2463,2,-44.02699863910675,-0.2335205078125,0.2,-0.026298418175429106,16,0.15458357412717305,0.0004092704424510632,0.019131165,1.0028388500213623,0.2432861328125,-0.031080199405550957,,
0,1536,2192,3,-44.083510398864746,0.023913025856018066,0.2,-0.03814540107850917,32,0.005055895140685607,0.0004092704424510632,0.024956865,1.00324285030365,0.30517578125,-0.05318558216094971,1257.0,-2.915274
0,2048,2076,4,-44.072314500808716,0.001005709171295166,0.2,-0.027820396178867668,48,0.030352541245520115,0.0004092704424510632,0.018512841,1.0023211240768433,0.296630859375,-0.01526719145476818,1257.0,-2.915274
1,2560,2009,5,-44.055095911026,0.01063680648803711,0.2,-0.031402986438479275,64,0.00668792305077659,0.0004092704424510632,0.027862336,1.0026960372924805,0.355712890625,-0.03457517549395561,1257.0,-2.9800180000000003
1,3072,1973,6,-44.07401156425476,0.0030892491340637207,0.2,-0.027301788883050904,80,0.04227255203295499,0.0004092704424510632,0.016614635,1.0030169486999512,0.2877197265625,-0.013787688687443733,1257.0,-2.9800180000000003
1,3584,1945,7,-44.10259997844696,0.007638514041900635,0.2,-0.02387023944174871,96,0.01488647103542462,0.0004092704424510632,0.018213648,1.0053763389587402,0.2574462890625,-0.02201191335916519,1257.0,-2.9800180000000003
2,4096,1925,8,-44.16886234283447,-0.005123257637023926,0.2,-0.022793297088355757,112,0.005022451725380961,0.0004092704424510632,0.012491433,1.006537914276123,0.231689453125,-0.03498884290456772,1257.0,-2.993233333333334
2,4608,1910,9,-44.18504238128662,0.0004673004150390625,0.2,-0.023599784457474016,128,0.07392667548265308,0.0004092704424510632,0.022919718,1.0064871311187744,0.2520751953125,0.010867400094866753,1257.0,-2.993233333333334
2,5120,1898,10,-44.171610951423645,-0.03530681133270264,0.2,-0.028417247347533703,144,0.0020674675215559546,0.0004092704424510632,0.019989803,1.0060547590255737,0.266845703125,-0.044340912252664566,1257.0,-2.9663432500000004
2,5632,1886,11,-44.17371869087219,0.003986179828643799,0.2,-0.027464361977763474,160,0.0789491271134466,0.0004092704424510632,0.02303895,1.0064364671707153,0.274658203125,-0.0017946287989616394,1257.0,-2.9663432500000004
3,6144,1878,12,-44.20132386684418,0.007644593715667725,0.2,-0.025889187141729053,176,0.014442085579503328,0.0004092704424510632,0.022704052,1.008499026298523,0.25439453125,-0.029076706618070602,1257.0,-2.9663432500000004
3,6656,1870,13,-44.25248694419861,-0.005146503448486328,0.2,-0.022922353957255837,192,0.005715654289815575,0.0004092704424510632,0.016757427,1.0091204643249512,0.212158203125,-0.03713402524590492,1257.0,-2.9874478000000004
3,7168,1862,14,-44.24583411216736,0.0014265775680541992,0.2,-0.027591626916546375,208,0.12352309771813452,0.0004092704424510632,0.026997197,1.008268117904663,0.2713623046875,0.020079664885997772,1257.0,-2.9874478000000004
4,7680,1857,15,-44.221532702445984,-0.1192559003829956,0.2,-0.023740879172692075,224,0.002701463134144433,0.0004092704424510632,0.017196056,1.0080947875976562,0.2137451171875,-0.032788168638944626,1257.0,-2.9973600000000005
4,8192,1853,16,-44.22241806983948,0.0055735111236572266,0.2,-0.03294211420870852,240,0.1053702833596617,0.0004092704424510632,0.028424479,1.0080819129943848,0.2781982421875,-0.0018365010619163513,1257.0,-2.9973600000000005
4,8704,1846,17,-44.236456871032715,-0.037432312965393066,0.2,-0.02575596101814881,256,0.013627694337628782,0.0004092704424510632,0.022184838,1.0096811056137085,0.245361328125,-0.035810425877571106,1257.0,-2.9973600000000005
