time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/learning_rate,train/approx_kl,train/std,train/clip_fraction,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
6,12288,1832,24,-43.989667654037476,0.008445978164672852,0.2,-0.024932662679930218,368,0.09320826269686222,0.0004092704424510632,0.029856116,1.0010446310043335,0.2730712890625,0.0005972031503915787,1257.0,-2.958555222222222
6,12800,1830,25,-43.9784140586853,-0.4322993755340576,0.2,-0.024710834681172855,384,0.00710559451545123,0.0004092704424510632,0.017163038,0.9992865324020386,0.210693359375,-0.028776468709111214,1257.0,-2.9806538
7,13312,1830,26,-43.92339622974396,0.020923197269439697,0.2,-0.02393510949332267,400,0.09582526911981404,0.0004092704424510632,0.02450806,0.9980337023735046,0.244873046875,0.0019273459911346436,1257.0,-2.9806538
7,13824,1829,27,-43.93070709705353,0.06761294603347778,0.2,-0.0301790529047139,416,0.01758178317686543,0.0004092704424510632,0.024321906,1.0002812147140503,0.2734375,-0.035078853368759155,1257.0,-2.9806538
7,14336,1827,28,-43.99053883552551,0.3830551505088806,0.2,-0.025280368456151336,432,0.010202509496593848,0.0004092704424510632,0.016368974,1.0007965564727783,0.2213134765625,-0.02921043150126934,1257.0,-2.966915818181818
8,14848,1825,29,-43.975794076919556,0.15524226427078247,0.2,-0.019229019031627104,448,0.026631700107827783,0.0004092704424510632,0.017835975,0.9995900988578796,0.2308349609375,-0.004531959071755409,1257.0,-2.966915818181818
8,15360,1824,30,-43.951258063316345,-0.3072253465652466,0.2,-0.03390215753461234,464,0.007476526574464515,0.0004092704424510632,0.023885831,0.9994820952415466,0.2835693359375,-0.04622068628668785,1257.0,-2.955734916666667
8,15872,1823,31,-43.93318212032318,0.05643320083618164,0.2,-0.026371923100668937,480,0.1320746736600995,0.0004092704424510632,0.022679742,0.9983093738555908,0.2645263671875,0.0123661570250988,1257.0,-2.955734916666667
8,16384,1822,32,-43.91239356994629,-0.3009185791015625,0.2,-0.019415336835663766,496,0.019215618376620114,0.0004092704424510632,0.013141669,0.9982747435569763,0.1483154296875,-0.025556698441505432,1257.0,-2.958478384615385
9,16896,1821,33,-43.91475582122803,0.25496983528137207,0.2,-0.028987479425268248,512,0.12890184856951237,0.0004092704424510632,0.025204442,0.9983658194541931,0.3011474609375,0.04315105825662613,1257.0,-2.958478384615385
9,17408,1821,34,-43.937867403030396,-0.23665058612823486,0.2,-0.02317147200665204,528,0.031005541211925447,0.0004092704424510632,0.017084107,0.9999578595161438,0.211669921875,-0.01697872392833233,1257.0,-2.958478384615385
9,17920,1821,35,-43.97756862640381,-1.1257853507995605,0.2,-0.02433667881996371,544,0.005413471182691865,0.0004092704424510632,0.018885829,1.0000914335250854,0.22265625,-0.03493930399417877,1257.0,-2.9604614285714286
10,18432,1820,36,-43.97807157039642,0.03434532880783081,0.2,-0.025612377823563293,560,0.15435171476565301,0.0004092704424510632,0.025293432,1.0005589723587036,0.26416015625,0.014051411300897598,1257.0,-2.9604614285714286
10,18944,1820,37,-43.98854207992554,-1.8310558795928955,0.2,-0.025462613833951764,576,0.013480984518537298,0.0004092704424510632,0.019506738,1.000562310218811,0.2301025390625,-0.03138027712702751,1257.0,-2.9680168
10,19456,1821,38,-43.990753173828125,0.11909806728363037,0.2,-0.030007867753738537,592,0.13372393534518778,0.0004092704424510632,0.027309526,1.0011588335037231,0.2481689453125,0.007824484258890152,1257.0,-2.9680168
10,19968,1820,39,-43.99237275123596,0.015112161636352539,0.2,-0.02668009309854824,608,0.02011398406466469,0.0004092704424510632,0.015463384,1.0004695653915405,0.2265625,-0.032675545662641525,1257.0,-2.9680168
11,20480,1820,40,-43.97638177871704,-1.0595817565917969,0.2,-0.029331014564377256,624,0.008422596292803064,0.0004092704424510632,0.017447643,1.0005584955215454,0.2386474609375,-0.045537736266851425,1257.0,-2.9698433125
11,20992,1822,41,-43.983692049980164,0.0502622127532959,0.2,-0.02452790190000087,640,0.14193313801661134,0.0004092704424510632,0.023352105,1.000744342803955,0.2178955078125,-0.011425580829381943,1257.0,-2.9698433125
11,21504,1824,42,-43.979591965675354,-4.927671909332275,0.2,-0.027141331302118488,656,0.017016158075421117,0.0004092704424510632,0.01918021,0.9997900724411011,0.18896484375,-0.029794873669743538,1257.0,-2.966741176470588
12,22016,1824,43,-43.94810616970062,0.08038395643234253,0.2,-0.030144542251946405,672,0.137672915821895,0.0004092704424510632,0.032815017,0.9993483424186707,0.2822265625,0.01047508418560028,1257.0,-2.966741176470588
12,22528,1823,44,-43.95073366165161,-0.34087634086608887,0.2,-0.025584074523067102,688,0.024821367347612977,0.0004092704424510632,0.018163726,1.0002164840698242,0.1859130859375,-0.03198026120662689,1257.0,-2.966741176470588
12,23040,1823,45,-43.948014974594116,-0.7250630855560303,0.2,-0.027668089533108287,704,0.01043125991418492,0.0004092704424510632,0.01887152,0.9985107183456421,0.240966796875,-0.02970329485833645,1257.0,-2.955789055555556
12,23552,1823,46,-43.90055286884308,0.09861618280410767,0.2,-0.018696451908908784,720,0.21136901807039976,0.0004092704424510632,0.016265405,0.9977993965148926,0.14990234375,0.025438379496335983,1257.0,-2.955789055555556
13,24064,1822,47,-43.88456189632416,-6.059148788452148,0.2,-0.023325322603341192,736,0.015616765595041215,0.0004092704424510632,0.01883898,0.9966957569122314,0.2060546875,-0.035010989755392075,1257.0,-2.9531690000000004
13,24576,1823,48,-43.86415243148804,0.06947547197341919,0.2,-0.02259528133436106,752,0.1804160416359082,0.0004092704424510632,0.024453923,0.9971099495887756,0.2193603515625,0.012876428663730621,1257.0,-2.9531690000000004
13,25088,1822,49,-43.89543426036835,-0.14875781536102295,0.2,-0.02699727102299221,768,0.021699672914110124,0.0004092704424510632,0.021274868,0.9990615248680115,0.2388916015625,-0.030675482004880905,1257.0,-2.9531690000000004
14,25600,1822,50,-43.94459319114685,0.06669843196868896,0.2,-0.026171569916186854,784,0.005937936031841673,0.0004092704424510632,0.018554064,0.9998450875282288,0.2354736328125,-0.03238420933485031,1257.0,-2.938947
14,26112,1822,51,-43.95279264450073,0.26605224609375,0.2,-0.01690361206419766,800,0.1020924715558067,0.0004092704424510632,0.017380284,0.9992852807044983,0.154296875,-0.007091769948601723,1257.0,-2.938947
14,26624,1821,52,-43.923282623291016,-5.529175758361816,0.2,-0.026480783162696753,816,0.01311888788768556,0.0004092704424510632,0.018965367,0.9980646967887878,0.21826171875,-0.025469765067100525,1257.0,-2.9397086190476194
14,27136,1821,53,-43.8911018371582,0.06440961360931396,0.2,-0.023992338654352352,832,0.142021814128384,0.0004092704424510632,0.018183377,0.9972585439682007,0.2093505859375,0.011086013168096542,1257.0,-2.9397086190476194
15,27648,1821,54,-43.88443148136139,0.14299440383911133,0.2,-0.02663339542777976,848,0.026239703176543117,0.0004092704424510632,0.020327196,0.9979819655418396,0.21923828125,-0.0344499796628952,1257.0,-2.9397086190476194
15,28160,1821,55,-43.92318797111511,0.5496216416358948,0.2,-0.02402005877229385,864,0.040269999706652015,0.0004092704424510632,0.018579023,0.9998542070388794,0.2384033203125,-0.007252911105751991,1257.0,-2.935219090909091
15,28672,1820,56,-43.959940910339355,0.41170674562454224,0.2,-0.016389171418268234,880,0.0739584838738665,0.0004092704424510632,0.017568033,0.9999821782112122,0.143310546875,0.012002218514680862,1257.0,-2.935219090909091
16,29184,1820,57,-43.968064188957214,-1.4465525150299072,0.2,-0.030464113282505423,896,0.008903407724574208,0.0004092704424510632,0.017235484,1.0009491443634033,0.2564697265625,-0.041980911046266556,1257.0,-2.9372660434782607
16,29696,1820,58,-43.97889482975006,0.11794745922088623,0.2,-0.019207734541851096,912,0.1882555449847132,0.0004092704424510632,0.01779546,1.0000852346420288,0.142578125,0.00156441330909729,1257.0,-2.9372660434782607
16,30208,1819,59,-43.947376132011414,-0.778976321220398,0.2,-0.01978754927404225,928,0.041984158277045935,0.0004092704424510632,0.015859956,0.9997161626815796,0.1448974609375,-0.013551958836615086,1257.0,-2.930548333333333
