time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/learning_rate,train/approx_kl,train/std,train/clip_fraction,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
10,18432,1733,36,-43.68449950218201,0.016574382781982422,0.2,-0.024023861245950684,560,0.24038208229467273,0.0004092704424510632,0.028982678,0.9916639924049377,0.2705078125,0.039450038224458694,1257.0,-3.083245928571429
10,18944,1734,37,-43.711092829704285,-3.236988067626953,0.2,-0.019108181659248658,576,0.011937540155486204,0.0004092704424510632,0.015210972,0.991360068321228,0.20166015625,-0.023165540769696236,1257.0,-3.0581213333333332
11,19456,1732,38,-43.70360565185547,0.054025232791900635,0.2,-0.021152123154024594,592,0.19224400143139064,0.0004092704424510632,0.018104384,0.9921327233314514,0.22021484375,0.03131968900561333,1257.0,-3.0581213333333332
11,19968,1729,39,-43.742236971855164,-0.26037395000457764,0.2,-0.027320272260112688,608,0.024787003465462476,0.0004092704424510632,0.017489888,0.9936923384666443,0.25537109375,-0.026508845388889313,1257.0,-3.0581213333333332
11,20480,1728,40,-43.77990102767944,-0.0030231475830078125,0.2,-0.021643210275215097,624,0.005659933682181872,0.0004092704424510632,0.020522092,0.9943143129348755,0.2353515625,-0.026435187086462975,1257.0,-3.057696
12,20992,1728,41,-43.771230697631836,0.031526148319244385,0.2,-0.02089397140662186,640,0.26854060776531696,0.0004092704424510632,0.017575223,0.9930812120437622,0.246826171875,0.04944312572479248,1257.0,-3.057696
12,21504,1727,42,-43.7293404340744,-3.047478675842285,0.2,-0.024884460639441386,656,0.013749512974754907,0.0004092704424510632,0.014683751,0.9918051362037659,0.2135009765625,-0.03292982652783394,1257.0,-3.0561892941176474
12,22016,1727,43,-43.707409143447876,0.04635828733444214,0.2,-0.0229552902164869,672,0.19166138139553368,0.0004092704424510632,0.018423215,0.9918110966682434,0.236572265625,0.026202760636806488,1257.0,-3.0561892941176474
13,22528,1727,44,-43.72203290462494,-0.5754657983779907,0.2,-0.02208051594061544,688,0.02888572757365182,0.0004092704424510632,0.017505044,0.9931305646896362,0.2364501953125,-0.0203838013112545,1257.0,-3.0561892941176474
13,23040,1727,45,-43.73924684524536,0.023310482501983643,0.2,-0.027539273592992686,704,0.004890198120847344,0.0004092704424510632,0.016779732,0.992308497428894,0.2481689453125,-0.03316248580813408,1257.0,-3.0471392222222224
13,23552,1726,46,-43.71627366542816,0.10030025243759155,0.2,-0.02400928696442861,720,0.18975039874203503,0.0004092704424510632,0.028305573,0.9925844669342041,0.23974609375,0.020635655149817467,1257.0,-3.0471392222222224
13,24064,1725,47,-43.71287560462952,-6.916732311248779,0.2,-0.025867765114526264,736,0.008504630699462723,0.0004092704424510632,0.017075866,0.9911800622940063,0.2352294921875,-0.03477594256401062,1257.0,-3.0466007368421053
14,24576,1726,48,-43.68824255466461,0.025346100330352783,0.2,-0.02724931138800457,752,0.21763384831137955,0.0004092704424510632,0.027223557,0.9916425943374634,0.3365478515625,0.025664344429969788,1257.0,-3.0466007368421053
14,25088,1726,49,-43.70948660373688,-0.11864733695983887,0.2,-0.025956288678571582,768,0.040124765189830214,0.0004092704424510632,0.021611262,0.992465615272522,0.259765625,-0.01007043942809105,1257.0,-3.0466007368421053
14,25600,1727,50,-43.74144148826599,0.0439264178276062,0.2,-0.033509220520500094,784,0.016174991702428088,0.0004092704424510632,0.018034898,0.9936662912368774,0.2841796875,-0.029587317258119583,1257.0,-3.0425247
15,26112,1726,51,-43.77961254119873,0.35691940784454346,0.2,-0.022271421883488074,800,0.18300900049507618,0.0004092704424510632,0.025076494,0.9945312142372131,0.1878662109375,0.034277405589818954,1257.0,-3.0425247
15,26624,1726,52,-43.81562852859497,-3.3493614196777344,0.2,-0.029846683202777058,816,0.014212904832675122,0.0004092704424510632,0.01937323,0.9967185258865356,0.277587890625,-0.04170927032828331,1257.0,-3.0458081904761904
15,27136,1726,53,-43.87757742404938,0.05804145336151123,0.2,-0.019859025487676263,832,0.31311097787693143,0.0004092704424510632,0.017935313,0.9974738359451294,0.18359375,0.037692710757255554,1257.0,-3.0458081904761904
16,27648,1725,54,-43.88432776927948,-0.009976744651794434,0.2,-0.027692896721418947,848,0.04300064861308783,0.0004092704424510632,0.023409804,0.9977425336837769,0.2769775390625,-0.026110880076885223,1257.0,-3.0458081904761904
16,28160,1726,55,-43.9081449508667,0.5250406265258789,0.2,-0.02454114936699625,864,0.09534654603339732,0.0004092704424510632,0.012050876,0.9990077018737793,0.276123046875,0.006373472511768341,1257.0,-3.057566
16,28672,1725,56,-43.94401395320892,0.47236478328704834,0.2,-0.02616247181140352,880,0.06373040447942913,0.0004092704424510632,0.03349575,0.9997092485427856,0.255615234375,-0.012742012739181519,1257.0,-3.057566
16,29184,1724,57,-43.958677649497986,-0.5143834352493286,0.2,-0.024031612047110684,896,0.023641173087526113,0.0004092704424510632,0.016911138,1.0000317096710205,0.240966796875,-0.02684420347213745,1257.0,-3.0512772173913048
17,29696,1724,58,-43.9573655128479,0.3291638493537903,0.2,-0.016666310097207315,912,0.21870775264687836,0.0004092704424510632,0.01642419,0.9995561242103577,0.110107421875,0.05348680913448334,1257.0,-3.0512772173913048
17,30208,1725,59,-43.94786334037781,-0.48090994358062744,0.2,-0.023364133092400152,928,0.030472014972474426,0.0004092704424510632,0.014907389,0.999718427658081,0.2230224609375,-0.019012726843357086,1257.0,-3.051754875
17,30720,1725,60,-43.96007204055786,0.5831350088119507,0.2,-0.020672914222814143,944,0.2910955757834017,0.0004092704424510632,0.022124797,1.0001505613327026,0.140869140625,0.09573207795619965,1257.0,-3.051754875
18,31232,1726,61,-43.95985162258148,-0.274883508682251,0.2,-0.026497819315409288,960,0.026776093349326402,0.0004092704424510632,0.015686683,0.9998315572738647,0.24267578125,-0.025575878098607063,1257.0,-3.051754875
18,31744,1726,62,-43.94057309627533,-0.05284237861633301,0.2,-0.018052810642984696,976,0.0056541661761002615,0.0004092704424510632,0.01475397,0.9987470507621765,0.18701171875,-0.023564858362078667,1257.0,-3.0588591199999997
18,32256,1726,63,-43.90835154056549,0.1038585901260376,0.2,-0.020199711463646963,992,0.38617967953905463,0.0004092704424510632,0.017247956,0.9981471300125122,0.1466064453125,0.025174610316753387,1257.0,-3.0588591199999997
18,32768,1726,64,-43.88691842556,-0.4392127990722656,0.2,-0.026452946884091944,1008,0.025334718520753086,0.0004092704424510632,0.01994519,0.9970830082893372,0.253173828125,-0.041093602776527405,1257.0,-3.0521740769230763
19,33280,1726,65,-43.86304008960724,0.34479033946990967,0.2,-0.015310763890738599,1024,0.32630996545776725,0.0004092704424510632,0.018239263,0.9970058798789978,0.0992431640625,0.14424952864646912,1257.0,-3.0521740769230763
19,33792,1726,66,-43.87103974819183,-1.0658133029937744,0.2,-0.021218678884906694,1040,0.04335476830601692,0.0004092704424510632,0.0139763225,0.9972758293151855,0.1939697265625,-0.007761644199490547,1257.0,-3.0521740769230763
19,34304,1726,67,-43.88088369369507,-0.2751384973526001,0.2,-0.02605062851216644,1056,0.007354764151386917,0.0004092704424510632,0.016359014,0.9980462193489075,0.248046875,-0.03012949973344803,1257.0,-3.0439912962962956
20,34816,1727,68,-43.90575444698334,0.1697445511817932,0.2,-0.014322298724437132,1072,0.3116019112057984,0.0004092704424510632,0.016944472,0.9984514117240906,0.103515625,0.02515806257724762,1257.0,-3.0439912962962956
20,35328,1727,69,-43.91662347316742,-3.319746971130371,0.2,-0.027574977051699534,1088,0.019409949134569615,0.0004092704424510632,0.020632828,0.9988795518875122,0.2657470703125,-0.03403955698013306,1257.0,-3.0429154999999994
20,35840,1727,70,-43.920820116996765,0.1465941071510315,0.2,-0.019289299903903157,1104,0.4021269860677421,0.0004092704424510632,0.017900225,0.9986699819564819,0.1656494140625,0.040195032954216,1257.0,-3.0429154999999994
21,36352,1727,71,-43.88366401195526,-0.5955090522766113,0.2,-0.028241664957022294,1120,0.02761079784249887,0.0004092704424510632,0.019142002,0.9964624643325806,0.2548828125,-0.027444563806056976,1257.0,-3.0429154999999994
21,36864,1727,72,-43.850483894348145,0.10033416748046875,0.2,-0.024871092522516847,1136,0.006550407109898515,0.0004092704424510632,0.01750596,0.9972438812255859,0.2574462890625,-0.028677916154265404,1257.0,-3.0361439310344824
21,37376,1728,73,-43.87699604034424,0.2945871353149414,0.2,-0.010816644011356402,1152,0.36872436944395304,0.0004092704424510632,0.011960448,0.9976253509521484,0.0657958984375,0.05432559549808502,1257.0,-3.0361439310344824
21,37888,1727,74,-43.870638370513916,-4.917319297790527,0.2,-0.026316817587940022,1168,0.017559912230353802,0.0004092704424510632,0.014823325,0.9968155026435852,0.23291015625,-0.039263684302568436,1257.0,-3.0336535
22,38400,1727,75,-43.844045996665955,0.09912538528442383,0.2,-0.02230426848109346,1184,0.45084271021187305,0.0004092704424510632,0.021212908,0.9964218735694885,0.130859375,0.04459073022007942,1257.0,-3.0336535
22,38912,1728,76,-43.847015619277954,-0.2106548547744751,0.2,-0.02300222704798216,1200,0.03199948137626052,0.0004092704424510632,0.018212494,0.9970016479492188,0.211181640625,-0.012375779449939728,1257.0,-3.0336535
22,39424,1728,77,-43.85700261592865,0.35693615674972534,0.2,-0.031171495458693244,1216,0.02232909359736368,0.0004092704424510632,0.021843046,0.9965093731880188,0.2762451171875,-0.03710781782865524,1257.0,-3.0330360645161285
23,39936,1727,78,-43.83980965614319,0.4645560383796692,0.2,-0.020309592568082735,1232,0.3270801920443773,0.0004092704424510632,0.01800945,0.9963328242301941,0.154296875,0.040125809609889984,1257.0,-3.0330360645161285
23,40448,1727,79,-43.83073031902313,-3.1613712310791016,0.2,-0.02399364217853872,1248,0.02993779195821844,0.0004092704424510632,0.017553627,0.9956454634666443,0.2105712890625,-0.02967138960957527,1257.0,-3.0308541875
23,40960,1727,80,-43.81540024280548,0.08309280872344971,0.2,-0.020460606159758754,1264,0.588884886354208,0.0004092704424510632,0.0132067315,0.9955036640167236,0.1405029296875,0.062120720744132996,1257.0,-3.0308541875
24,41472,1726,81,-43.815300941467285,-0.43295180797576904,0.2,-0.024840723432134837,1280,0.029262373107485473,0.0004092704424510632,0.017873008,0.9955029487609863,0.2440185546875,-0.028185967355966568,1257.0,-3.0308541875
24,41984,1725,82,-43.819666385650635,0.6234716176986694,0.2,-0.020480832987232134,1296,0.1744238722603768,0.0004092704424510632,0.021339368,0.9957097768783569,0.1859130859375,0.07460438460111618,1257.0,-3.0242262424242425
24,42496,1725,83,-43.80418264865875,0.6421524286270142,0.2,-0.02040829593897797,1312,0.09473585651721805,0.0004092704424510632,0.019107968,0.9943140745162964,0.2366943359375,0.005552597343921661,1257.0,-3.0242262424242425
24,43008,1724,84,-43.78366780281067,-1.4042930603027344,0.2,-0.024642934600706212,1328,0.028228134964592755,0.0004092704424510632,0.016342781,0.9949632883071899,0.2313232421875,-0.03567880392074585,1257.0,-3.0261061470588237
25,43520,1724,85,-43.80623471736908,0.32436317205429077,0.2,-0.01550100659369491,1344,0.46999974455684423,0.0004092704424510632,0.012513692,0.9950365424156189,0.0748291015625,0.05914817005395889,1257.0,-3.0261061470588237
25,44032,1723,86,-43.804163336753845,-0.06763696670532227,0.2,-0.019786744203884155,1360,0.02956593967974186,0.0004092704424510632,0.013890624,0.995249330997467,0.1898193359375,-0.019805733114480972,1257.0,-3.028957485714286
25,44544,1723,87,-43.806700587272644,0.670728325843811,0.2,-0.014839342766208574,1376,0.6528954561799765,0.0004092704424510632,0.010287948,0.9951614141464233,0.106201171875,0.23519256711006165,1257.0,-3.028957485714286
26,45056,1723,88,-43.79616093635559,-1.1450200080871582,0.2,-0.03308870752516668,1392,0.01913765532663092,0.0004092704424510632,0.026285619,0.9943633675575256,0.297607421875,-0.039193280041217804,1257.0,-3.028957485714286
26,45568,1722,89,-43.75794017314911,-0.09585833549499512,0.2,-0.024028252984862775,1408,0.006011947800288908,0.0004092704424510632,0.020733533,0.9932599067687988,0.2498779296875,-0.03443979471921921,1257.0,-3.0262576111111112
26,46080,1723,90,-43.74651777744293,0.16378909349441528,0.2,-0.015406782709760591,1424,0.5712583838030696,0.0004092704424510632,0.013540895,0.9931966662406921,0.0614013671875,0.0948132574558258,1257.0,-3.0262576111111112
27,46592,1722,91,-43.7348610162735,-1.8757150173187256,0.2,-0.027579911286011338,1440,0.015105240308912471,0.0004092704424510632,0.016345745,0.9924262166023254,0.25732421875,-0.038660719990730286,1257.0,-3.0225081621621626
27,47104,1722,92,-43.721681118011475,0.28936994075775146,0.2,-0.01855753189738607,1456,0.5851288181729615,0.0004092704424510632,0.015206091,0.9928116798400879,0.100830078125,0.10799621045589447,1257.0,-3.0225081621621626
27,47616,1722,93,-43.73793840408325,-0.36357271671295166,0.2,-0.022988695272943005,1472,0.02918333641719073,0.0004092704424510632,0.020313077,0.9929746389389038,0.235595703125,-0.022621162235736847,1257.0,-3.0225081621621626
27,48128,1722,94,-43.7255734205246,-0.1406385898590088,0.2,-0.027451078814920038,1488,0.008553386418498121,0.0004092704424510632,0.018672034,0.9922279715538025,0.2694091796875,-0.04345668852329254,1257.0,-3.0236468421052636
28,48640,1722,95,-43.70396602153778,0.2710329294204712,0.2,-0.013150829130609054,1504,0.7111641066148877,0.0004092704424510632,0.008660242,0.9920094609260559,0.0677490234375,0.11225540190935135,1257.0,-3.0236468421052636
28,49152,1721,96,-43.710460782051086,-2.547797679901123,0.2,-0.025046384165761992,1520,0.051075326453428715,0.0004092704424510632,0.023354033,0.9929948449134827,0.2166748046875,-0.028665240854024887,1257.0,-3.0171947948717954
28,49664,1720,97,-43.73488175868988,0.46851998567581177,0.2,-0.006611015538510401,1536,0.5492271669209003,0.0004092704424510632,0.0075664315,0.993008017539978,0.0374755859375,0.14348915219306946,1257.0,-3.0171947948717954
29,50176,1721,98,-43.731263875961304,-0.8568612337112427,0.2,-0.026548712514340878,1552,0.045936661888845265,0.0004092704424510632,0.020088412,0.9935076832771301,0.2396240234375,-0.008655987679958344,1257.0,-3.0171947948717954
29,50688,1721,99,-43.72877037525177,-0.016778230667114258,0.2,-0.026927972765406594,1568,0.008911851182347164,0.0004092704424510632,0.017721904,0.9926376938819885,0.228271484375,-0.03997655212879181,1257.0,-3.018160525
29,51200,1720,100,-43.710000872612,0.2931717038154602,0.2,-0.012420341387041844,1584,0.5348912361077964,0.0004092704424510632,0.012167675,0.9924970865249634,0.0565185546875,0.07646703720092773,1257.0,-3.018160525
30,51712,1720,101,-43.71217858791351,-3.5237369537353516,0.2,-0.024908306455472484,1600,0.019363655999768525,0.0004092704424510632,0.020481907,0.9930513501167297,0.2374267578125,-0.013639329001307487,1257.0,-3.0166990731707317
30,52224,1720,102,-43.73020887374878,0.14427298307418823,0.2,-0.006431510089896619,1616,1.0423379270359874,0.0004092704424510632,0.0072089364,0.9931003451347351,0.0196533203125,0.13812585175037384,1257.0,-3.0166990731707317
30,52736,1721,103,-43.72158992290497,-0.38864314556121826,0.2,-0.02996020414866507,1632,0.028777779603842646,0.0004092704424510632,0.024057116,0.9928827881813049,0.2547607421875,-0.024910498410463333,1257.0,-3.0166990731707317
30,53248,1721,104,-43.71379601955414,0.27714335918426514,0.2,-0.020429048920050263,1648,0.010129578353371471,0.0004092704424510632,0.012898767,0.9925457835197449,0.198486328125,-0.029044803231954575,1257.0,-3.012535333333333
31,53760,1721,105,-43.70886850357056,0.3583298325538635,0.2,-0.011044749189750291,1664,0.5112849771976471,0.0004092704424510632,0.010564596,0.992692768573761,0.0482177734375,0.1453145295381546,1257.0,-3.012535333333333
31,54272,1721,106,-43.709564328193665,-6.338559627532959,0.2,-0.025707717300974764,1680,0.060867770574986935,0.0004092704424510632,0.018699324,0.9924737811088562,0.2064208984375,-0.022981896996498108,1257.0,-3.01374088372093
31,54784,1722,107,-43.70307683944702,0.06966942548751831,0.2,-0.013233228200988378,1696,0.9943676562979817,0.0004092704424510632,0.008781876,0.9925028085708618,0.076171875,0.20323100686073303,1257.0,-3.01374088372093
32,55296,1722,108,-43.71193778514862,0.027820885181427002,0.2,-0.028296985052293167,1712,0.015553227800410241,0.0004092704424510632,0.01857372,0.9932717084884644,0.2613525390625,-0.03095279447734356,1257.0,-3.01374088372093
32,55808,1722,109,-43.707725048065186,0.49890291690826416,0.2,-0.019774817825236823,1728,0.04488762380788103,0.0004092704424510632,0.016460035,0.9917486906051636,0.190185546875,-0.003962978720664978,1257.0,-3.010873818181818
32,56320,1722,110,-43.65310454368591,0.42944008111953735,0.2,-0.023374495227471925,1744,0.41618622513487935,0.0004092704424510632,0.050700106,0.9907001256942749,0.3223876953125,0.10034176707267761,1257.0,-3.010873818181818
32,56832,1722,111,-43.60104298591614,-0.6076196432113647,0.2,-0.023086522487574257,1760,0.02773364813765511,0.0004092704424510632,0.014867004,0.9876705408096313,0.204833984375,-0.015474572777748108,1257.0,-3.010483622222222
33,57344,1722,112,-43.51786756515503,0.018697500228881836,0.2,-0.016225524042965844,1776,1.0827268259599805,0.0004092704424510632,0.014859678,0.9864081144332886,0.2393798828125,0.15068945288658142,1257.0,-3.010483622222222
33,57856,1722,113,-43.508349776268005,-0.2752918004989624,0.2,-0.026381277391919866,1792,0.036160490999463946,0.0004092704424510632,0.021211553,0.9868323802947998,0.2542724609375,-0.025570036843419075,1257.0,-3.0098133043478255
33,58368,1722,114,-43.52426898479462,0.6722804307937622,0.2,-0.012714380049146712,1808,0.941741980612278,0.0004092704424510632,0.0081704715,0.9867612719535828,0.0406494140625,0.30084308981895447,1257.0,-3.0098133043478255
34,58880,1722,115,-43.517017006874084,-1.9045772552490234,0.2,-0.013055254399660043,1824,0.045578051649499685,0.0004092704424510632,0.01255016,0.9865068197250366,0.1376953125,-0.0055600423365831375,1257.0,-3.0098133043478255
34,59392,1722,116,-43.49048864841461,-0.18565607070922852,0.2,-0.028428207471733913,1840,0.006805918950703926,0.0004092704424510632,0.023013927,0.9847332239151001,0.2593994140625,-0.03426597639918327,1257.0,-3.005030212765957
34,59904,1722,117,-43.44206178188324,0.2957250475883484,0.2,-0.007568090572021902,1856,0.9397010384127498,0.0004092704424510632,0.0069738813,0.983974277973175,0.02392578125,0.12644825875759125,1257.0,-3.005030212765957
35,60416,1723,118,-43.42429971694946,-2.1307501792907715,0.2,-0.026441828144015744,1872,0.02612635857076384,0.0004092704424510632,0.021672778,0.9831635355949402,0.2655029296875,-0.029722800478339195,1257.0,-3.0064308124999997
35,60928,1723,119,-43.41184639930725,0.43620944023132324,0.2,-0.010279859459842555,1888,0.7799754841253161,0.0004092704424510632,0.0102337245,0.9831504821777344,0.0528564453125,0.19205231964588165,1257.0,-3.0064308124999997
35,61440,1723,120,-43.374539613723755,-0.7398837804794312,0.2,-0.02845073357457295,1904,0.02727825869806111,0.0004092704424510632,0.017786745,0.980059027671814,0.2489013671875,-0.0379871129989624,1257.0,-3.0064308124999997
35,61952,1723,121,-43.29729950428009,0.024897456169128418,0.2,-0.028549161419505253,1920,0.01806237766868435,0.0004092704424510632,0.019618098,0.979968786239624,0.2576904296875,-0.03312377631664276,1257.0,-3.0038655306122446
36,62464,1723,122,-43.30713593959808,0.40318650007247925,0.2,-0.011925024664378725,1936,0.9757976373657584,0.0004092704424510632,0.010407298,0.9800540208816528,0.0546875,0.17521020770072937,1257.0,-3.0038655306122446
36,62976,1723,123,-43.2932585477829,-2.6379456520080566,0.2,-0.0232453289499972,1952,0.051051878777798265,0.0004092704424510632,0.017255183,0.9787964820861816,0.1949462890625,-0.03529965132474899,1257.0,-3.0042892399999994
36,63488,1723,124,-43.250147104263306,0.26525163650512695,0.2,-0.012777002571965568,1968,0.7715557776391506,0.0004092704424510632,0.012916671,0.9779430031776428,0.0726318359375,0.13027387857437134,1257.0,-3.0042892399999994
37,64000,1723,125,-43.23293316364288,-0.2954829931259155,0.2,-0.03239148101420142,1984,0.02442267764126882,0.0004092704424510632,0.021921013,0.9775530099868774,0.2900390625,-0.023825323209166527,1257.0,-3.0042892399999994
