train/ent_coef,rollout/ep_rew_mean,train/actor_loss,train/ent_coef_loss,rollout/ep_len_mean,train/learning_rate,time/time_elapsed,train/critic_loss,time/episodes,time/fps,time/total_timesteps,train/n_updates
0.01730719394981861,-4.256412999999999,-124.42115783691406,-164.38673400878906,1258.0,0.0008459126528049375,222,1.8079456090927124,4,22,5032,4931
0.0008340651402249932,-3.3135586249999998,-131.7457275390625,-64.90730285644531,1258.0,0.0008459126528049375,441,4.948246002197266,8,22,10064,9963
0.0008478621020913124,-2.6060597499999996,-131.30068969726562,27.713890075683594,1258.0,0.0008459126528049375,672,3.020930528640747,12,22,15096,14995
0.001309321727603674,-2.206252625,-120.90734100341797,-1.6627671718597412,1258.0,0.0008459126528049375,884,8.294188499450684,16,22,20128,20027
0.0008394860196858644,-1.9726549000000002,-110.6928939819336,90.64705657958984,1258.0,0.0008459126528049375,7,5.065617084503174,20,22,25160,25059
0.0005576362600550056,-1.8631317916666668,-104.63886260986328,-7.071598529815674,1258.0,0.0008459126528049375,224,5.8550496101379395,24,23,30192,30091
0.0009712493629194796,-1.7697281428571432,-101.56585693359375,8.177939414978027,1258.0,0.0008459126528049375,442,5.108838081359863,28,23,35224,35123
0.0003599518968258053,-1.7251629375,-99.39657592773438,-57.769752502441406,1258.0,0.0008459126528049375,659,2.9319794178009033,32,23,40256,40155
0.000330842420225963,-1.6605126666666665,-93.4218521118164,3.3614602088928223,1258.0,0.0008459126528049375,824,11.743715286254883,36,24,45288,45187
0.0003456877893768251,-1.6038398999999999,-91.96176147460938,-31.333337783813477,1258.0,0.0008459126528049375,12,1.0552122592926025,40,24,50320,50219
0.0004688022891059518,-1.5468705227272723,-91.138671875,22.280193328857422,1258.0,0.0008459126528049375,214,1.2577377557754517,44,24,55352,55251
0.0006368618924170732,-1.5030967916666667,-67.73563385009766,-60.62518310546875,1258.0,0.0008459126528049375,415,4.798806190490723,48,24,60384,60283
0.00048684398643672466,-1.4708316153846153,-63.81597900390625,-28.74129867553711,1258.0,0.0008459126528049375,616,6.36708402633667,52,24,65416,65315
0.0005003753467462957,-1.4309256785714286,-55.868255615234375,3.9761645793914795,1258.0,0.0008459126528049375,818,4.85990047454834,56,24,70448,70347
0.0015727593563497066,-1.3878869333333337,-44.82065963745117,-38.027854919433594,1258.0,0.0008459126528049375,19,8.535698890686035,60,24,75480,75379
0.0006358559476211667,-1.38290103125,-29.69371795654297,6.735736846923828,1258.0,0.0008459126528049375,203,12.991539001464844,64,27,80512,80411
0.0014624038012698293,-1.353968705882353,-38.156551361083984,-19.494709014892578,1258.0,0.0008459126528049375,389,4.885651588439941,68,27,85544,85443
0.0011899360688403249,-1.3281849583333334,-24.87346649169922,6.2742414474487305,1258.0,0.0008459126528049375,603,8.469352722167969,72,25,90576,90475
0.0011018062941730022,-1.3078369210526315,-13.663963317871094,-22.295270919799805,1258.0,0.0008459126528049375,825,11.282642364501953,76,24,95608,95507
