train/ent_coef,rollout/ep_rew_mean,train/actor_loss,train/ent_coef_loss,rollout/ep_len_mean,train/learning_rate,time/time_elapsed,train/critic_loss,time/episodes,time/fps,time/total_timesteps,train/n_updates
0.01709182932972908,-4.0971795,-122.50846099853516,-184.28176879882812,1258.0,0.0008459126528049375,158,1.9559853076934814,4,31,5032,4931
0.0011485761497169733,-3.0416715,-122.62744140625,-95.74708557128906,1258.0,0.0008459126528049375,320,3.406550884246826,8,31,10064,9963
0.0012040229048579931,-2.3661235,-102.11925506591797,-21.13785171508789,1258.0,0.0008459126528049375,482,2.9464263916015625,12,31,15096,14995
0.0008890329045243561,-2.0393941875,-83.53137969970703,-19.94024658203125,1258.0,0.0008459126528049375,644,2.5232791900634766,16,31,20128,20027
0.000797450018581003,-1.85648865,-67.56717681884766,13.52536392211914,1258.0,0.0008459126528049375,5,3.1353490352630615,20,31,25160,25059
0.000283818575553596,-1.737914375,-66.2599105834961,-31.670852661132812,1258.0,0.0008459126528049375,194,2.4351015090942383,24,26,30192,30091
0.00018123483459930867,-1.6222096428571429,-66.6414794921875,14.541521072387695,1258.0,0.0008459126528049375,375,0.7668887376785278,28,27,35224,35123
0.0003557808813638985,-1.5461430624999999,-63.346038818359375,-2.516925811767578,1258.0,0.0008459126528049375,537,2.686723232269287,32,28,40256,40155
0.00012772530317306519,-1.4823989722222222,-62.39128112792969,6.219821929931641,1258.0,0.0008459126528049375,739,1.810594916343689,36,27,45288,45187
0.00035909918369725347,-1.42235175,-61.71454620361328,-36.051246643066406,1258.0,0.0008459126528049375,10,0.8148982524871826,40,30,50320,50219
0.0004918570630252361,-1.3847512499999999,-58.454105377197266,72.43572998046875,1258.0,0.0008459126528049375,179,0.8595668077468872,44,29,55352,55251
0.0002896547084674239,-1.340970083333333,-52.8687858581543,-92.6281967163086,1258.0,0.0008459126528049375,346,1.0578328371047974,48,29,60384,60283
0.000319196202326566,-1.3134539038461535,-52.36274337768555,-89.2115478515625,1258.0,0.0008459126528049375,513,1.4457827806472778,52,30,65416,65315
0.0003792069328483194,-1.2844965178571428,-48.36374282836914,4.544044494628906,1258.0,0.0008459126528049375,679,1.3197025060653687,56,30,70448,70347
0.0007995838532224298,-1.2586253666666665,-47.6330451965332,6.480443000793457,1258.0,0.0008459126528049375,16,0.8741827607154846,60,29,75480,75379
0.0005117089604027569,-1.2310705937500002,-42.77838897705078,-17.064037322998047,1258.0,0.0008459126528049375,194,0.7708033323287964,64,28,80512,80411
0.0005561794387176633,-1.2092504117647058,-45.54169845581055,27.61631202697754,1258.0,0.0008459126528049375,374,1.1636099815368652,68,28,85544,85443
0.0006680457736365497,-1.188012,-38.01952362060547,-60.60406494140625,1258.0,0.0008459126528049375,566,59.21797180175781,72,27,90576,90475
0.0010800070594996214,-1.1781181315789475,-31.126352310180664,7.9026288986206055,1258.0,0.0008459126528049375,766,11.79940414428711,76,26,95608,95507
