time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/explained_variance,train/std,train/entropy_loss,train/value_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
3,2108,7168,14,0.0013394355773925781,0.9945515394210815,-43.802998661994934,0.025051038479432464,0.2,-0.028609884378965944,-0.02338414266705513,208,0.0004092704424510632,0.3206787109375,0.02761219,-3.0514441999999997,1257.0
3,2103,7680,15,0.0033556222915649414,0.993911862373352,-43.80109488964081,0.005402488946856465,0.2,-0.02823983895359561,-0.049315545707941055,224,0.0004092704424510632,0.25634765625,0.015310779,-3.040116333333333,1257.0
3,2099,8192,16,0.0035373568534851074,0.9930809736251831,-43.77134168148041,0.0309859590488486,0.2,-0.02583045559003949,-0.019348066300153732,240,0.0004092704424510632,0.271484375,0.022688687,-3.040116333333333,1257.0
4,2095,8704,17,0.014017701148986816,0.9936379194259644,-43.76700413227081,0.00434421074896818,0.2,-0.031325897318311036,-0.03828318789601326,256,0.0004092704424510632,0.3067626953125,0.025707643,-3.040116333333333,1257.0
4,2092,9216,18,-0.0452418327331543,0.9934135675430298,-43.77890169620514,0.0029030309087829664,0.2,-0.023743306897813454,-0.025572776794433594,272,0.0004092704424510632,0.2523193359375,0.017670106,-3.005325428571428,1257.0
4,2088,9728,19,0.0014801621437072754,0.9930920600891113,-43.762845396995544,0.05927896383218467,0.2,-0.02962261505308561,-0.012220941483974457,288,0.0004092704424510632,0.30322265625,0.025595248,-3.005325428571428,1257.0
4,2086,10240,20,0.019397318363189697,0.9923612475395203,-43.74937582015991,0.005406844742537942,0.2,-0.027718055367586203,-0.03589201346039772,304,0.0004092704424510632,0.2247314453125,0.015930867,-3.0167948750000004,1257.0
5,2083,10752,21,0.00984811782836914,0.9937355518341064,-43.742509841918945,0.06222560442984104,0.2,-0.02575073113257531,-0.005724690854549408,320,0.0004092704424510632,0.2633056640625,0.023808131,-3.0167948750000004,1257.0
5,2082,11264,22,-0.3633509874343872,0.9931188821792603,-43.76781404018402,0.0055823395668994635,0.2,-0.023406658809108194,-0.03338436782360077,336,0.0004092704424510632,0.188720703125,0.014639646,-3.0167948750000004,1257.0
5,2080,11776,23,0.008491933345794678,0.9932957291603088,-43.745237946510315,0.0019246323317929637,0.2,-0.02503786381566897,-0.024147046729922295,352,0.0004092704424510632,0.2203369140625,0.013987822,-3.0131528888888894,1257.0
5,2078,12288,24,0.0031533241271972656,0.9940322637557983,-43.761643171310425,0.07493424182757735,0.2,-0.030206380353774875,0.0010046958923339844,368,0.0004092704424510632,0.345947265625,0.02883413,-3.0131528888888894,1257.0
6,2076,12800,25,-0.1073601245880127,0.9928569197654724,-43.76122570037842,0.005290513166983146,0.2,-0.02032244529982563,-0.027445029467344284,384,0.0004092704424510632,0.185546875,0.011305571,-3.0054349000000005,1257.0
6,2075,13312,26,0.006417751312255859,0.9923139810562134,-43.72591149806976,0.08564193733036518,0.2,-0.024436344305286184,0.015021942555904388,400,0.0004092704424510632,0.2357177734375,0.018177934,-3.0054349000000005,1257.0
6,2073,13824,27,-0.2044363021850586,0.9918102025985718,-43.71764838695526,0.00682871212484315,0.2,-0.019213998562918277,-0.023604344576597214,416,0.0004092704424510632,0.1734619140625,0.011556048,-3.0054349000000005,1257.0
6,2072,14336,28,0.1706257462501526,0.9924420714378357,-43.71639287471771,0.003116473337286152,0.2,-0.020562072488246486,-0.031183337792754173,432,0.0004092704424510632,0.1917724609375,0.013046438,-3.01172590909091,1257.0
7,2070,14848,29,0.03841662406921387,0.9906390905380249,-43.70696008205414,0.023840330686653033,0.2,-0.026043672347441316,-0.027126573026180267,448,0.0004092704424510632,0.319580078125,0.05044976,-3.01172590909091,1257.0
7,2069,15360,30,-0.1264132261276245,0.9903538227081299,-43.661365389823914,0.005465876594826113,0.2,-0.02445997927861754,-0.030105195939540863,464,0.0004092704424510632,0.238037109375,0.014939754,-3.017624333333334,1257.0
7,2069,15872,31,0.008893430233001709,0.9901262521743774,-43.66084575653076,0.12241988605819643,0.2,-0.026920997552224435,0.0020035207271575928,480,0.0004092704424510632,0.2861328125,0.027342232,-3.017624333333334,1257.0
7,2068,16384,32,-0.46142613887786865,0.9907663464546204,-43.6600284576416,0.007496506688767113,0.2,-0.024970001191832125,-0.028500650078058243,496,0.0004092704424510632,0.2447509765625,0.01437146,-3.0280819230769236,1257.0
8,2067,16896,33,0.0029261112213134766,0.9903355240821838,-43.67193078994751,0.12959287827834487,0.2,-0.026397625275421888,0.012614697217941284,512,0.0004092704424510632,0.2493896484375,0.022494487,-3.0280819230769236,1257.0
8,2066,17408,34,-0.20434653759002686,0.9881324172019958,-43.632290840148926,0.0027479871932882816,0.2,-0.02214706249651499,-0.028146706521511078,528,0.0004092704424510632,0.2230224609375,0.020530704,-3.0280819230769236,1257.0
8,2065,17920,35,-0.001483321189880371,0.9873157739639282,-43.56741940975189,0.004696594594861381,0.2,-0.02674222708083107,-0.03434659540653229,544,0.0004092704424510632,0.254638671875,0.019301191,-3.0412340000000007,1257.0
8,2064,18432,36,0.003215491771697998,0.9869293570518494,-43.55440545082092,0.14738248148933053,0.2,-0.026985942560713738,0.024266667664051056,560,0.0004092704424510632,0.29296875,0.019665875,-3.0412340000000007,1257.0
9,2063,18944,37,-0.8068830966949463,0.9876006841659546,-43.55712413787842,0.00789489768067142,0.2,-0.027050960445194505,-0.044535763561725616,576,0.0004092704424510632,0.238037109375,0.018834464,-3.041026133333334,1257.0
9,2063,19456,38,0.006017506122589111,0.9863400459289551,-43.55626118183136,0.1617586137726903,0.2,-0.025716953859955538,0.026347029954195023,592,0.0004092704424510632,0.293212890625,0.030564824,-3.041026133333334,1257.0
9,2062,19968,39,-1.9620192050933838,0.9860842823982239,-43.52577567100525,0.003354965432663448,0.2,-0.02862820624432061,-0.041498299688100815,608,0.0004092704424510632,0.2567138671875,0.020353649,-3.041026133333334,1257.0
9,2061,20480,40,-0.008798956871032715,0.9860836267471313,-43.52915549278259,0.0033482180515420623,0.2,-0.02537641831440851,-0.03519987314939499,624,0.0004092704424510632,0.2449951171875,0.018459294,-3.050226125,1257.0
10,2061,20992,41,0.005846500396728516,0.9861215353012085,-43.52628409862518,0.1648509195074439,0.2,-0.023328183306148276,0.03731393441557884,640,0.0004092704424510632,0.26171875,0.021367721,-3.050226125,1257.0
10,2060,21504,42,-1.836005687713623,0.985581636428833,-43.52076590061188,0.008449331078736577,0.2,-0.016241607096162625,-0.023917116224765778,656,0.0004092704424510632,0.149169921875,0.012174968,-3.0404709411764705,1257.0
10,2060,22016,43,0.007001638412475586,0.9847751259803772,-43.49894571304321,0.16470350068993866,0.2,-0.020024501951411366,0.05221875384449959,672,0.0004092704424510632,0.2225341796875,0.021713287,-3.0404709411764705,1257.0
10,2059,22528,44,-0.8930978775024414,0.9857776165008545,-43.49880766868591,0.008310955236083828,0.2,-0.02668202729546465,-0.02514483407139778,688,0.0004092704424510632,0.2376708984375,0.020917004,-3.0404709411764705,1257.0
11,2059,23040,45,-0.041901469230651855,0.985168993473053,-43.50869870185852,0.0028439892194001004,0.2,-0.026842041697818786,-0.03063168190419674,704,0.0004092704424510632,0.2503662109375,0.020770587,-3.0407050000000004,1257.0
11,2059,23552,46,0.01918470859527588,0.9833741784095764,-43.46083045005798,0.15206335531547666,0.2,-0.024186525217373855,0.016719181090593338,720,0.0004092704424510632,0.2237548828125,0.019485362,-3.0407050000000004,1257.0
11,2058,24064,47,-2.9344704151153564,0.9825648665428162,-43.416083216667175,0.009312670401413925,0.2,-0.023938904370879754,-0.044207070022821426,736,0.0004092704424510632,0.20361328125,0.01612319,-3.0394411052631582,1257.0
11,2058,24576,48,0.007147848606109619,0.9817700386047363,-43.39740824699402,0.1678342113737017,0.2,-0.022385507123544812,0.022144213318824768,752,0.0004092704424510632,0.220947265625,0.022675999,-3.0394411052631582,1257.0
12,2057,25088,49,-4.126761436462402,0.9815829992294312,-43.37370431423187,0.007494822268199641,0.2,-0.022324540186673403,-0.0318700335919857,768,0.0004092704424510632,0.1787109375,0.015145867,-3.0394411052631582,1257.0
12,2057,25600,50,0.023384451866149902,0.9807857275009155,-43.361313581466675,0.002322211836144561,0.2,-0.020563019686960615,-0.027697978541254997,784,0.0004092704424510632,0.1966552734375,0.01297578,-3.0338246000000004,1257.0
12,2057,26112,51,0.016506671905517578,0.9787079095840454,-43.31210947036743,0.17506002192385495,0.2,-0.023753802495775744,0.010508500039577484,800,0.0004092704424510632,0.2510986328125,0.024976771,-3.0338246000000004,1257.0
12,2056,26624,52,-2.871460199356079,0.9799506068229675,-43.28391635417938,0.008544435913790949,0.2,-0.02351474504393991,-0.03341992571949959,816,0.0004092704424510632,0.2177734375,0.016909193,-3.030653285714286,1257.0
13,2056,27136,53,0.03236156702041626,0.9795753955841064,-43.315173983573914,0.1675207898952067,0.2,-0.024537977078580298,0.02193586528301239,832,0.0004092704424510632,0.23095703125,0.02507447,-3.030653285714286,1257.0
13,2056,27648,54,-2.171266555786133,0.9805054068565369,-43.31190061569214,0.005148407690285239,0.2,-0.02182123117381707,-0.03397846594452858,848,0.0004092704424510632,0.203125,0.017071774,-3.030653285714286,1257.0
13,2055,28160,55,0.026998698711395264,0.9804311990737915,-43.33166182041168,0.0018410249995213235,0.2,-0.030405465426156297,-0.030832072719931602,864,0.0004092704424510632,0.248291015625,0.018163562,-3.0209242272727277,1257.0
13,2055,28672,56,0.004625797271728516,0.9794895052909851,-43.30336081981659,0.07898165518417954,0.2,-0.024464340691338293,-0.011858092620968819,880,0.0004092704424510632,0.3426513671875,0.06335108,-3.0209242272727277,1257.0
14,2055,29184,57,-0.8293436765670776,0.9793168902397156,-43.28939616680145,0.016533726782654412,0.2,-0.025560488167684525,-0.04607129469513893,896,0.0004092704424510632,0.2138671875,0.01720231,-3.0293355652173917,1257.0
14,2055,29696,58,0.02726113796234131,0.9796177744865417,-43.29222226142883,0.19368955912068486,0.2,-0.027378032566048205,0.026382990181446075,912,0.0004092704424510632,0.2630615234375,0.029039964,-3.0293355652173917,1257.0
14,2055,30208,59,-2.38425612449646,0.9805650115013123,-43.30506384372711,0.006555051790201105,0.2,-0.02785570960259065,-0.040282245725393295,928,0.0004092704424510632,0.2235107421875,0.017990593,-3.032667583333333,1257.0
14,2054,30720,60,0.005593061447143555,0.9803715944290161,-43.31687879562378,0.2581855463795364,0.2,-0.028137266635894775,0.03918394073843956,944,0.0004092704424510632,0.288818359375,0.024822097,-3.032667583333333,1257.0
15,2053,31232,61,-1.9934382438659668,0.9806632995605469,-43.31726694107056,0.017989457468502223,0.2,-0.0249973897007294,-0.034108344465494156,960,0.0004092704424510632,0.2279052734375,0.023713026,-3.032667583333333,1257.0
15,2053,31744,62,-0.03841590881347656,0.9811323881149292,-43.32857835292816,0.004112557428015862,0.2,-0.02672179290675558,-0.03511469438672066,976,0.0004092704424510632,0.2525634765625,0.018790556,-3.0316713199999996,1257.0
15,2053,32256,63,0.0872926115989685,0.9807259440422058,-43.33621692657471,0.1901382973883301,0.2,-0.024983797658933327,0.03219213709235191,992,0.0004092704424510632,0.1959228515625,0.021491606,-3.0316713199999996,1257.0
15,2052,32768,64,-2.767946481704712,0.9809319376945496,-43.32618260383606,0.00831347587518394,0.2,-0.027913764046388678,-0.03558257967233658,1008,0.0004092704424510632,0.2474365234375,0.02132709,-3.0278481538461537,1257.0
16,2052,33280,65,0.05747032165527344,0.9803687334060669,-43.323654890060425,0.19294089172035456,0.2,-0.021984215964039322,0.025885526090860367,1024,0.0004092704424510632,0.2061767578125,0.018803898,-3.0278481538461537,1257.0
16,2052,33792,66,-5.09735107421875,0.9791281223297119,-43.292356848716736,0.006163783305964898,0.2,-0.02429319330258295,-0.03442598879337311,1040,0.0004092704424510632,0.249267578125,0.018354043,-3.0278481538461537,1257.0
16,2052,34304,67,-0.03203451633453369,0.979280948638916,-43.26967680454254,0.0030777958054386545,0.2,-0.025272127881180495,-0.023130305111408234,1056,0.0004092704424510632,0.261962890625,0.022206243,-3.023766592592593,1257.0
16,2051,34816,68,0.02849709987640381,0.9797006249427795,-43.287415862083435,0.21397494804114103,0.2,-0.016610679958830588,0.031658388674259186,1072,0.0004092704424510632,0.207275390625,0.01254059,-3.023766592592593,1257.0
17,2051,35328,69,-4.477518081665039,0.9788195490837097,-43.28327548503876,0.01530999774695374,0.2,-0.021666407061275095,-0.02062191814184189,1088,0.0004092704424510632,0.215087890625,0.017941786,-3.023290892857143,1257.0
17,2051,35840,70,0.03779172897338867,0.9783195853233337,-43.247933864593506,0.2066835837904364,0.2,-0.02333946463477332,0.0270901657640934,1104,0.0004092704424510632,0.2398681640625,0.026366748,-3.023290892857143,1257.0
17,2051,36352,71,-1.4225833415985107,0.9776732921600342,-43.240262389183044,0.01898730339598842,0.2,-0.02078130994050298,-0.023504450917243958,1120,0.0004092704424510632,0.2061767578125,0.016844857,-3.023290892857143,1257.0
17,2051,36864,72,-0.07950115203857422,0.9772309064865112,-43.21635031700134,0.002655055053764954,0.2,-0.024860484671080485,-0.030798450112342834,1136,0.0004092704424510632,0.2523193359375,0.023723247,-3.022931275862069,1257.0
18,2050,37376,73,0.07345080375671387,0.9772867560386658,-43.21142792701721,0.19645588006824255,0.2,-0.020679170833318494,0.02393108420073986,1152,0.0004092704424510632,0.175537109375,0.01901585,-3.022931275862069,1257.0
18,2050,37888,74,-3.787367820739746,0.9782095551490784,-43.222615003585815,0.01751904413686134,0.2,-0.023322864260990173,-0.038572341203689575,1168,0.0004092704424510632,0.193359375,0.013099397,-3.0269394000000003,1257.0
18,2050,38400,75,0.05482053756713867,0.9779936075210571,-43.239628076553345,0.17016941378824413,0.2,-0.02558108993980568,0.01380903273820877,1184,0.0004092704424510632,0.2574462890625,0.021469094,-3.0269394000000003,1257.0
18,2050,38912,76,-2.4902503490448,0.9770776629447937,-43.2177951335907,0.011983932869043201,0.2,-0.018291012369445525,-0.016667179763317108,1200,0.0004092704424510632,0.1728515625,0.012052504,-3.0269394000000003,1257.0
19,2050,39424,77,0.10568171739578247,0.9767405390739441,-43.194868326187134,0.0035474499745760113,0.2,-0.024749014752160292,-0.028299231082201004,1216,0.0004092704424510632,0.244873046875,0.018199781,-3.030045870967742,1257.0
19,2050,39936,78,0.1415056586265564,0.9760655164718628,-43.177828311920166,0.12727929500397295,0.2,-0.022342186275636777,-0.00051848404109478,1232,0.0004092704424510632,0.21240234375,0.023599207,-3.030045870967742,1257.0
19,2049,40448,79,-2.307481288909912,0.9759163856506348,-43.166919350624084,0.009804825953324325,0.2,-0.024198775514378212,-0.02602996677160263,1248,0.0004092704424510632,0.231201171875,0.016953658,-3.0286853125,1257.0
19,2049,40960,80,0.08906400203704834,0.9754779934883118,-43.158819794654846,0.18039471516385674,0.2,-0.024674290150869638,0.019564684480428696,1264,0.0004092704424510632,0.2384033203125,0.023159401,-3.0286853125,1257.0
20,2049,41472,81,-2.24423885345459,0.976879358291626,-43.16676700115204,0.005915540816204157,0.2,-0.027101693893200718,-0.03839987516403198,1280,0.0004092704424510632,0.26220703125,0.019861061,-3.0286853125,1257.0
20,2049,41984,82,0.14198946952819824,0.9763908982276917,-43.195032835006714,0.0023252653008967172,0.2,-0.022012563975295052,-0.025663066655397415,1296,0.0004092704424510632,0.2039794921875,0.014014966,-3.0335662727272728,1257.0
20,2048,42496,83,0.028514742851257324,0.9765457510948181,-43.17898774147034,0.09848718263674527,0.2,-0.02332442616170738,0.005931325256824493,1312,0.0004092704424510632,0.2523193359375,0.028574245,-3.0335662727272728,1257.0
20,2048,43008,84,-1.461920976638794,0.9761807918548584,-43.18412959575653,0.009322854515630752,0.2,-0.02921080094529316,-0.042080920189619064,1328,0.0004092704424510632,0.2393798828125,0.016276622,-3.0325856470588235,1257.0
21,2048,43520,85,0.11732888221740723,0.9763450622558594,-43.17923390865326,0.21494022710248828,0.2,-0.024297378113260493,0.019624583423137665,1344,0.0004092704424510632,0.153076171875,0.018632263,-3.0325856470588235,1257.0
21,2048,44032,86,-1.4218113422393799,0.9746033549308777,-43.16202640533447,0.012143421627115458,0.2,-0.021766248624771833,-0.018033694475889206,1360,0.0004092704424510632,0.218505859375,0.017767344,-3.026358657142857,1257.0
21,2048,44544,87,0.044954538345336914,0.9740709066390991,-43.11024057865143,0.22861191467382014,0.2,-0.024070872888842132,0.023301538079977036,1376,0.0004092704424510632,0.2401123046875,0.020340268,-3.026358657142857,1257.0
21,2048,45056,88,-2.36576509475708,0.9738823175430298,-43.107927560806274,0.008260221729869954,0.2,-0.02574037481099367,-0.01764223352074623,1392,0.0004092704424510632,0.2396240234375,0.019897554,-3.026358657142857,1257.0
22,2048,45568,89,-0.00670313835144043,0.9725972414016724,-43.08302283287048,0.004677429344155826,0.2,-0.03047230895026587,-0.03834826499223709,1408,0.0004092704424510632,0.2774658203125,0.024209317,-3.024016083333333,1257.0
22,2047,46080,90,0.03997224569320679,0.9719346761703491,-43.05412232875824,0.27068348112516105,0.2,-0.02234124019742012,0.020385805517435074,1424,0.0004092704424510632,0.16748046875,0.020554207,-3.024016083333333,1257.0
22,2047,46592,91,-2.5826499462127686,0.9727129936218262,-43.047744154930115,0.02715383342001587,0.2,-0.022544996172655374,-0.022867735475301743,1440,0.0004092704424510632,0.205810546875,0.015914924,-3.0195444324324323,1257.0
23,2047,47104,92,0.05253225564956665,0.9735897779464722,-43.07972526550293,0.24564866139553487,0.2,-0.028242506785318255,0.025015100836753845,1456,0.0004092704424510632,0.2271728515625,0.027230216,-3.0195444324324323,1257.0
23,2047,47616,93,-6.130616188049316,0.9724178314208984,-43.08573925495148,0.01121109866653569,0.2,-0.026119494519662112,-0.03379370644688606,1472,0.0004092704424510632,0.2686767578125,0.020768752,-3.0195444324324323,1257.0
23,2047,48128,94,-0.05012857913970947,0.9706153869628906,-43.02750074863434,0.0026999578440154437,0.2,-0.026006474974565208,-0.028177298605442047,1488,0.0004092704424510632,0.229248046875,0.019090489,-3.015860447368421,1257.0
23,2047,48640,95,0.07230323553085327,0.9701765775680542,-42.99406695365906,0.23723079566843808,0.2,-0.018564794154372066,0.02104327455163002,1504,0.0004092704424510632,0.12158203125,0.01615406,-3.015860447368421,1257.0
23,2048,49152,96,-7.922771453857422,0.969860851764679,-42.98107063770294,0.024606789083918557,0.2,-0.02438521003932692,-0.0474269725382328,1520,0.0004092704424510632,0.1971435546875,0.021031413,-3.007445205128205,1257.0
24,2050,49664,97,0.034954607486724854,0.9697574973106384,-42.96929383277893,0.24075442319735885,0.2,-0.018394343031104654,0.03456473350524902,1536,0.0004092704424510632,0.1798095703125,0.014361082,-3.007445205128205,1257.0
24,2051,50176,98,-1.5629212856292725,0.9697316288948059,-42.96536636352539,0.01281731904600747,0.2,-0.024796544064884074,-0.035251643508672714,1552,0.0004092704424510632,0.253173828125,0.02484915,-3.007445205128205,1257.0
24,2053,50688,99,-0.03562009334564209,0.9711298942565918,-42.978309750556946,0.003046243997232523,0.2,-0.03141166020941455,-0.053297415375709534,1568,0.0004092704424510632,0.2926025390625,0.0253805,-3.00588205,1257.0
24,2054,51200,100,0.10433554649353027,0.9712181091308594,-43.01721906661987,0.2216097495984286,0.2,-0.021223488918622024,0.012404123321175575,1584,0.0004092704424510632,0.16064453125,0.018003445,-3.00588205,1257.0
25,2055,51712,101,-4.495169639587402,0.9716554284095764,-43.01427721977234,0.020240592246409506,0.2,-0.019361151833436452,-0.02689126506447792,1600,0.0004092704424510632,0.201904296875,0.014516088,-3.0092092926829266,1257.0
25,2057,52224,102,0.17825716733932495,0.9721060395240784,-43.03284966945648,0.22415651520714164,0.2,-0.014170064503559843,0.02790944091975689,1616,0.0004092704424510632,0.085205078125,0.01390966,-3.0092092926829266,1257.0
25,2058,52736,103,-2.1943159103393555,0.9730533957481384,-43.05240201950073,0.007111669008736499,0.2,-0.02746124247642001,-0.035443518310785294,1632,0.0004092704424510632,0.27099609375,0.02145681,-3.0092092926829266,1257.0
25,2059,53248,104,0.07408034801483154,0.9731006026268005,-43.07227873802185,0.0018072746206598822,0.2,-0.02831072869594209,-0.040309637784957886,1648,0.0004092704424510632,0.237548828125,0.014213854,-3.0068135714285713,1257.0
26,2061,53760,105,0.10655248165130615,0.9735618233680725,-43.07106351852417,0.2132271535228938,0.2,-0.02377911316580139,0.014578070491552353,1664,0.0004092704424510632,0.1634521484375,0.019465346,-3.0068135714285713,1257.0
26,2062,54272,106,-6.438982963562012,0.9739875793457031,-43.09052240848541,0.01699350294074975,0.2,-0.022940460563404486,-0.030586035922169685,1680,0.0004092704424510632,0.2125244140625,0.017643519,-3.005743511627907,1257.0
26,2063,54784,107,0.12216949462890625,0.9744211435317993,-43.09718585014343,0.20441826013848186,0.2,-0.01807203030330129,0.01799190789461136,1696,0.0004092704424510632,0.116455078125,0.01497038,-3.005743511627907,1257.0
26,2064,55296,108,-2.2686822414398193,0.9721285700798035,-43.07729995250702,0.00912837908254005,0.2,-0.02401268735411577,-0.03447876125574112,1712,0.0004092704424510632,0.2183837890625,0.018371683,-3.005743511627907,1257.0
27,2065,55808,109,0.275860071182251,0.9720517992973328,-43.0247346162796,0.007081010509864427,0.2,-0.024649370505358092,-0.02763984724879265,1728,0.0004092704424510632,0.2203369140625,0.016067088,-3.008656318181818,1257.0
27,2067,56320,110,0.27017074823379517,0.9723212718963623,-43.027010440826416,0.06717526243301108,0.2,-0.017472608145908453,-0.01250135526061058,1744,0.0004092704424510632,0.1468505859375,0.023137275,-3.008656318181818,1257.0
27,2068,56832,111,-3.835813045501709,0.9714286923408508,-43.02594816684723,0.008116286582662724,0.2,-0.02585278858896345,-0.024687588214874268,1760,0.0004092704424510632,0.22705078125,0.02081669,-3.0071843333333335,1257.0
27,2069,57344,112,0.09492558240890503,0.9712908864021301,-43.007776379585266,0.29272368736565113,0.2,-0.018312385436729528,0.010524418205022812,1776,0.0004092704424510632,0.09228515625,0.016892139,-3.0071843333333335,1257.0
27,2070,57856,113,-1.1020095348358154,0.9708320498466492,-43.002179741859436,0.03054489940404892,0.2,-0.02012360459048068,-0.004961345344781876,1792,0.0004092704424510632,0.1904296875,0.014779203,-3.0093310869565215,1257.0
28,2071,58368,114,0.4553292393684387,0.9704936742782593,-42.983203649520874,0.19133972306735814,0.2,-0.014384710259037092,0.03665948659181595,1808,0.0004092704424510632,0.0897216796875,0.011962442,-3.0093310869565215,1257.0
28,2072,58880,115,-1.4727580547332764,0.9701253771781921,-42.97481870651245,0.008756035342230462,0.2,-0.023261210200871574,-0.03576907142996788,1824,0.0004092704424510632,0.2423095703125,0.020314721,-3.0093310869565215,1257.0
28,2072,59392,116,-0.042163968086242676,0.9702247977256775,-42.97096228599548,0.005638574599288404,0.2,-0.028461271955166012,-0.03748594969511032,1840,0.0004092704424510632,0.272705078125,0.020901076,-3.0109837872340424,1257.0
28,2074,59904,117,0.21268761157989502,0.9703584313392639,-42.97563993930817,0.23105713911354542,0.2,-0.02337118671857752,0.005157634615898132,1856,0.0004092704424510632,0.1558837890625,0.018893715,-3.0109837872340424,1257.0
29,2074,60416,118,-3.445314884185791,0.9724742770195007,-43.003249406814575,0.007834882781025954,0.2,-0.03279836068395525,-0.04271062836050987,1872,0.0004092704424510632,0.318115234375,0.023599599,-3.012157,1257.0
29,2075,60928,119,0.0260392427444458,0.9734107255935669,-43.06556725502014,0.3396546393632889,0.2,-0.01983267001924105,0.0644984245300293,1888,0.0004092704424510632,0.220703125,0.023103612,-3.012157,1257.0
29,2076,61440,120,-5.110297679901123,0.9722724556922913,-43.05518054962158,0.0038440170828835107,0.2,-0.02726880062255077,-0.03424907103180885,1904,0.0004092704424510632,0.2745361328125,0.020770228,-3.012157,1257.0
29,2077,61952,121,-0.06255948543548584,0.9743703007698059,-43.04773569107056,0.0032877224766707513,0.2,-0.021465208978042938,-0.027961857616901398,1920,0.0004092704424510632,0.2122802734375,0.016299143,-3.0135463469387753,1257.0
30,2077,62464,122,0.12360060214996338,0.9750889539718628,-43.106988191604614,0.33371509215794504,0.2,-0.01441761406022124,0.021425548940896988,1936,0.0004092704424510632,0.0675048828125,0.013263169,-3.0135463469387753,1257.0
30,2078,62976,123,-6.719045162200928,0.9742890000343323,-43.099305629730225,0.023170109663624316,0.2,-0.019685472347191535,-0.02158120647072792,1952,0.0004092704424510632,0.1962890625,0.012419397,-3.0138961799999997,1257.0
30,2079,63488,124,0.13563501834869385,0.9738985300064087,-43.07703077793121,0.3829252403229475,0.2,-0.009382328949868679,0.06354241073131561,1968,0.0004092704424510632,0.0557861328125,0.00913192,-3.0138961799999997,1257.0
30,2080,64000,125,-3.7422752380371094,0.9736444354057312,-43.06629014015198,0.00692348705342738,0.2,-0.019433263325481676,-0.028906207531690598,1984,0.0004092704424510632,0.1805419921875,0.017115701,-3.0138961799999997,1257.0
