time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/explained_variance,train/std,train/entropy_loss,train/value_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/n_updates,train/learning_rate,train/clip_fraction,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
9,1910,17408,34,-2.5001649856567383,0.99195396900177,-43.71247661113739,0.00420220686646644,0.2,-0.025552952371072024,-0.021525396034121513,528,0.0004092704424510632,0.237548828125,0.019776907,-3.1150729999999998,1257.0
9,1909,17920,35,-0.0009232759475708008,0.9898907542228699,-43.65664553642273,0.005233776049863081,0.2,-0.018864870915422216,-0.01916828192770481,544,0.0004092704424510632,0.1925048828125,0.015418123,-3.0965492857142856,1257.0
9,1908,18432,36,0.008563458919525146,0.9904191493988037,-43.62914299964905,0.18841898837126791,0.2,-0.018982842739205807,0.0363381952047348,560,0.0004092704424510632,0.244140625,0.021049105,-3.0965492857142856,1257.0
9,1908,18944,37,-3.690567970275879,0.9931108355522156,-43.67726290225983,0.006221461218956392,0.2,-0.02102055007708259,-0.031122639775276184,576,0.0004092704424510632,0.1903076171875,0.015157749,-3.089888,1257.0
10,1907,19456,38,0.02627384662628174,0.9939118027687073,-43.745203495025635,0.15562793496064842,0.2,-0.02710550780466292,0.024547822773456573,592,0.0004092704424510632,0.2799072265625,0.026577007,-3.089888,1257.0
10,1906,19968,39,-2.3328464031219482,0.9937593936920166,-43.7461633682251,0.005149634038389195,0.2,-0.03676871015341021,-0.048586178570985794,608,0.0004092704424510632,0.3167724609375,0.024374444,-3.089888,1257.0
10,1905,20480,40,-0.0030704736709594727,0.9959146976470947,-43.7625766992569,0.0029543818891397677,0.2,-0.021935223834589124,-0.03103243000805378,624,0.0004092704424510632,0.225341796875,0.016723074,-3.0881949375,1257.0
11,1905,20992,41,0.00636446475982666,0.9961367249488831,-43.81707715988159,0.19287536572664976,0.2,-0.026454654245753773,0.019495144486427307,640,0.0004092704424510632,0.27099609375,0.029115595,-3.0881949375,1257.0
11,1904,21504,42,-4.1333794593811035,0.9976256489753723,-43.82569193840027,0.018293815417564474,0.2,-0.02049239567713812,-0.027701620012521744,656,0.0004092704424510632,0.1663818359375,0.013068266,-3.075492823529412,1257.0
11,1904,22016,43,0.021947801113128662,0.997557520866394,-43.86416029930115,0.1577629391103983,0.2,-0.022019670897861943,0.027679745107889175,672,0.0004092704424510632,0.280517578125,0.027636517,-3.075492823529412,1257.0
11,1903,22528,44,-1.8231678009033203,0.9956607222557068,-43.829670906066895,0.012300419359235093,0.2,-0.026016677926236298,-0.026225818321108818,688,0.0004092704424510632,0.237060546875,0.018125128,-3.075492823529412,1257.0
12,1902,23040,45,-0.011659502983093262,0.9945852160453796,-43.777276158332825,0.0027959362087131012,0.2,-0.025248279751394875,-0.03338843584060669,704,0.0004092704424510632,0.2371826171875,0.015406849,-3.080732333333333,1257.0
12,1902,23552,46,0.026660561561584473,0.9936688542366028,-43.7435964345932,0.15406734379939735,0.2,-0.029282911360496655,0.017911076545715332,720,0.0004092704424510632,0.327880859375,0.027669085,-3.080732333333333,1257.0
12,1902,24064,47,-5.1099677085876465,0.9933682084083557,-43.722776889801025,0.013407844278845005,0.2,-0.030203636270016432,-0.043318718671798706,736,0.0004092704424510632,0.2509765625,0.023723355,-3.08624047368421,1257.0
12,1902,24576,48,0.006711244583129883,0.9919359683990479,-43.703829526901245,0.20966356853023171,0.2,-0.01657459522539284,0.06916102021932602,752,0.0004092704424510632,0.180908203125,0.021208005,-3.08624047368421,1257.0
13,1901,25088,49,-4.452793121337891,0.9913342595100403,-43.664874792099,0.006704003400955116,0.2,-0.021779548580525443,-0.02935919165611267,768,0.0004092704424510632,0.2132568359375,0.017058171,-3.08624047368421,1257.0
13,1900,25600,50,0.05383819341659546,0.990509569644928,-43.65080487728119,0.0030471988939098082,0.2,-0.02963014975830447,-0.035318370908498764,784,0.0004092704424510632,0.2255859375,0.015172815,-3.0916027999999995,1257.0
13,1899,26112,51,0.0323445200920105,0.9898130297660828,-43.61791455745697,0.19735800148919225,0.2,-0.027221901953453198,0.007400359958410263,800,0.0004092704424510632,0.3037109375,0.033398204,-3.0916027999999995,1257.0
14,1899,26624,52,-4.663794994354248,0.9875719547271729,-43.57882821559906,0.007905670179752633,0.2,-0.02128036686917767,-0.04175695404410362,816,0.0004092704424510632,0.199462890625,0.018023878,-3.0944923333333327,1257.0
14,1899,27136,53,0.04295027256011963,0.98643559217453,-43.513524293899536,0.2105720518156886,0.2,-0.021886510654439917,0.0475899800658226,832,0.0004092704424510632,0.1622314453125,0.019372655,-3.0944923333333327,1257.0
14,1898,27648,54,-4.654392242431641,0.9875820279121399,-43.508294343948364,0.00818682956014527,0.2,-0.02789104453404434,-0.03325621411204338,848,0.0004092704424510632,0.238037109375,0.018203765,-3.0944923333333327,1257.0
14,1898,28160,55,0.2932673692703247,0.988231360912323,-43.54478704929352,0.0025581128247722518,0.2,-0.0256128256150987,-0.037825945764780045,864,0.0004092704424510632,0.2139892578125,0.012103103,-3.093340136363636,1257.0
15,1898,28672,56,0.06929552555084229,0.9880237579345703,-43.55104327201843,0.06843548675533384,0.2,-0.020075865351827815,-0.0052386317402124405,880,0.0004092704424510632,0.234130859375,0.02210711,-3.093340136363636,1257.0
15,1898,29184,57,-2.599828004837036,0.988335132598877,-43.54921066761017,0.00928380127879791,0.2,-0.023925818590214476,-0.030813544988632202,896,0.0004092704424510632,0.2271728515625,0.020231757,-3.0957289999999995,1257.0
15,1898,29696,58,0.05005216598510742,0.9879432320594788,-43.553027868270874,0.24157118797302246,0.2,-0.0189130808430491,0.04556715115904808,912,0.0004092704424510632,0.1766357421875,0.0153481085,-3.0957289999999995,1257.0
15,1897,30208,59,-3.850883960723877,0.9898367524147034,-43.56725347042084,0.006667903900961392,0.2,-0.025915436272043735,-0.040924448519945145,928,0.0004092704424510632,0.2366943359375,0.017768746,-3.09259475,1257.0
16,1897,30720,60,0.02562403678894043,0.9906009435653687,-43.6284955739975,0.27812958625145257,0.2,-0.022161215543746948,0.09486974775791168,944,0.0004092704424510632,0.2408447265625,0.020017039,-3.09259475,1257.0
16,1897,31232,61,-2.7833545207977295,0.9905184507369995,-43.63388383388519,0.016746909823268652,0.2,-0.025572407175786793,-0.022022198885679245,960,0.0004092704424510632,0.2525634765625,0.019640842,-3.09259475,1257.0
16,1897,31744,62,-0.002142190933227539,0.9906493425369263,-43.635077476501465,0.005211938769207336,0.2,-0.02265329765941715,-0.02750403620302677,976,0.0004092704424510632,0.214599609375,0.017407246,-3.09433496,1257.0
17,1896,32256,63,0.0480312705039978,0.9901525974273682,-43.6326402425766,0.28052353765815496,0.2,-0.02026420074980706,0.08515508472919464,992,0.0004092704424510632,0.1456298828125,0.016476959,-3.09433496,1257.0
17,1896,32768,64,-5.394712448120117,0.9914739727973938,-43.633976340293884,0.03559248414239846,0.2,-0.020529299348709174,-0.019439563155174255,1008,0.0004092704424510632,0.1844482421875,0.013474868,-3.087323538461538,1257.0
17,1896,33280,65,0.040863990783691406,0.9924829602241516,-43.6810747385025,0.19662831793539226,0.2,-0.026132775150472298,0.012905381619930267,1024,0.0004092704424510632,0.229736328125,0.026078831,-3.087323538461538,1257.0
17,1896,33792,66,-5.719384670257568,0.9906624555587769,-43.6706348657608,0.003659897680336144,0.2,-0.02661089769389946,-0.040834635496139526,1040,0.0004092704424510632,0.2645263671875,0.01871172,-3.087323538461538,1257.0
18,1896,34304,67,-0.0021893978118896484,0.9908302426338196,-43.62759804725647,0.004035818499687593,0.2,-0.02704571737558581,-0.0356295146048069,1056,0.0004092704424510632,0.25048828125,0.016398245,-3.082474074074074,1257.0
18,1896,34816,68,0.005263149738311768,0.9909546971321106,-43.64329195022583,0.37918422068469226,0.2,-0.0265275619312888,0.05120627209544182,1072,0.0004092704424510632,0.265380859375,0.03749067,-3.082474074074074,1257.0
18,1895,35328,69,-1.9169278144836426,0.9922148585319519,-43.65585541725159,0.008432475056906696,0.2,-0.023176969116320834,-0.03392308950424194,1088,0.0004092704424510632,0.2039794921875,0.015833076,-3.0858195357142857,1257.0
18,1895,35840,70,0.07814395427703857,0.9921897053718567,-43.68439435958862,0.34786349814385176,0.2,-0.022502789535792544,0.06687837094068527,1104,0.0004092704424510632,0.1539306640625,0.017187594,-3.0858195357142857,1257.0
19,1895,36352,71,-2.285747766494751,0.9927166104316711,-43.68306887149811,0.014588662612368353,0.2,-0.020120008921367116,-0.029174257069826126,1120,0.0004092704424510632,0.1837158203125,0.015047396,-3.0858195357142857,1257.0
19,1895,36864,72,-0.07469666004180908,0.9945740103721619,-43.71680474281311,0.0032495829909748863,0.2,-0.032796758867334574,-0.04297097399830818,1136,0.0004092704424510632,0.292724609375,0.025004057,-3.0903568965517243,1257.0
19,1895,37376,73,0.09551775455474854,0.9945401549339294,-43.75849962234497,0.2737998026423156,0.2,-0.013233621139079332,0.028508689254522324,1152,0.0004092704424510632,0.0875244140625,0.014611665,-3.0903568965517243,1257.0
19,1895,37888,74,-4.971938133239746,0.9950923323631287,-43.754385113716125,0.013337698401301168,0.2,-0.02449825250369031,-0.04138544574379921,1168,0.0004092704424510632,0.20556640625,0.014831059,-3.0953796000000002,1257.0
20,1895,38400,75,0.08481734991073608,0.9955722689628601,-43.783037424087524,0.2898662423249334,0.2,-0.02561106433859095,0.042816389352083206,1184,0.0004092704424510632,0.19580078125,0.017784614,-3.0953796000000002,1257.0
20,1895,38912,76,-2.351362943649292,0.9952212572097778,-43.780555963516235,0.01078418486576993,0.2,-0.019562538727768697,-0.02285688929259777,1200,0.0004092704424510632,0.2305908203125,0.020566307,-3.0953796000000002,1257.0
20,1894,39424,77,0.052577972412109375,0.9940496683120728,-43.757869243621826,0.0027355566053302027,0.2,-0.02792802818294149,-0.040323976427316666,1216,0.0004092704424510632,0.263916015625,0.020763963,-3.0994446451612903,1257.0
21,1894,39936,78,0.03569740056991577,0.9938306212425232,-43.727242827415466,0.2922994566615671,0.2,-0.021356237266445532,0.02695232629776001,1232,0.0004092704424510632,0.2464599609375,0.019216035,-3.0994446451612903,1257.0
21,1894,40448,79,-5.6990065574646,0.9930259585380554,-43.71876680850983,0.026852418086491525,0.2,-0.022424985290854238,-0.02311481162905693,1248,0.0004092704424510632,0.201171875,0.019457314,-3.100084375,1257.0
21,1894,40960,80,0.05152261257171631,0.9927233457565308,-43.6919983625412,0.2898903980385512,0.2,-0.01871623919578269,0.04200490564107895,1264,0.0004092704424510632,0.1666259765625,0.016256236,-3.100084375,1257.0
21,1894,41472,81,-3.8470091819763184,0.9916844367980957,-43.67469799518585,0.02043597912415862,0.2,-0.022242544015171006,-0.030325299128890038,1280,0.0004092704424510632,0.1951904296875,0.015304477,-3.100084375,1257.0
22,1894,41984,82,0.407559335231781,0.9929257035255432,-43.66312789916992,0.008120299637084827,0.2,-0.020523303624941036,-0.028050901368260384,1296,0.0004092704424510632,0.1900634765625,0.015323689,-3.098950878787879,1257.0
22,1893,42496,83,0.19628173112869263,0.9922346472740173,-43.67966938018799,0.07944519899319857,0.2,-0.01975397115893429,-0.005037594586610794,1312,0.0004092704424510632,0.276123046875,0.037418842,-3.098950878787879,1257.0
22,1893,43008,84,-3.2267770767211914,0.9925703406333923,-43.667290568351746,0.018378219014266506,0.2,-0.02380735447513871,-0.04015888273715973,1328,0.0004092704424510632,0.1990966796875,0.015877558,-3.099650088235294,1257.0
22,1893,43520,85,0.09462594985961914,0.9921146035194397,-43.66986572742462,0.26739193638786674,0.2,-0.02308371388062369,0.03047209605574608,1344,0.0004092704424510632,0.171142578125,0.01703646,-3.099650088235294,1257.0
23,1893,44032,86,-1.0842783451080322,0.992715060710907,-43.66292071342468,0.025755972717888653,0.2,-0.023706076346570626,-0.02999959886074066,1360,0.0004092704424510632,0.233642578125,0.020384375,-3.1013131714285715,1257.0
23,1893,44544,87,0.30004340410232544,0.9929541349411011,-43.68762767314911,0.21671738987788558,0.2,-0.01733326431713067,0.05587536096572876,1376,0.0004092704424510632,0.1424560546875,0.022131205,-3.1013131714285715,1257.0
23,1893,45056,88,-1.0173943042755127,0.9962937235832214,-43.72242999076843,0.0055427930055884644,0.2,-0.02802853386674542,-0.03684275597333908,1392,0.0004092704424510632,0.2685546875,0.018151358,-3.1013131714285715,1257.0
24,1893,45568,89,-0.0010181665420532227,0.9962388277053833,-43.79665732383728,0.004501587682170793,0.2,-0.030786649018409662,-0.03236611932516098,1408,0.0004092704424510632,0.298583984375,0.01730426,-3.1032996666666666,1257.0
24,1892,46080,90,0.09319692850112915,0.9954097270965576,-43.764140605926514,0.33743199426680803,0.2,-0.013889292502426542,0.06794527173042297,1424,0.0004092704424510632,0.08740234375,0.011976249,-3.1032996666666666,1257.0
24,1892,46592,91,-1.124424695968628,0.9960436224937439,-43.76057481765747,0.02088419083156623,0.2,-0.01965305019984953,-0.027343563735485077,1440,0.0004092704424510632,0.229248046875,0.0200204,-3.101425027027027,1257.0
24,1892,47104,92,0.18590271472930908,0.9959509968757629,-43.7714239358902,0.34524087235331535,0.2,-0.017393577349139377,0.06270641088485718,1456,0.0004092704424510632,0.0948486328125,0.01255147,-3.101425027027027,1257.0
25,1892,47616,93,-6.229134559631348,0.9960241913795471,-43.76561439037323,0.010432473209220916,0.2,-0.016193810020922683,-0.028577426448464394,1472,0.0004092704424510632,0.1561279296875,0.014609557,-3.101425027027027,1257.0
25,1892,48128,94,-0.020973563194274902,0.9957505464553833,-43.764055490493774,0.0037411711455206387,0.2,-0.02867505280300975,-0.040138132870197296,1488,0.0004092704424510632,0.25537109375,0.017527584,-3.1037995263157896,1257.0
25,1892,48640,95,0.08585155010223389,0.9953345656394958,-43.760422587394714,0.33411226654425263,0.2,-0.021980242236168124,0.032934386283159256,1504,0.0004092704424510632,0.137939453125,0.018741813,-3.1037995263157896,1257.0
25,1892,49152,96,-7.752790451049805,0.9946863055229187,-43.74386739730835,0.02371285410481505,0.2,-0.022499238199088722,-0.02354832924902439,1520,0.0004092704424510632,0.2176513671875,0.015346086,-3.1054496153846154,1257.0
26,1892,49664,97,0.10559666156768799,0.9942785501480103,-43.72586119174957,0.335271795745939,0.2,-0.021771967090899125,0.04891602694988251,1536,0.0004092704424510632,0.212890625,0.016231358,-3.1054496153846154,1257.0
26,1892,50176,98,-2.039126396179199,0.9945124983787537,-43.71899163722992,0.01012930172146298,0.2,-0.028854027987108566,-0.037352900952100754,1552,0.0004092704424510632,0.2652587890625,0.020880712,-3.1054496153846154,1257.0
26,1892,50688,99,-0.049465060234069824,0.9946945905685425,-43.72470152378082,0.002832780643075239,0.2,-0.03186918231949676,-0.03803504630923271,1568,0.0004092704424510632,0.287841796875,0.017969245,-3.1084926,1257.0
27,1892,51200,100,0.07614105939865112,0.9951977133750916,-43.725831389427185,0.3517179668415338,0.2,-0.01969144496251829,0.02876598760485649,1584,0.0004092704424510632,0.14892578125,0.016121343,-3.1084926,1257.0
27,1892,51712,101,-5.285398006439209,0.9955771565437317,-43.741430163383484,0.03051449073245749,0.2,-0.02322710191947408,-0.019301287829875946,1600,0.0004092704424510632,0.21044921875,0.018898712,-3.1051342439024388,1257.0
27,1892,52224,102,0.13859272003173828,0.9957287907600403,-43.74644196033478,0.342580403201282,0.2,-0.01724418876983691,0.04452525079250336,1616,0.0004092704424510632,0.111328125,0.016886236,-3.1051342439024388,1257.0
27,1892,52736,103,-2.914710521697998,0.9978876709938049,-43.77408242225647,0.012838628375902772,0.2,-0.022875385329825804,-0.03637107089161873,1632,0.0004092704424510632,0.2353515625,0.016877193,-3.1051342439024388,1257.0
28,1892,53248,104,0.13205879926681519,0.9967749118804932,-43.81222939491272,0.0026143404829781502,0.2,-0.02362066063506063,-0.03144160285592079,1648,0.0004092704424510632,0.2392578125,0.016236577,-3.1057914761904764,1257.0
28,1892,53760,105,0.20669686794281006,0.9960769414901733,-43.761117577552795,0.2348155160434544,0.2,-0.018729467716184445,0.007720474153757095,1664,0.0004092704424510632,0.1220703125,0.022550412,-3.1057914761904764,1257.0
28,1892,54272,106,-4.563343048095703,0.9945147633552551,-43.735774755477905,0.012060722699970938,0.2,-0.025791808468056843,-0.03140541911125183,1680,0.0004092704424510632,0.219970703125,0.017945256,-3.105058860465116,1257.0
28,1892,54784,107,0.03504824638366699,0.9935434460639954,-43.688778042793274,0.4204786536283791,0.2,-0.024535107688279822,0.029087908565998077,1696,0.0004092704424510632,0.1763916015625,0.021466738,-3.105058860465116,1257.0
29,1892,55296,108,-1.9121181964874268,0.9939385652542114,-43.67792189121246,0.022640690382104367,0.2,-0.021424499616841786,-0.014455725438892841,1712,0.0004092704424510632,0.2078857421875,0.013633167,-3.105058860465116,1257.0
29,1892,55808,109,0.31375396251678467,0.9947443604469299,-43.700923562049866,0.015245906310155988,0.2,-0.023530139384092763,-0.038588833063840866,1728,0.0004092704424510632,0.2596435546875,0.015595641,-3.100950886363636,1257.0
29,1892,56320,110,0.46663838624954224,0.9951444268226624,-43.71202290058136,0.07394696155097336,0.2,-0.026834148273337632,-0.013380292803049088,1744,0.0004092704424510632,0.294921875,0.038137335,-3.100950886363636,1257.0
30,1892,56832,111,-5.172249794006348,0.9964666962623596,-43.73617947101593,0.011069357700762339,0.2,-0.0180349818256218,-0.01946919597685337,1760,0.0004092704424510632,0.2039794921875,0.013518956,-3.1058014666666667,1257.0
30,1892,57344,112,0.11403381824493408,0.9966964721679688,-43.76835894584656,0.4040634287521243,0.2,-0.01912182566593401,0.050712086260318756,1776,0.0004092704424510632,0.1177978515625,0.019504976,-3.1058014666666667,1257.0
30,1892,57856,113,-0.7520014047622681,0.9967637658119202,-43.765106558799744,0.01966060436097905,0.2,-0.022315791647997685,-0.02946080081164837,1792,0.0004092704424510632,0.26171875,0.024361374,-3.1058326739130435,1257.0
30,1892,58368,114,0.29154378175735474,0.9963135123252869,-43.76573967933655,0.2894952450878918,0.2,-0.01864685876353178,0.051915157586336136,1808,0.0004092704424510632,0.1387939453125,0.01771669,-3.1058326739130435,1257.0
31,1892,58880,115,-1.2818512916564941,0.9977522492408752,-43.76817989349365,0.00765457161469385,0.2,-0.021955767646431923,-0.022430552169680595,1824,0.0004092704424510632,0.249755859375,0.021543402,-3.1058326739130435,1257.0
31,1892,59392,116,-0.0934678316116333,0.9981907606124878,-43.80357122421265,0.004140590317547321,0.2,-0.03178721591393696,-0.023686608299613,1840,0.0004092704424510632,0.2855224609375,0.021148782,-3.101568255319149,1257.0
31,1892,59904,117,0.23186719417572021,0.9981812834739685,-43.7952002286911,0.35057590273208916,0.2,-0.015848878247197717,0.044899825006723404,1856,0.0004092704424510632,0.0902099609375,0.01715173,-3.101568255319149,1257.0
31,1892,60416,118,-5.985353469848633,0.9984305500984192,-43.795461773872375,0.03954795585013926,0.2,-0.022156890758196823,-0.029176943004131317,1872,0.0004092704424510632,0.2257080078125,0.018817265,-3.1080438333333333,1257.0
32,1892,60928,119,0.166972815990448,0.9982280135154724,-43.80309772491455,0.3025957210920751,0.2,-0.01620568972430192,0.04366420954465866,1888,0.0004092704424510632,0.1361083984375,0.012564257,-3.1080438333333333,1257.0
32,1892,61440,120,-5.834042072296143,0.9979177117347717,-43.791306495666504,0.0035181126550014596,0.2,-0.02165479338145815,-0.027525832876563072,1904,0.0004092704424510632,0.2169189453125,0.014207061,-3.1080438333333333,1257.0
32,1892,61952,121,-0.0024536848068237305,0.9983752965927124,-43.79386615753174,0.0035313441621838138,0.2,-0.030347948166308925,-0.03637738898396492,1920,0.0004092704424510632,0.2861328125,0.019878646,-3.112866857142857,1257.0
33,1892,62464,122,0.044827163219451904,0.9986777305603027,-43.80148255825043,0.45398787199519575,0.2,-0.01867942078388296,0.039139240980148315,1936,0.0004092704424510632,0.115234375,0.014929796,-3.112866857142857,1257.0
33,1892,62976,123,-3.444831371307373,0.9997417330741882,-43.81839728355408,0.009623170888517052,0.2,-0.02378676101216115,-0.02393435128033161,1952,0.0004092704424510632,0.248046875,0.019795109,-3.1164459399999997,1257.0
33,1892,63488,124,0.07358920574188232,1.0001879930496216,-43.846338748931885,0.5109709035605192,0.2,-0.018073115628794767,0.12076608836650848,1968,0.0004092704424510632,0.1290283203125,0.015558751,-3.1164459399999997,1257.0
33,1891,64000,125,-6.138846397399902,1.0019086599349976,-43.86975836753845,0.004486596568312962,0.2,-0.026586601801682264,-0.03927230462431908,1984,0.0004092704424510632,0.3037109375,0.028742425,-3.1164459399999997,1257.0
