time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/value_loss,train/std,train/n_updates,train/policy_gradient_loss,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
66,33792,1593,21,0.2,0.0004092704424510632,0.2413330078125,0.019971617,-0.9011155366897583,0.004273176673450507,0.9776053428649902,1040,-0.025817668036324903,-0.037721630185842514,-43.217466831207275,-2.159545576923077,1258.0
67,34304,1593,21,0.2,0.0004092704424510632,0.245849609375,0.018977098,0.36151325702667236,0.003934561907954048,0.9796307682991028,1056,-0.02664060314418748,-0.03195033222436905,-43.256558537483215,-2.154332037037037,1258.0
68,34816,1594,21,0.2,0.0004092704424510632,0.0633544921875,0.011632677,0.5257015824317932,0.16240890906192362,0.9804194569587708,1072,-0.01316864206455648,-0.0003226716071367264,-43.314913630485535,-2.154332037037037,1258.0
69,35328,1594,22,0.2,0.0004092704424510632,0.2578125,0.02655372,-0.8991972208023071,0.00814316048490582,0.9804986715316772,1088,-0.029137111210729927,-0.0395265631377697,-43.323229908943176,-2.1547579285714287,1258.0
70,35840,1594,22,0.2,0.0004092704424510632,0.0906982421875,0.015221648,0.6319851279258728,0.11928819655440748,0.980200469493866,1104,-0.01645474163524341,0.005143944174051285,-43.31897687911987,-2.1547579285714287,1258.0
71,36352,1593,22,0.2,0.0004092704424510632,0.2796630859375,0.021102764,-0.7180682420730591,0.0023740481010463554,0.9801527261734009,1120,-0.028161903755972162,-0.030577342957258224,-43.31167161464691,-2.1547579285714287,1258.0
72,36864,1593,23,0.2,0.0004092704424510632,0.2391357421875,0.016569182,0.5526341795921326,0.004750002277432941,0.9805344939231873,1136,-0.024985244031995535,-0.036543287336826324,-43.31009531021118,-2.153768,1258.0
73,37376,1591,23,0.2,0.0004092704424510632,0.1046142578125,0.0142074665,0.5775320529937744,0.14981331839226186,0.980444610118866,1152,-0.01783897864515893,-0.011794080957770348,-43.31919467449188,-2.153768,1258.0
74,37888,1591,23,0.2,0.0004092704424510632,0.248046875,0.015958037,-0.546268105506897,0.0044186798186274245,0.9821646809577942,1168,-0.0267759217240382,-0.0449809692800045,-43.33924400806427,-2.1479258000000003,1258.0
75,38400,1591,24,0.2,0.0004092704424510632,0.052490234375,0.011757437,0.6062638163566589,0.22125342790968716,0.9828304052352905,1184,-0.014671218901639804,0.03776425123214722,-43.387258768081665,-2.1479258000000003,1258.0
76,38912,1591,24,0.2,0.0004092704424510632,0.2410888671875,0.019725468,0.32129043340682983,0.007024923135759309,0.9834914803504944,1200,-0.029590068210382015,-0.03887336328625679,-43.403648257255554,-2.1479258000000003,1258.0
77,39424,1590,24,0.2,0.0004092704424510632,0.2374267578125,0.021310024,0.7584871053695679,0.03347312851110473,0.9847566485404968,1216,-0.022960459798923694,-0.01943504996597767,-43.43145573139191,-2.1518942580645164,1258.0
78,39936,1590,25,0.2,0.0004092704424510632,0.1253662109375,0.013646676,0.8458216786384583,0.07626998220803216,0.9850075840950012,1232,-0.01343887083203299,-0.015718191862106323,-43.461681962013245,-2.1518942580645164,1258.0
79,40448,1589,25,0.2,0.0004092704424510632,0.1661376953125,0.017593395,0.2576224207878113,0.017386598192388192,0.9867008924484253,1248,-0.01948164355417248,-0.014775441959500313,-43.47654068470001,-2.14685696875,1258.0
80,40960,1588,25,0.2,0.0004092704424510632,0.16552734375,0.0199876,0.8659653067588806,0.12341837445273995,0.9876712560653687,1264,-0.022355170687660575,0.015197882428765297,-43.53183376789093,-2.14685696875,1258.0
81,41472,1588,26,0.2,0.0004092704424510632,0.221923828125,0.01739566,-0.22613799571990967,0.005916657421039417,0.9866673946380615,1280,-0.021392204449512064,-0.03425368666648865,-43.527093052864075,-2.14685696875,1258.0
82,41984,1587,26,0.2,0.0004092704424510632,0.1689453125,0.017616741,0.7800636291503906,0.050780656398274004,0.9859105348587036,1296,-0.016299060051096603,-0.011202961206436157,-43.489365458488464,-2.1458585454545456,1258.0
83,42496,1587,26,0.2,0.0004092704424510632,0.1812744140625,0.018395284,0.9100714921951294,0.035189438407542184,0.9854853749275208,1312,-0.019571223703678697,-0.02463361620903015,-43.47440803050995,-2.1458585454545456,1258.0
84,43008,1586,27,0.2,0.0004092704424510632,0.199462890625,0.014731236,-0.8294936418533325,0.016618239518720657,0.9851547479629517,1328,-0.02370605050236918,-0.021703308448195457,-43.45757186412811,-2.1451197647058824,1258.0
85,43520,1586,27,0.2,0.0004092704424510632,0.0845947265625,0.015538932,0.8008184432983398,0.16016928851604462,0.9852867126464844,1344,-0.016722343483706936,-0.005913082510232925,-43.44899022579193,-2.1451197647058824,1258.0
86,44032,1586,27,0.2,0.0004092704424510632,0.273193359375,0.025086205,0.21873146295547485,0.009217116516083479,0.9849947690963745,1360,-0.027629272983176634,-0.030576810240745544,-43.452462792396545,-2.1418600000000003,1258.0
87,44544,1586,28,0.2,0.0004092704424510632,0.076904296875,0.013884223,0.36802464723587036,0.2384806948248297,0.9849739670753479,1376,-0.01531526904727798,0.10023514926433563,-43.44415462017059,-2.1418600000000003,1258.0
88,45056,1586,28,0.2,0.0004092704424510632,0.26611328125,0.018573832,-0.7044183015823364,0.0036852897974313237,0.985209047794342,1392,-0.025135097159363795,-0.03118390403687954,-43.45334196090698,-2.1418600000000003,1258.0
89,45568,1586,28,0.2,0.0004092704424510632,0.2757568359375,0.020835666,0.27329838275909424,0.002230471418442903,0.9846352338790894,1408,-0.03396959716337733,-0.061519790440797806,-43.4460631608963,-2.1405158888888893,1258.0
90,46080,1585,29,0.2,0.0004092704424510632,0.07177734375,0.015959483,0.45904695987701416,0.21842654491774738,0.9848828911781311,1424,-0.01129216117260512,0.035386987030506134,-43.42847740650177,-2.1405158888888893,1258.0
91,46592,1585,29,0.2,0.0004092704424510632,0.26953125,0.019541066,-0.17401647567749023,0.002372590639424743,0.9862738251686096,1440,-0.027383770218875725,-0.04240182042121887,-43.45622146129608,-2.140598513513514,1258.0
92,47104,1585,29,0.2,0.0004092704424510632,0.0501708984375,0.011679163,0.5988718271255493,0.3075448996387422,0.9866123795509338,1456,-0.014590747901820578,0.03484980762004852,-43.48930358886719,-2.140598513513514,1258.0
93,47616,1584,30,0.2,0.0004092704424510632,0.24658203125,0.019755043,-1.8536391258239746,0.0042066576788784005,0.987018346786499,1472,-0.02455431895214133,-0.04227081313729286,-43.49740135669708,-2.140598513513514,1258.0
94,48128,1584,30,0.2,0.0004092704424510632,0.2198486328125,0.015108685,-0.15924477577209473,0.0030670941996504553,0.9846776127815247,1488,-0.022298276744550094,-0.03028840385377407,-43.4771910905838,-2.135674973684211,1258.0
95,48640,1584,30,0.2,0.0004092704424510632,0.03955078125,0.0073354933,0.34279024600982666,0.37492817430756986,0.9833967089653015,1504,-0.005251836511888541,0.026786111295223236,-43.404852509498596,-2.135674973684211,1258.0
96,49152,1584,31,0.2,0.0004092704424510632,0.2442626953125,0.015889714,0.17253899574279785,0.0036051119896001182,0.9839990139007568,1520,-0.028422798357496504,-0.04106954112648964,-43.3917897939682,-2.1324015384615387,1258.0
97,49664,1584,31,0.2,0.0004092704424510632,0.09814453125,0.01432808,0.7292346954345703,0.23238009167835116,0.984521210193634,1536,-0.014512359834043309,0.05346215143799782,-43.41723716259003,-2.1324015384615387,1258.0
98,50176,1584,31,0.2,0.0004092704424510632,0.195068359375,0.015685285,-0.3977978229522705,0.005282304708089214,0.9819889068603516,1552,-0.019205594435334206,-0.02544858492910862,-43.3917350769043,-2.1324015384615387,1258.0
99,50688,1584,31,0.2,0.0004092704424510632,0.1871337890625,0.018077437,0.6294327974319458,0.011106659338111058,0.9797637462615967,1568,-0.021831331046996638,-0.03255728632211685,-43.30168342590332,-2.1368211,1258.0
100,51200,1584,32,0.2,0.0004092704424510632,0.0643310546875,0.014628954,0.6524362564086914,0.25614507612772286,0.9793816804885864,1584,-0.013535906495235395,0.007164426147937775,-43.254918336868286,-2.1368211,1258.0
101,51712,1584,32,0.2,0.0004092704424510632,0.2666015625,0.023774762,0.11412030458450317,0.01967694438644685,0.9784409403800964,1600,-0.027944637346081436,-0.03323781117796898,-43.239397287368774,-2.1363919268292686,1258.0
102,52224,1583,32,0.2,0.0004092704424510632,0.15771484375,0.022995876,0.7913333177566528,0.24733710987493396,0.9780650734901428,1616,-0.01648531342652859,0.02043590322136879,-43.212461709976196,-2.1363919268292686,1258.0
103,52736,1583,33,0.2,0.0004092704424510632,0.28466796875,0.018654475,0.287747859954834,0.007427245131111704,0.9792787432670593,1632,-0.02974079694831744,-0.03529676795005798,-43.22285521030426,-2.1363919268292686,1258.0
104,53248,1584,33,0.2,0.0004092704424510632,0.224609375,0.01433409,0.7745293378829956,0.010409452283056453,0.980282187461853,1648,-0.021888838164159097,-0.03008367121219635,-43.26277756690979,-2.1379845000000004,1258.0
105,53760,1584,33,0.2,0.0004092704424510632,0.0693359375,0.010584926,0.6385320425033569,0.26309112715534866,0.9804997444152832,1664,-0.010924433299805969,-0.0005290582776069641,-43.27789092063904,-2.1379845000000004,1258.0
106,54272,1584,34,0.2,0.0004092704424510632,0.2626953125,0.017497309,0.058585524559020996,0.01001810043817386,0.9793223738670349,1680,-0.026276337113813497,-0.0449809730052948,-43.26744866371155,-2.1387089069767447,1258.0
107,54784,1584,34,0.2,0.0004092704424510632,0.0587158203125,0.0122275185,0.780924379825592,0.3261253775563091,0.9790893793106079,1696,-0.013389917716267519,0.18314091861248016,-43.24146628379822,-2.1387089069767447,1258.0
108,55296,1584,34,0.2,0.0004092704424510632,0.2125244140625,0.013280012,-0.15086543560028076,0.002876502272556536,0.9798627495765686,1712,-0.022418632870540023,-0.013229448348283768,-43.247249484062195,-2.1387089069767447,1258.0
109,55808,1583,35,0.2,0.0004092704424510632,0.306640625,0.030252106,0.7687585353851318,0.022865163104142994,0.9802510738372803,1728,-0.03263223607791588,-0.024673903360962868,-43.26775848865509,-2.133830272727273,1258.0
110,56320,1583,35,0.2,0.0004092704424510632,0.1766357421875,0.032864675,0.7074609398841858,0.12679305966594256,0.9806437492370605,1744,-0.023294031983823515,-0.022731490433216095,-43.27932870388031,-2.133830272727273,1258.0
111,56832,1583,35,0.2,0.0004092704424510632,0.209228515625,0.017023565,-1.2180004119873047,0.01624547003302723,0.9821845293045044,1760,-0.020243794133421034,-0.01340619195252657,-43.30712628364563,-2.133188822222223,1258.0
112,57344,1582,36,0.2,0.0004092704424510632,0.1473388671875,0.017838761,0.6910539269447327,0.2884721409063786,0.982716977596283,1776,-0.017108338841353543,0.017110731452703476,-43.34317493438721,-2.133188822222223,1258.0
113,57856,1582,36,0.2,0.0004092704424510632,0.255126953125,0.016103499,-1.2233541011810303,0.0025607435418351088,0.9842395782470703,1792,-0.020550717061269097,-0.02381961978971958,-43.365620732307434,-2.133188822222223,1258.0
114,58368,1582,36,0.2,0.0004092704424510632,0.2330322265625,0.022196084,0.7299734354019165,0.11119998176582158,0.9839965105056763,1808,-0.02191836047131801,0.010813582688570023,-43.39279127120972,-2.132418326086957,1258.0
115,58880,1582,37,0.2,0.0004092704424510632,0.275146484375,0.04020027,0.8036540150642395,0.04107521448167972,0.9842051863670349,1824,-0.023346519243204966,-0.023113152012228966,-43.38245725631714,-2.132418326086957,1258.0
116,59392,1582,37,0.2,0.0004092704424510632,0.27197265625,0.018649776,-0.12001001834869385,0.015945489169098437,0.985632598400116,1840,-0.0299649405060336,-0.03815936669707298,-43.41194534301758,-2.132458468085107,1258.0
117,59904,1582,37,0.2,0.0004092704424510632,0.0732421875,0.013860794,0.7475066184997559,0.35344182420521975,0.9859622716903687,1856,-0.01400977629236877,0.1787024438381195,-43.44477880001068,-2.132458468085107,1258.0
118,60416,1581,38,0.2,0.0004092704424510632,0.31298828125,0.020203374,0.2289850115776062,0.003330311257741414,0.9859174489974976,1872,-0.02979483993840404,-0.03300218656659126,-43.44521176815033,-2.1324308541666666,1258.0
119,60928,1581,38,0.2,0.0004092704424510632,0.1011962890625,0.014544959,0.8061148524284363,0.26107575418427587,0.9858419299125671,1888,-0.011989190941676497,0.05610400065779686,-43.44683301448822,-2.1324308541666666,1258.0
120,61440,1581,38,0.2,0.0004092704424510632,0.21728515625,0.015416441,-2.178961992263794,0.0028423138355719857,0.9827297925949097,1904,-0.02076743371435441,-0.029879877343773842,-43.406652331352234,-2.1324308541666666,1258.0
121,61952,1581,39,0.2,0.0004092704424510632,0.294189453125,0.020919112,-0.34502851963043213,0.00358048774432973,0.9828016757965088,1920,-0.027983634761767462,-0.038831934332847595,-43.33558475971222,-2.1297249999999996,1258.0
122,62464,1580,39,0.2,0.0004092704424510632,0.1063232421875,0.017147955,0.28258568048477173,0.5032534247729927,0.9830998182296753,1936,-0.014958352832763921,0.06203649938106537,-43.35522150993347,-2.1297249999999996,1258.0
123,62976,1580,39,0.2,0.0004092704424510632,0.3209228515625,0.025553694,0.4348791241645813,0.003587725688703358,0.9818286895751953,1952,-0.030138735310174525,-0.04398482292890549,-43.33603608608246,-2.12753056,1258.0
124,63488,1580,40,0.2,0.0004092704424510632,0.0450439453125,0.011925158,0.7857729196548462,0.38836391689255834,0.9813371896743774,1968,-0.008996114134788513,0.07632695138454437,-43.300909638404846,-2.12753056,1258.0
125,64000,1580,40,0.2,0.0004092704424510632,0.2261962890625,0.015500493,-0.08706343173980713,0.0053068209599587135,0.9814666509628296,1984,-0.02084856822330039,-0.028715480118989944,-43.29925465583801,-2.12753056,1258.0
