time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/value_loss,train/std,train/n_updates,train/policy_gradient_loss,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
13,6656,1736,3,0.2,0.0004092704424510632,0.2200927734375,0.013035227,0.0851556658744812,0.004455523216165602,1.0017224550247192,192,-0.02239786936843302,-0.04272056743502617,-44.03573405742645,-2.1350672000000004,1258.0
14,7168,1732,4,0.2,0.0004092704424510632,0.2569580078125,0.016688438,0.039518654346466064,0.008645189023809507,1.001584768295288,208,-0.024212511052610353,-0.014705868437886238,-44.02779173851013,-2.1350672000000004,1258.0
15,7680,1727,4,0.2,0.0004092704424510632,0.2449951171875,0.019139638,0.09079796075820923,0.0016360545760107925,1.0005935430526733,224,-0.02336298761656508,-0.026450278237462044,-44.00975525379181,-2.136187,1258.0
16,8192,1722,4,0.2,0.0004092704424510632,0.2645263671875,0.026564635,0.04322010278701782,0.013139853079337627,0.999085009098053,240,-0.02915800121263601,-0.03707391023635864,-43.97408401966095,-2.136187,1258.0
17,8704,1719,5,0.2,0.0004092704424510632,0.2547607421875,0.016907535,0.020672261714935303,0.0011715818855009275,0.9958023428916931,256,-0.030543399625457823,-0.0403476282954216,-43.90202879905701,-2.136187,1258.0
18,9216,1715,5,0.2,0.0004092704424510632,0.2440185546875,0.019415323,0.3318434953689575,0.0038018078266759403,0.9935658574104309,272,-0.02885058819083497,-0.04304122552275658,-43.80166447162628,-2.116796285714286,1258.0
19,9728,1712,5,0.2,0.0004092704424510632,0.2501220703125,0.021368219,0.20270365476608276,0.017162104311864823,0.995302677154541,288,-0.022179496008902788,-0.028186028823256493,-43.79466891288757,-2.116796285714286,1258.0
20,10240,1712,5,0.2,0.0004092704424510632,0.2901611328125,0.026027791,0.5027179718017578,0.0036076829528610688,0.9913957715034485,304,-0.03573580479132943,-0.05689939111471176,-43.78843879699707,-2.12012275,1258.0
21,10752,1710,6,0.2,0.0004092704424510632,0.2718505859375,0.02106004,0.3369829058647156,0.019349541660631076,0.9897253513336182,320,-0.026813472228241153,-0.02811615727841854,-43.66913378238678,-2.12012275,1258.0
22,11264,1708,6,0.2,0.0004092704424510632,0.2410888671875,0.019591652,0.2208796739578247,0.0022998210952209774,0.990237295627594,336,-0.026303088074200787,-0.04325925186276436,-43.65913271903992,-2.12012275,1258.0
23,11776,1706,6,0.2,0.0004092704424510632,0.195068359375,0.013695376,0.7050991058349609,0.0026749661228677724,0.9894519448280334,352,-0.021006512994063087,-0.04062352702021599,-43.66141438484192,-2.1193285555555557,1258.0
24,12288,1703,7,0.2,0.0004092704424510632,0.290771484375,0.023242768,0.4501515030860901,0.016234758833888918,0.9881652593612671,368,-0.031785428975126706,-0.047158241271972656,-43.622506499290466,-2.1193285555555557,1258.0
25,12800,1700,7,0.2,0.0004092704424510632,0.2142333984375,0.014537765,0.09542262554168701,0.0036193073028698564,0.9883867502212524,384,-0.02359597162285354,-0.032368265092372894,-43.6033433675766,-2.1332344,1258.0
26,13312,1697,7,0.2,0.0004092704424510632,0.2216796875,0.0137882605,0.6524808406829834,0.016088300006231293,0.9886848330497742,400,-0.022966725591686554,-0.02439340017735958,-43.61483919620514,-2.1332344,1258.0
27,13824,1695,8,0.2,0.0004092704424510632,0.29296875,0.028207753,0.34663695096969604,0.0029423896558000706,0.9893520474433899,416,-0.032411691354354843,-0.03382302075624466,-43.624765276908875,-2.1332344,1258.0
28,14336,1694,8,0.2,0.0004092704424510632,0.23486328125,0.015742783,0.76674485206604,0.006122786493506283,0.9891296029090881,432,-0.025337206374388188,-0.04248414561152458,-43.63641595840454,-2.135781636363636,1258.0
29,14848,1691,8,0.2,0.0004092704424510632,0.2481689453125,0.027331492,0.6618334650993347,0.008145052255713381,0.9888989925384521,448,-0.023609283147379756,-0.018330059945583344,-43.619404315948486,-2.135781636363636,1258.0
30,15360,1689,9,0.2,0.0004092704424510632,0.1944580078125,0.0162182,0.03844636678695679,0.003563674159522634,0.989057183265686,464,-0.02499692474884796,-0.042461249977350235,-43.626999735832214,-2.1228966666666667,1258.0
31,15872,1687,9,0.2,0.0004092704424510632,0.2269287109375,0.023568451,0.662529706954956,0.021039190178271383,0.9904128313064575,480,-0.025243228999897838,-0.02475884184241295,-43.64420998096466,-2.1228966666666667,1258.0
32,16384,1687,9,0.2,0.0004092704424510632,0.1844482421875,0.01840198,0.571019172668457,0.006231438499526121,0.9897024035453796,496,-0.021673962750355713,-0.04115067794919014,-43.663233518600464,-2.1285866153846156,1258.0
33,16896,1685,10,0.2,0.0004092704424510632,0.2718505859375,0.025643248,0.6013751029968262,0.030722870549652725,0.9904549717903137,512,-0.03343550255522132,-0.025454988703131676,-43.65513026714325,-2.1285866153846156,1258.0
34,17408,1686,10,0.2,0.0004092704424510632,0.2615966796875,0.023409972,-0.6907432079315186,0.0035024718090426177,0.9900925755500793,528,-0.027252405183389783,-0.04008892551064491,-43.66197848320007,-2.1285866153846156,1258.0
35,17920,1685,10,0.2,0.0004092704424510632,0.2037353515625,0.015581215,0.00679171085357666,0.00253275526665675,0.9911054968833923,544,-0.022553761955350637,-0.0236615352332592,-43.66712510585785,-2.123817642857143,1258.0
36,18432,1684,10,0.2,0.0004092704424510632,0.1815185546875,0.019606102,0.14653360843658447,0.04715627589030191,0.9921552538871765,560,-0.021538059299928136,-0.023592403158545494,-43.70186197757721,-2.123817642857143,1258.0
37,18944,1682,11,0.2,0.0004092704424510632,0.2591552734375,0.02054577,0.258461058139801,0.002744765173702035,0.9912928342819214,576,-0.027138497767737135,-0.04100227355957031,-43.71211886405945,-2.1260284666666664,1258.0
38,19456,1680,11,0.2,0.0004092704424510632,0.23583984375,0.021195486,0.5066260099411011,0.05280156119260937,0.9909406900405884,592,-0.02660536546318326,-0.008691255003213882,-43.67992544174194,-2.1260284666666664,1258.0
39,19968,1679,11,0.2,0.0004092704424510632,0.1904296875,0.012415994,-0.5910011529922485,0.0033141804160550237,0.9905295968055725,608,-0.022251992544624954,-0.026058247312903404,-43.6733295917511,-2.1260284666666664,1258.0
40,20480,1679,12,0.2,0.0004092704424510632,0.2415771484375,0.021139968,0.3303406238555908,0.0033021929557435215,0.9898726344108582,624,-0.025539253110764548,-0.03714653477072716,-43.6528879404068,-2.12755125,1258.0
41,20992,1678,12,0.2,0.0004092704424510632,0.2027587890625,0.026911639,0.43040329217910767,0.06154677434824407,0.9901005029678345,640,-0.027786865190137178,-0.031637683510780334,-43.643741607666016,-2.12755125,1258.0
42,21504,1678,12,0.2,0.0004092704424510632,0.23193359375,0.017580949,-1.1433513164520264,0.0029940545100544114,0.9915639758110046,656,-0.02612283812050009,-0.025724709033966064,-43.66866433620453,-2.1231887647058825,1258.0
43,22016,1679,13,0.2,0.0004092704424510632,0.1556396484375,0.019752735,0.43486708402633667,0.08616955275647342,0.9909613728523254,672,-0.021395266623585485,-0.01068507507443428,-43.691919565200806,-2.1231887647058825,1258.0
44,22528,1678,13,0.2,0.0004092704424510632,0.2476806640625,0.015222933,-0.6445612907409668,0.003221358398150187,0.9892258048057556,688,-0.028558227262692526,-0.0464043915271759,-43.655423045158386,-2.1231887647058825,1258.0
45,23040,1678,13,0.2,0.0004092704424510632,0.260986328125,0.022482388,0.04582494497299194,0.004667095738113858,0.9873678684234619,704,-0.029842369898688048,-0.029866337776184082,-43.59035861492157,-2.1177857777777778,1258.0
46,23552,1674,14,0.2,0.0004092704424510632,0.2303466796875,0.020027202,0.05277496576309204,0.12669694900978357,0.9872881174087524,720,-0.026095121138496324,-0.007508363574743271,-43.553337812423706,-2.1177857777777778,1258.0
47,24064,1676,14,0.2,0.0004092704424510632,0.1727294921875,0.014582838,-0.05653512477874756,0.007717618747847155,0.9859446287155151,736,-0.019992032990558073,-0.021347645670175552,-43.541261315345764,-2.1268072631578945,1258.0
48,24576,1677,14,0.2,0.0004092704424510632,0.1787109375,0.020022862,0.620307981967926,0.10071777226403356,0.9859007596969604,752,-0.022022243632818572,0.007509920746088028,-43.50404226779938,-2.1268072631578945,1258.0
49,25088,1676,14,0.2,0.0004092704424510632,0.2669677734375,0.020497631,-1.0874803066253662,0.003535886076861061,0.9860384464263916,768,-0.030009929396328516,-0.05794144794344902,-43.51355469226837,-2.1268072631578945,1258.0
50,25600,1675,15,0.2,0.0004092704424510632,0.1859130859375,0.012728613,0.5873357057571411,0.005791174771729857,0.9865429997444153,784,-0.01821583361015655,-0.02243538200855255,-43.515170097351074,-2.1248046,1258.0
51,26112,1675,15,0.2,0.0004092704424510632,0.158203125,0.022899115,0.5640488862991333,0.07165688136592507,0.9869822859764099,800,-0.01921620847133454,-0.016745291650295258,-43.53350794315338,-2.1248046,1258.0
52,26624,1674,15,0.2,0.0004092704424510632,0.2293701171875,0.019431174,-0.888843297958374,0.009794829471502453,0.9880061149597168,816,-0.026248122507240623,-0.02789236418902874,-43.552804708480835,-2.1175348095238093,1258.0
53,27136,1673,16,0.2,0.0004092704424510632,0.145263671875,0.017856307,0.5686270594596863,0.10805891768541187,0.987482488155365,832,-0.022564823302673176,-0.0012618564069271088,-43.563400864601135,-2.1175348095238093,1258.0
54,27648,1672,16,0.2,0.0004092704424510632,0.271484375,0.022697225,-0.9074997901916504,0.00302937932065106,0.9882792830467224,848,-0.031098517472855747,-0.04774550721049309,-43.55754089355469,-2.1175348095238093,1258.0
55,28160,1671,16,0.2,0.0004092704424510632,0.240478515625,0.016621344,0.6801818609237671,0.01884301981772296,0.9886277914047241,864,-0.024538576311897486,-0.01766623742878437,-43.58478569984436,-2.1182759545454544,1258.0
56,28672,1670,17,0.2,0.0004092704424510632,0.2220458984375,0.031010572,0.7027415037155151,0.032641619676724076,0.9894854426383972,880,-0.019703857688000426,-0.02553447335958481,-43.59686815738678,-2.1182759545454544,1258.0
57,29184,1668,17,0.2,0.0004092704424510632,0.226806640625,0.017644847,-0.7589499950408936,0.008089630558970384,0.9909838438034058,896,-0.024026236962527037,-0.029329098761081696,-43.63660430908203,-2.1189713478260868,1258.0
58,29696,1667,17,0.2,0.0004092704424510632,0.1363525390625,0.018012755,0.6187037229537964,0.10172094963490963,0.9914559125900269,912,-0.02112253122322727,-0.018549541011452675,-43.6690719127655,-2.1189713478260868,1258.0
59,30208,1666,18,0.2,0.0004092704424510632,0.2025146484375,0.017007876,-0.24225008487701416,0.004748217084852513,0.99126136302948,928,-0.023113123010261916,-0.02939276583492756,-43.67783832550049,-2.1172958333333334,1258.0
60,30720,1665,18,0.2,0.0004092704424510632,0.1064453125,0.014400305,0.7055244445800781,0.10929117479827255,0.991592526435852,944,-0.01121858722763136,0.00798727571964264,-43.676175475120544,-2.1172958333333334,1258.0
61,31232,1664,18,0.2,0.0004092704424510632,0.203369140625,0.016498996,-1.1253504753112793,0.008361906482605264,0.9903951287269592,960,-0.02260573448438663,-0.03713853657245636,-43.67058622837067,-2.1172958333333334,1258.0
62,31744,1663,19,0.2,0.0004092704424510632,0.2020263671875,0.017926402,-0.015685081481933594,0.0020906551617372315,0.9897377490997314,976,-0.023619889077963307,-0.042278312146663666,-43.638325810432434,-2.11791472,1258.0
63,32256,1661,19,0.2,0.0004092704424510632,0.1202392578125,0.018846404,0.33268362283706665,0.15125135239213705,0.9888625741004944,992,-0.020666109427111223,-0.013540128245949745,-43.6185964345932,-2.11791472,1258.0
64,32768,1660,19,0.2,0.0004092704424510632,0.2022705078125,0.014248899,-0.17451941967010498,0.0038809920006315224,0.987882137298584,1008,-0.0222977698140312,-0.02883538417518139,-43.57951545715332,-2.1117796153846156,1258.0
65,33280,1659,20,0.2,0.0004092704424510632,0.1109619140625,0.011319589,0.6772252321243286,0.13910743652377278,0.9882335066795349,1024,-0.014292448322521523,0.01820324920117855,-43.572765946388245,-2.1117796153846156,1258.0
66,33792,1658,20,0.2,0.0004092704424510632,0.261962890625,0.023443393,-2.38211989402771,0.004311579737986904,0.987167239189148,1040,-0.029748901913990267,-0.03767457604408264,-43.568291664123535,-2.1117796153846156,1258.0
67,34304,1657,20,0.2,0.0004092704424510632,0.23974609375,0.019450128,0.1727064847946167,0.003337591806484852,0.9859230518341064,1056,-0.02538846858078614,-0.017722468823194504,-43.523712277412415,-2.1111464814814815,1258.0
68,34816,1656,21,0.2,0.0004092704424510632,0.1104736328125,0.016625378,0.47029733657836914,0.1551630417816341,0.98509681224823,1072,-0.016343189447070472,-0.008378498256206512,-43.49444055557251,-2.1111464814814815,1258.0
69,35328,1656,21,0.2,0.0004092704424510632,0.239501953125,0.015437852,-1.1452269554138184,0.0039769055001670495,0.9838607907295227,1088,-0.022963624927797355,-0.03640470281243324,-43.46225440502167,-2.106049857142857,1258.0
70,35840,1655,21,0.2,0.0004092704424510632,0.102294921875,0.018014044,0.5830253958702087,0.1256145735969767,0.9828406572341919,1104,-0.014101983524597017,0.018023796379566193,-43.42387592792511,-2.106049857142857,1258.0
71,36352,1654,21,0.2,0.0004092704424510632,0.291259765625,0.017554399,-1.5424237251281738,0.0028441040085454006,0.9835599064826965,1120,-0.02886427065823227,-0.0464354082942009,-43.41098487377167,-2.106049857142857,1258.0
72,36864,1654,22,0.2,0.0004092704424510632,0.247314453125,0.018810958,0.3907458782196045,0.004657678669900633,0.981285810470581,1136,-0.021694176954042632,-0.023609016090631485,-43.40050709247589,-2.106357862068965,1258.0
73,37376,1653,22,0.2,0.0004092704424510632,0.108642578125,0.013958845,0.5914454460144043,0.15018325799610466,0.9801287651062012,1152,-0.01681920794362668,-0.0048544276505708694,-43.33137357234955,-2.106357862068965,1258.0
74,37888,1652,22,0.2,0.0004092704424510632,0.250732421875,0.021960817,-1.4508640766143799,0.009356346257845871,0.9797242283821106,1168,-0.024638903996674344,-0.040587417781353,-43.309661746025085,-2.1037718666666665,1258.0
75,38400,1652,23,0.2,0.0004092704424510632,0.142333984375,0.016063895,0.5225902795791626,0.13985030993353575,0.9790604710578918,1184,-0.01657191725098528,0.0155659019947052,-43.29220807552338,-2.1037718666666665,1258.0
76,38912,1651,23,0.2,0.0004092704424510632,0.235107421875,0.017564248,0.23796802759170532,0.0063288743258453906,0.979202389717102,1200,-0.027209084990317933,-0.03993389010429382,-43.27640354633331,-2.1037718666666665,1258.0
77,39424,1651,23,0.2,0.0004092704424510632,0.2552490234375,0.01960301,0.5983448028564453,0.025289883080404252,0.9794690608978271,1216,-0.021461040625581518,-0.02004573866724968,-43.287484645843506,-2.105821709677419,1258.0
78,39936,1651,24,0.2,0.0004092704424510632,0.1190185546875,0.016492996,0.7909731864929199,0.079817668243777,0.978814959526062,1232,-0.018045154953142628,-0.012844167649745941,-43.280041217803955,-2.105821709677419,1258.0
79,40448,1651,24,0.2,0.0004092704424510632,0.2703857421875,0.01673733,-0.24731075763702393,0.011210827564354986,0.9788188934326172,1248,-0.02913718664785847,-0.037962716072797775,-43.26768720149994,-2.1077372812500004,1258.0
80,40960,1650,24,0.2,0.0004092704424510632,0.12451171875,0.010897681,0.8172417879104614,0.13388693355955184,0.9786038398742676,1264,-0.015567782218568027,0.05134749040007591,-43.26497268676758,-2.1077372812500004,1258.0
81,41472,1650,25,0.2,0.0004092704424510632,0.2491455078125,0.01771267,-1.046760082244873,0.004587280469422694,0.978165328502655,1280,-0.023959394748089835,-0.026407727971673012,-43.256622552871704,-2.1077372812500004,1258.0
82,41984,1649,25,0.2,0.0004092704424510632,0.1937255859375,0.014006764,0.6696681380271912,0.02666484925430268,0.9758606553077698,1296,-0.023435959650669247,-0.019563935697078705,-43.21728706359863,-2.1061213030303034,1258.0
83,42496,1648,25,0.2,0.0004092704424510632,0.181884765625,0.025537785,0.769558846950531,0.059378210484283045,0.9754847288131714,1312,-0.020681774767581373,-0.028844542801380157,-43.16029489040375,-2.1061213030303034,1258.0
84,43008,1648,26,0.2,0.0004092704424510632,0.1998291015625,0.016051993,-0.9306035041809082,0.006744945465470664,0.9742753505706787,1328,-0.023057599260937423,-0.03211105614900589,-43.14840388298035,-2.100801382352942,1258.0
85,43520,1647,26,0.2,0.0004092704424510632,0.0679931640625,0.014766913,0.4579261541366577,0.22535047796554863,0.9733242392539978,1344,-0.01587388011830626,-0.004819326102733612,-43.10906183719635,-2.100801382352942,1258.0
86,44032,1646,26,0.2,0.0004092704424510632,0.2147216796875,0.015205322,-0.38408446311950684,0.002366505839745514,0.9729756712913513,1360,-0.020418065192643553,-0.03995717689394951,-43.08891272544861,-2.094517457142858,1258.0
87,44544,1646,27,0.2,0.0004092704424510632,0.055419921875,0.0107032135,0.6308704614639282,0.2492847868707031,0.9726558923721313,1376,-0.013859793049050495,0.0630301907658577,-43.077635407447815,-2.094517457142858,1258.0
88,45056,1645,27,0.2,0.0004092704424510632,0.2154541015625,0.021117348,-1.4648559093475342,0.005329824132786598,0.9721442461013794,1392,-0.025348256982397288,-0.04083394631743431,-43.063037633895874,-2.094517457142858,1258.0
89,45568,1645,27,0.2,0.0004092704424510632,0.299072265625,0.01863563,0.2218620777130127,0.0025686750777822454,0.9704986214637756,1408,-0.03000987446284853,-0.03661319613456726,-43.02889609336853,-2.0922848888888894,1258.0
90,46080,1644,28,0.2,0.0004092704424510632,0.063720703125,0.013330862,0.4750387668609619,0.20313040388282388,0.970554769039154,1424,-0.01256413321243599,0.0009029563516378403,-42.98969483375549,-2.0922848888888894,1258.0
91,46592,1644,28,0.2,0.0004092704424510632,0.2734375,0.020403642,-0.4676004648208618,0.0027260224596830085,0.9714226722717285,1440,-0.02949586239992641,-0.03352383151650429,-43.01205921173096,-2.0919479459459467,1258.0
92,47104,1644,28,0.2,0.0004092704424510632,0.0416259765625,0.010151748,0.6081509590148926,0.30317648220807314,0.9716472625732422,1456,-0.012893783277831972,0.0212089866399765,-43.0269113779068,-2.0919479459459467,1258.0
93,47616,1644,28,0.2,0.0004092704424510632,0.183837890625,0.018116284,-2.0689215660095215,0.008505223122483585,0.9713807106018066,1472,-0.01578121242346242,-0.02444547973573208,-43.027673959732056,-2.0919479459459467,1258.0
94,48128,1643,29,0.2,0.0004092704424510632,0.205078125,0.015069509,-0.025979995727539062,0.003187449954566546,0.9702798128128052,1488,-0.02215586107922718,-0.0274127759039402,-43.006614208221436,-2.0917369473684215,1258.0
95,48640,1643,29,0.2,0.0004092704424510632,0.03662109375,0.010332186,0.3308040499687195,0.3055855167331174,0.9694777131080627,1504,-0.011248065791733097,0.0023708920925855637,-42.97418022155762,-2.0917369473684215,1258.0
96,49152,1642,29,0.2,0.0004092704424510632,0.2518310546875,0.014506625,0.3080924153327942,0.0038017135157133453,0.9697063565254211,1520,-0.024357277055969462,-0.03364893049001694,-42.95943367481232,-2.088858974358975,1258.0
97,49664,1641,30,0.2,0.0004092704424510632,0.0262451171875,0.007161746,0.6390733122825623,0.27410585642792284,0.969835102558136,1536,-0.006549223915499169,0.026868052780628204,-42.97606658935547,-2.088858974358975,1258.0
98,50176,1641,30,0.2,0.0004092704424510632,0.25439453125,0.019014563,-0.17941772937774658,0.0028932142595294863,0.9686949253082275,1552,-0.030159006928442977,-0.03406984731554985,-42.958309054374695,-2.088858974358975,1258.0
99,50688,1640,30,0.2,0.0004092704424510632,0.24462890625,0.016510647,0.20848065614700317,0.005837996213813312,0.968004584312439,1568,-0.026714860374340788,-0.03300948441028595,-42.92100286483765,-2.08552925,1258.0
100,51200,1640,31,0.2,0.0004092704424510632,0.0369873046875,0.011569465,0.583943247795105,0.25764449790585786,0.9681074619293213,1584,-0.009099295726628043,0.0068121496587991714,-42.908021450042725,-2.08552925,1258.0
101,51712,1640,31,0.2,0.0004092704424510632,0.29443359375,0.022316625,0.07136780023574829,0.009259165730327368,0.9681339859962463,1600,-0.025229285907698795,-0.032498762011528015,-42.91435241699219,-2.0860464146341466,1258.0
102,52224,1639,31,0.2,0.0004092704424510632,0.0543212890625,0.011515461,0.5860769748687744,0.3072588301729411,0.968116283416748,1616,-0.011240644860663451,0.03945543244481087,-42.90989577770233,-2.0860464146341466,1258.0
103,52736,1639,32,0.2,0.0004092704424510632,0.2667236328125,0.022663778,-0.02558910846710205,0.009366954051074572,0.9684939384460449,1632,-0.027475329174194485,-0.03581685572862625,-42.91475224494934,-2.0860464146341466,1258.0
104,53248,1638,32,0.2,0.0004092704424510632,0.1990966796875,0.01972819,0.5745530128479004,0.022155895712785423,0.9696702361106873,1648,-0.0234584592981264,-0.04000789672136307,-42.93944036960602,-2.086644166666667,1258.0
105,53760,1638,32,0.2,0.0004092704424510632,0.0821533203125,0.015190544,0.6434874534606934,0.22016433463431895,0.9704108834266663,1664,-0.015502557813306339,0.005743000656366348,-42.96561527252197,-2.086644166666667,1258.0
106,54272,1638,33,0.2,0.0004092704424510632,0.2738037109375,0.027819533,-0.1795339584350586,0.03356736549176276,0.9695038795471191,1680,-0.03333916809060611,-0.027329720556735992,-42.96751868724823,-2.0862484651162796,1258.0
107,54784,1638,33,0.2,0.0004092704424510632,0.13916015625,0.01747971,0.6744851469993591,0.2206514028366655,0.9694149494171143,1696,-0.022227343841223046,0.03294258564710617,-42.94342744350433,-2.0862484651162796,1258.0
108,55296,1637,33,0.2,0.0004092704424510632,0.2161865234375,0.019559445,-0.8491642475128174,0.0035822125428239815,0.9703518748283386,1712,-0.02433580785873346,-0.0375450998544693,-42.95983588695526,-2.0862484651162796,1258.0
109,55808,1636,34,0.2,0.0004092704424510632,0.19921875,0.019568752,0.6726635694503784,0.029636165942065418,0.9701724052429199,1728,-0.0222224801837001,-0.02039075642824173,-42.97169506549835,-2.082728431818182,1258.0
110,56320,1636,34,0.2,0.0004092704424510632,0.075927734375,0.01475861,0.7320114970207214,0.12386674416484311,0.9703882336616516,1744,-0.009879094272037037,0.018620245158672333,-42.96511375904083,-2.082728431818182,1258.0
111,56832,1636,34,0.2,0.0004092704424510632,0.2445068359375,0.01776132,-1.191903829574585,0.011733441351680085,0.9708970785140991,1760,-0.025584527174942195,-0.033009398728609085,-42.979735374450684,-2.0797494888888894,1258.0
112,57344,1636,35,0.2,0.0004092704424510632,0.1214599609375,0.019064575,0.6966955661773682,0.32568019651807845,0.9712275862693787,1776,-0.019554428770788945,0.1170903891324997,-42.99207961559296,-2.0797494888888894,1258.0
113,57856,1636,35,0.2,0.0004092704424510632,0.314697265625,0.030672882,-2.710214138031006,0.0033085103532357607,0.9717761874198914,1792,-0.02942153878393583,-0.04293802008032799,-43.0044367313385,-2.0797494888888894,1258.0
114,58368,1636,35,0.2,0.0004092704424510632,0.137451171875,0.020080488,0.6939151883125305,0.05786744365468621,0.9709762334823608,1808,-0.018263534759171307,-0.016618303954601288,-43.00753140449524,-2.0790658478260875,1258.0
115,58880,1635,35,0.2,0.0004092704424510632,0.222412109375,0.025630135,0.7372578382492065,0.039685075520537794,0.9699714183807373,1824,-0.01887798262760043,-0.017622359097003937,-42.971067070961,-2.0790658478260875,1258.0
116,59392,1635,36,0.2,0.0004092704424510632,0.280029296875,0.020130392,-0.26315033435821533,0.01300077370251529,0.9695265293121338,1840,-0.030866284265357535,-0.040179066359996796,-42.946969389915466,-2.0789526595744685,1258.0
117,59904,1635,36,0.2,0.0004092704424510632,0.0826416015625,0.013524295,0.7658004760742188,0.22136026062071323,0.9695769548416138,1856,-0.014705428446177393,0.022792480885982513,-42.943400502204895,-2.0789526595744685,1258.0
118,60416,1634,36,0.2,0.0004092704424510632,0.2490234375,0.021208385,0.29084283113479614,0.008255497377831489,0.9702801704406738,1872,-0.02491403500607703,-0.025110701099038124,-42.949581265449524,-2.0741945833333335,1258.0
119,60928,1634,37,0.2,0.0004092704424510632,0.12060546875,0.020486958,0.8479560613632202,0.2875113976188004,0.9706750512123108,1888,-0.017985841157496907,0.13618707656860352,-42.9734570980072,-2.0741945833333335,1258.0
120,61440,1634,37,0.2,0.0004092704424510632,0.278564453125,0.021808736,-3.734224319458008,0.0061884147944510914,0.9715513586997986,1904,-0.03193760178692173,-0.04955565556883812,-42.98776686191559,-2.0741945833333335,1258.0
121,61952,1634,37,0.2,0.0004092704424510632,0.18310546875,0.012757792,-0.45676541328430176,0.0034965636259585153,0.972859263420105,1920,-0.021339230705052614,-0.0381588451564312,-43.02108550071716,-2.0753865714285715,1258.0
122,62464,1633,38,0.2,0.0004092704424510632,0.01220703125,0.0071084015,0.3251063823699951,0.4804654911858961,0.9730761051177979,1936,-0.007021063633146696,0.04057646170258522,-43.051018834114075,-2.0753865714285715,1258.0
123,62976,1633,38,0.2,0.0004092704424510632,0.2681884765625,0.017258301,0.44911712408065796,0.0033303693126072176,0.9726425409317017,1952,-0.028908783540828153,-0.02762632817029953,-43.04117810726166,-2.07697346,1258.0
124,63488,1632,38,0.2,0.0004092704424510632,0.1070556640625,0.014539786,0.7760889530181885,0.24789956724271178,0.9727749824523926,1968,-0.015138519927859306,0.07640837132930756,-43.03652560710907,-2.07697346,1258.0
125,64000,1632,39,0.2,0.0004092704424510632,0.2247314453125,0.015618117,-0.5993622541427612,0.002256607844174141,0.974277138710022,1984,-0.027446304069599137,-0.04674338176846504,-43.05604922771454,-2.07697346,1258.0
