time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/explained_variance,train/value_loss,train/std,train/n_updates,train/policy_gradient_loss,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
32,16384,1732,9,0.2,0.0004092704424510632,0.2208251953125,0.017995685,0.5159324407577515,0.002363788302318426,0.9782362580299377,496,-0.024389379199419636,-0.034670665860176086,-43.309354186058044,-2.127748923076923,1258.0
33,16896,1734,9,0.2,0.0004092704424510632,0.1839599609375,0.018566776,0.5249251127243042,0.054832245339639485,0.975634753704071,512,-0.023017730214633048,-0.021186431869864464,-43.249207735061646,-2.127748923076923,1258.0
34,17408,1736,10,0.2,0.0004092704424510632,0.244873046875,0.024360277,-1.0782530307769775,0.002878421226341743,0.9733859896659851,528,-0.027114110824186355,-0.04452252760529518,-43.17162621021271,-2.127748923076923,1258.0
35,17920,1738,10,0.2,0.0004092704424510632,0.2135009765625,0.019113705,0.015387773513793945,0.003060955015826039,0.9727494120597839,544,-0.02621983300196007,-0.04489210620522499,-43.11352980136871,-2.114304642857143,1258.0
36,18432,1742,10,0.2,0.0004092704424510632,0.184814453125,0.020856783,0.15143954753875732,0.07367570791393518,0.9735956788063049,560,-0.025963901163777336,-0.01614798605442047,-43.11924493312836,-2.114304642857143,1258.0
37,18944,1747,10,0.2,0.0004092704424510632,0.2010498046875,0.019589286,0.0740090012550354,0.0033295782486675307,0.9746524095535278,576,-0.024307900326675735,-0.03630182147026062,-43.149088740348816,-2.117905,1258.0
38,19456,1747,11,0.2,0.0004092704424510632,0.2244873046875,0.019792415,0.030008375644683838,0.08932716376148164,0.9748979210853577,592,-0.02149932799511589,-0.0037219002842903137,-43.170660614967346,-2.117905,1258.0
39,19968,1748,11,0.2,0.0004092704424510632,0.2120361328125,0.01784541,-0.2491377592086792,0.0031677740553277545,0.9768511652946472,608,-0.027535218541743234,-0.04148747771978378,-43.19523572921753,-2.117905,1258.0
40,20480,1747,11,0.2,0.0004092704424510632,0.2464599609375,0.02019976,0.034907758235931396,0.004636414028936997,0.9758498072624207,624,-0.026765668459120207,-0.03999100252985954,-43.22186291217804,-2.126128875,1258.0
41,20992,1749,12,0.2,0.0004092704424510632,0.174072265625,0.020181637,0.1032986044883728,0.08870106132235378,0.9752309322357178,640,-0.02535172189527657,-0.009856443852186203,-43.17942464351654,-2.126128875,1258.0
42,21504,1750,12,0.2,0.0004092704424510632,0.24951171875,0.023873053,-1.8189620971679688,0.002333886208361946,0.9768383502960205,656,-0.028362825818476267,-0.0271315798163414,-43.190876841545105,-2.1206597647058825,1258.0
43,22016,1751,12,0.2,0.0004092704424510632,0.18798828125,0.01696726,0.34170442819595337,0.07393790746573359,0.977375328540802,672,-0.0246482752263546,-0.015290718525648117,-43.23831403255463,-2.1206597647058825,1258.0
44,22528,1753,12,0.2,0.0004092704424510632,0.20068359375,0.015579311,-0.5630837678909302,0.0025158122480206657,0.9767590165138245,688,-0.02326287771575153,-0.031084122136235237,-43.228095173835754,-2.1206597647058825,1258.0
45,23040,1754,13,0.2,0.0004092704424510632,0.2362060546875,0.019759096,0.2015477418899536,0.005340844763850328,0.977512538433075,704,-0.02767603236134164,-0.043498843908309937,-43.224231243133545,-2.1313205,1258.0
46,23552,1756,13,0.2,0.0004092704424510632,0.1484375,0.01781662,0.49102556705474854,0.07019816990941763,0.978202223777771,720,-0.020504881016677245,-0.002074785530567169,-43.25075054168701,-2.1313205,1258.0
47,24064,1757,13,0.2,0.0004092704424510632,0.2108154296875,0.020976465,-0.2826458215713501,0.006956255325349048,0.9784343838691711,736,-0.024319714808370918,-0.02272244170308113,-43.26436412334442,-2.1295174210526318,1258.0
48,24576,1758,13,0.2,0.0004092704424510632,0.1541748046875,0.017117273,0.7469272017478943,0.07925417344085872,0.9785149693489075,752,-0.0201681551116053,-0.011198349297046661,-43.268006563186646,-2.1295174210526318,1258.0
49,25088,1756,14,0.2,0.0004092704424510632,0.2025146484375,0.016104117,-1.668212652206421,0.002411392306385096,0.9784838557243347,768,-0.02370928635355085,-0.029581980779767036,-43.26786816120148,-2.1295174210526318,1258.0
50,25600,1756,14,0.2,0.0004092704424510632,0.191650390625,0.016837247,0.40430206060409546,0.005524228647118434,0.9799667596817017,784,-0.020649760277592577,-0.029840365052223206,-43.279393792152405,-2.1317100000000004,1258.0
51,26112,1757,14,0.2,0.0004092704424510632,0.2005615234375,0.02518911,0.5885990262031555,0.04083332931622863,0.9802090525627136,800,-0.02182400948368013,-0.03215885907411575,-43.31994664669037,-2.1317100000000004,1258.0
52,26624,1758,15,0.2,0.0004092704424510632,0.1846923828125,0.01743491,-0.5727086067199707,0.008839383808663115,0.9787484407424927,816,-0.023030948563246056,-0.03247978165745735,-43.29638671875,-2.1341663809523816,1258.0
53,27136,1759,15,0.2,0.0004092704424510632,0.1492919921875,0.019999105,0.804591715335846,0.0908788921078667,0.977455735206604,832,-0.020448316063266248,0.01163729652762413,-43.24076867103577,-2.1341663809523816,1258.0
54,27648,1759,15,0.2,0.0004092704424510632,0.2098388671875,0.015298761,-0.2849600315093994,0.006312557103228755,0.9770622849464417,848,-0.02332034971914254,-0.039214037358760834,-43.214791655540466,-2.1341663809523816,1258.0
55,28160,1760,15,0.2,0.0004092704424510632,0.2283935546875,0.021333247,0.5867475867271423,0.022574364324100316,0.9785430431365967,864,-0.026927005339530297,-0.03583858907222748,-43.22401666641235,-2.138587181818182,1258.0
56,28672,1760,16,0.2,0.0004092704424510632,0.2574462890625,0.037293613,0.8134733438491821,0.023116572672734037,0.9792522192001343,880,-0.024696653606952168,-0.03476329892873764,-43.26533389091492,-2.138587181818182,1258.0
57,29184,1761,16,0.2,0.0004092704424510632,0.22705078125,0.01652934,-1.3363025188446045,0.007934703025966883,0.978448212146759,896,-0.025842504444881342,-0.04033514857292175,-43.25836205482483,-2.1332802608695656,1258.0
58,29696,1759,16,0.2,0.0004092704424510632,0.0394287109375,0.008352291,0.681367814540863,0.12568382371682674,0.9780422449111938,912,-0.008763358775468078,0.005868764594197273,-43.22896647453308,-2.1332802608695656,1258.0
59,30208,1759,17,0.2,0.0004092704424510632,0.1734619140625,0.015640814,0.08926129341125488,0.007052368964650668,0.9779742956161499,928,-0.020251493173418567,-0.029143450781702995,-43.221752405166626,-2.12938725,1258.0
60,30720,1760,17,0.2,0.0004092704424510632,0.06982421875,0.014641274,0.7880614995956421,0.12315325229428709,0.9781003594398499,944,-0.013763580565864686,0.028204182162880898,-43.22036266326904,-2.12938725,1258.0
61,31232,1760,17,0.2,0.0004092704424510632,0.2049560546875,0.012952685,-0.5127315521240234,0.002773912980046589,0.9795774817466736,960,-0.024744250054936856,-0.02830537036061287,-43.242761850357056,-2.12938725,1258.0
62,31744,1761,18,0.2,0.0004092704424510632,0.236083984375,0.01870837,0.129244863986969,0.0021939452417427674,0.9800622463226318,976,-0.02530163295159582,-0.030572788789868355,-43.27199900150299,-2.12937856,1258.0
63,32256,1762,18,0.2,0.0004092704424510632,0.0648193359375,0.008861407,0.481667697429657,0.14278609945904464,0.9801084995269775,992,-0.011344959872076288,0.020399676635861397,-43.27758240699768,-2.12937856,1258.0
64,32768,1762,18,0.2,0.0004092704424510632,0.273681640625,0.020173483,0.19091671705245972,0.002595304515125463,0.9809419512748718,1008,-0.03094543982297182,-0.05110342428088188,-43.28429925441742,-2.1300144615384617,1258.0
65,33280,1763,18,0.2,0.0004092704424510632,0.0474853515625,0.010145506,0.6480633020401001,0.15208158362656832,0.9807814955711365,1024,-0.010656505197403021,0.02534518390893936,-43.305543065071106,-2.1300144615384617,1258.0
66,33792,1763,19,0.2,0.0004092704424510632,0.2283935546875,0.013313656,-1.1263229846954346,0.0037819663957634475,0.9780057072639465,1040,-0.023735640628729016,-0.037027738988399506,-43.26412868499756,-2.1300144615384617,1258.0
67,34304,1764,19,0.2,0.0004092704424510632,0.2646484375,0.020056402,0.17804032564163208,0.004113498769584112,0.9781676530838013,1056,-0.028406206285580993,-0.035683538764715195,-43.20092570781708,-2.1263530370370374,1258.0
68,34816,1765,19,0.2,0.0004092704424510632,0.0855712890625,0.016314507,0.4610248804092407,0.11349309363868088,0.978444516658783,1072,-0.015093878188054077,0.005057312548160553,-43.22024869918823,-2.1263530370370374,1258.0
69,35328,1765,20,0.2,0.0004092704424510632,0.2366943359375,0.01691083,-1.2457060813903809,0.002613575605209917,0.9793267846107483,1088,-0.027481058205012232,-0.03384384140372276,-43.23340916633606,-2.1271922500000002,1258.0
70,35840,1765,20,0.2,0.0004092704424510632,0.092529296875,0.016445214,0.5260348320007324,0.17299552750773728,0.9795506000518799,1104,-0.011946830883971415,0.011731624603271484,-43.25884401798248,-2.1271922500000002,1258.0
71,36352,1766,20,0.2,0.0004092704424510632,0.2259521484375,0.013640668,-1.6093785762786865,0.0031851821404416114,0.9798524975776672,1120,-0.02033928662422113,-0.03927777335047722,-43.26373255252838,-2.1271922500000002,1258.0
72,36864,1766,20,0.2,0.0004092704424510632,0.2730712890625,0.026204012,0.3584713935852051,0.005299355143506546,0.9809015989303589,1136,-0.027748171662096865,-0.04122220352292061,-43.28591167926788,-2.1221948965517243,1258.0
73,37376,1767,21,0.2,0.0004092704424510632,0.1280517578125,0.018148739,0.619802713394165,0.0989845753647387,0.980345606803894,1152,-0.014951116812881082,-0.015191670507192612,-43.301961064338684,-2.1221948965517243,1258.0
74,37888,1767,21,0.2,0.0004092704424510632,0.24609375,0.024363635,-1.4016637802124023,0.009852180941379629,0.9791465997695923,1168,-0.02415763569297269,-0.03429762274026871,-43.26180100440979,-2.1232828,1258.0
75,38400,1764,21,0.2,0.0004092704424510632,0.1219482421875,0.015284622,0.7481025457382202,0.13960790121927857,0.9785508513450623,1184,-0.016497109434567392,0.02764994651079178,-43.23541593551636,-2.1232828,1258.0
76,38912,1755,22,0.2,0.0004092704424510632,0.291748046875,0.024066932,0.15128886699676514,0.00282407666236395,0.9782489538192749,1200,-0.030587908360757865,-0.0337858647108078,-43.21623122692108,-2.1232828,1258.0
77,39424,1754,22,0.2,0.0004092704424510632,0.2489013671875,0.019150741,0.5813888311386108,0.018911620049038902,0.9794651865959167,1216,-0.027177784824743867,-0.03251050412654877,-43.232614517211914,-2.1213398387096776,1258.0
78,39936,1753,22,0.2,0.0004092704424510632,0.17822265625,0.015872905,0.8320619463920593,0.060929149796720594,0.9796025156974792,1232,-0.016632922997814603,-0.009686959907412529,-43.2584091424942,-2.1213398387096776,1258.0
79,40448,1752,23,0.2,0.0004092704424510632,0.2567138671875,0.014779743,-0.21359562873840332,0.017426821432309225,0.9798522591590881,1248,-0.023490264764404856,-0.026689505204558372,-43.26235473155975,-2.11955559375,1258.0
80,40960,1751,23,0.2,0.0004092704424510632,0.1995849609375,0.021258779,0.8449101448059082,0.13585512666031718,0.9800105690956116,1264,-0.023340638756053522,0.007913760840892792,-43.27263784408569,-2.11955559375,1258.0
81,41472,1752,23,0.2,0.0004092704424510632,0.2705078125,0.020904727,-1.6492745876312256,0.004920105908240657,0.9814139008522034,1280,-0.024476576509186998,-0.04239514097571373,-43.2905387878418,-2.11955559375,1258.0
82,41984,1752,23,0.2,0.0004092704424510632,0.2481689453125,0.015307693,0.6619688272476196,0.03422661009244621,0.982117235660553,1296,-0.02672595760668628,-0.03316660225391388,-43.33801019191742,-2.1197204848484845,1258.0
83,42496,1752,24,0.2,0.0004092704424510632,0.229736328125,0.02237533,0.8619858622550964,0.030884666863130406,0.9800617694854736,1312,-0.01906320484704338,-0.028878498822450638,-43.32342219352722,-2.1197204848484845,1258.0
84,43008,1752,24,0.2,0.0004092704424510632,0.2437744140625,0.020015787,-1.3415729999542236,0.013503541937097907,0.9797825217247009,1328,-0.023375258955638856,-0.015748213976621628,-43.26754593849182,-2.123834852941176,1258.0
85,43520,1753,24,0.2,0.0004092704424510632,0.1551513671875,0.022549096,0.7803642749786377,0.1375642977654934,0.9799985289573669,1344,-0.014763138351554517,0.010396644473075867,-43.27404773235321,-2.123834852941176,1258.0
86,44032,1755,25,0.2,0.0004092704424510632,0.3004150390625,0.023569252,0.27443379163742065,0.009372460626764223,0.9772023558616638,1360,-0.025942141262930818,-0.02740529365837574,-43.24363946914673,-2.1249253428571424,1258.0
87,44544,1756,25,0.2,0.0004092704424510632,0.181640625,0.02652008,0.8596981167793274,0.18537530908361077,0.9765210747718811,1376,-0.014479174875305034,0.07858692854642868,-43.16760218143463,-2.1249253428571424,1258.0
88,45056,1757,25,0.2,0.0004092704424510632,0.250732421875,0.01774278,-1.543778896331787,0.005522320308955386,0.9760727286338806,1392,-0.02437079686205834,-0.03228141367435455,-43.161608815193176,-2.1249253428571424,1258.0
89,45568,1757,25,0.2,0.0004092704424510632,0.2464599609375,0.015132058,0.22854870557785034,0.0028024901075696107,0.9763635396957397,1408,-0.022256666648900136,-0.022150913253426552,-43.153905153274536,-2.125745805555555,1258.0
90,46080,1758,26,0.2,0.0004092704424510632,0.0892333984375,0.017319191,0.5474041104316711,0.1753766715992242,0.976676344871521,1424,-0.01494264852226479,0.00528915598988533,-43.16983783245087,-2.125745805555555,1258.0
91,46592,1758,26,0.2,0.0004092704424510632,0.267822265625,0.015217114,-0.3125694990158081,0.002364981068240013,0.9759678840637207,1440,-0.029559469665400684,-0.04021811857819557,-43.16797590255737,-2.127872243243243,1258.0
92,47104,1759,26,0.2,0.0004092704424510632,0.077392578125,0.01682556,0.4344103932380676,0.18063216120935977,0.975863516330719,1456,-0.015661280223866925,0.014864234253764153,-43.15374934673309,-2.127872243243243,1258.0
93,47616,1758,27,0.2,0.0004092704424510632,0.3160400390625,0.030053334,-1.7206530570983887,0.001729446559693315,0.9754416942596436,1472,-0.030511252756696194,-0.04831574857234955,-43.15269112586975,-2.127872243243243,1258.0
94,48128,1756,27,0.2,0.0004092704424510632,0.2239990234375,0.017192751,-0.0009320974349975586,0.004177222392172553,0.97414630651474,1488,-0.022082522496930324,-0.02398616634309292,-43.121089696884155,-2.128958789473684,1258.0
95,48640,1756,27,0.2,0.0004092704424510632,0.0323486328125,0.008407415,0.3918302059173584,0.2847474549198523,0.9735541939735413,1504,-0.01025240340095479,0.020069977268576622,-43.0941162109375,-2.128958789473684,1258.0
96,49152,1754,28,0.2,0.0004092704424510632,0.25048828125,0.020169947,0.3055567145347595,0.0027859340007125866,0.9752339124679565,1520,-0.02488724055001512,-0.03461838886141777,-43.100382804870605,-2.127268256410256,1258.0
97,49664,1753,28,0.2,0.0004092704424510632,0.090087890625,0.014327817,0.7424494624137878,0.2301562789361924,0.9758189916610718,1536,-0.016724846354918554,0.03164613991975784,-43.150973439216614,-2.127268256410256,1258.0
98,50176,1753,28,0.2,0.0004092704424510632,0.280029296875,0.019770056,-0.3127584457397461,0.003825767715170514,0.9742143750190735,1552,-0.0303776185028255,-0.040358684957027435,-43.13101029396057,-2.127268256410256,1258.0
99,50688,1753,28,0.2,0.0004092704424510632,0.3028564453125,0.030673213,0.429872989654541,0.010895659361267462,0.9745935201644897,1568,-0.03278124556527473,-0.041999451816082,-43.10280954837799,-2.1249606749999996,1258.0
100,51200,1753,29,0.2,0.0004092704424510632,0.08544921875,0.01610827,0.7692092061042786,0.20401865290477872,0.9750369787216187,1584,-0.012107815375202335,0.033056750893592834,-43.12801122665405,-2.1249606749999996,1258.0
101,51712,1752,29,0.2,0.0004092704424510632,0.2857666015625,0.024810132,0.15466225147247314,0.006568763390532695,0.9748900532722473,1600,-0.030516684244503267,-0.04690299928188324,-43.13112735748291,-2.1233585121951215,1258.0
102,52224,1752,29,0.2,0.0004092704424510632,0.0836181640625,0.013196543,0.7929685115814209,0.19981667818501592,0.9739307165145874,1616,-0.010299215427949093,0.05588969215750694,-43.11518204212189,-2.1233585121951215,1258.0
103,52736,1752,30,0.2,0.0004092704424510632,0.242919921875,0.02064174,0.015407443046569824,0.006205531812156551,0.9721308946609497,1632,-0.02068374953523744,-0.014416920021176338,-43.07173669338226,-2.1233585121951215,1258.0
104,53248,1752,30,0.2,0.0004092704424510632,0.238525390625,0.01987474,0.6650705933570862,0.030476416694000363,0.9710357189178467,1648,-0.021751049876911566,-0.017251770943403244,-43.01862025260925,-2.124300809523809,1258.0
105,53760,1753,30,0.2,0.0004092704424510632,0.2130126953125,0.021596145,0.8479537963867188,0.06807672465220094,0.971368670463562,1664,-0.01894492701831041,-0.0047249700874090195,-43.00340914726257,-2.124300809523809,1258.0
106,54272,1753,30,0.2,0.0004092704424510632,0.2218017578125,0.013946627,0.028164982795715332,0.017125380865763873,0.9712422490119934,1680,-0.02241036649502348,-0.033930983394384384,-43.01249635219574,-2.1242939534883716,1258.0
107,54784,1753,31,0.2,0.0004092704424510632,0.0260009765625,0.007387789,0.8596717119216919,0.30612919898703694,0.9709486961364746,1696,-0.00454376035486348,0.11436167359352112,-42.9996200799942,-2.1242939534883716,1258.0
108,55296,1754,31,0.2,0.0004092704424510632,0.302001953125,0.03242054,-0.487591028213501,0.006060652100131847,0.9700684547424316,1712,-0.03513244539499283,-0.05662645399570465,-42.98340618610382,-2.1242939534883716,1258.0
109,55808,1754,31,0.2,0.0004092704424510632,0.2474365234375,0.017171381,0.6842681169509888,0.03082828503102064,0.9682924151420593,1728,-0.028513533892692067,-0.032345108687877655,-42.94062519073486,-2.1214691363636358,1258.0
110,56320,1754,32,0.2,0.0004092704424510632,0.26318359375,0.033321276,0.8771249055862427,0.04020157366176136,0.9663735032081604,1744,-0.023638818849576637,-0.03807363659143448,-42.87916958332062,-2.1214691363636358,1258.0
111,56832,1755,32,0.2,0.0004092704424510632,0.219970703125,0.016296301,-1.5169589519500732,0.014705073874210939,0.9665602445602417,1760,-0.021078466234030202,-0.02332369051873684,-42.842440128326416,-2.123277933333333,1258.0
112,57344,1755,32,0.2,0.0004092704424510632,0.072021484375,0.016257342,0.8019648194313049,0.1893356980290264,0.9668636322021484,1776,-0.009222252352628857,0.027519745752215385,-42.85568344593048,-2.123277933333333,1258.0
113,57856,1755,32,0.2,0.0004092704424510632,0.2781982421875,0.024755504,-2.1178030967712402,0.0021677332151739392,0.9665600657463074,1792,-0.026678456662921235,-0.03312932327389717,-42.86010122299194,-2.123277933333333,1258.0
114,58368,1756,33,0.2,0.0004092704424510632,0.2784423828125,0.02151657,0.559668779373169,0.009989834899897687,0.9661915302276611,1808,-0.026300940749933943,-0.026624254882335663,-42.844115138053894,-2.123595673913043,1258.0
115,58880,1756,33,0.2,0.0004092704424510632,0.19677734375,0.030093193,0.326332151889801,0.05699707017629407,0.9663218855857849,1824,-0.018133465535356663,-0.013679711148142815,-42.84119760990143,-2.123595673913043,1258.0
116,59392,1757,33,0.2,0.0004092704424510632,0.266845703125,0.01791242,-0.321445107460022,0.011466219002613798,0.9686065316200256,1840,-0.02876437082886696,-0.03536662831902504,-42.87231373786926,-2.1196659574468084,1258.0
117,59904,1757,34,0.2,0.0004092704424510632,0.04248046875,0.010626172,0.8401644229888916,0.1971795370336622,0.9691813588142395,1856,-0.009869931971479673,0.039355210959911346,-42.9306560754776,-2.1196659574468084,1258.0
118,60416,1757,34,0.2,0.0004092704424510632,0.2872314453125,0.02381627,0.23390108346939087,0.007966399818542413,0.9689374566078186,1872,-0.02872368902899325,-0.03936236351728439,-42.92809462547302,-2.118230958333333,1258.0
119,60928,1758,34,0.2,0.0004092704424510632,0.062744140625,0.011207106,0.8657503724098206,0.28956650756299496,0.9687550663948059,1888,-0.008886429233825766,0.07444451749324799,-42.91862618923187,-2.118230958333333,1258.0
120,61440,1758,34,0.2,0.0004092704424510632,0.23681640625,0.015193517,-2.1012930870056152,0.002360955950280186,0.9710517525672913,1904,-0.026204082067124546,-0.03762992471456528,-42.9402574300766,-2.118230958333333,1258.0
121,61952,1759,35,0.2,0.0004092704424510632,0.241943359375,0.015708081,-0.18914794921875,0.003430004740948789,0.9714418053627014,1920,-0.024764383444562554,-0.031046390533447266,-43.00076758861542,-2.115804122448979,1258.0
122,62464,1759,35,0.2,0.0004092704424510632,0.006103515625,0.0048656156,0.42135387659072876,0.3643630687147379,0.9710515737533569,1936,-0.004751970147481188,0.03577094152569771,-42.989195823669434,-2.115804122448979,1258.0
123,62976,1759,35,0.2,0.0004092704424510632,0.205810546875,0.015960528,0.30327051877975464,0.0035124448622809723,0.9699237942695618,1952,-0.023668417532462627,-0.03384488821029663,-42.97315776348114,-2.11739188,1258.0
124,63488,1759,36,0.2,0.0004092704424510632,0.03125,0.008205825,0.7764621376991272,0.23667254438623786,0.9693570137023926,1968,-0.009858337260084227,0.048364683985710144,-42.94081652164459,-2.11739188,1258.0
125,64000,1759,36,0.2,0.0004092704424510632,0.2274169921875,0.014911545,-0.10927486419677734,0.0027451515998109244,0.971398651599884,1984,-0.023880009379354306,-0.03246166557073593,-42.960129499435425,-2.11739188,1258.0
126,64512,1759,36,0.2,0.0004092704424510632,0.265625,0.02183044,0.061240196228027344,0.004555006045848131,0.9710061550140381,2000,-0.024010049040953163,-0.026184847578406334,-42.99375677108765,-2.1151895882352942,1258.0
