time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/std,train/n_updates,train/value_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/clip_range,train/loss,train/entropy_loss,train/learning_rate,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
11,4,5632,1391,0.9930880069732666,160,0.011385355915990658,0.017152254,0.2606201171875,0.0005786418914794922,0.2,-0.026554889976978302,-43.798333168029785,0.0004092704424510632,-0.02526770996337291,1257.0,-2.400062
12,4,6144,1385,0.9900906085968018,176,0.0027850690930790734,0.015740417,0.248779296875,-0.003784775733947754,0.2,-0.028097940608859062,-43.72005486488342,0.0004092704424510632,-0.026679743779823184,1257.0,-2.400062
13,4,6656,1381,0.9880272150039673,192,0.0026805003471963573,0.017277187,0.272216796875,0.001907050609588623,0.2,-0.03895719349384308,-43.63622510433197,0.0004092704424510632,-0.028753904131008312,1257.0,-2.3730294
14,5,7168,1377,0.9884649515151978,208,0.019589613453717902,0.03103847,0.315185546875,-0.0007442235946655273,0.2,-0.03494441881775856,-43.60525453090668,0.0004092704424510632,-0.032913586212089285,1257.0,-2.3730294
15,5,7680,1374,0.9909000396728516,224,0.0032737186083977576,0.01636896,0.2352294921875,0.004666388034820557,0.2,-0.03997175768017769,-43.652251958847046,0.0004092704424510632,-0.027029297285480425,1257.0,-2.3686898333333333
16,5,8192,1371,0.9905495643615723,240,0.026911950553767383,0.019123305,0.2518310546875,0.0013380050659179688,0.2,-0.019439399242401123,-43.689221024513245,0.0004092704424510632,-0.02425034943735227,1257.0,-2.3686898333333333
17,6,8704,1369,0.9889558553695679,256,0.0030125657031021547,0.018830007,0.2342529296875,-0.0063010454177856445,0.2,-0.03147630766034126,-43.658514857292175,0.0004092704424510632,-0.02376096935768146,1257.0,-2.3686898333333333
18,6,9216,1366,0.9883822798728943,272,0.002226652573881438,0.01744671,0.2359619140625,0.004016220569610596,0.2,-0.03589267656207085,-43.620107889175415,0.0004092704424510632,-0.029131917050108314,1257.0,-2.3539765714285714
19,7,9728,1365,0.987732470035553,288,0.039397480082698166,0.016283054,0.2169189453125,0.0013629794120788574,0.2,-0.012596137821674347,-43.59953033924103,0.0004092704424510632,-0.024578196287620813,1257.0,-2.3539765714285714
20,7,10240,1363,0.9888883829116821,304,0.0033467661414761096,0.012298405,0.1741943359375,0.015290021896362305,0.2,-0.03072131983935833,-43.600865840911865,0.0004092704424510632,-0.021853167781955563,1257.0,-2.334856625
21,7,10752,1361,0.9879648685455322,320,0.04327330325031653,0.029471444,0.2982177734375,0.0051062703132629395,0.2,-0.03617646545171738,-43.61897850036621,0.0004092704424510632,-0.03348556932178326,1257.0,-2.334856625
22,8,11264,1360,0.9878987669944763,336,0.0032538487248530146,0.028986584,0.30859375,-0.14284729957580566,0.2,-0.040533918887376785,-43.58895266056061,0.0004092704424510632,-0.030522216809913516,1257.0,-2.334856625
23,8,11776,1358,0.9861907958984375,352,0.0022585360493394546,0.015395481,0.1885986328125,0.008124887943267822,0.2,-0.04204545170068741,-43.57431185245514,0.0004092704424510632,-0.0250875994170201,1257.0,-2.3386898888888887
24,9,12288,1357,0.9862169027328491,368,0.059344247449189425,0.030041937,0.2744140625,0.0004979968070983887,0.2,-0.0039406586438417435,-43.53544235229492,0.0004092704424510632,-0.027187447616597638,1257.0,-2.3386898888888887
25,9,12800,1356,0.9845654964447021,384,0.003734506244654767,0.0227015,0.2554931640625,-0.006835341453552246,0.2,-0.023699624463915825,-43.52064621448517,0.0004092704424510632,-0.02583442074683262,1257.0,-2.3403997
26,9,13312,1355,0.9825400114059448,400,0.07382086152210832,0.018940922,0.242919921875,0.0009505748748779297,0.2,0.004067663103342056,-43.457862854003906,0.0004092704424510632,-0.024995687475893646,1257.0,-2.3403997
27,10,13824,1354,0.9814761877059937,416,0.002803016821417259,0.021318138,0.2640380859375,-0.026334166526794434,0.2,-0.04284504055976868,-43.405219197273254,0.0004092704424510632,-0.02847947094414849,1257.0,-2.3403997
28,10,14336,1354,0.9808127880096436,432,0.0013676919043064117,0.020219345,0.2423095703125,0.003834545612335205,0.2,-0.03464147076010704,-43.37337529659271,0.0004092704424510632,-0.025748336032847874,1257.0,-2.3370366363636363
29,10,14848,1352,0.978909969329834,448,0.015295602388505358,0.022261757,0.24365234375,0.0004788041114807129,0.2,-0.012749397195875645,-43.34025752544403,0.0004092704424510632,-0.016896917964913882,1257.0,-2.3370366363636363
30,11,15360,1352,0.9793848991394043,464,0.003834117735095788,0.015835937,0.168701171875,-0.0009377002716064453,0.2,-0.03144421428442001,-43.30547487735748,0.0004092704424510632,-0.022052897911635228,1257.0,-2.336465833333333
31,11,15872,1351,0.979717493057251,480,0.1033989277202636,0.01595477,0.21728515625,0.0005202889442443848,0.2,0.02223742939531803,-43.32623112201691,0.0004092704424510632,-0.022601586329983547,1257.0,-2.336465833333333
32,12,16384,1350,0.9795964360237122,496,0.0036228128810762428,0.011692987,0.17041015625,0.0012161731719970703,0.2,-0.030073808506131172,-43.32890212535858,0.0004092704424510632,-0.020952074351953343,1257.0,-2.3344683846153846
33,12,16896,1349,0.9797054529190063,512,0.1063116267323494,0.026913013,0.249267578125,0.0007045269012451172,0.2,0.020756790414452553,-43.32811737060547,0.0004092704424510632,-0.030772582802455872,1257.0,-2.3344683846153846
34,12,17408,1348,0.9783564209938049,528,0.0025377135607413948,0.012330088,0.1873779296875,-0.02478194236755371,0.2,-0.022045312449336052,-43.312822222709656,0.0004092704424510632,-0.01993134325311985,1257.0,-2.3344683846153846
35,13,17920,1348,0.9771207571029663,544,0.003044804288947489,0.019680005,0.2288818359375,-0.01230001449584961,0.2,-0.04672137647867203,-43.26635766029358,0.0004092704424510632,-0.025321205888758413,1257.0,-2.3294402857142855
36,13,18432,1347,0.9753469228744507,560,0.10897849500179291,0.017311975,0.225830078125,0.0013984441757202148,0.2,0.022497110068798065,-43.22435677051544,0.0004092704424510632,-0.026579760917229578,1257.0,-2.3294402857142855
37,14,18944,1347,0.975874125957489,576,0.003190698964317562,0.014976871,0.1949462890625,0.0013159513473510742,0.2,-0.03715179115533829,-43.19177222251892,0.0004092704424510632,-0.020486577806877904,1257.0,-2.3227982000000003
38,14,19456,1346,0.9768600463867188,592,0.11402468523010612,0.01895205,0.2298583984375,0.0009766221046447754,0.2,0.014627750962972641,-43.223183274269104,0.0004092704424510632,-0.024405526812188327,1257.0,-2.3227982000000003
39,14,19968,1346,0.9770387411117554,608,0.0019304261404613499,0.014824876,0.2294921875,-0.04282057285308838,0.2,-0.025363149121403694,-43.241201996803284,0.0004092704424510632,-0.024187213231925853,1257.0,-2.3227982000000003
40,15,20480,1345,0.9784682393074036,624,0.0021821523769176565,0.021962369,0.234619140625,-0.0018979310989379883,0.2,-0.036223165690898895,-43.26269268989563,0.0004092704424510632,-0.02676578519458417,1257.0,-2.32429675
41,15,20992,1345,0.9800861477851868,640,0.1266836377326399,0.024058884,0.27880859375,0.0011963248252868652,0.2,0.029203563928604126,-43.3161780834198,0.0004092704424510632,-0.0321582001488423,1257.0,-2.32429675
42,15,21504,1348,0.9811786413192749,656,0.003576000362954801,0.01802452,0.22607421875,0.0010287165641784668,0.2,-0.027306990697979927,-43.36119842529297,0.0004092704424510632,-0.026637503418896813,1257.0,-2.325291470588235
43,16,22016,1359,0.9818205237388611,672,0.12950603011995554,0.018045168,0.243896484375,0.0017928481101989746,0.2,0.036618202924728394,-43.38930797576904,0.0004092704424510632,-0.025315094128018245,1257.0,-2.325291470588235
44,16,22528,1369,0.9848727583885193,688,0.00254338337254012,0.01489882,0.2032470703125,-0.24938750267028809,0.2,-0.04048844054341316,-43.435624837875366,0.0004092704424510632,-0.026843611238291487,1257.0,-2.325291470588235
45,16,23040,1379,0.9854269623756409,704,0.0022149839824123774,0.01944236,0.1856689453125,-0.0007709264755249023,0.2,-0.02525417134165764,-43.50908601284027,0.0004092704424510632,-0.02335310865601059,1257.0,-2.326354833333333
46,16,23552,1390,0.9848942756652832,720,0.14297235757112503,0.021012876,0.24462890625,-0.0006186962127685547,0.2,0.04562278836965561,-43.49976110458374,0.0004092704424510632,-0.026124339521629736,1257.0,-2.326354833333333
47,17,24064,1399,0.9846235513687134,736,0.003961712733143941,0.015267813,0.2086181640625,-0.013008356094360352,0.2,-0.025966309010982513,-43.481372594833374,0.0004092704424510632,-0.024973124964162707,1257.0,-2.328512631578947
48,17,24576,1409,0.9827031493186951,752,0.14530630479566753,0.022104323,0.252197265625,0.00037801265716552734,0.2,0.035211771726608276,-43.4559291601181,0.0004092704424510632,-0.027237413014518097,1257.0,-2.328512631578947
49,17,25088,1418,0.9813637137413025,768,0.0033565934354555793,0.026375197,0.273681640625,-0.07733917236328125,0.2,-0.03607172146439552,-43.392404675483704,0.0004092704424510632,-0.0328978460165672,1257.0,-2.328512631578947
50,17,25600,1427,0.9788222908973694,784,0.0023937858240969945,0.015145285,0.1951904296875,-4.7206878662109375e-05,0.2,-0.03446624428033829,-43.34319770336151,0.0004092704424510632,-0.024121228605508804,1257.0,-2.3206535999999995
51,18,26112,1435,0.9788952469825745,800,0.15288537787273526,0.0195144,0.2265625,9.632110595703125e-05,0.2,0.04476696252822876,-43.287726044654846,0.0004092704424510632,-0.022834080577013083,1257.0,-2.3206535999999995
52,18,26624,1444,0.9795483350753784,816,0.004902618071355391,0.015416467,0.22412109375,-0.00021910667419433594,0.2,-0.03790273144841194,-43.30535805225372,0.0004092704424510632,-0.02598619242780842,1257.0,-2.329863333333333
53,18,27136,1452,0.9799748659133911,832,0.1624489058740437,0.015196517,0.173828125,0.00011026859283447266,0.2,0.03953825309872627,-43.319689989089966,0.0004092704424510632,-0.01569294107321184,1257.0,-2.329863333333333
54,18,27648,1460,0.9795028567314148,848,0.003866097285936121,0.019163387,0.2208251953125,-0.0001577138900756836,0.2,-0.03603591024875641,-43.31564140319824,0.0004092704424510632,-0.02839993790257722,1257.0,-2.329863333333333
55,19,28160,1468,0.9765846729278564,864,0.001530577252196963,0.02005288,0.2374267578125,0.0003409385681152344,0.2,-0.04112743213772774,-43.270315527915955,0.0004092704424510632,-0.03216827614232898,1257.0,-2.3276042727272723
56,19,28672,1476,0.9747063517570496,880,0.04719125968404114,0.0307904,0.2410888671875,8.291006088256836e-05,0.2,0.003025233745574951,-43.179036378860474,0.0004092704424510632,-0.019263442227384076,1257.0,-2.3276042727272723
57,19,29184,1483,0.975411057472229,896,0.0038106696883914992,0.015255938,0.2388916015625,0.0001360177993774414,0.2,-0.033895932137966156,-43.16772794723511,0.0004092704424510632,-0.023240065289428458,1257.0,-2.3198753913043473
58,19,29696,1490,0.9751752614974976,912,0.1819273643195629,0.021851689,0.23681640625,0.000292360782623291,0.2,0.0402974933385849,-43.179060101509094,0.0004092704424510632,-0.025926681380951777,1257.0,-2.3198753913043473
59,20,30208,1497,0.9748607873916626,928,0.004515122789598536,0.017203614,0.22265625,-0.008269190788269043,0.2,-0.025528639554977417,-43.17145025730133,0.0004092704424510632,-0.023306252056499943,1257.0,-2.314919541666667
60,20,30720,1504,0.9717194437980652,944,0.17253038194030523,0.01823385,0.21826171875,5.97834587097168e-05,0.2,0.05018526315689087,-43.12639081478119,0.0004092704424510632,-0.02544540262897499,1257.0,-2.314919541666667
61,20,31232,1511,0.9720697999000549,960,0.0028188162978040054,0.017518999,0.2147216796875,-0.0011134147644042969,0.2,-0.03957045450806618,-43.0593945980072,0.0004092704424510632,-0.026103305324795656,1257.0,-2.314919541666667
62,20,31744,1517,0.971667468547821,976,0.002812518818245735,0.015069628,0.20166015625,-0.00012171268463134766,0.2,-0.023208828642964363,-43.073243141174316,0.0004092704424510632,-0.02142620721133426,1257.0,-2.3213558
63,21,32256,1524,0.9718140363693237,992,0.1791800200007856,0.038035907,0.2864990234375,0.00010770559310913086,0.2,0.05593039467930794,-43.0616455078125,0.0004092704424510632,-0.032636955816997215,1257.0,-2.3213558
64,21,32768,1530,0.9720710515975952,1008,0.003207811896572821,0.013777124,0.2099609375,-0.0001894235610961914,0.2,-0.027719900012016296,-43.06196892261505,0.0004092704424510632,-0.022105259937234223,1257.0,-2.3190465384615386
65,21,33280,1536,0.9705528616905212,1024,0.18062350945547223,0.021215867,0.3037109375,8.380413055419922e-05,0.2,0.036729197949171066,-43.05105412006378,0.0004092704424510632,-0.030109401923255064,1257.0,-2.3190465384615386
66,21,33792,1542,0.9697336554527283,1040,0.0029314844468899537,0.021498324,0.281494140625,-0.0011736154556274414,0.2,-0.027821000665426254,-43.000049233436584,0.0004092704424510632,-0.025991214119130746,1257.0,-2.3190465384615386
67,22,34304,1548,0.9720920324325562,1056,0.002310641804797342,0.021073708,0.2347412109375,-0.00021207332611083984,0.2,-0.03677155077457428,-43.02525174617767,0.0004092704424510632,-0.026674395863665268,1257.0,-2.3194402222222226
68,22,34816,1554,0.97202068567276,1072,0.18561145197600126,0.017541599,0.210693359375,0.00022047758102416992,0.2,0.06572295725345612,-43.07177793979645,0.0004092704424510632,-0.021592269113170914,1257.0,-2.3194402222222226
69,22,35328,1560,0.9747735261917114,1088,0.0032284475601045415,0.012812067,0.18798828125,0.010374248027801514,0.2,-0.029272323474287987,-43.0962176322937,0.0004092704424510632,-0.022548523062141612,1257.0,-2.3199983571428575
70,22,35840,1565,0.9740135073661804,1104,0.170356847345829,0.019468386,0.2322998046875,0.00021708011627197266,0.2,0.03130941838026047,-43.15627884864807,0.0004092704424510632,-0.025149334804154932,1257.0,-2.3199983571428575
71,23,36352,1571,0.9724395275115967,1120,0.002431869459542213,0.017162621,0.2205810546875,-0.049533843994140625,0.2,-0.03552790731191635,-43.09928822517395,0.0004092704424510632,-0.025682128180051222,1257.0,-2.3199983571428575
72,23,36864,1576,0.9734349250793457,1136,0.002011277505516773,0.021311745,0.23046875,5.799531936645508e-05,0.2,-0.03164445981383324,-43.08734464645386,0.0004092704424510632,-0.023067303714924492,1257.0,-2.3175710689655173
73,23,37376,1581,0.9748708605766296,1152,0.18151832185685635,0.025252044,0.2772216796875,0.00015872716903686523,0.2,0.053503163158893585,-43.13278567790985,0.0004092704424510632,-0.029132601310266182,1257.0,-2.3175710689655173
74,23,37888,1586,0.9747306108474731,1168,0.0030268934315245133,0.01459321,0.2064208984375,0.0039719343185424805,0.2,-0.03759262338280678,-43.15790820121765,0.0004092704424510632,-0.02232571702916175,1257.0,-2.3168203333333337
75,24,38400,1591,0.9733126163482666,1184,0.17006017686799169,0.028649017,0.26806640625,0.00015395879745483398,0.2,0.039339032024145126,-43.136032819747925,0.0004092704424510632,-0.029768163411063142,1257.0,-2.3168203333333337
76,24,38912,1596,0.97404545545578,1200,0.003979303190135397,0.020521317,0.2327880859375,-0.00514376163482666,0.2,-0.03057912364602089,-43.11546754837036,0.0004092704424510632,-0.023279824366909452,1257.0,-2.3168203333333337
77,24,39424,1601,0.9739807844161987,1216,0.001719533125651651,0.015041398,0.219482421875,-0.00015401840209960938,0.2,-0.03857751190662384,-43.1403671503067,0.0004092704424510632,-0.024875895673176274,1257.0,-2.3128346774193553
78,24,39936,1605,0.9729606509208679,1232,0.17482085758820176,0.023731865,0.231689453125,3.165006637573242e-05,0.2,0.0277625173330307,-43.11449372768402,0.0004092704424510632,-0.022568602435057983,1257.0,-2.3128346774193553
79,25,40448,1610,0.9727998971939087,1248,0.004811876475287136,0.01912738,0.2379150390625,1.9311904907226562e-05,0.2,-0.03837694972753525,-43.09191071987152,0.0004092704424510632,-0.026279231344233267,1257.0,-2.31002015625
80,25,40960,1614,0.9724342823028564,1264,0.1831149091012776,0.017774003,0.22412109375,6.0677528381347656e-05,0.2,0.047820255160331726,-43.086979269981384,0.0004092704424510632,-0.020658937632106245,1257.0,-2.31002015625
81,25,41472,1619,0.9725346565246582,1280,0.004391042952192947,0.022478782,0.2589111328125,-0.00025272369384765625,0.2,-0.03400512412190437,-43.07769227027893,0.0004092704424510632,-0.02554217798751779,1257.0,-2.31002015625
82,25,41984,1623,0.972866415977478,1296,0.0014956800150685012,0.016713541,0.2379150390625,9.608268737792969e-05,0.2,-0.0429525300860405,-43.082807779312134,0.0004092704424510632,-0.025366974587086588,1257.0,-2.3100037878787876
83,26,42496,1627,0.9720908999443054,1312,0.07157163007650524,0.024851535,0.2742919921875,7.94529914855957e-05,0.2,0.020690668374300003,-43.085567355155945,0.0004092704424510632,-0.021082201041281223,1257.0,-2.3100037878787876
84,26,43008,1632,0.9718621969223022,1328,0.0032969620951917022,0.0152226295,0.2294921875,0.0008096098899841309,0.2,-0.03781460225582123,-43.06201434135437,0.0004092704424510632,-0.023619704792508855,1257.0,-2.308869470588235
85,26,43520,1636,0.9720764756202698,1344,0.21091904491186142,0.024134131,0.2528076171875,0.0003063082695007324,0.2,0.06159351021051407,-43.06313455104828,0.0004092704424510632,-0.025758506104466505,1257.0,-2.308869470588235
86,26,44032,1640,0.9708368182182312,1360,0.0031128107002587058,0.01790062,0.22314453125,-0.010718941688537598,0.2,-0.018186232075095177,-43.05727565288544,0.0004092704424510632,-0.024085761950118467,1257.0,-2.3070481142857138
87,27,44544,1644,0.9717002511024475,1376,0.20203176885843277,0.019408455,0.2440185546875,1.9669532775878906e-06,0.2,0.05833594873547554,-43.03432583808899,0.0004092704424510632,-0.024786857684375718,1257.0,-2.3070481142857138
88,27,45056,1647,0.9715425968170166,1392,0.0026005185027315747,0.019353341,0.2261962890625,1.710653305053711e-05,0.2,-0.0382559709250927,-43.05820548534393,0.0004092704424510632,-0.023098741774447262,1257.0,-2.3070481142857138
89,27,45568,1651,0.9719336628913879,1408,0.0031461549224331975,0.011670081,0.202880859375,-9.059906005859375e-06,0.2,-0.03438492864370346,-43.0524115562439,0.0004092704424510632,-0.023613888333784416,1257.0,-2.3088937777777776
90,27,46080,1655,0.9717010855674744,1424,0.2030904213897884,0.018088274,0.250732421875,4.112720489501953e-06,0.2,0.071490079164505,-43.06438171863556,0.0004092704424510632,-0.02502321428619325,1257.0,-2.3088937777777776
91,28,46592,1659,0.9713678956031799,1440,0.004487486097787041,0.017735353,0.244384765625,1.806020736694336e-05,0.2,-0.05288485437631607,-43.05112111568451,0.0004092704424510632,-0.030538883642293513,1257.0,-2.3090677567567566
92,28,47104,1662,0.9703066349029541,1456,0.20350076025351882,0.02619093,0.2945556640625,2.682209014892578e-06,0.2,0.07484728842973709,-43.032132506370544,0.0004092704424510632,-0.027938921251916327,1257.0,-2.3090677567567566
93,28,47616,1666,0.9696030020713806,1472,0.002986948846228188,0.021801364,0.24609375,2.5033950805664062e-06,0.2,-0.03844278305768967,-42.996166825294495,0.0004092704424510632,-0.028596583084436134,1257.0,-2.3090677567567566
94,28,48128,1669,0.9683443307876587,1488,0.0021053125856269617,0.015263153,0.2156982421875,2.014636993408203e-05,0.2,-0.04074893519282341,-42.966350078582764,0.0004092704424510632,-0.022198709135409445,1257.0,-2.3073168684210525
95,29,48640,1672,0.9687724113464355,1504,0.2022564415819943,0.016937679,0.1868896484375,3.5762786865234375e-06,0.2,0.040512166917324066,-42.94459545612335,0.0004092704424510632,-0.02151394425163744,1257.0,-2.3073168684210525
96,29,49152,1676,0.9690380096435547,1520,0.0050231407294631936,0.022072908,0.2481689453125,-2.6226043701171875e-06,0.2,-0.04946951940655708,-42.964099168777466,0.0004092704424510632,-0.02975730405887589,1257.0,-2.3080971794871794
97,29,49664,1679,0.9681922197341919,1536,0.1934445253573358,0.020981943,0.2362060546875,3.4570693969726562e-06,0.2,0.06688739359378815,-42.95254158973694,0.0004092704424510632,-0.0222055120539153,1257.0,-2.3080971794871794
98,29,50176,1682,0.9678728580474854,1552,0.0037969679142406676,0.018445704,0.237548828125,8.940696716308594e-07,0.2,-0.03094606101512909,-42.92862510681152,0.0004092704424510632,-0.025456228671828285,1257.0,-2.3080971794871794
99,30,50688,1686,0.9673006534576416,1568,0.0020966775773558766,0.02075615,0.2275390625,-1.1920928955078125e-06,0.2,-0.028124578297138214,-42.9226758480072,0.0004092704424510632,-0.025590215111151338,1257.0,-2.3078204749999998
100,30,51200,1689,0.9658647179603577,1584,0.20100527442991734,0.022748109,0.252685546875,3.2186508178710938e-06,0.2,0.06394686549901962,-42.8882532119751,0.0004092704424510632,-0.02656077584833838,1257.0,-2.3078204749999998
101,30,51712,1692,0.9654643535614014,1600,0.004772106673044618,0.02085017,0.2789306640625,-1.52587890625e-05,0.2,-0.0553656704723835,-42.85014057159424,0.0004092704424510632,-0.03309434829861857,1257.0,-2.3032692439024385
102,30,52224,1695,0.9648747444152832,1616,0.18569934833794832,0.017154284,0.245361328125,3.4570693969726562e-06,0.2,0.03835625946521759,-42.842644691467285,0.0004092704424510632,-0.02688624478469137,1257.0,-2.3032692439024385
103,31,52736,1698,0.9661089777946472,1632,0.003761308365938021,0.02407984,0.2647705078125,-4.5299530029296875e-06,0.2,-0.044771477580070496,-42.83777177333832,0.0004092704424510632,-0.0315269966959022,1257.0,-2.3032692439024385
104,31,53248,1701,0.966910183429718,1648,0.0022475771511381026,0.018348744,0.2479248046875,2.2649765014648438e-06,0.2,-0.03820282593369484,-42.87759530544281,0.0004092704424510632,-0.027466487648780458,1257.0,-2.304395571428571
105,31,53760,1704,0.9656894207000732,1664,0.19866500468924642,0.019907853,0.2369384765625,2.86102294921875e-06,0.2,0.0694485604763031,-42.87133169174194,0.0004092704424510632,-0.025207282516930718,1257.0,-2.304395571428571
106,31,54272,1707,0.9632034301757812,1680,0.0042619693449523766,0.016021464,0.210205078125,1.7285346984863281e-06,0.2,-0.03168248012661934,-42.80665993690491,0.0004092704424510632,-0.02450632407271769,1257.0,-2.3069702790697675
107,32,54784,1709,0.9606672525405884,1696,0.20181992184370756,0.022760011,0.23486328125,3.933906555175781e-06,0.2,0.06361657381057739,-42.72453045845032,0.0004092704424510632,-0.02604925558262039,1257.0,-2.3069702790697675
108,32,55296,1712,0.9574567675590515,1712,0.00394458083610516,0.017387237,0.226318359375,-6.079673767089844e-06,0.2,-0.0381370447576046,-42.63696241378784,0.0004092704424510632,-0.025479185103904456,1257.0,-2.3069702790697675
109,32,55808,1715,0.9554978609085083,1728,0.0020363731018733233,0.024664141,0.2308349609375,1.9073486328125e-06,0.2,-0.048363201320171356,-42.54513168334961,0.0004092704424510632,-0.02796835353365168,1257.0,-2.3059356363636363
110,32,56320,1718,0.9557741284370422,1744,0.09705198276787996,0.03419063,0.30908203125,5.543231964111328e-06,0.2,0.013661734759807587,-42.518863677978516,0.0004092704424510632,-0.025386556560988538,1257.0,-2.3059356363636363
111,33,56832,1720,0.9547104835510254,1760,0.0038859455235069618,0.020664237,0.2373046875,-1.1324882507324219e-05,0.2,-0.02391919121146202,-42.51740205287933,0.0004092704424510632,-0.02474586520838784,1257.0,-2.306772177777778
112,33,57344,1723,0.9551271796226501,1776,0.22628832375630736,0.019243017,0.213623046875,4.231929779052734e-06,0.2,0.07183077186346054,-42.49063515663147,0.0004092704424510632,-0.02243301918497309,1257.0,-2.306772177777778
113,33,57856,1725,0.956229031085968,1792,0.00494558023638092,0.016146583,0.177734375,-4.76837158203125e-07,0.2,-0.03813902661204338,-42.51970028877258,0.0004092704424510632,-0.017415476344467606,1257.0,-2.3026824565217394
114,33,58368,1728,0.956035852432251,1808,0.21634606923907995,0.01803262,0.215576171875,3.159046173095703e-06,0.2,0.08356304466724396,-42.535109639167786,0.0004092704424510632,-0.022269442488322966,1257.0,-2.3026824565217394
115,34,58880,1730,0.9560027718544006,1824,0.0028553053161886055,0.020765448,0.2601318359375,-8.225440979003906e-06,0.2,-0.043691448867321014,-42.52805054187775,0.0004092704424510632,-0.02630552301707212,1257.0,-2.3026824565217394
116,34,59392,1732,0.9565179347991943,1840,0.0032655195027473383,0.014217731,0.1976318359375,-5.960464477539062e-07,0.2,-0.02374674379825592,-42.529407143592834,0.0004092704424510632,-0.02037437495891936,1257.0,-2.301543404255319
117,34,59904,1735,0.9573938846588135,1856,0.20865624630823731,0.018204525,0.202392578125,3.874301910400391e-06,0.2,0.06542517989873886,-42.55826938152313,0.0004092704424510632,-0.021468046732479706,1257.0,-2.301543404255319
118,34,60416,1737,0.9564414620399475,1872,0.0047898198463371955,0.019493833,0.248291015625,1.7881393432617188e-07,0.2,-0.02923543006181717,-42.56477379798889,0.0004092704424510632,-0.027491090178955346,1257.0,-2.2991168958333335
119,35,60928,1740,0.9569966197013855,1888,0.20702973939478397,0.019990962,0.2664794921875,3.3974647521972656e-06,0.2,0.056745745241642,-42.546842098236084,0.0004092704424510632,-0.028348660620395094,1257.0,-2.2991168958333335
120,35,61440,1742,0.9564971327781677,1904,0.0036181379182380624,0.012448641,0.1854248046875,-2.6226043701171875e-06,0.2,-0.025573862716555595,-42.55349063873291,0.0004092704424510632,-0.020086187811102718,1257.0,-2.2991168958333335
121,35,61952,1744,0.9558221101760864,1920,0.002675296058441745,0.017081426,0.2088623046875,-3.814697265625e-06,0.2,-0.028893565759062767,-42.53076410293579,0.0004092704424510632,-0.02201163709105458,1257.0,-2.2982198979591835
122,35,62464,1746,0.9558537006378174,1936,0.20842908322811127,0.020495467,0.250732421875,4.112720489501953e-06,0.2,0.05486226826906204,-42.52004289627075,0.0004092704424510632,-0.027766331535531208,1257.0,-2.2982198979591835
123,36,62976,1748,0.9559072852134705,1952,0.004928523521812167,0.021462869,0.2200927734375,-1.2874603271484375e-05,0.2,-0.039938513189554214,-42.52153694629669,0.0004092704424510632,-0.024189466843381524,1257.0,-2.29710604
