train/ent_coef_loss,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/episodes,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef
-158.0052032470703,31,158,1258.0,-4.181731000000001,5032,4,0.0008459126528049375,1.828620433807373,4931,-121.29743194580078,0.017210176214575768
135.68450927734375,33,301,1258.0,-3.1580678750000004,10064,8,0.0008459126528049375,0.7061065435409546,9963,-127.09066009521484,0.0010562048992142081
15.16076946258545,34,443,1258.0,-2.569394416666667,15096,12,0.0008459126528049375,5.865401268005371,14995,-131.01339721679688,0.0010296943364664912
-21.01076889038086,34,586,1258.0,-2.2859386875,20128,16,0.0008459126528049375,2.55399227142334,20027,-133.77223205566406,0.0007309903157874942
107.8739013671875,34,4,1258.0,-2.12473265,25160,20,0.0008459126528049375,40.52693176269531,25059,-132.74951171875,0.00036447911406867206
1.1658265590667725,34,150,1258.0,-1.9753762083333335,30192,24,0.0008459126528049375,5.189206123352051,30091,-122.5311050415039,0.0007400169270113111
144.48001098632812,32,312,1258.0,-1.8728509642857145,35224,28,0.0008459126528049375,11.776348114013672,35123,-112.7460708618164,0.000887696398422122
51.68934631347656,33,459,1258.0,-1.788122125,40256,32,0.0008459126528049375,10.260000228881836,40155,-98.68853759765625,0.00048819067887961864
13.819999694824219,33,607,1258.0,-1.728638111111111,45288,36,0.0008459126528049375,8.88009262084961,45187,-93.63874816894531,0.0015418055700138211
-91.36477661132812,28,11,1258.0,-1.698534725,50320,40,0.0008459126528049375,9.386070251464844,50219,-74.77654266357422,0.0007229192415252328
-26.63736343383789,28,189,1258.0,-1.6592371136363637,55352,44,0.0008459126528049375,26.827213287353516,55251,-54.5233268737793,0.0020731636323034763
15.406839370727539,28,367,1258.0,-1.6158567708333331,60384,48,0.0008459126528049375,6.371640205383301,60283,-50.98252487182617,0.0007403694908134639
57.817955017089844,28,546,1258.0,-1.5858881538461536,65416,52,0.0008459126528049375,7.325260162353516,65315,-43.593360900878906,0.0007763843168504536
-18.988300323486328,28,726,1258.0,-1.5600222321428572,70448,56,0.0008459126528049375,5.529397964477539,70347,-34.93825149536133,0.0008339482010342181
0.9932035207748413,26,17,1258.0,-1.5313210333333336,75480,60,0.0008459126528049375,5.591672897338867,75379,-29.406360626220703,0.0010561993112787604
-70.29997253417969,26,209,1258.0,-1.4980559687500001,80512,64,0.0008459126528049375,4.239306926727295,80411,-22.61304473876953,0.0006718184449709952
-41.09673309326172,26,403,1258.0,-1.4802340588235297,85544,68,0.0008459126528049375,3.0963261127471924,85443,-16.737464904785156,0.000637704215478152
-42.30377960205078,26,597,1258.0,-1.476458361111111,90576,72,0.0008459126528049375,1.7313225269317627,90475,-9.378798484802246,0.0004562722169794142
-6.970612049102783,26,789,1258.0,-1.4811383684210526,95608,76,0.0008459126528049375,1.0102875232696533,95507,-5.766983985900879,0.0003120406181551516
