train/ent_coef_loss,time/fps,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/episodes,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef
-178.95843505859375,24,204,1258.0,-4.2966257500000005,5032,4,0.0008459126528049375,0.7194119691848755,4931,-121.63806915283203,0.01750951074063778
-30.858718872070312,24,414,1258.0,-3.2748570000000004,10064,8,0.0008459126528049375,1.8792773485183716,9963,-129.0471954345703,0.0011756147723644972
-77.97799682617188,24,624,1258.0,-2.650359416666667,15096,12,0.0008459126528049375,1.8846052885055542,14995,-130.97764587402344,0.0009143092902377248
24.072336196899414,25,803,1258.0,-2.2578003750000004,20128,16,0.0008459126528049375,8.924524307250977,20027,-133.7330322265625,0.001375825610011816
120.24391174316406,33,4,1258.0,-2.0555686000000004,25160,20,0.0008459126528049375,6.288506507873535,25059,-129.91183471679688,0.0007996737840585411
25.069299697875977,33,155,1258.0,-1.9343797916666665,30192,24,0.0008459126528049375,7.517353057861328,30091,-120.35388946533203,0.001414863276295364
-47.904380798339844,33,307,1258.0,-1.831514857142857,35224,28,0.0008459126528049375,4.171565532684326,35123,-116.3105239868164,0.00094898248789832
66.71700286865234,33,458,1258.0,-1.77030115625,40256,32,0.0008459126528049375,5.147541046142578,40155,-117.61085510253906,0.001056246692314744
8.416803359985352,33,610,1258.0,-1.7080845833333334,45288,36,0.0008459126528049375,4.633928298950195,45187,-112.78414154052734,0.0008894026395864785
-43.02843475341797,33,9,1258.0,-1.667920875,50320,40,0.0008459126528049375,5.360479354858398,50219,-102.38701629638672,0.0007703982410021126
12.731605529785156,33,160,1258.0,-1.617752022727273,55352,44,0.0008459126528049375,13.204587936401367,55251,-96.2818603515625,0.0010913782753050327
-36.36601257324219,33,312,1258.0,-1.5717468958333336,60384,48,0.0008459126528049375,93.09388732910156,60283,-71.06671142578125,0.0022014458663761616
49.229408264160156,33,465,1258.0,-1.5322975576923077,65416,52,0.0008459126528049375,25.86988067626953,65315,-57.396270751953125,0.0018349390011280775
86.58806610107422,32,619,1258.0,-1.497066892857143,70448,56,0.0008459126528049375,13.20234489440918,70347,-56.69816589355469,0.0013307100161910057
66.66032409667969,31,15,1258.0,-1.4744523333333333,75480,60,0.0008459126528049375,8.058551788330078,75379,-48.75226593017578,0.0005979329580441117
-23.53818702697754,31,177,1258.0,-1.448472203125,80512,64,0.0008459126528049375,7.780145645141602,80411,-42.78497314453125,0.0006081567262299359
-30.132305145263672,30,340,1258.0,-1.4142564558823527,85544,68,0.0008459126528049375,4.6587724685668945,85443,-39.12598419189453,0.0005862560938112438
-25.15802001953125,29,524,1258.0,-1.3919600972222221,90576,72,0.0008459126528049375,7.643023490905762,90475,-33.770389556884766,0.0007289352943189442
59.51648712158203,28,720,1258.0,-1.373480947368421,95608,76,0.0008459126528049375,6.381609916687012,95507,-17.564125061035156,0.0004922007792629302
