time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/loss,train/std,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
7,12800,1623,25,-0.02418486120586749,0.003878474497469142,-0.05622458457946777,0.2,-43.70336067676544,-0.03139784559607506,0.9909563660621643,0.0004092704424510632,0.019063156,384,0.2481689453125,1257.0,-2.2468777999999996
8,13312,1621,26,-0.023054855526424944,0.09426332253497094,0.0036814212799072266,0.2,-43.671815276145935,0.010058388113975525,0.9903427362442017,0.0004092704424510632,0.017393082,400,0.2587890625,1257.0,-2.2468777999999996
8,13824,1620,27,-0.024460101456497796,0.004934191849315539,-0.6164872646331787,0.2,-43.663748025894165,-0.031202897429466248,0.9905610680580139,0.0004092704424510632,0.01575699,416,0.2481689453125,1257.0,-2.2468777999999996
8,14336,1618,28,-0.03024565397936385,0.0034824792528524995,0.016759097576141357,0.2,-43.670214891433716,-0.04318022355437279,0.9910057783126831,0.0004092704424510632,0.021093737,432,0.3055419921875,1257.0,-2.252598727272727
9,14848,1616,29,-0.021299976517184405,0.017326410590612795,0.00744098424911499,0.2,-43.681655526161194,-0.0199710875749588,0.9911282062530518,0.0004092704424510632,0.020700883,448,0.2720947265625,1257.0,-2.252598727272727
9,15360,1615,30,-0.0287455425132066,0.003309922820335487,0.02828681468963623,0.2,-43.67435932159424,-0.03589275851845741,0.9899904727935791,0.0004092704424510632,0.020296114,464,0.303466796875,1257.0,-2.25929825
9,15872,1613,31,-0.025935865021892823,0.1273825978860259,0.0028968453407287598,0.2,-43.61918079853058,0.008727136999368668,0.9884251356124878,0.0004092704424510632,0.022707354,480,0.28515625,1257.0,-2.25929825
10,16384,1610,32,-0.023086418863385916,0.003352295323566068,-0.21952617168426514,0.2,-43.58660042285919,-0.033944133669137955,0.9877747297286987,0.0004092704424510632,0.013330592,496,0.229736328125,1257.0,-2.2633456153846154
10,16896,1609,33,-0.02916283384547569,0.1398105314001441,0.0020741820335388184,0.2,-43.57475519180298,0.02504247985780239,0.9876978397369385,0.0004092704424510632,0.017742157,512,0.2802734375,1257.0,-2.2633456153846154
10,17408,1607,34,-0.028541668289108202,0.004874084079347085,-0.22436189651489258,0.2,-43.578298568725586,-0.04715065285563469,0.9881972074508667,0.0004092704424510632,0.015341727,528,0.2353515625,1257.0,-2.2633456153846154
11,17920,1604,35,-0.028575542266480625,0.004048017224704381,-0.0021619796752929688,0.2,-43.5867714881897,-0.02534310892224312,0.9880954623222351,0.0004092704424510632,0.020254001,544,0.27001953125,1257.0,-2.2538272142857143
11,18432,1603,36,-0.031023727933643386,0.16099094646051526,0.0011245012283325195,0.2,-43.58341729640961,0.023515895009040833,0.9887240529060364,0.0004092704424510632,0.019875364,560,0.3037109375,1257.0,-2.2538272142857143
11,18944,1600,37,-0.026516810859902762,0.0022695045627187937,-0.05391430854797363,0.2,-43.625041127204895,-0.03616686910390854,0.9904526472091675,0.0004092704424510632,0.020477867,576,0.249267578125,1257.0,-2.2606328666666666
12,19456,1597,38,-0.02383584136259742,0.14126814133487642,0.005466163158416748,0.2,-43.663833260536194,0.019433122128248215,0.9912592768669128,0.0004092704424510632,0.01944058,592,0.24853515625,1257.0,-2.2606328666666666
12,19968,1595,39,-0.03458824768313207,0.004426230560056865,-0.254284143447876,0.2,-43.68138134479523,-0.04471247270703316,0.9914920926094055,0.0004092704424510632,0.02474441,608,0.3046875,1257.0,-2.2606328666666666
12,20480,1593,40,-0.022935521890758537,0.0038645846289000474,-0.007372140884399414,0.2,-43.66019380092621,-0.028691880404949188,0.9899715185165405,0.0004092704424510632,0.0129717495,624,0.1998291015625,1257.0,-2.2686498750000004
13,20992,1591,41,-0.030087489809375256,0.15527784335426986,0.006290316581726074,0.2,-43.614668130874634,0.0521998330950737,0.9884243607521057,0.0004092704424510632,0.024965372,640,0.2900390625,1257.0,-2.2686498750000004
13,21504,1587,42,-0.03224501098156907,0.0033336636843159795,-0.1881849765777588,0.2,-43.57506346702576,-0.042838387191295624,0.9878711104393005,0.0004092704424510632,0.02061798,656,0.3135986328125,1257.0,-2.260029529411765
13,22016,1585,43,-0.02576049283379689,0.13826958276331425,0.018339455127716064,0.2,-43.56498432159424,0.02311955764889717,0.9871280789375305,0.0004092704424510632,0.022215344,672,0.2462158203125,1257.0,-2.260029529411765
14,22528,1584,44,-0.026309825538191944,0.006687539047561586,-0.6938539743423462,0.2,-43.546743512153625,-0.03796786814928055,0.9874250292778015,0.0004092704424510632,0.01720997,688,0.2457275390625,1257.0,-2.260029529411765
14,23040,1583,45,-0.02903981291456148,0.003818722616415471,0.002097904682159424,0.2,-43.542564272880554,-0.04064158350229263,0.9863612055778503,0.0004092704424510632,0.016824555,704,0.2548828125,1257.0,-2.2562520000000004
14,23552,1581,46,-0.020827654807362705,0.15254810522310436,0.017329931259155273,0.2,-43.49206721782684,0.025391198694705963,0.9846780300140381,0.0004092704424510632,0.021897526,720,0.2420654296875,1257.0,-2.2562520000000004
15,24064,1580,47,-0.022325884900055826,0.004345724137237994,-2.67472243309021,0.2,-43.441965222358704,-0.05033072829246521,0.9832049012184143,0.0004092704424510632,0.015340792,736,0.1983642578125,1257.0,-2.2551161052631583
15,24576,1578,48,-0.02287721590255387,0.19194566924124956,0.0042531490325927734,0.2,-43.42679703235626,0.06999881565570831,0.9837696552276611,0.0004092704424510632,0.01809435,752,0.248046875,1257.0,-2.2551161052631583
15,25088,1577,49,-0.018546608102042228,0.004619949366315268,-0.5385247468948364,0.2,-43.43748235702515,-0.03244039788842201,0.9835793972015381,0.0004092704424510632,0.013490053,768,0.1910400390625,1257.0,-2.2551161052631583
16,25600,1576,50,-0.020266805920982733,0.00444214422168443,0.003078460693359375,0.2,-43.406010150909424,-0.03441378474235535,0.9816393852233887,0.0004092704424510632,0.012580207,784,0.173583984375,1257.0,-2.25829155
16,26112,1576,51,-0.022395657317247242,0.17920791963115335,0.010167181491851807,0.2,-43.36198568344116,0.04131230339407921,0.9815253019332886,0.0004092704424510632,0.026086228,800,0.2939453125,1257.0,-2.25829155
16,26624,1576,52,-0.027329332748195156,0.006615162426896859,-1.065474510192871,0.2,-43.378976345062256,-0.03714848309755325,0.9823607802391052,0.0004092704424510632,0.018784275,816,0.246826171875,1257.0,-2.271316
17,27136,1576,53,-0.029339888467802666,0.242640714161098,0.0036975741386413574,0.2,-43.382946848869324,0.06690128147602081,0.9817007184028625,0.0004092704424510632,0.030818004,832,0.277587890625,1257.0,-2.271316
17,27648,1575,54,-0.027989545313175768,0.007959218200994655,-0.5577710866928101,0.2,-43.388063073158264,-0.02936616539955139,0.9835454225540161,0.0004092704424510632,0.015134352,848,0.2391357421875,1257.0,-2.271316
17,28160,1576,55,-0.02411274662881624,0.005166969167476054,0.23167628049850464,0.2,-43.44119453430176,-0.03934156522154808,0.9845377206802368,0.0004092704424510632,0.0150363445,864,0.2369384765625,1257.0,-2.2643595000000003
18,28672,1576,56,-0.02133438241435215,0.0563448031025473,0.10336649417877197,0.2,-43.45526421070099,0.0026452988386154175,0.9847284555435181,0.0004092704424510632,0.028041715,880,0.32080078125,1257.0,-2.2643595000000003
18,29184,1576,57,-0.02662279171636328,0.010618399290251546,-0.0973435640335083,0.2,-43.45010781288147,-0.020873554050922394,0.9839847683906555,0.0004092704424510632,0.017975744,896,0.2593994140625,1257.0,-2.2714239565217396
18,29696,1576,58,-0.021046784706413746,0.19256951101124287,0.13511675596237183,0.2,-43.42131268978119,0.04446905851364136,0.9832160472869873,0.0004092704424510632,0.02096452,912,0.1959228515625,1257.0,-2.2714239565217396
19,30208,1575,59,-0.023712578884442337,0.014181635953718796,-1.3246650695800781,0.2,-43.39581906795502,-0.02241196483373642,0.9821667671203613,0.0004092704424510632,0.014577969,928,0.218994140625,1257.0,-2.27899275
19,30720,1575,60,-0.022277933807345107,0.16837917128577828,0.407756507396698,0.2,-43.36394190788269,0.049404557794332504,0.9820559620857239,0.0004092704424510632,0.018153008,944,0.20947265625,1257.0,-2.27899275
19,31232,1575,61,-0.02167616388760507,0.00984215858625248,-2.6609950065612793,0.2,-43.389248967170715,-0.02632186934351921,0.983606219291687,0.0004092704424510632,0.01680934,960,0.2191162109375,1257.0,-2.27899275
20,31744,1575,62,-0.02817545726429671,0.004473745801078621,-0.010078907012939453,0.2,-43.42407155036926,-0.044950876384973526,0.9838656187057495,0.0004092704424510632,0.015826723,976,0.2451171875,1257.0,-2.27838096
20,32256,1575,63,-0.025548922509187832,0.17095582373440266,0.048801302909851074,0.2,-43.405147314071655,0.01208881288766861,0.9833117127418518,0.0004092704424510632,0.023786744,992,0.2454833984375,1257.0,-2.27838096
20,32768,1576,64,-0.026577032636851072,0.011556845536688343,-0.6716359853744507,0.2,-43.41578805446625,-0.025966763496398926,0.984932541847229,0.0004092704424510632,0.024280896,1008,0.2666015625,1257.0,-2.283109423076923
21,33280,1576,65,-0.023643920838367194,0.19240838708356023,0.23955053091049194,0.2,-43.46691274642944,0.035599902272224426,0.9858946204185486,0.0004092704424510632,0.025448322,1024,0.2127685546875,1257.0,-2.283109423076923
21,33792,1577,66,-0.025026201095897704,0.008358244100236334,-1.9810597896575928,0.2,-43.46791183948517,-0.023689473047852516,0.9852145314216614,0.0004092704424510632,0.013639053,1040,0.2562255859375,1257.0,-2.283109423076923
21,34304,1577,67,-0.024490235548000783,0.004282535104721319,-0.01409459114074707,0.2,-43.46774458885193,-0.03266684338450432,0.9863305687904358,0.0004092704424510632,0.013243172,1056,0.2027587890625,1257.0,-2.28322062962963
22,34816,1577,68,-0.01861301089229528,0.23991754464805126,0.053876638412475586,0.2,-43.49060308933258,0.03640417754650116,0.9861739277839661,0.0004092704424510632,0.016835742,1072,0.1622314453125,1257.0,-2.28322062962963
22,35328,1578,69,-0.03039827261818573,0.009367112652398646,-4.991726875305176,0.2,-43.46882772445679,-0.04104289412498474,0.9853776693344116,0.0004092704424510632,0.01596276,1088,0.248046875,1257.0,-2.278731392857143
22,35840,1578,70,-0.020436312654055655,0.26974784466437995,0.04355496168136597,0.2,-43.437331318855286,0.0487336739897728,0.9842848777770996,0.0004092704424510632,0.023394013,1104,0.226806640625,1257.0,-2.278731392857143
23,36352,1578,71,-0.027520553529029712,0.019992246554465964,-1.5667991638183594,0.2,-43.42744982242584,-0.03692387416958809,0.9853932857513428,0.0004092704424510632,0.016009796,1120,0.234619140625,1257.0,-2.278731392857143
23,36864,1578,72,-0.020604892284609377,0.0057733673020266,-0.005495905876159668,0.2,-43.45855379104614,-0.03672536462545395,0.9858089685440063,0.0004092704424510632,0.011672113,1136,0.1734619140625,1257.0,-2.2822673103448277
23,37376,1579,73,-0.017350563444779254,0.29159294138662517,0.1915057897567749,0.2,-43.45487606525421,0.041776761412620544,0.9854880571365356,0.0004092704424510632,0.015619074,1152,0.13232421875,1257.0,-2.2822673103448277
23,37888,1579,74,-0.028182374429889023,0.013926457962952554,-4.769842624664307,0.2,-43.45069098472595,-0.03261630982160568,0.9854500889778137,0.0004092704424510632,0.024416737,1168,0.2662353515625,1257.0,-2.281502766666667
24,38400,1579,75,-0.02003582070756238,0.32943223509937525,0.07915705442428589,0.2,-43.43591833114624,0.11488890647888184,0.9845491647720337,0.0004092704424510632,0.01640681,1184,0.19287109375,1257.0,-2.281502766666667
24,38912,1579,76,-0.02688876132015139,0.023977491771802306,-0.8021223545074463,0.2,-43.40439963340759,-0.02589435502886772,0.9832998514175415,0.0004092704424510632,0.01694348,1200,0.220458984375,1257.0,-2.281502766666667
24,39424,1579,77,-0.02126676676562056,0.006123605111497454,-0.16189098358154297,0.2,-43.37197136878967,-0.03370271623134613,0.9832518100738525,0.0004092704424510632,0.01564524,1216,0.212890625,1257.0,-2.2782881612903227
25,39936,1578,78,-0.024626420155982487,0.1866725324653089,0.2305971384048462,0.2,-43.36812400817871,0.016441218554973602,0.9824793338775635,0.0004092704424510632,0.02484247,1232,0.238037109375,1257.0,-2.2782881612903227
25,40448,1578,79,-0.026148049131734297,0.021282321395119652,-3.5389695167541504,0.2,-43.32451355457306,-0.024663841351866722,0.9809955358505249,0.0004092704424510632,0.02302341,1248,0.29833984375,1257.0,-2.28213971875
25,40960,1577,80,-0.022288177744485438,0.312016892246902,0.0536578893661499,0.2,-43.28212094306946,0.024058785289525986,0.979851484298706,0.0004092704424510632,0.019767266,1264,0.22412109375,1257.0,-2.28213971875
26,41472,1576,81,-0.03280066419392824,0.010938805848127231,-0.5555431842803955,0.2,-43.25361251831055,-0.034126169979572296,0.9790065884590149,0.0004092704424510632,0.019643798,1280,0.2779541015625,1257.0,-2.28213971875
26,41984,1576,82,-0.03155801919638179,0.0092464578920044,0.3176053762435913,0.2,-43.23103713989258,-0.0450296550989151,0.97825026512146,0.0004092704424510632,0.018180173,1296,0.2801513671875,1257.0,-2.282396787878788
26,42496,1575,83,-0.02241410969872959,0.0956784663721919,0.13179653882980347,0.2,-43.21252918243408,-0.009345978498458862,0.9781938195228577,0.0004092704424510632,0.040263347,1312,0.365234375,1257.0,-2.282396787878788
27,43008,1575,84,-0.028683110082056373,0.01670750667108223,-0.8293805122375488,0.2,-43.18941128253937,-0.03494129329919815,0.9762675762176514,0.0004092704424510632,0.022653483,1328,0.2822265625,1257.0,-2.2860195294117642
27,43520,1574,85,-0.02604082583275158,0.258118596393615,0.31991130113601685,0.2,-43.13456463813782,0.09297644346952438,0.9752810597419739,0.0004092704424510632,0.02489073,1344,0.174072265625,1257.0,-2.2860195294117642
27,44032,1573,86,-0.031649976182961836,0.02830413414631039,-0.22537684440612793,0.2,-43.09507155418396,-0.040404461324214935,0.9734750390052795,0.0004092704424510632,0.020765137,1360,0.2637939453125,1257.0,-2.2917616285714284
28,44544,1573,87,-0.02113162756722886,0.3411024995148182,0.6653931140899658,0.2,-43.04898703098297,0.11486950516700745,0.9727655053138733,0.0004092704424510632,0.028721215,1376,0.234130859375,1257.0,-2.2917616285714284
28,45056,1573,88,-0.02738276799209416,0.010590714708087035,-4.015134811401367,0.2,-43.04449248313904,-0.03340236097574234,0.9732590317726135,0.0004092704424510632,0.021938838,1392,0.25244140625,1257.0,-2.2917616285714284
28,45568,1572,89,-0.025911925520631485,0.003885737736709416,-0.14423704147338867,0.2,-43.071842432022095,-0.03475814312696457,0.9740877747535706,0.0004092704424510632,0.017986858,1408,0.2340087890625,1257.0,-2.289370083333333
29,46080,1572,90,-0.01855598144175019,0.268696463201195,0.15742379426956177,0.2,-43.0869722366333,0.025042574852705002,0.9743236899375916,0.0004092704424510632,0.014484373,1424,0.1602783203125,1257.0,-2.289370083333333
29,46592,1571,91,-0.029508851657737978,0.02065808547195047,-1.058751106262207,0.2,-43.07716882228851,-0.025451548397541046,0.9735094308853149,0.0004092704424510632,0.022158373,1440,0.2635498046875,1257.0,-2.2935019459459456
29,47104,1571,92,-0.020850166751188226,0.2556431111879647,0.5686478614807129,0.2,-43.05099678039551,0.0442526713013649,0.9733220934867859,0.0004092704424510632,0.024192512,1456,0.1533203125,1257.0,-2.2935019459459456
30,47616,1571,93,-0.024922109514591284,0.017051446106052026,-0.7376490831375122,0.2,-43.0560427904129,-0.025600440800189972,0.9737338423728943,0.0004092704424510632,0.01663828,1472,0.2515869140625,1257.0,-2.2935019459459456
30,48128,1571,94,-0.019541207439033315,0.005614763118501287,-0.14017260074615479,0.2,-43.05483365058899,-0.0310578141361475,0.97243332862854,0.0004092704424510632,0.01591419,1488,0.21630859375,1257.0,-2.2958950526315784
30,48640,1571,95,-0.02626426817732863,0.28989610029384494,0.20998787879943848,0.2,-43.022329688072205,0.02012988179922104,0.9722006916999817,0.0004092704424510632,0.021811146,1504,0.1268310546875,1257.0,-2.2958950526315784
31,49152,1570,96,-0.02115500601939857,0.016057783999713138,-2.325974702835083,0.2,-43.01707577705383,-0.02249799109995365,0.9720488786697388,0.0004092704424510632,0.025448998,1520,0.2452392578125,1257.0,-2.295510128205128
31,49664,1570,97,-0.019990685788798146,0.37348963553085923,0.2663390040397644,0.2,-43.010934233665466,0.056551143527030945,0.9719567894935608,0.0004092704424510632,0.015916774,1536,0.12548828125,1257.0,-2.295510128205128
31,50176,1569,98,-0.02394967502914369,0.026262948580551893,-1.7606315612792969,0.2,-43.03400456905365,-0.02962225303053856,0.9741443395614624,0.0004092704424510632,0.0154042,1552,0.196044921875,1257.0,-2.295510128205128
32,50688,1569,99,-0.02763140737079084,0.004282729627448134,-0.0011103153228759766,0.2,-43.09992814064026,-0.030419066548347473,0.9746363162994385,0.0004092704424510632,0.01665141,1568,0.2520751953125,1257.0,-2.2947135750000003
32,51200,1569,100,-0.026708641424193047,0.30903880461119115,0.19551360607147217,0.2,-43.10032534599304,0.024182550609111786,0.9747494459152222,0.0004092704424510632,0.026953395,1584,0.166259765625,1257.0,-2.2947135750000003
32,51712,1568,101,-0.024125092255417258,0.01981182667077519,-3.324423313140869,0.2,-43.12229645252228,-0.032914865761995316,0.9761890172958374,0.0004092704424510632,0.016247585,1600,0.2230224609375,1257.0,-2.2889607073170732
33,52224,1568,102,-0.018528208951465786,0.3923546220175922,0.15987175703048706,0.2,-43.15138256549835,0.038018397986888885,0.9760034084320068,0.0004092704424510632,0.018984107,1616,0.131103515625,1257.0,-2.2889607073170732
33,52736,1567,103,-0.024834142190229613,0.01746329735033214,-1.067817211151123,0.2,-43.14504659175873,-0.02758537419140339,0.976927638053894,0.0004092704424510632,0.015676893,1632,0.223388671875,1257.0,-2.2889607073170732
33,53248,1567,104,-0.019387753127375618,0.005354162902222015,0.13117539882659912,0.2,-43.1586275100708,-0.020373253151774406,0.9764809608459473,0.0004092704424510632,0.01400387,1648,0.1904296875,1257.0,-2.286338142857143
34,53760,1566,105,-0.01837859173247125,0.26990915229544044,0.2970772981643677,0.2,-43.13616645336151,0.026632966473698616,0.9760090112686157,0.0004092704424510632,0.022164162,1664,0.132568359375,1257.0,-2.286338142857143
34,54272,1566,106,-0.026621889002854005,0.015880744467722252,-6.499748706817627,0.2,-43.10914504528046,-0.025228226557374,0.9747034907341003,0.0004092704424510632,0.019682812,1680,0.2598876953125,1257.0,-2.2850263720930237
34,54784,1566,107,-0.019436070695519447,0.45244256337173283,0.1375185251235962,0.2,-43.07628285884857,0.020108580589294434,0.9743132591247559,0.0004092704424510632,0.020200506,1696,0.1368408203125,1257.0,-2.2850263720930237
35,55296,1566,108,-0.024000472767511383,0.019609733164543286,-0.09913849830627441,0.2,-43.076226234436035,-0.029176894575357437,0.9746925234794617,0.0004092704424510632,0.020620238,1712,0.2540283203125,1257.0,-2.2850263720930237
35,55808,1565,109,-0.024536166434700135,0.2223603748716414,0.6246645450592041,0.2,-43.074092745780945,0.07190534472465515,0.9745916724205017,0.0004092704424510632,0.026307464,1728,0.2138671875,1257.0,-2.286524068181819
35,56320,1565,110,-0.02881224533484783,0.06377421226352453,0.8571003675460815,0.2,-43.06975698471069,-0.016938067972660065,0.9745001792907715,0.0004092704424510632,0.03207825,1744,0.296630859375,1257.0,-2.286524068181819
36,56832,1565,111,-0.034504162264056504,0.03511634038295597,-0.6773866415023804,0.2,-43.09771502017975,-0.03452904522418976,0.9767143726348877,0.0004092704424510632,0.028772715,1760,0.315185546875,1257.0,-2.2863077111111116
36,57344,1564,112,-0.013619019839097746,0.3338411161676049,0.415411114692688,0.2,-43.143147468566895,0.06517085433006287,0.9771266579627991,0.0004092704424510632,0.01617534,1776,0.091796875,1257.0,-2.2863077111111116
36,57856,1564,113,-0.022954762011067942,0.015205352538032457,-0.5527487993240356,0.2,-43.14232337474823,-0.036662086844444275,0.9771121740341187,0.0004092704424510632,0.015043874,1792,0.24072265625,1257.0,-2.288801826086957
37,58368,1564,114,-0.020667871547630057,0.35983058298006654,0.5913912653923035,0.2,-43.142462968826294,0.11139531433582306,0.9772792458534241,0.0004092704424510632,0.023723096,1808,0.1844482421875,1257.0,-2.288801826086957
37,58880,1564,115,-0.025897533603711054,0.009923058212734759,-2.275946855545044,0.2,-43.147647976875305,-0.03748143091797829,0.9771498441696167,0.0004092704424510632,0.016756848,1824,0.259765625,1257.0,-2.288801826086957
37,59392,1564,116,-0.03260341941495426,0.003862764860969037,-0.06939733028411865,0.2,-43.14588987827301,-0.03522106260061264,0.978040874004364,0.0004092704424510632,0.01650045,1840,0.2923583984375,1257.0,-2.2912004255319154
38,59904,1564,117,-0.007916869937616866,0.6113618654198945,0.20195168256759644,0.2,-43.170122265815735,0.12373224645853043,0.9779114127159119,0.0004092704424510632,0.010368587,1856,0.046875,1257.0,-2.2912004255319154
38,60416,1563,118,-0.023254490602994338,0.03174012072850019,-2.506821393966675,0.2,-43.149964332580566,-0.025271447375416756,0.9776198863983154,0.0004092704424510632,0.015854979,1872,0.2152099609375,1257.0,-2.290229125
38,60928,1563,119,-0.014695801153720822,0.4925077948719263,0.43146950006484985,0.2,-43.149311900138855,0.11807459592819214,0.9776827096939087,0.0004092704424510632,0.013942493,1888,0.074951171875,1257.0,-2.290229125
39,61440,1563,120,-0.028939698706381023,0.007441794732585549,-1.1477086544036865,0.2,-43.166317105293274,-0.04793984815478325,0.9789210557937622,0.0004092704424510632,0.018916136,1904,0.267822265625,1257.0,-2.290229125
39,61952,1563,121,-0.022228862522752024,0.006236740096937865,-0.034645676612854004,0.2,-43.210577607154846,-0.025354687124490738,0.9812320470809937,0.0004092704424510632,0.018249614,1920,0.2225341796875,1257.0,-2.289190714285714
39,62464,1563,122,-0.013765790994511917,0.6413149433210492,0.26397043466567993,0.2,-43.2540180683136,0.10062891244888306,0.9814169406890869,0.0004092704424510632,0.011221675,1936,0.0574951171875,1257.0,-2.289190714285714
40,62976,1563,123,-0.024676772314705886,0.023320813401369378,-2.0785388946533203,0.2,-43.24629354476929,-0.028960473835468292,0.9812145829200745,0.0004092704424510632,0.013574109,1952,0.196044921875,1257.0,-2.28700008
40,63488,1563,124,-0.012359468513750471,0.4873198000714183,0.39522552490234375,0.2,-43.23955702781677,0.09138010442256927,0.9806325435638428,0.0004092704424510632,0.011731039,1968,0.0616455078125,1257.0,-2.28700008
40,64000,1563,125,-0.02956867776811123,0.018520674522733316,-0.5256257057189941,0.2,-43.22743761539459,-0.04194171354174614,0.9810588359832764,0.0004092704424510632,0.023275081,1984,0.294677734375,1257.0,-2.28700008
