time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/loss,train/std,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
35,60416,1706,118,-0.02650988954701461,0.020453871868085116,-2.0792782306671143,0.2,-43.204275012016296,-0.025394057855010033,0.9765512347221375,0.0004092704424510632,0.019103484,1872,0.2520751953125,1257.0,-2.3103036041666667
35,60928,1706,119,-0.010000829584896564,0.4428391521796584,0.4708256125450134,0.2,-43.1925048828125,0.12144789099693298,0.976459264755249,0.0004092704424510632,0.013653048,1888,0.059326171875,1257.0,-2.3103036041666667
36,61440,1706,120,-0.029746618572971784,0.014564773242454976,-1.4135277271270752,0.2,-43.160388588905334,-0.03954637050628662,0.9738651514053345,0.0004092704424510632,0.018344529,1904,0.2642822265625,1257.0,-2.3103036041666667
36,61952,1705,121,-0.0301666438463144,0.006201504613272846,-0.01772785186767578,0.2,-43.102808237075806,-0.039865102618932724,0.9743362665176392,0.0004092704424510632,0.022076549,1920,0.2637939453125,1257.0,-2.307932040816327
36,62464,1705,122,-0.015456818728125654,0.392035448923707,0.2827296257019043,0.2,-43.126134753227234,0.058654963970184326,0.9744657278060913,0.0004092704424510632,0.014218628,1936,0.10009765625,1257.0,-2.307932040816327
36,62976,1704,123,-0.02765618079865817,0.015477362409001216,-3.4645004272460938,0.2,-43.10772681236267,-0.04799617826938629,0.973074734210968,0.0004092704424510632,0.021154929,1952,0.2379150390625,1257.0,-2.30729364
37,63488,1705,124,-0.01438731505186297,0.4275423279032111,0.258916437625885,0.2,-43.06437385082245,0.040228135883808136,0.9723026156425476,0.0004092704424510632,0.013729404,1968,0.07666015625,1257.0,-2.30729364
37,64000,1704,125,-0.02922848955495283,0.021412459173006937,-0.8515739440917969,0.2,-43.05846881866455,-0.033446431159973145,0.9725109934806824,0.0004092704424510632,0.021498928,1984,0.277587890625,1257.0,-2.30729364
37,64512,1702,126,-0.026719504792708904,0.011487529205624014,-0.1598207950592041,0.2,-43.083385825157166,-0.022111276164650917,0.974212646484375,0.0004092704424510632,0.019895712,2000,0.2440185546875,1257.0,-2.3040091372549023
38,65024,1701,127,-0.01183740168926306,0.3384282672777772,0.436116099357605,0.2,-43.12520933151245,0.09277142584323883,0.974497377872467,0.0004092704424510632,0.010010023,2016,0.0684814453125,1257.0,-2.3040091372549023
38,65536,1701,128,-0.021692641836125404,0.033405442954972386,-3.584545135498047,0.2,-43.11838185787201,-0.026184555143117905,0.9740431308746338,0.0004092704424510632,0.016497836,2032,0.1876220703125,1257.0,-2.3034101730769234
38,66048,1700,129,-0.012261263065738603,0.4905141955241561,0.14909982681274414,0.2,-43.10367679595947,0.03861629590392113,0.97361159324646,0.0004092704424510632,0.00991128,2048,0.0372314453125,1257.0,-2.3034101730769234
39,66560,1699,130,-0.022977986896876246,0.014584794291295111,-2.436709403991699,0.2,-43.098283886909485,-0.03521941602230072,0.9736657738685608,0.0004092704424510632,0.01905857,2064,0.2193603515625,1257.0,-2.3034101730769234
39,67072,1698,131,-0.03272617459879257,0.005081541043182369,-0.03799116611480713,0.2,-43.07897329330444,-0.04547790065407753,0.9719552397727966,0.0004092704424510632,0.022334572,2080,0.291259765625,1257.0,-2.298764981132076
39,67584,1698,132,-0.014931819801859092,0.3125569380354136,0.25537943840026855,0.2,-43.01551592350006,0.04191764444112778,0.9704223871231079,0.0004092704424510632,0.015736803,2096,0.0936279296875,1257.0,-2.298764981132076
40,68096,1697,133,-0.02574589115101844,0.0165778286755085,-4.432921409606934,0.2,-42.995702505111694,-0.028950663283467293,0.9710823893547058,0.0004092704424510632,0.016379407,2112,0.24462890625,1257.0,-2.2956885555555555
40,68608,1696,134,-0.01784408120875014,0.518195912707597,0.19694769382476807,0.2,-43.02558791637421,0.10627023875713348,0.9718924760818481,0.0004092704424510632,0.014541793,2128,0.080322265625,1257.0,-2.2956885555555555
40,69120,1695,135,-0.027120400656713173,0.02328780194511637,0.22034257650375366,0.2,-43.028932332992554,-0.02500070258975029,0.9712144732475281,0.0004092704424510632,0.01611259,2144,0.25,1257.0,-2.2956885555555555
41,69632,1694,136,-0.016159210324985906,0.334481013007462,0.648764431476593,0.2,-43.00270414352417,0.08259942382574081,0.9706413745880127,0.0004092704424510632,0.025027942,2160,0.1392822265625,1257.0,-2.2973462363636363
41,70144,1694,137,-0.021253192477161065,0.06286076339893043,0.8872403502464294,0.2,-42.957661509513855,-0.0038858018815517426,0.9679782390594482,0.0004092704424510632,0.021362247,2176,0.2376708984375,1257.0,-2.2973462363636363
41,70656,1693,138,-0.022368415346136317,0.018010756612056866,-3.5816683769226074,0.2,-42.91428053379059,-0.03195691853761673,0.9693364500999451,0.0004092704424510632,0.015067611,2192,0.2149658203125,1257.0,-2.2966819642857144
42,71168,1692,139,-0.017823965405113995,0.357241824734956,0.2031158208847046,0.2,-42.96631169319153,0.07029508054256439,0.9695942997932434,0.0004092704424510632,0.012266113,2208,0.086181640625,1257.0,-2.2966819642857144
42,71680,1692,140,-0.0325409529323224,0.006817860645242035,-0.8402161598205566,0.2,-42.98517906665802,-0.04447973147034645,0.9718338251113892,0.0004092704424510632,0.023688454,2224,0.3355712890625,1257.0,-2.2975640701754387
42,72192,1691,141,-0.011832874413812533,0.4267813926562667,0.48915666341781616,0.2,-43.052008628845215,0.09295681118965149,0.9728243350982666,0.0004092704424510632,0.009271743,2240,0.035888671875,1257.0,-2.2975640701754387
43,72704,1690,142,-0.025409350710106082,0.006464945101470221,-2.5777535438537598,0.2,-43.04320251941681,-0.030878420919179916,0.9716764092445374,0.0004092704424510632,0.015860086,2256,0.2218017578125,1257.0,-2.2975640701754387
43,73216,1689,143,-0.022359306560247205,0.004617395679815672,-0.11294376850128174,0.2,-43.00850546360016,-0.027136346325278282,0.9713974595069885,0.0004092704424510632,0.018765967,2272,0.2232666015625,1257.0,-2.2942670862068963
43,73728,1688,144,-0.0068403962650336325,0.5121294120326638,0.25523173809051514,0.2,-43.003910303115845,0.1099017858505249,0.9715250134468079,0.0004092704424510632,0.011328942,2288,0.0491943359375,1257.0,-2.2942670862068963
43,74240,1687,145,-0.021580883767455816,0.019546679803170264,-3.159183979034424,0.2,-43.02853286266327,-0.02655588835477829,0.9735377430915833,0.0004092704424510632,0.016131379,2304,0.21044921875,1257.0,-2.2926335762711862
44,74752,1686,146,-0.014077832165639848,0.45105033786967397,0.46983587741851807,0.2,-43.08425509929657,0.07419994473457336,0.9741658568382263,0.0004092704424510632,0.012734782,2320,0.0867919921875,1257.0,-2.2926335762711862
44,75264,1686,147,-0.023346216650679708,0.022639930015429854,-0.37292706966400146,0.2,-43.079301595687866,-0.016420993953943253,0.9737496972084045,0.0004092704424510632,0.014722277,2336,0.2086181640625,1257.0,-2.2926335762711862
0,75776,4131,1,-0.022743769324733876,0.010612120546284132,-0.3743612766265869,0.2,-43.07596802711487,-0.03373041749000549,0.9743270874023438,0.0004092704424510632,0.016773108,2352,0.2158203125,1257.0,-2.29327905
0,76288,2296,2,-0.013939319665951189,0.41914717527106404,0.30168819427490234,0.2,-43.08152401447296,0.06030288338661194,0.973936915397644,0.0004092704424510632,0.018591683,2368,0.0771484375,1257.0,-2.29327905
0,76800,1984,3,-0.028181690140627325,0.009889921188005246,-2.8113133907318115,0.2,-43.04164445400238,-0.04391440004110336,0.9719846844673157,0.0004092704424510632,0.014791345,2384,0.2525634765625,1257.0,-2.2903775901639345
1,77312,1844,4,-0.015903687162790447,0.7342064185068011,0.19763106107711792,0.2,-42.987457513809204,0.12911143898963928,0.9712823629379272,0.0004092704424510632,0.013370691,2400,0.0919189453125,1257.0,-2.2903775901639345
1,77824,1783,5,-0.023463907011318952,0.008412735274760053,-0.40142059326171875,0.2,-42.989208459854126,-0.023388639092445374,0.9720299243927002,0.0004092704424510632,0.014407607,2416,0.231201171875,1257.0,-2.2903775901639345
1,78336,1743,6,-0.026119555172044784,0.007130468846298754,0.0567774772644043,0.2,-42.977426528930664,-0.044112760573625565,0.9698458909988403,0.0004092704424510632,0.017565655,2432,0.2589111328125,1257.0,-2.290350209677419
2,78848,1718,7,-0.009761419030837715,0.5831258972175419,0.4268870949745178,0.2,-42.910144448280334,0.05585786700248718,0.9688399434089661,0.0004092704424510632,0.0095385965,2448,0.0294189453125,1257.0,-2.290350209677419
2,79360,1697,8,-0.02688390319235623,0.06809779431205243,-3.444207191467285,0.2,-42.890400648117065,-0.009739464148879051,0.9681450128555298,0.0004092704424510632,0.018382264,2464,0.21240234375,1257.0,-2.2830645238095237
2,79872,1681,9,-0.008244670119893271,0.5721326470375061,0.1450812816619873,0.2,-42.87454700469971,0.062307924032211304,0.9679575562477112,0.0004092704424510632,0.009359214,2480,0.0513916015625,1257.0,-2.2830645238095237
3,80384,1668,10,-0.020076143664482515,0.016960901877610013,-2.0599582195281982,0.2,-42.851041316986084,-0.029899083077907562,0.9662488698959351,0.0004092704424510632,0.014882414,2496,0.193115234375,1257.0,-2.2830645238095237
3,80896,1653,11,-0.02523871294397395,0.00554642471979605,0.1377183198928833,0.2,-42.76621353626251,-0.033460211008787155,0.9631137251853943,0.0004092704424510632,0.016238138,2512,0.2178955078125,1257.0,-2.284499328125
3,81408,1646,12,-0.01768408365023788,0.37949696741998196,0.3497468829154968,0.2,-42.6920211315155,0.043528154492378235,0.9621354341506958,0.0004092704424510632,0.01900021,2528,0.1015625,1257.0,-2.284499328125
4,81920,1641,13,-0.023455478323739953,0.04709459998412058,-5.4314351081848145,0.2,-42.662997007369995,-0.02632923051714897,0.9610088467597961,0.0004092704424510632,0.019885067,2544,0.2149658203125,1257.0,-2.2847566615384616
4,82432,1636,14,-0.015942008030833676,0.6332862847484648,0.1430324912071228,0.2,-42.6212340593338,0.08917167782783508,0.9602529406547546,0.0004092704424510632,0.023769982,2560,0.114013671875,1257.0,-2.2847566615384616
4,82944,1631,15,-0.0200052734289784,0.009351764383609407,-0.40338432788848877,0.2,-42.59364664554596,-0.016362959519028664,0.9589183926582336,0.0004092704424510632,0.013552822,2576,0.2091064453125,1257.0,-2.2847566615384616
5,83456,1627,16,-0.016028910118620843,0.23386996984481812,0.5075981020927429,0.2,-42.560935258865356,0.04267830401659012,0.9586554765701294,0.0004092704424510632,0.0140464455,2592,0.1365966796875,1257.0,-2.287077772727273
5,83968,1623,17,-0.019176369896740653,0.0889161133673042,0.8915802240371704,0.2,-42.56495821475983,-0.007083091884851456,0.9592545628547668,0.0004092704424510632,0.023792233,2608,0.2406005859375,1257.0,-2.287077772727273
5,84480,1620,18,-0.020156091719400138,0.024318761774338782,-2.4219706058502197,0.2,-42.56999957561493,-0.01937686651945114,0.9583993554115295,0.0004092704424510632,0.018476933,2624,0.22705078125,1257.0,-2.2842900447761196
6,84992,1616,19,-0.015024664651718922,0.49505566200241446,0.2406247854232788,0.2,-42.53540599346161,0.20297828316688538,0.9575971961021423,0.0004092704424510632,0.014261911,2640,0.08349609375,1257.0,-2.2842900447761196
6,85504,1612,20,-0.017195614214870147,0.028236614365596324,-1.4735655784606934,0.2,-42.52856731414795,-0.013096755370497704,0.9577459692955017,0.0004092704424510632,0.010986391,2656,0.1590576171875,1257.0,-2.282615941176471
6,86016,1610,21,-0.009381648356793448,0.5294355973601341,0.7047508955001831,0.2,-42.537508726119995,0.18446427583694458,0.9579290151596069,0.0004092704424510632,0.010065374,2672,0.052490234375,1257.0,-2.282615941176471
7,86528,1607,22,-0.023663473926717415,0.011167481410666369,-2.444054365158081,0.2,-42.57104468345642,-0.02657553367316723,0.9605673551559448,0.0004092704424510632,0.015969688,2688,0.2081298828125,1257.0,-2.282615941176471
7,87040,1605,23,-0.02672936671297066,0.004854949715081602,-0.014083623886108398,0.2,-42.63609552383423,-0.05251086875796318,0.9609185457229614,0.0004092704424510632,0.015098459,2704,0.220703125,1257.0,-2.2817443913043483
7,87552,1604,24,-0.010579761699773371,0.6502255967352539,0.17934101819992065,0.2,-42.621251821517944,0.05128205567598343,0.9606214165687561,0.0004092704424510632,0.011957448,2720,0.046630859375,1257.0,-2.2817443913043483
7,88064,1601,25,-0.024517276440747082,0.01585304189939052,-1.6490626335144043,0.2,-42.595484375953674,-0.025985443964600563,0.9588021636009216,0.0004092704424510632,0.017306525,2736,0.22802734375,1257.0,-2.2791943285714287
8,88576,1598,26,-0.007847184737329371,0.7905160570517182,0.4737285375595093,0.2,-42.54799938201904,0.1398521214723587,0.9581841826438904,0.0004092704424510632,0.008676114,2752,0.08056640625,1257.0,-2.2791943285714287
8,89088,1595,27,-0.023899725754745305,0.025763409212231636,-0.6153725385665894,0.2,-42.51634240150452,-0.02491399645805359,0.9559140205383301,0.0004092704424510632,0.01899632,2768,0.2225341796875,1257.0,-2.2791943285714287
8,89600,1593,28,-0.02802898033405654,0.006017740146489814,-0.3945561647415161,0.2,-42.460593938827515,-0.03750227764248848,0.9559617042541504,0.0004092704424510632,0.019323703,2784,0.2828369140625,1257.0,-2.2780321408450703
9,90112,1592,29,-0.014696146921778563,0.4802822428755462,0.3497498631477356,0.2,-42.4813973903656,0.04280441626906395,0.9562259912490845,0.0004092704424510632,0.012876341,2800,0.0657958984375,1257.0,-2.2780321408450703
9,90624,1591,30,-0.026520072569837794,0.01211055439489428,-3.7731571197509766,0.2,-42.480618834495544,-0.03162244334816933,0.9561295509338379,0.0004092704424510632,0.025858339,2816,0.2750244140625,1257.0,-2.2751899722222224
9,91136,1589,31,-0.008114167372696102,0.7300035636872053,0.2617661952972412,0.2,-42.469971895217896,0.07494989037513733,0.9559260606765747,0.0004092704424510632,0.009425427,2832,0.0343017578125,1257.0,-2.2751899722222224
10,91648,1589,32,-0.025980176869779825,0.015657639916753396,-0.20330798625946045,0.2,-42.45269727706909,-0.0365862101316452,0.9549868106842041,0.0004092704424510632,0.016996458,2848,0.2587890625,1257.0,-2.2751899722222224
10,92160,1586,33,-0.023596141472808085,0.027374493423849344,0.08781832456588745,0.2,-42.43398916721344,-0.012182459235191345,0.9555070400238037,0.0004092704424510632,0.017274119,2864,0.2335205078125,1257.0,-2.274996219178082
10,92672,1583,34,-0.006755443399015348,0.6150951711460948,0.6580104827880859,0.2,-42.456640005111694,0.14306578040122986,0.9559253454208374,0.0004092704424510632,0.005357032,2880,0.01220703125,1257.0,-2.274996219178082
11,93184,1577,35,-0.025562412760336883,0.04523409251123667,-2.815974712371826,0.2,-42.47282040119171,-0.021505841985344887,0.9567762613296509,0.0004092704424510632,0.018487316,2896,0.2659912109375,1257.0,-2.2728853513513516
11,93696,1572,36,-0.004677204167819582,0.9280082769691944,0.2064869999885559,0.2,-42.48924732208252,0.11609476059675217,0.9571198225021362,0.0004092704424510632,0.0060026716,2912,0.029541015625,1257.0,-2.2728853513513516
12,94208,1569,37,-0.03105249215150252,0.0056276156537933275,-1.2599983215332031,0.2,-42.508235573768616,-0.04623735696077347,0.9584606885910034,0.0004092704424510632,0.020786041,2928,0.29052734375,1257.0,-2.2728853513513516
12,94720,1568,38,-0.027409157570218667,0.003924535114492755,0.07323461771011353,0.2,-42.52692449092865,-0.042133308947086334,0.9572619795799255,0.0004092704424510632,0.0183132,2944,0.230224609375,1257.0,-2.2698602933333336
12,95232,1566,39,-0.011842883381177671,0.5653477166779339,0.14717984199523926,0.2,-42.48006200790405,0.0711708590388298,0.9565490484237671,0.0004092704424510632,0.01398313,2960,0.093505859375,1257.0,-2.2698602933333336
13,95744,1563,40,-0.022791729745222256,0.035704666341189295,-3.9233598709106445,0.2,-42.491333961486816,-0.012604041956365108,0.9577618837356567,0.0004092704424510632,0.01584486,2976,0.2142333984375,1257.0,-2.265912447368421
13,96256,1562,41,-0.008827554433082696,0.9502603877335787,0.26105499267578125,0.2,-42.52759373188019,0.12866748869419098,0.9580023884773254,0.0004092704424510632,0.0090796985,2992,0.0418701171875,1257.0,-2.265912447368421
13,96768,1562,42,-0.034879284095950425,0.008912200602935627,-0.39681482315063477,0.2,-42.55097568035126,-0.04359576851129532,0.9596934914588928,0.0004092704424510632,0.022665553,3008,0.302001953125,1257.0,-2.265912447368421
14,97280,1562,43,-0.014436243975069374,0.29705379297956824,0.4879459738731384,0.2,-42.584118485450745,0.08540321886539459,0.9591729640960693,0.0004092704424510632,0.014131846,3024,0.103271484375,1257.0,-2.2673002207792208
14,97792,1562,44,-0.02277782463352196,0.09346976038068533,0.9166553020477295,0.2,-42.55492103099823,-0.00037086382508277893,0.958841860294342,0.0004092704424510632,0.026807401,3040,0.3026123046875,1257.0,-2.2673002207792208
14,98304,1562,45,-0.019822336471406743,0.029217576782684773,-1.2271392345428467,0.2,-42.542420387268066,-0.02630620077252388,0.9576712250709534,0.0004092704424510632,0.013739061,3056,0.2088623046875,1257.0,-2.263157487179487
15,98816,1562,46,-0.01157200473244302,0.6514652594923973,0.2540152668952942,0.2,-42.511372447013855,0.1742856800556183,0.9574464559555054,0.0004092704424510632,0.010970766,3072,0.037109375,1257.0,-2.263157487179487
15,99328,1562,47,-0.02806143628549762,0.024969599733594805,-1.8304986953735352,0.2,-42.49169170856476,-0.02849486656486988,0.9559214115142822,0.0004092704424510632,0.019904371,3088,0.2745361328125,1257.0,-2.261560569620253
15,99840,1562,48,-0.0028242311309440993,0.8460265332832932,0.6962358951568604,0.2,-42.45256054401398,0.18592876195907593,0.9553419351577759,0.0004092704424510632,0.0049578515,3104,0.013916015625,1257.0,-2.261560569620253
16,100352,1561,49,-0.0190609299170319,0.0462601407780312,-2.078941822052002,0.2,-42.45524311065674,-0.02018861658871174,0.9562188982963562,0.0004092704424510632,0.013270434,3120,0.1644287109375,1257.0,-2.261560569620253
16,100864,1561,50,-0.027282226481474936,0.005283087179122958,-0.0055789947509765625,0.2,-42.507160782814026,-0.035382650792598724,0.9579675793647766,0.0004092704424510632,0.017123848,3136,0.2471923828125,1257.0,-2.2593029749999998
16,101376,1561,51,-0.005205886231124168,0.8163884086534381,0.18446892499923706,0.2,-42.54055106639862,0.10684794187545776,0.9582000374794006,0.0004092704424510632,0.0057221157,3152,0.0174560546875,1257.0,-2.2593029749999998
17,101888,1561,52,-0.023278576700249687,0.022075531189329922,-2.0567517280578613,0.2,-42.5045200586319,-0.032190944999456406,0.9554135203361511,0.0004092704424510632,0.021776278,3168,0.233642578125,1257.0,-2.2572108765432097
17,102400,1561,53,-0.00868563599215122,0.8842250150628388,0.4796362519264221,0.2,-42.43979251384735,0.15262801945209503,0.9546549916267395,0.0004092704424510632,0.008456506,3184,0.028564453125,1257.0,-2.2572108765432097
17,102912,1563,54,-0.0282427103666123,0.013856273610144854,-2.5806291103363037,0.2,-42.43351125717163,-0.020347151905298233,0.954484760761261,0.0004092704424510632,0.015797753,3200,0.2242431640625,1257.0,-2.2572108765432097
17,103424,1567,55,-0.02294001539121382,0.005307203042320907,-0.08815693855285645,0.2,-42.429274797439575,-0.03214872628450394,0.9546032547950745,0.0004092704424510632,0.014383998,3216,0.216796875,1257.0,-2.2561991097560976
18,103936,1572,56,-0.014581143506802619,0.5931935156695545,0.35116881132125854,0.2,-42.42526423931122,0.10785530507564545,0.954378068447113,0.0004092704424510632,0.01454577,3232,0.06640625,1257.0,-2.2561991097560976
18,104448,1576,57,-0.0274615999951493,0.012198747339425609,-3.6511106491088867,0.2,-42.42608857154846,-0.011892964132130146,0.9550206065177917,0.0004092704424510632,0.021272764,3248,0.260009765625,1257.0,-2.254922024096386
18,104960,1580,58,-0.012458247161703184,0.9112158669158816,0.2879909873008728,0.2,-42.44432878494263,0.08259207010269165,0.9551765322685242,0.0004092704424510632,0.011065004,3264,0.0413818359375,1257.0,-2.254922024096386
19,105472,1583,59,-0.027883630435098894,0.0235618413425982,0.13428407907485962,0.2,-42.45026361942291,-0.015051418915390968,0.955744206905365,0.0004092704424510632,0.01824665,3280,0.2611083984375,1257.0,-2.254922024096386
19,105984,1586,60,-0.02529196921386756,0.01314929491491057,-0.6881831884384155,0.2,-42.464333295822144,-0.03265118971467018,0.9567229747772217,0.0004092704424510632,0.018480528,3296,0.2398681640625,1257.0,-2.2538476071428573
19,106496,1587,61,-0.004377383200335316,0.7384377541020513,0.5138198137283325,0.2,-42.48548400402069,0.19799067080020905,0.9568911790847778,0.0004092704424510632,0.010367057,3312,0.0396728515625,1257.0,-2.2538476071428573
19,107008,1590,62,-0.022974113118834794,0.023133809416322038,-3.662799835205078,0.2,-42.48824393749237,-0.021137725561857224,0.9570528268814087,0.0004092704424510632,0.02271017,3328,0.2310791015625,1257.0,-2.252415117647059
20,107520,1594,63,-0.008073330667684786,1.081579145975411,0.22882574796676636,0.2,-42.494240283966064,0.16659437119960785,0.9573008418083191,0.0004092704424510632,0.0062492494,3344,0.01220703125,1257.0,-2.252415117647059
20,108032,1598,64,-0.02401969750644639,0.010033402082626708,-1.203430414199829,0.2,-42.50707197189331,-0.03669803589582443,0.9575195908546448,0.0004092704424510632,0.014453316,3360,0.23974609375,1257.0,-2.252415117647059
20,108544,1601,65,-0.02977897590608336,0.007593849004479125,0.24495267868041992,0.2,-42.47167479991913,-0.046888820827007294,0.9549556970596313,0.0004092704424510632,0.02010483,3376,0.27197265625,1257.0,-2.2505405116279067
21,109056,1604,66,-0.010057676379801705,0.6247007614001632,0.5077532529830933,0.2,-42.40881907939911,0.07522543519735336,0.954378068447113,0.0004092704424510632,0.009931264,3392,0.031494140625,1257.0,-2.2505405116279067
21,109568,1605,67,-0.021239597626845352,0.046753563336096704,-3.3120155334472656,0.2,-42.40468418598175,-0.023365933448076248,0.9543632864952087,0.0004092704424510632,0.018015066,3408,0.2147216796875,1257.0,-2.2476953793103447
21,110080,1607,68,-0.011059591350203846,0.7858642917126417,0.35155606269836426,0.2,-42.405168771743774,0.15272371470928192,0.9543253779411316,0.0004092704424510632,0.009406181,3424,0.025634765625,1257.0,-2.2476953793103447
21,110592,1609,69,-0.021110509653226472,0.0592351455707103,-0.41997969150543213,0.2,-42.40219795703888,-0.009373294189572334,0.9541703462600708,0.0004092704424510632,0.017984528,3440,0.2174072265625,1257.0,-2.2476953793103447
22,111104,1612,70,-0.015422147378558293,0.5411437833681703,0.6468372941017151,0.2,-42.40208423137665,0.15882140398025513,0.95462566614151,0.0004092704424510632,0.019352991,3456,0.0860595703125,1257.0,-2.246764625
22,111616,1614,71,-0.03259742655791342,0.08016118803061545,0.9491904973983765,0.2,-42.424230337142944,-0.024309584870934486,0.9553590416908264,0.0004092704424510632,0.030421171,3472,0.3228759765625,1257.0,-2.246764625
22,112128,1616,72,-0.020346457895357162,0.04146544309332967,-1.0812859535217285,0.2,-42.49539601802826,-0.010101938620209694,0.9598962068557739,0.0004092704424510632,0.014354788,3488,0.1875,1257.0,-2.2459119101123592
23,112640,1618,73,-0.01436432653281372,0.9585385825484991,0.16964364051818848,0.2,-42.61387479305267,0.09486334025859833,0.9613481760025024,0.0004092704424510632,0.010836003,3504,0.0447998046875,1257.0,-2.2459119101123592
23,113152,1618,74,-0.03146602027118206,0.007248888403410092,-2.4797868728637695,0.2,-42.61258935928345,-0.05101343244314194,0.9605762958526611,0.0004092704424510632,0.02294305,3520,0.284912109375,1257.0,-2.2454830666666665
23,113664,1620,75,-0.00913835992832901,1.1485326322726905,0.30840563774108887,0.2,-42.592822432518005,0.23123642802238464,0.9602813124656677,0.0004092704424510632,0.006874787,3536,0.022216796875,1257.0,-2.2454830666666665
23,114176,1622,76,-0.024589143373304978,0.0059675149896065705,-2.294718027114868,0.2,-42.5867977142334,-0.023761305958032608,0.9604916572570801,0.0004092704424510632,0.0155128315,3552,0.21484375,1257.0,-2.2454830666666665
24,114688,1625,77,-0.027784378587966785,0.005635807508951984,-0.04753434658050537,0.2,-42.594634890556335,-0.038892656564712524,0.9604752659797668,0.0004092704424510632,0.018708216,3568,0.2880859375,1257.0,-2.244651879120879
24,115200,1628,78,-0.006288505843258463,1.2734093312174082,0.2844485640525818,0.2,-42.58860433101654,0.27737361192703247,0.960442304611206,0.0004092704424510632,0.0052328594,3584,0.016357421875,1257.0,-2.244651879120879
24,115712,1630,79,-0.025706955602800008,0.004571851866785437,-2.572378396987915,0.2,-42.593085050582886,-0.025396045297384262,0.9604464173316956,0.0004092704424510632,0.023604125,3600,0.2847900390625,1257.0,-2.2415862173913044
25,116224,1632,80,-0.011015039694029838,1.327416917309165,0.32312291860580444,0.2,-42.59183883666992,0.20130550861358643,0.9602431058883667,0.0004092704424510632,0.00892921,3616,0.05517578125,1257.0,-2.2415862173913044
25,116736,1634,81,-0.030939632997615263,0.008492325476254337,-0.8606210947036743,0.2,-42.591132402420044,-0.04173331335186958,0.9603853821754456,0.0004092704424510632,0.02310016,3632,0.2930908203125,1257.0,-2.2415862173913044
25,117248,1635,82,-0.020495419870712794,0.0048852921318029985,-0.11395180225372314,0.2,-42.57831859588623,-0.04016542434692383,0.9595327973365784,0.0004092704424510632,0.012546279,3648,0.1796875,1257.0,-2.2407423333333334
25,117760,1637,83,-0.015637906224583276,1.2517492757178843,0.3091374635696411,0.2,-42.548404693603516,0.13687890768051147,0.959257960319519,0.0004092704424510632,0.010937408,3664,0.093994140625,1257.0,-2.2407423333333334
26,118272,1640,84,-0.02183451529708691,0.024035434355027974,-3.9950528144836426,0.2,-42.52858757972717,-0.033580418676137924,0.957543134689331,0.0004092704424510632,0.018150147,3680,0.208740234375,1257.0,-2.238912393617021
26,118784,1641,85,-0.011010674730641767,0.9493119558319449,0.3684122562408447,0.2,-42.473777174949646,0.15755227208137512,0.9568235278129578,0.0004092704424510632,0.00980376,3696,0.0550537109375,1257.0,-2.238912393617021
26,119296,1643,86,-0.025126592547167093,0.09608423570170999,0.21530723571777344,0.2,-42.45981514453888,0.008870411664247513,0.956280529499054,0.0004092704424510632,0.017016234,3712,0.2340087890625,1257.0,-2.238912393617021
27,119808,1644,87,-0.027017202810384333,0.22476225346326828,0.21641886234283447,0.2,-42.470598459243774,0.05795035511255264,0.9583349823951721,0.0004092704424510632,0.024180247,3728,0.28125,1257.0,-2.2371355684210523
27,120320,1645,88,-0.008467439285595901,0.7601616969332099,0.8103049993515015,0.2,-42.515262842178345,0.20431160926818848,0.9587780237197876,0.0004092704424510632,0.007951821,3744,0.0213623046875,1257.0,-2.2371355684210523
27,120832,1647,89,-0.02399354532826692,0.06994655542075634,-4.46245002746582,0.2,-42.50903606414795,-0.01553768664598465,0.9585065245628357,0.0004092704424510632,0.017599354,3760,0.1966552734375,1257.0,-2.2373095625
27,121344,1648,90,-0.006559824993018992,0.7434078920632601,0.3733788728713989,0.2,-42.494220495224,0.1733046919107437,0.9584319591522217,0.0004092704424510632,0.012032678,3776,0.044677734375,1257.0,-2.2373095625
28,121856,1651,91,-0.02146524895215407,0.009784251305973157,-1.3982748985290527,0.2,-42.51127278804779,-0.028120486065745354,0.9601660966873169,0.0004092704424510632,0.014387346,3792,0.2562255859375,1257.0,-2.2373095625
28,122368,1653,92,-0.02773773652734235,0.010342235807911493,0.2949649691581726,0.2,-42.53622210025787,-0.032267745584249496,0.9595543146133423,0.0004092704424510632,0.01591346,3808,0.293212890625,1257.0,-2.2368399793814433
28,122880,1655,93,-0.01924478099681437,0.4652154236100614,0.5835528373718262,0.2,-42.50358235836029,0.09466616064310074,0.9592149257659912,0.0004092704424510632,0.021057429,3824,0.1446533203125,1257.0,-2.2368399793814433
29,123392,1656,94,-0.024246024593594484,0.04130445345072076,-3.359175205230713,0.2,-42.50661051273346,-0.015282963402569294,0.9598954916000366,0.0004092704424510632,0.020983031,3840,0.28173828125,1257.0,-2.2364144897959184
29,123904,1657,95,-0.008356572419870645,0.7312071290798485,0.36041951179504395,0.2,-42.5256587266922,0.12132016569375992,0.9601147174835205,0.0004092704424510632,0.00987085,3856,0.0521240234375,1257.0,-2.2364144897959184
