time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/clip_range,train/entropy_loss,train/loss,train/std,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
4,8704,1839,17,-0.028860474412795156,0.004049938084790483,0.024576127529144287,0.2,-43.7496680021286,-0.03412124514579773,0.9939590096473694,0.0004092704424510632,0.025019024,256,0.2886962890625,1257.0,-2.2511673333333335
5,9216,1832,18,-0.02882044337457046,0.003956182088586502,-0.008530497550964355,0.2,-43.82165277004242,-0.037478525191545486,0.9965218305587769,0.0004092704424510632,0.016537432,272,0.286865234375,1257.0,-2.2654165714285712
5,9728,1831,19,-0.02770821344165597,0.03471452073426917,0.0034348368644714355,0.2,-43.87680375576019,-0.018537767231464386,0.9971993565559387,0.0004092704424510632,0.020758403,288,0.2677001953125,1257.0,-2.2654165714285712
5,10240,1827,20,-0.023331143631367013,0.003298724266642239,-0.004918813705444336,0.2,-43.887874364852905,-0.03547646105289459,0.9974844455718994,0.0004092704424510632,0.018212281,304,0.239501953125,1257.0,-2.2546870000000006
5,10752,1826,21,-0.020979261258617043,0.03810040111420676,-0.0003191232681274414,0.2,-43.91465508937836,-0.012460915371775627,0.9991254210472107,0.0004092704424510632,0.015767291,320,0.198974609375,1257.0,-2.2546870000000006
6,11264,1823,22,-0.019659223064081743,0.004155998773057945,0.07770419120788574,0.2,-43.94162559509277,-0.030048007145524025,0.9986891150474548,0.0004092704424510632,0.015032653,336,0.1878662109375,1257.0,-2.2546870000000006
6,11776,1822,23,-0.025578818487701938,0.0034819562315533403,0.005324423313140869,0.2,-43.932825446128845,-0.031206632032990456,0.9993443489074707,0.0004092704424510632,0.016907156,352,0.2305908203125,1257.0,-2.2410433333333337
6,12288,1820,24,-0.030138856323901564,0.053341621067374945,0.0010660290718078613,0.2,-43.948686957359314,-0.009780371561646461,0.9993832111358643,0.0004092704424510632,0.03350471,368,0.312255859375,1257.0,-2.2410433333333337
7,12800,1817,25,-0.032038161749369465,0.0029010982980253175,0.021819353103637695,0.2,-43.9107346534729,-0.046200696378946304,0.9964298605918884,0.0004092704424510632,0.030658295,384,0.288818359375,1257.0,-2.2396424
7,13312,1813,26,-0.02206466515781358,0.059535723994486034,0.0028060078620910645,0.2,-43.82679736614227,0.002666238695383072,0.9952352643013,0.0004092704424510632,0.014614913,400,0.2122802734375,1257.0,-2.2396424
7,13824,1810,27,-0.02054899423092138,0.00423259934905218,0.2008339762687683,0.2,-43.81286299228668,-0.03153827041387558,0.9952083826065063,0.0004092704424510632,0.01903832,416,0.2117919921875,1257.0,-2.2396424
7,14336,1809,28,-0.023139968630857766,0.0038132682238938287,-0.004678606986999512,0.2,-43.81550061702728,-0.04040537029504776,0.9953604936599731,0.0004092704424510632,0.017504662,432,0.22607421875,1257.0,-2.245736454545455
8,14848,1807,29,-0.0189985056349542,0.01365371542487992,0.006808638572692871,0.2,-43.81760632991791,-0.018319079652428627,0.9955652356147766,0.0004092704424510632,0.017218236,448,0.2127685546875,1257.0,-2.245736454545455
8,15360,1805,30,-0.022323178432998247,0.004367400310002267,0.006607174873352051,0.2,-43.83504927158356,-0.03981735184788704,0.9966126680374146,0.0004092704424510632,0.014451245,464,0.1920166015625,1257.0,-2.2606645000000003
8,15872,1805,31,-0.025439469507546164,0.09002655907534063,0.001825869083404541,0.2,-43.85620820522308,0.00016026571393013,0.9962556958198547,0.0004092704424510632,0.026367875,480,0.2652587890625,1257.0,-2.2606645000000003
9,16384,1804,32,-0.03396784974029288,0.002877838309359504,0.061424314975738525,0.2,-43.81577670574188,-0.04589615762233734,0.994749903678894,0.0004092704424510632,0.02135003,496,0.330810546875,1257.0,-2.271780153846154
9,16896,1804,33,-0.026890263470704667,0.09792106016539037,0.002363920211791992,0.2,-43.77753162384033,-5.8706849813461304e-05,0.9936957955360413,0.0004092704424510632,0.020212159,512,0.23876953125,1257.0,-2.271780153846154
9,17408,1802,34,-0.02895454585450352,0.004631771873391699,-0.012918710708618164,0.2,-43.739325404167175,-0.044622261077165604,0.9925751686096191,0.0004092704424510632,0.02224812,528,0.2615966796875,1257.0,-2.271780153846154
9,17920,1802,35,-0.0271973180497298,0.004450796317541972,-0.012132048606872559,0.2,-43.7161260843277,-0.0341593362390995,0.9922317862510681,0.0004092704424510632,0.017080475,544,0.218017578125,1257.0,-2.2624982142857144
10,18432,1801,36,-0.024356692971196026,0.10735793923959136,0.004676878452301025,0.2,-43.70121884346008,0.01043088361620903,0.991990327835083,0.0004092704424510632,0.01998869,560,0.2529296875,1257.0,-2.2624982142857144
10,18944,1799,37,-0.022475155026768334,0.00433720379442093,-0.6790919303894043,0.2,-43.69635236263275,-0.039057303220033646,0.9914577007293701,0.0004092704424510632,0.019433934,576,0.237060546875,1257.0,-2.2733614
10,19456,1797,38,-0.02337165728386026,0.1296135252341628,0.0013318657875061035,0.2,-43.659404158592224,0.0184013769030571,0.989561915397644,0.0004092704424510632,0.021246169,592,0.2344970703125,1257.0,-2.2733614
11,19968,1796,39,-0.030964793637394905,0.004112001035537105,0.004127919673919678,0.2,-43.5920649766922,-0.038193393498659134,0.9873327016830444,0.0004092704424510632,0.026485164,608,0.249755859375,1257.0,-2.2733614
11,20480,1797,40,-0.023495000292314216,0.004366461726021953,-0.021535277366638184,0.2,-43.53434228897095,-0.03118811920285225,0.9863789677619934,0.0004092704424510632,0.01731214,624,0.2076416015625,1257.0,-2.28875325
11,20992,1797,41,-0.025285532261477783,0.13839026121422648,0.007224142551422119,0.2,-43.52199387550354,0.042451489716768265,0.9862776398658752,0.0004092704424510632,0.019738503,640,0.24462890625,1257.0,-2.28875325
11,21504,1798,42,-0.029629471886437386,0.003197552156052552,-2.802919387817383,0.2,-43.51877450942993,-0.041079845279455185,0.986039400100708,0.0004092704424510632,0.018171439,656,0.2559814453125,1257.0,-2.2842123529411764
12,22016,1795,43,-0.018041279254248366,0.120526357088238,0.010361313819885254,0.2,-43.50314223766327,0.04769398272037506,0.9854956269264221,0.0004092704424510632,0.017912596,672,0.193603515625,1257.0,-2.2842123529411764
12,22528,1790,44,-0.03228002064861357,0.006555371728609316,-0.36147522926330566,0.2,-43.49387049674988,-0.04035358503460884,0.985963761806488,0.0004092704424510632,0.023064274,688,0.268798828125,1257.0,-2.2842123529411764
12,23040,1791,45,-0.034122607263270766,0.003860822776914574,-0.004796147346496582,0.2,-43.516252636909485,-0.046409524977207184,0.9865910410881042,0.0004092704424510632,0.01973666,704,0.2659912109375,1257.0,-2.290678888888889
13,23552,1790,46,-0.0232248929241905,0.13033049809746444,0.043549418449401855,0.2,-43.506173968315125,0.008464664220809937,0.9851859211921692,0.0004092704424510632,0.018251834,720,0.1982421875,1257.0,-2.290678888888889
13,24064,1789,47,-0.018219065328594297,0.008486994971462991,-5.025022506713867,0.2,-43.46753489971161,-0.018182525411248207,0.9850882887840271,0.0004092704424510632,0.016671658,736,0.179443359375,1257.0,-2.3013506842105262
13,24576,1789,48,-0.021754822868388146,0.16402916773222387,0.0128326416015625,0.2,-43.475927114486694,0.03848568722605705,0.984792172908783,0.0004092704424510632,0.022690408,752,0.2352294921875,1257.0,-2.3013506842105262
14,25088,1786,49,-0.03334475239535095,0.0086051295947982,-0.22101855278015137,0.2,-43.45109403133392,-0.05235994979739189,0.983995258808136,0.0004092704424510632,0.026254326,768,0.2760009765625,1257.0,-2.3013506842105262
14,25600,1784,50,-0.03242092714936007,0.003342139876622241,-0.0022226572036743164,0.2,-43.41591811180115,-0.033702246844768524,0.9823662638664246,0.0004092704424510632,0.022273177,784,0.26953125,1257.0,-2.29943775
14,26112,1783,51,-0.02534033298434224,0.19813627027906477,0.002518594264984131,0.2,-43.341442704200745,0.01503785327076912,0.9792802929878235,0.0004092704424510632,0.022016224,800,0.2552490234375,1257.0,-2.29943775
14,26624,1784,52,-0.025901718094246462,0.011678126888000406,-1.5676536560058594,0.2,-43.26961696147919,-0.03691237047314644,0.9789791107177734,0.0004092704424510632,0.017221652,816,0.21142578125,1257.0,-2.3010392857142854
15,27136,1784,53,-0.024698806038941257,0.15635750000365078,0.0034432411193847656,0.2,-43.255468130111694,0.04129941388964653,0.9774188995361328,0.0004092704424510632,0.021644784,832,0.2486572265625,1257.0,-2.3010392857142854
15,27648,1783,54,-0.027366159745724872,0.004153359172050841,-0.054323554039001465,0.2,-43.20865523815155,-0.035721663385629654,0.976570725440979,0.0004092704424510632,0.020092055,848,0.28564453125,1257.0,-2.3010392857142854
15,28160,1784,55,-0.030555012679542415,0.0049763699498726055,0.014073729515075684,0.2,-43.17776966094971,-0.047262877225875854,0.9756038188934326,0.0004092704424510632,0.021397565,864,0.2650146484375,1257.0,-2.3024519090909092
16,28672,1783,56,-0.020796130585949868,0.04751016618683934,0.007638394832611084,0.2,-43.1560800075531,-0.012640893459320068,0.9756830334663391,0.0004092704424510632,0.025625182,880,0.231689453125,1257.0,-2.3024519090909092
16,29184,1783,57,-0.026505853631533682,0.004609903247910552,-0.2950397729873657,0.2,-43.17361807823181,-0.03691563755273819,0.9763392806053162,0.0004092704424510632,0.016720008,896,0.242919921875,1257.0,-2.301587913043478
16,29696,1783,58,-0.027241951509495266,0.141193208983168,0.015607595443725586,0.2,-43.182875871658325,0.007820233702659607,0.9763999581336975,0.0004092704424510632,0.025322916,912,0.296142578125,1257.0,-2.301587913043478
16,30208,1782,59,-0.023009266224107705,0.006897781953739468,-1.070021629333496,0.2,-43.171199679374695,-0.043217748403549194,0.9757619500160217,0.0004092704424510632,0.017874755,928,0.19775390625,1257.0,-2.298315166666667
17,30720,1782,60,-0.025799442955758423,0.12512613204307854,0.11791342496871948,0.2,-43.144420981407166,0.021018024533987045,0.9751582145690918,0.0004092704424510632,0.021439118,944,0.226806640625,1257.0,-2.298315166666667
17,31232,1780,61,-0.023162329336628318,0.009806828922592103,-0.3701589107513428,0.2,-43.15927302837372,-0.028173068538308144,0.9769102334976196,0.0004092704424510632,0.016672924,960,0.212646484375,1257.0,-2.298315166666667
17,31744,1780,62,-0.03369352528534364,0.004052587551996112,-0.02589285373687744,0.2,-43.212623596191406,-0.0365067757666111,0.978172779083252,0.0004092704424510632,0.034337703,976,0.3123779296875,1257.0,-2.29429256
18,32256,1779,63,-0.023994492206838913,0.119222721317783,0.0610995888710022,0.2,-43.214738965034485,0.0002926848828792572,0.9774646759033203,0.0004092704424510632,0.02327222,992,0.255859375,1257.0,-2.29429256
18,32768,1778,64,-0.016218054690398276,0.0060942629497731104,-0.4828941822052002,0.2,-43.180198550224304,-0.014883408322930336,0.976523756980896,0.0004092704424510632,0.013977138,1008,0.1767578125,1257.0,-2.292081653846154
18,33280,1778,65,-0.024708790268050507,0.11406959919258952,0.1742948293685913,0.2,-43.149009108543396,0.01923016645014286,0.975365400314331,0.0004092704424510632,0.02003951,1024,0.2174072265625,1257.0,-2.292081653846154
18,33792,1778,66,-0.021375276090111583,0.007325208876864053,-0.7547155618667603,0.2,-43.136666893959045,-0.01892978325486183,0.9765427708625793,0.0004092704424510632,0.018142333,1040,0.2232666015625,1257.0,-2.292081653846154
19,34304,1777,67,-0.030015669763088226,0.0033681045861158054,0.0046239495277404785,0.2,-43.17241442203522,-0.032597534358501434,0.9766469597816467,0.0004092704424510632,0.024784647,1056,0.3037109375,1257.0,-2.2842651111111114
19,34816,1775,68,-0.01750522269139765,0.1259924127953127,0.08212649822235107,0.2,-43.16521859169006,0.017956402152776718,0.9765626192092896,0.0004092704424510632,0.015748238,1072,0.147705078125,1257.0,-2.2842651111111114
19,35328,1774,69,-0.02562232079799287,0.004902595930616371,-9.415392875671387,0.2,-43.16700327396393,-0.0289545189589262,0.9768939018249512,0.0004092704424510632,0.017376252,1088,0.2379150390625,1257.0,-2.2844996785714287
20,35840,1774,70,-0.025647301168646663,0.12009008298628032,0.06793075799942017,0.2,-43.17750787734985,0.0005899630486965179,0.9768548011779785,0.0004092704424510632,0.026184086,1104,0.2672119140625,1257.0,-2.2844996785714287
20,36352,1774,71,-0.02338901546318084,0.00822410588443745,-0.594929575920105,0.2,-43.176897287368774,-0.034662794321775436,0.9766275882720947,0.0004092704424510632,0.016388211,1120,0.2078857421875,1257.0,-2.2844996785714287
20,36864,1773,72,-0.018102899310179055,0.0036522018708637916,-0.01127636432647705,0.2,-43.15454852581024,-0.023265816271305084,0.9753599762916565,0.0004092704424510632,0.014287461,1136,0.19921875,1257.0,-2.2854976896551724
21,37376,1773,73,-0.019999699026811868,0.12879763660021126,0.173772931098938,0.2,-43.12757468223572,0.014202116057276726,0.9753701686859131,0.0004092704424510632,0.015010916,1152,0.19189453125,1257.0,-2.2854976896551724
21,37888,1773,74,-0.021441372198751196,0.00623613423522329,-7.046740531921387,0.2,-43.1534309387207,-0.03442950174212456,0.9773156642913818,0.0004092704424510632,0.01272316,1168,0.19482421875,1257.0,-2.2865292333333334
21,38400,1772,75,-0.025596446881536394,0.1273081712424755,0.06926292181015015,0.2,-43.197181820869446,0.006498716771602631,0.9773871302604675,0.0004092704424510632,0.025450608,1184,0.27197265625,1257.0,-2.2865292333333334
21,38912,1772,76,-0.026801631989656016,0.004003721565823071,-0.9349956512451172,0.2,-43.18328130245209,-0.038030195981264114,0.9768264293670654,0.0004092704424510632,0.020249344,1200,0.258544921875,1257.0,-2.2865292333333334
22,39424,1771,77,-0.021190373779973015,0.005142941605299711,0.015001356601715088,0.2,-43.177335023880005,-0.021287476643919945,0.9772059917449951,0.0004092704424510632,0.015786592,1216,0.2303466796875,1257.0,-2.291274
22,39936,1771,78,-0.021657436380337458,0.12084513413719833,0.08435946702957153,0.2,-43.18746626377106,-0.002170650288462639,0.9767608642578125,0.0004092704424510632,0.025584145,1232,0.2161865234375,1257.0,-2.291274
22,40448,1772,79,-0.022186034737387672,0.014863641728879884,-2.1113579273223877,0.2,-43.17354118824005,-0.02208303101360798,0.9765766859054565,0.0004092704424510632,0.016638631,1248,0.23681640625,1257.0,-2.29346715625
23,40960,1773,80,-0.023911982971185353,0.15421754214912653,0.052363693714141846,0.2,-43.170440673828125,0.02777959406375885,0.9761227965354919,0.0004092704424510632,0.030593649,1264,0.26904296875,1257.0,-2.29346715625
23,41472,1774,81,-0.028539664534037,0.006840875648777001,-0.4726332426071167,0.2,-43.15781831741333,-0.045950647443532944,0.9757959842681885,0.0004092704424510632,0.014043339,1280,0.228515625,1257.0,-2.29346715625
23,41984,1773,82,-0.026480261542019434,0.008152701600920409,0.40876102447509766,0.2,-43.15506196022034,-0.03996514528989792,0.9757847785949707,0.0004092704424510632,0.019107535,1296,0.2606201171875,1257.0,-2.2935952424242427
23,42496,1773,83,-0.02267793146893382,0.050810300977900624,0.15762609243392944,0.2,-43.15884244441986,-0.01600605435669422,0.9764467477798462,0.0004092704424510632,0.026016524,1312,0.2498779296875,1257.0,-2.2935952424242427
24,43008,1772,84,-0.020602511933248024,0.010993667528964579,-1.1989517211914062,0.2,-43.1720415353775,-0.019307982176542282,0.9761855006217957,0.0004092704424510632,0.016571647,1328,0.1988525390625,1257.0,-2.2915897647058827
24,43520,1772,85,-0.025964600150473416,0.15003628516569734,0.15321099758148193,0.2,-43.16801357269287,0.0093980822712183,0.9764094352722168,0.0004092704424510632,0.02561046,1344,0.193115234375,1257.0,-2.2915897647058827
24,44032,1771,86,-0.022718070511473343,0.017205252079293132,-0.10565328598022461,0.2,-43.16989314556122,-0.030785832554101944,0.9761949181556702,0.0004092704424510632,0.015540481,1360,0.2132568359375,1257.0,-2.2985374571428574
25,44544,1771,87,-0.016163516651431564,0.17815096816048026,0.6187002658843994,0.2,-43.161738991737366,0.04547175019979477,0.9758955240249634,0.0004092704424510632,0.015120639,1376,0.122802734375,1257.0,-2.2985374571428574
25,45056,1770,88,-0.022648832091363147,0.007547103188699111,-2.3373610973358154,0.2,-43.157809376716614,-0.031782232224941254,0.9760795831680298,0.0004092704424510632,0.013203137,1392,0.1812744140625,1257.0,-2.2985374571428574
25,45568,1771,89,-0.029919570923084393,0.0034478060333640315,-0.058730363845825195,0.2,-43.12178826332092,-0.05884212255477905,0.9730435013771057,0.0004092704424510632,0.023571808,1408,0.296875,1257.0,-2.2993620000000004
26,46080,1770,90,-0.02058194691198878,0.15185470157302916,0.1661510467529297,0.2,-43.035754323005676,0.0013445205986499786,0.9715790748596191,0.0004092704424510632,0.0218716,1424,0.1436767578125,1257.0,-2.2993620000000004
26,46592,1770,91,-0.0299646423663944,0.008906810893677175,-1.5511212348937988,0.2,-42.99710190296173,-0.04946480318903923,0.9700409770011902,0.0004092704424510632,0.023811437,1440,0.2835693359375,1257.0,-2.2975130540540545
26,47104,1770,92,-0.021752039261627942,0.16971285245381296,0.40357786417007446,0.2,-42.959986090660095,0.00955377146601677,0.9697975516319275,0.0004092704424510632,0.019393481,1456,0.1561279296875,1257.0,-2.2975130540540545
26,47616,1771,93,-0.024562166712712497,0.011913615511730313,-0.5509763956069946,0.2,-42.95010197162628,-0.02397097274661064,0.9689615964889526,0.0004092704424510632,0.019353926,1472,0.2506103515625,1257.0,-2.2975130540540545
27,48128,1772,94,-0.028689690749160945,0.0036655163348768838,-0.0895310640335083,0.2,-42.93167233467102,-0.03708809241652489,0.9686022400856018,0.0004092704424510632,0.023614673,1488,0.265625,1257.0,-2.2984375526315795
27,48640,1771,95,-0.020687533702584915,0.17496028868481517,0.23135381937026978,0.2,-42.92606604099274,0.0073993019759655,0.9684138298034668,0.0004092704424510632,0.014122987,1504,0.1365966796875,1257.0,-2.2984375526315795
27,49152,1771,96,-0.0208365747530479,0.005961599257716443,-3.6402621269226074,0.2,-42.92162775993347,-0.0224763210862875,0.968399703502655,0.0004092704424510632,0.015292654,1520,0.1981201171875,1257.0,-2.297334256410257
28,49664,1771,97,-0.018126519047655165,0.21778168948367238,0.15466654300689697,0.2,-42.921470046043396,0.056313954293727875,0.9683266878128052,0.0004092704424510632,0.017398968,1536,0.125244140625,1257.0,-2.297334256410257
28,50176,1771,98,-0.028535360193927772,0.00936588663898874,-1.5478880405426025,0.2,-42.90029263496399,-0.042549729347229004,0.9668363928794861,0.0004092704424510632,0.016741224,1552,0.2340087890625,1257.0,-2.297334256410257
28,50688,1770,99,-0.029949750343803316,0.004132559959543869,0.009044528007507324,0.2,-42.87489831447601,-0.052429091185331345,0.9675331115722656,0.0004092704424510632,0.02159394,1568,0.25,1257.0,-2.297983475
28,51200,1770,100,-0.020658348425058648,0.23578247614204884,0.07932227849960327,0.2,-42.89861798286438,0.014204643666744232,0.9674943685531616,0.0004092704424510632,0.013760056,1584,0.1798095703125,1257.0,-2.297983475
29,51712,1770,101,-0.027787270315457135,0.007543771498603746,-6.158585071563721,0.2,-42.89717984199524,-0.03771139681339264,0.9682216048240662,0.0004092704424510632,0.018083401,1600,0.2308349609375,1257.0,-2.3007301951219516
29,52224,1769,102,-0.017605994187761098,0.24662955035455525,0.10951530933380127,0.2,-42.92026686668396,0.08130348473787308,0.9686602354049683,0.0004092704424510632,0.01639274,1616,0.14794921875,1257.0,-2.3007301951219516
29,52736,1770,103,-0.028545888286316767,0.015095438342541456,-1.6478571891784668,0.2,-42.91216707229614,-0.03376774117350578,0.9678338170051575,0.0004092704424510632,0.015624669,1632,0.2510986328125,1257.0,-2.3007301951219516
30,53248,1770,104,-0.034639196237549186,0.003751746888156049,-0.03560018539428711,0.2,-42.879685163497925,-0.04371626302599907,0.9667551517486572,0.0004092704424510632,0.0218505,1648,0.32275390625,1257.0,-2.299337333333334
30,53760,1770,105,-0.020311311876866966,0.15393467422109097,0.22998416423797607,0.2,-42.86057198047638,0.008473210036754608,0.9667245149612427,0.0004092704424510632,0.0228423,1664,0.1632080078125,1257.0,-2.299337333333334
30,54272,1770,106,-0.02238150712219067,0.012605593336047605,-4.743999481201172,0.2,-42.87633287906647,-0.02828941121697426,0.9677051305770874,0.0004092704424510632,0.022767374,1680,0.2364501953125,1257.0,-2.2957160465116284
30,54784,1770,107,-0.017367838940117508,0.2720199073664844,0.11778461933135986,0.2,-42.907111406326294,0.03477388247847557,0.9685579538345337,0.0004092704424510632,0.01662674,1696,0.130126953125,1257.0,-2.2957160465116284
31,55296,1770,108,-0.02251184802298667,0.014725882414495572,-0.2919567823410034,0.2,-42.915135622024536,-0.0295525174587965,0.9681552648544312,0.0004092704424510632,0.021728467,1712,0.2137451171875,1257.0,-2.2957160465116284
31,55808,1770,109,-0.02369432762498036,0.0899811303243041,0.508265495300293,0.2,-42.888678193092346,0.019128970801830292,0.9671353101730347,0.0004092704424510632,0.021580487,1728,0.2457275390625,1257.0,-2.295525636363637
31,56320,1770,110,-0.02144148673687596,0.046439372992608696,0.8208765983581543,0.2,-42.86681568622589,-0.010928815230727196,0.9669767618179321,0.0004092704424510632,0.032290027,1744,0.3057861328125,1257.0,-2.295525636363637
32,56832,1770,111,-0.026352547312853858,0.016550157219171524,-0.7337121963500977,0.2,-42.85540330410004,-0.04026608169078827,0.9658606648445129,0.0004092704424510632,0.015713774,1760,0.2213134765625,1257.0,-2.290329177777778
32,57344,1770,112,-0.01751158307888545,0.2205105065368116,0.36341702938079834,0.2,-42.825913071632385,0.013494551181793213,0.9654238224029541,0.0004092704424510632,0.0149308285,1776,0.1229248046875,1257.0,-2.290329177777778
32,57856,1769,113,-0.026777006511110812,0.009213394863763824,-0.6300461292266846,0.2,-42.79859912395477,-0.03215101361274719,0.9636561274528503,0.0004092704424510632,0.020538975,1792,0.2425537109375,1257.0,-2.293876239130435
32,58368,1769,114,-0.016339624009560794,0.26125619327649474,0.6146472692489624,0.2,-42.75106632709503,0.09972643107175827,0.9629729986190796,0.0004092704424510632,0.012772233,1808,0.1217041015625,1257.0,-2.293876239130435
33,58880,1768,115,-0.03183005141909234,0.004805817763553932,-3.3204946517944336,0.2,-42.76177966594696,-0.04448946565389633,0.9642999768257141,0.0004092704424510632,0.02361782,1824,0.30615234375,1257.0,-2.293876239130435
33,59392,1768,116,-0.03084555233363062,0.0036744005483342335,-0.1127786636352539,0.2,-42.79981005191803,-0.05353957787156105,0.9650309085845947,0.0004092704424510632,0.020696774,1840,0.29052734375,1257.0,-2.2918820212765962
33,59904,1768,117,-0.02347775051021017,0.27138568949885666,0.21920502185821533,0.2,-42.812822103500366,0.022238951176404953,0.9652212858200073,0.0004092704424510632,0.020355219,1856,0.140869140625,1257.0,-2.2918820212765962
34,60416,1768,118,-0.030814224446658045,0.010129149653948843,-2.4959516525268555,0.2,-42.797879338264465,-0.03401501476764679,0.963952362537384,0.0004092704424510632,0.018371917,1872,0.2686767578125,1257.0,-2.2901648750000003
34,60928,1768,119,-0.013262806241982616,0.29224170790985227,0.4253089427947998,0.2,-42.76280105113983,0.05420185625553131,0.9633972644805908,0.0004092704424510632,0.01201804,1888,0.08349609375,1257.0,-2.2901648750000003
34,61440,1768,120,-0.023893411038443446,0.008280035792267881,-1.202620506286621,0.2,-42.74085092544556,-0.036827247589826584,0.9625056982040405,0.0004092704424510632,0.01845694,1904,0.244873046875,1257.0,-2.2901648750000003
35,61952,1767,121,-0.03541046450845897,0.0058863162994384766,-0.03910422325134277,0.2,-42.70294225215912,-0.04775194823741913,0.9612269997596741,0.0004092704424510632,0.025183015,1920,0.346923828125,1257.0,-2.291525897959184
35,62464,1767,122,-0.02117295318748802,0.2807241880800575,0.29860490560531616,0.2,-42.66919672489166,0.026298683136701584,0.9607281684875488,0.0004092704424510632,0.0156201385,1936,0.1944580078125,1257.0,-2.291525897959184
35,62976,1767,123,-0.019742046817555092,0.008787644561380148,-4.550219535827637,0.2,-42.65531003475189,-0.02829550951719284,0.9602130055427551,0.0004092704424510632,0.014346609,1952,0.2181396484375,1257.0,-2.29473114
35,63488,1766,124,-0.014936798637791071,0.3408157180529088,0.11316144466400146,0.2,-42.64217221736908,0.03779584914445877,0.9600849151611328,0.0004092704424510632,0.017970435,1968,0.118896484375,1257.0,-2.29473114
36,64000,1767,125,-0.029328246688237414,0.016496917232871056,-0.5746561288833618,0.2,-42.63870978355408,-0.031173354014754295,0.9600124359130859,0.0004092704424510632,0.018150475,1984,0.260009765625,1257.0,-2.29473114
