time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
35,17920,13,1326,544,0.019909479,0.0005199909210205078,0.2,0.004625545894668903,0.9802793860435486,-0.024254057731013745,-43.341334104537964,0.224365234375,0.0004092704424510632,-0.04129360243678093,1257.0,-2.4646838571428575
36,18432,13,1326,560,0.022907615,9.691715240478516e-05,0.2,0.13963676802814007,0.980527937412262,-0.029683041575481184,-43.32691264152527,0.240478515625,0.0004092704424510632,0.02404220774769783,1257.0,-2.4646838571428575
37,18944,14,1325,576,0.023085583,0.006367683410644531,0.2,0.0025026347902894486,0.979263186454773,-0.02893531948211603,-43.32346713542938,0.2451171875,0.0004092704424510632,-0.03192921727895737,1257.0,-2.4608410000000003
38,19456,14,1323,592,0.03118467,0.00012475252151489258,0.2,0.12205620273016393,0.9782695174217224,-0.02753446184215136,-43.27223265171051,0.265869140625,0.0004092704424510632,0.02467181533575058,1257.0,-2.4608410000000003
39,19968,15,1323,608,0.014971088,-0.01584923267364502,0.2,0.005579216769547202,0.9807166457176208,-0.02212875967961736,-43.28912436962128,0.2061767578125,0.0004092704424510632,-0.04111229255795479,1257.0,-2.4608410000000003
40,20480,15,1323,624,0.0176127,-0.0006146430969238281,0.2,0.004441565863089636,0.9812864065170288,-0.025638319733843673,-43.347087383270264,0.231689453125,0.0004092704424510632,-0.03976231440901756,1257.0,-2.4635105000000004
41,20992,15,1323,640,0.018188534,0.00013971328735351562,0.2,0.16136494930833578,0.981914222240448,-0.02382697402208578,-43.358744740486145,0.221435546875,0.0004092704424510632,0.047549113631248474,1257.0,-2.4635105000000004
42,21504,16,1322,656,0.019179527,0.0019511580467224121,0.2,0.0029403052139969077,0.9804743528366089,-0.02342015148315113,-43.35242509841919,0.2318115234375,0.0004092704424510632,-0.026148155331611633,1257.0,-2.4625617647058826
43,22016,16,1321,672,0.019030765,0.0002620220184326172,0.2,0.1513142422772944,0.9791054725646973,-0.026333296205848455,-43.297194957733154,0.2261962890625,0.0004092704424510632,0.03663399815559387,1257.0,-2.4625617647058826
44,22528,17,1317,688,0.018316647,-0.0020078420639038086,0.2,0.007270556976436637,0.9782539010047913,-0.022023974714102224,-43.26439726352692,0.2294921875,0.0004092704424510632,-0.023832492530345917,1257.0,-2.4625617647058826
45,23040,17,1314,704,0.0155842565,-0.0007251501083374023,0.2,0.005842214333824813,0.9775381684303284,-0.02543780290579889,-43.24198496341705,0.2178955078125,0.0004092704424510632,-0.04385089501738548,1257.0,-2.468645444444445
46,23552,17,1315,720,0.026112664,0.00023245811462402344,0.2,0.178498147521168,0.9786279201507568,-0.029713644136791117,-43.24059879779816,0.2894287109375,0.0004092704424510632,0.02880529686808586,1257.0,-2.468645444444445
47,24064,18,1315,736,0.012429894,-0.0025914907455444336,0.2,0.003832658381725196,0.9787502884864807,-0.02226703692576848,-43.269702553749084,0.2017822265625,0.0004092704424510632,-0.030809450894594193,1257.0,-2.476232263157895
48,24576,18,1315,752,0.022564732,0.0004531741142272949,0.2,0.17210474470630288,0.9788761734962463,-0.02479466941440478,-43.26719081401825,0.2392578125,0.0004092704424510632,0.04153606295585632,1257.0,-2.476232263157895
49,25088,19,1315,768,0.023935823,-0.008396625518798828,0.2,0.0071408130606869236,0.9786073565483093,-0.02637809560110327,-43.265458822250366,0.27978515625,0.0004092704424510632,-0.031975649297237396,1257.0,-2.476232263157895
50,25600,19,1315,784,0.016312031,-0.0005096197128295898,0.2,0.005243632025667466,0.9783742427825928,-0.02509126008953899,-43.26023733615875,0.216796875,0.0004092704424510632,-0.02657836116850376,1257.0,-2.48384815
51,26112,19,1315,800,0.0242731,0.00022292137145996094,0.2,0.18606537161394954,0.9777077436447144,-0.024082614458166063,-43.25005912780762,0.26318359375,0.0004092704424510632,0.0802592784166336,1257.0,-2.48384815
52,26624,20,1314,816,0.015475449,-0.0006409883499145508,0.2,0.004871592078416143,0.9781451225280762,-0.024840721824148204,-43.23735511302948,0.2239990234375,0.0004092704424510632,-0.03117132931947708,1257.0,-2.493605380952381
53,27136,20,1315,832,0.015848046,0.0003434419631958008,0.2,0.19590200670063496,0.9761754870414734,-0.022284718113951385,-43.233704686164856,0.2025146484375,0.0004092704424510632,0.06913670897483826,1257.0,-2.493605380952381
54,27648,21,1315,848,0.023857223,-0.00775909423828125,0.2,0.005323777484591119,0.9755621552467346,-0.024938065296737477,-43.1736501455307,0.2403564453125,0.0004092704424510632,-0.04324817657470703,1257.0,-2.493605380952381
55,28160,21,1315,864,0.013688688,0.00284498929977417,0.2,0.0055373739887727425,0.9767008423805237,-0.02370755994343199,-43.18281030654907,0.2100830078125,0.0004092704424510632,-0.036377716809511185,1257.0,-2.493020090909091
56,28672,21,1315,880,0.027695013,3.629922866821289e-05,0.2,0.05618356599006802,0.9782317280769348,-0.020294658897910267,-43.226903200149536,0.2664794921875,0.0004092704424510632,-0.010014645755290985,1257.0,-2.493020090909091
57,29184,22,1315,896,0.023227453,0.0003922581672668457,0.2,0.004854932638409082,0.9792578220367432,-0.025655342149548233,-43.273674845695496,0.2418212890625,0.0004092704424510632,-0.04119172692298889,1257.0,-2.497475217391304
58,29696,22,1315,912,0.022539604,0.00020879507064819336,0.2,0.2330915303900838,0.9788407683372498,-0.02749488911649678,-43.28321397304535,0.241455078125,0.0004092704424510632,0.08050453662872314,1257.0,-2.497475217391304
59,30208,22,1314,928,0.029474422,-0.005836009979248047,0.2,0.004046068490424659,0.9789999127388,-0.030498701526084915,-43.2688193321228,0.30322265625,0.0004092704424510632,-0.04110730066895485,1257.0,-2.4984190833333333
60,30720,23,1314,944,0.024418078,0.0005464553833007812,0.2,0.23280916921794415,0.9782184958457947,-0.026119980146177113,-43.275253891944885,0.2520751953125,0.0004092704424510632,0.09358405321836472,1257.0,-2.4984190833333333
61,31232,23,1316,960,0.029639408,-0.2877117395401001,0.2,0.008273908955743536,0.9783105254173279,-0.03549829623079859,-43.24831211566925,0.28271484375,0.0004092704424510632,-0.04445469006896019,1257.0,-2.4984190833333333
62,31744,24,1315,976,0.017753731,-0.0011997222900390625,0.2,0.004176002730673645,0.976961076259613,-0.02198874345049262,-43.24429440498352,0.2008056640625,0.0004092704424510632,-0.03212827071547508,1257.0,-2.4951121599999997
63,32256,24,1315,992,0.02541216,0.0002505183219909668,0.2,0.21599429659545422,0.974964439868927,-0.02463987492956221,-43.186378598213196,0.228759765625,0.0004092704424510632,0.06989184767007828,1257.0,-2.4951121599999997
64,32768,24,1315,1008,0.018135909,-0.007392525672912598,0.2,0.0024245883687399328,0.9754016995429993,-0.02655074026552029,-43.15220499038696,0.241455078125,0.0004092704424510632,-0.038664255291223526,1257.0,-2.490317923076923
65,33280,25,1315,1024,0.021886278,0.0010210275650024414,0.2,0.19995260424911976,0.9747467041015625,-0.022532288458023686,-43.16137230396271,0.213134765625,0.0004092704424510632,0.06826280057430267,1257.0,-2.490317923076923
66,33792,25,1315,1040,0.022287957,-0.19408154487609863,0.2,0.005659437621943653,0.9746569991111755,-0.027662548018270172,-43.136242628097534,0.24267578125,0.0004092704424510632,-0.038548026233911514,1257.0,-2.490317923076923
67,34304,26,1315,1056,0.017722487,-0.0003879070281982422,0.2,0.005149611170054413,0.9754996299743652,-0.023708658394753,-43.14420258998871,0.2198486328125,0.0004092704424510632,-0.03461127355694771,1257.0,-2.4918492592592596
68,34816,26,1314,1072,0.017314717,0.00017881393432617188,0.2,0.22642935253679752,0.9760701060295105,-0.024577449177741073,-43.162989139556885,0.2236328125,0.0004092704424510632,0.07992711663246155,1257.0,-2.4918492592592596
69,35328,26,1314,1088,0.019047016,-0.0006856918334960938,0.2,0.00445836347353179,0.9747241139411926,-0.02433394783292897,-43.157554268836975,0.2093505859375,0.0004092704424510632,-0.0378611721098423,1257.0,-2.4933522142857143
70,35840,27,1314,1104,0.024366919,0.000361025333404541,0.2,0.2108120396733284,0.9733233451843262,-0.029002797658904456,-43.106531381607056,0.2847900390625,0.0004092704424510632,0.02600184455513954,1257.0,-2.4933522142857143
71,36352,27,1314,1120,0.01903066,-0.01797330379486084,0.2,0.00536318177182693,0.9728296995162964,-0.025779717892874032,-43.06881809234619,0.2254638671875,0.0004092704424510632,-0.023715289309620857,1257.0,-2.4933522142857143
72,36864,28,1314,1136,0.023673568,-0.0002498626708984375,0.2,0.004609908333804924,0.9726688265800476,-0.027339900203514844,-43.06429970264435,0.259033203125,0.0004092704424510632,-0.02914099209010601,1257.0,-2.4859774137931034
73,37376,28,1314,1152,0.022732846,0.00026619434356689453,0.2,0.23619375610724092,0.9708055257797241,-0.026323311889427714,-43.03392827510834,0.2611083984375,0.0004092704424510632,0.06988884508609772,1257.0,-2.4859774137931034
74,37888,28,1314,1168,0.015674088,0.0027872323989868164,0.2,0.004844279799726792,0.9711911678314209,-0.02772373499465175,-42.99845016002655,0.224609375,0.0004092704424510632,-0.04257376864552498,1257.0,-2.4916231666666664
75,38400,29,1313,1184,0.03229689,0.0004964470863342285,0.2,0.2137903212569654,0.9694834351539612,-0.027370327414246276,-42.99796152114868,0.2686767578125,0.0004092704424510632,0.04843799024820328,1257.0,-2.4916231666666664
76,38912,29,1313,1200,0.020867705,-0.017865419387817383,0.2,0.007601776393130422,0.9691923260688782,-0.022516214303323068,-42.94360268115997,0.22900390625,0.0004092704424510632,-0.02310858853161335,1257.0,-2.4916231666666664
77,39424,30,1312,1216,0.018444665,0.00010126829147338867,0.2,0.004272787948139012,0.9701975584030151,-0.03322348618530668,-42.96727108955383,0.2696533203125,0.0004092704424510632,-0.045479390770196915,1257.0,-2.4905109999999997
78,39936,30,1312,1232,0.023856778,0.0001538395881652832,0.2,0.2254706951789558,0.9714799523353577,-0.02765301652107155,-43.0023375749588,0.2362060546875,0.0004092704424510632,0.08988040685653687,1257.0,-2.4905109999999997
79,40448,30,1312,1248,0.02302264,-0.0009741783142089844,0.2,0.004143819001910742,0.9701259136199951,-0.025026192161021754,-43.00349521636963,0.262451171875,0.0004092704424510632,-0.03822150453925133,1257.0,-2.4890200625
80,40960,31,1312,1264,0.01587464,0.00018447637557983398,0.2,0.23324630642309785,0.9692221283912659,-0.026987798511981964,-42.95543050765991,0.231201171875,0.0004092704424510632,0.07892747223377228,1257.0,-2.4890200625
81,41472,31,1312,1280,0.027791835,-0.0033866167068481445,0.2,0.004970785092154983,0.9684727191925049,-0.028845680950325914,-42.92890751361847,0.3006591796875,0.0004092704424510632,-0.02952715754508972,1257.0,-2.4890200625
82,41984,31,1312,1296,0.023292456,0.0012031793594360352,0.2,0.005466876602440607,0.9694645404815674,-0.033112429693574086,-42.92781150341034,0.2847900390625,0.0004092704424510632,-0.04748021066188812,1257.0,-2.4878886363636363
83,42496,32,1312,1312,0.036340356,0.00013238191604614258,0.2,0.09117927681654692,0.9707023501396179,-0.024714532948564738,-42.96480405330658,0.2833251953125,0.0004092704424510632,0.018350280821323395,1257.0,-2.4878886363636363
84,43008,32,1312,1328,0.01580797,0.00022721290588378906,0.2,0.005652223197103012,0.9725059866905212,-0.021977905846142676,-43.01585912704468,0.2010498046875,0.0004092704424510632,-0.02469005435705185,1257.0,-2.4881834705882353
85,43520,33,1311,1344,0.021411939,0.00021117925643920898,0.2,0.2699031801894307,0.9732823371887207,-0.025065761292353272,-43.06312096118927,0.2552490234375,0.0004092704424510632,0.11019077897071838,1257.0,-2.4881834705882353
86,44032,33,1311,1360,0.024709418,-0.005259037017822266,0.2,0.00389237207127735,0.9747653603553772,-0.02633789082756266,-43.08855080604553,0.2591552734375,0.0004092704424510632,-0.03796861693263054,1257.0,-2.4846518857142854
87,44544,33,1311,1376,0.025044594,0.000670015811920166,0.2,0.2505126125179231,0.9757727980613708,-0.027417188772233203,-43.13325369358063,0.2337646484375,0.0004092704424510632,0.08485759794712067,1257.0,-2.4846518857142854
88,45056,34,1311,1392,0.017592419,-0.31172966957092285,0.2,0.005375054373871535,0.9763716459274292,-0.01999944500857964,-43.15910053253174,0.1937255859375,0.0004092704424510632,-0.030700433999300003,1257.0,-2.4846518857142854
89,45568,34,1310,1408,0.015659852,-0.006829977035522461,0.2,0.0037295771544449963,0.9779961109161377,-0.024846683721989393,-43.18284738063812,0.2017822265625,0.0004092704424510632,-0.030166327953338623,1257.0,-2.483892138888889
90,46080,35,1310,1424,0.029583162,0.00037598609924316406,0.2,0.25621064752340317,0.9773108959197998,-0.027378077240427956,-43.21612858772278,0.26611328125,0.0004092704424510632,0.08223302662372589,1257.0,-2.483892138888889
91,46592,35,1310,1440,0.020988021,-0.2133876085281372,0.2,0.0017759659785951953,0.9780017733573914,-0.033307466059341095,-43.203505873680115,0.277587890625,0.0004092704424510632,-0.05184377729892731,1257.0,-2.482200054054054
92,47104,35,1310,1456,0.019285388,0.0005150437355041504,0.2,0.23046607291325927,0.9788286089897156,-0.02358922949497355,-43.23657143115997,0.2105712890625,0.0004092704424510632,0.09160958975553513,1257.0,-2.482200054054054
93,47616,36,1309,1472,0.021016315,-0.3027573823928833,0.2,0.004458657953364309,0.977082371711731,-0.029542656542616896,-43.230907678604126,0.2921142578125,0.0004092704424510632,-0.0385109968483448,1257.0,-2.482200054054054
94,48128,36,1309,1488,0.01894331,-3.635883331298828e-05,0.2,0.004803048919711728,0.9760477542877197,-0.0263126672944054,-43.17393684387207,0.25,0.0004092704424510632,-0.03465891256928444,1257.0,-2.4796768157894733
95,48640,37,1309,1504,0.017390154,4.082918167114258e-05,0.2,0.254086606670171,0.9739735722541809,-0.023387574663502164,-43.136125683784485,0.217041015625,0.0004092704424510632,0.09586404263973236,1257.0,-2.4796768157894733
96,49152,37,1309,1520,0.015210225,-0.0002206563949584961,0.2,0.003722935958649032,0.9726918935775757,-0.030756990301597398,-43.07101857662201,0.23046875,0.0004092704424510632,-0.04021169990301132,1257.0,-2.4776968974358975
97,49664,37,1309,1536,0.019210817,6.198883056640625e-05,0.2,0.23827086202800274,0.9727149605751038,-0.021354444761527702,-43.050453186035156,0.1995849609375,0.0004092704424510632,0.09342244267463684,1257.0,-2.4776968974358975
98,50176,38,1309,1552,0.013782518,-0.0009012222290039062,0.2,0.006579966488061473,0.9732234477996826,-0.025987034779973328,-43.05747437477112,0.2213134765625,0.0004092704424510632,-0.03991434723138809,1257.0,-2.4776968974358975
99,50688,38,1309,1568,0.020422397,7.94529914855957e-05,0.2,0.004742167635413352,0.9746714234352112,-0.0245446257176809,-43.08191967010498,0.2537841796875,0.0004092704424510632,-0.034755829721689224,1257.0,-2.477967275
100,51200,39,1308,1584,0.016385438,5.1915645599365234e-05,0.2,0.25908389035612345,0.9733780026435852,-0.02076743499492295,-43.09238862991333,0.2213134765625,0.0004092704424510632,0.0962306559085846,1257.0,-2.477967275
101,51712,39,1308,1600,0.021420479,-8.940696716308594e-05,0.2,0.003738439227163326,0.9731796979904175,-0.023205501565826125,-43.05561399459839,0.2412109375,0.0004092704424510632,-0.029840610921382904,1257.0,-2.4816348048780488
102,52224,39,1308,1616,0.020874709,8.213520050048828e-05,0.2,0.23446314921602607,0.9726950526237488,-0.027491065760841593,-43.05380868911743,0.251220703125,0.0004092704424510632,0.0671100914478302,1257.0,-2.4816348048780488
103,52736,40,1308,1632,0.021976959,-0.016541481018066406,0.2,0.005171078220882919,0.972785234451294,-0.025610045428038575,-43.041616559028625,0.2467041015625,0.0004092704424510632,-0.03255794942378998,1257.0,-2.4816348048780488
104,53248,40,1307,1648,0.014977841,7.963180541992188e-05,0.2,0.004911764932330698,0.9727287888526917,-0.02012469692272134,-43.04349088668823,0.2054443359375,0.0004092704424510632,-0.0238336268812418,1257.0,-2.4755017857142856
105,53760,41,1307,1664,0.022859186,3.7550926208496094e-05,0.2,0.2396963145583868,0.9720038175582886,-0.024323005665792152,-43.024407267570496,0.2491455078125,0.0004092704424510632,0.09244110435247421,1257.0,-2.4755017857142856
106,54272,41,1307,1680,0.019393077,-0.00012505054473876953,0.2,0.004546628755633719,0.9735398888587952,-0.025329672833322547,-43.02147889137268,0.2337646484375,0.0004092704424510632,-0.0411670096218586,1257.0,-2.468626558139535
107,54784,41,1306,1696,0.018270807,5.626678466796875e-05,0.2,0.2391803883947432,0.9753114581108093,-0.022416560939745978,-43.08717107772827,0.20166015625,0.0004092704424510632,0.11079972237348557,1257.0,-2.468626558139535
108,55296,42,1306,1712,0.025095161,-0.0006539821624755859,0.2,0.006995432573603466,0.9761517643928528,-0.027515966561622918,-43.12502467632294,0.266357421875,0.0004092704424510632,-0.04256763681769371,1257.0,-2.468626558139535
109,55808,42,1306,1728,0.015833547,0.00022560358047485352,0.2,0.00682035053614527,0.9754729866981506,-0.02144650020636618,-43.13104557991028,0.1954345703125,0.0004092704424510632,-0.028154728934168816,1257.0,-2.4706916136363635
110,56320,43,1306,1744,0.035501815,2.3484230041503906e-05,0.2,0.11821341642644256,0.9754204750061035,-0.024564069623011164,-43.10868811607361,0.3060302734375,0.0004092704424510632,0.015808943659067154,1257.0,-2.4706916136363635
111,56832,43,1306,1760,0.019334035,-5.221366882324219e-05,0.2,0.005253300529147964,0.9760042428970337,-0.028180244713439606,-43.11747765541077,0.2530517578125,0.0004092704424510632,-0.02949162945151329,1257.0,-2.4723933555555555
112,57344,43,1306,1776,0.017444313,5.066394805908203e-05,0.2,0.28173575969412923,0.9754096865653992,-0.01856334213516675,-43.127211570739746,0.1856689453125,0.0004092704424510632,0.12576459348201752,1257.0,-2.4723933555555555
113,57856,44,1306,1792,0.026393425,-0.0004031658172607422,0.2,0.006739970951457508,0.9742846488952637,-0.02456060703843832,-43.09300971031189,0.278076171875,0.0004092704424510632,-0.03290543332695961,1257.0,-2.476719456521739
114,58368,44,1306,1808,0.02175711,8.440017700195312e-05,0.2,0.2757311249151826,0.9743380546569824,-0.024514039600035176,-43.07594692707062,0.2347412109375,0.0004092704424510632,0.11965208500623703,1257.0,-2.476719456521739
115,58880,45,1306,1824,0.018526737,-0.0073244571685791016,0.2,0.004658073426980991,0.9739415049552917,-0.01753634217311628,-43.07460284233093,0.1951904296875,0.0004092704424510632,-0.025661641731858253,1257.0,-2.476719456521739
116,59392,45,1306,1840,0.016031064,5.9604644775390625e-06,0.2,0.00487869147764286,0.9753241539001465,-0.022955755121074617,-43.079474568367004,0.208740234375,0.0004092704424510632,-0.02993868477642536,1257.0,-2.4749430425531913
117,59904,45,1306,1856,0.015774658,2.2411346435546875e-05,0.2,0.302832196932286,0.9759507775306702,-0.019826895702863112,-43.12074172496796,0.19287109375,0.0004092704424510632,0.11363421380519867,1257.0,-2.4749430425531913
118,60416,46,1306,1872,0.01459276,-0.0004284381866455078,0.2,0.0026704094452725258,0.9756149649620056,-0.02246861337334849,-43.11766517162323,0.1983642578125,0.0004092704424510632,-0.039072081446647644,1257.0,-2.4750929791666665
119,60928,46,1306,1888,0.016331876,3.898143768310547e-05,0.2,0.26574932504445314,0.9757617115974426,-0.022260025172727183,-43.117700815200806,0.1876220703125,0.0004092704424510632,0.09984304755926132,1257.0,-2.4750929791666665
120,61440,47,1306,1904,0.01576293,-0.00022542476654052734,0.2,0.0066145720484200865,0.9746364951133728,-0.022165988528286107,-43.09880220890045,0.2117919921875,0.0004092704424510632,-0.033082664012908936,1257.0,-2.4750929791666665
121,61952,47,1306,1920,0.015257409,-0.00011873245239257812,0.2,0.004952277151460294,0.9746737480163574,-0.024319990974618122,-43.07040095329285,0.203369140625,0.0004092704424510632,-0.024458175525069237,1257.0,-2.4733833673469388
122,62464,47,1306,1936,0.012388645,2.8192996978759766e-05,0.2,0.28376968391239643,0.9737435579299927,-0.017349211309920065,-43.06805908679962,0.170166015625,0.0004092704424510632,0.1196766272187233,1257.0,-2.4733833673469388
123,62976,48,1306,1952,0.018917557,-3.695487976074219e-05,0.2,0.003875919159327168,0.9716377258300781,-0.024768778515863232,-43.02145969867706,0.2215576171875,0.0004092704424510632,-0.03767726197838783,1257.0,-2.4722744199999998
124,63488,48,1306,1968,0.016781073,4.2557716369628906e-05,0.2,0.258383231703192,0.9694203734397888,-0.02106569253373891,-42.95074462890625,0.19580078125,0.0004092704424510632,0.10154945403337479,1257.0,-2.4722744199999998
