time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1,512,0,3848,,,,,,,,,,,,,
2,1024,0,1916,16,0.019836549,-0.7046078443527222,0.2,0.210057787495316,0.9986538887023926,-0.03401953377033351,-43.96379208564758,0.2813720703125,0.0004092704424510632,-0.0392114520072937,,
3,1536,0,1659,32,0.019076334,-0.005534172058105469,0.2,0.006425887280784082,0.9985918998718262,-0.028818196020438336,-43.93915867805481,0.257080078125,0.0004092704424510632,-0.03286873176693916,1257.0,-2.563899
4,2048,1,1555,48,0.020325672,0.0029303431510925293,0.2,0.022315552341751754,0.9994380474090576,-0.024905182275688276,-43.951457381248474,0.272705078125,0.0004092704424510632,-0.030419953167438507,1257.0,-2.563899
5,2560,1,1495,64,0.026322484,-0.015393853187561035,0.2,0.003760009029065259,1.0013331174850464,-0.02964931004680693,-43.99221694469452,0.291748046875,0.0004092704424510632,-0.039599254727363586,1257.0,-2.5655175000000003
6,3072,2,1457,80,0.019979995,0.0035443902015686035,0.2,0.011840942912385799,1.001678228378296,-0.03262833197368309,-44.03271746635437,0.30908203125,0.0004092704424510632,-0.028548702597618103,1257.0,-2.5655175000000003
7,3584,2,1411,96,0.012954788,-0.007312178611755371,0.2,0.006561935719219036,1.0029197931289673,-0.027416094977525063,-44.049399971961975,0.22705078125,0.0004092704424510632,-0.042315222322940826,1257.0,-2.5655175000000003
8,4096,3,1333,112,0.013981301,0.0014019012451171875,0.2,0.005236106029769871,1.003394603729248,-0.028130208142101765,-44.082347989082336,0.2518310546875,0.0004092704424510632,-0.03212818503379822,1257.0,-2.5482503333333337
9,4608,3,1328,128,0.016179016,0.013351023197174072,0.2,0.005764639296103269,1.0059168338775635,-0.024378675072512124,-44.11432993412018,0.2725830078125,0.0004092704424510632,-0.02542819082736969,1257.0,-2.5482503333333337
10,5120,3,1322,144,0.017349426,0.020675361156463623,0.2,0.0021923390158917755,1.0063329935073853,-0.02722046095004771,-44.17813038825989,0.26513671875,0.0004092704424510632,-0.03220172971487045,1257.0,-2.5560265
11,5632,4,1320,160,0.021301992,0.0019363760948181152,0.2,0.002465526373271132,1.0050654411315918,-0.030766458716243505,-44.15780711174011,0.269775390625,0.0004092704424510632,-0.043148431926965714,1257.0,-2.5560265
12,6144,4,1317,176,0.016087346,0.0027867555618286133,0.2,0.007755483835353516,1.004378080368042,-0.022086766199208796,-44.115577816963196,0.2447509765625,0.0004092704424510632,-0.017849668860435486,1257.0,-2.5560265
13,6656,5,1315,192,0.024307184,0.002626359462738037,0.2,0.005149343691300601,1.0037075281143188,-0.02916997784632258,-44.10198414325714,0.286376953125,0.0004092704424510632,-0.03190450370311737,1257.0,-2.5957102
14,7168,5,1313,208,0.030766904,-0.000240325927734375,0.2,0.012041331763612106,1.0038411617279053,-0.02755354790133424,-44.085328817367554,0.2962646484375,0.0004092704424510632,-0.035766225308179855,1257.0,-2.5957102
