time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/n_updates,train/approx_kl,train/explained_variance,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
75,38400,33,1152,1184,0.021051526,0.00011754035949707031,0.2,0.21399971609935164,0.9603217244148254,-0.023777105248882435,-42.67911994457245,0.2220458984375,0.0004092704424510632,0.07236521691083908,1257.0,-2.4566152666666667
76,38912,33,1152,1200,0.025097672,-0.010877013206481934,0.2,0.003889543513651006,0.9601365923881531,-0.028326404688414186,-42.663949608802795,0.2806396484375,0.0004092704424510632,-0.0400712750852108,1257.0,-2.4566152666666667
77,39424,34,1152,1216,0.017282993,-0.00044989585876464844,0.2,0.00383810764469672,0.9594674706459045,-0.023434095579432324,-42.659212708473206,0.2098388671875,0.0004092704424510632,-0.04910718649625778,1257.0,-2.4496408387096777
78,39936,34,1151,1232,0.027265482,0.0001157522201538086,0.2,0.23135505244135857,0.9570503234863281,-0.03228387841954827,-42.60189735889435,0.271484375,0.0004092704424510632,0.04728647693991661,1257.0,-2.4496408387096777
79,40448,35,1151,1248,0.014118993,-0.0011562108993530273,0.2,0.0039902493081172,0.9554470181465149,-0.02397807985835243,-42.531611919403076,0.2119140625,0.0004092704424510632,-0.03649378567934036,1257.0,-2.449931125
80,40960,35,1151,1264,0.012298518,0.0001271367073059082,0.2,0.2327656028792262,0.9541552662849426,-0.02055343534448184,-42.48368799686432,0.20068359375,0.0004092704424510632,0.08250768482685089,1257.0,-2.449931125
81,41472,36,1151,1280,0.026043866,-0.00794219970703125,0.2,0.00490989928948693,0.9531490802764893,-0.029733208270044997,-42.43802356719971,0.297119140625,0.0004092704424510632,-0.04051681607961655,1257.0,-2.449931125
82,41984,36,1151,1296,0.01818365,0.0006157159805297852,0.2,0.004941618724842556,0.9549537897109985,-0.024102920782752335,-42.448344349861145,0.230224609375,0.0004092704424510632,-0.028269287198781967,1257.0,-2.4483956666666664
83,42496,36,1151,1312,0.03079544,9.715557098388672e-06,0.2,0.09018927125725895,0.9554650783538818,-0.02262648915348109,-42.49558365345001,0.2593994140625,0.0004092704424510632,0.034743040800094604,1257.0,-2.4483956666666664
84,43008,37,1151,1328,0.026822653,-0.0002821683883666992,0.2,0.005607386337942444,0.954313337802887,-0.03048382578708697,-42.48537218570709,0.261962890625,0.0004092704424510632,-0.04503339156508446,1257.0,-2.4521617352941174
85,43520,37,1151,1344,0.013918448,9.191036224365234e-05,0.2,0.26586357969790697,0.9541343450546265,-0.020419658030732535,-42.451528429985046,0.2174072265625,0.0004092704424510632,0.09222143888473511,1257.0,-2.4521617352941174
86,44032,38,1151,1360,0.025120508,-0.014093399047851562,0.2,0.003497518533549737,0.9539923071861267,-0.0293457405641675,-42.44776630401611,0.2802734375,0.0004092704424510632,-0.041157763451337814,1257.0,-2.449471914285714
87,44544,38,1151,1376,0.022364665,0.00018388032913208008,0.2,0.2506146370433271,0.953589141368866,-0.028845955821452662,-42.4371452331543,0.2520751953125,0.0004092704424510632,0.08365023881196976,1257.0,-2.449471914285714
88,45056,39,1150,1392,0.026100945,-0.059375762939453125,0.2,0.005204802408115938,0.9521352648735046,-0.031947768991813064,-42.41116487979889,0.2872314453125,0.0004092704424510632,-0.045838817954063416,1257.0,-2.449471914285714
89,45568,39,1150,1408,0.020245545,-0.0006964206695556641,0.2,0.0032716212954255752,0.9507004618644714,-0.027924431167775765,-42.36155033111572,0.2552490234375,0.0004092704424510632,-0.03616785258054733,1257.0,-2.444363861111111
90,46080,40,1150,1424,0.014861672,9.870529174804688e-05,0.2,0.26818058965727687,0.9503363370895386,-0.01934856989828404,-42.3314825296402,0.19287109375,0.0004092704424510632,0.10456868261098862,1257.0,-2.444363861111111
91,46592,40,1150,1440,0.02795643,-0.0065184831619262695,0.2,0.001682264202827355,0.9505121111869812,-0.03110296677914448,-42.335742115974426,0.302001953125,0.0004092704424510632,-0.027033837512135506,1257.0,-2.444222243243243
92,47104,40,1150,1456,0.019857299,0.0003695487976074219,0.2,0.23624843265861273,0.950332522392273,-0.03184283914742991,-42.33385372161865,0.279541015625,0.0004092704424510632,0.09823857247829437,1257.0,-2.444222243243243
93,47616,41,1149,1472,0.022250727,-0.19702088832855225,0.2,0.007306623519980349,0.9512779712677002,-0.024581626799772494,-42.342692613601685,0.23974609375,0.0004092704424510632,-0.04854221269488335,1257.0,-2.444222243243243
94,48128,41,1148,1488,0.02118051,-6.318092346191406e-05,0.2,0.004509567610512022,0.9496643543243408,-0.030514654878061265,-42.342432141304016,0.270751953125,0.0004092704424510632,-0.04952649027109146,1257.0,-2.439191631578947
95,48640,42,1148,1504,0.032142952,9.959936141967773e-05,0.2,0.26192799443379045,0.9488924741744995,-0.031633220438379794,-42.287885785102844,0.3116455078125,0.0004092704424510632,0.0479392483830452,1257.0,-2.439191631578947
96,49152,42,1147,1520,0.024965752,-0.0017237663269042969,0.2,0.0030136183377180714,0.9483973979949951,-0.033058348068152554,-42.27729630470276,0.2830810546875,0.0004092704424510632,-0.03429899737238884,1257.0,-2.4331305384615383
97,49664,43,1147,1536,0.020006219,0.00015753507614135742,0.2,0.23513448145240545,0.9502215385437012,-0.02186339331092313,-42.283281207084656,0.196533203125,0.0004092704424510632,0.08709736913442612,1257.0,-2.4331305384615383
98,50176,43,1147,1552,0.017002102,-0.0096510648727417,0.2,0.006319070998870302,0.9519051909446716,-0.020232600647432264,-42.35317087173462,0.18408203125,0.0004092704424510632,-0.030929353088140488,1257.0,-2.4331305384615383
99,50688,44,1148,1568,0.0153280785,0.00014495849609375,0.2,0.004506032571953256,0.9523757696151733,-0.023375913515337743,-42.38311982154846,0.2044677734375,0.0004092704424510632,-0.033253055065870285,1257.0,-2.430959925
100,51200,44,1148,1584,0.02539077,0.00011867284774780273,0.2,0.25539999082684517,0.9510746598243713,-0.02979849966504844,-42.369770884513855,0.2679443359375,0.0004092704424510632,0.08468759059906006,1257.0,-2.430959925
101,51712,45,1148,1600,0.0213997,-0.0019102096557617188,0.2,0.0027309497600072064,0.9503746628761292,-0.02559083519736305,-42.32932651042938,0.2392578125,0.0004092704424510632,-0.04048073664307594,1257.0,-2.4229255609756097
102,52224,45,1148,1616,0.01513942,0.0003122687339782715,0.2,0.22427038988098502,0.9490594267845154,-0.01739242923213169,-42.30255973339081,0.171142578125,0.0004092704424510632,0.07747951149940491,1257.0,-2.4229255609756097
103,52736,45,1148,1632,0.01950634,-0.006470322608947754,0.2,0.005411111102148425,0.9490291476249695,-0.021719345648307353,-42.27674090862274,0.218505859375,0.0004092704424510632,-0.027865564450621605,1257.0,-2.4229255609756097
104,53248,46,1148,1648,0.013476404,6.771087646484375e-05,0.2,0.004012825716927182,0.9487579464912415,-0.023649564711377025,-42.276267647743225,0.19921875,0.0004092704424510632,-0.04320608451962471,1257.0,-2.4245216428571426
105,53760,46,1148,1664,0.030434411,0.00012481212615966797,0.2,0.24290700303390622,0.9476490616798401,-0.025735495866683777,-42.24967074394226,0.2537841796875,0.0004092704424510632,0.09948136657476425,1257.0,-2.4245216428571426
106,54272,47,1148,1680,0.017483309,-0.001256704330444336,0.2,0.004501791328948457,0.9471834301948547,-0.025661601859610528,-42.21763503551483,0.23828125,0.0004092704424510632,-0.03873654454946518,1257.0,-2.424402232558139
107,54784,47,1148,1696,0.021677226,0.00023055076599121094,0.2,0.24398963246494532,0.9473981261253357,-0.02773248670200701,-42.213918924331665,0.2471923828125,0.0004092704424510632,0.09009090065956116,1257.0,-2.424402232558139
108,55296,48,1148,1712,0.021006592,-0.00872039794921875,0.2,0.008053091383771971,0.9468947052955627,-0.022911366759217344,-42.20721638202667,0.2498779296875,0.0004092704424510632,-0.02783842198550701,1257.0,-2.424402232558139
109,55808,48,1147,1728,0.014508612,0.0010973215103149414,0.2,0.0036947000917280093,0.9463750123977661,-0.01601515074435156,-42.19014060497284,0.1741943359375,0.0004092704424510632,-0.021030304953455925,1257.0,-2.424517227272727
110,56320,49,1147,1744,0.04327532,1.1682510375976562e-05,0.2,0.11587605800013989,0.9445973634719849,-0.023157521573011763,-42.15215718746185,0.364501953125,0.0004092704424510632,0.02214408665895462,1257.0,-2.424517227272727
111,56832,49,1147,1760,0.020428833,-0.000542759895324707,0.2,0.003960858601203654,0.9439284801483154,-0.025072479445952922,-42.10706603527069,0.2537841796875,0.0004092704424510632,-0.030228257179260254,1257.0,-2.4214248888888887
112,57344,49,1147,1776,0.01614849,0.00010323524475097656,0.2,0.2788934907875955,0.9433544278144836,-0.023236446810187772,-42.09615433216095,0.2249755859375,0.0004092704424510632,0.08818704634904861,1257.0,-2.4214248888888887
113,57856,50,1147,1792,0.028822295,-0.008107781410217285,0.2,0.0046670005467603914,0.9440506100654602,-0.027730814297683537,-42.092838168144226,0.282958984375,0.0004092704424510632,-0.036361128091812134,1257.0,-2.4197931739130434
114,58368,50,1147,1808,0.022929097,0.00023245811462402344,0.2,0.26756389159709215,0.9452279806137085,-0.026736827625427395,-42.12942051887512,0.260986328125,0.0004092704424510632,0.10569317638874054,1257.0,-2.4197931739130434
115,58880,51,1147,1824,0.024052903,-0.09858238697052002,0.2,0.00623967066348996,0.9450049996376038,-0.027114041477034334,-42.14714157581329,0.2601318359375,0.0004092704424510632,-0.0440426841378212,1257.0,-2.4197931739130434
116,59392,51,1147,1840,0.012965517,-0.00042891502380371094,0.2,0.0028645068814512342,0.9445409178733826,-0.019791982587776147,-42.127665638923645,0.192138671875,0.0004092704424510632,-0.020017027854919434,1257.0,-2.416987744680851
117,59904,52,1147,1856,0.018724188,5.644559860229492e-05,0.2,0.28845227183774114,0.9432536363601685,-0.026896131224930286,-42.104132294654846,0.24267578125,0.0004092704424510632,0.11924150586128235,1257.0,-2.416987744680851
118,60416,52,1147,1872,0.014472857,-0.0023633241653442383,0.2,0.0020806615430046804,0.9415497183799744,-0.020843146980041638,-42.045844316482544,0.18310546875,0.0004092704424510632,-0.042837951332330704,1257.0,-2.415991729166667
119,60928,53,1147,1888,0.016842674,0.00011742115020751953,0.2,0.2531461254693568,0.940216064453125,-0.0201957018871326,-41.995890617370605,0.1905517578125,0.0004092704424510632,0.10324752330780029,1257.0,-2.415991729166667
120,61440,53,1147,1904,0.020023786,-0.0065991878509521484,0.2,0.005721940447983798,0.9396337270736694,-0.027760161232436076,-41.961463928222656,0.23193359375,0.0004092704424510632,-0.046062663197517395,1257.0,-2.415991729166667
121,61952,54,1147,1920,0.017896544,-0.0001169443130493164,0.2,0.0037884172197664157,0.9401842951774597,-0.025266501063015312,-41.956225633621216,0.2252197265625,0.0004092704424510632,-0.03519188240170479,1257.0,-2.417279
122,62464,54,1147,1936,0.017703755,0.0001188516616821289,0.2,0.27564563881605864,0.9401808977127075,-0.02298086733208038,-41.96050691604614,0.2061767578125,0.0004092704424510632,0.07540667802095413,1257.0,-2.417279
123,62976,54,1147,1952,0.021163888,-0.0006476640701293945,0.2,0.004022867855383083,0.9402848482131958,-0.02568452339619398,-41.95707404613495,0.23681640625,0.0004092704424510632,-0.039487481117248535,1257.0,-2.41677606
124,63488,55,1147,1968,0.020286113,0.00040209293365478516,0.2,0.2478228760883212,0.940497636795044,-0.02291437436360866,-41.95922029018402,0.20849609375,0.0004092704424510632,0.09212933480739594,1257.0,-2.41677606
125,64000,55,1146,1984,0.019480582,-0.02178215980529785,0.2,0.0092171424330445,0.9381685853004456,-0.027150689536938444,-41.93264329433441,0.250732421875,0.0004092704424510632,-0.02974512055516243,1257.0,-2.41677606
