time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/std,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/clip_range,train/clip_fraction,train/learning_rate,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
1899,111616,71,19,0.003178774641128257,0.9634487628936768,3472,-0.019636932876892388,0.013067015,-42.73829996585846,0.2,0.190673828125,0.0004092704424510632,-0.0297569390386343,-0.4930926561355591,-2.4557202967032965,1223.0
1900,112128,72,19,0.40038726944476366,0.9627093076705933,3488,-0.015464261639863253,0.014003383,-42.69338917732239,0.2,0.1065673828125,0.0004092704424510632,0.13569456338882446,0.16422748565673828,-2.4557202967032965,1223.0
1900,112640,73,19,0.04757688695099205,0.9631472229957581,3504,-0.016968370939139277,0.016274778,-42.68386173248291,0.2,0.1500244140625,0.0004092704424510632,-0.015209612436592579,-3.6507081985473633,-2.4550055326086953,1223.0
1900,113152,74,19,0.4217674368992448,0.9633289575576782,3520,-0.017052594674169086,0.013347941,-42.69930171966553,0.2,0.1214599609375,0.0004092704424510632,0.08620399981737137,0.126670241355896,-2.4550055326086953,1223.0
1899,113664,75,20,0.018979439366376027,0.9639668464660645,3536,-0.02485038002487272,0.022062723,-42.70380234718323,0.2,0.2264404296875,0.0004092704424510632,-0.027294831350445747,-3.481480598449707,-2.4550055326086953,1223.0
1899,114176,76,20,0.003627233592851553,0.9629123210906982,3552,-0.026860606740228832,0.020072222,-42.704275131225586,0.2,0.25341796875,0.0004092704424510632,-0.032863643020391464,-0.03151595592498779,-2.454812021505376,1223.0
1899,114688,77,20,0.3109503034502268,0.9628279209136963,3568,-0.019328591239172965,0.014538394,-42.67826235294342,0.2,0.1422119140625,0.0004092704424510632,0.014240428805351257,0.1565219759941101,-2.454812021505376,1223.0
1899,115200,78,21,0.014193558658007532,0.9616802930831909,3584,-0.03230559285293566,0.020833455,-42.67098152637482,0.2,0.2852783203125,0.0004092704424510632,-0.03937075287103653,-8.58090591430664,-2.4540164255319143,1223.0
1899,115712,79,21,0.3881171690300107,0.9612470865249634,3600,-0.018313993874471635,0.020428278,-42.64063858985901,0.2,0.1170654296875,0.0004092704424510632,0.07509370148181915,0.10124999284744263,-2.4540164255319143,1223.0
1899,116224,80,21,0.023919681989355013,0.9611823558807373,3616,-0.018871017891797237,0.016522557,-42.636961936950684,0.2,0.1907958984375,0.0004092704424510632,-0.017787866294384003,-4.153524875640869,-2.4551320526315785,1223.0
