time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/std,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/clip_range,train/clip_fraction,train/learning_rate,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
1768,15360,30,8,0.06831381761003286,0.9977262020111084,464,-0.017682779172901064,0.01914645,-43.89992892742157,0.2,0.2000732421875,0.0004092704424510632,-0.0011780355125665665,0.2755083441734314,-2.5169546666666673,1223.0
1771,15872,31,8,0.0072503874762333,0.9967830181121826,480,-0.0243368321825983,0.020175612,-43.87152421474457,0.2,0.2034912109375,0.0004092704424510632,-0.030942389741539955,-0.4994608163833618,-2.5169546666666673,1223.0
1773,16384,32,9,0.0048771338842925616,0.9966550469398499,496,-0.027284390846034512,0.017819878,-43.852405309677124,0.2,0.2335205078125,0.0004092704424510632,-0.033999815583229065,0.24243223667144775,-2.5159527692307697,1223.0
1775,16896,33,9,0.04402066650800407,0.995809018611908,512,-0.02763557029538788,0.029953007,-43.83443069458008,0.2,0.282470703125,0.0004092704424510632,-0.0047113001346588135,0.13490265607833862,-2.5159527692307697,1223.0
1776,17408,34,9,0.005105682081193663,0.9934139251708984,528,-0.022687577511533163,0.013790319,-43.79152309894562,0.2,0.1766357421875,0.0004092704424510632,-0.026854543015360832,-0.7934011220932007,-2.511938928571429,1223.0
1778,17920,35,10,0.06793994235340506,0.992887556552887,544,-0.021657670753484126,0.021128979,-43.73024797439575,0.2,0.2235107421875,0.0004092704424510632,-0.01321600005030632,0.07098913192749023,-2.511938928571429,1223.0
1782,18432,36,10,0.008848303914419375,0.9919901490211487,560,-0.021045588480774313,0.016730987,-43.71853148937225,0.2,0.188720703125,0.0004092704424510632,-0.03334523364901543,-2.090045928955078,-2.5168990000000004,1223.0
1789,18944,37,10,0.06511436472646892,0.9913297295570374,576,-0.023900610700366087,0.021458644,-43.69541835784912,0.2,0.2454833984375,0.0004092704424510632,-0.008772455155849457,0.19768458604812622,-2.5168990000000004,1223.0
1791,19456,38,10,0.006103547129896469,0.9918068051338196,592,-0.02780357381561771,0.02054255,-43.68391561508179,0.2,0.2415771484375,0.0004092704424510632,-0.03605657070875168,0.038961827754974365,-2.5168990000000004,1223.0
1793,19968,39,11,0.004646670458896551,0.9921776056289673,608,-0.03137736482312903,0.023388103,-43.703025698661804,0.2,0.2845458984375,0.0004092704424510632,-0.04850657656788826,-0.23681044578552246,-2.5079780625,1223.0
1795,20480,40,11,0.06246117630507797,0.9920435547828674,624,-0.02295764962764224,0.016343197,-43.70995604991913,0.2,0.230712890625,0.0004092704424510632,-0.0038989856839179993,0.09176880121231079,-2.5079780625,1223.0
1797,20992,41,11,0.005755420934292488,0.9932538270950317,640,-0.017230892422958277,0.013343396,-43.718050837516785,0.2,0.164306640625,0.0004092704424510632,-0.02140432596206665,-3.863438129425049,-2.50980894117647,1223.0
1800,21504,42,11,0.053926882334053516,0.9925469160079956,656,-0.023230283361044712,0.019271549,-43.73625075817108,0.2,0.2381591796875,0.0004092704424510632,-0.014382626861333847,0.08572393655776978,-2.50980894117647,1223.0
1802,22016,43,12,0.015389359788969159,0.9933645725250244,672,-0.017098452197387815,0.013333324,-43.72412884235382,0.2,0.1533203125,0.0004092704424510632,-0.019309356808662415,-3.847806453704834,-2.5088748888888883,1223.0
1804,22528,44,12,0.060814673313871026,0.9936164021492004,688,-0.028264652311918326,0.022153595,-43.75257337093353,0.2,0.2369384765625,0.0004092704424510632,-0.024820668622851372,0.5280032157897949,-2.5088748888888883,1223.0
1805,23040,45,12,0.010254120483295992,0.9924871325492859,704,-0.019274530917755328,0.016483694,-43.739105105400085,0.2,0.1605224609375,0.0004092704424510632,-0.027381492778658867,0.08707833290100098,-2.5088748888888883,1223.0
1805,23552,46,13,0.005566362902754918,0.9911519289016724,720,-0.02456365796388127,0.018534042,-43.688340187072754,0.2,0.2222900390625,0.0004092704424510632,-0.03516067564487457,-0.4516490697860718,-2.5073107894736837,1223.0
1804,24064,47,13,0.046723857638426125,0.9895710349082947,736,-0.028114364307839423,0.024648573,-43.64384853839874,0.2,0.27099609375,0.0004092704424510632,-0.01797567866742611,0.11780399084091187,-2.5073107894736837,1223.0
1804,24576,48,13,0.012192123991553672,0.991827666759491,752,-0.031005573022412136,0.025304403,-43.641093611717224,0.2,0.2420654296875,0.0004092704424510632,-0.04701828584074974,-1.8748557567596436,-2.5033670999999997,1223.0
1805,25088,49,13,0.05443939031101763,0.9923005700111389,768,-0.02615348866675049,0.018956076,-43.70696401596069,0.2,0.257568359375,0.0004092704424510632,-0.011095738038420677,0.3774068355560303,-2.5033670999999997,1223.0
1805,25600,50,14,0.007846299762604758,0.9931952357292175,784,-0.023011591627437156,0.019745534,-43.71453022956848,0.2,0.1998291015625,0.0004092704424510632,-0.03523749113082886,-0.9847095012664795,-2.5033670999999997,1223.0
1805,26112,51,14,0.0052504349005175754,0.9926460981369019,800,-0.032364511251216754,0.019707436,-43.72610890865326,0.2,0.2830810546875,0.0004092704424510632,-0.037208955734968185,-0.03710281848907471,-2.4995345714285713,1223.0
1807,26624,52,14,0.05786129750777036,0.9921092391014099,816,-0.02364534925436601,0.025197173,-43.700557827949524,0.2,0.2445068359375,0.0004092704424510632,-0.018951764330267906,0.104439377784729,-2.4995345714285713,1223.0
1808,27136,53,15,0.014248306571971625,0.9923371076583862,832,-0.020942512943292968,0.02029186,-43.688207149505615,0.2,0.192138671875,0.0004092704424510632,-0.037699732929468155,-2.6889264583587646,-2.4952205454545453,1223.0
1806,27648,54,15,0.05632745136972517,0.9930726885795593,848,-0.024340485819266178,0.016995888,-43.70383930206299,0.2,0.2236328125,0.0004092704424510632,-0.02019876427948475,0.31958937644958496,-2.4952205454545453,1223.0
1806,28160,55,15,0.012981931588001316,0.9921523332595825,864,-0.020755612626089714,0.017275102,-43.69903004169464,0.2,0.158935546875,0.0004092704424510632,-0.03313755989074707,-9.539543151855469,-2.486099869565217,1223.0
1805,28672,56,15,0.07016858516726643,0.9929267168045044,880,-0.026679393282392994,0.020675413,-43.684024810791016,0.2,0.2642822265625,0.0004092704424510632,-0.011529047042131424,0.13829439878463745,-2.486099869565217,1223.0
1805,29184,57,16,0.012760595040163025,0.9941518902778625,896,-0.026480726461159065,0.022079142,-43.71573781967163,0.2,0.2540283203125,0.0004092704424510632,-0.03868778422474861,-0.2073725461959839,-2.486099869565217,1223.0
1805,29696,58,16,0.004840868277824484,0.9956958889961243,912,-0.020740533043863252,0.016110376,-43.75628161430359,0.2,0.2132568359375,0.0004092704424510632,-0.037629351019859314,-0.9936610460281372,-2.4852928750000003,1223.0
1806,30208,59,16,0.08408943703398108,0.9967581033706665,928,-0.03040708317712415,0.026945315,-43.79975783824921,0.2,0.2977294921875,0.0004092704424510632,0.013235710561275482,0.07656484842300415,-2.4852928750000003,1223.0
1808,30720,60,16,0.017920041020261124,0.9986901879310608,944,-0.0175476777512813,0.013488067,-43.83987629413605,0.2,0.156005859375,0.0004092704424510632,-0.0286423210054636,-2.296002149581909,-2.48245664,1223.0
1810,31232,61,17,0.07111329515464604,0.9998183846473694,960,-0.026107241195859388,0.017900629,-43.89142978191376,0.2,0.2374267578125,0.0004092704424510632,-0.012495730072259903,0.4169827699661255,-2.48245664,1223.0
1812,31744,62,17,0.006451612665841822,0.9996706247329712,976,-0.021673911483958364,0.012591272,-43.9071831703186,0.2,0.174072265625,0.0004092704424510632,-0.035517316311597824,-2.196406602859497,-2.48245664,1223.0
1814,32256,63,17,0.003658292567706667,1.000835657119751,992,-0.02407947852043435,0.014207054,-43.90917360782623,0.2,0.2113037109375,0.0004092704424510632,-0.02474386990070343,0.20929986238479614,-2.4786093846153845,1223.0
1815,32768,64,18,0.06580663612112403,1.0013350248336792,1008,-0.03214999727788381,0.033449374,-43.94207751750946,0.2,0.31201171875,0.0004092704424510632,-0.02125629223883152,0.1412622332572937,-2.4786093846153845,1223.0
1815,33280,65,18,0.010056399230961688,1.0010555982589722,1024,-0.027074918572907336,0.020025287,-43.94617223739624,0.2,0.2364501953125,0.0004092704424510632,-0.03694554418325424,-2.463165283203125,-2.4795453333333333,1223.0
1815,33792,66,18,0.08988279721233994,1.0007365942001343,1040,-0.0220519147842424,0.021868862,-43.93730974197388,0.2,0.2183837890625,0.0004092704424510632,0.014703206717967987,0.13416779041290283,-2.4795453333333333,1223.0
1814,34304,67,18,0.023966755863511935,1.001401424407959,1056,-0.019254354352597147,0.015754532,-43.940900683403015,0.2,0.1644287109375,0.0004092704424510632,-0.02242979034781456,-8.50934886932373,-2.481280714285714,1223.0
1813,34816,68,19,0.09731026110239327,1.002522349357605,1072,-0.019711621571332216,0.014970144,-43.97414779663086,0.2,0.19091796875,0.0004092704424510632,0.007665339857339859,0.6041865348815918,-2.481280714285714,1223.0
1812,35328,69,19,0.01342052174732089,1.0032926797866821,1088,-0.02472798607777804,0.014309301,-43.999242067337036,0.2,0.2205810546875,0.0004092704424510632,-0.03757505863904953,-0.29331743717193604,-2.481280714285714,1223.0
1814,35840,70,19,0.006596741848625243,1.003067970275879,1104,-0.026074072433402762,0.016932495,-44.01305866241455,0.2,0.2359619140625,0.0004092704424510632,-0.02301676571369171,-0.38496100902557373,-2.4857069655172412,1223.0
1814,36352,71,20,0.06929650786332786,1.0039403438568115,1120,-0.031500132696237415,0.031476904,-44.01356256008148,0.2,0.29638671875,0.0004092704424510632,-0.025149378925561905,0.09987401962280273,-2.4857069655172412,1223.0
1815,36864,72,20,0.019088515880866908,1.0042362213134766,1136,-0.019763706768571865,0.018256556,-44.036351799964905,0.2,0.1866455078125,0.0004092704424510632,-0.04112570732831955,-3.0391016006469727,-2.4853940999999997,1223.0
1817,37376,73,20,0.07189455372281373,1.004252314567566,1152,-0.021665264066541567,0.021596469,-44.04496395587921,0.2,0.1767578125,0.0004092704424510632,-0.0032384060323238373,0.5551823377609253,-2.4853940999999997,1223.0
1817,37888,74,20,0.008595673061790876,1.0044840574264526,1168,-0.02618340603657998,0.019668888,-44.043490409851074,0.2,0.20703125,0.0004092704424510632,-0.04003385454416275,-2.940722942352295,-2.4853940999999997,1223.0
1815,38400,75,21,0.003529454712406732,1.005089282989502,1184,-0.032415852561825886,0.021399405,-44.0444792509079,0.2,0.2640380859375,0.0004092704424510632,-0.041351739317178726,0.43087005615234375,-2.4782057741935484,1223.0
1814,38912,76,21,0.05904889211524278,1.003936529159546,1200,-0.02675346238538623,0.048454687,-44.044575333595276,0.2,0.31787109375,0.0004092704424510632,-0.008226688951253891,0.22102278470993042,-2.4782057741935484,1223.0
1811,39424,77,21,0.011174036291777156,1.0026882886886597,1216,-0.02534007778740488,0.017075796,-44.004966259002686,0.2,0.2210693359375,0.0004092704424510632,-0.032897211611270905,-3.616215705871582,-2.4768025,1223.0
1810,39936,78,22,0.09605509310495108,1.0016587972640991,1232,-0.02930374972493155,0.033637356,-43.96363162994385,0.2,0.286865234375,0.0004092704424510632,-0.02187129110097885,0.11883139610290527,-2.4768025,1223.0
1810,40448,79,22,0.01748507982119918,1.002832293510437,1248,-0.02480586966703413,0.017764455,-43.96284008026123,0.2,0.217529296875,0.0004092704424510632,-0.04269811511039734,-5.875387668609619,-2.4777268787878786,1223.0
1810,40960,80,22,0.09732277016155422,1.003616213798523,1264,-0.019337466888828203,0.021204479,-44.00196588039398,0.2,0.2005615234375,0.0004092704424510632,0.004475921392440796,0.34343743324279785,-2.4777268787878786,1223.0
1810,41472,81,22,0.013461886803270318,1.0034644603729248,1280,-0.01572665208368562,0.0119887665,-44.008243560791016,0.2,0.137451171875,0.0004092704424510632,-0.02268791012465954,-1.2200665473937988,-2.4777268787878786,1223.0
1810,41984,82,23,0.004309252355596982,1.004456639289856,1296,-0.029723797255428508,0.023126077,-44.01297843456268,0.2,0.293212890625,0.0004092704424510632,-0.04173657298088074,-0.1496506929397583,-2.4736005588235295,1223.0
1812,42496,83,23,0.1057249364675954,1.0057289600372314,1312,-0.025452113710343838,0.022718742,-44.05395328998566,0.2,0.284912109375,0.0004092704424510632,0.00842636451125145,0.10678690671920776,-2.4736005588235295,1223.0
1814,43008,84,23,0.026588569424347952,1.0059921741485596,1328,-0.01801580273604486,0.016263206,-44.07613563537598,0.2,0.176513671875,0.0004092704424510632,-0.007682749070227146,-6.698298454284668,-2.4744512857142857,1223.0
1815,43520,85,23,0.0841301055625081,1.0064438581466675,1344,-0.0221482852648478,0.019291267,-44.080716013908386,0.2,0.196533203125,0.0004092704424510632,0.013856194913387299,0.652111291885376,-2.4744512857142857,1223.0
1816,44032,86,24,0.011594184543355368,1.0080493688583374,1360,-0.023018007195787504,0.014467398,-44.10308849811554,0.2,0.21142578125,0.0004092704424510632,-0.03933297470211983,-5.127419471740723,-2.471211388888889,1223.0
1817,44544,87,24,0.08840364590287209,1.0093238353729248,1376,-0.02511856469209306,0.024972746,-44.1578072309494,0.2,0.2283935546875,0.0004092704424510632,0.00043294578790664673,0.19730794429779053,-2.471211388888889,1223.0
1818,45056,88,24,0.01855940034147352,1.0098782777786255,1392,-0.02104131276428234,0.016258623,-44.180824398994446,0.2,0.191650390625,0.0004092704424510632,-0.026539169251918793,-0.3177952766418457,-2.471211388888889,1223.0
1818,45568,89,25,0.003451327338552801,1.0110276937484741,1408,-0.025211647065589204,0.01505065,-44.2061128616333,0.2,0.23193359375,0.0004092704424510632,-0.03563402593135834,-1.069068193435669,-2.4691828378378378,1223.0
1819,46080,90,25,0.09264306607656181,1.010163426399231,1424,-0.019679228629684076,0.020231118,-44.21614694595337,0.2,0.1884765625,0.0004092704424510632,0.0022643059492111206,0.103793203830719,-2.4691828378378378,1223.0
1819,46592,91,25,0.013462101196637377,1.009647011756897,1440,-0.028892140660900623,0.019321395,-44.18669140338898,0.2,0.2568359375,0.0004092704424510632,-0.04638050124049187,-4.4467854499816895,-2.4689315,1223.0
1821,47104,92,25,0.11899481154978275,1.0085232257843018,1456,-0.01998424989869818,0.020947305,-44.16459941864014,0.2,0.208251953125,0.0004092704424510632,0.04902755096554756,0.1946360468864441,-2.4689315,1223.0
1822,47616,93,26,0.017665500636212528,1.0085091590881348,1472,-0.024293462178320624,0.017854165,-44.139796018600464,0.2,0.2183837890625,0.0004092704424510632,-0.03408044949173927,-2.122640609741211,-2.4689315,1223.0
1823,48128,94,26,0.004746723949210718,1.0089088678359985,1488,-0.02662562736077234,0.015649248,-44.14773404598236,0.2,0.2427978515625,0.0004092704424510632,-0.04077627509832382,-0.22906160354614258,-2.4671104871794873,1223.0
1823,48640,95,26,0.10176161851268262,1.0076935291290283,1504,-0.018740372004685923,0.021991998,-44.13436412811279,0.2,0.2322998046875,0.0004092704424510632,0.019866153597831726,0.09056603908538818,-2.4671104871794873,1223.0
1822,49152,96,26,0.02497529092943296,1.006967544555664,1520,-0.023826336080674082,0.019888824,-44.10380828380585,0.2,0.2413330078125,0.0004092704424510632,-0.03433677554130554,-6.688754558563232,-2.464596725,1223.0
1821,49664,97,27,0.0734176894184202,1.0070693492889404,1536,-0.025093767457292415,0.023737112,-44.088423371315,0.2,0.21875,0.0004092704424510632,0.0003337487578392029,0.5056414008140564,-2.464596725,1223.0
1820,50176,98,27,0.014892963532474823,1.0070955753326416,1552,-0.02899033372523263,0.023395944,-44.09368026256561,0.2,0.2550048828125,0.0004092704424510632,-0.051243457943201065,-2.083289861679077,-2.462248707317073,1223.0
1820,50688,99,27,0.08713149453978986,1.0068329572677612,1568,-0.02335499119362794,0.026925404,-44.090232133865356,0.2,0.2384033203125,0.0004092704424510632,-0.00221879780292511,0.2727004885673523,-2.462248707317073,1223.0
1820,51200,100,28,0.011356996896211058,1.0052871704101562,1584,-0.02355131039803382,0.017886776,-44.06978750228882,0.2,0.2235107421875,0.0004092704424510632,-0.027778703719377518,-0.915937066078186,-2.462248707317073,1223.0
1821,51712,101,28,0.0045702012575929984,1.0035542249679565,1600,-0.025978871650295332,0.016143676,-44.0090765953064,0.2,0.235595703125,0.0004092704424510632,-0.02974911965429783,-0.2678678035736084,-2.4619639523809522,1223.0
1822,52224,102,28,0.09859545761719346,1.0036554336547852,1616,-0.02333540638210252,0.02130111,-43.97675108909607,0.2,0.2119140625,0.0004092704424510632,-0.011644337326288223,0.13112205266952515,-2.4619639523809522,1223.0
1823,52736,103,28,0.009180901317449752,1.0050079822540283,1632,-0.027832375635625795,0.018497929,-43.99812972545624,0.2,0.2730712890625,0.0004092704424510632,-0.030027970671653748,-5.746345043182373,-2.458855558139535,1223.0
1823,53248,104,29,0.11946450045797974,1.005789041519165,1648,-0.022851843503303826,0.022634514,-44.0394926071167,0.2,0.2196044921875,0.0004092704424510632,0.004263885319232941,0.1653139591217041,-2.458855558139535,1223.0
1823,53760,105,29,0.015494998035137542,1.004677414894104,1664,-0.026826294313650578,0.021651987,-44.03152358531952,0.2,0.22705078125,0.0004092704424510632,-0.02717096544802189,-3.7802352905273438,-2.458855558139535,1223.0
1823,54272,106,29,0.005227130284765735,1.003541350364685,1680,-0.02414699010842014,0.015911693,-43.98773980140686,0.2,0.255126953125,0.0004092704424510632,-0.030105972662568092,0.2918279767036438,-2.4544899772727273,1223.0
1823,54784,107,30,0.08223113289568573,1.0032395124435425,1696,-0.023449662141501904,0.021783728,-43.963913440704346,0.2,0.2186279296875,0.0004092704424510632,-0.011286364868283272,0.2112467885017395,-2.4544899772727273,1223.0
1823,55296,108,30,0.012891388323623687,1.0035613775253296,1712,-0.029192539252107963,0.021689367,-43.95672380924225,0.2,0.2454833984375,0.0004092704424510632,-0.0473131462931633,-4.554259777069092,-2.452949688888889,1223.0
1823,55808,109,30,0.10052082990296185,1.0046169757843018,1728,-0.017333327879896387,0.015177416,-43.97971451282501,0.2,0.1697998046875,0.0004092704424510632,0.014455605298280716,0.11773449182510376,-2.452949688888889,1223.0
1824,56320,110,30,0.009782488727068994,1.0026943683624268,1744,-0.022104007890447974,0.017722148,-43.98040997982025,0.2,0.2049560546875,0.0004092704424510632,-0.022095371037721634,-8.059661865234375,-2.454026608695652,1223.0
1825,56832,111,31,0.12946117436513305,1.001246452331543,1760,-0.01726558373775333,0.015088363,-43.90791201591492,0.2,0.1807861328125,0.0004092704424510632,0.019221507012844086,0.13312876224517822,-2.454026608695652,1223.0
1826,57344,112,31,0.01180353737436235,1.0006659030914307,1776,-0.020286370956455357,0.012801604,-43.8817572593689,0.2,0.1793212890625,0.0004092704424510632,-0.02909010276198387,-0.7784966230392456,-2.454026608695652,1223.0
1826,57856,113,31,0.005526016240764875,1.0004156827926636,1792,-0.03231220814632252,0.022917697,-43.86351954936981,0.2,0.291259765625,0.0004092704424510632,-0.03476743400096893,-0.21282315254211426,-2.454316978723404,1223.0
1826,58368,114,31,0.1357811102643609,1.000142216682434,1808,-0.025565162621205673,0.019196752,-43.86016130447388,0.2,0.2159423828125,0.0004092704424510632,0.0029832664877176285,0.12816625833511353,-2.454316978723404,1223.0
1826,58880,115,32,0.013169168800232,1.0002411603927612,1824,-0.023457221119315363,0.013609779,-43.85350465774536,0.2,0.18408203125,0.0004092704424510632,-0.02007029391825199,-4.259838581085205,-2.4527300208333336,1223.0
1827,59392,116,32,0.14575234020594507,1.0009709596633911,1840,-0.01990580809797393,0.019557867,-43.86924469470978,0.2,0.1715087890625,0.0004092704424510632,0.01982608251273632,0.1511363983154297,-2.4527300208333336,1223.0
1827,59904,117,32,0.008666214467666578,1.0006861686706543,1856,-0.02152938751169131,0.017516082,-43.87816405296326,0.2,0.19921875,0.0004092704424510632,-0.03629978001117706,-2.9316811561584473,-2.4527300208333336,1223.0
1828,60416,118,33,0.006430872861528769,0.9992057681083679,1872,-0.029133889198419638,0.017019723,-43.84978795051575,0.2,0.2510986328125,0.0004092704424510632,-0.041146017611026764,0.40374720096588135,-2.4510754897959184,1223.0
1830,60928,119,33,0.08358671318273991,0.9998615980148315,1888,-0.029086203692713752,0.047353886,-43.82998335361481,0.2,0.2950439453125,0.0004092704424510632,-0.006662305444478989,0.34499645233154297,-2.4510754897959184,1223.0
1831,61440,120,33,0.006318234933132771,0.9995618462562561,1904,-0.026176708153798245,0.01662096,-43.84804666042328,0.2,0.2396240234375,0.0004092704424510632,-0.033182140439748764,-3.4194507598876953,-2.4502165199999997,1223.0
1832,61952,121,33,0.18377552251331508,0.9992524981498718,1920,-0.024586289713624865,0.01782448,-43.83311927318573,0.2,0.285888671875,0.0004092704424510632,0.008268605917692184,0.06799072027206421,-2.4502165199999997,1223.0
1833,62464,122,34,0.021051308125606738,0.999580979347229,1936,-0.021932159987045452,0.020955,-43.83196663856506,0.2,0.1932373046875,0.0004092704424510632,-0.03756580129265785,-4.097564220428467,-2.452804862745098,1223.0
1834,62976,123,34,0.17141367867588997,0.9998884797096252,1952,-0.01996867754496634,0.016875282,-43.84704566001892,0.2,0.185791015625,0.0004092704424510632,0.023105837404727936,0.14715564250946045,-2.452804862745098,1223.0
1834,63488,124,34,0.011960257135797292,1.0009739398956299,1968,-0.02172767635784112,0.016156482,-43.86344766616821,0.2,0.2113037109375,0.0004092704424510632,-0.030249547213315964,-1.824465036392212,-2.452804862745098,1223.0
1834,64000,125,34,0.0038413423098973,1.0016692876815796,1984,-0.027658489620080218,0.026512504,-43.8961683511734,0.2,0.2860107421875,0.0004092704424510632,-0.03410778194665909,-0.03522229194641113,-2.4512381538461536,1223.0
