time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/approx_kl,train/loss,train/value_loss,train/explained_variance,train/n_updates,train/learning_rate,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
1772,17,8704,4,-43.66328549385071,0.021715336,-0.04219043627381325,0.003627152182161808,0.23402035236358643,256,0.0004092704424510632,0.2,0.31396484375,-0.03322899893100839,0.989561140537262,-2.311288333333333,1257.0
1769,18,9216,5,-43.658936500549316,0.014421182,-0.030200449749827385,0.003654686428490095,-0.10327744483947754,272,0.0004092704424510632,0.2,0.2406005859375,-0.02748926734784618,0.9903526306152344,-2.2906415714285715,1257.0
1766,19,9728,5,-43.63834261894226,0.021594044,-0.011375166475772858,0.06364601815585047,0.004838109016418457,288,0.0004092704424510632,0.2,0.2532958984375,-0.02709010311809834,0.9873249530792236,-2.2906415714285715,1257.0
1759,20,10240,5,-43.560232162475586,0.017768197,-0.030922099947929382,0.002480884675605921,0.011717915534973145,304,0.0004092704424510632,0.2,0.2393798828125,-0.022072776439017616,0.9870456457138062,-2.2727688749999997,1257.0
1755,21,10752,6,-43.55449879169464,0.022133863,-0.010427910834550858,0.06062225019559264,0.027298390865325928,320,0.0004092704424510632,0.2,0.26806640625,-0.028516086313175038,0.985689103603363,-2.2727688749999997,1257.0
1752,22,11264,6,-43.482651591300964,0.021844223,-0.044432561844587326,0.004663987849198747,0.17343491315841675,336,0.0004092704424510632,0.2,0.2412109375,-0.026749730110168457,0.9833348393440247,-2.2727688749999997,1257.0
1750,23,11776,6,-43.4235680103302,0.019597845,-0.032091639935970306,0.0026749653843580745,-0.06274402141571045,352,0.0004092704424510632,0.2,0.2586669921875,-0.029855266853701323,0.9814265966415405,-2.2484576666666665,1257.0
1747,24,12288,7,-43.348400473594666,0.028702557,-0.010692290961742401,0.061506180092692375,0.013644695281982422,368,0.0004092704424510632,0.2,0.26513671875,-0.027641802589641884,0.9788053035736084,-2.2484576666666665,1257.0
1746,25,12800,7,-43.29056262969971,0.019514108,-0.03291790559887886,0.0036106003972236067,-0.6630656719207764,384,0.0004092704424510632,0.2,0.2579345703125,-0.02464829184464179,0.9784137606620789,-2.2442140999999998,1257.0
1745,26,13312,7,-43.30287981033325,0.024261013,-0.015876758843660355,0.06303317495621741,0.05224645137786865,400,0.0004092704424510632,0.2,0.30517578125,-0.034443576776538976,0.9788989424705505,-2.2442140999999998,1257.0
1742,27,13824,7,-43.297189116477966,0.020019334,-0.03453468158841133,0.00484012661036104,-0.11202049255371094,416,0.0004092704424510632,0.2,0.2579345703125,-0.02645057428162545,0.9781233668327332,-2.2442140999999998,1257.0
1741,28,14336,8,-43.256574869155884,0.012920568,-0.02976340800523758,0.005570578658080194,0.08745652437210083,432,0.0004092704424510632,0.2,0.202880859375,-0.0220663997461088,0.9762616753578186,-2.2675976363636363,1257.0
1740,29,14848,8,-43.18443155288696,0.023985613,-0.0241362564265728,0.013342316655325703,0.032270848751068115,448,0.0004092704424510632,0.2,0.2596435546875,-0.023781955911545083,0.9738966822624207,-2.2675976363636363,1257.0
1738,30,15360,8,-43.13411200046539,0.01916444,-0.04426047205924988,0.005410470548667945,-0.2524036169052124,464,0.0004092704424510632,0.2,0.2205810546875,-0.025348259310703725,0.9731342196464539,-2.279422333333333,1257.0
1738,31,15872,9,-43.11933195590973,0.021768367,-0.013704832643270493,0.07873135223053396,0.015575528144836426,480,0.0004092704424510632,0.2,0.264404296875,-0.0280653340741992,0.9727657437324524,-2.279422333333333,1257.0
1737,32,16384,9,-43.11668610572815,0.013046984,-0.019607003778219223,0.004057192993059289,-1.2946763038635254,496,0.0004092704424510632,0.2,0.1959228515625,-0.020200702572765294,0.9736085534095764,-2.274387692307692,1257.0
1737,33,16896,9,-43.13521122932434,0.01648979,0.01369708776473999,0.09741896926425397,0.005019962787628174,512,0.0004092704424510632,0.2,0.23974609375,-0.024101797520415857,0.9730861186981201,-2.274387692307692,1257.0
1735,34,17408,10,-43.09432566165924,0.018537011,-0.03141828998923302,0.004571332756313495,-0.2537115812301636,528,0.0004092704424510632,0.2,0.2591552734375,-0.027177098585525528,0.9716207385063171,-2.274387692307692,1257.0
1735,35,17920,10,-43.05507147312164,0.017939793,-0.03493274003267288,0.004830705809581559,-0.0032879114151000977,544,0.0004092704424510632,0.2,0.2364501953125,-0.02479820419830503,0.9708431363105774,-2.2775627857142857,1257.0
1734,36,18432,10,-43.028868079185486,0.021596748,0.017852267250418663,0.1092459661886096,0.01184159517288208,560,0.0004092704424510632,0.2,0.253662109375,-0.025870513287372887,0.9699016809463501,-2.2775627857142857,1257.0
1733,37,18944,10,-43.02511155605316,0.015908027,-0.027137426659464836,0.0023377515681204386,-1.7017102241516113,576,0.0004092704424510632,0.2,0.2098388671875,-0.021930510585661978,0.9711178541183472,-2.2839766666666668,1257.0
1732,38,19456,11,-43.0614994764328,0.023483288,0.006865914911031723,0.11359374830499291,0.013812124729156494,592,0.0004092704424510632,0.2,0.2562255859375,-0.027276065564365126,0.9718758463859558,-2.2839766666666668,1257.0
1731,39,19968,11,-43.064229130744934,0.015959283,-0.031784527003765106,0.0055993513378780335,-0.4656543731689453,608,0.0004092704424510632,0.2,0.1962890625,-0.02356214911560528,0.9713491797447205,-2.2839766666666668,1257.0
1731,40,20480,11,-43.06932079792023,0.013346337,-0.03773890808224678,0.0042701395868789405,0.00023680925369262695,624,0.0004092704424510632,0.2,0.1827392578125,-0.022409497294574976,0.9729782342910767,-2.28156325,1257.0
1731,41,20992,12,-43.11554765701294,0.02243895,0.04173142462968826,0.16879772255197167,0.0031092166900634766,640,0.0004092704424510632,0.2,0.260986328125,-0.028867214496131055,0.9736616015434265,-2.28156325,1257.0
1730,42,21504,12,-43.1122168302536,0.019440174,-0.03998647257685661,0.0051820026856148615,-2.498697519302368,656,0.0004092704424510632,0.2,0.24951171875,-0.030319597310153767,0.9732399582862854,-2.280999588235294,1257.0
1730,43,22016,12,-43.06931757926941,0.014564561,0.029067546129226685,0.11009483272209764,0.04225808382034302,672,0.0004092704424510632,0.2,0.1844482421875,-0.01862106248154305,0.971035361289978,-2.280999588235294,1257.0
1729,44,22528,13,-42.997355461120605,0.016612347,-0.035360872745513916,0.008841371120070107,-0.7001215219497681,688,0.0004092704424510632,0.2,0.2049560546875,-0.025637030717916787,0.9687680602073669,-2.280999588235294,1257.0
1729,45,23040,13,-42.94284439086914,0.013849804,-0.04419892653822899,0.0032911986818362493,-0.03889167308807373,704,0.0004092704424510632,0.2,0.1829833984375,-0.023463884470402263,0.9683284163475037,-2.284060833333333,1257.0
1728,46,23552,13,-42.95140588283539,0.024073241,-0.010165143758058548,0.12470734748058021,0.0112113356590271,720,0.0004092704424510632,0.2,0.2401123046875,-0.025145269341010135,0.9690514206886292,-2.284060833333333,1257.0
1726,47,24064,13,-42.97964811325073,0.015750319,-0.03912870213389397,0.005515343931620009,-2.416090488433838,736,0.0004092704424510632,0.2,0.2064208984375,-0.02315464013372548,0.9706085324287415,-2.284585578947368,1257.0
1726,48,24576,14,-43.022671818733215,0.021436919,0.012304794043302536,0.09958770452067256,0.03834050893783569,752,0.0004092704424510632,0.2,0.1990966796875,-0.02188106343965046,0.9708254337310791,-2.284585578947368,1257.0
1725,49,25088,14,-43.01080632209778,0.014925791,-0.02928881347179413,0.013763042108621448,-0.8853210210800171,768,0.0004092704424510632,0.2,0.1942138671875,-0.0238166371564148,0.9702157378196716,-2.284585578947368,1257.0
1725,50,25600,14,-43.020443081855774,0.020304367,-0.05120774358510971,0.0048923704962362535,-0.9322695732116699,784,0.0004092704424510632,0.2,0.275390625,-0.031574838285450824,0.9714959859848022,-2.2836734499999993,1257.0
1724,51,26112,15,-43.034640073776245,0.023482079,-0.019704842939972878,0.08242779935244471,0.03643965721130371,800,0.0004092704424510632,0.2,0.22802734375,-0.025757897878065705,0.9706803560256958,-2.2836734499999993,1257.0
1724,52,26624,15,-43.021775007247925,0.01528419,-0.022572876885533333,0.006482905744633172,-4.6433820724487305,816,0.0004092704424510632,0.2,0.2015380859375,-0.024721762179979123,0.9719493985176086,-2.2853328095238092,1257.0
1723,53,27136,15,-43.06811213493347,0.022287376,0.0030362270772457123,0.0970618654973805,0.03947329521179199,832,0.0004092704424510632,0.2,0.234619140625,-0.02588122976885643,0.9724763035774231,-2.2853328095238092,1257.0
1723,54,27648,16,-43.06449317932129,0.019470785,-0.03921682760119438,0.00612961157457903,-0.4977160692214966,848,0.0004092704424510632,0.2,0.25927734375,-0.02926278652739711,0.9725139737129211,-2.2853328095238092,1257.0
1723,55,28160,16,-43.06027150154114,0.017295374,-0.034826818853616714,0.004859285705606453,0.14897114038467407,864,0.0004092704424510632,0.2,0.234619140625,-0.023846277937991545,0.9723017811775208,-2.2860694090909086,1257.0
1723,56,28672,16,-43.03782033920288,0.02967673,-0.0217581856995821,0.02760985192435328,0.12907588481903076,880,0.0004092704424510632,0.2,0.279541015625,-0.020697734697023407,0.9709815979003906,-2.2860694090909086,1257.0
1722,57,29184,16,-43.02234184741974,0.018826293,-0.03587638586759567,0.004399069905048236,-0.8863227367401123,896,0.0004092704424510632,0.2,0.21826171875,-0.02587079512886703,0.971480131149292,-2.2761513043478256,1257.0
1723,58,29696,17,-43.027832984924316,0.020349458,0.0010592415928840637,0.10824755835346878,0.027829527854919434,912,0.0004092704424510632,0.2,0.232421875,-0.02479573700838955,0.9708375334739685,-2.2761513043478256,1257.0
1723,59,30208,17,-43.001112937927246,0.016143955,-0.024129994213581085,0.005362179908843245,-2.2987194061279297,928,0.0004092704424510632,0.2,0.2088623046875,-0.019779224967351183,0.9702180027961731,-2.2714378333333336,1257.0
1724,60,30720,17,-42.98127090930939,0.022441547,-0.006316777318716049,0.09098471177276224,0.1136479377746582,944,0.0004092704424510632,0.2,0.2294921875,-0.022477604827145115,0.9694634675979614,-2.2714378333333336,1257.0
1724,61,31232,18,-42.970953583717346,0.018596314,-0.02233407087624073,0.01077800928032957,-1.953700065612793,960,0.0004092704424510632,0.2,0.236328125,-0.02755077618348878,0.9697129726409912,-2.2714378333333336,1257.0
1724,62,31744,18,-42.97502315044403,0.026605561,-0.04323277622461319,0.00382000503668678,-0.042035698890686035,976,0.0004092704424510632,0.2,0.2708740234375,-0.02770375064574182,0.9694742560386658,-2.2705256400000002,1257.0
1724,63,32256,18,-42.95485556125641,0.028472908,-0.00805901363492012,0.12792193796485662,0.02708137035369873,992,0.0004092704424510632,0.2,0.2987060546875,-0.022230584116186947,0.9689138531684875,-2.2705256400000002,1257.0
1724,64,32768,19,-42.93983602523804,0.0132894665,-0.036971110850572586,0.01701369386864826,-0.8447220325469971,1008,0.0004092704424510632,0.2,0.189453125,-0.023205202363897115,0.9686259627342224,-2.2708421153846157,1257.0
1723,65,33280,19,-42.952433943748474,0.015927508,0.03075043484568596,0.11715462920255959,0.26550865173339844,1024,0.0004092704424510632,0.2,0.160400390625,-0.01838145735382568,0.9696896076202393,-2.2708421153846157,1257.0
1723,66,33792,19,-42.96911573410034,0.01808416,-0.0404185988008976,0.008450608496787027,-0.8677529096603394,1040,0.0004092704424510632,0.2,0.201171875,-0.022854962007841095,0.969200611114502,-2.2708421153846157,1257.0
1724,67,34304,19,-42.93312311172485,0.02157119,-0.04523102939128876,0.0038480812290799804,-0.3618685007095337,1056,0.0004092704424510632,0.2,0.2735595703125,-0.03161091927904636,0.968153715133667,-2.273565703703704,1257.0
1723,68,34816,20,-42.92219960689545,0.019946292,-0.0147626381367445,0.1028455583145842,0.05192834138870239,1072,0.0004092704424510632,0.2,0.2398681640625,-0.024561388097936288,0.9684052467346191,-2.273565703703704,1257.0
1723,69,35328,20,-42.94939827919006,0.020706207,-0.03278091549873352,0.008216586691560224,-1.9870967864990234,1088,0.0004092704424510632,0.2,0.25537109375,-0.029210104316007346,0.9700404405593872,-2.27393,1257.0
1723,70,35840,20,-42.99619174003601,0.021301731,0.02237866446375847,0.1118569269310683,0.115589439868927,1104,0.0004092704424510632,0.2,0.239501953125,-0.022684482246404514,0.9709424376487732,-2.27393,1257.0
1723,71,36352,21,-43.01468110084534,0.020936552,-0.030386900529265404,0.027619354717899114,-0.9302469491958618,1120,0.0004092704424510632,0.2,0.2652587890625,-0.03480481170117855,0.971671462059021,-2.27393,1257.0
1723,72,36864,21,-43.01211714744568,0.016997378,-0.04408992826938629,0.004981687838153448,-0.27297866344451904,1136,0.0004092704424510632,0.2,0.2342529296875,-0.026376464462373406,0.9700777530670166,-2.2692252758620692,1257.0
1723,73,37376,21,-42.95506298542023,0.020260569,-0.018761849030852318,0.09770729462616146,0.08030569553375244,1152,0.0004092704424510632,0.2,0.1883544921875,-0.023367317917291075,0.9690026640892029,-2.2692252758620692,1257.0
1722,74,37888,21,-42.9236501455307,0.016706714,-0.03157379478216171,0.009038969554239884,-3.7484312057495117,1168,0.0004092704424510632,0.2,0.211669921875,-0.022479625935375225,0.9676752686500549,-2.265171566666667,1257.0
1722,75,38400,22,-42.88009214401245,0.020614564,-0.005650389939546585,0.13038349011912942,0.08481323719024658,1184,0.0004092704424510632,0.2,0.1812744140625,-0.02063057734631002,0.9669091701507568,-2.265171566666667,1257.0
1722,76,38912,22,-42.834388256073,0.01207083,-0.020780842751264572,0.009931843407684937,-0.4601879119873047,1200,0.0004092704424510632,0.2,0.1749267578125,-0.02076515494263731,0.9643191695213318,-2.265171566666667,1257.0
1722,77,39424,22,-42.76064670085907,0.021251578,-0.03328976407647133,0.004795798129634932,-0.13400745391845703,1216,0.0004092704424510632,0.2,0.294921875,-0.02925070110359229,0.9630210995674133,-2.2589363225806456,1257.0
1722,78,39936,23,-42.71985137462616,0.014076157,0.005126912146806717,0.124049155972898,0.10901635885238647,1232,0.0004092704424510632,0.2,0.1396484375,-0.01944183084560791,0.961545467376709,-2.2589363225806456,1257.0
1722,79,40448,23,-42.68579840660095,0.025297105,-0.0365658663213253,0.01812974485801533,-4.059455871582031,1248,0.0004092704424510632,0.2,0.2435302734375,-0.028435418775188737,0.9614359736442566,-2.2577345625,1257.0
1723,80,40960,23,-42.69880723953247,0.022929352,0.020038388669490814,0.1530355610884726,0.05461198091506958,1264,0.0004092704424510632,0.2,0.221923828125,-0.022005036371410824,0.961802065372467,-2.2577345625,1257.0
1723,81,41472,24,-42.686702728271484,0.017711738,-0.030750617384910583,0.020161883730906993,-1.0914068222045898,1280,0.0004092704424510632,0.2,0.2169189453125,-0.026589286542730406,0.9607281684875488,-2.2577345625,1257.0
1723,82,41984,24,-42.652541279792786,0.018666828,-0.009818053804337978,0.01928465033415705,0.46932464838027954,1296,0.0004092704424510632,0.2,0.213134765625,-0.01997427707829047,0.9605323076248169,-2.2576214545454545,1257.0
1724,83,42496,24,-42.665828227996826,0.02894528,-0.02071133255958557,0.04538390669040382,0.46760809421539307,1312,0.0004092704424510632,0.2,0.2886962890625,-0.02513644431019202,0.9610960483551025,-2.2576214545454545,1257.0
1724,84,43008,24,-42.69158744812012,0.017624915,-0.02613716572523117,0.013501994253601879,-1.6395022869110107,1328,0.0004092704424510632,0.2,0.197509765625,-0.02118886893731542,0.9624683260917664,-2.259279205882353,1257.0
1724,85,43520,25,-42.73289167881012,0.018651955,-0.0037400126457214355,0.13764669129159302,0.0530889630317688,1344,0.0004092704424510632,0.2,0.26806640625,-0.024284277809783816,0.9630336165428162,-2.259279205882353,1257.0
1724,86,44032,25,-42.74454927444458,0.020248268,-0.029338544234633446,0.018210412992630154,-0.7136592864990234,1360,0.0004092704424510632,0.2,0.229248046875,-0.025314722181065008,0.9640191793441772,-2.2589582571428575,1257.0
1724,87,44544,25,-42.77305495738983,0.011666271,0.04071870446205139,0.15887968032620847,0.5085263252258301,1376,0.0004092704424510632,0.2,0.108642578125,-0.012830238556489348,0.964160144329071,-2.2589582571428575,1257.0
1723,88,45056,26,-42.76913046836853,0.016027864,-0.03306959941983223,0.010758196178358048,-3.701903820037842,1392,0.0004092704424510632,0.2,0.20654296875,-0.024555312673328444,0.9643236994743347,-2.2589582571428575,1257.0
1723,89,45568,26,-42.803866267204285,0.021469075,-0.0470920205116272,0.003550383604306262,-0.09129738807678223,1408,0.0004092704424510632,0.2,0.2845458984375,-0.03144379403966013,0.9668442606925964,-2.2613608888888894,1257.0
1723,90,46080,26,-42.86472427845001,0.021133877,0.03396027907729149,0.20799712417647243,0.04689913988113403,1424,0.0004092704424510632,0.2,0.2093505859375,-0.02363412170961965,0.9676467776298523,-2.2613608888888894,1257.0
1723,91,46592,27,-42.84823226928711,0.015678465,-0.040139857679605484,0.014218111522495747,-1.9693841934204102,1440,0.0004092704424510632,0.2,0.2454833984375,-0.028360006865113974,0.9655281901359558,-2.2565143513513517,1257.0
1723,92,47104,27,-42.79447901248932,0.018997319,0.02873959392309189,0.22122618579305708,0.1785588264465332,1456,0.0004092704424510632,0.2,0.202880859375,-0.02205949959170539,0.9652984142303467,-2.2565143513513517,1257.0
1723,93,47616,27,-42.806058049201965,0.016990436,-0.018607866019010544,0.023386345244944096,-0.9622361660003662,1472,0.0004092704424510632,0.2,0.2188720703125,-0.021903114713495597,0.9659128785133362,-2.2565143513513517,1257.0
1723,94,48128,27,-42.80988550186157,0.013268853,-0.0340200699865818,0.004319542662415188,-0.07261979579925537,1488,0.0004092704424510632,0.2,0.2191162109375,-0.02136321854777634,0.9654335975646973,-2.260368447368421,1257.0
1723,95,48640,28,-42.7970689535141,0.01897738,0.02398494817316532,0.26686350582167506,0.06570661067962646,1504,0.0004092704424510632,0.2,0.147705078125,-0.020492555166129023,0.9651415944099426,-2.260368447368421,1257.0
1723,96,49152,28,-42.777485728263855,0.025272533,-0.028320511803030968,0.02786549716256559,-3.435652256011963,1520,0.0004092704424510632,0.2,0.2659912109375,-0.0306676508334931,0.9639548063278198,-2.2588161794871797,1257.0
1723,97,49664,28,-42.74362528324127,0.020790532,0.02370430901646614,0.27700650435872376,0.153856098651886,1536,0.0004092704424510632,0.2,0.13671875,-0.01598937963717617,0.9635762572288513,-2.2588161794871797,1257.0
1723,98,50176,29,-42.742292404174805,0.017577004,-0.036465711891651154,0.008460583645501174,-1.0073635578155518,1552,0.0004092704424510632,0.2,0.2698974609375,-0.03108997186063789,0.9639986753463745,-2.2588161794871797,1257.0
1723,99,50688,29,-42.74911630153656,0.01510676,-0.032328154891729355,0.004386662403703667,-0.0695345401763916,1568,0.0004092704424510632,0.2,0.2470703125,-0.026670419858419336,0.9642277359962463,-2.2561383000000004,1257.0
1723,100,51200,29,-42.74799883365631,0.015717048,0.048228271305561066,0.32198096183128655,0.08787435293197632,1584,0.0004092704424510632,0.2,0.1363525390625,-0.01809453645546455,0.9641347527503967,-2.2561383000000004,1257.0
1723,101,51712,30,-42.74343287944794,0.013562074,-0.03031446784734726,0.029074163845507428,-3.677578926086426,1600,0.0004092704424510632,0.2,0.169189453125,-0.02061560854781419,0.9641703963279724,-2.256645268292683,1257.0
1722,102,52224,30,-42.74288082122803,0.018323552,0.02415502443909645,0.2733872979879379,0.16648519039154053,1616,0.0004092704424510632,0.2,0.18212890625,-0.02197799607529305,0.9638386964797974,-2.256645268292683,1257.0
1722,103,52736,30,-42.7197105884552,0.017001443,-0.021150600165128708,0.021053262404166162,-0.02300083637237549,1632,0.0004092704424510632,0.2,0.25146484375,-0.024180454449378885,0.9627953767776489,-2.256645268292683,1257.0
1722,104,53248,30,-42.701963663101196,0.01726347,-0.02985146827995777,0.0075619224953697994,-1.4240946769714355,1648,0.0004092704424510632,0.2,0.2933349609375,-0.029994714888744056,0.9633360505104065,-2.257549047619048,1257.0
1722,105,53760,31,-42.72716307640076,0.021092545,0.01389242708683014,0.19849494192749262,0.1083296537399292,1664,0.0004092704424510632,0.2,0.234130859375,-0.020399655040819198,0.9644284248352051,-2.257549047619048,1257.0
1722,106,54272,31,-42.76762843132019,0.01616055,-0.03754664957523346,0.015054751245770603,-5.466280937194824,1680,0.0004092704424510632,0.2,0.2410888671875,-0.02845810877624899,0.9656241536140442,-2.2572285348837213,1257.0
1721,107,54784,31,-42.79282605648041,0.021317963,0.01819784566760063,0.2787576650734991,0.07746607065200806,1696,0.0004092704424510632,0.2,0.2213134765625,-0.022138855485536624,0.9661230444908142,-2.2572285348837213,1257.0
1721,108,55296,32,-42.80230629444122,0.016503353,-0.013094557449221611,0.0446289642713964,0.21490514278411865,1712,0.0004092704424510632,0.2,0.245361328125,-0.02485965020605363,0.9658106565475464,-2.2572285348837213,1257.0
1721,109,55808,32,-42.78410732746124,0.020463906,0.02553812600672245,0.09394551441073418,0.5564413070678711,1728,0.0004092704424510632,0.2,0.23681640625,-0.02156458899844438,0.9649776220321655,-2.2574908181818185,1257.0
1721,110,56320,32,-42.756343126297,0.022084782,-0.009707460179924965,0.047992624808102846,0.7725792527198792,1744,0.0004092704424510632,0.2,0.2373046875,-0.02142938890028745,0.9640682339668274,-2.2574908181818185,1257.0
1721,111,56832,33,-42.73374402523041,0.01605561,-0.020263325423002243,0.01939276634948328,-1.318099021911621,1760,0.0004092704424510632,0.2,0.2064208984375,-0.0192823487741407,0.9634462594985962,-2.2618750000000007,1257.0
1721,112,57344,33,-42.712289929389954,0.019046597,0.012375649064779282,0.2637296689208597,0.1121896505355835,1776,0.0004092704424510632,0.2,0.14306640625,-0.02189877987257205,0.962666392326355,-2.2618750000000007,1257.0
1721,113,57856,33,-42.72502100467682,0.018105883,-0.01140185073018074,0.024328771221917123,-0.7470666170120239,1792,0.0004092704424510632,0.2,0.252197265625,-0.024854035218595527,0.9651506543159485,-2.262692782608696,1257.0
1721,114,58368,33,-42.803367257118225,0.0192025,0.06440000236034393,0.2347319833934307,0.5700024366378784,1808,0.0004092704424510632,0.2,0.14013671875,-0.016796927855466492,0.9662461280822754,-2.262692782608696,1257.0
1720,115,58880,34,-42.82399380207062,0.020699527,-0.04430454969406128,0.009441954418434761,-2.83610463142395,1824,0.0004092704424510632,0.2,0.304443359375,-0.030097766022663563,0.9671933650970459,-2.262692782608696,1257.0
1720,116,59392,34,-42.85678482055664,0.020334397,-0.034215595573186874,0.004157862247666344,-0.08066010475158691,1840,0.0004092704424510632,0.2,0.2652587890625,-0.028279392601689324,0.9680915474891663,-2.2604472553191495,1257.0
1721,117,59904,34,-42.86808407306671,0.017898187,0.015245366841554642,0.41262319637462497,0.0764361023902893,1856,0.0004092704424510632,0.2,0.13525390625,-0.022974130522925407,0.9673169255256653,-2.2604472553191495,1257.0
1721,118,60416,35,-42.85462486743927,0.021283071,-0.034886620938777924,0.01201096220756881,-1.5823090076446533,1872,0.0004092704424510632,0.2,0.244873046875,-0.026830848975805566,0.9683002233505249,-2.2621107916666667,1257.0
1721,119,60928,35,-42.89160740375519,0.017713666,0.06081966310739517,0.3588263662531972,0.25826460123062134,1888,0.0004092704424510632,0.2,0.1103515625,-0.020180457198875956,0.9689175486564636,-2.2621107916666667,1257.0
1721,120,61440,35,-42.9015086889267,0.01629837,-0.023289183154702187,0.009597064825356938,-1.4057362079620361,1904,0.0004092704424510632,0.2,0.23193359375,-0.021211422499618493,0.9694188833236694,-2.2621107916666667,1257.0
1721,121,61952,35,-42.9130722284317,0.020955194,-0.03995147719979286,0.0037655541600543074,-0.02281951904296875,1920,0.0004092704424510632,0.2,0.2401123046875,-0.02675054024439305,0.9690754413604736,-2.2598734897959187,1257.0
1721,122,62464,36,-42.898754596710205,0.01348699,0.05403850972652435,0.4320134837180376,0.0665937066078186,1936,0.0004092704424510632,0.2,0.1181640625,-0.016031551320338622,0.9685205817222595,-2.2598734897959187,1257.0
1721,123,62976,36,-42.88090777397156,0.019530017,-0.023727864027023315,0.014282622170867398,-3.308716297149658,1952,0.0004092704424510632,0.2,0.2579345703125,-0.02267442794982344,0.9683952927589417,-2.25831184,1257.0
1721,124,63488,36,-42.889312624931335,0.019198319,0.018498770892620087,0.40088064782321453,0.14578652381896973,1968,0.0004092704424510632,0.2,0.1297607421875,-0.020654578373068944,0.9689477682113647,-2.25831184,1257.0
1721,125,64000,37,-42.87303555011749,0.016483545,-0.03623928129673004,0.020979327498935163,-0.8934733867645264,1984,0.0004092704424510632,0.2,0.277099609375,-0.028716480075672735,0.9666714668273926,-2.25831184,1257.0
