time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/approx_kl,train/loss,train/value_loss,train/explained_variance,train/n_updates,train/learning_rate,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
1785,21,10752,6,-43.71358036994934,0.020173904,-0.006077878177165985,0.06883274996653199,0.006167769432067871,320,0.0004092704424510632,0.2,0.2860107421875,-0.027399381724535488,0.9909642934799194,-2.3450786249999998,1257.0
1783,22,11264,6,-43.70245707035065,0.017284002,-0.043871767818927765,0.003524992454913445,0.14125728607177734,336,0.0004092704424510632,0.2,0.26416015625,-0.028774670456186868,0.9921360015869141,-2.3450786249999998,1257.0
1782,23,11776,6,-43.73779904842377,0.018868055,-0.03053411841392517,0.003125640800135443,-0.14369571208953857,352,0.0004092704424510632,0.2,0.2205810546875,-0.02302632802457083,0.9924157857894897,-2.3415916666666665,1257.0
1782,24,12288,6,-43.71959722042084,0.029164337,-0.009015362709760666,0.08321401127614081,0.004477202892303467,368,0.0004092704424510632,0.2,0.290283203125,-0.027968124020844698,0.9914349317550659,-2.3415916666666665,1257.0
1780,25,12800,7,-43.70426428318024,0.016050931,-0.034392230212688446,0.005638809663651045,-0.042139649391174316,384,0.0004092704424510632,0.2,0.21484375,-0.025449877401115373,0.9918608069419861,-2.3430791999999996,1257.0
1777,26,13312,7,-43.70149636268616,0.016054083,0.027581684291362762,0.09658413287252188,0.005824029445648193,400,0.0004092704424510632,0.2,0.2308349609375,-0.023037029895931482,0.9911850690841675,-2.3430791999999996,1257.0
1775,27,13824,7,-43.659632086753845,0.016414622,-0.026198428124189377,0.003309123458166141,0.1497524380683899,416,0.0004092704424510632,0.2,0.18994140625,-0.01842247071908787,0.9888243675231934,-2.3430791999999996,1257.0
1774,28,14336,8,-43.58092927932739,0.020064067,-0.04573613032698631,0.005186851696635131,0.02133810520172119,432,0.0004092704424510632,0.2,0.2369384765625,-0.029059859483822947,0.9870007634162903,-2.340616545454545,1257.0
1774,29,14848,8,-43.5567764043808,0.024027603,-0.018784085288643837,0.015606341788952705,0.03720247745513916,448,0.0004092704424510632,0.2,0.2269287109375,-0.01797909506422002,0.9873389601707458,-2.340616545454545,1257.0
1774,30,15360,8,-43.55031132698059,0.019827597,-0.04452702775597572,0.003411242891161237,-0.12120914459228516,464,0.0004092704424510632,0.2,0.2032470703125,-0.023350543866399676,0.9861472845077515,-2.32334375,1257.0
1773,31,15872,8,-43.522557854652405,0.01928578,0.01662265881896019,0.11469478509388864,0.002984762191772461,480,0.0004092704424510632,0.2,0.2308349609375,-0.025264728406909853,0.9857265949249268,-2.32334375,1257.0
1772,32,16384,9,-43.50244081020355,0.016429229,-0.033959850668907166,0.002559414519055281,-0.07098019123077393,496,0.0004092704424510632,0.2,0.2034912109375,-0.020685700794274453,0.9845442175865173,-2.302389461538461,1257.0
1773,33,16896,9,-43.4423691034317,0.017151723,0.012911688536405563,0.11942026694305241,0.03357571363449097,512,0.0004092704424510632,0.2,0.2171630859375,-0.023182157761766575,0.9822996854782104,-2.302389461538461,1257.0
1773,34,17408,9,-43.39750957489014,0.018211894,-0.039757099002599716,0.0036332184899947606,0.18127280473709106,528,0.0004092704424510632,0.2,0.22119140625,-0.02242174207640346,0.9822794795036316,-2.302389461538461,1257.0
1773,35,17920,10,-43.41050970554352,0.013032441,-0.03560803458094597,0.003954050822358113,-0.0639181137084961,544,0.0004092704424510632,0.2,0.1884765625,-0.025939969578757882,0.9828293323516846,-2.2865792142857138,1257.0
1773,36,18432,10,-43.43919837474823,0.020097852,0.01724937930703163,0.13006671820767224,0.009354054927825928,560,0.0004092704424510632,0.2,0.2086181640625,-0.02479507215321064,0.9843922853469849,-2.2865792142857138,1257.0
1773,37,18944,10,-43.46971416473389,0.015681537,-0.03498050570487976,0.0034259069434483536,-0.537582516670227,576,0.0004092704424510632,0.2,0.221923828125,-0.02790445031132549,0.9841914176940918,-2.2797384666666662,1257.0
1772,38,19456,10,-43.434142112731934,0.02511446,0.024189427495002747,0.13728464394807816,0.007440447807312012,592,0.0004092704424510632,0.2,0.2662353515625,-0.027586262236582115,0.9827442765235901,-2.2797384666666662,1257.0
1773,39,19968,11,-43.38636291027069,0.018494833,-0.036027416586875916,0.008951904965215363,-0.1616278886795044,608,0.0004092704424510632,0.2,0.2275390625,-0.02937949844636023,0.9808812737464905,-2.2797384666666662,1257.0
1773,40,20480,11,-43.33546769618988,0.017027032,-0.03325512260198593,0.00430538528598845,-0.20232558250427246,624,0.0004092704424510632,0.2,0.2030029296875,-0.02904356544604525,0.9804685711860657,-2.2895409375,1257.0
1773,41,20992,11,-43.33047068119049,0.020476148,0.016592122614383698,0.12565687741152942,0.015425264835357666,640,0.0004092704424510632,0.2,0.292236328125,-0.02489939499355387,0.9800945520401001,-2.2895409375,1257.0
1773,42,21504,12,-43.339683294296265,0.016559388,-0.042412932962179184,0.004386214768601349,-5.190898418426514,656,0.0004092704424510632,0.2,0.25732421875,-0.029913429520092905,0.9814355969429016,-2.2871620588235295,1257.0
1771,43,22016,12,-43.35543596744537,0.0231747,0.015862107276916504,0.12869843910448253,0.01634460687637329,672,0.0004092704424510632,0.2,0.2711181640625,-0.024505860696081072,0.9804606437683105,-2.2871620588235295,1257.0
1769,44,22528,12,-43.31911361217499,0.015889779,-0.027750635519623756,0.007887356376159005,-1.1366682052612305,688,0.0004092704424510632,0.2,0.2386474609375,-0.025946250039851293,0.9799082279205322,-2.2871620588235295,1257.0
1768,45,23040,13,-43.33110165596008,0.012506503,-0.028528856113553047,0.004985071966075338,-0.006172776222229004,704,0.0004092704424510632,0.2,0.159423828125,-0.021355564589612186,0.9813236594200134,-2.2942285,1257.0
1766,46,23552,13,-43.36415219306946,0.025903003,0.015515025705099106,0.1363852834329009,0.01842653751373291,720,0.0004092704424510632,0.2,0.2659912109375,-0.027002336631994694,0.9817120432853699,-2.2942285,1257.0
1765,47,24064,13,-43.377214550971985,0.016162165,-0.04283886402845383,0.008663988191983663,-2.895427942276001,736,0.0004092704424510632,0.2,0.201416015625,-0.026040450466098264,0.9827463626861572,-2.287536789473684,1257.0
1765,48,24576,13,-43.400306701660156,0.020575088,0.04041818156838417,0.13372099283151329,0.021835386753082275,752,0.0004092704424510632,0.2,0.2476806640625,-0.0187387858168222,0.9825839400291443,-2.287536789473684,1257.0
1764,49,25088,14,-43.38199746608734,0.0152700925,-0.01649005524814129,0.012111442352761514,-1.3451776504516602,768,0.0004092704424510632,0.2,0.2008056640625,-0.02402757795061916,0.9818131923675537,-2.287536789473684,1257.0
1763,50,25600,14,-43.38122737407684,0.016490778,-0.03588778153061867,0.0033124577821581624,-0.01293492317199707,784,0.0004092704424510632,0.2,0.2449951171875,-0.02587395181762986,0.9830024242401123,-2.2873734,1257.0
1763,51,26112,14,-43.4041268825531,0.027194576,0.007670767605304718,0.13149121101014316,0.01609635353088379,800,0.0004092704424510632,0.2,0.2977294921875,-0.024770829448243603,0.982779324054718,-2.2873734,1257.0
1763,52,26624,15,-43.38803946971893,0.023882762,-0.04349744692444801,0.007180709311796818,-4.1066107749938965,816,0.0004092704424510632,0.2,0.2718505859375,-0.02973204114823602,0.9823299646377563,-2.286264666666667,1257.0
1762,53,27136,15,-43.37575662136078,0.038777523,0.017234042286872864,0.14372959779575467,0.012633144855499268,832,0.0004092704424510632,0.2,0.3016357421875,-0.02717907726764679,0.9821118116378784,-2.286264666666667,1257.0
1761,54,27648,15,-43.335227966308594,0.018563967,-0.025123341009020805,0.010258397102006711,-1.1890532970428467,848,0.0004092704424510632,0.2,0.2308349609375,-0.025977241690270603,0.979307234287262,-2.286264666666667,1257.0
1760,55,28160,15,-43.26068687438965,0.01894034,-0.035605475306510925,0.006222438241820782,0.2891079783439636,864,0.0004092704424510632,0.2,0.2659912109375,-0.023647059133509174,0.9786068797111511,-2.2830325,1257.0
1760,56,28672,16,-43.27009963989258,0.025667194,-0.010148391127586365,0.029678719452931546,0.20652127265930176,880,0.0004092704424510632,0.2,0.2684326171875,-0.019014143545064144,0.97922283411026,-2.2830325,1257.0
1759,57,29184,16,-43.2990939617157,0.01807208,-0.032762665301561356,0.008981491002487019,-0.39941728115081787,896,0.0004092704424510632,0.2,0.2725830078125,-0.026397870882647112,0.9806051850318909,-2.271305260869565,1257.0
1759,58,29696,16,-43.33151698112488,0.029542692,0.03513180837035179,0.11931546800769866,0.16941618919372559,912,0.0004092704424510632,0.2,0.2322998046875,-0.025076923135202378,0.9812729954719543,-2.271305260869565,1257.0
1758,59,30208,17,-43.3612676858902,0.015630595,-0.026110054925084114,0.009501147651462816,-2.8641607761383057,928,0.0004092704424510632,0.2,0.2279052734375,-0.024500399580574594,0.9832062721252441,-2.270527375,1257.0
1757,60,30720,17,-43.42465615272522,0.01768658,0.001344982534646988,0.10591771942563355,0.0848502516746521,944,0.0004092704424510632,0.2,0.2286376953125,-0.0229668954416411,0.9846377372741699,-2.270527375,1257.0
1757,61,31232,17,-43.44662380218506,0.018833388,-0.035339951515197754,0.010287901473930106,-0.34702765941619873,960,0.0004092704424510632,0.2,0.2275390625,-0.028711221923003905,0.9849735498428345,-2.270527375,1257.0
1757,62,31744,18,-43.44715893268585,0.014596323,-0.036212775856256485,0.003417702017031843,-0.055129408836364746,976,0.0004092704424510632,0.2,0.2138671875,-0.026367557496996596,0.9849525094032288,-2.26739348,1257.0
1757,63,32256,18,-43.4242103099823,0.020841487,0.016528576612472534,0.1339019217994064,0.04089909791946411,992,0.0004092704424510632,0.2,0.2230224609375,-0.02093549838173203,0.9838239550590515,-2.26739348,1257.0
1757,64,32768,18,-43.411760330200195,0.026019793,-0.029973473399877548,0.0173507998988498,-0.5749069452285767,1008,0.0004092704424510632,0.2,0.263916015625,-0.03166080985101871,0.9847370386123657,-2.2617947307692305,1257.0
1756,65,33280,18,-43.43412935733795,0.017943634,0.013213999569416046,0.11696126335300505,0.25251394510269165,1024,0.0004092704424510632,0.2,0.1480712890625,-0.02133512744330801,0.9847168326377869,-2.2617947307692305,1257.0
1755,66,33792,19,-43.42827391624451,0.016682547,-0.04093046858906746,0.010536972506088205,-1.084134817123413,1040,0.0004092704424510632,0.2,0.2352294921875,-0.027239005627052393,0.9846233129501343,-2.2617947307692305,1257.0
1755,67,34304,19,-43.43658483028412,0.017555706,-0.043111108243465424,0.003920123890566174,-0.10208785533905029,1056,0.0004092704424510632,0.2,0.23291015625,-0.02624616533285007,0.9851957559585571,-2.2611193703703703,1257.0
1755,68,34816,19,-43.4449725151062,0.025273036,-0.004557065665721893,0.1269623425323516,0.07721614837646484,1072,0.0004092704424510632,0.2,0.2135009765625,-0.025338286373880692,0.9850192070007324,-2.2611193703703703,1257.0
1755,69,35328,20,-43.448540925979614,0.022073288,-0.03030925989151001,0.01575830444926396,-2.796182870864868,1088,0.0004092704424510632,0.2,0.2332763671875,-0.029825053163222037,0.9857971668243408,-2.2688165,1257.0
1755,70,35840,20,-43.462167620658875,0.02247106,0.004507970064878464,0.12145944475196302,0.06830781698226929,1104,0.0004092704424510632,0.2,0.243896484375,-0.024447101895930246,0.9850441217422485,-2.2688165,1257.0
1755,71,36352,20,-43.42850458621979,0.016220033,-0.02311798185110092,0.02129370393231511,-0.603978157043457,1120,0.0004092704424510632,0.2,0.180908203125,-0.01828105328604579,0.983874499797821,-2.2688165,1257.0
1755,72,36864,21,-43.40625858306885,0.013971091,-0.035522278398275375,0.004960265134286601,-0.06614315509796143,1136,0.0004092704424510632,0.2,0.2003173828125,-0.022406406555091962,0.9837607741355896,-2.271752517241379,1257.0
1754,73,37376,21,-43.41461634635925,0.021323401,-0.0021659061312675476,0.12026773439720273,0.1218462586402893,1152,0.0004092704424510632,0.2,0.2681884765625,-0.028167903248686343,0.9840793609619141,-2.271752517241379,1257.0
1753,74,37888,21,-43.39651894569397,0.012003563,-0.021557651460170746,0.007694498330238275,-5.084036350250244,1168,0.0004092704424510632,0.2,0.1544189453125,-0.017515688043204136,0.9823064208030701,-2.277855633333333,1257.0
1753,75,38400,21,-43.34534025192261,0.025650237,-0.008008070290088654,0.12597635434940457,0.08143436908721924,1184,0.0004092704424510632,0.2,0.325927734375,-0.03137229495041538,0.9816001057624817,-2.277855633333333,1257.0
1752,76,38912,22,-43.33529591560364,0.016393993,-0.014567745849490166,0.008536452616681345,-0.4302659034729004,1200,0.0004092704424510632,0.2,0.1865234375,-0.019102999329334125,0.9816365242004395,-2.277855633333333,1257.0
1752,77,39424,22,-43.32776069641113,0.019817758,-0.04573629051446915,0.004068199716130039,0.00582808256149292,1216,0.0004092704424510632,0.2,0.236328125,-0.025718798191519454,0.9812300801277161,-2.2826097741935483,1257.0
1752,78,39936,22,-43.32334864139557,0.0318468,-0.015586532652378082,0.15016711596399546,0.03931128978729248,1232,0.0004092704424510632,0.2,0.275146484375,-0.028968133141461294,0.9816714525222778,-2.2826097741935483,1257.0
1752,79,40448,23,-43.32803750038147,0.01938053,-0.022089123725891113,0.012145197804784402,-2.586686611175537,1248,0.0004092704424510632,0.2,0.2763671875,-0.02964755283028353,0.9814708232879639,-2.28164534375,1257.0
1751,80,40960,23,-43.29126226902008,0.024505068,0.0008528009057044983,0.15919193904846907,0.05328178405761719,1264,0.0004092704424510632,0.2,0.2750244140625,-0.02609264728380367,0.9796289205551147,-2.28164534375,1257.0
1751,81,41472,23,-43.257962346076965,0.01904862,-0.033909477293491364,0.006630471223616041,-0.9976860284805298,1280,0.0004092704424510632,0.2,0.273681640625,-0.028679093345999718,0.9800407886505127,-2.28164534375,1257.0
1750,82,41984,23,-43.25548589229584,0.019341834,-0.036061376333236694,0.004931707138894126,0.04904907941818237,1296,0.0004092704424510632,0.2,0.255615234375,-0.028938647970790043,0.9787471294403076,-2.2786976363636366,1257.0
1750,83,42496,24,-43.21059000492096,0.043788787,-0.00803607702255249,0.10782249411568046,0.016849279403686523,1312,0.0004092704424510632,0.2,0.29541015625,-0.023878624182543717,0.978036642074585,-2.2786976363636366,1257.0
1749,84,43008,24,-43.19265925884247,0.022960305,-0.037594977766275406,0.011865723310620524,-1.533916711807251,1328,0.0004092704424510632,0.2,0.2979736328125,-0.02767783508170396,0.9775484204292297,-2.2755399411764707,1257.0
1749,85,43520,24,-43.18885362148285,0.017307993,0.010105438530445099,0.17546372395008802,0.03493767976760864,1344,0.0004092704424510632,0.2,0.26025390625,-0.022265797131694853,0.9777088165283203,-2.2755399411764707,1257.0
1749,86,44032,25,-43.19166135787964,0.014470793,-0.030698398128151894,0.007568601751700044,-0.791002631187439,1360,0.0004092704424510632,0.2,0.1761474609375,-0.017774691950762644,0.9776790738105774,-2.2692696285714287,1257.0
1749,87,44544,25,-43.19504749774933,0.016778108,0.024466466158628464,0.18167709303088486,0.24317574501037598,1376,0.0004092704424510632,0.2,0.1373291015625,-0.01827965714619495,0.9786412119865417,-2.2692696285714287,1257.0
1748,88,45056,25,-43.22006571292877,0.0147567475,-0.03381344676017761,0.007590324908960611,-2.1955995559692383,1392,0.0004092704424510632,0.2,0.1962890625,-0.019452055712463334,0.9787681102752686,-2.2692696285714287,1257.0
1748,89,45568,26,-43.214280128479004,0.019322805,-0.035794712603092194,0.0033867555248434655,-0.061838746070861816,1408,0.0004092704424510632,0.2,0.2369384765625,-0.024214872595621273,0.9779715538024902,-2.2712940833333333,1257.0
1748,90,46080,26,-43.19711518287659,0.015561162,0.05712978541851044,0.25925245974212885,0.0672498345375061,1424,0.0004092704424510632,0.2,0.1505126953125,-0.01681333857413847,0.9775947332382202,-2.2712940833333333,1257.0
1748,91,46592,26,-43.19072604179382,0.018899936,-0.035778291523456573,0.021917200065217912,-1.0303955078125,1440,0.0004092704424510632,0.2,0.254638671875,-0.028597183874808252,0.9775032997131348,-2.271012783783784,1257.0
1749,92,47104,26,-43.18702518939972,0.017184548,0.048678722232580185,0.22304748091846704,0.35222381353378296,1456,0.0004092704424510632,0.2,0.11669921875,-0.015993583438103087,0.9770420789718628,-2.271012783783784,1257.0
1749,93,47616,27,-43.159263014793396,0.014785609,-0.0194326713681221,0.01827378020971082,-1.18650221824646,1472,0.0004092704424510632,0.2,0.1839599609375,-0.019972657464677468,0.9760175347328186,-2.271012783783784,1257.0
1750,94,48128,27,-43.13480532169342,0.019783784,-0.03314865380525589,0.004068229558470193,-0.08109903335571289,1488,0.0004092704424510632,0.2,0.30322265625,-0.02619170145771932,0.9757180213928223,-2.2709652894736845,1257.0
1750,95,48640,27,-43.1339750289917,0.019163221,0.0340273454785347,0.24229995417408645,0.08920902013778687,1504,0.0004092704424510632,0.2,0.2691650390625,-0.021559594344580546,0.9759846925735474,-2.2709652894736845,1257.0
1751,96,49152,28,-43.15514671802521,0.01757421,-0.03693072870373726,0.019069951260462403,-4.842234134674072,1520,0.0004092704424510632,0.2,0.2607421875,-0.028333207534160465,0.9773205518722534,-2.2682963333333337,1257.0
1751,97,49664,28,-43.20395374298096,0.019953195,0.022896047681570053,0.21604561619460583,0.04893451929092407,1536,0.0004092704424510632,0.2,0.2381591796875,-0.021783213975140825,0.9784488081932068,-2.2682963333333337,1257.0
1751,98,50176,28,-43.25237560272217,0.012739867,-0.03140232339501381,0.0063852193125057966,-1.0029916763305664,1552,0.0004092704424510632,0.2,0.2294921875,-0.02290767605882138,0.9806617498397827,-2.2682963333333337,1257.0
1751,99,50688,28,-43.27522587776184,0.01414721,-0.025899644941091537,0.0033118251740233973,-0.009851336479187012,1568,0.0004092704424510632,0.2,0.2244873046875,-0.021434038586448878,0.9789826273918152,-2.264231775,1257.0
1751,100,51200,29,-43.21358335018158,0.02097945,0.01655616983771324,0.26369541441090405,0.07032513618469238,1584,0.0004092704424510632,0.2,0.2669677734375,-0.026092474319739267,0.9779508113861084,-2.264231775,1257.0
1751,101,51712,29,-43.20478856563568,0.020930722,-0.03216143697500229,0.006666080247669015,-6.732896327972412,1600,0.0004092704424510632,0.2,0.2679443359375,-0.02774949486774858,0.9784664511680603,-2.2641506585365856,1257.0
1750,102,52224,29,-43.22078883647919,0.023952663,0.03915247321128845,0.30660667014308274,0.06350964307785034,1616,0.0004092704424510632,0.2,0.2125244140625,-0.024447920179227367,0.9786909222602844,-2.2641506585365856,1257.0
1750,103,52736,30,-43.208661794662476,0.015272932,-0.02722332626581192,0.019338187499670312,-0.5574969053268433,1632,0.0004092704424510632,0.2,0.2158203125,-0.019406108462135307,0.977684497833252,-2.2641506585365856,1257.0
1751,104,53248,30,-43.17131054401398,0.022298858,-0.031827542930841446,0.007821477993275039,-0.8686865568161011,1648,0.0004092704424510632,0.2,0.2476806640625,-0.024866976105840877,0.9764205813407898,-2.2635641904761905,1257.0
1751,105,53760,30,-43.139169335365295,0.015851837,0.005645051598548889,0.23551772953942418,0.2111724615097046,1664,0.0004092704424510632,0.2,0.1376953125,-0.01913936527853366,0.9759813547134399,-2.2635641904761905,1257.0
1751,106,54272,30,-43.1342591047287,0.014750361,-0.03056681528687477,0.009760465007275343,-7.421277046203613,1680,0.0004092704424510632,0.2,0.240478515625,-0.02237196954956744,0.9755396246910095,-2.2612928139534887,1257.0
1750,107,54784,31,-43.10919392108917,0.012926612,0.042635008692741394,0.34343909472227097,0.09669262170791626,1696,0.0004092704424510632,0.2,0.1011962890625,-0.01635804407123942,0.9746421575546265,-2.2612928139534887,1257.0
1750,108,55296,31,-43.0987092256546,0.01827017,-0.01690812036395073,0.036744371347595006,0.1084337830543518,1712,0.0004092704424510632,0.2,0.197998046875,-0.02104232320562005,0.9753074049949646,-2.2612928139534887,1257.0
1751,109,55808,31,-43.11957097053528,0.016737279,0.05422801151871681,0.1732626399025321,0.587344765663147,1728,0.0004092704424510632,0.2,0.1800537109375,-0.01795457139814971,0.9751759171485901,-2.2573025681818186,1257.0
1750,110,56320,32,-43.079190373420715,0.024887856,-0.00622650608420372,0.05771703307982534,0.7891119718551636,1744,0.0004092704424510632,0.2,0.2608642578125,-0.02418594567279797,0.9727742671966553,-2.2573025681818186,1257.0
1750,111,56832,32,-43.02194964885712,0.029828276,-0.024303708225488663,0.030987369536887854,-1.0386159420013428,1760,0.0004092704424510632,0.2,0.2977294921875,-0.0298195007344475,0.972740888595581,-2.2585058000000005,1257.0
1750,112,57344,32,-43.02340042591095,0.019130655,0.015570390969514847,0.241542266914621,0.11934959888458252,1776,0.0004092704424510632,0.2,0.1708984375,-0.02194535848684609,0.9723613858222961,-2.2585058000000005,1257.0
1749,113,57856,33,-42.98547911643982,0.01640825,-0.040173985064029694,0.0052083049740758725,-2.131117582321167,1792,0.0004092704424510632,0.2,0.2313232421875,-0.024917774469940923,0.9699993133544922,-2.2537513478260873,1257.0
1749,114,58368,33,-42.92475736141205,0.023411702,0.027874846011400223,0.3061118854675442,0.054664015769958496,1808,0.0004092704424510632,0.2,0.219970703125,-0.024593033027485944,0.9694146513938904,-2.2537513478260873,1257.0
1749,115,58880,33,-42.9569593667984,0.016672943,-0.030188363045454025,0.00626713628298603,-2.887153148651123,1824,0.0004092704424510632,0.2,0.2647705078125,-0.03092652084887959,0.9723899960517883,-2.2537513478260873,1257.0
1749,116,59392,33,-42.994861483573914,0.020374153,-0.0406511165201664,0.0031237328694260214,-0.08341038227081299,1840,0.0004092704424510632,0.2,0.2708740234375,-0.0321058478220948,0.9701529741287231,-2.25375855319149,1257.0
1749,117,59904,34,-42.91498279571533,0.021066226,0.08348715305328369,0.37238528532907367,0.08706575632095337,1856,0.0004092704424510632,0.2,0.1832275390625,-0.021772653853986412,0.9689366817474365,-2.25375855319149,1257.0
1749,118,60416,34,-42.894824266433716,0.026608493,-0.04314451664686203,0.009074737652554177,-2.1055381298065186,1872,0.0004092704424510632,0.2,0.31103515625,-0.03225397774076555,0.9686411023139954,-2.2511454166666667,1257.0
1748,119,60928,34,-42.890092611312866,0.01750233,0.07714785635471344,0.32959011336788535,0.27890390157699585,1888,0.0004092704424510632,0.2,0.109619140625,-0.017814053360780235,0.968420684337616,-2.2511454166666667,1257.0
1749,120,61440,35,-42.91767477989197,0.010237219,-0.028165753930807114,0.009157515945844352,-0.9135278463363647,1904,0.0004092704424510632,0.2,0.162841796875,-0.01750067574903369,0.9713568687438965,-2.2511454166666667,1257.0
1749,121,61952,35,-42.98625659942627,0.020547256,-0.035537708550691605,0.004174327950750012,-0.08744919300079346,1920,0.0004092704424510632,0.2,0.28076171875,-0.032590757284197025,0.9711061716079712,-2.25235706122449,1257.0
1749,122,62464,35,-42.950769543647766,0.014219429,0.08271926641464233,0.4893361614085734,0.12561357021331787,1936,0.0004092704424510632,0.2,0.13134765625,-0.018990425916854292,0.9701854586601257,-2.25235706122449,1257.0
1749,123,62976,36,-42.93321096897125,0.017931525,-0.025140881538391113,0.014399679930647835,-4.354701042175293,1952,0.0004092704424510632,0.2,0.2388916015625,-0.022808952562627383,0.9694291353225708,-2.2524831200000004,1257.0
1749,124,63488,36,-42.91607439517975,0.014331228,0.07372988760471344,0.46328104939311743,0.17807215452194214,1968,0.0004092704424510632,0.2,0.1064453125,-0.01715361848982866,0.9691251516342163,-2.2524831200000004,1257.0
1749,125,64000,36,-42.902891993522644,0.016830403,-0.03770671412348747,0.013688175851712003,-2.337841510772705,1984,0.0004092704424510632,0.2,0.24755859375,-0.029392457829089835,0.9683905243873596,-2.2524831200000004,1257.0
