time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_fraction,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/loss,train/std,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
5632,4,1320,11,-43.86143720149994,0.00015819072723388672,0.247802734375,0.04557143442798406,160,0.0004092704424510632,0.2,0.016995063,-0.0020643938332796097,0.9963136911392212,-0.02201667771441862,-2.5099282499999997,1223.0
6144,4,1313,12,-43.828142285346985,0.0005940794944763184,0.2471923828125,0.0016201956295844866,176,0.0004092704424510632,0.2,0.016116463,-0.032164495438337326,0.9937332272529602,-0.02735198670416139,-2.5139161999999997,1223.0
6656,5,1306,13,-43.763808608055115,0.00035005807876586914,0.2431640625,0.0540491109713912,192,0.0004092704424510632,0.2,0.01622687,-0.005559336394071579,0.9930059909820557,-0.026886901876423508,-2.5139161999999997,1223.0
7168,5,1301,14,-43.78014862537384,-0.0012704133987426758,0.27294921875,0.0027675541714415886,208,0.0004092704424510632,0.2,0.018332276,-0.0458269827067852,0.9949920177459717,-0.032951782166492194,-2.5139161999999997,1223.0
7680,5,1295,15,-43.85419762134552,-3.337860107421875e-05,0.230224609375,0.0032704409459256567,224,0.0004092704424510632,0.2,0.017259195,-0.032334957271814346,0.9972818493843079,-0.02554755099117756,-2.4973365,1223.0
8192,6,1292,16,-43.901437878608704,0.00048488378524780273,0.244873046875,0.06706734735053033,240,0.0004092704424510632,0.2,0.017839894,-0.007591322064399719,0.9978278875350952,-0.02594294724985957,-2.4973365,1223.0
8704,6,1288,17,-43.916385650634766,-0.004695892333984375,0.2843017578125,0.0021010972650401527,256,0.0004092704424510632,0.2,0.022829201,-0.036814142018556595,0.9989848732948303,-0.02897273437702097,-2.4786091428571426,1223.0
9216,7,1285,18,-43.94432723522186,0.0006669759750366211,0.2542724609375,0.0752727601211518,272,0.0004092704424510632,0.2,0.021494936,0.0007013268768787384,0.9989157319068909,-0.024937230555224232,-2.4786091428571426,1223.0
9728,7,1283,19,-43.92221486568451,0.0003910064697265625,0.2037353515625,0.0023432713314832654,288,0.0004092704424510632,0.2,0.01886605,-0.033720653504133224,0.9979928731918335,-0.02282482995360624,-2.4786091428571426,1223.0
10240,8,1279,20,-43.89818227291107,-0.0033957958221435547,0.24169921875,0.0038098202312539797,304,0.0004092704424510632,0.2,0.015900504,-0.032829657196998596,0.9974486827850342,-0.024735982209676877,-2.4898664999999998,1223.0
10752,8,1278,21,-43.85980176925659,0.0005845427513122559,0.2623291015625,0.09389219200238585,320,0.0004092704424510632,0.2,0.028362691,0.0018599070608615875,0.994613528251648,-0.02658408338902518,-2.4898664999999998,1223.0
11264,8,1276,22,-43.79525291919708,-0.001028895378112793,0.255126953125,0.0026418877532705665,336,0.0004092704424510632,0.2,0.016442541,-0.04853786155581474,0.9947822093963623,-0.025981454295106232,-2.505969222222222,1223.0
11776,9,1274,23,-43.81397354602814,0.0005680322647094727,0.256103515625,0.10528022842481732,352,0.0004092704424510632,0.2,0.02276879,0.01241292804479599,0.9947018027305603,-0.02687180224165786,-2.505969222222222,1223.0
12288,9,1273,24,-43.760443925857544,-0.03146088123321533,0.22216796875,0.0015398615178128239,368,0.0004092704424510632,0.2,0.017999062,-0.052904896438121796,0.991455614566803,-0.023611056443769485,-2.5091270999999997,1223.0
12800,10,1271,25,-43.69928729534149,0.0005800724029541016,0.2249755859375,0.11094974004663527,384,0.0004092704424510632,0.2,0.019688956,0.020374033600091934,0.9917477369308472,-0.024997851956868544,-2.5091270999999997,1223.0
13312,10,1270,26,-43.727144837379456,0.00041866302490234375,0.2073974609375,0.0032190660494961776,400,0.0004092704424510632,0.2,0.0145076085,-0.03710354119539261,0.9926249980926514,-0.024385547469137236,-2.5091270999999997,1223.0
13824,10,1268,27,-43.721388816833496,-0.0006872415542602539,0.251220703125,0.004352143754658755,416,0.0004092704424510632,0.2,0.021072574,-0.04408714920282364,0.9911090135574341,-0.026529644994297996,-2.5126959090909087,1223.0
14336,11,1267,28,-43.67764186859131,0.00024133920669555664,0.23388671875,0.13758360780775547,432,0.0004092704424510632,0.2,0.018375631,0.02745911478996277,0.9900386929512024,-0.026762923487694934,-2.5126959090909087,1223.0
14848,11,1266,29,-43.641397356987,-0.0026854276657104492,0.2305908203125,0.002244180825073272,448,0.0004092704424510632,0.2,0.01870264,-0.03799787908792496,0.989151120185852,-0.026048051338875666,-2.5166542499999998,1223.0
15360,12,1266,30,-43.62371230125427,0.0006102323532104492,0.260009765625,0.1283144459594041,464,0.0004092704424510632,0.2,0.02414238,0.010098200291395187,0.9885508418083191,-0.024550808710046113,-2.5166542499999998,1223.0
15872,12,1265,31,-43.61652445793152,0.008514046669006348,0.23193359375,0.002353917803702643,480,0.0004092704424510632,0.2,0.022347488,-0.04486994817852974,0.9888608455657959,-0.02439789054915309,-2.5166542499999998,1223.0
16384,12,1265,32,-43.63979971408844,-0.0015971660614013672,0.2149658203125,0.0029762691156065557,496,0.0004092704424510632,0.2,0.018015102,-0.037174198776483536,0.9901508092880249,-0.023144891631091014,-2.514078,1223.0
16896,13,1265,33,-43.67614436149597,0.00039249658584594727,0.243896484375,0.11242158664390445,512,0.0004092704424510632,0.2,0.026474852,0.022209078073501587,0.9909442663192749,-0.02306757593760267,-2.514078,1223.0
17408,13,1264,34,-43.688098669052124,-0.0020083189010620117,0.23046875,0.0026291084941476583,528,0.0004092704424510632,0.2,0.015591212,-0.03777288645505905,0.9910626411437988,-0.026027163752587512,-2.5154639285714286,1223.0
17920,14,1263,35,-43.693355202674866,0.0005068182945251465,0.221435546875,0.16805638885125518,544,0.0004092704424510632,0.2,0.019122668,0.060693807899951935,0.990947961807251,-0.02645900283823721,-2.5154639285714286,1223.0
18432,14,1259,36,-43.666693568229675,-0.015292763710021973,0.203369140625,0.0015915572766971309,560,0.0004092704424510632,0.2,0.018552143,-0.0436796173453331,0.9899041652679443,-0.024571069254307076,-2.514703,1223.0
18944,15,1249,37,-43.64306879043579,0.0005210041999816895,0.224609375,0.16512097185477614,576,0.0004092704424510632,0.2,0.01757146,0.0572313591837883,0.9893051981925964,-0.0204576711403206,-2.514703,1223.0
19456,15,1249,38,-43.63501727581024,0.03570002317428589,0.18994140625,0.002460174073348753,592,0.0004092704424510632,0.2,0.014940396,-0.019182978197932243,0.9896159172058105,-0.021464831428602338,-2.514703,1223.0
19968,15,1249,39,-43.643131613731384,-0.001676321029663086,0.2257080078125,0.00358465347380843,608,0.0004092704424510632,0.2,0.018476054,-0.042227741330862045,0.989677906036377,-0.025263409152103122,-2.513988875,1223.0
20480,16,1249,40,-43.654189348220825,0.00025713443756103516,0.218017578125,0.17846514424309134,624,0.0004092704424510632,0.2,0.02107074,0.0433938205242157,0.9909093379974365,-0.026627081038895994,-2.513988875,1223.0
20992,16,1249,41,-43.698915123939514,-0.0013827085494995117,0.2099609375,0.002099244578857906,640,0.0004092704424510632,0.2,0.016810946,-0.034330639988183975,0.9927605986595154,-0.024762389570241794,-2.5120601176470587,1223.0
21504,17,1249,42,-43.731467604637146,0.0006566047668457031,0.26220703125,0.17477792501449585,656,0.0004092704424510632,0.2,0.02517641,0.04628302901983261,0.9925123453140259,-0.028025145235005766,-2.5120601176470587,1223.0
22016,17,1249,43,-43.70544719696045,0.005758345127105713,0.215087890625,0.0020554009279294405,672,0.0004092704424510632,0.2,0.016262941,-0.031990110874176025,0.991854190826416,-0.021562085261393804,-2.5141794444444443,1223.0
22528,18,1248,44,-43.71818709373474,0.0006535649299621582,0.258544921875,0.17620326695032418,688,0.0004092704424510632,0.2,0.020591848,0.044950466603040695,0.9933622479438782,-0.025815668355789967,-2.5141794444444443,1223.0
23040,18,1248,45,-43.75884652137756,-0.005233287811279297,0.171630859375,0.003162505498039536,704,0.0004092704424510632,0.2,0.014716908,-0.03758649155497551,0.993798017501831,-0.020085924319573678,-2.5141794444444443,1223.0
23552,18,1248,46,-43.77597689628601,-0.0011203289031982422,0.2542724609375,0.002680888726899866,720,0.0004092704424510632,0.2,0.022357903,-0.036928292363882065,0.9943171143531799,-0.028531378891784698,-2.5132562105263156,1223.0
24064,19,1248,47,-43.756789207458496,0.00035583972930908203,0.2542724609375,0.18670460768043995,736,0.0004092704424510632,0.2,0.01880644,0.04764740541577339,0.9923303723335266,-0.02461736582336016,-2.5132562105263156,1223.0
24576,19,1247,48,-43.696887612342834,-0.003967165946960449,0.2059326171875,0.0018774622258206364,752,0.0004092704424510632,0.2,0.015006112,-0.02753312885761261,0.9911893010139465,-0.02282506655319594,-2.50843765,1223.0
25088,20,1247,49,-43.66820442676544,0.0008139610290527344,0.2193603515625,0.177705654874444,768,0.0004092704424510632,0.2,0.023634981,0.055542245507240295,0.9899331331253052,-0.0256262261827942,-2.50843765,1223.0
25600,20,1247,50,-43.62340259552002,0.001997232437133789,0.215576171875,0.002122260360920336,784,0.0004092704424510632,0.2,0.015814349,-0.018130747601389885,0.9890604615211487,-0.02217247376393061,-2.50843765,1223.0
26112,20,1247,51,-43.599183559417725,-0.012399673461914062,0.2608642578125,0.002965994834084995,800,0.0004092704424510632,0.2,0.022186708,-0.04904240742325783,0.988326907157898,-0.03318412532098591,-2.511586571428571,1223.0
26624,21,1247,52,-43.56676149368286,0.00034350156784057617,0.2491455078125,0.18533505545929074,816,0.0004092704424510632,0.2,0.019692142,0.06477577984333038,0.9869123697280884,-0.025132685303105973,-2.511586571428571,1223.0
27136,21,1247,53,-43.55137121677399,-0.004163622856140137,0.2354736328125,0.0020217316141497577,832,0.0004092704424510632,0.2,0.02115713,-0.021328771486878395,0.9877816438674927,-0.026466979150427505,-2.5133819999999996,1223.0
27648,22,1247,54,-43.56227231025696,0.0007126927375793457,0.22705078125,0.1881333482451737,848,0.0004092704424510632,0.2,0.01565456,0.05526529625058174,0.98696368932724,-0.026220612809993327,-2.5133819999999996,1223.0
28160,22,1247,55,-43.52218735218048,-0.018537521362304688,0.2222900390625,0.0012278803606022848,864,0.0004092704424510632,0.2,0.017651796,-0.0289161279797554,0.9859848022460938,-0.026303162652766332,-2.5107594347826083,1223.0
28672,22,1247,56,-43.505483984947205,0.0009742379188537598,0.27978515625,0.17810764210298657,880,0.0004092704424510632,0.2,0.02404626,0.03117828071117401,0.985772430896759,-0.028520234831376,-2.5107594347826083,1223.0
29184,23,1247,57,-43.51084864139557,-0.008098840713500977,0.1748046875,0.00287451838812558,896,0.0004092704424510632,0.2,0.013780398,-0.024067865684628487,0.9863149523735046,-0.018613170766911935,-2.5107594347826083,1223.0
29696,23,1247,58,-43.51518666744232,0.00015622377395629883,0.22021484375,0.0037584071469609626,912,0.0004092704424510632,0.2,0.014835239,-0.029883429408073425,0.9859980940818787,-0.02299508084252011,-2.5074738333333335,1223.0
30208,24,1247,59,-43.51734697818756,0.00019121170043945312,0.2430419921875,0.1852695094421506,928,0.0004092704424510632,0.2,0.022713946,0.05897631496191025,0.986588716506958,-0.025533637206535786,-2.5074738333333335,1223.0
30720,24,1247,60,-43.52603888511658,-0.0025773048400878906,0.2408447265625,0.0020592254459188553,944,0.0004092704424510632,0.2,0.02245199,-0.03834491968154907,0.9861533045768738,-0.026539628102909774,-2.5113056,1223.0
31232,25,1247,61,-43.51526629924774,0.0004069209098815918,0.25244140625,0.18085826933383942,960,0.0004092704424510632,0.2,0.02264309,0.06347879022359848,0.9859488010406494,-0.027551760169444606,-2.5113056,1223.0
31744,25,1246,62,-43.50527620315552,-0.08623242378234863,0.2103271484375,0.0014085722777963383,976,0.0004092704424510632,0.2,0.016560405,-0.039332374930381775,0.9858612418174744,-0.023451492277672514,-2.5113056,1223.0
32256,25,1246,63,-43.48475885391235,0.006508350372314453,0.255126953125,0.0026885968254646286,992,0.0004092704424510632,0.2,0.022586424,-0.03370792418718338,0.9844253063201904,-0.02709861814219039,-2.510783846153846,1223.0
32768,26,1246,64,-43.44468343257904,0.00011473894119262695,0.2427978515625,0.1737239737994969,1008,0.0004092704424510632,0.2,0.018423632,0.06149076670408249,0.9836930632591248,-0.02735638378362637,-2.510783846153846,1223.0
33280,26,1246,65,-43.41809010505676,-0.0018714666366577148,0.181640625,0.0022534329182235524,1024,0.0004092704424510632,0.2,0.014876453,-0.02870164066553116,0.9830660820007324,-0.018609984661452472,-2.5006555185185184,1223.0
33792,27,1246,66,-43.3901172876358,0.00018769502639770508,0.1944580078125,0.19184898398816586,1040,0.0004092704424510632,0.2,0.017687406,0.07989192008972168,0.9813970923423767,-0.022854247523355298,-2.5006555185185184,1223.0
34304,27,1246,67,-43.34416913986206,-0.016190528869628906,0.2333984375,0.0012110762218071613,1056,0.0004092704424510632,0.2,0.016349005,-0.03935064375400543,0.981154203414917,-0.0245766342850402,-2.499133607142857,1223.0
34816,27,1246,68,-43.34126043319702,0.00037592649459838867,0.240234375,0.179828692227602,1072,0.0004092704424510632,0.2,0.025076818,0.035399429500103,0.9802709817886353,-0.026011129084508866,-2.499133607142857,1223.0
35328,28,1246,69,-43.32078206539154,0.00344163179397583,0.2508544921875,0.003050760533369612,1088,0.0004092704424510632,0.2,0.017586228,-0.044425781816244125,0.9802890419960022,-0.027776952338172123,-2.499133607142857,1223.0
35840,28,1245,70,-43.34322941303253,-0.000634312629699707,0.2130126953125,0.004119822027860209,1104,0.0004092704424510632,0.2,0.018731572,-0.031173139810562134,0.9816092252731323,-0.023655750352190807,-2.4987225862068962,1223.0
36352,29,1246,71,-43.37255156040192,0.0001017451286315918,0.263916015625,0.19546309625729918,1120,0.0004092704424510632,0.2,0.02278218,0.05312662571668625,0.9816772937774658,-0.0322657383949263,-2.4987225862068962,1223.0
36864,29,1245,72,-43.33888220787048,-0.00046813488006591797,0.23779296875,0.001928728128405055,1136,0.0004092704424510632,0.2,0.020868631,-0.031009091064333916,0.9795419573783875,-0.025979158439440653,-2.4967089666666666,1223.0
37376,29,1246,73,-43.2942898273468,0.00025713443756103516,0.2105712890625,0.19040192943066359,1152,0.0004092704424510632,0.2,0.019722536,0.06397484242916107,0.9793598651885986,-0.021530670725042,-2.4967089666666666,1223.0
37888,30,1246,74,-43.28806924819946,-0.0021126270294189453,0.215576171875,0.002181878695409978,1168,0.0004092704424510632,0.2,0.016876766,-0.023520298302173615,0.9784958362579346,-0.021731058572186157,-2.4967089666666666,1223.0
38400,30,1245,75,-43.24893891811371,0.0002155303955078125,0.2232666015625,0.00355872702493798,1184,0.0004092704424510632,0.2,0.018576792,-0.041302815079689026,0.9773216843605042,-0.026048790394270327,-2.492413064516129,1223.0
38912,31,1246,76,-43.22389483451843,6.282329559326172e-05,0.297119140625,0.1458169079851359,1200,0.0004092704424510632,0.2,0.031988796,0.034379441291093826,0.9763613939285278,-0.023346956790192053,-2.492413064516129,1223.0
39424,31,1246,77,-43.18855631351471,-0.00014591217041015625,0.2283935546875,0.003015467562363483,1216,0.0004092704424510632,0.2,0.023328418,-0.03929100185632706,0.9751757979393005,-0.02230609252001159,-2.48774946875,1223.0
39936,32,1246,78,-43.154565930366516,6.276369094848633e-05,0.17822265625,0.22226493200287223,1232,0.0004092704424510632,0.2,0.014065418,0.08145695179700851,0.9744299054145813,-0.015430935105541721,-2.48774946875,1223.0
40448,32,1246,79,-43.15649652481079,-0.0009812116622924805,0.214111328125,0.0016013304230000358,1248,0.0004092704424510632,0.2,0.018846422,-0.03242482244968414,0.9752269387245178,-0.02389957990089897,-2.4848822424242423,1223.0
40960,32,1246,80,-43.16644060611725,9.465217590332031e-05,0.188720703125,0.20473820017650723,1264,0.0004092704424510632,0.2,0.014659464,0.07105512917041779,0.9748595952987671,-0.017515578481834382,-2.4848822424242423,1223.0
41472,33,1246,81,-43.192336440086365,0.0010704398155212402,0.21484375,0.0028972134459763765,1280,0.0004092704424510632,0.2,0.015531439,-0.02629692293703556,0.9775784611701965,-0.026122914627194405,-2.4848822424242423,1223.0
41984,33,1246,82,-43.26081371307373,7.712841033935547e-05,0.2294921875,0.003953334809921216,1296,0.0004092704424510632,0.2,0.01751545,-0.022224953398108482,0.9780920147895813,-0.024227353220339864,-2.4848479705882354,1223.0
42496,34,1246,83,-43.25254261493683,5.97834587097168e-05,0.27001953125,0.22560847271233797,1312,0.0004092704424510632,0.2,0.02156087,0.08592011034488678,0.9778145551681519,-0.028857813827926293,-2.4848479705882354,1223.0
43008,34,1246,84,-43.24887812137604,-0.00021386146545410156,0.20068359375,0.0015527456816926133,1328,0.0004092704424510632,0.2,0.020604003,-0.027136601507663727,0.9780758619308472,-0.01722486864309758,-2.4855146285714285,1223.0
43520,34,1246,85,-43.23518419265747,0.00011450052261352539,0.2005615234375,0.2121878657490015,1344,0.0004092704424510632,0.2,0.015320139,0.06966561079025269,0.9763195514678955,-0.023779167619068176,-2.4855146285714285,1223.0
44032,35,1246,86,-43.17703139781952,0.0016775131225585938,0.218505859375,0.0020292687804612797,1360,0.0004092704424510632,0.2,0.022591675,-0.03198901191353798,0.9753659963607788,-0.02282598416786641,-2.484711361111111,1223.0
44544,35,1246,87,-43.16367733478546,0.00010496377944946289,0.1995849609375,0.20536066219210625,1376,0.0004092704424510632,0.2,0.020709071,0.04402746260166168,0.9746411442756653,-0.022149382795760175,-2.484711361111111,1223.0
45056,36,1245,88,-43.122740745544434,0.002254486083984375,0.182373046875,0.0035583683202276006,1392,0.0004092704424510632,0.2,0.015317826,-0.03310178965330124,0.9729107618331909,-0.021803428788189194,-2.484711361111111,1223.0
45568,36,1245,89,-43.07128071784973,-0.00023746490478515625,0.15771484375,0.0029888461758673657,1408,0.0004092704424510632,0.2,0.013133863,-0.03296377509832382,0.9716005921363831,-0.01800831970467698,-2.483196297297297,1223.0
46080,36,1245,90,-43.031503081321716,6.55055046081543e-05,0.21533203125,0.21698500821366906,1424,0.0004092704424510632,0.2,0.018245611,0.08272752910852432,0.9702619910240173,-0.0264906476077158,-2.483196297297297,1223.0
46592,37,1245,91,-42.998000621795654,-0.0011239051818847656,0.2308349609375,0.001930089145389502,1440,0.0004092704424510632,0.2,0.022116229,-0.035145197063684464,0.9696512818336487,-0.026959778741002083,-2.484124894736842,1223.0
47104,37,1245,92,-43.002273201942444,0.00011724233627319336,0.285888671875,0.20581468101590872,1456,0.0004092704424510632,0.2,0.027762998,0.06627944111824036,0.970995306968689,-0.03331564131076448,-2.484124894736842,1223.0
47616,38,1245,93,-43.02452790737152,0.0056861042976379395,0.25439453125,0.0018739226870820858,1472,0.0004092704424510632,0.2,0.019309739,-0.04990895837545395,0.9706259965896606,-0.026610962202539667,-2.484124894736842,1223.0
48128,38,1245,94,-43.01140868663788,-0.0005772113800048828,0.245361328125,0.0029310959398571867,1488,0.0004092704424510632,0.2,0.018593185,-0.041367001831531525,0.9710574150085449,-0.024277842632727697,-2.4822387179487175,1223.0
48640,39,1244,95,-43.02595520019531,5.412101745605469e-05,0.24169921875,0.22628585528582335,1504,0.0004092704424510632,0.2,0.014741827,0.09823707491159439,0.9709336757659912,-0.02431893566972576,-2.4822387179487175,1223.0
49152,39,1245,96,-43.01848077774048,-0.0007269382476806641,0.192138671875,0.0015982104814611375,1520,0.0004092704424510632,0.2,0.017475177,-0.03260301053524017,0.9709526300430298,-0.02238806724199094,-2.478804675,1223.0
49664,39,1245,97,-43.013970613479614,8.428096771240234e-05,0.237060546875,0.2234882633201778,1536,0.0004092704424510632,0.2,0.016068848,0.08133956789970398,0.9704224467277527,-0.025605907110730186,-2.478804675,1223.0
50176,40,1244,98,-42.99960255622864,-0.0007805824279785156,0.2218017578125,0.0011579238207559683,1552,0.0004092704424510632,0.2,0.016143432,-0.03656920790672302,0.9702896475791931,-0.026918195449979976,-2.4759849024390244,1223.0
50688,40,1244,99,-42.99164307117462,0.0001188516616821289,0.24755859375,0.20693360781297088,1568,0.0004092704424510632,0.2,0.02244861,0.063145712018013,0.969504177570343,-0.026164998504100367,-2.4759849024390244,1223.0
51200,41,1244,100,-42.98854041099548,0.0006764531135559082,0.2313232421875,0.003411178389796987,1584,0.0004092704424510632,0.2,0.015929613,-0.03431672230362892,0.9710450172424316,-0.027159134435351007,-2.4759849024390244,1223.0
51712,41,1244,101,-43.0327011346817,-6.0558319091796875e-05,0.2314453125,0.0031369512289529666,1600,0.0004092704424510632,0.2,0.01864878,-0.04075326770544052,0.9712087512016296,-0.024439145512587857,-2.477043523809524,1223.0
52224,41,1244,102,-43.0239862203598,7.367134094238281e-05,0.1925048828125,0.22354070469737053,1616,0.0004092704424510632,0.2,0.013762342,0.0745055228471756,0.9707004427909851,-0.02349257588502951,-2.477043523809524,1223.0
52736,42,1244,103,-43.00571835041046,-0.0006301403045654297,0.248291015625,0.001962015028766473,1632,0.0004092704424510632,0.2,0.0206673,-0.038169749081134796,0.9705485701560974,-0.026389940234366804,-2.4765433488372093,1223.0
53248,42,1244,104,-43.01718509197235,0.00011777877807617188,0.235595703125,0.21359041379764676,1648,0.0004092704424510632,0.2,0.019350693,0.06660664081573486,0.9715186357498169,-0.026351129585236777,-2.4765433488372093,1223.0
53760,43,1244,105,-43.058146834373474,0.010517895221710205,0.2294921875,0.002188297214161139,1664,0.0004092704424510632,0.2,0.02479453,-0.030098948627710342,0.9731913208961487,-0.026340273063397035,-2.4765433488372093,1223.0
54272,43,1244,106,-43.09790825843811,-0.0003848075866699219,0.2593994140625,0.003586811559216585,1680,0.0004092704424510632,0.2,0.018985465,-0.03371923789381981,0.9733378887176514,-0.02671773437759839,-2.476551068181818,1223.0
54784,44,1244,107,-43.084174394607544,8.189678192138672e-05,0.281005859375,0.21964022796601057,1696,0.0004092704424510632,0.2,0.02061591,0.04639952629804611,0.9726647734642029,-0.028686640318483114,-2.476551068181818,1223.0
55296,44,1244,108,-43.061447739601135,-0.0017495155334472656,0.2054443359375,0.0025039581651071785,1712,0.0004092704424510632,0.2,0.018075544,-0.04010650888085365,0.9720096588134766,-0.023020713386358693,-2.477192022222222,1223.0
55808,44,1244,109,-43.02840030193329,8.881092071533203e-05,0.2313232421875,0.23719462333247066,1728,0.0004092704424510632,0.2,0.02235886,0.08795178681612015,0.9702333211898804,-0.021389852481661364,-2.477192022222222,1223.0
56320,45,1244,110,-42.98395001888275,-0.005029439926147461,0.2593994140625,0.001313748115535418,1744,0.0004092704424510632,0.2,0.019458853,-0.050106510519981384,0.9702351093292236,-0.030567628447897732,-2.475959282608695,1223.0
56832,45,1244,111,-42.97592866420746,0.00012928247451782227,0.224365234375,0.22101902216672897,1760,0.0004092704424510632,0.2,0.01725022,0.08460737764835358,0.9687924981117249,-0.023231333849253133,-2.475959282608695,1223.0
57344,46,1245,112,-42.92855167388916,0.004061877727508545,0.2310791015625,0.0027324416623741854,1776,0.0004092704424510632,0.2,0.018575449,-0.033680811524391174,0.9681739807128906,-0.028291181923123077,-2.475959282608695,1223.0
57856,46,1245,113,-42.90858995914459,-0.0003091096878051758,0.2091064453125,0.0031633621983928606,1792,0.0004092704424510632,0.2,0.013752433,-0.028761425986886024,0.9669458866119385,-0.023661668710701633,-2.473205808510638,1223.0
58368,46,1245,114,-42.87692403793335,5.441904067993164e-05,0.1734619140625,0.233918447047472,1808,0.0004092704424510632,0.2,0.0135006495,0.08389697223901749,0.9669033288955688,-0.021802129558636807,-2.473205808510638,1223.0
58880,47,1244,115,-42.87513220310211,8.165836334228516e-05,0.239013671875,0.002322496467968449,1824,0.0004092704424510632,0.2,0.021408169,-0.026205403730273247,0.9664779305458069,-0.02298467817308847,-2.4734623541666667,1223.0
59392,47,1241,116,-42.85111725330353,0.00010216236114501953,0.211181640625,0.2186480648815632,1840,0.0004092704424510632,0.2,0.016821252,0.08716998994350433,0.9657633304595947,-0.024065764038823545,-2.4734623541666667,1223.0
59904,48,1241,117,-42.83644211292267,-1.52587890625e-05,0.22607421875,0.0022078564870753326,1856,0.0004092704424510632,0.2,0.016425736,-0.03894305229187012,0.9667142033576965,-0.0247665025817696,-2.4734623541666667,1223.0
60416,48,1241,118,-42.8624107837677,9.375810623168945e-05,0.210205078125,0.003890389787557069,1872,0.0004092704424510632,0.2,0.019276299,-0.036435071378946304,0.9666754007339478,-0.022100868984125555,-2.4729329183673467,1223.0
60928,49,1241,119,-42.85247850418091,5.97834587097168e-05,0.233642578125,0.1616058226209134,1888,0.0004092704424510632,0.2,0.024562072,0.03809278830885887,0.9661778807640076,-0.023025941743981093,-2.4729329183673467,1223.0
61440,49,1241,120,-42.83896064758301,-0.0006451606750488281,0.245361328125,0.003229341426049359,1904,0.0004092704424510632,0.2,0.02103777,-0.026920713484287262,0.9656906127929688,-0.022547440603375435,-2.4742944999999996,1223.0
61952,49,1241,121,-42.82676661014557,5.555152893066406e-05,0.220458984375,0.2547523560933769,1920,0.0004092704424510632,0.2,0.021735985,0.06861923635005951,0.9656028151512146,-0.022403388778911904,-2.4742944999999996,1223.0
62464,50,1241,122,-42.8255854845047,-0.015838027000427246,0.250244140625,0.0016316847904818133,1936,0.0004092704424510632,0.2,0.023134869,-0.0360623374581337,0.965900182723999,-0.02837032674869988,-2.471233803921568,1223.0
62976,50,1241,123,-42.84006381034851,5.549192428588867e-05,0.2310791015625,0.23411098262295127,1952,0.0004092704424510632,0.2,0.01986685,0.07247139513492584,0.9667999744415283,-0.026687074452638626,-2.471233803921568,1223.0
63488,51,1241,124,-42.846364974975586,0.0010116100311279297,0.206298828125,0.0038900034778635018,1968,0.0004092704424510632,0.2,0.013095776,-0.04014184698462486,0.9662253856658936,-0.02566516491060611,-2.471233803921568,1223.0
