time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_fraction,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/loss,train/std,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
64000,49,1289,125,-43.40050733089447,-0.00024116039276123047,0.28076171875,0.0036975628972868435,1984,0.0004092704424510632,0.2,0.02020247,-0.05358640477061272,0.9855190515518188,-0.03135081846266985,-2.501295673076923,1223.0
64512,50,1289,126,-43.3970844745636,4.035234451293945e-05,0.197021484375,0.282345000654459,2000,0.0004092704424510632,0.2,0.014640977,0.09545271098613739,0.9845008850097656,-0.018947978111100383,-2.501295673076923,1223.0
65024,50,1289,127,-43.37085807323456,0.00022846460342407227,0.186279296875,0.0023346391189988935,2016,0.0004092704424510632,0.2,0.012252344,-0.02120213583111763,0.984480619430542,-0.01816375646740198,-2.5037996603773585,1223.0
65536,50,1289,128,-43.36705493927002,6.133317947387695e-05,0.2598876953125,0.2588472808711231,2032,0.0004092704424510632,0.2,0.02562865,0.08164095878601074,0.9841734766960144,-0.026539099824731238,-2.5037996603773585,1223.0
66048,51,1289,129,-43.363367199897766,0.00021630525588989258,0.280517578125,0.00196938478256925,2048,0.0004092704424510632,0.2,0.02237207,-0.030561106279492378,0.9846199154853821,-0.03134590887930244,-2.502312462962963,1223.0
66560,51,1289,130,-43.3724639415741,6.079673767089844e-05,0.2454833984375,0.25070781726390123,2064,0.0004092704424510632,0.2,0.019542627,0.07053473591804504,0.98466956615448,-0.03042915154946968,-2.502312462962963,1223.0
67072,52,1289,131,-43.37811863422394,-5.6743621826171875e-05,0.20703125,0.004591077544318978,2080,0.0004092704424510632,0.2,0.013742268,-0.03478895127773285,0.9858754277229309,-0.023726635583443567,-2.502312462962963,1223.0
67584,52,1289,132,-43.39492869377136,-2.4557113647460938e-05,0.26416015625,0.00481760103139095,2096,0.0004092704424510632,0.2,0.018091405,-0.04192182421684265,0.9849500060081482,-0.03140533558325842,-2.5056950363636368,1223.0
68096,52,1289,133,-43.37507164478302,4.2378902435302734e-05,0.2227783203125,0.2637292603030801,2112,0.0004092704424510632,0.2,0.018149994,0.10217922925949097,0.9856974482536316,-0.022395532665541396,-2.5056950363636368,1223.0
68608,53,1289,134,-43.377593874931335,-8.153915405273438e-05,0.2393798828125,0.002158200300982571,2128,0.0004092704424510632,0.2,0.020003442,-0.024156030267477036,0.9845168590545654,-0.023478345392504707,-2.505478839285714,1223.0
69120,53,1289,135,-43.32227182388306,4.392862319946289e-05,0.239990234375,0.2474080352112651,2144,0.0004092704424510632,0.2,0.020039296,0.07601834088563919,0.9828646183013916,-0.02230278923525475,-2.505478839285714,1223.0
69632,54,1289,136,-43.275657653808594,-0.00011909008026123047,0.2213134765625,0.0021814594092575135,2160,0.0004092704424510632,0.2,0.017218245,-0.032589588314294815,0.9816401600837708,-0.02527631414704956,-2.505478839285714,1223.0
70144,54,1289,137,-43.2692996263504,-0.0001760721206665039,0.2177734375,0.0037636248307535425,2176,0.0004092704424510632,0.2,0.014489222,-0.03240229934453964,0.982654333114624,-0.022955651351367123,-2.503330561403508,1223.0
70656,54,1289,138,-43.289846897125244,3.516674041748047e-05,0.24560546875,0.25934141082689166,2192,0.0004092704424510632,0.2,0.026714146,0.10312816500663757,0.9815655946731567,-0.027120144819491543,-2.503330561403508,1223.0
71168,55,1289,139,-43.20656406879425,0.00028192996978759766,0.2508544921875,0.0023067710717441514,2208,0.0004092704424510632,0.2,0.017112866,-0.046105582267045975,0.9776076674461365,-0.029504978592740372,-2.501050344827586,1223.0
71680,55,1289,140,-43.101603507995605,4.035234451293945e-05,0.228515625,0.25621042726561427,2224,0.0004092704424510632,0.2,0.017626788,0.10336363315582275,0.9759306311607361,-0.027993883792078122,-2.501050344827586,1223.0
72192,55,1289,141,-43.080742955207825,-0.0020246505737304688,0.220947265625,0.0015002351419752813,2240,0.0004092704424510632,0.2,0.013940095,-0.05046209320425987,0.975921630859375,-0.026101164061401505,-2.5020435593220336,1223.0
72704,56,1289,142,-43.08705234527588,3.618001937866211e-05,0.2257080078125,0.25002994015812874,2256,0.0004092704424510632,0.2,0.01787767,0.10053546726703644,0.9763819575309753,-0.022859932389110327,-2.5020435593220336,1223.0
73216,56,1289,143,-43.091145157814026,-2.872943878173828e-05,0.1822509765625,0.003315884776384337,2272,0.0004092704424510632,0.2,0.0095079215,-0.02595461718738079,0.9759388566017151,-0.020561434459523298,-2.5020435593220336,1223.0
73728,57,1289,144,-43.06116199493408,-0.00010311603546142578,0.225341796875,0.003910390987584833,2288,0.0004092704424510632,0.2,0.016251676,-0.024663833901286125,0.9755197763442993,-0.022933923202799633,-2.5012923833333334,1223.0
74240,57,1289,145,-43.05569648742676,2.5272369384765625e-05,0.2294921875,0.2574624316766858,2304,0.0004092704424510632,0.2,0.02072213,0.09654857218265533,0.9754587411880493,-0.02570695492613595,-2.5012923833333334,1223.0
74752,57,1289,146,-43.055195569992065,3.212690353393555e-05,0.2344970703125,0.0024859756431396818,2320,0.0004092704424510632,0.2,0.022002704,-0.038018401712179184,0.9757781624794006,-0.027096480509499088,-2.5028665409836064,1223.0
75264,58,1289,147,-43.089385747909546,2.8133392333984375e-05,0.2176513671875,0.2527513694949448,2336,0.0004092704424510632,0.2,0.017097455,0.09411761164665222,0.9776197671890259,-0.024303909158334136,-2.5028665409836064,1223.0
75776,0,4069,1,-43.13185167312622,0.0001366138458251953,0.2335205078125,0.0022866321087349206,2352,0.0004092704424510632,0.2,0.017391935,-0.031089967116713524,0.9786025285720825,-0.025908601615810767,-2.5028665409836064,1223.0
76288,0,1939,2,-43.137834787368774,-2.2292137145996094e-05,0.1934814453125,0.004075757387909107,2368,0.0004092704424510632,0.2,0.013568569,-0.02813192643225193,0.9777399301528931,-0.023585867500514723,-2.502081241935484,1223.0
76800,0,1659,3,-43.11746644973755,3.0100345611572266e-05,0.2279052734375,0.24731889925897121,2384,0.0004092704424510632,0.2,0.019640017,0.10233999788761139,0.9778610467910767,-0.021653115836670622,-2.502081241935484,1223.0
77312,1,1553,4,-43.13543081283569,4.4465065002441406e-05,0.27783203125,0.003986643867392559,2400,0.0004092704424510632,0.2,0.01957976,-0.049876902252435684,0.9789097309112549,-0.028987560683162883,-2.502196285714286,1223.0
77824,1,1497,5,-43.169644236564636,9.775161743164062e-06,0.23876953125,0.26870427653193474,2416,0.0004092704424510632,0.2,0.019079918,0.08216381072998047,0.9797500967979431,-0.024563903163652867,-2.502196285714286,1223.0
78336,2,1463,6,-43.18538236618042,-0.00014150142669677734,0.16943359375,0.0018566429553175112,2432,0.0004092704424510632,0.2,0.01084696,-0.027583174407482147,0.9800373911857605,-0.0192261443589814,-2.5018167343749997,1223.0
78848,2,1437,7,-43.17386507987976,1.3113021850585938e-05,0.2696533203125,0.24608567589893937,2448,0.0004092704424510632,0.2,0.025905738,0.0826602429151535,0.9786186814308167,-0.027702930492523592,-2.5018167343749997,1223.0
79360,2,1419,8,-43.11828124523163,1.5854835510253906e-05,0.2186279296875,0.00297784977738047,2464,0.0004092704424510632,0.2,0.016164586,-0.04740056395530701,0.9770404696464539,-0.025770985055714846,-2.5018167343749997,1223.0
79872,3,1401,9,-43.10617554187775,-4.9114227294921875e-05,0.2501220703125,0.003226992575946497,2480,0.0004092704424510632,0.2,0.017784603,-0.03523297980427742,0.9783913493156433,-0.0249861313495785,-2.5010111999999998,1223.0
80384,3,1391,10,-43.130114674568176,9.47713851928711e-06,0.2386474609375,0.26749238139018416,2496,0.0004092704424510632,0.2,0.018889932,0.09008936583995819,0.9771869778633118,-0.025049368850886822,-2.5010111999999998,1223.0
80896,4,1382,11,-43.07333016395569,-0.00013554096221923828,0.2618408203125,0.0024523004722141195,2512,0.0004092704424510632,0.2,0.022572462,-0.04344486445188522,0.9756770133972168,-0.030068772815866396,-2.5029778030303027,1223.0
81408,4,1373,12,-43.03456747531891,2.5153160095214844e-05,0.2279052734375,0.2543967878445983,2528,0.0004092704424510632,0.2,0.019895427,0.05773968622088432,0.9742243885993958,-0.02502745349192992,-2.5029778030303027,1223.0
81920,4,1362,13,-43.0056312084198,-0.0001024007797241211,0.2750244140625,0.002330939825696987,2544,0.0004092704424510632,0.2,0.019644808,-0.03295845538377762,0.9745813012123108,-0.03080825079814531,-2.5029778030303027,1223.0
82432,5,1357,14,-43.00527822971344,-4.649162292480469e-05,0.260498046875,0.003936273566068849,2560,0.0004092704424510632,0.2,0.020366125,-0.033819541335105896,0.9731684923171997,-0.027570318430662155,-2.50461571641791,1223.0
82944,5,1354,15,-42.92826855182648,2.1576881408691406e-05,0.2783203125,0.17535445583052933,2576,0.0004092704424510632,0.2,0.029121209,0.050582364201545715,0.9710797071456909,-0.024581957259215415,-2.50461571641791,1223.0
83456,6,1350,16,-42.87110900878906,-0.0004265308380126953,0.2459716796875,0.0027742099155148026,2592,0.0004092704424510632,0.2,0.018197555,-0.04327424243092537,0.9692630767822266,-0.029415232129395008,-2.50470394117647,1223.0
83968,6,1347,17,-42.805440187454224,3.7550926208496094e-05,0.183349609375,0.2824995615519583,2608,0.0004092704424510632,0.2,0.01584742,0.06929432600736618,0.9678023457527161,-0.021531782927922904,-2.50470394117647,1223.0
84480,6,1343,18,-42.77195978164673,-0.0012018680572509766,0.261962890625,0.001626449828108889,2624,0.0004092704424510632,0.2,0.026342351,-0.02618795447051525,0.9668697714805603,-0.027714770520105958,-2.5036248695652175,1223.0
84992,7,1340,19,-42.72083604335785,1.5079975128173828e-05,0.244384765625,0.2680920837447047,2640,0.0004092704424510632,0.2,0.02150565,0.062457308173179626,0.9643175601959229,-0.02827221475308761,-2.5036248695652175,1223.0
85504,7,1336,20,-42.65304684638977,-5.054473876953125e-05,0.2216796875,0.002750589559582295,2656,0.0004092704424510632,0.2,0.016829306,-0.043621450662612915,0.9634854793548584,-0.02759724589122925,-2.5036248695652175,1223.0
86016,8,1334,21,-42.66652464866638,-0.00011217594146728516,0.2392578125,0.0028261975712666754,2672,0.0004092704424510632,0.2,0.017985933,-0.03569646179676056,0.9647275805473328,-0.024142899143043905,-2.5000960285714284,1223.0
86528,8,1331,22,-42.67892551422119,1.0848045349121094e-05,0.224365234375,0.27758894534781575,2688,0.0004092704424510632,0.2,0.021703383,0.13453064858913422,0.9635436534881592,-0.023953849129611626,-2.5000960285714284,1223.0
87040,8,1329,23,-42.60531687736511,-0.00015497207641601562,0.2318115234375,0.0018742892443697201,2704,0.0004092704424510632,0.2,0.01908354,-0.036097943782806396,0.9601040482521057,-0.026112724735867232,-2.4988698873239437,1223.0
87552,9,1328,24,-42.521682381629944,1.7523765563964844e-05,0.2061767578125,0.2591497013345361,2720,0.0004092704424510632,0.2,0.015544318,0.09056641906499863,0.9591125845909119,-0.022623342782026157,-2.4988698873239437,1223.0
88064,9,1327,25,-42.52710151672363,1.1444091796875e-05,0.27734375,0.0023609598156326683,2736,0.0004092704424510632,0.2,0.025333492,-0.03909306973218918,0.9598527550697327,-0.0309943652828224,-2.4985466666666665,1223.0
88576,10,1326,26,-42.54882752895355,2.0682811737060547e-05,0.2681884765625,0.24327234458178282,2752,0.0004092704424510632,0.2,0.018442035,0.061531439423561096,0.9607518315315247,-0.029940698412247002,-2.4985466666666665,1223.0
89088,10,1324,27,-42.57158124446869,9.09566879272461e-05,0.256591796875,0.00476856337627396,2768,0.0004092704424510632,0.2,0.020022051,-0.03537166863679886,0.9611888527870178,-0.02835659057018347,-2.4985466666666665,1223.0
89600,10,1323,28,-42.55852699279785,-2.3484230041503906e-05,0.2459716796875,0.0036194443600834347,2784,0.0004092704424510632,0.2,0.021487802,-0.0425567552447319,0.9596445560455322,-0.02850481987115927,-2.4991630273972603,1223.0
90112,11,1322,29,-42.49781060218811,2.288818359375e-05,0.216064453125,0.26044818107038736,2800,0.0004092704424510632,0.2,0.014223097,0.11428315937519073,0.9576420187950134,-0.02204791340045631,-2.4991630273972603,1223.0
90624,11,1322,30,-42.4170126914978,5.543231964111328e-06,0.2423095703125,0.0023534556148661068,2816,0.0004092704424510632,0.2,0.02231494,-0.04493274912238121,0.9549196362495422,-0.025908738040016033,-2.500328959459459,1223.0
91136,12,1322,31,-42.36098337173462,2.485513687133789e-05,0.267822265625,0.2433224036358297,2832,0.0004092704424510632,0.2,0.023500048,0.06182974576950073,0.955059826374054,-0.027835074433824047,-2.500328959459459,1223.0
91648,12,1321,32,-42.34650731086731,4.857778549194336e-05,0.240966796875,0.002367907378356904,2848,0.0004092704424510632,0.2,0.018365871,-0.028881514444947243,0.9533806443214417,-0.02568346132466104,-2.500328959459459,1223.0
92160,12,1320,33,-42.282944440841675,-0.00017595291137695312,0.219970703125,0.0031417617174156476,2864,0.0004092704424510632,0.2,0.014638745,-0.03386018052697182,0.952187180519104,-0.02718564128736034,-2.4980824533333332,1223.0
92672,13,1319,34,-42.27494132518768,2.3424625396728516e-05,0.232421875,0.2576524536125362,2880,0.0004092704424510632,0.2,0.021172,0.11059483885765076,0.9528510570526123,-0.027119815174955875,-2.4980824533333332,1223.0
93184,13,1319,35,-42.27628767490387,0.0002313852310180664,0.2672119140625,0.002430909566101036,2896,0.0004092704424510632,0.2,0.022113025,-0.03898163139820099,0.9519930481910706,-0.030054092130740173,-2.4963421052631576,1223.0
93696,13,1319,36,-42.24299490451813,2.568960189819336e-05,0.2476806640625,0.2544695036485791,2912,0.0004092704424510632,0.2,0.026124004,0.11630001664161682,0.9514899849891663,-0.024511397612513974,-2.4963421052631576,1223.0
94208,14,1318,37,-42.250961661338806,-0.0002821683883666992,0.2576904296875,0.0015037805551401107,2928,0.0004092704424510632,0.2,0.020243954,-0.04003950580954552,0.952385663986206,-0.027174539922270924,-2.4950736493506493,1223.0
94720,14,1317,38,-42.27721679210663,2.6702880859375e-05,0.2369384765625,0.2424166495911777,2944,0.0004092704424510632,0.2,0.029767936,0.060232143849134445,0.9528022408485413,-0.027468556771054864,-2.4950736493506493,1223.0
95232,15,1317,39,-42.289266705513,-7.152557373046875e-07,0.1810302734375,0.003629012113378849,2960,0.0004092704424510632,0.2,0.014570771,-0.04046589136123657,0.9540001749992371,-0.022323147757560946,-2.4950736493506493,1223.0
95744,15,1316,40,-42.315186977386475,-6.556510925292969e-05,0.24658203125,0.00300358845925075,2976,0.0004092704424510632,0.2,0.019708201,-0.027045955881476402,0.9537226557731628,-0.02433397842105478,-2.4933030128205127,1223.0
96256,15,1316,41,-42.29586327075958,2.467632293701172e-05,0.242431640625,0.25360299786552787,2992,0.0004092704424510632,0.2,0.020639315,0.10843966901302338,0.9536141753196716,-0.02361404184193816,-2.4933030128205127,1223.0
96768,16,1315,42,-42.29373776912689,9.828805923461914e-05,0.2818603515625,0.0024547929606342223,3008,0.0004092704424510632,0.2,0.025903257,-0.04201257973909378,0.9536207318305969,-0.029417397396173328,-2.4932020886075947,1223.0
97280,16,1315,43,-42.27428913116455,2.2351741790771484e-05,0.2008056640625,0.24473803862929344,3024,0.0004092704424510632,0.2,0.017465666,0.08526283502578735,0.9523535966873169,-0.018964399117976427,-2.4932020886075947,1223.0
97792,17,1314,44,-42.21696627140045,6.556510925292969e-07,0.2972412109375,0.0024861509700713214,3040,0.0004092704424510632,0.2,0.022327334,-0.046969130635261536,0.9504391551017761,-0.03231749526457861,-2.4932020886075947,1223.0
98304,17,1313,45,-42.17586302757263,-5.5670738220214844e-05,0.2633056640625,0.0030073631241975818,3056,0.0004092704424510632,0.2,0.018841168,-0.03593221679329872,0.9503676891326904,-0.027954212731856387,-2.4902803875,1223.0
98816,17,1313,46,-42.17852735519409,2.1159648895263672e-05,0.2569580078125,0.23514409735798836,3072,0.0004092704424510632,0.2,0.02483367,0.06689165532588959,0.9501780867576599,-0.023852406709920615,-2.4902803875,1223.0
99328,18,1313,47,-42.15984272956848,4.4405460357666016e-05,0.2625732421875,0.0034195773732790258,3088,0.0004092704424510632,0.2,0.019956533,-0.03062068298459053,0.9495516419410706,-0.028817998943850398,-2.489690049382716,1223.0
99840,18,1313,48,-42.13790965080261,6.9141387939453125e-06,0.2696533203125,0.25876469630748034,3104,0.0004092704424510632,0.2,0.026418224,0.09151184558868408,0.9491018652915955,-0.027531117608305067,-2.489690049382716,1223.0
100352,19,1313,49,-42.12894082069397,-0.0003343820571899414,0.1988525390625,0.0016339171916115447,3120,0.0004092704424510632,0.2,0.017846934,-0.041009604930877686,0.94886714220047,-0.022150703123770654,-2.487800280487805,1223.0
100864,19,1312,50,-42.112613558769226,1.239776611328125e-05,0.2413330078125,0.24677632423117757,3136,0.0004092704424510632,0.2,0.019118916,0.07214212417602539,0.9480462670326233,-0.025533694657497108,-2.487800280487805,1223.0
101376,19,1312,51,-42.097609519958496,-1.9431114196777344e-05,0.248291015625,0.0034360455465503037,3152,0.0004092704424510632,0.2,0.020352788,-0.03291545808315277,0.9478879570960999,-0.027757801522966474,-2.487800280487805,1223.0
101888,20,1312,52,-42.057293176651,-2.110004425048828e-05,0.25439453125,0.0038632166470051743,3168,0.0004092704424510632,0.2,0.022561297,-0.04612252488732338,0.9449580907821655,-0.029296206834260374,-2.48556908433735,1223.0
102400,20,1311,53,-41.97702360153198,4.589557647705078e-06,0.2271728515625,0.2618808289989829,3184,0.0004092704424510632,0.2,0.016697124,0.0898299291729927,0.9436135292053223,-0.021351965348003432,-2.48556908433735,1223.0
102912,21,1311,54,-41.95155394077301,-0.0001373291015625,0.260009765625,0.0022767606023990083,3200,0.0004092704424510632,0.2,0.018410476,-0.04099176451563835,0.9426457285881042,-0.026685819786507636,-2.486696654761905,1223.0
103424,21,1311,55,-41.91782605648041,1.436471939086914e-05,0.2371826171875,0.2481677057221532,3216,0.0004092704424510632,0.2,0.019840192,0.09977418184280396,0.941784679889679,-0.024499740888131782,-2.486696654761905,1223.0
103936,21,1310,56,-41.88063025474548,-6.139278411865234e-05,0.2677001953125,0.00219814960291842,3232,0.0004092704424510632,0.2,0.019841556,-0.04312887415289879,0.9400449991226196,-0.028649396655964665,-2.486696654761905,1223.0
104448,22,1310,57,-41.825408816337585,-2.384185791015625e-07,0.228515625,0.004270074707164895,3248,0.0004092704424510632,0.2,0.015140777,-0.029374223202466965,0.9386168122291565,-0.022919797978829592,-2.486397623529412,1223.0
104960,22,1310,58,-41.78600347042084,3.5762786865234375e-06,0.3031005859375,0.159071835456416,3264,0.0004092704424510632,0.2,0.04477596,0.048743490129709244,0.9376813173294067,-0.02335339527053293,-2.486397623529412,1223.0
105472,23,1309,59,-41.7701073884964,-3.337860107421875e-06,0.2781982421875,0.004066019544552546,3280,0.0004092704424510632,0.2,0.02103943,-0.03414364159107208,0.9380555748939514,-0.02833360452495981,-2.485160779069768,1223.0
105984,23,1308,60,-41.805691599845886,2.682209014892578e-06,0.2496337890625,0.2818627771921456,3296,0.0004092704424510632,0.2,0.015837412,0.13688261806964874,0.9396658539772034,-0.02495957443898078,-2.485160779069768,1223.0
106496,23,1303,61,-41.83694088459015,-0.00010073184967041016,0.24951171875,0.002128003652615007,3312,0.0004092704424510632,0.2,0.018805675,-0.033449236303567886,0.9396331906318665,-0.026349883410148323,-2.4829771609195403,1223.0
107008,24,1300,62,-41.824127197265625,9.59634780883789e-06,0.2506103515625,0.26419664872810245,3328,0.0004092704424510632,0.2,0.021608576,0.11052970588207245,0.9392029643058777,-0.02371542592300102,-2.4829771609195403,1223.0
107520,24,1299,63,-41.830073595047,2.6106834411621094e-05,0.28662109375,0.003860828175675124,3344,0.0004092704424510632,0.2,0.019471228,-0.03705957904458046,0.9405219554901123,-0.03166070104634855,-2.4829771609195403,1223.0
108032,25,1298,64,-41.86066257953644,-1.2159347534179688e-05,0.2484130859375,0.003660312679130584,3360,0.0004092704424510632,0.2,0.021089759,-0.04297294095158577,0.9405152201652527,-0.02494896383723244,-2.4813543863636363,1223.0
108544,25,1297,65,-41.86025881767273,5.602836608886719e-06,0.2318115234375,0.279740396887064,3376,0.0004092704424510632,0.2,0.018435284,0.10509301722049713,0.9403466582298279,-0.027747464788262732,-2.4813543863636363,1223.0
109056,26,1296,66,-41.851709723472595,-0.00014984607696533203,0.2811279296875,0.0020748020469909534,3392,0.0004092704424510632,0.2,0.022784822,-0.0422164686024189,0.9399359822273254,-0.025546019664034247,-2.478878584269663,1223.0
109568,26,1296,67,-41.84046816825867,1.5676021575927734e-05,0.2596435546875,0.2628214336000383,3408,0.0004092704424510632,0.2,0.027820986,0.0925530344247818,0.9396272301673889,-0.025762505683815107,-2.478878584269663,1223.0
110080,26,1295,68,-41.79244005680084,-0.0002548694610595703,0.2177734375,0.0017243317706743255,3424,0.0004092704424510632,0.2,0.017580993,-0.037713080644607544,0.9361086487770081,-0.023455240967450663,-2.477313966666667,1223.0
110592,27,1294,69,-41.686598896980286,9.47713851928711e-06,0.2249755859375,0.2483346755616367,3440,0.0004092704424510632,0.2,0.017658968,0.07950666546821594,0.9345881342887878,-0.0251521324244095,-2.477313966666667,1223.0
111104,27,1294,70,-41.65427327156067,-8.940696716308594e-06,0.2469482421875,0.003773087628360372,3456,0.0004092704424510632,0.2,0.018370282,-0.04246639832854271,0.9339751601219177,-0.027608506672549993,-2.477313966666667,1223.0
111616,28,1293,71,-41.63252115249634,-1.5974044799804688e-05,0.2335205078125,0.003319526949780993,3472,0.0004092704424510632,0.2,0.01635871,-0.0332457572221756,0.9327322244644165,-0.027272217645077035,-2.476588934065934,1223.0
112128,28,1292,72,-41.60523164272308,8.404254913330078e-06,0.2366943359375,0.2597413305193186,3488,0.0004092704424510632,0.2,0.021941353,0.08384232968091965,0.9326527118682861,-0.024224424647400156,-2.476588934065934,1223.0
112640,28,1291,73,-41.61001420021057,-0.0001119375228881836,0.2264404296875,0.002007254854106577,3504,0.0004092704424510632,0.2,0.021410849,-0.031773507595062256,0.9328966736793518,-0.023959149926668033,-2.4751117065217394,1223.0
113152,29,1290,74,-41.61393082141876,1.800060272216797e-05,0.2384033203125,0.2414790759794414,3520,0.0004092704424510632,0.2,0.018201731,0.05790695548057556,0.9330644011497498,-0.02340303636447061,-2.4751117065217394,1223.0
113664,29,1290,75,-41.63628649711609,-0.0002300739288330078,0.236572265625,0.002160913540137699,3536,0.0004092704424510632,0.2,0.015735924,-0.03679710999131203,0.9348664283752441,-0.029952983881230466,-2.4751117065217394,1223.0
114176,30,1289,76,-41.663941860198975,-4.792213439941406e-05,0.2685546875,0.0037890836829319596,3552,0.0004092704424510632,0.2,0.020688266,-0.037465326488018036,0.9342728853225708,-0.027765305479988456,-2.473644677419355,1223.0
114688,30,1289,77,-41.649980425834656,5.245208740234375e-06,0.257080078125,0.25266055716201663,3568,0.0004092704424510632,0.2,0.024262369,0.10913118720054626,0.9341875910758972,-0.0244044411520008,-2.473644677419355,1223.0
115200,31,1288,78,-41.629008412361145,-6.127357482910156e-05,0.2515869140625,0.0027706028486136347,3584,0.0004092704424510632,0.2,0.018720996,-0.03387856110930443,0.9324866533279419,-0.024612489331047982,-2.4735476276595745,1223.0
115712,31,1287,79,-41.54526913166046,9.119510650634766e-06,0.2186279296875,0.24873978598043323,3600,0.0004092704424510632,0.2,0.017085705,0.0885346308350563,0.9283532500267029,-0.023939541817526333,-2.4735476276595745,1223.0
116224,31,1286,80,-41.42324352264404,-0.00047707557678222656,0.19384765625,0.0016133660938066896,3616,0.0004092704424510632,0.2,0.01276823,-0.04548916220664978,0.9265670776367188,-0.022938280686503276,-2.472005915789474,1223.0
116736,32,1286,81,-41.384138107299805,1.6450881958007812e-05,0.23974609375,0.2353952843695879,3632,0.0004092704424510632,0.2,0.021520339,0.07145238667726517,0.9253660440444946,-0.023138588469009846,-2.472005915789474,1223.0
117248,32,1285,82,-41.34274435043335,-0.00040435791015625,0.295166015625,0.0033148984803119674,3648,0.0004092704424510632,0.2,0.028564222,-0.042300134897232056,0.9246204495429993,-0.028799315288779326,-2.472005915789474,1223.0
117760,33,1285,83,-41.327728271484375,-3.933906555175781e-06,0.2625732421875,0.003016836581082316,3664,0.0004092704424510632,0.2,0.019409288,-0.03321833536028862,0.9239720702171326,-0.027052538323914632,-2.4696130625,1223.0
118272,33,1284,84,-41.30145859718323,4.351139068603516e-06,0.218505859375,0.24961806973442435,3680,0.0004092704424510632,0.2,0.01622764,0.080925852060318,0.9227855205535889,-0.02246236227802001,-2.4696130625,1223.0
118784,33,1283,85,-41.25882577896118,-2.384185791015625e-05,0.27001953125,0.001953536464498029,3696,0.0004092704424510632,0.2,0.024311513,-0.04333748668432236,0.9214895367622375,-0.02628756154445,-2.4682095154639176,1223.0
119296,34,1283,86,-41.20042955875397,5.543231964111328e-06,0.22509765625,0.23239270132035017,3712,0.0004092704424510632,0.2,0.019520715,0.08788587152957916,0.9194260835647583,-0.02500300618703477,-2.4682095154639176,1223.0
119808,34,1283,87,-41.14665758609772,-7.43865966796875e-05,0.2288818359375,0.00231477124907542,3728,0.0004092704424510632,0.2,0.018191729,-0.03440579026937485,0.9184061288833618,-0.024599646145361476,-2.4682095154639176,1223.0
120320,35,1282,88,-41.12315917015076,-2.1338462829589844e-05,0.235107421875,0.0030009487345523667,3744,0.0004092704424510632,0.2,0.023269866,-0.03972269222140312,0.9176159501075745,-0.02369625493156491,-2.4669697142857143,1223.0
120832,35,1281,89,-41.09330153465271,4.0531158447265625e-06,0.258056640625,0.2232747282832861,3760,0.0004092704424510632,0.2,0.02509696,0.07689156383275986,0.9167832732200623,-0.023267746932106093,-2.4669697142857143,1223.0
121344,35,1281,90,-41.07725179195404,-5.626678466796875e-05,0.26953125,0.002972002541355323,3776,0.0004092704424510632,0.2,0.02130469,-0.046294331550598145,0.9173523783683777,-0.029317269305465743,-2.4667705656565655,1223.0
121856,36,1280,91,-41.08466565608978,5.125999450683594e-06,0.224853515625,0.24870397383347154,3792,0.0004092704424510632,0.2,0.013413932,0.09871387481689453,0.9166844487190247,-0.022754990350222215,-2.4667705656565655,1223.0
122368,36,1280,92,-41.038713335990906,-0.0001251697540283203,0.3087158203125,0.0015785495379532222,3808,0.0004092704424510632,0.2,0.024226222,-0.043507251888513565,0.9154440760612488,-0.03112194308778271,-2.46439502,1223.0
122880,37,1279,93,-41.027782917022705,6.496906280517578e-06,0.2823486328125,0.2347906930372119,3824,0.0004092704424510632,0.2,0.019925937,0.09415043890476227,0.9161568880081177,-0.02953000896377489,-2.46439502,1223.0
123392,37,1279,94,-41.03450429439545,-3.147125244140625e-05,0.2171630859375,0.0029773527166980784,3840,0.0004092704424510632,0.2,0.016425245,-0.027184708043932915,0.9149042963981628,-0.023446284802048467,-2.46439502,1223.0
123904,38,1278,95,-41.00560915470123,-1.0013580322265625e-05,0.2735595703125,0.0027907793373742606,3856,0.0004092704424510632,0.2,0.025397547,-0.03789367899298668,0.9153645038604736,-0.030314248477225192,-2.4617907399999996,1223.0
124416,38,1278,96,-41.01936757564545,5.125999450683594e-06,0.232421875,0.2422401150688529,3872,0.0004092704424510632,0.2,0.020532876,0.07760056108236313,0.9148857593536377,-0.02158648704062216,-2.4617907399999996,1223.0
124928,38,1277,97,-41.00014865398407,-1.9431114196777344e-05,0.2764892578125,0.001905595303469454,3888,0.0004092704424510632,0.2,0.026080422,-0.044676702469587326,0.9147881865501404,-0.03313620525295846,-2.4578239899999996,1223.0
125440,39,1277,98,-41.006884813308716,7.3909759521484375e-06,0.2222900390625,0.2284726733341813,3904,0.0004092704424510632,0.2,0.018527372,0.0786830335855484,0.9151367545127869,-0.02291607455117628,-2.4578239899999996,1223.0
125952,39,1277,99,-41.003164172172546,-2.09808349609375e-05,0.3292236328125,0.0019091099929937627,3920,0.0004092704424510632,0.2,0.02821328,-0.03763807564973831,0.9147092700004578,-0.03468209409038536,-2.4578239899999996,1223.0
