time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_fraction,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/loss,train/std,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
30208,24,1254,59,-43.24162292480469,0.0004903078079223633,0.2901611328125,0.16788353468291461,928,0.0004092704424510632,0.2,0.022862267,0.038885898888111115,0.9775848984718323,-0.03417918653576635,-2.435314333333333,1223.0
30720,24,1254,60,-43.257187724113464,-0.008452653884887695,0.2149658203125,0.0017700628868624335,944,0.0004092704424510632,0.2,0.017969318,-0.0370832122862339,0.9782151579856873,-0.0207221152013517,-2.4363621199999996,1223.0
31232,24,1253,61,-43.25463843345642,0.0008501410484313965,0.2127685546875,0.16529312683269382,960,0.0004092704424510632,0.2,0.019297404,0.05570971220731735,0.9769632816314697,-0.022527609951794147,-2.4363621199999996,1223.0
31744,25,1253,62,-43.22673749923706,0.016844511032104492,0.22265625,0.002121784254995873,976,0.0004092704424510632,0.2,0.019372988,-0.03879772499203682,0.9771550297737122,-0.021647576926625334,-2.4363621199999996,1223.0
32256,25,1253,63,-43.23513340950012,-0.014252066612243652,0.2705078125,0.002982981182867661,992,0.0004092704424510632,0.2,0.021764334,-0.04800549894571304,0.9770247340202332,-0.030401205003727227,-2.4289130769230765,1223.0
32768,26,1253,64,-43.20386469364166,0.00022238492965698242,0.251220703125,0.16970902145840228,1008,0.0004092704424510632,0.2,0.027245356,0.03763282299041748,0.9755284786224365,-0.030257039616117254,-2.4289130769230765,1223.0
33280,26,1253,65,-43.16840744018555,0.030154407024383545,0.2265625,0.0024560937054047827,1024,0.0004092704424510632,0.2,0.016772494,-0.03780372068285942,0.9748547077178955,-0.027494720357935876,-2.429192629629629,1223.0
33792,26,1252,66,-43.165653586387634,0.0014481544494628906,0.170166015625,0.17443425953388214,1040,0.0004092704424510632,0.2,0.015620016,0.05512651056051254,0.9750282764434814,-0.020567444036714733,-2.429192629629629,1223.0
34304,27,1252,67,-43.16722095012665,-0.06780552864074707,0.19677734375,0.0011165263567818329,1056,0.0004092704424510632,0.2,0.020378817,-0.03291449695825577,0.9749781489372253,-0.022342231823131442,-2.429443464285714,1223.0
34816,27,1252,68,-43.1856552362442,0.0007175803184509277,0.274169921875,0.16637184424325824,1072,0.0004092704424510632,0.2,0.02189808,0.037158042192459106,0.976470947265625,-0.03158182646438945,-2.429443464285714,1223.0
35328,28,1252,69,-43.24814450740814,0.006753087043762207,0.18212890625,0.0026164547853113618,1088,0.0004092704424510632,0.2,0.014749872,-0.028557363897562027,0.9789571166038513,-0.020534870855044574,-2.429443464285714,1223.0
35840,28,1251,70,-43.316259026527405,-0.0008759498596191406,0.2978515625,0.003165436915878672,1104,0.0004092704424510632,0.2,0.031187933,-0.03618651628494263,0.980391263961792,-0.03191873800824396,-2.428797724137931,1223.0
36352,29,1251,71,-43.35929811000824,0.00016832351684570312,0.2027587890625,0.18994132755324244,1120,0.0004092704424510632,0.2,0.017558306,0.06237027794122696,0.9816425442695618,-0.024935355613706633,-2.428797724137931,1223.0
36864,29,1251,72,-43.371556520462036,-0.0011000633239746094,0.211669921875,0.0015794774899404729,1136,0.0004092704424510632,0.2,0.019097347,-0.044421661645174026,0.980696439743042,-0.026442271075211465,-2.4279734666666664,1223.0
37376,29,1251,73,-43.348151445388794,0.0004799365997314453,0.2078857421875,0.18225105525925756,1152,0.0004092704424510632,0.2,0.021522269,0.045717060565948486,0.980562686920166,-0.02415084511449095,-2.4279734666666664,1223.0
37888,30,1250,74,-43.32488453388214,0.031301677227020264,0.2642822265625,0.0021634446711686905,1168,0.0004092704424510632,0.2,0.028175414,-0.052040569484233856,0.9788893461227417,-0.03010516097128857,-2.4279734666666664,1223.0
38400,30,1250,75,-43.28814709186554,-0.0004181861877441406,0.2022705078125,0.0035804859071504325,1184,0.0004092704424510632,0.2,0.017394423,-0.035697091370821,0.9788857102394104,-0.020990934019209817,-2.4255976129032257,1223.0
38912,31,1250,76,-43.305771470069885,0.00012803077697753906,0.3115234375,0.139366413699463,1200,0.0004092704424510632,0.2,0.037342265,0.008131202310323715,0.9797421097755432,-0.030116304813418537,-2.4255976129032257,1223.0
39424,31,1250,77,-43.31449294090271,-0.0007348060607910156,0.248046875,0.003298673935205443,1216,0.0004092704424510632,0.2,0.020823883,-0.034055039286613464,0.9790157079696655,-0.024439986853394657,-2.42773653125,1223.0
39936,31,1249,78,-43.29254126548767,0.0002086162567138672,0.241943359375,0.20363499876111746,1232,0.0004092704424510632,0.2,0.025618985,0.08242239058017731,0.9792896509170532,-0.024655595829244703,-2.42773653125,1223.0
40448,32,1249,79,-43.30594325065613,-0.0020869970321655273,0.2506103515625,0.0018338149748160504,1248,0.0004092704424510632,0.2,0.01964242,-0.034319888800382614,0.979586124420166,-0.026780540822073817,-2.4286996969696966,1223.0
40960,32,1249,80,-43.32716417312622,0.00026702880859375,0.240478515625,0.19940083753317595,1264,0.0004092704424510632,0.2,0.02098798,0.0669332817196846,0.9808741807937622,-0.026008756045484915,-2.4286996969696966,1223.0
41472,33,1249,81,-43.340073347091675,0.011460483074188232,0.2164306640625,0.0026959372880810406,1280,0.0004092704424510632,0.2,0.018790402,-0.04281926155090332,0.9799594879150391,-0.026617903989972547,-2.4286996969696966,1223.0
41984,33,1248,82,-43.3136111497879,-0.0006382465362548828,0.2247314453125,0.003788153968343977,1296,0.0004092704424510632,0.2,0.017387759,-0.04377993568778038,0.9799948930740356,-0.02482247754232958,-2.429816558823529,1223.0
42496,34,1248,83,-43.30553472042084,9.822845458984375e-05,0.233642578125,0.21831066347658634,1312,0.0004092704424510632,0.2,0.02255629,0.08930803090333939,0.9790260791778564,-0.02287671807425795,-2.429816558823529,1223.0
43008,34,1248,84,-43.297266364097595,-0.00048172473907470703,0.19384765625,0.0017236396106454777,1328,0.0004092704424510632,0.2,0.013518965,-0.035328082740306854,0.980209469795227,-0.020060723967617378,-2.4311032,1223.0
43520,34,1248,85,-43.309245347976685,0.00025457143783569336,0.218994140625,0.20450064353644848,1344,0.0004092704424510632,0.2,0.020039372,0.06885041296482086,0.9786338210105896,-0.022611424370552413,-2.4311032,1223.0
44032,35,1248,86,-43.26525318622589,0.007725119590759277,0.2369384765625,0.001736873895424651,1360,0.0004092704424510632,0.2,0.018365163,-0.024948280304670334,0.9787177443504333,-0.026177129475399852,-2.430747444444444,1223.0
44544,35,1247,87,-43.2891206741333,0.00017142295837402344,0.19580078125,0.19913671165704727,1376,0.0004092704424510632,0.2,0.018399762,0.06527121365070343,0.9794818162918091,-0.024600376505986787,-2.430747444444444,1223.0
45056,36,1246,88,-43.30017924308777,0.0019197463989257812,0.2313232421875,0.0035070597514277324,1392,0.0004092704424510632,0.2,0.018147653,-0.05049778148531914,0.9791762232780457,-0.027917612344026566,-2.430747444444444,1223.0
45568,36,1246,89,-43.301263213157654,-4.744529724121094e-05,0.1790771484375,0.002631711329740938,1408,0.0004092704424510632,0.2,0.014754606,-0.018999643623828888,0.979955792427063,-0.018879857467254624,-2.4274758378378376,1223.0
46080,36,1246,90,-43.31890821456909,9.393692016601562e-05,0.255615234375,0.20811071246862411,1424,0.0004092704424510632,0.2,0.027484715,0.06642241030931473,0.9795564413070679,-0.02536820451496169,-2.4274758378378376,1223.0
46592,37,1246,91,-43.305094599723816,-0.00039076805114746094,0.2435302734375,0.0016778486697148765,1440,0.0004092704424510632,0.2,0.018022783,-0.036566030234098434,0.980009138584137,-0.023565781812067144,-2.4264221842105265,1223.0
47104,37,1246,92,-43.3233677148819,0.00018483400344848633,0.21484375,0.2051904913969338,1456,0.0004092704424510632,0.2,0.019583002,0.08478392660617828,0.9806077480316162,-0.024281816789880395,-2.4264221842105265,1223.0
47616,38,1246,93,-43.32304573059082,-0.00950467586517334,0.228759765625,0.002019474773987895,1472,0.0004092704424510632,0.2,0.017830037,-0.023994645103812218,0.9798972606658936,-0.022566856670891866,-2.4264221842105265,1223.0
48128,38,1246,94,-43.28703260421753,-0.0004292726516723633,0.2215576171875,0.0035910932201659307,1488,0.0004092704424510632,0.2,0.018750101,-0.034383129328489304,0.9781769514083862,-0.02741767605766654,-2.427062153846154,1223.0
48640,39,1246,95,-43.20803081989288,8.881092071533203e-05,0.17578125,0.21681175893172622,1504,0.0004092704424510632,0.2,0.013458741,0.06295998394489288,0.9752089381217957,-0.018291138534550555,-2.427062153846154,1223.0
49152,39,1246,96,-43.12550961971283,-0.00012028217315673828,0.2569580078125,0.001923323661685572,1520,0.0004092704424510632,0.2,0.022154724,-0.024623271077871323,0.973174512386322,-0.026257074321620166,-2.42652235,1223.0
49664,39,1245,97,-43.08410906791687,0.00023311376571655273,0.2098388671875,0.2133648069575429,1536,0.0004092704424510632,0.2,0.019527834,0.060526974499225616,0.973064124584198,-0.02246643285616301,-2.42652235,1223.0
50176,40,1245,98,-43.088122606277466,-0.011309146881103516,0.2122802734375,0.001142127402999904,1552,0.0004092704424510632,0.2,0.01669235,-0.0384955108165741,0.9737217426300049,-0.021822519323905,-2.429777195121951,1223.0
50688,40,1245,99,-43.10580837726593,9.97781753540039e-05,0.2724609375,0.20407553715631366,1568,0.0004092704424510632,0.2,0.020795982,0.04466387256979942,0.9737787842750549,-0.029431642178678885,-2.429777195121951,1223.0
51200,41,1245,100,-43.09920060634613,6.079673767089844e-06,0.2005615234375,0.0030248667535488494,1584,0.0004092704424510632,0.2,0.013779931,-0.032678935676813126,0.9737377166748047,-0.022131239529699087,-2.429777195121951,1223.0
51712,41,1245,101,-43.105496764183044,-0.0002033710479736328,0.215576171875,0.0032359416582039557,1600,0.0004092704424510632,0.2,0.019586243,-0.033501818776130676,0.9742648601531982,-0.02319909047218971,-2.4267891428571424,1223.0
52224,41,1245,102,-43.09751904010773,0.0001017451286315918,0.2001953125,0.21322364686056972,1616,0.0004092704424510632,0.2,0.018923316,0.0657067596912384,0.9731483459472656,-0.02419295208528638,-2.4267891428571424,1223.0
52736,42,1244,103,-43.056010127067566,-0.0013310909271240234,0.2462158203125,0.001889170063805068,1632,0.0004092704424510632,0.2,0.018475618,-0.04579111188650131,0.9716702103614807,-0.028306939027970657,-2.4296320930232556,1223.0
53248,42,1244,104,-43.00135338306427,0.00022161006927490234,0.2581787109375,0.21014012210071087,1648,0.0004092704424510632,0.2,0.02037301,0.070891834795475,0.9696505665779114,-0.02851690020179376,-2.4296320930232556,1223.0
53760,43,1244,105,-42.95800709724426,-0.003969073295593262,0.2237548828125,0.00163614183475147,1664,0.0004092704424510632,0.2,0.021039572,-0.040196094661951065,0.9692347645759583,-0.02576440604752861,-2.4296320930232556,1223.0
54272,43,1244,106,-42.972198843955994,8.034706115722656e-05,0.2135009765625,0.002889379655243829,1680,0.0004092704424510632,0.2,0.018266277,-0.027310002595186234,0.9702021479606628,-0.022379497546353377,-2.429397477272727,1223.0
54784,44,1244,107,-42.994651556015015,5.21540641784668e-05,0.2327880859375,0.21670649247244,1696,0.0004092704424510632,0.2,0.02161545,0.06518344581127167,0.9700114130973816,-0.022529618800035678,-2.429397477272727,1223.0
55296,44,1244,108,-42.97659707069397,0.00017011165618896484,0.2421875,0.002856036473531276,1712,0.0004092704424510632,0.2,0.017373715,-0.028293542563915253,0.9691813588142395,-0.025026009301654994,-2.4306465999999998,1223.0
55808,44,1244,109,-42.96070694923401,6.538629531860352e-05,0.2333984375,0.23481154488399625,1728,0.0004092704424510632,0.2,0.019738628,0.07079878449440002,0.9690040349960327,-0.02458816865691915,-2.4306465999999998,1223.0
56320,45,1244,110,-42.95621407032013,-0.0033055543899536133,0.2247314453125,0.0012147664529038593,1744,0.0004092704424510632,0.2,0.0142732635,-0.036835815757513046,0.9689571261405945,-0.02266136562684551,-2.4319687826086955,1223.0
56832,45,1243,111,-42.97181224822998,9.733438491821289e-05,0.2586669921875,0.2191059971228242,1760,0.0004092704424510632,0.2,0.019416215,0.07986290752887726,0.970380425453186,-0.026109111349796876,-2.4319687826086955,1223.0
57344,46,1243,112,-43.02423298358917,0.0028371810913085938,0.2362060546875,0.0029850130340491887,1776,0.0004092704424510632,0.2,0.021662252,-0.05272223427891731,0.9721444249153137,-0.025842485352768563,-2.4319687826086955,1223.0
57856,46,1243,113,-43.06232416629791,-0.0005174875259399414,0.2142333984375,0.003589692831155844,1792,0.0004092704424510632,0.2,0.01575651,-0.02655954472720623,0.9731820821762085,-0.021770160790765658,-2.4322579999999996,1223.0
58368,46,1243,114,-43.079023599624634,6.633996963500977e-05,0.238525390625,0.23662188602611423,1808,0.0004092704424510632,0.2,0.02405031,0.10229522734880447,0.9732784628868103,-0.024214252829551697,-2.4322579999999996,1223.0
58880,47,1243,115,-43.051108717918396,-0.0009285211563110352,0.23193359375,0.0015146217756409897,1824,0.0004092704424510632,0.2,0.018762676,-0.044748637825250626,0.97116619348526,-0.022266153420787305,-2.4322541041666668,1223.0
59392,47,1243,116,-42.96566092967987,5.65648078918457e-05,0.2681884765625,0.2203304637223482,1840,0.0004092704424510632,0.2,0.023844574,0.06344106793403625,0.9680349826812744,-0.03092157724313438,-2.4322541041666668,1223.0
59904,48,1243,117,-42.8858687877655,0.0005393028259277344,0.212158203125,0.0025044973190233577,1856,0.0004092704424510632,0.2,0.017082948,-0.03580243140459061,0.9665578603744507,-0.023521754803368822,-2.4322541041666668,1223.0
60416,48,1243,118,-42.8569415807724,0.0001761913299560547,0.1953125,0.003454358346061781,1872,0.0004092704424510632,0.2,0.017804846,-0.028360484167933464,0.9662589430809021,-0.019960192876169458,-2.432905693877551,1223.0
60928,49,1243,119,-42.83075833320618,4.649162292480469e-05,0.3116455078125,0.1592934427317232,1888,0.0004092704424510632,0.2,0.03895281,0.03363696113228798,0.9649866223335266,-0.02257321515935473,-2.432905693877551,1223.0
61440,49,1243,120,-42.78715181350708,-0.0003401041030883789,0.2786865234375,0.0034012055475614034,1904,0.0004092704424510632,0.2,0.018828705,-0.026129450649023056,0.963834822177887,-0.024165910406736657,-2.43351396,1223.0
61952,49,1243,121,-42.72697591781616,6.848573684692383e-05,0.261474609375,0.2521659922786057,1920,0.0004092704424510632,0.2,0.019286778,0.08125536143779755,0.9610589146614075,-0.026931817701552063,-2.43351396,1223.0
62464,50,1243,122,-42.6512850522995,-0.005223274230957031,0.2281494140625,0.001345174325251719,1936,0.0004092704424510632,0.2,0.020798218,-0.027835361659526825,0.9597399234771729,-0.021997873671352863,-2.430274901960784,1223.0
62976,50,1243,123,-42.64685010910034,0.00016176700592041016,0.2318115234375,0.22923868941143155,1952,0.0004092704424510632,0.2,0.020541012,0.08460952341556549,0.9605659246444702,-0.019548575015505776,-2.430274901960784,1223.0
63488,51,1243,124,-42.648120164871216,0.004509091377258301,0.2091064453125,0.002996156606968725,1968,0.0004092704424510632,0.2,0.014935258,-0.030753549188375473,0.959271252155304,-0.022501668572658673,-2.430274901960784,1223.0
