time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/entropy_loss,train/explained_variance,train/clip_fraction,train/value_loss,train/n_updates,train/learning_rate,train/clip_range,train/approx_kl,train/loss,train/std,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean
18944,14,1289,37,-43.51983332633972,0.000562131404876709,0.22119140625,0.11852172133512795,576,0.0004092704424510632,0.2,0.016970433,0.024005882441997528,0.9865948557853699,-0.02530128840589896,-2.4243483333333335,1223.0
19456,15,1288,38,-43.54058074951172,-0.004824519157409668,0.2008056640625,0.0025773825946089346,592,0.0004092704424510632,0.2,0.017502382,-0.03888096287846565,0.986823558807373,-0.0254925063054543,-2.4243483333333335,1223.0
19968,15,1286,39,-43.52025926113129,-0.00194549560546875,0.2054443359375,0.0032486233321833424,608,0.0004092704424510632,0.2,0.017629966,-0.03434856981039047,0.9854869246482849,-0.022046908081392758,-2.4188231250000003,1223.0
20480,15,1285,40,-43.48695397377014,0.0002886056900024414,0.20751953125,0.14250808372162282,624,0.0004092704424510632,0.2,0.01930788,0.036493413150310516,0.9850532412528992,-0.02084071302670054,-2.4188231250000003,1223.0
20992,16,1285,41,-43.501038670539856,0.0005047917366027832,0.2310791015625,0.0018662089059944265,640,0.0004092704424510632,0.2,0.025746707,-0.03886258229613304,0.9869825839996338,-0.02306882425909862,-2.4144795882352943,1223.0
21504,16,1285,42,-43.54832577705383,0.0008220076560974121,0.22900390625,0.13643547566607594,656,0.0004092704424510632,0.2,0.016725108,0.047391194850206375,0.9866493344306946,-0.024227858550148085,-2.4144795882352943,1223.0
22016,17,1285,43,-43.541948437690735,-0.008829236030578613,0.2060546875,0.0020671712154580746,672,0.0004092704424510632,0.2,0.017219953,-0.03832530975341797,0.9877963066101074,-0.026068328283145092,-2.4147115000000006,1223.0
22528,17,1285,44,-43.56459820270538,0.0009090900421142578,0.2491455078125,0.13579971832223237,688,0.0004092704424510632,0.2,0.020299494,0.01797858625650406,0.9873554110527039,-0.02883642551023513,-2.4147115000000006,1223.0
23040,17,1284,45,-43.561309456825256,0.0034683942794799805,0.18359375,0.00396160834498005,704,0.0004092704424510632,0.2,0.01360566,-0.028567200526595116,0.9882448315620422,-0.020412861893419176,-2.4147115000000006,1223.0
23552,18,1284,46,-43.55833065509796,-0.0013822317123413086,0.24609375,0.0036260104388929904,720,0.0004092704424510632,0.2,0.021834107,-0.037959951907396317,0.9865689277648926,-0.0259029867593199,-2.422738368421053,1223.0
24064,18,1284,47,-43.49458432197571,0.00013566017150878906,0.2862548828125,0.1543982478324324,736,0.0004092704424510632,0.2,0.024901792,0.02607695758342743,0.984664797782898,-0.03154655410617124,-2.422738368421053,1223.0
24576,19,1283,48,-43.43808460235596,-0.010759830474853516,0.2103271484375,0.0016222135182033526,752,0.0004092704424510632,0.2,0.016074523,-0.02653319574892521,0.9829074740409851,-0.02413962558057392,-2.4215364500000005,1223.0
25088,19,1283,49,-43.39671719074249,0.0006935596466064453,0.2186279296875,0.15740311099216342,768,0.0004092704424510632,0.2,0.024293806,0.03436093032360077,0.9826018214225769,-0.025408543602679856,-2.4215364500000005,1223.0
25600,19,1283,50,-43.39976215362549,-0.04715859889984131,0.244384765625,0.001993467958527617,784,0.0004092704424510632,0.2,0.019950073,-0.039881132543087006,0.9832313656806946,-0.029617980850161985,-2.4215364500000005,1223.0
26112,20,1282,51,-43.418155789375305,-0.000851750373840332,0.2542724609375,0.0044602599737118,800,0.0004092704424510632,0.2,0.018208422,-0.0308552049100399,0.9832923412322998,-0.028969335806323215,-2.4224026190476193,1223.0
26624,20,1282,52,-43.4079692363739,8.26716423034668e-05,0.257080078125,0.17503504734486341,816,0.0004092704424510632,0.2,0.025374606,0.03954295068979263,0.9830046892166138,-0.02988451995770447,-2.4224026190476193,1223.0
27136,21,1281,53,-43.39764177799225,-0.011566877365112305,0.205078125,0.002175113089833758,832,0.0004092704424510632,0.2,0.017714895,-0.02877308800816536,0.9829884171485901,-0.021115330717293546,-2.422526045454546,1223.0
27648,21,1281,54,-43.41958665847778,0.0005400776863098145,0.236572265625,0.1780963335186243,848,0.0004092704424510632,0.2,0.02279268,0.06683360040187836,0.9843401908874512,-0.025153044698527083,-2.422526045454546,1223.0
28160,21,1280,55,-43.41664230823517,-0.024043560028076172,0.1878662109375,0.0015783238941367017,864,0.0004092704424510632,0.2,0.015417442,-0.02682194486260414,0.9822705388069153,-0.01962645883031655,-2.425972086956522,1223.0
28672,22,1280,56,-43.33680725097656,0.0006933808326721191,0.2515869140625,0.17365457396954298,880,0.0004092704424510632,0.2,0.018377397,0.05805075913667679,0.980071485042572,-0.02704104447911959,-2.425972086956522,1223.0
29184,22,1279,57,-43.27299928665161,-0.014901995658874512,0.242431640625,0.0033146873756777495,896,0.0004092704424510632,0.2,0.01840845,-0.0392720028758049,0.9780599474906921,-0.026923337718471885,-2.425972086956522,1223.0
29696,23,1279,58,-43.241048097610474,0.000379025936126709,0.217529296875,0.003472768505162094,912,0.0004092704424510632,0.2,0.017147308,-0.022513598203659058,0.9783232808113098,-0.024541814607800916,-2.4263958333333333,1223.0
30208,23,1278,59,-43.23861598968506,0.0002525448799133301,0.2174072265625,0.18674255814403296,928,0.0004092704424510632,0.2,0.016921464,0.06790110468864441,0.9767489433288574,-0.022595566071686335,-2.4263958333333333,1223.0
30720,24,1278,60,-43.16913282871246,-0.0054847002029418945,0.2137451171875,0.0015675756185373757,944,0.0004092704424510632,0.2,0.022936825,-0.026603378355503082,0.9750492572784424,-0.019785059266723692,-2.4218246,1223.0
31232,24,1277,61,-43.12752330303192,0.0007713437080383301,0.2296142578125,0.18279545847326517,960,0.0004092704424510632,0.2,0.016394354,0.060225099325180054,0.9741132855415344,-0.024082587318844162,-2.4218246,1223.0
31744,24,1276,62,-43.1392947435379,-0.012455224990844727,0.2408447265625,0.0017668594809947535,976,0.0004092704424510632,0.2,0.025430582,-0.045514777302742004,0.9759333729743958,-0.027316594059811905,-2.4218246,1223.0
32256,25,1276,63,-43.175416469573975,-0.00290679931640625,0.212646484375,0.0036824706912739202,992,0.0004092704424510632,0.2,0.018003492,-0.02886069379746914,0.9755998849868774,-0.022300723925582133,-2.4208310769230765,1223.0
32768,25,1276,64,-43.15151345729828,0.00021833181381225586,0.28271484375,0.1842664396390319,1008,0.0004092704424510632,0.2,0.026755495,0.07027438282966614,0.9748123288154602,-0.026877622731262818,-2.4208310769230765,1223.0
33280,26,1275,65,-43.13262736797333,-0.003505229949951172,0.2095947265625,0.0029515609676309396,1024,0.0004092704424510632,0.2,0.016534083,-0.02501746267080307,0.9743381142616272,-0.02239344085683115,-2.420352740740741,1223.0
33792,26,1275,66,-43.11420667171478,0.00036841630935668945,0.2725830078125,0.19669515080749989,1040,0.0004092704424510632,0.2,0.029002389,0.05398821830749512,0.9735921025276184,-0.029695170887862332,-2.420352740740741,1223.0
34304,26,1275,67,-43.080251932144165,-0.04669463634490967,0.219970703125,0.001475987357480335,1056,0.0004092704424510632,0.2,0.018255226,-0.030078478157520294,0.9723163843154907,-0.025435666961129755,-2.4255228571428575,1223.0
34816,27,1275,68,-43.06423842906952,0.000572502613067627,0.2098388671875,0.18872897140681744,1072,0.0004092704424510632,0.2,0.01802069,0.05545827001333237,0.9728475213050842,-0.024335444119060412,-2.4255228571428575,1223.0
35328,27,1274,69,-43.08081531524658,-0.008079886436462402,0.244384765625,0.0029684418950637337,1088,0.0004092704424510632,0.2,0.019018907,-0.050330061465501785,0.9733267426490784,-0.028052437512087636,-2.4255228571428575,1223.0
35840,28,1274,70,-43.09051704406738,-0.0015869140625,0.19677734375,0.002855533850379288,1104,0.0004092704424510632,0.2,0.014461071,-0.029015596956014633,0.9739580750465393,-0.022207578593224753,-2.4224284482758622,1223.0
