time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_fraction,train/loss,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/std,train/n_updates,train/clip_range,train/entropy_loss,train/explained_variance,train/approx_kl,rollout/ep_len_mean,rollout/ep_rew_mean
1966,17408,34,8,0.1939697265625,-0.04043026268482208,0.0004092704424510632,-0.022792597126681358,0.006897099701745901,0.9762822985649109,528,0.2,-43.234888434410095,-2.409628391265869,0.01822098,1223.0,-2.262477714285714
1964,17920,35,9,0.2225341796875,-0.01822248473763466,0.0004092704424510632,-0.02320354647235945,0.060056593269109726,0.9756326079368591,544,0.2,-43.19276189804077,0.10237056016921997,0.021952469,1223.0,-2.262477714285714
1955,18432,36,9,0.2183837890625,-0.03321884199976921,0.0004092704424510632,-0.024213536686147563,0.003947584373236168,0.9742047786712646,560,0.2,-43.16747450828552,-0.7813647985458374,0.017993648,1223.0,-2.264929533333333
1946,18944,37,9,0.16796875,-0.01760447397828102,0.0004092704424510632,-0.025769336862140335,0.07116548251360655,0.973271906375885,576,0.2,-43.12439036369324,0.19707417488098145,0.02075702,1223.0,-2.264929533333333
1937,19456,38,10,0.199951171875,-0.031648341566324234,0.0004092704424510632,-0.024603107594884932,0.0046989536203909665,0.9754931330680847,592,0.2,-43.13349366188049,-0.8065823316574097,0.016694617,1223.0,-2.264929533333333
1928,19968,39,10,0.205322265625,-0.02738785371184349,0.0004092704424510632,-0.024729161072173156,0.003270812696428038,0.9775139093399048,608,0.2,-43.21432375907898,0.1031981110572815,0.019568319,1223.0,-2.2602189375
1920,20480,40,10,0.2127685546875,-0.023184478282928467,0.0004092704424510632,-0.025037050640094094,0.05073473631637171,0.9782290458679199,624,0.2,-43.250845074653625,0.13510829210281372,0.021520328,1223.0,-2.2602189375
1913,20992,41,10,0.157470703125,-0.028211526572704315,0.0004092704424510632,-0.022421204339480028,0.006748761305061635,0.9750956296920776,640,0.2,-43.220577001571655,-2.379716634750366,0.013330512,1223.0,-2.2664531764705877
1907,21504,42,11,0.1751708984375,-0.007905647158622742,0.0004092704424510632,-0.020377812019432895,0.06840414763428271,0.9742392897605896,656,0.2,-43.13554120063782,0.14477074146270752,0.016527828,1223.0,-2.2664531764705877
1901,22016,43,11,0.2174072265625,-0.03564148023724556,0.0004092704424510632,-0.024878404146875255,0.006250773119973019,0.9756695032119751,672,0.2,-43.1451256275177,-0.3501538038253784,0.016851299,1223.0,-2.2644771666666665
1894,22528,44,11,0.1231689453125,-0.0022698286920785904,0.0004092704424510632,-0.017473637926741503,0.06557579000946134,0.9759688973426819,688,0.2,-43.18728828430176,0.3701953887939453,0.016920999,1223.0,-2.2644771666666665
1888,23040,45,12,0.240478515625,-0.03715882450342178,0.0004092704424510632,-0.025808372331084684,0.005043034929258283,0.9739120006561279,704,0.2,-43.16001272201538,-0.3255140781402588,0.01949248,1223.0,-2.2644771666666665
1882,23552,46,12,0.232177734375,-0.03506889566779137,0.0004092704424510632,-0.028947353595867753,0.003957918066589627,0.9726054072380066,720,0.2,-43.09440016746521,0.04416579008102417,0.02127195,1223.0,-2.263286210526316
1877,24064,47,12,0.266845703125,0.004493243992328644,0.0004092704424510632,-0.023655112978303805,0.07896588300354779,0.9729967713356018,736,0.2,-43.08086609840393,0.23365038633346558,0.018471587,1223.0,-2.263286210526316
1872,24576,48,13,0.23681640625,-0.018641222268342972,0.0004092704424510632,-0.023733018577331677,0.01102905665175058,0.9720633029937744,752,0.2,-43.08069550991058,-0.9631484746932983,0.014614249,1223.0,-2.2602919999999997
1870,25088,49,13,0.1414794921875,0.0020941924303770065,0.0004092704424510632,-0.014261315824114718,0.06142942502629012,0.9723089933395386,768,0.2,-43.05820417404175,0.4661700129508972,0.015282115,1223.0,-2.2602919999999997
1867,25600,50,13,0.301513671875,-0.02479046769440174,0.0004092704424510632,-0.02774235726974439,0.0054228796434472315,0.9724870324134827,784,0.2,-43.072445034980774,-1.1038172245025635,0.023337057,1223.0,-2.2602919999999997
1864,26112,51,14,0.2198486328125,-0.04810971021652222,0.0004092704424510632,-0.026292159396689385,0.0039385549898725,0.9709322452545166,800,0.2,-43.051846742630005,0.16219502687454224,0.01731018,1223.0,-2.2586861428571425
1859,26624,52,14,0.2052001953125,-0.033804893493652344,0.0004092704424510632,-0.024616312453872524,0.0647272381465882,0.9704606533050537,816,0.2,-43.01530563831329,0.2952224016189575,0.020389128,1223.0,-2.2586861428571425
1854,27136,53,14,0.20458984375,-0.024799421429634094,0.0004092704424510632,-0.020145773800322786,0.008000266745511908,0.9701122641563416,832,0.2,-43.00449478626251,-4.598294734954834,0.0151783675,1223.0,-2.2561116818181812
1850,27648,54,14,0.18603515625,-0.005946718156337738,0.0004092704424510632,-0.019359859797987156,0.08946908870711923,0.9699479341506958,848,0.2,-42.99924945831299,0.11767411231994629,0.019359421,1223.0,-2.2561116818181812
1847,28160,55,15,0.232421875,-0.04151858016848564,0.0004092704424510632,-0.02738922173739411,0.006325262256723363,0.9686176776885986,864,0.2,-42.981114983558655,-1.205590009689331,0.019269375,1223.0,-2.254817173913043
1845,28672,56,15,0.157470703125,-0.00478142686188221,0.0004092704424510632,-0.019918562480597757,0.0835940483957529,0.9674587249755859,880,0.2,-42.92889213562012,0.33795028924942017,0.016600523,1223.0,-2.254817173913043
1841,29184,57,15,0.2386474609375,-0.030019156634807587,0.0004092704424510632,-0.027831217012135312,0.00550240929442225,0.9671474695205688,896,0.2,-42.90277349948883,-0.420845627784729,0.016883172,1223.0,-2.254817173913043
1837,29696,58,16,0.25537109375,-0.04214411601424217,0.0004092704424510632,-0.027726766900741495,0.002556567997089587,0.9657995700836182,912,0.2,-42.885013580322266,0.046742379665374756,0.02118653,1223.0,-2.2514256666666665
1833,30208,59,16,0.22119140625,4.659034311771393e-05,0.0004092704424510632,-0.023604587477166206,0.13261758838780224,0.964436411857605,928,0.2,-42.83295392990112,0.0631181001663208,0.020050563,1223.0,-2.2514256666666665
1829,30720,60,16,0.1910400390625,-0.03086741641163826,0.0004092704424510632,-0.023360300867352635,0.0121350394183537,0.9634519815444946,944,0.2,-42.797396540641785,-2.541466474533081,0.019532477,1223.0,-2.24608908
1827,31232,61,17,0.15673828125,0.04668498411774635,0.0004092704424510632,-0.020264183745894115,0.16477760230191052,0.9625435471534729,960,0.2,-42.763882994651794,0.15775978565216064,0.01850041,1223.0,-2.24608908
1825,31744,62,17,0.22314453125,-0.03348773717880249,0.0004092704424510632,-0.025166231716866605,0.014874011394567788,0.9635196328163147,976,0.2,-42.75497603416443,-0.4783623218536377,0.016950507,1223.0,-2.24608908
1822,32256,63,17,0.1976318359375,-0.021579211577773094,0.0004092704424510632,-0.02013827086193487,0.012123017833800986,0.9629107117652893,992,0.2,-42.777832984924316,0.26764172315597534,0.013875447,1223.0,-2.2417337692307693
1820,32768,64,18,0.1981201171875,-0.0034310370683670044,0.0004092704424510632,-0.019950769012211822,0.06620578182628378,0.9617292881011963,1008,0.2,-42.7388778924942,0.5424094200134277,0.020280123,1223.0,-2.2417337692307693
1817,33280,65,18,0.18212890625,-0.02479274943470955,0.0004092704424510632,-0.018612512736581266,0.019123042293358594,0.9621720910072327,1024,0.2,-42.72097086906433,-2.7453603744506836,0.013586,1223.0,-2.2360745555555557
1813,33792,66,18,0.17431640625,0.009680679067969322,0.0004092704424510632,-0.020013848414237145,0.12224278890062124,0.9625658392906189,1040,0.2,-42.74384295940399,0.10537880659103394,0.020858862,1223.0,-2.2360745555555557
1811,34304,67,18,0.2369384765625,-0.029359763488173485,0.0004092704424510632,-0.022603267105296254,0.003906672558514401,0.9636396765708923,1056,0.2,-42.75864255428314,-0.9645241498947144,0.01961054,1223.0,-2.237268892857143
1809,34816,68,19,0.1500244140625,0.02407710626721382,0.0004092704424510632,-0.01833101215015631,0.16615013021510094,0.963843822479248,1072,0.2,-42.78438055515289,0.1629217267036438,0.0124560855,1223.0,-2.237268892857143
1808,35328,69,19,0.2685546875,-0.04574766010046005,0.0004092704424510632,-0.02855892406660132,0.005936624125752132,0.9628781676292419,1088,0.2,-42.76693260669708,-0.9596875905990601,0.026371809,1223.0,-2.237268892857143
1805,35840,70,19,0.2218017578125,-0.029719680547714233,0.0004092704424510632,-0.021994689654093236,0.0029823062286595814,0.9622952342033386,1104,0.2,-42.73625600337982,0.034712374210357666,0.014307129,1223.0,-2.2365391724137935
1802,36352,71,20,0.0882568359375,-0.006970090791583061,0.0004092704424510632,-0.014694151512230746,0.15316819434519857,0.9618124961853027,1120,0.2,-42.71895396709442,0.19457018375396729,0.01451852,1223.0,-2.2365391724137935
1799,36864,72,20,0.23095703125,-0.028468694537878036,0.0004092704424510632,-0.023282864276552573,0.014604834403144196,0.9613141417503357,1136,0.2,-42.702507853507996,-1.7863306999206543,0.017075727,1223.0,-2.234375566666667
1797,37376,73,20,0.1182861328125,0.02565488964319229,0.0004092704424510632,-0.015829348820261657,0.15412710653617978,0.9612482786178589,1152,0.2,-42.69072782993317,0.27830493450164795,0.013141468,1223.0,-2.234375566666667
1795,37888,74,21,0.262451171875,-0.045382995158433914,0.0004092704424510632,-0.02729275576712098,0.013885486638173461,0.9587818384170532,1168,0.2,-42.66014921665192,-1.6833288669586182,0.022904543,1223.0,-2.234375566666667
1794,38400,75,21,0.2593994140625,-0.040728818625211716,0.0004092704424510632,-0.02923360135173425,0.012490686785895377,0.9567418098449707,1184,0.2,-42.56963539123535,0.611752450466156,0.02212062,1223.0,-2.2299301935483875
1792,38912,76,21,0.286376953125,-0.0282040573656559,0.0004092704424510632,-0.027502583630848676,0.04691747936885804,0.9562854170799255,1200,0.2,-42.52993190288544,0.5886240005493164,0.035337716,1223.0,-2.2299301935483875
1790,39424,77,22,0.170166015625,-0.03907233849167824,0.0004092704424510632,-0.021383810497354716,0.009058237686986104,0.9560419321060181,1216,0.2,-42.52504241466522,-5.60380744934082,0.01524441,1223.0,-2.23250378125
1787,39936,78,22,0.1507568359375,0.010657809674739838,0.0004092704424510632,-0.018240509249153547,0.1840421394445002,0.9556030035018921,1232,0.2,-42.51033592224121,0.1091458797454834,0.0131847,1223.0,-2.23250378125
1785,40448,79,22,0.2901611328125,-0.035577401518821716,0.0004092704424510632,-0.029611070232931525,0.005417401669546962,0.9539724588394165,1248,0.2,-42.483649492263794,-1.6149110794067383,0.021501968,1223.0,-2.231648272727273
1784,40960,80,22,0.0902099609375,-0.002298131585121155,0.0004092704424510632,-0.013648318301420659,0.15056026121601462,0.9541600346565247,1264,0.2,-42.45381283760071,0.2749885320663452,0.013320983,1223.0,-2.231648272727273
1783,41472,81,23,0.2156982421875,-0.030884569510817528,0.0004092704424510632,-0.025012981233885512,0.0033729001515894197,0.9544732570648193,1280,0.2,-42.466567158699036,-1.329482078552246,0.01619691,1223.0,-2.231648272727273
1781,41984,82,23,0.241943359375,-0.04105043411254883,0.0004092704424510632,-0.02851683512562886,0.003084386386035476,0.9538804292678833,1296,0.2,-42.462802052497864,0.06250959634780884,0.018014425,1223.0,-2.2324512352941177
1780,42496,83,23,0.0576171875,0.006892796605825424,0.0004092704424510632,-0.014169294503517449,0.2099296888918616,0.9535931348800659,1312,0.2,-42.440892696380615,0.19539731740951538,0.011442212,1223.0,-2.2324512352941177
1778,43008,84,24,0.2294921875,-0.032240305095911026,0.0004092704424510632,-0.025083813728997484,0.007784373825415969,0.9541884064674377,1328,0.2,-42.441232323646545,-3.2963857650756836,0.018213835,1223.0,-2.2320670571428574
1776,43520,85,24,0.10546875,0.01603098213672638,0.0004092704424510632,-0.02067788651038427,0.2667956162476912,0.9540541768074036,1344,0.2,-42.450297832489014,0.17214936017990112,0.01586866,1223.0,-2.2320670571428574
1776,44032,86,24,0.2203369140625,-0.03830978274345398,0.0004092704424510632,-0.024204462228226475,0.01201757209491916,0.9538851380348206,1360,0.2,-42.44317412376404,-0.25250303745269775,0.017286014,1223.0,-2.232028833333333
1776,44544,87,25,0.164794921875,0.010991547256708145,0.0004092704424510632,-0.022618738941673655,0.19269002345390618,0.9540840983390808,1376,0.2,-42.43882668018341,0.5291524529457092,0.021972429,1223.0,-2.232028833333333
1776,45056,88,25,0.2164306640625,-0.03210199624300003,0.0004092704424510632,-0.02456215123675065,0.006413969735149294,0.9556270241737366,1392,0.2,-42.46171844005585,-0.9943944215774536,0.015091801,1223.0,-2.232028833333333
1776,45568,89,25,0.23291015625,-0.03268470615148544,0.0004092704424510632,-0.028697351313894615,0.0028735678242810536,0.9566670060157776,1408,0.2,-42.509148359298706,0.03636986017227173,0.02030315,1223.0,-2.2315837297297296
1776,46080,90,25,0.0460205078125,0.008760333061218262,0.0004092704424510632,-0.010493618130567484,0.2850978181231767,0.9568766951560974,1424,0.2,-42.5216246843338,0.2643536925315857,0.009611083,1223.0,-2.2315837297297296
1777,46592,91,26,0.2193603515625,-0.03847832232713699,0.0004092704424510632,-0.027515578491147608,0.0056622227566549554,0.9579679369926453,1440,0.2,-42.53107941150665,-1.7997262477874756,0.017467674,1223.0,-2.229415447368421
1775,47104,92,26,0.0723876953125,0.023920491337776184,0.0004092704424510632,-0.015597016892570537,0.3327290080487728,0.9586663246154785,1456,0.2,-42.55937600135803,0.3196072578430176,0.014640928,1223.0,-2.229415447368421
1774,47616,93,26,0.2098388671875,-0.03557959944009781,0.0004092704424510632,-0.025044229900231585,0.005778572798590176,0.9582362174987793,1472,0.2,-42.56547677516937,-0.4105342626571655,0.0173381,1223.0,-2.229415447368421
1773,48128,94,27,0.2169189453125,-0.024643700569868088,0.0004092704424510632,-0.022600907992455177,0.006016796818585135,0.9590055346488953,1488,0.2,-42.573524951934814,0.26064532995224,0.014340173,1223.0,-2.2311713076923074
1772,48640,95,27,0.0740966796875,-0.014120742678642273,0.0004092704424510632,-0.013860606879461557,0.14519573166035116,0.9588649272918701,1504,0.2,-42.58518958091736,0.4507244825363159,0.013953233,1223.0,-2.2311713076923074
1770,49152,96,27,0.25732421875,-0.032180797308683395,0.0004092704424510632,-0.02590670745121315,0.01978841415257193,0.960283637046814,1520,0.2,-42.59556770324707,-4.991608619689941,0.02168815,1223.0,-2.227542725
1769,49664,97,28,0.1212158203125,0.028941737487912178,0.0004092704424510632,-0.0109706315852236,0.4446949837729335,0.9603537321090698,1536,0.2,-42.63319993019104,0.05793595314025879,0.01130053,1223.0,-2.227542725
1767,50176,98,28,0.203125,-0.02162863314151764,0.0004092704424510632,-0.021359689271776006,0.014166372013278306,0.9605462551116943,1552,0.2,-42.62788164615631,-1.7598955631256104,0.0172307,1223.0,-2.223818292682927
1767,50688,99,28,0.0660400390625,0.022544866427779198,0.0004092704424510632,-0.012743728802888654,0.36503563402220607,0.9605312347412109,1568,0.2,-42.63151240348816,0.3218408226966858,0.009664698,1223.0,-2.223818292682927
1766,51200,100,28,0.2388916015625,-0.037666674703359604,0.0004092704424510632,-0.02662917078123428,0.003995882383605931,0.9618785977363586,1584,0.2,-42.64306116104126,-1.0541610717773438,0.018450066,1223.0,-2.223818292682927
1765,51712,101,29,0.2821044921875,-0.035147394984960556,0.0004092704424510632,-0.029811413085553795,0.0031150234935921617,0.9606232643127441,1600,0.2,-42.65766930580139,0.18281805515289307,0.021738652,1223.0,-2.2235723571428574
1763,52224,102,29,0.033203125,0.01766572892665863,0.0004092704424510632,-0.009752645317348652,0.2883175937458873,0.9601539969444275,1616,0.2,-42.614559173583984,0.28782200813293457,0.007832545,1223.0,-2.2235723571428574
1762,52736,103,29,0.23291015625,-0.03516915440559387,0.0004092704424510632,-0.02234174110344611,0.012952812583534978,0.9597757458686829,1632,0.2,-42.60840344429016,-3.362450122833252,0.019737236,1223.0,-2.221403930232558
1761,53248,104,30,0.055908203125,0.027393970638513565,0.0004092704424510632,-0.012253808657987975,0.5428375536575913,0.9594908356666565,1648,0.2,-42.593005657196045,0.17322635650634766,0.011497039,1223.0,-2.221403930232558
1760,53760,105,30,0.241943359375,-0.027091048657894135,0.0004092704424510632,-0.025157958938507363,0.024257726385258138,0.9593057036399841,1664,0.2,-42.59030866622925,0.16793668270111084,0.022220094,1223.0,-2.221403930232558
1759,54272,106,30,0.2451171875,-0.023899678140878677,0.0004092704424510632,-0.027038612781325355,0.032068256579805166,0.9613975882530212,1680,0.2,-42.60789501667023,0.4926334023475647,0.018507551,1223.0,-2.2227619545454544
1758,54784,107,31,0.0977783203125,-0.025828387588262558,0.0004092704424510632,-0.020106635201955214,0.09763446857687086,0.9617397785186768,1696,0.2,-42.66827034950256,0.7058125734329224,0.017984033,1223.0,-2.2227619545454544
1756,55296,108,31,0.202392578125,-0.02576492540538311,0.0004092704424510632,-0.02243781808647327,0.02225909210392274,0.9606198072433472,1712,0.2,-42.64213824272156,-3.044229030609131,0.017772596,1223.0,-2.224068911111111
1755,55808,109,31,0.092041015625,0.021947652101516724,0.0004092704424510632,-0.01402792095177574,0.38174377009272575,0.9605014324188232,1728,0.2,-42.62051713466644,0.10206025838851929,0.010456694,1223.0,-2.224068911111111
1753,56320,110,32,0.210693359375,-0.027705706655979156,0.0004092704424510632,-0.021269065386150032,0.010050077995401807,0.9599626660346985,1744,0.2,-42.61704659461975,-1.76318359375,0.021043487,1223.0,-2.2281184130434784
1753,56832,111,32,0.076904296875,0.03313356637954712,0.0004092704424510632,-0.0129605506954249,0.2433841247111559,0.959792971611023,1760,0.2,-42.59650802612305,0.4205579161643982,0.011865659,1223.0,-2.2281184130434784
1752,57344,112,32,0.2838134765625,-0.04143393412232399,0.0004092704424510632,-0.03227640633122064,0.003296190006949473,0.9601927995681763,1776,0.2,-42.59837067127228,-0.8736786842346191,0.019118816,1223.0,-2.2281184130434784
1751,57856,113,33,0.2025146484375,-0.03265015035867691,0.0004092704424510632,-0.02212385745951906,0.002844188373273937,0.9621167778968811,1792,0.2,-42.62260448932648,0.10964703559875488,0.013727445,1223.0,-2.2256159574468084
1750,58368,114,33,0.046142578125,0.012386946007609367,0.0004092704424510632,-0.012132126590586267,0.30102638923563063,0.9628901481628418,1808,0.2,-42.670456409454346,0.25559473037719727,0.008585258,1223.0,-2.2256159574468084
1749,58880,115,33,0.2724609375,-0.03767901659011841,0.0004092704424510632,-0.028725404175929725,0.012375160687952302,0.9606475234031677,1824,0.2,-42.646668910980225,-2.65865159034729,0.030750759,1223.0,-2.2289595416666663
1748,59392,116,33,0.0501708984375,0.04713253304362297,0.0004092704424510632,-0.009665141595178284,0.3859022632241249,0.9602411985397339,1840,0.2,-42.58839547634125,0.30614417791366577,0.008888423,1223.0,-2.2289595416666663
1747,59904,117,34,0.2144775390625,-0.04693961888551712,0.0004092704424510632,-0.02598759121610783,0.0066103293356718495,0.9611631631851196,1856,0.2,-42.60210704803467,-1.3337974548339844,0.015599456,1223.0,-2.2289595416666663
1746,60416,118,34,0.202392578125,-0.037613850086927414,0.0004092704424510632,-0.02492780878674239,0.018251782399602234,0.9634132385253906,1872,0.2,-42.649858474731445,0.6183024048805237,0.014195859,1223.0,-2.2281289795918364
1745,60928,119,34,0.2049560546875,-0.016449877992272377,0.0004092704424510632,-0.02075901158968918,0.1646233646897599,0.9639613032341003,1888,0.2,-42.700652837753296,0.49054670333862305,0.02089022,1223.0,-2.2281289795918364
1745,61440,120,35,0.17626953125,-0.0369323268532753,0.0004092704424510632,-0.0192133193340851,0.01131822491879575,0.9617835879325867,1904,0.2,-42.67396795749664,-5.402725696563721,0.016266193,1223.0,-2.2253310999999996
1743,61952,121,35,0.0531005859375,0.010429460555315018,0.0004092704424510632,-0.012512287372373976,0.4427558179013431,0.9608299136161804,1920,0.2,-42.61550974845886,0.14074087142944336,0.010867354,1223.0,-2.2253310999999996
1743,62464,122,35,0.234375,-0.033095505088567734,0.0004092704424510632,-0.027763369056629017,0.008752177280257456,0.960932195186615,1936,0.2,-42.60436141490936,-1.452786922454834,0.018572476,1223.0,-2.2228686862745097
1742,62976,123,36,0.076904296875,0.047003380954265594,0.0004092704424510632,-0.011865984226460569,0.3111366934608668,0.9607313275337219,1952,0.2,-42.6098335981369,0.4525901675224304,0.010909665,1223.0,-2.2228686862745097
1742,63488,124,36,0.2623291015625,-0.01132384967058897,0.0004092704424510632,-0.022431397504988126,0.0075935517670586705,0.9594698548316956,1968,0.2,-42.58647418022156,-2.8139593601226807,0.021075899,1223.0,-2.2228686862745097
1741,64000,125,36,0.2938232421875,-0.0292339064180851,0.0004092704424510632,-0.029508300736779347,0.0023487927064707037,0.9585441946983337,1984,0.2,-42.55097448825836,0.10022008419036865,0.019979171,1223.0,-2.2243487307692305
