time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_fraction,train/loss,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/std,train/n_updates,train/clip_range,train/entropy_loss,train/explained_variance,train/approx_kl,rollout/ep_len_mean,rollout/ep_rew_mean
1932,13824,27,7,0.2288818359375,-0.030551675707101822,0.0004092704424510632,-0.022645840035693254,0.0029129621580068488,0.9843146800994873,416,0.2,-43.487393260002136,-0.07209992408752441,0.015863985,1223.0,-2.2525503636363635
1929,14336,28,7,0.17919921875,0.016635257750749588,0.0004092704424510632,-0.023920989682665095,0.13234079512767494,0.9843833446502686,432,0.2,-43.47283744812012,0.11860537528991699,0.021143608,1223.0,-2.2525503636363635
1926,14848,29,7,0.19482421875,-0.03531487286090851,0.0004092704424510632,-0.023342068656347692,0.014575709705241024,0.9836146831512451,448,0.2,-43.467519760131836,-2.124321460723877,0.015940085,1223.0,-2.251342333333333
1925,15360,30,7,0.23046875,-0.0064435601234436035,0.0004092704424510632,-0.025615710037527606,0.08739101514220238,0.9833870530128479,464,0.2,-43.43977689743042,0.1915205717086792,0.01933166,1223.0,-2.251342333333333
1924,15872,31,8,0.23974609375,-0.040925610810518265,0.0004092704424510632,-0.029879652458475903,0.004595958533172961,0.9845446348190308,480,0.2,-43.45377862453461,-0.5168222188949585,0.015481042,1223.0,-2.251342333333333
1924,16384,32,8,0.274658203125,-0.049135562032461166,0.0004092704424510632,-0.0312179492902942,0.002970939505757997,0.9861627817153931,496,0.2,-43.49573254585266,0.3102596402168274,0.021275649,1223.0,-2.2551438461538456
1924,16896,33,8,0.2442626953125,-0.0005531497299671173,0.0004092704424510632,-0.019501026123180054,0.06949229328893125,0.9852014183998108,512,0.2,-43.51413917541504,0.24163079261779785,0.028746068,1223.0,-2.2551438461538456
1923,17408,34,9,0.2213134765625,-0.015178120695054531,0.0004092704424510632,-0.021071165974717587,0.008544979456928559,0.9857524633407593,528,0.2,-43.49510383605957,-4.023161888122559,0.014702444,1223.0,-2.260060571428571
1920,17920,35,9,0.308837890625,-0.0048188865184783936,0.0004092704424510632,-0.027007559008779936,0.10119576647412032,0.9855147004127502,544,0.2,-43.50766861438751,0.07857346534729004,0.024882086,1223.0,-2.260060571428571
1917,18432,36,9,0.1845703125,-0.02226082608103752,0.0004092704424510632,-0.020587102830177173,0.002727326747844927,0.984313428401947,560,0.2,-43.48196291923523,-1.0187535285949707,0.012088278,1223.0,-2.2460157333333326
1916,18944,37,9,0.250732421875,0.0042266398668289185,0.0004092704424510632,-0.022319600815535523,0.12448592123109847,0.9833822846412659,576,0.2,-43.43998825550079,0.09023010730743408,0.02035729,1223.0,-2.2460157333333326
1915,19456,38,10,0.2939453125,-0.03336014971137047,0.0004092704424510632,-0.03014681905915495,0.004773520333401393,0.9841336607933044,592,0.2,-43.43800616264343,-1.3271591663360596,0.022481725,1223.0,-2.2460157333333326
1915,19968,39,10,0.262451171875,-0.04079543799161911,0.0004092704424510632,-0.028757384105119854,0.002684817725821631,0.9833589196205139,608,0.2,-43.44106948375702,0.04896897077560425,0.015529895,1223.0,-2.2529811250000003
1915,20480,40,10,0.219970703125,0.013717226684093475,0.0004092704424510632,-0.020019418894662522,0.1512432990130037,0.9835132360458374,624,0.2,-43.421549677848816,0.059853971004486084,0.018732693,1223.0,-2.2529811250000003
1916,20992,41,10,0.231201171875,-0.02298235334455967,0.0004092704424510632,-0.021891004755161703,0.011848904672660865,0.9834728837013245,640,0.2,-43.42568349838257,-3.565133571624756,0.014860739,1223.0,-2.258201823529412
1918,21504,42,11,0.2745361328125,0.002232976257801056,0.0004092704424510632,-0.027229826198890805,0.14839674369432032,0.9830021262168884,656,0.2,-43.41323375701904,0.08838969469070435,0.023154538,1223.0,-2.258201823529412
1918,22016,43,11,0.260498046875,-0.051485590636730194,0.0004092704424510632,-0.030405302008148283,0.013575447388575412,0.9826949834823608,672,0.2,-43.399662733078,-0.847223162651062,0.02050589,1223.0,-2.259131555555556
1918,22528,44,11,0.161865234375,0.03232768177986145,0.0004092704424510632,-0.0202474930556491,0.14034804562106729,0.9824563264846802,688,0.2,-43.39131283760071,0.4068741798400879,0.022634719,1223.0,-2.259131555555556
1918,23040,45,12,0.243408203125,-0.04031210392713547,0.0004092704424510632,-0.027119053673231974,0.007778773666359484,0.9834833741188049,704,0.2,-43.400564074516296,-0.7668614387512207,0.017884169,1223.0,-2.259131555555556
1918,23552,46,12,0.24072265625,-0.03954702615737915,0.0004092704424510632,-0.025372285119374283,0.003801184539042879,0.9856154322624207,720,0.2,-43.45344567298889,0.08651620149612427,0.02004996,1223.0,-2.266047210526316
1917,24064,47,12,0.1676025390625,0.017221450805664062,0.0004092704424510632,-0.019935646807425655,0.13397764693945646,0.9863526821136475,736,0.2,-43.504924058914185,0.2176404595375061,0.020110391,1223.0,-2.266047210526316
1917,24576,48,12,0.2347412109375,-0.028635237365961075,0.0004092704424510632,-0.026234236342133954,0.01690585946198553,0.9861029386520386,752,0.2,-43.51303708553314,-1.292858362197876,0.016700909,1223.0,-2.26711175
1917,25088,49,13,0.1702880859375,0.0019792895764112473,0.0004092704424510632,-0.02208658524614293,0.0948850407730788,0.9841903448104858,768,0.2,-43.480648159980774,0.4583703875541687,0.018085573,1223.0,-2.26711175
1918,25600,50,13,0.2471923828125,-0.03960830345749855,0.0004092704424510632,-0.02648104398394935,0.005632660671835765,0.9831250309944153,784,0.2,-43.42349648475647,-1.2114455699920654,0.019293904,1223.0,-2.26711175
1919,26112,51,13,0.229248046875,-0.017670825123786926,0.0004092704424510632,-0.024931593477958813,0.0028529193295980804,0.9844624996185303,800,0.2,-43.430357217788696,0.022075891494750977,0.014742183,1223.0,-2.2648411428571427
1919,26624,52,13,0.14306640625,-0.028110790997743607,0.0004092704424510632,-0.02106284338515252,0.10221320623531938,0.9847717881202698,816,0.2,-43.46604239940643,0.2445228099822998,0.016555043,1223.0,-2.2648411428571427
1918,27136,53,14,0.228271484375,-0.033380039036273956,0.0004092704424510632,-0.02410981446155347,0.011755357860238291,0.9843643307685852,832,0.2,-43.45903825759888,-4.05615758895874,0.017285706,1223.0,-2.2628894545454545
1917,27648,54,14,0.17578125,-0.015421085059642792,0.0004092704424510632,-0.019978855998488143,0.1359341754578054,0.9838168025016785,848,0.2,-43.44479143619537,0.09857392311096191,0.019760037,1223.0,-2.2628894545454545
1916,28160,55,14,0.23876953125,-0.03738800436258316,0.0004092704424510632,-0.03169239365524845,0.0038125947830849327,0.9807179570198059,864,0.2,-43.39654624462128,-0.8420413732528687,0.01762294,1223.0,-2.258877304347826
1915,28672,56,14,0.1827392578125,0.0442877933382988,0.0004092704424510632,-0.02245837077498436,0.12772597093135118,0.9798696637153625,880,0.2,-43.31074106693268,0.3232462406158447,0.018872488,1223.0,-2.258877304347826
1915,29184,57,15,0.2252197265625,-0.03521972894668579,0.0004092704424510632,-0.02432693965965882,0.006540722897625528,0.9816996455192566,896,0.2,-43.327258825302124,-1.635228157043457,0.015458298,1223.0,-2.258877304347826
1915,29696,58,15,0.2998046875,-0.035228706896305084,0.0004092704424510632,-0.03121611445385497,0.0029217058399808593,0.9836792349815369,912,0.2,-43.40022945404053,0.06247752904891968,0.024656598,1223.0,-2.25899475
1916,30208,59,15,0.1270751953125,-0.021080512553453445,0.0004092704424510632,-0.02107633436389733,0.12583903589984402,0.9842671155929565,928,0.2,-43.435912132263184,0.2303236722946167,0.019377328,1223.0,-2.25899475
1916,30720,60,16,0.1661376953125,-0.013926937244832516,0.0004092704424510632,-0.017412477973266505,0.015890274371486157,0.9838319420814514,944,0.2,-43.4408323764801,-2.884549856185913,0.014257129,1223.0,-2.26019352
1916,31232,61,16,0.1595458984375,0.015775436535477638,0.0004092704424510632,-0.02139832533430308,0.1403517823200673,0.9828479886054993,960,0.2,-43.41446137428284,0.17315399646759033,0.023795217,1223.0,-2.26019352
1916,31744,62,16,0.2451171875,-0.04044647887349129,0.0004092704424510632,-0.026114490174222738,0.0071120237407740206,0.9834702014923096,976,0.2,-43.404348373413086,-0.3593560457229614,0.017978283,1223.0,-2.26019352
1915,32256,63,16,0.259033203125,-0.037471938878297806,0.0004092704424510632,-0.028441640286473557,0.006650392824667506,0.9836897850036621,992,0.2,-43.42396533489227,0.40608537197113037,0.022073656,1223.0,-2.2562790384615385
1915,32768,64,17,0.1856689453125,-0.016321908682584763,0.0004092704424510632,-0.023807985096937045,0.08296601811889559,0.9836358428001404,1008,0.2,-43.42610168457031,0.5333089828491211,0.02705222,1223.0,-2.2562790384615385
1914,33280,65,17,0.2218017578125,-0.02837803028523922,0.0004092704424510632,-0.022893724919413216,0.02069515036419034,0.9828599691390991,1024,0.2,-43.4176812171936,-3.4942593574523926,0.01912079,1223.0,-2.253455740740741
1914,33792,66,17,0.1673583984375,0.00645339023321867,0.0004092704424510632,-0.018802075646817684,0.15233439323492348,0.9827075600624084,1040,0.2,-43.3973970413208,0.0698809027671814,0.016922168,1223.0,-2.253455740740741
1914,34304,67,17,0.3192138671875,-0.043929919600486755,0.0004092704424510632,-0.03342559130396694,0.003033887878700625,0.9826562404632568,1056,0.2,-43.39431118965149,-1.2819626331329346,0.02611237,1223.0,-2.2480765000000003
1914,34816,68,18,0.2059326171875,0.0030482374131679535,0.0004092704424510632,-0.02185922874195967,0.1961695299251005,0.9825116991996765,1072,0.2,-43.39088797569275,0.08516538143157959,0.017526887,1223.0,-2.2480765000000003
1915,35328,69,18,0.2353515625,-0.04444647207856178,0.0004092704424510632,-0.02383413315692451,0.004740276912343688,0.9821000099182129,1088,0.2,-43.38016855716705,-1.212986707687378,0.016930731,1223.0,-2.2480765000000003
1914,35840,70,18,0.2635498046875,-0.041743360459804535,0.0004092704424510632,-0.02573340741218999,0.002183031858294271,0.9816415905952454,1104,0.2,-43.36300754547119,0.04904133081436157,0.019196719,1223.0,-2.244860517241379
1914,36352,71,18,0.1243896484375,-0.004169248044490814,0.0004092704424510632,-0.02034453810483683,0.18179530906490982,0.9813100695610046,1120,0.2,-43.34915208816528,0.11064732074737549,0.01683889,1223.0,-2.244860517241379
1912,36864,72,19,0.2882080078125,-0.02739747241139412,0.0004092704424510632,-0.02734780206810683,0.009676601126557216,0.9810425639152527,1136,0.2,-43.33770978450775,-2.568538188934326,0.022645956,1223.0,-2.2403753666666666
1911,37376,73,19,0.152587890625,0.04521932825446129,0.0004092704424510632,-0.0211404681467684,0.20730050140991807,0.9810282588005066,1152,0.2,-43.33489418029785,0.17775309085845947,0.019126741,1223.0,-2.2403753666666666
1911,37888,74,19,0.3023681640625,-0.049995336681604385,0.0004092704424510632,-0.03290686436230317,0.009414643674972467,0.9813142418861389,1168,0.2,-43.33511579036713,-1.9239790439605713,0.027178405,1223.0,-2.2403753666666666
1910,38400,75,20,0.212890625,-0.038505714386701584,0.0004092704424510632,-0.023022918787319213,0.007075175526551902,0.9798576831817627,1184,0.2,-43.32132923603058,0.5423722267150879,0.01720743,1223.0,-2.2367369999999998
1910,38912,76,20,0.2364501953125,-0.01194368489086628,0.0004092704424510632,-0.024209742579841986,0.07429355347994715,0.9786660671234131,1200,0.2,-43.273242115974426,0.42740923166275024,0.029074213,1223.0,-2.2367369999999998
1910,39424,77,20,0.2470703125,-0.04978538677096367,0.0004092704424510632,-0.025665337227110285,0.013248426708742045,0.9790884256362915,1216,0.2,-43.25285613536835,-5.080978870391846,0.017371252,1223.0,-2.2382231875
1911,39936,78,20,0.22509765625,0.013620231300592422,0.0004092704424510632,-0.02397298169671558,0.2544882148504257,0.9787586331367493,1232,0.2,-43.261274337768555,0.06648200750350952,0.018758554,1223.0,-2.2382231875
1911,40448,79,21,0.2418212890625,-0.023411912843585014,0.0004092704424510632,-0.021875137856113724,0.00747318372305017,0.9797837734222412,1248,0.2,-43.25717604160309,-1.9120843410491943,0.018556468,1223.0,-2.2353869393939396
1911,40960,80,21,0.1063232421875,0.021478604525327682,0.0004092704424510632,-0.013461134112731088,0.22029296308755875,0.9805904030799866,1264,0.2,-43.295716285705566,0.30350881814956665,0.016319808,1223.0,-2.2353869393939396
1911,41472,81,21,0.2440185546875,-0.037183716893196106,0.0004092704424510632,-0.026351225315011106,0.00371282273408724,0.9803257584571838,1280,0.2,-43.302058815956116,-1.022080659866333,0.016753504,1223.0,-2.2353869393939396
1910,41984,82,21,0.238525390625,-0.03850340098142624,0.0004092704424510632,-0.02595458345604129,0.0029706333771173377,0.9801127314567566,1296,0.2,-43.292006969451904,0.016074538230895996,0.017224956,1223.0,-2.236221794117647
1909,42496,83,22,0.19775390625,0.03448864817619324,0.0004092704424510632,-0.018536278286774177,0.33336697332561016,0.9795229434967041,1312,0.2,-43.271488070487976,0.020174384117126465,0.020129934,1223.0,-2.236221794117647
1908,43008,84,22,0.26123046875,-0.030563829466700554,0.0004092704424510632,-0.024956367211416364,0.006656064193521161,0.9787886738777161,1328,0.2,-43.25172233581543,-4.10203742980957,0.023301682,1223.0,-2.237254971428572
1908,43520,85,22,0.117919921875,0.025948692113161087,0.0004092704424510632,-0.020877961644146126,0.3026899585966021,0.9780517220497131,1344,0.2,-43.225629687309265,0.12391060590744019,0.016640864,1223.0,-2.237254971428572
1908,44032,86,23,0.3162841796875,-0.0470728762447834,0.0004092704424510632,-0.03061250418977579,0.008413649629801512,0.9776328206062317,1360,0.2,-43.20588290691376,-0.2559049129486084,0.024921,1223.0,-2.239081027777778
1908,44544,87,23,0.0863037109375,0.09843000769615173,0.0004092704424510632,-0.010200322227319703,0.2787392567843199,0.9777737855911255,1376,0.2,-43.204151034355164,0.6002855896949768,0.011247952,1223.0,-2.239081027777778
1908,45056,88,23,0.30078125,-0.04578137397766113,0.0004092704424510632,-0.029445219843182713,0.006402250612154603,0.9781844019889832,1392,0.2,-43.21769392490387,-1.4273035526275635,0.024774624,1223.0,-2.239081027777778
1909,45568,89,23,0.1856689453125,-0.035598255693912506,0.0004092704424510632,-0.02235792827559635,0.003133691003313288,0.9785581827163696,1408,0.2,-43.23337483406067,0.06695979833602905,0.013029195,1223.0,-2.2367370540540543
1909,46080,90,24,0.08740234375,0.04062461107969284,0.0004092704424510632,-0.014220869139535353,0.33771498827263713,0.9789441823959351,1424,0.2,-43.24311125278473,0.16752338409423828,0.013877522,1223.0,-2.2367370540540543
1909,46592,91,24,0.275634765625,-0.02570815570652485,0.0004092704424510632,-0.03249960669199936,0.01758036288083531,0.9792744517326355,1440,0.2,-43.25107133388519,-2.7627146244049072,0.02209186,1223.0,-2.2360481842105266
1908,47104,92,24,0.08056640625,0.05586550757288933,0.0004092704424510632,-0.011380003212252632,0.26561885536648333,0.9793397784233093,1456,0.2,-43.25849807262421,0.23881810903549194,0.013744063,1223.0,-2.2360481842105266
1901,47616,93,25,0.303466796875,-0.039259154349565506,0.0004092704424510632,-0.0339844205591362,0.003997513798822183,0.9818713068962097,1472,0.2,-43.28421723842621,-0.43748652935028076,0.022301668,1223.0,-2.2360481842105266
1897,48128,94,25,0.2015380859375,-0.0346805676817894,0.0004092704424510632,-0.02085792162688449,0.004045549991133157,0.98153156042099,1488,0.2,-43.33766233921051,0.14038902521133423,0.013851238,1223.0,-2.2337276923076925
1894,48640,95,25,0.091552734375,0.011470556259155273,0.0004092704424510632,-0.011262883024755865,0.21269654377829283,0.9812743663787842,1504,0.2,-43.31613576412201,0.3157762885093689,0.01924691,1223.0,-2.2337276923076925
1891,49152,96,25,0.297607421875,-0.02690289169549942,0.0004092704424510632,-0.023787197467754595,0.011084868136094883,0.9799305200576782,1520,0.2,-43.297500252723694,-4.678699493408203,0.02242596,1223.0,-2.23038995
1888,49664,97,26,0.1463623046875,0.022527124732732773,0.0004092704424510632,-0.017414300760719925,0.34580385219305754,0.9797501564025879,1536,0.2,-43.26449966430664,0.1420401930809021,0.018178739,1223.0,-2.23038995
1885,50176,98,26,0.2952880859375,-0.03430236503481865,0.0004092704424510632,-0.027464418206363916,0.00716769763675984,0.9810692667961121,1552,0.2,-43.28166937828064,-1.8034641742706299,0.02167249,1223.0,-2.224512292682927
1882,50688,99,26,0.046142578125,0.04047177731990814,0.0004092704424510632,-0.011644326368696056,0.3167360306251794,0.9817488789558411,1568,0.2,-43.32640588283539,0.24586361646652222,0.011162973,1223.0,-2.224512292682927
1879,51200,100,27,0.266845703125,-0.034564726054668427,0.0004092704424510632,-0.02357639657566324,0.00527883388713235,0.98210608959198,1584,0.2,-43.33823502063751,-1.3523664474487305,0.01874888,1223.0,-2.224512292682927
1877,51712,101,27,0.2244873046875,-0.021286150440573692,0.0004092704424510632,-0.0234186606539879,0.003359511239978019,0.9837651252746582,1600,0.2,-43.37445664405823,0.09778541326522827,0.015307695,1223.0,-2.2226761904761907
1874,52224,102,27,0.0621337890625,0.008254293352365494,0.0004092704424510632,-0.012209931941470131,0.28666372527368367,0.9837809801101685,1616,0.2,-43.40303134918213,0.3004462718963623,0.013380917,1223.0,-2.2226761904761907
1872,52736,103,28,0.2745361328125,-0.03575935959815979,0.0004092704424510632,-0.02561932180833537,0.01199433856527321,0.9845016002655029,1632,0.2,-43.40293514728546,-3.660283088684082,0.025042895,1223.0,-2.219630511627907
1870,53248,104,28,0.052978515625,0.061387576162815094,0.0004092704424510632,-0.011362990087945946,0.45115234749391675,0.9849205613136292,1648,0.2,-43.43135666847229,0.19148707389831543,0.012362808,1223.0,-2.219630511627907
1868,53760,105,28,0.170654296875,-0.013038445264101028,0.0004092704424510632,-0.015266999049345031,0.020406497351359576,0.984560489654541,1664,0.2,-43.42989230155945,0.061405301094055176,0.014480945,1223.0,-2.219630511627907
1866,54272,106,29,0.2327880859375,-0.010815748013556004,0.0004092704424510632,-0.021913978533120826,0.029109049530234188,0.9836599230766296,1680,0.2,-43.41213595867157,0.4517363905906677,0.021808844,1223.0,-2.2188017500000004
1862,54784,107,29,0.2115478515625,-0.009652994573116302,0.0004092704424510632,-0.02416836269549094,0.11193843628279865,0.982736349105835,1696,0.2,-43.38478243350983,0.7533279657363892,0.034046635,1223.0,-2.2188017500000004
1859,55296,108,29,0.2012939453125,-0.027958642691373825,0.0004092704424510632,-0.019784001502557658,0.03860916296252981,0.9825444221496582,1712,0.2,-43.365843057632446,-3.999011516571045,0.016395366,1223.0,-2.219913777777778
1857,55808,109,30,0.1724853515625,0.028594285249710083,0.0004092704424510632,-0.01678634455311112,0.478561733616516,0.9826521873474121,1728,0.2,-43.36763906478882,0.026698172092437744,0.017955821,1223.0,-2.219913777777778
1855,56320,110,30,0.252197265625,-0.03347635641694069,0.0004092704424510632,-0.026121624483494088,0.006252885548747145,0.9823583364486694,1744,0.2,-43.36653733253479,-1.4287147521972656,0.019560128,1223.0,-2.2184383043478264
1853,56832,111,30,0.05419921875,0.06715939939022064,0.0004092704424510632,-0.011122698735562153,0.31115971552208066,0.982162356376648,1760,0.2,-43.360941886901855,0.289908766746521,0.010763302,1223.0,-2.2184383043478264
1852,57344,112,30,0.2762451171875,-0.04140431806445122,0.0004092704424510632,-0.028935829584952444,0.0028908567473990843,0.9827450513839722,1776,0.2,-43.36014950275421,-0.5944511890411377,0.020590093,1223.0,-2.2184383043478264
1849,57856,113,31,0.3006591796875,-0.03444189205765724,0.0004092704424510632,-0.027296999847749248,0.0021954016738163773,0.9835250973701477,1792,0.2,-43.37964332103729,-0.06902062892913818,0.024499767,1223.0,-2.215281914893617
1846,58368,114,31,0.064453125,0.0372379794716835,0.0004092704424510632,-0.008692220333614387,0.40033636312000453,0.9835202097892761,1808,0.2,-43.398937344551086,0.22877544164657593,0.008046367,1223.0,-2.215281914893617
1844,58880,115,31,0.201904296875,-0.032328229397535324,0.0004092704424510632,-0.02058820109232329,0.024447679636068642,0.9823795557022095,1824,0.2,-43.38148629665375,-3.387472629547119,0.018803455,1223.0,-2.2147761666666663
1842,59392,116,32,0.0628662109375,0.04259338602423668,0.0004092704424510632,-0.009777866915101185,0.31290338514372706,0.9813709259033203,1840,0.2,-43.343167185783386,0.2805178165435791,0.011016818,1223.0,-2.2147761666666663
1841,59904,117,32,0.319091796875,-0.04517426714301109,0.0004092704424510632,-0.03258228662161855,0.006109199835918844,0.9808703660964966,1856,0.2,-43.312421560287476,-1.3249871730804443,0.030364744,1223.0,-2.2147761666666663
1839,60416,118,32,0.2119140625,-0.0029247794300317764,0.0004092704424510632,-0.024664093056344427,0.05211553326807916,0.9817851781845093,1872,0.2,-43.31853175163269,0.6360142230987549,0.020279136,1223.0,-2.2179003061224485
1838,60928,119,33,0.223388671875,-0.02021517977118492,0.0004092704424510632,-0.024148517957655713,0.07765576767269522,0.9808701276779175,1888,0.2,-43.3222119808197,0.7955898642539978,0.030750198,1223.0,-2.2179003061224485
1835,61440,120,33,0.257568359375,-0.020830318331718445,0.0004092704424510632,-0.021711158580728807,0.014718664970132522,0.9822537899017334,1904,0.2,-43.31275415420532,-7.431064605712891,0.021906806,1223.0,-2.2187618199999997
1832,61952,121,33,0.0704345703125,0.03248387575149536,0.0004092704424510632,-0.009588786124368198,0.5811366993002594,0.9827834367752075,1920,0.2,-43.35738563537598,0.10415542125701904,0.011555398,1223.0,-2.2187618199999997
1831,62464,122,34,0.253173828125,-0.04436046630144119,0.0004092704424510632,-0.024505481123924255,0.009527809292194434,0.9830129146575928,1936,0.2,-43.36251878738403,-1.6220152378082275,0.018203737,1223.0,-2.216786156862745
1829,62976,123,34,0.0963134765625,0.05715420842170715,0.0004092704424510632,-0.01441755111591192,0.30062255449593067,0.9830570816993713,1952,0.2,-43.37107455730438,0.5321399569511414,0.015943559,1223.0,-2.216786156862745
1828,63488,124,34,0.274658203125,-0.04388011246919632,0.0004092704424510632,-0.02807015847065486,0.006908355469931848,0.9824374914169312,1968,0.2,-43.35684370994568,-2.6896121501922607,0.018304009,1223.0,-2.216786156862745
1827,64000,125,35,0.201416015625,-0.02309337630867958,0.0004092704424510632,-0.018525047198636457,0.0037376766485976987,0.9853240847587585,1984,0.2,-43.37509608268738,0.17488032579421997,0.013854766,1223.0,-2.2165812307692305
