time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/value_loss,train/policy_gradient_loss,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/approx_kl,train/explained_variance,train/clip_range,train/n_updates,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
35,17920,9,1812,0.0028089886145608034,-0.027645347639918327,-0.032725222408771515,0.0004092704424510632,-43.5525484085083,0.2603759765625,0.018865276,0.17376834154129028,0.2,544,0.9867698550224304,-2.792645285714286,1258.0
36,18432,10,1806,0.1123365021776408,-0.02250652777729556,0.007030889391899109,0.0004092704424510632,-43.518009424209595,0.214599609375,0.019837506,0.06789380311965942,0.2,560,0.9862185120582581,-2.792645285714286,1258.0
37,18944,10,1802,0.011807232192950323,-0.02488588781125145,-0.0288382600992918,0.0004092704424510632,-43.52466595172882,0.19091796875,0.014046764,0.029034554958343506,0.2,576,0.9873592853546143,-2.7900861999999997,1258.0
38,19456,10,1799,0.12166106724180281,-0.02461872051935643,0.016960859298706055,0.0004092704424510632,-43.55243647098541,0.196533203125,0.021163657,0.34615617990493774,0.2,592,0.9873355627059937,-2.7900861999999997,1258.0
39,19968,11,1799,0.008611263343482278,-0.025299711764091626,-0.019508667290210724,0.0004092704424510632,-43.54085576534271,0.2513427734375,0.021083564,-0.2885162830352783,0.2,608,0.987230658531189,-2.7900861999999997,1258.0
40,20480,11,1799,0.002696022216696292,-0.031080563931027427,-0.039023615419864655,0.0004092704424510632,-43.54406750202179,0.330322265625,0.023875266,-0.026882529258728027,0.2,624,0.9868859052658081,-2.786013625,1258.0
41,20992,11,1799,0.1440017174463719,-0.018082262264215387,0.03373505920171738,0.0004092704424510632,-43.523709416389465,0.2052001953125,0.020052947,0.11268460750579834,0.2,640,0.9863044023513794,-2.786013625,1258.0
42,21504,11,1800,0.029530365427490324,-0.0245175279196701,-0.024061813950538635,0.0004092704424510632,-43.52330195903778,0.195068359375,0.014474599,0.008663535118103027,0.2,656,0.9871599078178406,-2.785838882352941,1258.0
43,22016,12,1800,0.11696816491894424,-0.017896896999445744,0.03728984296321869,0.0004092704424510632,-43.561681151390076,0.2060546875,0.014224468,0.4586409330368042,0.2,672,0.9880212545394897,-2.785838882352941,1258.0
44,22528,12,1800,0.025858610111754388,-0.021488111495273188,-0.023441359400749207,0.0004092704424510632,-43.564584374427795,0.2193603515625,0.0197508,0.45190685987472534,0.2,688,0.9875839352607727,-2.785838882352941,1258.0
45,23040,12,1801,0.008583689195802435,-0.020481502986513078,-0.03378259018063545,0.0004092704424510632,-43.54988634586334,0.2080078125,0.015727771,-0.4241379499435425,0.2,704,0.9872825145721436,-2.7849514444444443,1258.0
46,23552,13,1802,0.0924801486544311,-0.024701092232135125,0.00762762688100338,0.0004092704424510632,-43.55061054229736,0.1942138671875,0.02057546,0.3026481866836548,0.2,720,0.9876643419265747,-2.7849514444444443,1258.0
47,24064,13,1799,0.03520188829861581,-0.0203595545317512,-0.02504829503595829,0.0004092704424510632,-43.56562936306,0.164306640625,0.014636432,-0.6788609027862549,0.2,736,0.9882864952087402,-2.7805554210526315,1258.0
48,24576,13,1797,0.09915872546844184,-0.02425652404781431,0.02040174975991249,0.0004092704424510632,-43.58553993701935,0.2130126953125,0.020877242,0.5154101848602295,0.2,752,0.9888201355934143,-2.7805554210526315,1258.0
49,25088,13,1795,0.019253974867751822,-0.032838727318448946,-0.0415978729724884,0.0004092704424510632,-43.58323121070862,0.3033447265625,0.02965099,0.4464218020439148,0.2,768,0.9879696369171143,-2.7805554210526315,1258.0
50,25600,14,1793,0.006425533734727651,-0.023344026543782093,-0.036855634301900864,0.0004092704424510632,-43.56362700462341,0.217041015625,0.01579136,-0.3567345142364502,0.2,784,0.9883776307106018,-2.7877715000000003,1258.0
51,26112,14,1789,0.08722817432135344,-0.019961842976044863,0.009217502549290657,0.0004092704424510632,-43.585174798965454,0.2039794921875,0.024054948,0.29558318853378296,0.2,800,0.9889721274375916,-2.7877715000000003,1258.0
52,26624,14,1787,0.017145633086329326,-0.021384030114859343,-0.0317041277885437,0.0004092704424510632,-43.60881197452545,0.20068359375,0.01582304,-1.1030921936035156,0.2,816,0.9902082681655884,-2.7940471904761908,1258.0
53,27136,15,1785,0.08554970589466393,-0.026676279412640724,-0.013823963701725006,0.0004092704424510632,-43.644792318344116,0.2122802734375,0.021992829,0.36059945821762085,0.2,832,0.9911772012710571,-2.7940471904761908,1258.0
54,27648,15,1786,0.018227128603029996,-0.028429568075807765,-0.03587419167160988,0.0004092704424510632,-43.67534613609314,0.2396240234375,0.0250438,0.07493895292282104,0.2,848,0.992444634437561,-2.7940471904761908,1258.0
55,28160,15,1786,0.010212325811153278,-0.03482978665851988,-0.03726721927523613,0.0004092704424510632,-43.69855856895447,0.3271484375,0.027882688,0.5068061351776123,0.2,864,0.9923168420791626,-2.7994319090909094,1258.0
56,28672,16,1785,0.05637557408772409,-0.020828569075092673,-0.004534145817160606,0.0004092704424510632,-43.68034541606903,0.2435302734375,0.027579302,0.4353417158126831,0.2,880,0.9915966391563416,-2.7994319090909094,1258.0
57,29184,16,1785,0.018088124139467254,-0.022661034177872352,-0.0198832917958498,0.0004092704424510632,-43.667187094688416,0.2132568359375,0.018324405,-0.6518388986587524,0.2,896,0.991911768913269,-2.799542826086957,1258.0
58,29696,16,1785,0.09756314242258668,-0.02461229065374937,-0.0012434981763362885,0.0004092704424510632,-43.682337641716,0.196044921875,0.018243264,0.4314480423927307,0.2,912,0.9919131994247437,-2.799542826086957,1258.0
59,30208,16,1786,0.02643966698087752,-0.029396375855867518,-0.03516118973493576,0.0004092704424510632,-43.6757994890213,0.253662109375,0.025739009,0.03428614139556885,0.2,928,0.9914693236351013,-2.794202958333333,1258.0
60,30720,17,1785,0.11517127091065049,-0.01920878907549195,0.01826895773410797,0.0004092704424510632,-43.64193642139435,0.166748046875,0.021258593,0.3924335241317749,0.2,944,0.9898284673690796,-2.794202958333333,1258.0
61,31232,17,1786,0.004557471074804198,-0.024452974932501093,-0.03049992397427559,0.0004092704424510632,-43.63412296772003,0.2064208984375,0.016167201,-2.3682336807250977,0.2,960,0.9917853474617004,-2.794202958333333,1258.0
62,31744,17,1786,0.0034484341595089063,-0.028531630581710488,-0.028198393061757088,0.0004092704424510632,-43.69335651397705,0.2935791015625,0.026537672,0.17401206493377686,0.2,976,0.992331326007843,-2.8015029999999994,1258.0
63,32256,18,1787,0.18125043623149395,-0.020129826676566154,0.018639974296092987,0.0004092704424510632,-43.690685510635376,0.1727294921875,0.018891538,0.0852249264717102,0.2,992,0.9925650954246521,-2.8015029999999994,1258.0
64,32768,18,1786,0.036328986345324665,-0.026317680749343708,-0.019551534205675125,0.0004092704424510632,-43.69313645362854,0.2427978515625,0.021622255,0.013188540935516357,0.2,1008,0.9917412400245667,-2.7986819999999994,1258.0
65,33280,18,1783,0.17162187583744526,-0.01821632824430708,0.030544448643922806,0.0004092704424510632,-43.6563401222229,0.1534423828125,0.018196031,0.4930329918861389,0.2,1024,0.9909612536430359,-2.7986819999999994,1258.0
66,33792,18,1782,0.03235681471414864,-0.02358106845349539,-0.021717265248298645,0.0004092704424510632,-43.64616632461548,0.264404296875,0.027598824,0.2484470009803772,0.2,1040,0.9908531904220581,-2.7986819999999994,1258.0
67,34304,19,1780,0.006205981597304344,-0.02726975166297052,-0.041986070573329926,0.0004092704424510632,-43.661545395851135,0.2689208984375,0.024018165,-0.1095132827758789,0.2,1056,0.9921756386756897,-2.790300666666666,1258.0
68,34816,19,1778,0.15598775329999626,-0.01878085726639256,0.021732032299041748,0.0004092704424510632,-43.70092153549194,0.1015625,0.017593224,0.30130839347839355,0.2,1072,0.9924238324165344,-2.790300666666666,1258.0
69,35328,19,1776,0.046944910602178425,-0.018436886923154816,-0.004673030227422714,0.0004092704424510632,-43.706376910209656,0.1640625,0.01963126,-0.536992073059082,0.2,1088,0.9937900304794312,-2.790357607142856,1258.0
70,35840,20,1775,0.13793391711078584,-0.018634852196555585,0.031656231731176376,0.0004092704424510632,-43.74774992465973,0.13671875,0.017147936,0.48109883069992065,0.2,1104,0.994173526763916,-2.790357607142856,1258.0
71,36352,20,1774,0.047717603389173746,-0.024031341243244242,-0.014010684564709663,0.0004092704424510632,-43.73927056789398,0.220947265625,0.020304322,0.3430488109588623,0.2,1120,0.9937943816184998,-2.790357607142856,1258.0
72,36864,20,1772,0.00666283538157586,-0.02105696266517043,-0.036294903606176376,0.0004092704424510632,-43.7182058095932,0.2122802734375,0.02121548,-1.0033068656921387,0.2,1136,0.9924094080924988,-2.7878825517241372,1258.0
73,37376,21,1770,0.15575051796622574,-0.017242238332983106,0.007131364196538925,0.0004092704424510632,-43.67761838436127,0.1207275390625,0.015278176,0.2881130576133728,0.2,1152,0.9918436408042908,-2.7878825517241372,1258.0
74,37888,21,1768,0.0249605406424962,-0.02540883791516535,-0.029020369052886963,0.0004092704424510632,-43.68416213989258,0.2418212890625,0.02424185,-0.49720990657806396,0.2,1168,0.9926299452781677,-2.783754099999999,1258.0
75,38400,21,1767,0.15592192974872887,-0.022752867691451684,0.015485700219869614,0.0004092704424510632,-43.69986271858215,0.1895751953125,0.023032213,0.38036996126174927,0.2,1184,0.9928757548332214,-2.783754099999999,1258.0
76,38912,22,1766,0.04253051336854696,-0.028576183307450265,-0.01122388057410717,0.0004092704424510632,-43.71109998226166,0.26123046875,0.025031317,0.318415105342865,0.2,1200,0.9934533834457397,-2.783754099999999,1258.0
77,39424,22,1766,0.015217448148177937,-0.02751572005217895,-0.026310967281460762,0.0004092704424510632,-43.71478486061096,0.2532958984375,0.020319454,-0.44097208976745605,0.2,1216,0.9924359321594238,-2.7879080645161283,1258.0
78,39936,22,1765,0.14541612495668232,-0.018698227300774306,0.014306861907243729,0.0004092704424510632,-43.68617284297943,0.102294921875,0.016241001,0.19710761308670044,0.2,1232,0.9920545220375061,-2.7879080645161283,1258.0
79,40448,22,1764,0.0738874024245888,-0.022725537011865526,-0.007177408784627914,0.0004092704424510632,-43.68828821182251,0.2139892578125,0.022865072,-0.48992645740509033,0.2,1248,0.992194652557373,-2.781310875,1258.0
80,40960,23,1764,0.14989163680002093,-0.01630170690623345,0.04945499822497368,0.0004092704424510632,-43.68799912929535,0.1419677734375,0.017265795,0.6173728704452515,0.2,1264,0.9921938180923462,-2.781310875,1258.0
81,41472,23,1764,0.05247816315386444,-0.02777212194632739,-0.015923162922263145,0.0004092704424510632,-43.7049378156662,0.2606201171875,0.02401977,0.4707937240600586,0.2,1280,0.9935733675956726,-2.781310875,1258.0
82,41984,23,1762,0.03084300784394145,-0.022227610927075148,-0.02141457237303257,0.0004092704424510632,-43.71725416183472,0.2362060546875,0.017441448,0.35105836391448975,0.2,1296,0.9920380115509033,-2.777689212121212,1258.0
83,42496,24,1761,0.07419715449213982,-0.026700468704802915,-0.008671058341860771,0.0004092704424510632,-43.676097989082336,0.2681884765625,0.028811308,0.6705073118209839,0.2,1312,0.9920797944068909,-2.777689212121212,1258.0
84,43008,24,1759,0.03131757100345567,-0.024979361711302772,-0.027587005868554115,0.0004092704424510632,-43.699265003204346,0.227294921875,0.022208937,-0.8381752967834473,0.2,1328,0.9932969212532043,-2.7754235588235296,1258.0
85,43520,24,1757,0.14285701070912182,-0.018695301958359778,0.011612854897975922,0.0004092704424510632,-43.733150124549866,0.132568359375,0.020117128,0.4922255277633667,0.2,1344,0.9934689402580261,-2.7754235588235296,1258.0
86,44032,25,1755,0.05179946753196418,-0.031130519142607227,-0.013854345306754112,0.0004092704424510632,-43.72428333759308,0.279541015625,0.02544123,-0.04530513286590576,0.2,1360,0.9931952953338623,-2.7725559714285715,1258.0
87,44544,25,1754,0.14068695274181664,-0.01494138824637048,0.03853129222989082,0.0004092704424510632,-43.697458148002625,0.1876220703125,0.021873616,0.5735592842102051,0.2,1376,0.991632342338562,-2.7725559714285715,1258.0
88,45056,25,1753,0.006017635590978898,-0.023569974640849978,-0.024854231625795364,0.0004092704424510632,-43.65285634994507,0.2340087890625,0.018652806,-2.281344413757324,0.2,1392,0.9904659390449524,-2.7725559714285715,1258.0
89,45568,26,1752,0.0036188562226016074,-0.03374015277950093,-0.046752866357564926,0.0004092704424510632,-43.60103189945221,0.3162841796875,0.025368605,0.24379348754882812,0.2,1408,0.9884201288223267,-2.76847225,1258.0
90,46080,26,1751,0.18204206321388483,-0.024365441873669624,0.013125907629728317,0.0004092704424510632,-43.54450583457947,0.217041015625,0.02239614,0.12497705221176147,0.2,1424,0.9874961376190186,-2.76847225,1258.0
91,46592,26,1749,0.046712640672922134,-0.01942949452495668,-0.00631948746740818,0.0004092704424510632,-43.53396701812744,0.2264404296875,0.019810895,-0.15113472938537598,0.2,1440,0.9878246784210205,-2.7654051081081077,1258.0
92,47104,26,1748,0.16886118426918983,-0.015578573344100732,0.030628278851509094,0.0004092704424510632,-43.54463863372803,0.107666015625,0.018008955,0.462909996509552,0.2,1456,0.987802267074585,-2.7654051081081077,1258.0
93,47616,27,1746,0.03489643975626677,-0.026252825773553923,-0.022712670266628265,0.0004092704424510632,-43.50204372406006,0.2550048828125,0.024326952,-0.2231367826461792,0.2,1472,0.9847304224967957,-2.7654051081081077,1258.0
94,48128,27,1746,0.010231020540231839,-0.025099046470131725,-0.03384411334991455,0.0004092704424510632,-43.458110332489014,0.25,0.022402935,-0.2857246398925781,0.2,1488,0.9864546060562134,-2.7644805263157894,1258.0
95,48640,27,1745,0.18310924828983843,-0.01698940915230196,0.010173004120588303,0.0004092704424510632,-43.51321268081665,0.1083984375,0.017886616,0.3270456790924072,0.2,1504,0.9864678978919983,-2.7644805263157894,1258.0
96,49152,28,1744,0.06284666829742491,-0.03222040651598945,-0.02065076306462288,0.0004092704424510632,-43.46525859832764,0.279296875,0.02393024,-0.4830648899078369,0.2,1520,0.9836596846580505,-2.7609091025641024,1258.0
97,49664,28,1743,0.14917120710015297,-0.022100443762610666,0.0246354378759861,0.0004092704424510632,-43.396923184394836,0.16943359375,0.023194328,0.5127353668212891,0.2,1536,0.9829989075660706,-2.7609091025641024,1258.0
98,50176,28,1742,0.06252279097680002,-0.025412666553165764,-0.021107006818056107,0.0004092704424510632,-43.38472759723663,0.234619140625,0.024568014,0.3984884023666382,0.2,1552,0.9823601841926575,-2.7609091025641024,1258.0
99,50688,29,1741,0.016253600449999794,-0.021383542407420464,-0.030102234333753586,0.0004092704424510632,-43.34638178348541,0.2357177734375,0.022433031,-0.2063744068145752,0.2,1568,0.9803117513656616,-2.7647585999999995,1258.0
100,51200,29,1739,0.13412962504662573,-0.017088904962292872,0.00613408163189888,0.0004092704424510632,-43.28970789909363,0.1368408203125,0.017474465,0.48945218324661255,0.2,1584,0.97984379529953,-2.7647585999999995,1258.0
101,51712,29,1738,0.06193383003119379,-0.018578579649329185,-0.014764547348022461,0.0004092704424510632,-43.29577398300171,0.1566162109375,0.014842743,-0.532933235168457,0.2,1600,0.9803474545478821,-2.7690788292682926,1258.0
102,52224,30,1738,0.1782906772568822,-0.015439368435181677,0.06934069097042084,0.0004092704424510632,-43.29826855659485,0.1326904296875,0.011924831,0.5119006633758545,0.2,1616,0.9801567792892456,-2.7690788292682926,1258.0
103,52736,30,1737,0.06649626872967929,-0.02369566987908911,-0.010961730033159256,0.0004092704424510632,-43.29828989505768,0.2130126953125,0.018965844,0.5986929535865784,0.2,1632,0.9806727170944214,-2.7690788292682926,1258.0
104,53248,30,1736,0.010734289986430667,-0.02330661061569117,-0.027098122984170914,0.0004092704424510632,-43.28962695598602,0.2283935546875,0.021470241,-2.9894466400146484,0.2,1648,0.9790472388267517,-2.7673079523809525,1258.0
105,53760,30,1735,0.14933789358474314,-0.014605466989451088,0.011897958815097809,0.0004092704424510632,-43.248981952667236,0.110595703125,0.009552151,0.18001729249954224,0.2,1664,0.978500247001648,-2.7673079523809525,1258.0
106,54272,31,1734,0.036690731009002775,-0.02316246269037947,-0.02543589659035206,0.0004092704424510632,-43.214667320251465,0.1923828125,0.019089174,-0.4794774055480957,0.2,1680,0.9760432839393616,-2.767851465116279,1258.0
107,54784,31,1733,0.15465928614139557,-0.01718598950537853,0.022324196994304657,0.0004092704424510632,-43.1542090177536,0.095947265625,0.0144999875,0.5022972822189331,0.2,1696,0.9758752584457397,-2.767851465116279,1258.0
108,55296,31,1731,0.06571810657624155,-0.023412975831888616,-0.010614942759275436,0.0004092704424510632,-43.18454945087433,0.226806640625,0.020342112,0.4611719846725464,0.2,1712,0.9778384566307068,-2.767851465116279,1258.0
109,55808,32,1730,0.029675694357138127,-0.026979378861142322,-0.007682669907808304,0.0004092704424510632,-43.20247399806976,0.265625,0.02720141,0.10202038288116455,0.2,1728,0.9764611721038818,-2.7667751363636364,1258.0
110,56320,32,1729,0.09648326272144914,-0.020517512064543553,-0.011841889470815659,0.0004092704424510632,-43.15256059169769,0.176025390625,0.025019674,0.6238623857498169,0.2,1744,0.9756197333335876,-2.7667751363636364,1258.0
111,56832,32,1729,0.04321350285317749,-0.024049528554314747,-0.025383196771144867,0.0004092704424510632,-43.13948035240173,0.1983642578125,0.017832108,-0.38027238845825195,0.2,1760,0.9751635193824768,-2.765608133333333,1258.0
112,57344,33,1728,0.14136683708056808,-0.018121367887943052,0.04873771592974663,0.0004092704424510632,-43.12842786312103,0.1627197265625,0.022225332,0.5329914093017578,0.2,1776,0.9751165509223938,-2.765608133333333,1258.0
113,57856,33,1727,0.08030351356137544,-0.022070954073569737,-0.00021233037114143372,0.0004092704424510632,-43.140897035598755,0.1807861328125,0.019330781,0.050321221351623535,0.2,1792,0.976214587688446,-2.765608133333333,1258.0
114,58368,33,1727,0.054993111290968955,-0.029748837929219007,-0.01176016591489315,0.0004092704424510632,-43.18142640590668,0.2506103515625,0.02261317,0.6662120223045349,0.2,1808,0.977497935295105,-2.7673635869565216,1258.0
115,58880,34,1726,0.03197974112117663,-0.024038761170231737,-0.015885621309280396,0.0004092704424510632,-43.196166038513184,0.27734375,0.02365741,0.7757219672203064,0.2,1824,0.9771619439125061,-2.7673635869565216,1258.0
116,59392,34,1725,0.03497402579523623,-0.025412775663426146,-0.032386936247348785,0.0004092704424510632,-43.20705854892731,0.2647705078125,0.027805777,-0.5914578437805176,0.2,1840,0.979099452495575,-2.767551617021277,1258.0
117,59904,34,1725,0.09602494083810598,-0.02171562359581003,0.00805203802883625,0.0004092704424510632,-43.256800174713135,0.2012939453125,0.020652294,0.4859151244163513,0.2,1856,0.9791650176048279,-2.767551617021277,1258.0
118,60416,35,1724,0.0488287687767297,-0.025710894027724862,-0.016318384557962418,0.0004092704424510632,-43.234864950180054,0.2188720703125,0.023553915,-0.19993722438812256,0.2,1872,0.9781315922737122,-2.7701630208333334,1258.0
119,60928,35,1723,0.1187308537773788,-0.016195275573409162,0.03214544802904129,0.0004092704424510632,-43.20919716358185,0.15087890625,0.019342883,0.556137204170227,0.2,1888,0.9773368239402771,-2.7701630208333334,1258.0
120,61440,35,1723,0.019976959621999413,-0.027894524042494595,-0.030993912369012833,0.0004092704424510632,-43.183767914772034,0.25439453125,0.017022066,-0.0539320707321167,0.2,1904,0.9769566655158997,-2.7701630208333334,1258.0
121,61952,35,1723,0.012910533579997718,-0.028683663418632932,-0.0394623801112175,0.0004092704424510632,-43.166961669921875,0.266845703125,0.023087706,-0.32913970947265625,0.2,1920,0.9757265448570251,-2.769502653061225,1258.0
122,62464,36,1722,0.10077384952455759,-0.021515633634408005,0.002109479159116745,0.0004092704424510632,-43.12200391292572,0.166015625,0.02100628,0.38298726081848145,0.2,1936,0.9741743206977844,-2.769502653061225,1258.0
123,62976,36,1721,0.059826025390066206,-0.02466664464736823,-0.012458445504307747,0.0004092704424510632,-43.06114053726196,0.2352294921875,0.01921852,-0.07487118244171143,0.2,1952,0.9719061851501465,-2.7679324000000003,1258.0
124,63488,36,1721,0.11370335007086396,-0.02966582436056342,0.0058563873171806335,0.0004092704424510632,-43.005486488342285,0.2802734375,0.021667253,0.5915699601173401,0.2,1968,0.9709992408752441,-2.7679324000000003,1258.0
125,64000,37,1720,0.05627389834262431,-0.027581469563301653,-0.023682519793510437,0.0004092704424510632,-42.991700530052185,0.280517578125,0.031442475,0.09836000204086304,0.2,1984,0.9709059596061707,-2.7679324000000003,1258.0
