time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/std,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/clip_range,train/n_updates,train/explained_variance,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
3,12,6144,1563,0.9934439659118652,0.0004092704424510632,0.014893515,-0.0225507817522157,0.2152099609375,-43.78998506069183,0.005037620401708409,0.2,176,-0.8400360345840454,-0.03458006680011749,1258.0,-2.6748585000000005
4,13,6656,1556,0.9940140247344971,0.0004092704424510632,0.020096023,-0.03131884582398925,0.2828369140625,-43.770840525627136,0.008410093971178867,0.2,192,0.0211450457572937,-0.04358839616179466,1258.0,-2.6531104
4,14,7168,1558,0.9947551488876343,0.0004092704424510632,0.025764609,-0.02876288880361244,0.29541015625,-43.80073010921478,0.06720512104220688,0.2,208,0.024089574813842773,-0.01868336834013462,1258.0,-2.6531104
4,15,7680,1554,0.9948352575302124,0.0004092704424510632,0.020136178,-0.025389748596353456,0.2471923828125,-43.812028765678406,0.010054853046312928,0.2,224,-0.5157797336578369,-0.03730108216404915,1258.0,-2.6489300000000005
5,16,8192,1546,0.9926831722259521,0.0004092704424510632,0.02174779,-0.02571739907580195,0.2437744140625,-43.78849184513092,0.06298018735833466,0.2,240,0.09406757354736328,-0.011676080524921417,1258.0,-2.6489300000000005
5,17,8704,1528,0.9918605089187622,0.0004092704424510632,0.015711393,-0.023331251315539703,0.223876953125,-43.72434389591217,0.0043878726864932105,0.2,256,-1.2400562763214111,-0.03191860020160675,1258.0,-2.6489300000000005
6,18,9216,1532,0.9927309155464172,0.0004092704424510632,0.023652531,-0.027173768292414024,0.2760009765625,-43.72581112384796,0.010943977380520664,0.2,272,0.047429561614990234,-0.036072298884391785,1258.0,-2.677256571428572
6,19,9728,1536,0.9915291666984558,0.0004092704424510632,0.02098235,-0.024614839621790452,0.2042236328125,-43.73032367229462,0.05955996864940971,0.2,288,0.23157602548599243,-0.01441865786910057,1258.0,-2.677256571428572
6,20,10240,1535,0.9922292232513428,0.0004092704424510632,0.020856066,-0.02731170530023519,0.27001953125,-43.70813024044037,0.008784601814113557,0.2,304,-1.0994939804077148,-0.029347559437155724,1258.0,-2.697639
6,21,10752,1539,0.992178201675415,0.0004092704424510632,0.02651253,-0.026695608070440358,0.2835693359375,-43.731165647506714,0.08713008090853691,0.2,320,0.05576777458190918,-0.01614348590373993,1258.0,-2.697639
7,22,11264,1540,0.993378221988678,0.0004092704424510632,0.018774575,-0.022656382527202368,0.2142333984375,-43.742770314216614,0.0028198979671287816,0.2,336,-0.6096205711364746,-0.032057683914899826,1258.0,-2.697639
7,23,11776,1540,0.9947807788848877,0.0004092704424510632,0.026723022,-0.02450774918543175,0.2650146484375,-43.78483295440674,0.01158133806893602,0.2,352,0.05442357063293457,-0.03890664130449295,1258.0,-2.7142696666666666
7,24,12288,1539,0.9956115484237671,0.0004092704424510632,0.022888454,-0.02687176820472814,0.2515869140625,-43.81911253929138,0.1075491817900911,0.2,368,0.08751469850540161,-0.00831763818860054,1258.0,-2.7142696666666666
8,25,12800,1540,0.9947540760040283,0.0004092704424510632,0.018185645,-0.024648363003507257,0.224365234375,-43.81782650947571,0.022979478730121627,0.2,384,-0.08791959285736084,-0.02697560004889965,1258.0,-2.7240449
8,26,13312,1533,0.9936139583587646,0.0004092704424510632,0.017960943,-0.018660041692783125,0.2144775390625,-43.78101980686188,0.07709384663030505,0.2,400,0.2605244517326355,-0.008526766672730446,1258.0,-2.7240449
8,27,13824,1537,0.9932624697685242,0.0004092704424510632,0.023507953,-0.0217286982369842,0.2257080078125,-43.75404751300812,0.0033078129308705684,0.2,416,-1.0546307563781738,-0.03895324096083641,1258.0,-2.7240449
9,28,14336,1537,0.9928136467933655,0.0004092704424510632,0.026435524,-0.028132997453212738,0.292724609375,-43.74306607246399,0.012709610542515293,0.2,432,0.08730548620223999,-0.03681805357336998,1258.0,-2.7158426363636363
9,29,14848,1531,0.9916805624961853,0.0004092704424510632,0.034461096,-0.02100350896944292,0.2828369140625,-43.71466767787933,0.0667746230319608,0.2,448,0.197293221950531,-0.018080200999975204,1258.0,-2.7158426363636363
10,30,15360,1527,0.9933634400367737,0.0004092704424510632,0.023659032,-0.025719482073327526,0.2601318359375,-43.7200003862381,0.010208124847849831,0.2,464,-0.624741792678833,-0.024578548967838287,1258.0,-2.7057462500000002
10,31,15872,1529,0.9940714240074158,0.0004092704424510632,0.01591397,-0.016236399053013884,0.144775390625,-43.767935156822205,0.10012647660914809,0.2,480,0.3052242398262024,-0.0032375454902648926,1258.0,-2.7057462500000002
10,32,16384,1532,0.9937241673469543,0.0004092704424510632,0.015924037,-0.026107247205800377,0.2384033203125,-43.766905665397644,0.003265497180109378,0.2,496,-2.1845767498016357,-0.04185343533754349,1258.0,-2.6991930769230774
11,33,16896,1529,0.993048369884491,0.0004092704424510632,0.016220454,-0.018584911682410166,0.122314453125,-43.75455367565155,0.11953358096070588,0.2,512,0.3413965702056885,-0.0008331090211868286,1258.0,-2.6991930769230774
11,34,17408,1531,0.9927084445953369,0.0004092704424510632,0.020187361,-0.027983536972897127,0.2772216796875,-43.734480142593384,0.0020515017367870314,0.2,528,-1.2328991889953613,-0.03874766454100609,1258.0,-2.6991930769230774
11,35,17920,1534,0.9929528832435608,0.0004092704424510632,0.03408005,-0.03346488926035818,0.3338623046875,-43.726953983306885,0.010200471675489098,0.2,544,0.032980144023895264,-0.03903593495488167,1258.0,-2.6964903571428573
12,36,18432,1535,0.9923222064971924,0.0004092704424510632,0.024645131,-0.025882622954668477,0.174560546875,-43.733473777770996,0.09933931543491781,0.2,560,0.3456500172615051,-0.017244664952158928,1258.0,-2.6964903571428573
12,37,18944,1538,0.9911738038063049,0.0004092704424510632,0.021153007,-0.024350033520022407,0.251953125,-43.69576966762543,0.009366955899167806,0.2,576,-0.06444025039672852,-0.02251133695244789,1258.0,-2.694135933333334
12,38,19456,1538,0.9903761148452759,0.0004092704424510632,0.023936365,-0.028774700564099476,0.2469482421875,-43.66206634044647,0.10317111271433532,0.2,592,0.5345862507820129,-0.012672241777181625,1258.0,-2.694135933333334
12,39,19968,1541,0.9882850646972656,0.0004092704424510632,0.01811678,-0.01908062706934288,0.2349853515625,-43.621930837631226,0.003216194010747131,0.2,608,-2.4184482097625732,-0.029170464724302292,1258.0,-2.694135933333334
13,40,20480,1541,0.9876565337181091,0.0004092704424510632,0.024554115,-0.03142186952754855,0.3056640625,-43.566661953926086,0.010420261271065101,0.2,624,0.05657541751861572,-0.04446452856063843,1258.0,-2.7074834375
13,41,20992,1544,0.9871424436569214,0.0004092704424510632,0.022000102,-0.025980939899454825,0.1837158203125,-43.55721187591553,0.11339387635234743,0.2,640,0.46849340200424194,-0.004140831530094147,1258.0,-2.7074834375
13,42,21504,1546,0.9840647578239441,0.0004092704424510632,0.017145231,-0.02420319415978156,0.2236328125,-43.503647327423096,0.011636418319540098,0.2,656,-0.902605414390564,-0.03072304278612137,1258.0,-2.707237823529412
14,43,22016,1549,0.982528805732727,0.0004092704424510632,0.019889392,-0.019267799914814532,0.1461181640625,-43.4209246635437,0.14243564056232572,0.2,672,0.49152863025665283,-0.014811374247074127,1258.0,-2.707237823529412
14,44,22528,1550,0.9834508299827576,0.0004092704424510632,0.017291626,-0.022742988512618467,0.2208251953125,-43.40827691555023,0.006232314473891165,0.2,688,-2.607621669769287,-0.023000022396445274,1258.0,-2.707237823529412
14,45,23040,1543,0.984502375125885,0.0004092704424510632,0.019249402,-0.028995210435823537,0.28564453125,-43.442352652549744,0.012257529160706326,0.2,704,0.07571226358413696,-0.035479381680488586,1258.0,-2.7028675555555557
15,46,23552,1524,0.9848305583000183,0.0004092704424510632,0.020320471,-0.022859087606775574,0.17822265625,-43.465656876564026,0.10099517973139882,0.2,720,0.5688759088516235,-0.02497810870409012,1258.0,-2.7028675555555557
15,47,24064,1507,0.9846959114074707,0.0004092704424510632,0.016035996,-0.027223540499107912,0.24267578125,-43.46387016773224,0.012855828477768227,0.2,736,-0.35564684867858887,-0.03265112638473511,1258.0,-2.6974660526315795
16,48,24576,1490,0.9847895503044128,0.0004092704424510632,0.0133064315,-0.01449528694502078,0.1337890625,-43.46318483352661,0.09191040019504726,0.2,752,0.6420246362686157,0.00507153756916523,1258.0,-2.6974660526315795
17,49,25088,1470,0.9839492440223694,0.0004092704424510632,0.018674336,-0.02499149800860323,0.2725830078125,-43.45646572113037,0.004059400045662187,0.2,768,-5.370045185089111,-0.03108181059360504,1258.0,-2.6974660526315795
17,50,25600,1455,0.9816630482673645,0.0004092704424510632,0.022500586,-0.026923785553663038,0.2723388671875,-43.40816533565521,0.014083751913858578,0.2,784,0.2690965533256531,-0.03601977229118347,1258.0,-2.69446985
18,51,26112,1450,0.9818344712257385,0.0004092704424510632,0.023213556,-0.018067627504933625,0.1719970703125,-43.3672776222229,0.05589087645057589,0.2,800,0.6751445531845093,-0.007230800576508045,1258.0,-2.69446985
18,52,26624,1452,0.9818255305290222,0.0004092704424510632,0.014900863,-0.02220645544002764,0.2125244140625,-43.37902522087097,0.017811068653827533,0.2,816,-0.6312414407730103,-0.023559872061014175,1258.0,-2.700273761904762
18,53,27136,1455,0.9820786714553833,0.0004092704424510632,0.015706457,-0.0237259925561375,0.1458740234375,-43.37650740146637,0.12249564577359706,0.2,832,0.5985398888587952,-0.010149383917450905,1258.0,-2.700273761904762
18,54,27648,1457,0.9798229336738586,0.0004092704424510632,0.021912811,-0.023721443212707527,0.241455078125,-43.35593521595001,0.0029322283517103642,0.2,848,-2.3201816082000732,-0.0381271094083786,1258.0,-2.700273761904762
19,55,28160,1459,0.9781414270401001,0.0004092704424510632,0.020367475,-0.025436361058382317,0.25537109375,-43.27937161922455,0.011011589143890887,0.2,864,0.3240230679512024,-0.029141532257199287,1258.0,-2.693920863636364
19,56,28672,1460,0.977212131023407,0.0004092704424510632,0.026192393,-0.024181688204407692,0.2095947265625,-43.2435040473938,0.0598710524791386,0.2,880,0.4331335425376892,-0.03054802119731903,1258.0,-2.693920863636364
19,57,29184,1461,0.9774468541145325,0.0004092704424510632,0.018672692,-0.028475678074755706,0.2467041015625,-43.21506345272064,0.014060157322091982,0.2,896,-0.22331583499908447,-0.032695312052965164,1258.0,-2.692995565217392
20,58,29696,1461,0.9778279066085815,0.0004092704424510632,0.016966455,-0.013832671727868728,0.1019287109375,-43.23459851741791,0.11430258338805288,0.2,912,0.6266307830810547,-0.005866529420018196,1258.0,-2.692995565217392
20,59,30208,1462,0.9794694781303406,0.0004092704424510632,0.01834761,-0.028769108874257654,0.260498046875,-43.256991028785706,0.0030214060643629637,0.2,928,-3.7096219062805176,-0.03765283524990082,1258.0,-2.691998958333334
21,60,30720,1461,0.979175865650177,0.0004092704424510632,0.012006,-0.012742716877255589,0.068359375,-43.296339988708496,0.14330846967641264,0.2,944,0.560820996761322,0.014637628570199013,1258.0,-2.691998958333334
21,61,31232,1462,0.9807013869285583,0.0004092704424510632,0.02065014,-0.025583853042917326,0.2535400390625,-43.29820144176483,0.003470797855698038,0.2,960,-1.1882212162017822,-0.04152589291334152,1258.0,-2.691998958333334
21,62,31744,1461,0.9809837341308594,0.0004092704424510632,0.016081994,-0.023922407533973455,0.2279052734375,-43.34151756763458,0.011656418850179762,0.2,976,0.03575325012207031,-0.03230699896812439,1258.0,-2.6968713600000007
22,63,32256,1463,0.9806649684906006,0.0004092704424510632,0.010823935,-0.011800107145973016,0.0745849609375,-43.33827257156372,0.12785026000346988,0.2,992,0.5847518444061279,0.014991624280810356,1258.0,-2.6968713600000007
22,64,32768,1464,0.98130202293396,0.0004092704424510632,0.019317836,-0.028574107767781243,0.2655029296875,-43.33425533771515,0.004849512508371845,0.2,1008,-3.1289095878601074,-0.041291192173957825,1258.0,-2.7045911538461547
22,65,33280,1467,0.9811707735061646,0.0004092704424510632,0.015549378,-0.018249699161970057,0.1363525390625,-43.34922957420349,0.1295643758494407,0.2,1024,0.5806539058685303,0.006951235234737396,1258.0,-2.7045911538461547
23,66,33792,1469,0.9806663990020752,0.0004092704424510632,0.018103834,-0.024543587875086814,0.2269287109375,-43.33484196662903,0.003268428165029036,0.2,1040,-1.9073035717010498,-0.03620380535721779,1258.0,-2.7045911538461547
23,67,34304,1469,0.9826086759567261,0.0004092704424510632,0.019219223,-0.02611273547518067,0.2406005859375,-43.34746038913727,0.012114897515857592,0.2,1056,0.04856562614440918,-0.03873986750841141,1258.0,-2.7004496666666675
23,68,34816,1470,0.9835303425788879,0.0004092704424510632,0.011677323,-0.015298195954528637,0.0758056640625,-43.4058872461319,0.12239038723055273,0.2,1072,0.6433925628662109,-0.013392269611358643,1258.0,-2.7004496666666675
24,69,35328,1471,0.9850011467933655,0.0004092704424510632,0.011437111,-0.017150661806226708,0.1495361328125,-43.42966687679291,0.0103037875960581,0.2,1088,-0.17222654819488525,-0.02754523977637291,1258.0,-2.6997372142857152
24,70,35840,1473,0.9851406216621399,0.0004092704424510632,0.013738581,-0.01657541812164709,0.0709228515625,-43.45797145366669,0.25105054141022265,0.2,1104,0.24497371912002563,-0.015147851780056953,1258.0,-2.6997372142857152
24,71,36352,1472,0.9844251275062561,0.0004092704424510632,0.02137731,-0.026180407308856957,0.2857666015625,-43.44872319698334,0.0030672427965328097,0.2,1120,-0.22565150260925293,-0.039195455610752106,1258.0,-2.6997372142857152
25,72,36864,1473,0.9869266748428345,0.0004092704424510632,0.022036802,-0.02231720570853213,0.2822265625,-43.456918239593506,0.013662197161465883,0.2,1136,0.006675243377685547,-0.02841375581920147,1258.0,-2.7015188620689665
25,73,37376,1475,0.9875751733779907,0.0004092704424510632,0.016826788,-0.019718856899999082,0.1109619140625,-43.530683636665344,0.3609069905942306,0.2,1152,0.08176314830780029,-0.014975085854530334,1258.0,-2.7015188620689665
25,74,37888,1474,0.9876429438591003,0.0004092704424510632,0.017792178,-0.02452321059536189,0.2283935546875,-43.53048539161682,0.015456220033229329,0.2,1168,-0.06849157810211182,-0.03431747853755951,1258.0,-2.7022197666666674
26,75,38400,1475,0.9880289435386658,0.0004092704424510632,0.018060397,-0.015633117349352688,0.1016845703125,-43.54217875003815,0.1789304413832724,0.2,1184,0.6430201530456543,-0.007011823356151581,1258.0,-2.7022197666666674
26,76,38912,1476,0.9880739450454712,0.0004092704424510632,0.02078678,-0.02876504001324065,0.284423828125,-43.5494601726532,0.0036859890533378348,0.2,1200,-2.0456392765045166,-0.03248472139239311,1258.0,-2.7022197666666674
26,77,39424,1476,0.9890539050102234,0.0004092704424510632,0.019748084,-0.028887056483654305,0.3045654296875,-43.55580377578735,0.0143635175190866,0.2,1216,0.3149462938308716,-0.031415071338415146,1258.0,-2.7006935483870973
27,78,39936,1475,0.9891479015350342,0.0004092704424510632,0.013561206,-0.014013996718858834,0.09130859375,-43.58139455318451,0.13153123517986387,0.2,1232,0.76935875415802,-0.011557558551430702,1258.0,-2.7006935483870973
27,79,40448,1475,0.9866411685943604,0.0004092704424510632,0.014706783,-0.022895910311490297,0.212158203125,-43.541831731796265,0.011864704589243047,0.2,1248,-0.18230271339416504,-0.025871029123663902,1258.0,-2.6986893125
27,80,40960,1475,0.9859859347343445,0.0004092704424510632,0.029939216,-0.023726071638520807,0.1351318359375,-43.48641216754913,0.27856451843399554,0.2,1264,0.5436794757843018,0.003076920285820961,1258.0,-2.6986893125
28,81,41472,1475,0.9872733354568481,0.0004092704424510632,0.018589905,-0.027661901200190187,0.2923583984375,-43.49125158786774,0.0034489434110582806,0.2,1280,-1.1357614994049072,-0.03929543495178223,1258.0,-2.6986893125
28,82,41984,1477,0.9876788258552551,0.0004092704424510632,0.016958173,-0.022511421600938775,0.2354736328125,-43.529961585998535,0.030483157257549465,0.2,1296,0.571118950843811,0.0031746169552206993,1258.0,-2.6980039696969698
28,83,42496,1477,0.9874693155288696,0.0004092704424510632,0.024286846,-0.020921089730109088,0.1978759765625,-43.5265257358551,0.22775568719953299,0.2,1312,0.6350101232528687,-0.026744116097688675,1258.0,-2.6980039696969698
29,84,43008,1476,0.9874207377433777,0.0004092704424510632,0.014979374,-0.0214376673247898,0.2120361328125,-43.517932176589966,0.017936724732862785,0.2,1328,-0.24679255485534668,-0.03382999077439308,1258.0,-2.698461794117647
29,85,43520,1472,0.9881770610809326,0.0004092704424510632,0.018417887,-0.02099051300319843,0.129638671875,-43.52865183353424,0.2302821419434622,0.2,1344,0.6908495426177979,-0.011635173112154007,1258.0,-2.698461794117647
29,86,44032,1474,0.988513171672821,0.0004092704424510632,0.017384429,-0.0257292692840565,0.2215576171875,-43.54897928237915,0.003987726580817252,0.2,1360,-2.4766414165496826,-0.03823285549879074,1258.0,-2.703031685714286
30,87,44544,1474,0.9885929226875305,0.0004092704424510632,0.011478236,-0.012817578302929178,0.04833984375,-43.54802203178406,0.334794529248029,0.2,1376,0.5603092312812805,0.02847316302359104,1258.0,-2.703031685714286
30,88,45056,1475,0.9894086718559265,0.0004092704424510632,0.021380689,-0.030506903793138918,0.302490234375,-43.5590523481369,0.0029978474776726216,0.2,1392,-0.4023103713989258,-0.03640163689851761,1258.0,-2.703031685714286
30,89,45568,1475,0.9888284206390381,0.0004092704424510632,0.020225454,-0.026755141880130395,0.289794921875,-43.565956592559814,0.0110538374283351,0.2,1408,0.061582744121551514,-0.02363499067723751,1258.0,-2.703508166666667
31,90,46080,1474,0.9887299537658691,0.0004092704424510632,0.016652938,-0.00953218009090051,0.0751953125,-43.544249415397644,0.19995624851435423,0.2,1424,0.7059584259986877,0.012904353439807892,1258.0,-2.703508166666667
31,91,46592,1475,0.9887234568595886,0.0004092704424510632,0.015165554,-0.01958092521817889,0.2003173828125,-43.54666221141815,0.011454121515271254,0.2,1440,-3.9964332580566406,-0.027773462235927582,1258.0,-2.7040495405405407
31,92,47104,1475,0.9887241721153259,0.0004092704424510632,0.022354277,-0.015620340884197503,0.093994140625,-43.55301797389984,0.2775789917213842,0.2,1456,0.5835331082344055,0.009080028161406517,1258.0,-2.7040495405405407
32,93,47616,1475,0.9884006381034851,0.0004092704424510632,0.019672068,-0.02716562052955851,0.290283203125,-43.547677636146545,0.005392652867158176,0.2,1472,-2.0929832458496094,-0.035415858030319214,1258.0,-2.7040495405405407
32,94,48128,1476,0.9888593554496765,0.0004092704424510632,0.01833564,-0.021380734717240557,0.2344970703125,-43.54862689971924,0.009302246151492,0.2,1488,0.029384195804595947,-0.028180573135614395,1258.0,-2.7026775263157896
32,95,48640,1477,0.9887687563896179,0.0004092704424510632,0.009925904,-0.008695556352904532,0.033935546875,-43.56275510787964,0.3116257064975798,0.2,1504,0.5804865956306458,0.019443050026893616,1258.0,-2.7026775263157896
33,96,49152,1478,0.9883520603179932,0.0004092704424510632,0.021313135,-0.029354266211157665,0.29833984375,-43.547298192977905,0.013367985375225544,0.2,1520,0.05239665508270264,-0.034417565912008286,1258.0,-2.7070813333333335
33,97,49664,1479,0.9885237812995911,0.0004092704424510632,0.015006457,-0.015504616196267307,0.0784912109375,-43.53900074958801,0.2637883920688182,0.2,1536,0.7259323596954346,0.007833793759346008,1258.0,-2.7070813333333335
33,98,50176,1478,0.9879271984100342,0.0004092704424510632,0.014941022,-0.019988368614576757,0.2025146484375,-43.53888761997223,0.006091864583140705,0.2,1552,-2.523742198944092,-0.023122740909457207,1258.0,-2.7070813333333335
34,99,50688,1479,0.9860708713531494,0.0004092704424510632,0.020106938,-0.028938757226569578,0.2550048828125,-43.49668252468109,0.0076202057680347934,0.2,1568,0.09969449043273926,-0.04063711687922478,1258.0,-2.704572325
34,100,51200,1480,0.9854800701141357,0.0004092704424510632,0.018274214,-0.012375105361570604,0.0880126953125,-43.44882321357727,0.22019727225415409,0.2,1584,0.6792538166046143,0.02438894286751747,1258.0,-2.704572325
34,101,51712,1479,0.9860262870788574,0.0004092704424510632,0.016534088,-0.024752397439442575,0.2078857421875,-43.44835186004639,0.017040728067513555,0.2,1600,-0.40079426765441895,-0.028847476467490196,1258.0,-2.704793243902439
35,102,52224,1480,0.9862023591995239,0.0004092704424510632,0.011925218,-0.015017220619483851,0.11572265625,-43.467450857162476,0.22875008638948202,0.2,1616,0.7107685804367065,0.007397763431072235,1258.0,-2.704793243902439
35,103,52736,1481,0.9853900074958801,0.0004092704424510632,0.018959053,-0.024852558723068796,0.2327880859375,-43.45923340320587,0.004853406062466092,0.2,1632,-1.530195713043213,-0.026194535195827484,1258.0,-2.704793243902439
35,104,53248,1483,0.9853510856628418,0.0004092704424510632,0.018512953,-0.023559203051263466,0.26220703125,-43.4413685798645,0.013372443325351924,0.2,1648,0.257965087890625,-0.026978282257914543,1258.0,-2.7047983571428573
36,105,53760,1482,0.9860642552375793,0.0004092704424510632,0.016201872,-0.010582733288174495,0.0830078125,-43.455085039138794,0.1645804352592677,0.2,1664,0.7624970078468323,0.0029884912073612213,1258.0,-2.7047983571428573
36,106,54272,1484,0.9852334260940552,0.0004092704424510632,0.018537063,-0.0243701822400908,0.2469482421875,-43.45756494998932,0.011831725816591643,0.2,1680,-0.27163124084472656,-0.021886005997657776,1258.0,-2.6958042790697676
36,107,54784,1484,0.9852492809295654,0.0004092704424510632,0.016744994,-0.012848266080254689,0.069091796875,-43.435670018196106,0.2806807323358953,0.2,1696,0.8045510053634644,0.03803518787026405,1258.0,-2.6958042790697676
37,108,55296,1485,0.983873188495636,0.0004092704424510632,0.015734613,-0.02977411619212944,0.247314453125,-43.423598408699036,0.006933429402124602,0.2,1712,-5.966899394989014,-0.03593020513653755,1258.0,-2.6958042790697676
37,109,55808,1486,0.9826262593269348,0.0004092704424510632,0.02405491,-0.028716999149764888,0.3052978515625,-43.37458515167236,0.025562309892848134,0.2,1728,0.5574765205383301,-0.028074977919459343,1258.0,-2.6952512272727276
37,110,56320,1487,0.9826673865318298,0.0004092704424510632,0.026426872,-0.02483262626628857,0.1744384765625,-43.351901054382324,0.1495319484383799,0.2,1744,0.6989757418632507,-0.02473987266421318,1258.0,-2.6952512272727276
38,111,56832,1488,0.9830995202064514,0.0004092704424510632,0.022943715,-0.02977091821958311,0.27197265625,-43.36453592777252,0.03354803315596655,0.2,1760,0.11168062686920166,-0.03299186751246452,1258.0,-2.6937427555555558
38,112,57344,1489,0.9835330247879028,0.0004092704424510632,0.014038084,-0.015162237876211293,0.1097412109375,-43.37835085391998,0.2222035638988018,0.2,1776,0.859429657459259,0.037420302629470825,1258.0,-2.6937427555555558
38,113,57856,1490,0.9840810894966125,0.0004092704424510632,0.0147719635,-0.024925195350078866,0.2486572265625,-43.39047610759735,0.008358460676390678,0.2,1792,-4.7926435470581055,-0.03328029438853264,1258.0,-2.6937427555555558
39,114,58368,1491,0.9832988381385803,0.0004092704424510632,0.016835723,-0.017691479675704613,0.103271484375,-43.39586520195007,0.1748424437828362,0.2,1808,0.6565927267074585,0.006676096469163895,1258.0,-2.6955289565217395
39,115,58880,1490,0.9831127524375916,0.0004092704424510632,0.023084061,-0.02246516736340709,0.25048828125,-43.36411130428314,0.01619545584253501,0.2,1824,0.9236583113670349,-0.02835693210363388,1258.0,-2.6955289565217395
39,116,59392,1490,0.9827715754508972,0.0004092704424510632,0.011713893,-0.022658008732832968,0.176513671875,-43.36496698856354,0.012461681239074096,0.2,1840,-0.2536512613296509,-0.024817412719130516,1258.0,-2.6945772127659575
40,117,59904,1491,0.9824923276901245,0.0004092704424510632,0.010135785,-0.008576397696742788,0.027099609375,-43.3520348072052,0.2269836615305394,0.2,1856,0.7555915117263794,0.009893292561173439,1258.0,-2.6945772127659575
40,118,60416,1491,0.9802724123001099,0.0004092704424510632,0.020358823,-0.026206166512565687,0.25732421875,-43.32257950305939,0.004326910828240216,0.2,1872,-6.07382345199585,-0.04712216556072235,1258.0,-2.695803145833333
40,119,60928,1492,0.9795113801956177,0.0004092704424510632,0.012140639,-0.01171915179293137,0.0655517578125,-43.26378309726715,0.3776599026750773,0.2,1888,0.705160915851593,0.013633457943797112,1258.0,-2.695803145833333
41,120,61440,1491,0.9799896478652954,0.0004092704424510632,0.019403636,-0.021917148245847784,0.229736328125,-43.26622235774994,0.003320265779620968,0.2,1904,-3.1077256202697754,-0.028313549235463142,1258.0,-2.695803145833333
41,121,61952,1491,0.9786257147789001,0.0004092704424510632,0.016946685,-0.024436668245471083,0.239990234375,-43.25486075878143,0.013515813159756362,0.2,1920,0.011476218700408936,-0.027830036357045174,1258.0,-2.696721653061225
41,122,62464,1491,0.9778429865837097,0.0004092704424510632,0.0103258435,-0.015660514633054845,0.069091796875,-43.21231925487518,0.3238858716795221,0.2,1936,0.7244203090667725,-0.003971457481384277,1258.0,-2.696721653061225
42,123,62976,1491,0.9794632196426392,0.0004092704424510632,0.017833985,-0.02177036931971088,0.2161865234375,-43.221662402153015,0.014663706213468686,0.2,1952,-0.28144848346710205,-0.031703006476163864,1258.0,-2.69747258
42,124,63488,1490,0.9802578687667847,0.0004092704424510632,0.008845663,-0.006620432497584261,0.024658203125,-43.26410365104675,0.3043860655743629,0.2,1968,0.8250146508216858,0.04497552663087845,1258.0,-2.69747258
42,125,64000,1490,0.9799144268035889,0.0004092704424510632,0.019694477,-0.029444984000292607,0.2733154296875,-43.26932775974274,0.004636492449208163,0.2,1984,-3.8401331901550293,-0.03846139460802078,1258.0,-2.69747258
