time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/std,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/clip_range,train/n_updates,train/explained_variance,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
0,1,512,3663,,,,,,,,,,,,,
0,2,1024,2200,1.000365138053894,0.0004092704424510632,0.01366454,-0.022841538200736977,0.2210693359375,-43.99592912197113,0.17511962141725235,0.2,16,-2.0030646324157715,-0.03661864250898361,,
0,3,1536,1784,0.9991270899772644,0.0004092704424510632,0.027899045,-0.036242948728613555,0.3502197265625,-43.97947299480438,0.011203570262296125,0.2,32,-0.0002422332763671875,-0.031480852514505386,1258.0,-2.600936
1,4,2048,1709,0.9987710118293762,0.0004092704424510632,0.02356818,-0.02526630400097929,0.2950439453125,-43.94771337509155,0.007764810943626799,0.2,48,0.0025919079780578613,-0.02954508550465107,1258.0,-2.600936
1,5,2560,1665,0.9972198605537415,0.0004092704424510632,0.019406226,-0.030230098374886438,0.2657470703125,-43.92719233036041,0.002810999947541859,0.2,64,-0.0033107995986938477,-0.03783220052719116,1258.0,-2.703084
1,6,3072,1619,0.9967716336250305,0.0004092704424510632,0.021207672,-0.026440714835189283,0.2947998046875,-43.88954257965088,0.007564514846308157,0.2,80,0.0017563700675964355,-0.029555130749940872,1258.0,-2.703084
2,7,3584,1611,0.9951767325401306,0.0004092704424510632,0.018746022,-0.026927131635602564,0.2974853515625,-43.86224412918091,0.003026342536031734,0.2,96,0.003960072994232178,-0.03199455887079239,1258.0,-2.703084
2,8,4096,1601,0.9956081509590149,0.0004092704424510632,0.019825365,-0.023585603761603124,0.2657470703125,-43.83215582370758,0.01016629497462418,0.2,112,7.843971252441406e-05,-0.024285463616251945,1258.0,-2.693804
2,9,4608,1594,0.9958692789077759,0.0004092704424510632,0.015147485,-0.02345436523319222,0.2513427734375,-43.851078748703,0.002266186482302146,0.2,128,-0.0019953250885009766,-0.029229458421468735,1258.0,-2.693804
3,10,5120,1585,0.996823787689209,0.0004092704424510632,0.019966386,-0.03317410078307148,0.3006591796875,-43.86463534832001,0.012708774156635627,0.2,144,0.0010631084442138672,-0.03957275673747063,1258.0,-2.7123595
3,11,5632,1516,0.9940094351768494,0.0004092704424510632,0.018997066,-0.027443617640528828,0.28515625,-43.85091531276703,0.005267413936962839,0.2,160,-0.00044846534729003906,-0.037392809987068176,1258.0,-2.7123595
4,12,6144,1506,0.9918367862701416,0.0004092704424510632,0.018293638,-0.028176468360470608,0.2578125,-43.754926562309265,0.0028921077828272246,0.2,176,-0.0013543367385864258,-0.039254188537597656,1258.0,-2.7123595
4,13,6656,1512,0.9915336966514587,0.0004092704424510632,0.022537738,-0.028188932497869246,0.286865234375,-43.71562707424164,0.009793151330086403,0.2,192,-0.0002994537353515625,-0.02186415158212185,1258.0,-2.6996858
4,14,7168,1517,0.990490734577179,0.0004092704424510632,0.018311195,-0.027976721787126735,0.2672119140625,-43.70083820819855,0.017246176343178377,0.2,208,0.00027191638946533203,-0.03621380776166916,1258.0,-2.6996858
5,15,7680,1498,0.992455005645752,0.0004092704424510632,0.02414843,-0.02639653391088359,0.3173828125,-43.70734941959381,0.012736958160530776,0.2,224,0.0014979839324951172,-0.02791725844144821,1258.0,-2.6970691666666666
5,16,8192,1494,0.9905697703361511,0.0004092704424510632,0.022801064,-0.024653986474731937,0.2818603515625,-43.723562598228455,0.025367421098053455,0.2,240,0.0013937950134277344,-0.019470658153295517,1258.0,-2.6970691666666666
5,17,8704,1483,0.990293562412262,0.0004092704424510632,0.014171578,-0.024020807148190215,0.2132568359375,-43.67145013809204,0.003469107559794793,0.2,256,-0.002907276153564453,-0.020408926531672478,1258.0,-2.6970691666666666
6,18,9216,1480,0.9903718829154968,0.0004092704424510632,0.021684043,-0.03170218697050586,0.3018798828125,-43.677324414253235,0.012823957309592515,0.2,272,0.0016533732414245605,-0.02397303096950054,1258.0,-2.705841
6,19,9728,1485,0.9891592860221863,0.0004092704424510632,0.02126091,-0.026908056490356103,0.2713623046875,-43.66190969944,0.045640758820809424,0.2,288,0.0021120309829711914,-0.022674759849905968,1258.0,-2.705841
6,20,10240,1478,0.9888147115707397,0.0004092704424510632,0.030997198,-0.025846911914413795,0.3023681640625,-43.62126159667969,0.012619118700968102,0.2,304,0.003988087177276611,-0.03362870588898659,1258.0,-2.7222796249999996
7,21,10752,1480,0.9878959655761719,0.0004092704424510632,0.026929708,-0.03015404421603307,0.3314208984375,-43.61335027217865,0.05122493323870003,0.2,320,0.0031099319458007812,-0.015530716627836227,1258.0,-2.7222796249999996
7,22,11264,1481,0.9868932962417603,0.0004092704424510632,0.011610525,-0.018672216261620633,0.1868896484375,-43.58036482334137,0.00251776774530299,0.2,336,-0.00011157989501953125,-0.02390999346971512,1258.0,-2.7222796249999996
7,23,11776,1482,0.9880012273788452,0.0004092704424510632,0.027543249,-0.030922441015718505,0.300537109375,-43.56691598892212,0.010958890925394371,0.2,352,0.005389392375946045,-0.03619261831045151,1258.0,-2.7337299999999995
8,24,12288,1486,0.9888248443603516,0.0004092704424510632,0.02188387,-0.024803336011245847,0.2587890625,-43.61189258098602,0.06683272251393646,0.2,368,0.004702210426330566,-0.015058053657412529,1258.0,-2.7337299999999995
8,25,12800,1490,0.9860273599624634,0.0004092704424510632,0.016734155,-0.018836206407286227,0.1876220703125,-43.58504509925842,0.009130018195719458,0.2,384,0.1246107816696167,-0.029833897948265076,1258.0,-2.7301385999999996
8,26,13312,1485,0.9848575592041016,0.0004092704424510632,0.024666797,-0.02289369072241243,0.27099609375,-43.50738775730133,0.04591241804882884,0.2,400,0.4304826855659485,-0.011170638725161552,1258.0,-2.7301385999999996
9,27,13824,1486,0.9849421381950378,0.0004092704424510632,0.017175619,-0.02397876780014485,0.2265625,-43.49907314777374,0.0028756128485838417,0.2,416,-0.5273526906967163,-0.030849052593111992,1258.0,-2.7301385999999996
9,28,14336,1489,0.9839069843292236,0.0004092704424510632,0.02270503,-0.026415252592414618,0.2418212890625,-43.4898145198822,0.009292248490964994,0.2,432,0.18336862325668335,-0.0377507358789444,1258.0,-2.728983818181818
10,29,14848,1484,0.9833654165267944,0.0004092704424510632,0.03532587,-0.023931851144880056,0.2681884765625,-43.46142625808716,0.03274547043838538,0.2,448,0.22245794534683228,-0.028432901948690414,1258.0,-2.728983818181818
10,30,15360,1483,0.9834083914756775,0.0004092704424510632,0.02070389,-0.02822359834681265,0.2645263671875,-43.45106315612793,0.010114156233612448,0.2,464,-0.02463376522064209,-0.03249089792370796,1258.0,-2.732946083333333
10,31,15872,1482,0.9828693270683289,0.0004092704424510632,0.024712894,-0.021253334038192406,0.2030029296875,-43.44611191749573,0.036501751630567014,0.2,480,0.6746716499328613,-0.01437239721417427,1258.0,-2.732946083333333
11,32,16384,1485,0.98340904712677,0.0004092704424510632,0.020603614,-0.02668849658948602,0.24169921875,-43.43483579158783,0.0038010898388165515,0.2,496,-2.6290767192840576,-0.045665010809898376,1258.0,-2.7308386923076924
11,33,16896,1486,0.9824327826499939,0.0004092704424510632,0.016173743,-0.02005309792002663,0.1666259765625,-43.44927775859833,0.05706891685258597,0.2,512,0.29770439863204956,-0.016925275325775146,1258.0,-2.7308386923076924
11,34,17408,1487,0.9827890992164612,0.0004092704424510632,0.027401187,-0.028083220880944282,0.2777099609375,-43.41786253452301,0.0022791474002588075,0.2,528,-1.126171350479126,-0.03515147045254707,1258.0,-2.7308386923076924
12,35,17920,1490,0.9826876521110535,0.0004092704424510632,0.021126902,-0.024950458675448317,0.2255859375,-43.434335470199585,0.013783813716145232,0.2,544,0.064541757106781,-0.018859228119254112,1258.0,-2.7256111428571432
12,36,18432,1491,0.9831638336181641,0.0004092704424510632,0.01808437,-0.023708579887170345,0.1824951171875,-43.432029247283936,0.0448157349601388,0.2,560,0.5524111390113831,-0.036617472767829895,1258.0,-2.7256111428571432
12,37,18944,1493,0.983108639717102,0.0004092704424510632,0.014174092,-0.019771392646362074,0.19189453125,-43.44858407974243,0.008399027210543863,0.2,576,-0.125573992729187,-0.007007015869021416,1258.0,-2.7110131333333336
13,38,19456,1494,0.9829274415969849,0.0004092704424510632,0.019952197,-0.020156818558461964,0.187744140625,-43.43827247619629,0.057384244981221855,0.2,592,0.44808757305145264,-0.01582052931189537,1258.0,-2.7110131333333336
13,39,19968,1496,0.9808598756790161,0.0004092704424510632,0.02822488,-0.030595750067732297,0.311279296875,-43.407599687576294,0.002537332442443585,0.2,608,-1.299485683441162,-0.035569317638874054,1258.0,-2.7110131333333336
13,40,20480,1497,0.9797354936599731,0.0004092704424510632,0.026849074,-0.026897990348516032,0.27978515625,-43.34730768203735,0.01659082423429936,0.2,624,0.02592611312866211,-0.030725684016942978,1258.0,-2.711246125
14,41,20992,1496,0.979572594165802,0.0004092704424510632,0.019220185,-0.023088757865480147,0.181396484375,-43.32594048976898,0.06341038271784782,0.2,640,0.3686865568161011,-0.020591218024492264,1258.0,-2.711246125
14,42,21504,1497,0.9809349775314331,0.0004092704424510632,0.020158561,-0.021650263406627346,0.2235107421875,-43.342015743255615,0.011460608395282179,0.2,656,0.07202643156051636,-0.026789681985974312,1258.0,-2.714347647058824
14,43,22016,1496,0.9812424778938293,0.0004092704424510632,0.018462798,-0.019915197743102908,0.18212890625,-43.37297058105469,0.06542237428948283,0.2,672,0.6536380648612976,-0.014510005712509155,1258.0,-2.714347647058824
15,44,22528,1498,0.9811351895332336,0.0004092704424510632,0.01589662,-0.02092842260026373,0.228271484375,-43.3699791431427,0.0032412715554528404,0.2,688,-2.10538911819458,-0.029701614752411842,1258.0,-2.714347647058824
15,45,23040,1495,0.9812695384025574,0.0004092704424510632,0.020020511,-0.026907913023023866,0.269287109375,-43.365657448768616,0.006959574660868384,0.2,704,0.16458070278167725,-0.028566671535372734,1258.0,-2.7033814444444446
15,46,23552,1496,0.9817522168159485,0.0004092704424510632,0.018433291,-0.025587030599126592,0.177734375,-43.378538966178894,0.049020074075087905,0.2,720,0.6463037729263306,-0.013570396229624748,1258.0,-2.7033814444444446
16,47,24064,1494,0.9836798906326294,0.0004092704424510632,0.017846111,-0.024857371085090563,0.22802734375,-43.4068146944046,0.011491926474263892,0.2,736,-0.23845887184143066,-0.031915366649627686,1258.0,-2.699881263157895
16,48,24576,1494,0.98473060131073,0.0004092704424510632,0.017073479,-0.01980563416145742,0.154296875,-43.45735967159271,0.0705420162412338,0.2,752,0.6458324790000916,-0.005235821008682251,1258.0,-2.699881263157895
16,49,25088,1495,0.9813648462295532,0.0004092704424510632,0.01999557,-0.024903374898713082,0.2265625,-43.428420066833496,0.0033812157416832633,0.2,768,-2.8493130207061768,-0.035720810294151306,1258.0,-2.699881263157895
17,50,25600,1492,0.9820380806922913,0.0004092704424510632,0.013916878,-0.024550522823119536,0.235107421875,-43.356038331985474,0.01455016213003546,0.2,784,0.27024972438812256,-0.022191446274518967,1258.0,-2.70774105
17,51,26112,1493,0.9824275970458984,0.0004092704424510632,0.026395775,-0.023118568758945912,0.2244873046875,-43.39419639110565,0.048684640787541866,0.2,800,0.6681764125823975,-0.031809769570827484,1258.0,-2.70774105
17,52,26624,1494,0.9811079502105713,0.0004092704424510632,0.014728969,-0.02255748861352913,0.2008056640625,-43.37713360786438,0.019320010585943237,0.2,816,-0.15129005908966064,-0.030777938663959503,1258.0,-2.7108463809523813
18,53,27136,1495,0.9802201390266418,0.0004092704424510632,0.017630039,-0.019139388998155482,0.1572265625,-43.34328782558441,0.07956711365841329,0.2,832,0.7003809809684753,-0.009728532284498215,1258.0,-2.7108463809523813
18,54,27648,1496,0.9795572757720947,0.0004092704424510632,0.01848692,-0.025871865640510805,0.2242431640625,-43.31547975540161,0.003036116762814345,0.2,848,-1.1676137447357178,-0.03673609718680382,1258.0,-2.7108463809523813
18,55,28160,1495,0.9783960580825806,0.0004092704424510632,0.018645484,-0.024487858143402264,0.2449951171875,-43.29091417789459,0.012898947432404384,0.2,864,0.16927611827850342,-0.03698664903640747,1258.0,-2.7098700000000004
19,56,28672,1495,0.9785540699958801,0.0004092704424510632,0.031188456,-0.02156878833193332,0.2025146484375,-43.271865367889404,0.056942905619507656,0.2,880,0.3080292344093323,-0.03013833612203598,1258.0,-2.7098700000000004
