time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/n_updates,train/value_loss,train/explained_variance,train/std,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1262,9,23,11776,352,0.002340257549803937,0.3131222724914551,0.9895293712615967,0.2,-0.03356403857469559,0.016383704,-43.62827789783478,0.0004092704424510632,0.2298583984375,-0.027114191674627364,1258.0,-2.6960071111111112
1260,9,24,12288,368,0.03440395381767303,0.07092654705047607,0.9889911413192749,0.2,-0.019140252843499184,0.015507519,-43.62480044364929,0.0004092704424510632,0.24365234375,-0.025549666010192595,1258.0,-2.6960071111111112
1259,10,25,12800,384,0.003169795043504564,-0.17619407176971436,0.9890954494476318,0.2,-0.03249747306108475,0.01990987,-43.61086189746857,0.0004092704424510632,0.246826171875,-0.022077981440816075,1258.0,-2.6955836
1257,10,26,13312,400,0.0376183349872008,0.30118268728256226,0.9882934093475342,0.2,-0.018786964938044548,0.017474288,-43.60917091369629,0.0004092704424510632,0.25390625,-0.026109369413461536,1258.0,-2.6955836
1256,11,27,13824,416,0.006130821988335811,0.15563863515853882,0.9870203733444214,0.2,-0.03192155063152313,0.019745212,-43.5656898021698,0.0004092704424510632,0.275634765625,-0.029301882794243284,1258.0,-2.6955836
1254,11,28,14336,432,0.0029519508461817168,0.1182098388671875,0.9861730933189392,0.2,-0.035204529762268066,0.02114304,-43.53787589073181,0.0004092704424510632,0.3101806640625,-0.031352043923106976,1258.0,-2.6995704545454546
1254,11,29,14848,448,0.03618733410257846,0.04438525438308716,0.9861060976982117,0.2,-0.012774182483553886,0.029485254,-43.520020961761475,0.0004092704424510632,0.27734375,-0.023762604119838215,1258.0,-2.6995704545454546
1252,12,30,15360,464,0.003966410171415191,0.29294824600219727,0.985659658908844,0.2,-0.0437348298728466,0.018712612,-43.51392138004303,0.0004092704424510632,0.275634765625,-0.025744768645381555,1258.0,-2.6889780833333337
1251,12,31,15872,480,0.06251989991869777,0.2431280016899109,0.9849956631660461,0.2,-0.023228779435157776,0.021028025,-43.49300706386566,0.0004092704424510632,0.281005859375,-0.030325901389005594,1258.0,-2.6889780833333337
1248,13,32,16384,496,0.005159003078006208,-0.3945906162261963,0.987006664276123,0.2,-0.035672377794981,0.026111886,-43.5073459148407,0.0004092704424510632,0.282470703125,-0.024557381169870496,1258.0,-2.6930102307692314
1248,13,33,16896,512,0.06394707236904651,0.22319483757019043,0.988280177116394,0.2,-0.010151918977499008,0.01795328,-43.571918964385986,0.0004092704424510632,0.22412109375,-0.02486777544254437,1258.0,-2.6930102307692314
1247,13,34,17408,528,0.007662446136237122,-0.45609593391418457,0.989579975605011,0.2,-0.02524869330227375,0.017402414,-43.60300314426422,0.0004092704424510632,0.2685546875,-0.027724692277843133,1258.0,-2.6930102307692314
1247,14,35,17920,544,0.0029160353624320123,0.11405837535858154,0.9920712113380432,0.2,-0.03991597145795822,0.014912594,-43.66315567493439,0.0004092704424510632,0.224853515625,-0.022880150354467332,1258.0,-2.6981813571428575
1246,14,36,18432,560,0.07993248256389052,0.10178321599960327,0.9911683201789856,0.2,-0.004858830943703651,0.026475988,-43.70095086097717,0.0004092704424510632,0.281005859375,-0.027156702060892712,1258.0,-2.6981813571428575
1246,15,37,18944,576,0.005960451344435569,-0.34082138538360596,0.9905275106430054,0.2,-0.037465471774339676,0.0316279,-43.663118958473206,0.0004092704424510632,0.31201171875,-0.031515962502453476,1258.0,-2.709477866666667
1246,15,38,19456,592,0.068506796262227,0.38197046518325806,0.9891310930252075,0.2,-0.014788908883929253,0.019846734,-43.63963496685028,0.0004092704424510632,0.2109375,-0.023064720502588898,1258.0,-2.709477866666667
1244,16,39,19968,608,0.008679968246724457,-0.8927665948867798,0.9876950979232788,0.2,-0.02874715067446232,0.018995596,-43.58626174926758,0.0004092704424510632,0.224609375,-0.02581024932442233,1258.0,-2.709477866666667
1243,16,40,20480,624,0.0031532480934401974,0.05272567272186279,0.9882563352584839,0.2,-0.03606950491666794,0.02021959,-43.568148255348206,0.0004092704424510632,0.24462890625,-0.028618917771382257,1258.0,-2.7190521875
1243,16,41,20992,640,0.08878262189682573,0.1477838158607483,0.9886126518249512,0.2,-0.009316820651292801,0.018546468,-43.58900701999664,0.0004092704424510632,0.1668701171875,-0.0205083009932423,1258.0,-2.7190521875
1242,17,42,21504,656,0.006007490257616155,-1.3499999046325684,0.9879567623138428,0.2,-0.04534154757857323,0.028787855,-43.584895610809326,0.0004092704424510632,0.305419921875,-0.03435138310305774,1258.0,-2.719812176470588
1242,17,43,22016,672,0.1544079917948693,0.19094562530517578,0.9877637028694153,0.2,-0.006558626890182495,0.02041656,-43.572017312049866,0.0004092704424510632,0.172119140625,-0.018708732357481495,1258.0,-2.719812176470588
1242,18,44,22528,688,0.013522072578780353,-0.8028954267501831,0.9876697659492493,0.2,-0.03469940274953842,0.017417762,-43.568278551101685,0.0004092704424510632,0.2275390625,-0.026771448669023812,1258.0,-2.719812176470588
1241,18,45,23040,704,0.005468345378176309,0.010182619094848633,0.9876139163970947,0.2,-0.03030395321547985,0.022060115,-43.56725597381592,0.0004092704424510632,0.2237548828125,-0.026263929714332335,1258.0,-2.712476222222222
1240,18,46,23552,720,0.08777768525760621,0.34854745864868164,0.9877927303314209,0.2,-0.006011826917529106,0.018097622,-43.571582555770874,0.0004092704424510632,0.1724853515625,-0.01965771388495341,1258.0,-2.712476222222222
1240,19,47,24064,736,0.01966556627303362,-3.068612575531006,0.9885181784629822,0.2,-0.018517792224884033,0.021382738,-43.58388376235962,0.0004092704424510632,0.2164306640625,-0.022150677716126665,1258.0,-2.720291631578947
1239,19,48,24576,752,0.11517953732982278,0.14134693145751953,0.9881935119628906,0.2,0.008600402623414993,0.016092835,-43.59381699562073,0.0004092704424510632,0.130126953125,-0.019540565721399616,1258.0,-2.720291631578947
1239,20,49,25088,768,0.007074860826833174,-1.5209388732910156,0.9881864190101624,0.2,-0.03258741647005081,0.020412361,-43.583192348480225,0.0004092704424510632,0.2242431640625,-0.020153497956926003,1258.0,-2.720291631578947
1239,20,50,25600,784,0.0029496980023395736,0.04046797752380371,0.9878411293029785,0.2,-0.027749376371502876,0.02025026,-43.5831937789917,0.0004092704424510632,0.2352294921875,-0.02649544269661419,1258.0,-2.71947925
1238,21,51,26112,800,0.11925522983074188,0.09231173992156982,0.987050473690033,0.2,-0.012641705572605133,0.017172342,-43.56814110279083,0.0004092704424510632,0.1669921875,-0.019743437034776434,1258.0,-2.71947925
1238,21,52,26624,816,0.017580610496224836,-4.383458614349365,0.9874593615531921,0.2,-0.02780839242041111,0.025697563,-43.55414438247681,0.0004092704424510632,0.2674560546875,-0.02885880376561545,1258.0,-2.715664809523809
1238,21,53,27136,832,0.13566177408210933,0.45693063735961914,0.9865930676460266,0.2,-0.008657783269882202,0.025973521,-43.5583930015564,0.0004092704424510632,0.24072265625,-0.02966847992502153,1258.0,-2.715664809523809
1238,22,54,27648,848,0.023802017967682332,-0.9949386119842529,0.9865613579750061,0.2,-0.023294774815440178,0.021096017,-43.53431844711304,0.0004092704424510632,0.2310791015625,-0.02078545703261625,1258.0,-2.715664809523809
1238,22,55,28160,864,0.020863487297901884,0.6282258033752441,0.9861933588981628,0.2,-0.027133584022521973,0.023627762,-43.53871977329254,0.0004092704424510632,0.2589111328125,-0.02648653692449443,1258.0,-2.7160794999999998
1238,23,56,28672,880,0.029974375327583402,0.8060920834541321,0.9832091927528381,0.2,-0.02361663430929184,0.035706617,-43.48313570022583,0.0004092704424510632,0.2962646484375,-0.023527706172899343,1258.0,-2.7160794999999998
1238,23,57,29184,896,0.01854145817924291,-8.598793983459473,0.9825787544250488,0.2,-0.03402416780591011,0.02995576,-43.416447043418884,0.0004092704424510632,0.2681884765625,-0.026881702462560497,1258.0,-2.7223072173913043
1237,23,58,29696,912,0.13720326975453645,0.08324408531188965,0.9821779727935791,0.2,-0.019890964031219482,0.02397129,-43.41101884841919,0.0004092704424510632,0.26953125,-0.031624193317838944,1258.0,-2.7223072173913043
1237,24,59,30208,928,0.004804207746929023,-1.214505672454834,0.9839893579483032,0.2,-0.03716994449496269,0.015937246,-43.41939723491669,0.0004092704424510632,0.2347412109375,-0.022164723661262542,1258.0,-2.717198291666667
1237,24,60,30720,944,0.16344054823275656,0.465535044670105,0.9847877621650696,0.2,0.001612858846783638,0.015174285,-43.47882652282715,0.0004092704424510632,0.1353759765625,-0.01823326534940861,1258.0,-2.717198291666667
1237,25,61,31232,960,0.0027491373039083555,-2.8631484508514404,0.9856204390525818,0.2,-0.03279852494597435,0.02212505,-43.49673867225647,0.0004092704424510632,0.2674560546875,-0.027443632658105344,1258.0,-2.717198291666667
1237,25,62,31744,976,0.0030754629224247765,0.03463160991668701,0.9863559007644653,0.2,-0.03930645063519478,0.022200314,-43.52224552631378,0.0004092704424510632,0.2569580078125,-0.027368720126105472,1258.0,-2.7185734000000004
1237,26,63,32256,992,0.17435409384779632,0.1979542374610901,0.9864539504051208,0.2,0.01433265209197998,0.012361168,-43.537092089653015,0.0004092704424510632,0.111328125,-0.015499337896471843,1258.0,-2.7185734000000004
1237,26,64,32768,1008,0.005694284991477616,-1.5451428890228271,0.9872898459434509,0.2,-0.03958345949649811,0.033020344,-43.54395067691803,0.0004092704424510632,0.28564453125,-0.028730162273859605,1258.0,-2.7175558076923076
1237,26,65,33280,1024,0.21193195937667042,0.3343709707260132,0.9870651960372925,0.2,0.003937220200896263,0.017332971,-43.5646368265152,0.0004092704424510632,0.1339111328125,-0.01751397820771672,1258.0,-2.7175558076923076
1237,27,66,33792,1040,0.01676629451685585,-0.8079037666320801,0.9865400195121765,0.2,-0.022991936653852463,0.02277369,-43.5437068939209,0.0004092704424510632,0.248046875,-0.021559348155278713,1258.0,-2.7175558076923076
1237,27,67,34304,1056,0.0028466874900914263,-1.1131024360656738,0.9852883815765381,0.2,-0.04135880246758461,0.019392304,-43.52252495288849,0.0004092704424510632,0.2686767578125,-0.03238620905904099,1258.0,-2.715879148148148
1236,28,68,34816,1072,0.23913675581570715,0.15868651866912842,0.9846634864807129,0.2,0.0033941175788640976,0.016755357,-43.485241174697876,0.0004092704424510632,0.1114501953125,-0.014989444200182334,1258.0,-2.715879148148148
1236,28,69,35328,1088,0.010705887922085822,-3.7987914085388184,0.9848503470420837,0.2,-0.03583797439932823,0.015842898,-43.48139786720276,0.0004092704424510632,0.275146484375,-0.025294193852460012,1258.0,-2.7199864285714286
1236,28,70,35840,1104,0.25872364547103643,0.4014725685119629,0.9848207831382751,0.2,0.03067842870950699,0.022698991,-43.48421907424927,0.0004092704424510632,0.167724609375,-0.016703614222933538,1258.0,-2.7199864285714286
1236,29,71,36352,1120,0.012733870709780604,-2.202779531478882,0.9852986931800842,0.2,-0.030987901613116264,0.026858997,-43.49190104007721,0.0004092704424510632,0.3277587890625,-0.02578422098304145,1258.0,-2.7199864285714286
1236,29,72,36864,1136,0.002546660674852319,-1.086435079574585,0.9841172099113464,0.2,-0.024242104962468147,0.017701907,-43.48640751838684,0.0004092704424510632,0.27880859375,-0.024396668202825822,1258.0,-2.720030862068966
1236,30,73,37376,1152,0.28606007958296686,0.0936468243598938,0.9834599494934082,0.2,0.00557662732899189,0.020857308,-43.445635080337524,0.0004092704424510632,0.181640625,-0.023253770195879042,1258.0,-2.720030862068966
1236,30,74,37888,1168,0.005517161538591608,-1.5523691177368164,0.9839485287666321,0.2,-0.038087498396635056,0.025944192,-43.44431388378143,0.0004092704424510632,0.31103515625,-0.0320829224656336,1258.0,-2.7215068333333337
1236,31,75,38400,1184,0.23162120254710317,0.24798083305358887,0.983615517616272,0.2,0.016509737819433212,0.016683422,-43.45343887805939,0.0004092704424510632,0.135986328125,-0.018545726910815574,1258.0,-2.7215068333333337
1236,31,76,38912,1200,0.008428984656347893,-3.461463451385498,0.9856553673744202,0.2,-0.035546645522117615,0.014596429,-43.464439868927,0.0004092704424510632,0.259521484375,-0.022553648566827178,1258.0,-2.7215068333333337
1235,31,77,39424,1216,0.003936862551199738,0.11649316549301147,0.9858314394950867,0.2,-0.04667834937572479,0.017102247,-43.515432476997375,0.0004092704424510632,0.255126953125,-0.026566728389298078,1258.0,-2.7197079677419356
1235,32,78,39936,1232,0.301066194078885,0.2709055542945862,0.9853478074073792,0.2,-0.019809436053037643,0.020553138,-43.50129759311676,0.0004092704424510632,0.1439208984375,-0.021627067209919915,1258.0,-2.7197079677419356
1236,32,79,40448,1248,0.027315486076986417,-3.8455004692077637,0.9863713979721069,0.2,-0.026216227561235428,0.01638725,-43.50356686115265,0.0004092704424510632,0.2320556640625,-0.024405647622188553,1258.0,-2.71676765625
1236,33,80,40960,1264,0.30871078302152455,0.140028715133667,0.9871867299079895,0.2,0.031099922955036163,0.01280254,-43.53642439842224,0.0004092704424510632,0.097900390625,-0.015084748381923418,1258.0,-2.71676765625
1235,33,81,41472,1280,0.03392768249614164,-0.010237932205200195,0.9874213933944702,0.2,-0.03752673789858818,0.029931031,-43.549421310424805,0.0004092704424510632,0.3365478515625,-0.033050821322831325,1258.0,-2.71676765625
1235,33,82,41984,1296,0.04471198609098792,0.6071213483810425,0.9879752993583679,0.2,-0.003614366054534912,0.01950281,-43.56394171714783,0.0004092704424510632,0.22705078125,-0.021586781193036586,1258.0,-2.716652666666667
1235,34,83,42496,1312,0.054660280700773,0.8436988592147827,0.9880601167678833,0.2,-0.01639443263411522,0.023269307,-43.57149958610535,0.0004092704424510632,0.1572265625,-0.016185438085813075,1258.0,-2.716652666666667
1235,34,84,43008,1328,0.04774698166875169,-4.885214805603027,0.9877209663391113,0.2,-0.017977716401219368,0.01962902,-43.56903266906738,0.0004092704424510632,0.198974609375,-0.020654917345382273,1258.0,-2.711754617647059
1235,35,85,43520,1344,0.3829499529674649,0.11630147695541382,0.9877000451087952,0.2,0.03898857161402702,0.012903627,-43.562058091163635,0.0004092704424510632,0.1148681640625,-0.014863637945381925,1258.0,-2.711754617647059
1235,35,86,44032,1360,0.007732686877716333,-0.8405855894088745,0.9879603981971741,0.2,-0.03589906916022301,0.023829127,-43.56385922431946,0.0004092704424510632,0.28369140625,-0.027940853382460773,1258.0,-2.7130221714285714
1235,36,87,44544,1376,0.32142126304097474,0.3312074542045593,0.988054633140564,0.2,0.02440033107995987,0.014947275,-43.56840395927429,0.0004092704424510632,0.0806884765625,-0.013178587847505696,1258.0,-2.7130221714285714
1234,36,88,45056,1392,0.0029196643699833658,-2.281419515609741,0.98625248670578,0.2,-0.0399370938539505,0.012961108,-43.54597198963165,0.0004092704424510632,0.2344970703125,-0.026345871621742845,1258.0,-2.7130221714285714
1234,36,89,45568,1408,0.0034826466580852866,0.03783369064331055,0.9843721985816956,0.2,-0.04069880396127701,0.025621504,-43.483970284461975,0.0004092704424510632,0.3055419921875,-0.028369229228701442,1258.0,-2.712410361111111
1234,37,90,46080,1424,0.30888806702569127,0.2806881070137024,0.9835975170135498,0.2,0.019521143287420273,0.014592913,-43.43959677219391,0.0004092704424510632,0.07177734375,-0.016390192540711723,1258.0,-2.712410361111111
1234,37,91,46592,1440,0.007697496330365539,-2.365286350250244,0.9828453660011292,0.2,-0.03895699232816696,0.028742725,-43.41710364818573,0.0004092704424510632,0.3248291015625,-0.03127771324943751,1258.0,-2.7106674594594593
1234,38,92,47104,1456,0.3978579663671553,0.33636415004730225,0.9825208187103271,0.2,0.035321108996868134,0.011771008,-43.39554405212402,0.0004092704424510632,0.0660400390625,-0.01054089583340101,1258.0,-2.7106674594594593
1234,38,93,47616,1472,0.0035822025638481136,-3.6606335639953613,0.9813968539237976,0.2,-0.043242696672677994,0.02612931,-43.37926185131073,0.0004092704424510632,0.2882080078125,-0.03231950488407165,1258.0,-2.7106674594594593
1234,38,94,48128,1488,0.003514171847200487,-0.060639381408691406,0.9780921936035156,0.2,-0.03580451011657715,0.020247443,-43.308136343955994,0.0004092704424510632,0.28173828125,-0.03327762574190274,1258.0,-2.706657710526316
1234,39,95,48640,1504,0.4067565673030913,0.2505640387535095,0.9774861931800842,0.2,0.007823336869478226,0.015767038,-43.232081055641174,0.0004092704424510632,0.0748291015625,-0.013592290422820952,1258.0,-2.706657710526316
1234,39,96,49152,1520,0.0077189240109873936,-3.6034560203552246,0.9775680899620056,0.2,-0.029727768152952194,0.025497809,-43.22689473628998,0.0004092704424510632,0.3033447265625,-0.0261101592623163,1258.0,-2.7027768205128204
1234,40,97,49664,1536,0.7109858696348965,0.051528871059417725,0.9777339696884155,0.2,0.10165054351091385,0.018396176,-43.22840702533722,0.0004092704424510632,0.2191162109375,-0.01889834263420198,1258.0,-2.7027768205128204
1234,40,98,50176,1552,0.0047068136191228405,-0.4258919954299927,0.9780276417732239,0.2,-0.037186555564403534,0.023267359,-43.234554171562195,0.0004092704424510632,0.312255859375,-0.028695695495116524,1258.0,-2.7027768205128204
1234,41,99,50688,1568,0.0025350310861540493,-0.08493387699127197,0.9768959879875183,0.2,-0.029603172093629837,0.013357237,-43.221792697906494,0.0004092704424510632,0.2105712890625,-0.02101083900197409,1258.0,-2.702175
1234,41,100,51200,1584,0.49945298535749316,0.27938228845596313,0.9760647416114807,0.2,0.03840707242488861,0.007223221,-43.187320947647095,0.0004092704424510632,0.021484375,-0.005690485828381497,1258.0,-2.702175
1234,41,101,51712,1600,0.03265282302163541,-2.3693082332611084,0.9736343622207642,0.2,-0.020486172288656235,0.021899492,-43.14232647418976,0.0004092704424510632,0.254638671875,-0.026310468660085462,1258.0,-2.7033490731707315
1234,42,102,52224,1616,0.35302480729296803,0.5336025953292847,0.9724617004394531,0.2,0.06027325615286827,0.02063774,-43.070069789886475,0.0004092704424510632,0.1033935546875,-0.013877215387765318,1258.0,-2.7033490731707315
1234,42,103,52736,1632,0.020860967895714566,-1.1102633476257324,0.9712627530097961,0.2,-0.03908611834049225,0.024668744,-43.043469071388245,0.0004092704424510632,0.344482421875,-0.03360662919294555,1258.0,-2.7033490731707315
1234,43,104,53248,1648,0.00481247715651989,-0.44374656677246094,0.9715673923492432,0.2,-0.023961635306477547,0.021192385,-43.019800662994385,0.0004092704424510632,0.2686767578125,-0.023623737462912686,1258.0,-2.7030315952380954
1234,43,105,53760,1664,0.3127268988173455,0.38631707429885864,0.9719334244728088,0.2,0.008491385728120804,0.015395542,-43.03567457199097,0.0004092704424510632,0.062255859375,-0.01567101451655617,1258.0,-2.7030315952380954
1233,43,106,54272,1680,0.02056294571957551,-4.64250373840332,0.9737728834152222,0.2,-0.03187720477581024,0.019729896,-43.06139254570007,0.0004092704424510632,0.267333984375,-0.02484350759186782,1258.0,-2.699196139534884
1233,44,107,54784,1696,0.6189628303982317,0.33941686153411865,0.974128007888794,0.2,0.04309992119669914,0.018822316,-43.10971021652222,0.0004092704424510632,0.202880859375,-0.02148610401491169,1258.0,-2.699196139534884
1233,44,108,55296,1712,0.0066270751631236635,-2.4759178161621094,0.9744164347648621,0.2,-0.033239297568798065,0.0199733,-43.11045265197754,0.0004092704424510632,0.3001708984375,-0.023842531561967917,1258.0,-2.699196139534884
1233,45,109,55808,1728,0.006491630832897499,0.5262383222579956,0.9741114974021912,0.2,-0.034880202263593674,0.016028997,-43.11540734767914,0.0004092704424510632,0.262939453125,-0.026300263860321138,1258.0,-2.698214340909091
1233,45,110,56320,1744,0.25730179622769356,0.4488264322280884,0.9743481278419495,0.2,0.009657923132181168,0.019435966,-43.108248233795166,0.0004092704424510632,0.1138916015625,-0.017010366842441726,1258.0,-2.698214340909091
1233,46,111,56832,1760,0.017222060763742775,-5.675217628479004,0.9746285080909729,0.2,-0.036699529737234116,0.022981152,-43.11531889438629,0.0004092704424510632,0.274658203125,-0.026243569402140565,1258.0,-2.6959934444444444
1233,46,112,57344,1776,0.6262862563598901,0.3202080726623535,0.9745062589645386,0.2,0.1376226395368576,0.014608509,-43.125507831573486,0.0004092704424510632,0.1038818359375,-0.014557778456946835,1258.0,-2.6959934444444444
1233,46,113,57856,1792,0.04333365830825642,-2.479403257369995,0.9747611880302429,0.2,-0.020131628960371017,0.021624329,-43.119006514549255,0.0004092704424510632,0.25537109375,-0.022401972717489116,1258.0,-2.6959934444444444
1232,47,114,58368,1808,0.23199363285675645,0.681579053401947,0.9751795530319214,0.2,0.06921631842851639,0.01483299,-43.13904809951782,0.0004092704424510632,0.14111328125,-0.014133449745713733,1258.0,-2.695624043478261
1232,47,115,58880,1824,0.03429796200362034,0.9213153719902039,0.9762164950370789,0.2,-0.018742311745882034,0.037089493,-43.161407709121704,0.0004092704424510632,0.35791015625,-0.025278222106862813,1258.0,-2.695624043478261
1232,48,116,59392,1840,0.025609031232306734,-4.8751397132873535,0.9769271016120911,0.2,-0.037169236689805984,0.027926426,-43.1939080953598,0.0004092704424510632,0.3271484375,-0.030448501544015016,1258.0,-2.6914549787234043
1232,48,117,59904,1856,0.4934838826302439,0.31851398944854736,0.9768954515457153,0.2,0.019911501556634903,0.00872899,-43.20563042163849,0.0004092704424510632,0.047607421875,-0.008454290044028312,1258.0,-2.6914549787234043
1232,49,118,60416,1872,0.008375136021641083,-2.2662463188171387,0.978570282459259,0.2,-0.028080400079488754,0.022186885,-43.226051926612854,0.0004092704424510632,0.2879638671875,-0.02627643122104928,1258.0,-2.6881565625
1232,49,119,60928,1888,0.7998356414027512,0.09844696521759033,0.9793066382408142,0.2,0.054663773626089096,0.013105923,-43.27390015125275,0.0004092704424510632,0.082763671875,-0.015994759916793555,1258.0,-2.6881565625
1231,49,120,61440,1904,0.00986455315432977,-0.8588007688522339,0.9808047413825989,0.2,-0.01831887662410736,0.022077378,-43.29827845096588,0.0004092704424510632,0.2625732421875,-0.0250238100416027,1258.0,-2.6881565625
1231,50,121,61952,1920,0.002657704611920053,-1.150477409362793,0.9804638028144836,0.2,-0.03602350875735283,0.025702152,-43.324270129203796,0.0004092704424510632,0.3394775390625,-0.034123822493711486,1258.0,-2.6878114897959184
1231,50,122,62464,1936,0.6444818382151425,0.28985559940338135,0.9802874326705933,0.2,0.05892188102006912,0.0064482787,-43.3089359998703,0.0004092704424510632,0.0213623046875,-0.006552528589963913,1258.0,-2.6878114897959184
1231,51,123,62976,1952,0.022367980534909293,-3.600250244140625,0.9823905229568481,0.2,-0.029589684680104256,0.02952594,-43.33190941810608,0.0004092704424510632,0.2733154296875,-0.026389161066617817,1258.0,-2.6860708
1231,51,124,63488,1968,0.6213856162503362,0.41380345821380615,0.9828558564186096,0.2,0.08528219908475876,0.009501341,-43.38264834880829,0.0004092704424510632,0.03759765625,-0.008616423787316307,1258.0,-2.6860708
1231,51,125,64000,1984,0.0062267347748274915,-5.925122261047363,0.9841802716255188,0.2,-0.03203687444329262,0.020629305,-43.40090095996857,0.0004092704424510632,0.2789306640625,-0.02599108309368603,1258.0,-2.6860708
