time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/n_updates,train/value_loss,train/explained_variance,train/std,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1240,49,121,61952,1920,0.0025876929248624947,-0.13028264045715332,0.9803615212440491,0.2,-0.03331262245774269,0.019334279,-43.31659984588623,0.0004092704424510632,0.27783203125,-0.02587665809551254,1258.0,-2.7372988367346935
1240,50,122,62464,1936,0.43512256909161806,0.3043292164802551,0.9798739552497864,0.2,0.030455196276307106,0.010095196,-43.2810001373291,0.0004092704424510632,0.0609130859375,-0.009377014852361754,1258.0,-2.7372988367346935
1240,50,123,62976,1952,0.017855877595138736,-4.035793781280518,0.9809970259666443,0.2,-0.03788607567548752,0.035714097,-43.286357402801514,0.0004092704424510632,0.2711181640625,-0.02980579325230792,1258.0,-2.7401922599999993
1240,51,124,63488,1968,0.4056618388276547,0.21324461698532104,0.9815729260444641,0.2,0.1260053813457489,0.011943843,-43.32446789741516,0.0004092704424510632,0.0772705078125,-0.013392729655606672,1258.0,-2.7401922599999993
1239,51,125,64000,1984,0.006108116627729032,-7.583473205566406,0.9839872717857361,0.2,-0.03492939844727516,0.01954019,-43.35539412498474,0.0004092704424510632,0.2406005859375,-0.023302574729314074,1258.0,-2.7401922599999993
1240,52,126,64512,2000,0.001954109247890301,0.0015772581100463867,0.9845439195632935,0.2,-0.04632750526070595,0.031058552,-43.417022705078125,0.0004092704424510632,0.27294921875,-0.03342730159056373,1258.0,-2.736463098039215
1240,52,127,65024,2016,0.5381216730456799,0.1382569670677185,0.9843217134475708,0.2,0.020458783954381943,0.0056549544,-43.41406524181366,0.0004092704424510632,0.0169677734375,-0.005747090472141281,1258.0,-2.736463098039215
1239,52,128,65536,2032,0.026316792354919016,-2.049518346786499,0.9848895072937012,0.2,-0.027665477246046066,0.020794615,-43.41526901721954,0.0004092704424510632,0.244873046875,-0.022831173046142794,1258.0,-2.7361363269230763
1239,53,129,66048,2048,0.5470153426285833,0.34268826246261597,0.9852954745292664,0.2,0.10709726810455322,0.01074191,-43.43090546131134,0.0004092704424510632,0.094970703125,-0.01056734414305538,1258.0,-2.7361363269230763
1239,53,130,66560,2064,0.007582123333122581,-3.1151585578918457,0.9866725206375122,0.2,-0.037573739886283875,0.025524873,-43.4502534866333,0.0004092704424510632,0.28076171875,-0.02375533661688678,1258.0,-2.7361363269230763
1239,54,131,67072,2080,0.0036426104052225128,0.015757501125335693,0.9866458177566528,0.2,-0.017517127096652985,0.012609607,-43.477394342422485,0.0004092704424510632,0.1912841796875,-0.019192252613720484,1258.0,-2.7351161698113198
1239,54,132,67584,2096,0.3652530580293387,0.25662922859191895,0.9862254858016968,0.2,0.022118128836154938,0.012539569,-43.46812355518341,0.0004092704424510632,0.0555419921875,-0.009087771701160818,1258.0,-2.7351161698113198
1239,54,133,68096,2112,0.005690022779162973,-2.095930814743042,0.9869227409362793,0.2,-0.03158269822597504,0.021744093,-43.46428442001343,0.0004092704424510632,0.2813720703125,-0.02652082145505119,1258.0,-2.7318367222222215
1239,55,134,68608,2128,0.7890916620381176,0.2028082013130188,0.9873517155647278,0.2,0.09968149662017822,0.00726959,-43.49550426006317,0.0004092704424510632,0.0301513671875,-0.003922737312677782,1258.0,-2.7318367222222215
1239,55,135,69120,2144,0.00785334489773959,-0.3029327392578125,0.9868360757827759,0.2,-0.04132134094834328,0.02591322,-43.48943650722504,0.0004092704424510632,0.2576904296875,-0.02638825957546942,1258.0,-2.7318367222222215
1239,56,136,69632,2160,0.003768594433495309,0.28319215774536133,0.9863171577453613,0.2,-0.028249967843294144,0.018968545,-43.475688338279724,0.0004092704424510632,0.2821044921875,-0.028139117668615654,1258.0,-2.7319102727272724
1239,56,137,70144,2176,0.37513378146104515,0.4775175452232361,0.9864144325256348,0.2,0.017222227528691292,0.009937825,-43.46403515338898,0.0004092704424510632,0.0357666015625,-0.01110393185808789,1258.0,-2.7319102727272724
1239,57,138,70656,2192,0.061102155421394855,-5.768352031707764,0.9855316877365112,0.2,-0.01022614911198616,0.02107682,-43.46191167831421,0.0004092704424510632,0.169921875,-0.01848203623376321,1258.0,-2.7336362500000004
1238,57,139,71168,2208,0.5591560362372547,0.29871731996536255,0.9850466251373291,0.2,0.06676431000232697,0.012758431,-43.42575490474701,0.0004092704424510632,0.0382080078125,-0.012289240476093255,1258.0,-2.7336362500000004
1238,57,140,71680,2224,0.046792156994342804,-0.589257001876831,0.9842609167098999,0.2,-0.024738287553191185,0.021271616,-43.41325664520264,0.0004092704424510632,0.24609375,-0.025251096027204767,1258.0,-2.7336362500000004
1238,58,141,72192,2240,0.3172772787511349,0.6988362073898315,0.9836607575416565,0.2,0.10884946584701538,0.010511472,-43.38746893405914,0.0004092704424510632,0.0419921875,-0.01161137456074357,1258.0,-2.7318312105263165
1238,58,142,72704,2256,0.05917321520973928,0.9442014098167419,0.982866108417511,0.2,-0.03477891534566879,0.035135236,-43.368255615234375,0.0004092704424510632,0.2733154296875,-0.027338820364093408,1258.0,-2.7318312105263165
1238,59,143,73216,2272,0.026814975659362972,-6.6281890869140625,0.9822213053703308,0.2,-0.024775568395853043,0.024696186,-43.34223198890686,0.0004092704424510632,0.253173828125,-0.023195439425762743,1258.0,-2.7317765000000005
1238,59,144,73728,2288,0.5529970698989928,0.32207465171813965,0.9824258685112,0.2,0.04504069685935974,0.009567779,-43.33496117591858,0.0004092704424510632,0.0255126953125,-0.009794478144613095,1258.0,-2.7317765000000005
1238,59,145,74240,2304,0.012849574122810736,-1.8780713081359863,0.9829370975494385,0.2,-0.037050798535346985,0.029776208,-43.3454315662384,0.0004092704424510632,0.307861328125,-0.02875785229844041,1258.0,-2.7335681016949156
1238,60,146,74752,2320,0.5081598982214928,0.507862389087677,0.9831322431564331,0.2,0.1145477443933487,0.011870765,-43.358795404434204,0.0004092704424510632,0.0513916015625,-0.015416480411658995,1258.0,-2.7335681016949156
1238,60,147,75264,2336,0.0025541798277117778,-3.5580897331237793,0.9836744666099548,0.2,-0.039131470024585724,0.015394015,-43.36648333072662,0.0004092704424510632,0.2415771484375,-0.0290915108344052,1258.0,-2.7335681016949156
4133,0,1,75776,2352,0.0038268222160695586,0.01087808609008789,0.98477703332901,0.2,-0.02731567993760109,0.030963663,-43.387362241744995,0.0004092704424510632,0.2999267578125,-0.028010611320496537,1258.0,-2.732207383333334
1893,0,2,76288,2368,0.8149418521206826,0.296073853969574,0.9855095744132996,0.2,0.056622978299856186,0.013095826,-43.41872322559357,0.0004092704424510632,0.0478515625,-0.016342384173185565,1258.0,-2.732207383333334
1603,0,3,76800,2384,0.008669373390148394,-2.0532402992248535,0.9840713739395142,0.2,-0.023811407387256622,0.01453775,-43.40832018852234,0.0004092704424510632,0.1929931640625,-0.021348063703044318,1258.0,-2.7306218688524595
1487,1,4,77312,2400,0.8154337736777961,0.48387205600738525,0.9834752082824707,0.2,0.07388104498386383,0.0070721596,-43.36452269554138,0.0004092704424510632,0.0274658203125,-0.011308590459520929,1258.0,-2.7306218688524595
1424,1,5,77824,2416,0.009830916606006213,-3.6956825256347656,0.9826000332832336,0.2,-0.022032687440514565,0.018034982,-43.345396518707275,0.0004092704424510632,0.204833984375,-0.021417621144792065,1258.0,-2.7306218688524595
1388,2,6,78336,2432,0.0023125712395994924,-0.6485919952392578,0.9842285513877869,0.2,-0.038430143147706985,0.018851914,-43.34714674949646,0.0004092704424510632,0.244384765625,-0.028758461252436973,1258.0,-2.7298629032258073
1365,2,7,78848,2448,0.455649881856516,0.34153562784194946,0.9849687218666077,0.2,0.03930968418717384,0.009673819,-43.396828055381775,0.0004092704424510632,0.0445556640625,-0.008138790544762742,1258.0,-2.7298629032258073
1347,3,8,79360,2464,0.009539432838209905,-1.625330924987793,0.9880892634391785,0.2,-0.022358577698469162,0.016545683,-43.44083225727081,0.0004092704424510632,0.1976318359375,-0.018289005725819152,1258.0,-2.7294748095238104
1331,3,9,79872,2480,0.42824841523543,0.41752195358276367,0.988854169845581,0.2,0.05706315487623215,0.017962236,-43.522308230400085,0.0004092704424510632,0.1119384765625,-0.015605512831825763,1258.0,-2.7294748095238104
1320,3,10,80384,2496,0.008630159209133126,-2.3062703609466553,0.9884990453720093,0.2,-0.04005684331059456,0.030524166,-43.5224883556366,0.0004092704424510632,0.262451171875,-0.026048992236610502,1258.0,-2.7294748095238104
1312,4,11,80896,2512,0.0029569371909019537,-0.5485305786132812,0.9880998730659485,0.2,-0.04074835777282715,0.018308114,-43.50725960731506,0.0004092704424510632,0.2327880859375,-0.02469558572920505,1258.0,-2.732072296875
1303,4,12,81408,2528,0.46966326399706304,0.3731652498245239,0.9879359602928162,0.2,0.008543329313397408,0.010784908,-43.49634265899658,0.0004092704424510632,0.0377197265625,-0.010604432231048122,1258.0,-2.732072296875
1297,5,13,81920,2544,0.01034311216790229,-2.283677101135254,0.9911268949508667,0.2,-0.0335695706307888,0.018518802,-43.52725052833557,0.0004092704424510632,0.24560546875,-0.02434886021364946,1258.0,-2.731500523076923
1293,5,14,82432,2560,0.7532556490041316,0.40915507078170776,0.9920873045921326,0.2,0.08322370052337646,0.0065157833,-43.608697056770325,0.0004092704424510632,0.0179443359375,-0.0036872939963359386,1258.0,-2.731500523076923
1288,5,15,82944,2576,0.006278637214563787,-1.9714162349700928,0.992079496383667,0.2,-0.03133459761738777,0.018594872,-43.61092162132263,0.0004092704424510632,0.248046875,-0.023323019820963964,1258.0,-2.731500523076923
1280,6,16,83456,2592,0.0045622774050571024,0.20192480087280273,0.993212103843689,0.2,-0.042511679232120514,0.02112839,-43.616114020347595,0.0004092704424510632,0.244384765625,-0.026786664268001914,1258.0,-2.732834287878788
1277,6,17,83968,2608,0.49546220037154853,0.48554980754852295,0.9937191009521484,0.2,0.05029188096523285,0.013993616,-43.645331501960754,0.0004092704424510632,0.071044921875,-0.015141262527322397,1258.0,-2.732834287878788
1274,7,18,84480,2624,0.04756027867551893,-1.638512372970581,0.9936863780021667,0.2,-0.02423245646059513,0.020084858,-43.64986431598663,0.0004092704424510632,0.2161865234375,-0.021669254543667194,1258.0,-2.7338262686567165
1272,7,19,84992,2640,0.8162494669668376,0.5960856676101685,0.9936650395393372,0.2,0.12419678270816803,0.006016961,-43.64096701145172,0.0004092704424510632,0.0247802734375,-0.007567590510006994,1258.0,-2.7338262686567165
1269,8,20,85504,2656,0.13922240724787116,0.0743170976638794,0.9919252991676331,0.2,0.03241455554962158,0.027076824,-43.62059569358826,0.0004092704424510632,0.259521484375,-0.026549063295533415,1258.0,-2.7338262686567165
1268,8,21,86016,2672,0.7709931638091803,0.7054823040962219,0.9911819100379944,0.2,0.30604028701782227,0.011608874,-43.56822419166565,0.0004092704424510632,0.058837890625,-0.012434161406417843,1258.0,-2.7357480588235292
1267,8,22,86528,2688,0.05063639493891969,0.9828983545303345,0.9908980131149292,0.2,-0.01633232645690441,0.028829506,-43.55345296859741,0.0004092704424510632,0.2186279296875,-0.024862314196070656,1258.0,-2.7357480588235292
1266,9,23,87040,2704,0.029160499572753906,-4.1297712326049805,0.9898976683616638,0.2,-0.027859104797244072,0.030413138,-43.54059684276581,0.0004092704424510632,0.2666015625,-0.022766771406168118,1258.0,-2.7356970434782606
1263,9,24,87552,2720,0.48798805149272084,0.5455672740936279,0.9896677136421204,0.2,0.08704916387796402,0.010451665,-43.51156795024872,0.0004092704424510632,0.0557861328125,-0.007791849493514746,1258.0,-2.7356970434782606
1261,10,25,88064,2736,0.023096718185115606,-1.150636911392212,0.9896241426467896,0.2,-0.023397905752062798,0.02245548,-43.514471888542175,0.0004092704424510632,0.2401123046875,-0.02234963554656133,1258.0,-2.734248357142857
1259,10,26,88576,2752,0.5277867168188095,0.627193808555603,0.9896287322044373,0.2,0.16981570422649384,0.0065442044,-43.51163196563721,0.0004092704424510632,0.01904296875,-0.005113458726555109,1258.0,-2.734248357142857
1258,10,27,89088,2768,0.00254740366290207,-1.1261897087097168,0.9890487194061279,0.2,-0.03870388865470886,0.018771306,-43.50495374202728,0.0004092704424510632,0.2674560546875,-0.03049040341284126,1258.0,-2.734248357142857
1257,11,28,89600,2784,0.004476174799492583,-0.2934333086013794,0.9892961382865906,0.2,-0.045188676565885544,0.017188195,-43.48830258846283,0.0004092704424510632,0.2093505859375,-0.02572277039871551,1258.0,-2.7324774929577464
1256,11,29,90112,2800,0.7224559164606035,0.4290878176689148,0.9894208312034607,0.2,0.050307586789131165,0.007223939,-43.49575054645538,0.0004092704424510632,0.0213623046875,-0.010774123365990818,1258.0,-2.7324774929577464
1255,12,30,90624,2816,0.02539293692097999,-2.0682051181793213,0.9893825650215149,0.2,-0.029822740703821182,0.02445412,-43.49239265918732,0.0004092704424510632,0.2469482421875,-0.025596484825655352,1258.0,-2.7350749722222227
1254,12,31,91136,2832,0.7546559576876462,0.4109310507774353,0.9893540143966675,0.2,0.05833326280117035,0.008439192,-43.488797426223755,0.0004092704424510632,0.0162353515625,-0.0047616027150070295,1258.0,-2.7350749722222227
1253,13,32,91648,2848,0.004569566153804772,-1.1414000988006592,0.9899541735649109,0.2,-0.0422087199985981,0.019389126,-43.494699478149414,0.0004092704424510632,0.3037109375,-0.03267532122845296,1258.0,-2.7350749722222227
1252,13,33,92160,2864,0.0028330784989520907,-1.3290786743164062,0.9907809495925903,0.2,-0.051861293613910675,0.022288308,-43.51958084106445,0.0004092704424510632,0.275390625,-0.0296561495779315,1258.0,-2.735906863013699
1252,13,34,92672,2880,0.6354199764318764,0.36356914043426514,0.9914535880088806,0.2,0.06934209167957306,0.008987542,-43.546902894973755,0.0004092704424510632,0.02783203125,-0.008892202575225383,1258.0,-2.735906863013699
1251,14,35,93184,2896,0.013198195811128244,-2.1390843391418457,0.9921720027923584,0.2,-0.03206687048077583,0.026441906,-43.56070005893707,0.0004092704424510632,0.2984619140625,-0.027001198410289362,1258.0,-2.7334345810810814
1251,14,36,93696,2912,0.9188018511049449,0.2900823950767517,0.9921702146530151,0.2,0.07905197143554688,0.010933049,-43.57555818557739,0.0004092704424510632,0.0587158203125,-0.010545135926804505,1258.0,-2.7334345810810814
1251,15,37,94208,2928,0.0058207858601235785,-0.9621870517730713,0.9906649589538574,0.2,-0.04334073141217232,0.015673045,-43.55579721927643,0.0004092704424510632,0.29296875,-0.02931915532099083,1258.0,-2.7334345810810814
1250,15,38,94720,2944,0.002380849746259628,-1.1043837070465088,0.9890689849853516,0.2,-0.04333885759115219,0.012801578,-43.50389099121094,0.0004092704424510632,0.2315673828125,-0.027157451695529744,1258.0,-2.729631626666667
1250,15,39,95232,2960,0.5519897115882486,0.37502115964889526,0.9888209104537964,0.2,0.06409794092178345,0.0090133585,-43.47251236438751,0.0004092704424510632,0.0225830078125,-0.008023579299333505,1258.0,-2.729631626666667
1250,16,40,95744,2976,0.014128483802778646,-1.9054138660430908,0.9879290461540222,0.2,-0.035758908838033676,0.031644367,-43.45985746383667,0.0004092704424510632,0.3128662109375,-0.03238240545033477,1258.0,-2.72999555263158
1250,16,41,96256,2992,1.0042234156280756,0.27832114696502686,0.9874577522277832,0.2,0.11581458896398544,0.008866627,-43.43632459640503,0.0004092704424510632,0.0596923828125,-0.009485333677730523,1258.0,-2.72999555263158
1250,17,42,96768,3008,0.008691533497767523,-0.09468960762023926,0.9892987608909607,0.2,-0.025798305869102478,0.02499129,-43.454893827438354,0.0004092704424510632,0.2808837890625,-0.02974666189402342,1258.0,-2.72999555263158
1249,17,43,97280,3024,0.00504949560854584,0.3613201975822449,0.9900375008583069,0.2,-0.030102476477622986,0.028212273,-43.49769389629364,0.0004092704424510632,0.298828125,-0.025121315091382712,1258.0,-2.7306773246753253
1249,18,44,97792,3040,0.4493131444323808,0.5859253406524658,0.9899213910102844,0.2,0.0338527075946331,0.0095534455,-43.499107122421265,0.0004092704424510632,0.0465087890625,-0.008786404854618013,1258.0,-2.7306773246753253
1248,18,45,98304,3056,0.024921465723309666,-3.3825716972351074,0.9903075098991394,0.2,-0.014244843274354935,0.02279996,-43.5017374753952,0.0004092704424510632,0.2764892578125,-0.023477518720028456,1258.0,-2.7320326538461543
1248,18,46,98816,3072,0.9822605168446898,0.43894994258880615,0.9903066754341125,0.2,0.22315478324890137,0.004256107,-43.505714416503906,0.0004092704424510632,0.007080078125,-0.0036388549851835705,1258.0,-2.7320326538461543
1248,19,47,99328,3088,0.019179987808456644,-2.567134141921997,0.9899927973747253,0.2,-0.02540862374007702,0.022084262,-43.49854040145874,0.0004092704424510632,0.241943359375,-0.02706509974086657,1258.0,-2.7320326538461543
1248,19,48,99840,3104,0.010273514228174463,0.5579235553741455,0.9886362552642822,0.2,-0.020788434892892838,0.014232375,-43.471320033073425,0.0004092704424510632,0.200439453125,-0.020355293629108928,1258.0,-2.7316331012658233
1247,20,49,100352,3120,0.25783724756911397,0.6588895916938782,0.9882437586784363,0.2,0.010250706225633621,0.018468639,-43.43754720687866,0.0004092704424510632,0.092529296875,-0.017846733622718602,1258.0,-2.7316331012658233
1247,20,50,100864,3136,0.02533945068717003,-1.7506189346313477,0.9881015419960022,0.2,-0.019185349345207214,0.021597642,-43.43043601512909,0.0004092704424510632,0.24755859375,-0.026086790661793202,1258.0,-2.7334405
1247,20,51,101376,3152,1.0410839347168803,0.6391571760177612,0.9880905151367188,0.2,0.12244652211666107,0.003129125,-43.4273943901062,0.0004092704424510632,0.005615234375,-0.002160745585570112,1258.0,-2.7334405
1247,21,52,101888,3168,0.05158872855827212,-2.176121711730957,0.9882004857063293,0.2,-0.02028656005859375,0.025785277,-43.42672777175903,0.0004092704424510632,0.2501220703125,-0.02430366794578731,1258.0,-2.7334405
1247,21,53,102400,3184,0.7270805165171623,0.7554019689559937,0.988373339176178,0.2,0.17712146043777466,0.00962629,-43.43043029308319,0.0004092704424510632,0.031494140625,-0.007567289620055817,1258.0,-2.731532
1244,22,54,102912,3200,0.022481133360997774,0.972247302532196,0.9867980480194092,0.2,-0.022639933973550797,0.022499671,-43.416407108306885,0.0004092704424510632,0.242431640625,-0.020559655007673427,1258.0,-2.731532
1238,22,55,103424,3216,0.023493195709306747,-5.681739330291748,0.9856970310211182,0.2,-0.03464876860380173,0.025655296,-43.361281394958496,0.0004092704424510632,0.2843017578125,-0.028372764179948717,1258.0,-2.7330471707317074
1238,23,56,103936,3232,1.2364662629552186,0.2041962742805481,0.9856008887290955,0.2,0.07411330938339233,0.005727537,-43.341917991638184,0.0004092704424510632,0.0263671875,-0.00851064664311707,1258.0,-2.7330471707317074
1237,23,57,104448,3248,0.012257148206117563,-1.0159730911254883,0.9851112365722656,0.2,-0.032961200922727585,0.02220703,-43.3341646194458,0.0004092704424510632,0.2664794921875,-0.025993416231358424,1258.0,-2.7329595903614456
1235,24,58,104960,3264,0.7460715803317726,0.5736935138702393,0.9847915172576904,0.2,0.16751635074615479,0.011085281,-43.32175064086914,0.0004092704424510632,0.043701171875,-0.007813067044480704,1258.0,-2.7329595903614456
1234,24,59,105472,3280,0.0040882708635763265,-0.39713335037231445,0.9835083484649658,0.2,-0.03502001240849495,0.018166542,-43.29976809024811,0.0004092704424510632,0.248046875,-0.027309274883009493,1258.0,-2.7329595903614456
1235,24,60,105984,3296,0.0025783024211705197,-1.7155814170837402,0.9833876490592957,0.2,-0.03776171803474426,0.024854284,-43.27949774265289,0.0004092704424510632,0.2716064453125,-0.028826989087974653,1258.0,-2.7322277023809525
1235,25,61,106496,3312,0.723941781790927,0.36490845680236816,0.983700692653656,0.2,0.07837437093257904,0.004763962,-43.29483997821808,0.0004092704424510632,0.019775390625,-0.0019784543110290542,1258.0,-2.7322277023809525
1235,25,62,107008,3328,0.009476727049332112,-1.169339895248413,0.9813794493675232,0.2,-0.034386225044727325,0.020556863,-43.26744222640991,0.0004092704424510632,0.25390625,-0.02604621968930587,1258.0,-2.7303814352941176
1235,26,63,107520,3344,0.7433789786882699,0.5401967167854309,0.9808876514434814,0.2,0.19939257204532623,0.0058033657,-43.210731983184814,0.0004092704424510632,0.0205078125,-0.0018701980879995972,1258.0,-2.7303814352941176
1236,26,64,108032,3360,0.005525138094526483,-2.191133737564087,0.9798356890678406,0.2,-0.03646175563335419,0.022399463,-43.20018410682678,0.0004092704424510632,0.2208251953125,-0.023755838890792802,1258.0,-2.7303814352941176
1236,26,65,108544,3376,0.00290590713484562,-0.26504671573638916,0.9779301285743713,0.2,-0.0463748574256897,0.026950235,-43.13722372055054,0.0004092704424510632,0.302734375,-0.030796931503573433,1258.0,-2.7326031744186046
1236,27,66,109056,3392,0.7308057225309312,0.40267062187194824,0.9779589772224426,0.2,0.05293971300125122,0.010488464,-43.10605442523956,0.0004092704424510632,0.043212890625,-0.013302107952767983,1258.0,-2.7326031744186046
1236,27,67,109568,3408,0.013731222046772018,-1.1526329517364502,0.9765472412109375,0.2,-0.042099300771951675,0.01966559,-43.08972096443176,0.0004092704424510632,0.2484130859375,-0.02880827954504639,1258.0,-2.732767965517241
1237,28,68,110080,3424,0.8579546939581633,0.5342203378677368,0.9761434197425842,0.2,0.24647556245326996,0.005060499,-43.04962754249573,0.0004092704424510632,0.004638671875,-0.006363099266309291,1258.0,-2.732767965517241
1237,28,69,110592,3440,0.00923196945223026,-5.119256019592285,0.975806474685669,0.2,-0.03612416610121727,0.018047683,-43.03747618198395,0.0004092704424510632,0.2393798828125,-0.025312007492175326,1258.0,-2.732767965517241
1237,28,70,111104,3456,0.004233646017382853,-0.0005452632904052734,0.976860761642456,0.2,-0.043068621307611465,0.023351405,-43.037068486213684,0.0004092704424510632,0.2989501953125,-0.033944411741686054,1258.0,-2.731904431818182
1237,29,71,111616,3472,0.717033602995798,0.3888148069381714,0.9771515130996704,0.2,0.05044270679354668,0.0069511267,-43.06288945674896,0.0004092704424510632,0.01611328125,-0.005494303521118127,1258.0,-2.731904431818182
1237,29,72,112128,3488,0.012614687759196386,-3.0368294715881348,0.9774553179740906,0.2,-0.026362460106611252,0.024937853,-43.06672203540802,0.0004092704424510632,0.2568359375,-0.021096850105095655,1258.0,-2.7335544943820227
1237,30,73,112640,3504,1.2437221608124673,0.1730504035949707,0.977616012096405,0.2,0.09359513223171234,0.004652897,-43.07610487937927,0.0004092704424510632,0.010986328125,-0.0049199136410607025,1258.0,-2.7335544943820227
1237,30,74,113152,3520,0.008486105187330395,-0.42973577976226807,0.9766060709953308,0.2,-0.035854823887348175,0.015262449,-43.06194496154785,0.0004092704424510632,0.2076416015625,-0.02096105567761697,1258.0,-2.7335544943820227
1237,31,75,113664,3536,0.005106914075440727,0.5769375562667847,0.9785096645355225,0.2,-0.03339454159140587,0.024335008,-43.06577289104462,0.0004092704424510632,0.2711181640625,-0.02609125038725324,1258.0,-2.7319444222222224
1237,31,76,114176,3552,0.6232910840772092,0.5858091711997986,0.9792696833610535,0.2,0.07944875955581665,0.0078064124,-43.12258327007294,0.0004092704424510632,0.01123046875,-0.003958742214308586,1258.0,-2.7319444222222224
1237,31,77,114688,3568,0.05277285136980936,-5.858695983886719,0.978280782699585,0.2,-0.028178006410598755,0.025474075,-43.11907613277435,0.0004092704424510632,0.255615234375,-0.023462025477783754,1258.0,-2.732059296703297
1237,32,78,115200,3584,1.1289515350945294,0.17776787281036377,0.9777734279632568,0.2,0.10067441314458847,0.008800227,-43.08290886878967,0.0004092704424510632,0.048828125,-0.01275067837559618,1258.0,-2.732059296703297
1237,32,79,115712,3600,0.025135485688224435,-2.0028645992279053,0.9775891900062561,0.2,-0.02474854327738285,0.050398953,-43.073224902153015,0.0004092704424510632,0.33837890625,-0.02813484045327641,1258.0,-2.732059296703297
1237,33,80,116224,3616,0.4442250346764922,0.7059550285339355,0.977549135684967,0.2,0.15179972350597382,0.011239205,-43.06009662151337,0.0004092704424510632,0.1119384765625,-0.00923315028194338,1258.0,-2.7317094673913047
1237,33,81,116736,3632,0.08713561441982165,0.9482091069221497,0.9775696396827698,0.2,-0.026200193911790848,0.02858271,-43.06432056427002,0.0004092704424510632,0.2152099609375,-0.023845544637879357,1258.0,-2.7317094673913047
1237,33,82,117248,3648,0.0240095128538087,-4.725597858428955,0.9783216118812561,0.2,-0.019978508353233337,0.018821891,-43.06621611118317,0.0004092704424510632,0.2017822265625,-0.019777010464167688,1258.0,-2.730984795698925
1237,34,83,117760,3664,1.5778556168079376,0.16257917881011963,0.9783713817596436,0.2,0.4053645133972168,0.005495102,-43.088059306144714,0.0004092704424510632,0.0135498046875,-0.006056557220290415,1258.0,-2.730984795698925
1237,34,84,118272,3680,0.005519443060620688,-0.07886147499084473,0.977903425693512,0.2,-0.05106262490153313,0.018525876,-43.079235792160034,0.0004092704424510632,0.249755859375,-0.031827401035116054,1258.0,-2.7282446382978724
1237,35,85,118784,3696,0.922810145188123,0.5794750452041626,0.977746307849884,0.2,0.10419316589832306,0.0074206498,-43.069520592689514,0.0004092704424510632,0.0242919921875,-0.0063191771623678505,1258.0,-2.7282446382978724
1237,35,86,119296,3712,0.003950826379877981,-2.1727046966552734,0.9747107625007629,0.2,-0.02351321093738079,0.019245986,-43.02897870540619,0.0004092704424510632,0.2518310546875,-0.027529233950190246,1258.0,-2.7282446382978724
1237,35,87,119808,3728,0.003846846622764133,-0.22371351718902588,0.9727188944816589,0.2,-0.038176871836185455,0.032700785,-42.927648067474365,0.0004092704424510632,0.3565673828125,-0.03295580604753923,1258.0,-2.7277
1238,36,88,120320,3744,1.0927767539396882,0.3988088369369507,0.9729743003845215,0.2,0.08167574554681778,0.0061246096,-42.906692028045654,0.0004092704424510632,0.0355224609375,-0.005462395885842852,1258.0,-2.7277
1238,36,89,120832,3760,0.013206341216573492,-2.2381319999694824,0.9728754758834839,0.2,-0.03295888379216194,0.022653785,-42.90998029708862,0.0004092704424510632,0.267578125,-0.024401909875450656,1258.0,-2.7272279583333336
1238,37,90,121344,3776,2.0004760213196278,0.2647669315338135,0.9729416966438293,0.2,0.38532111048698425,0.0026513143,-42.911213636398315,0.0004092704424510632,0.0023193359375,0.001946371077792719,1258.0,-2.7272279583333336
1238,37,91,121856,3792,0.005630531195492949,0.15041440725326538,0.9717795252799988,0.2,-0.03639937937259674,0.015570508,-42.8941912651062,0.0004092704424510632,0.2403564453125,-0.02646061303676106,1258.0,-2.7272279583333336
1238,38,92,122368,3808,0.0024917355840443633,-2.095118284225464,0.971849262714386,0.2,-0.039302513003349304,0.020049267,-42.870938420295715,0.0004092704424510632,0.275390625,-0.02591271509299986,1258.0,-2.725812391752578
1238,38,93,122880,3824,1.7003477648831904,0.3481764793395996,0.9718601107597351,0.2,0.17228324711322784,0.0037710834,-42.87321388721466,0.0004092704424510632,0.00439453125,-0.002172056607378181,1258.0,-2.725812391752578
1238,38,94,123392,3840,0.008058955194428563,-1.9751174449920654,0.972317099571228,0.2,-0.024181736633181572,0.021195222,-42.877923369407654,0.0004092704424510632,0.2860107421875,-0.028134469292126596,1258.0,-2.7244263673469393
1238,39,95,123904,3856,1.446883438155055,0.46202200651168823,0.9723623991012573,0.2,0.26915568113327026,0.0034993365,-42.88324475288391,0.0004092704424510632,0.00537109375,-0.003584253223380074,1258.0,-2.7244263673469393
1238,39,96,124416,3872,0.008317332554724999,-4.0277252197265625,0.9729159474372864,0.2,-0.029173925518989563,0.016137332,-42.89212203025818,0.0004092704424510632,0.1988525390625,-0.021105975323735038,1258.0,-2.7244263673469393
1238,40,97,124928,3888,0.0027339905900589656,-0.39984166622161865,0.9728468656539917,0.2,-0.03695783391594887,0.015107805,-42.90580499172211,0.0004092704424510632,0.2218017578125,-0.0226591118844226,1258.0,-2.7258557070707075
