time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/clip_fraction,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/value_loss,train/learning_rate,train/n_updates,train/std,train/policy_gradient_loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
1218,13,5,6656,0.2420654296875,0.017515194,0.020869672298431396,-0.02785433456301689,0.2,0.011921606434043497,0.0004092704424510632,192,0.9889658689498901,-0.023571680329041556,-43.62549865245819,-2.7389492000000004,1258.0
1213,14,5,7168,0.2896728515625,0.025101244,0.029016315937042236,-0.04250139370560646,0.2,0.03431557543808594,0.0004092704424510632,208,0.9882888197898865,-0.035289954335894436,-43.631590843200684,-2.7389492000000004,1258.0
1208,15,6,7680,0.255126953125,0.017784324,0.12767374515533447,-0.035715848207473755,0.2,0.003129609700408764,0.0004092704424510632,224,0.987092912197113,-0.025280742411268875,-43.594698548316956,-2.7429236666666674,1258.0
1205,16,6,8192,0.27685546875,0.026777666,0.1464952826499939,-0.022363206371665,0.2,0.05208059900905937,0.0004092704424510632,240,0.9881594777107239,-0.027003170718671754,-43.58199954032898,-2.7429236666666674,1258.0
1202,17,7,8704,0.2244873046875,0.019435067,-0.4560052156448364,-0.0321771465241909,0.2,0.0028433171992219286,0.0004092704424510632,256,0.9893985986709595,-0.0235977663542144,-43.630733132362366,-2.7429236666666674,1258.0
1200,18,7,9216,0.2333984375,0.019560412,0.0030747652053833008,-0.03315377235412598,0.2,0.0164095182553865,0.0004092704424510632,272,0.9895241856575012,-0.022183179360581562,-43.648433685302734,-2.7520137142857144,1258.0
1197,19,8,9728,0.233154296875,0.020511681,0.00333559513092041,0.008977657184004784,0.2,0.08697179052978754,0.0004092704424510632,288,0.9889674186706543,-0.01912281443946995,-43.63863408565521,-2.7520137142857144,1258.0
1196,20,8,10240,0.2235107421875,0.017325249,-0.029782533645629883,-0.03857513889670372,0.2,0.0035625072887341958,0.0004092704424510632,304,0.9883116483688354,-0.025629569980083033,-43.61872625350952,-2.7230873749999995,1258.0
1195,21,8,10752,0.2572021484375,0.018852383,0.13979673385620117,-0.023732995614409447,0.2,0.06427316088229418,0.0004092704424510632,320,0.9857863783836365,-0.027052946126786992,-43.57141816616058,-2.7230873749999995,1258.0
1193,22,9,11264,0.1429443359375,0.013126278,-0.6546269655227661,-0.033686213195323944,0.2,0.0036390005589055363,0.0004092704424510632,336,0.983514130115509,-0.018844387392164208,-43.489301681518555,-2.7230873749999995,1258.0
1191,23,9,11776,0.2191162109375,0.015398642,0.1727256178855896,-0.032791316509246826,0.2,0.012778890348272398,0.0004092704424510632,352,0.9834378957748413,-0.023317085317103192,-43.443960189819336,-2.727005444444444,1258.0
1190,24,10,12288,0.198486328125,0.017550293,0.32310134172439575,-0.012465294450521469,0.2,0.04212489980272949,0.0004092704424510632,368,0.982830822467804,-0.01852336755837314,-43.44200420379639,-2.727005444444444,1258.0
1190,25,10,12800,0.2080078125,0.0154323615,-0.779059648513794,-0.04130673035979271,0.2,0.005710345329134725,0.0004092704424510632,384,0.9816720485687256,-0.0255471868586028,-43.40935802459717,-2.7197293999999994,1258.0
1189,26,11,13312,0.2027587890625,0.020030707,0.4611473083496094,-0.0028573330491781235,0.2,0.053741320385597646,0.0004092704424510632,400,0.9810090661048889,-0.023668714522500522,-43.38261902332306,-2.7197293999999994,1258.0
1188,27,11,13824,0.28466796875,0.019876413,-0.38950884342193604,-0.04406355321407318,0.2,0.00247666289578774,0.0004092704424510632,416,0.9806972146034241,-0.033164813328767195,-43.367727279663086,-2.7197293999999994,1258.0
1187,28,12,14336,0.24560546875,0.028991345,0.3518897294998169,-0.025416523218154907,0.2,0.012061686022207141,0.0004092704424510632,432,0.9806845188140869,-0.02501513934112154,-43.36367869377136,-2.7236098181818176,1258.0
1186,29,12,14848,0.2880859375,0.030341439,0.362248957157135,-0.025410208851099014,0.2,0.0333898808748927,0.0004092704424510632,448,0.979479968547821,-0.02360354855773039,-43.3434818983078,-2.7236098181818176,1258.0
1185,30,12,15360,0.213623046875,0.02173968,-0.745956540107727,-0.038940105587244034,0.2,0.006169015934574418,0.0004092704424510632,464,0.9799080491065979,-0.024526809123926796,-43.32334315776825,-2.7303080833333326,1258.0
1184,31,13,15872,0.2642822265625,0.020657573,0.5381612777709961,-0.009036332368850708,0.2,0.07183317572344095,0.0004092704424510632,480,0.9795396327972412,-0.025325060210889205,-43.32834541797638,-2.7303080833333326,1258.0
1183,32,13,16384,0.208984375,0.018247042,0.3921341300010681,-0.02974928542971611,0.2,0.0068308456320664845,0.0004092704424510632,496,0.9786187410354614,-0.027128852903842926,-43.30676591396332,-2.7220859230769228,1258.0
1182,33,14,16896,0.2513427734375,0.021831058,0.6895389556884766,-0.004839859902858734,0.2,0.060991556965745986,0.0004092704424510632,512,0.9778697490692139,-0.025784462050069124,-43.27801275253296,-2.7220859230769228,1258.0
1181,34,14,17408,0.2027587890625,0.01922471,-0.8992279767990112,-0.03366340696811676,0.2,0.00491343138855882,0.0004092704424510632,528,0.9808987975120544,-0.023486234451411292,-43.30353271961212,-2.7220859230769228,1258.0
1181,35,15,17920,0.18701171875,0.015920684,-0.04169964790344238,-0.02950284630060196,0.2,0.005108200712129474,0.0004092704424510632,544,0.9818165898323059,-0.02080558578018099,-43.384342074394226,-2.7224737857142856,1258.0
1180,36,15,18432,0.1275634765625,0.0152726695,0.18263918161392212,0.0033072810620069504,0.2,0.10179944115225226,0.0004092704424510632,560,0.9813764095306396,-0.015585457585984841,-43.384033203125,-2.7224737857142856,1258.0
1180,37,16,18944,0.2860107421875,0.026651807,0.012322008609771729,-0.039877116680145264,0.2,0.0048782348312670365,0.0004092704424510632,576,0.9813229441642761,-0.03231743851210922,-43.376224398612976,-2.7186770666666664,1258.0
1179,38,16,19456,0.166259765625,0.02122365,0.24705231189727783,0.005467943847179413,0.2,0.10319266852457076,0.0004092704424510632,592,0.9816653728485107,-0.01992032228736207,-43.382803440093994,-2.7186770666666664,1258.0
1179,39,16,19968,0.2103271484375,0.015242828,-1.2963228225708008,-0.042127352207899094,0.2,0.0029279414702614304,0.0004092704424510632,608,0.9821153879165649,-0.025860524940071627,-43.390554428100586,-2.7186770666666664,1258.0
1178,40,17,20480,0.266845703125,0.021328405,0.04714310169219971,-0.028639499098062515,0.2,0.012186283827759326,0.0004092704424510632,624,0.9821121096611023,-0.027733525581425056,-43.397119641304016,-2.7282555625000002,1258.0
1178,41,17,20992,0.18408203125,0.022560045,0.2101694941520691,0.009518902748823166,0.2,0.1439404181437567,0.0004092704424510632,640,0.9822201132774353,-0.02450964879244566,-43.39965736865997,-2.7282555625000002,1258.0
1177,42,18,21504,0.2628173828125,0.019632494,-0.9132680892944336,-0.05079503729939461,0.2,0.003647393936262233,0.0004092704424510632,656,0.9800368547439575,-0.031396532358485274,-43.375847697257996,-2.7258652941176473,1258.0
1177,43,18,22016,0.1209716796875,0.017978348,0.35037606954574585,0.035341788083314896,0.2,0.14558601891621947,0.0004092704424510632,672,0.979171633720398,-0.01705263086478226,-43.316062927246094,-2.7258652941176473,1258.0
1176,44,19,22528,0.2196044921875,0.016417935,-2.4049763679504395,-0.03685172274708748,0.2,0.0038434810121543705,0.0004092704424510632,688,0.9810835123062134,-0.02471087427693419,-43.33372139930725,-2.7258652941176473,1258.0
1176,45,19,23040,0.268798828125,0.024200182,0.17945408821105957,-0.018281057476997375,0.2,0.011713270694599487,0.0004092704424510632,704,0.9814606308937073,-0.02502922479470726,-43.38260793685913,-2.7226734444444443,1258.0
1175,46,20,23552,0.097412109375,0.012347396,0.5387261509895325,-0.00277014821767807,0.2,0.1106416528346017,0.0004092704424510632,720,0.9801194667816162,-0.015433861015480943,-43.36299669742584,-2.7226734444444443,1258.0
1173,47,20,24064,0.220947265625,0.016588436,-0.3720548152923584,-0.045978695154190063,0.2,0.008866071191732772,0.0004092704424510632,736,0.9796518683433533,-0.0259898930817144,-43.3210905790329,-2.7143863684210525,1258.0
1173,48,20,24576,0.1502685546875,0.013430055,0.6567975282669067,-0.004785478115081787,0.2,0.13087620260193944,0.0004092704424510632,752,0.9800847172737122,-0.017796658910810947,-43.32743978500366,-2.7143863684210525,1258.0
1173,49,21,25088,0.217041015625,0.014088519,-1.562828540802002,-0.021188117563724518,0.2,0.0036266640963731334,0.0004092704424510632,768,0.9793712496757507,-0.023641564170247875,-43.32774329185486,-2.7143863684210525,1258.0
1173,50,21,25600,0.2623291015625,0.02081297,0.364250123500824,-0.056447893381118774,0.2,0.012512648449046537,0.0004092704424510632,784,0.9791058301925659,-0.03075987088959664,-43.30117475986481,-2.7120208999999997,1258.0
1172,51,22,26112,0.1441650390625,0.023364197,0.597111701965332,-0.018748609349131584,0.2,0.0786427300190553,0.0004092704424510632,800,0.978645920753479,-0.021123381971847266,-43.298808574676514,-2.7120208999999997,1258.0
1172,52,22,26624,0.192626953125,0.011213154,-0.23852097988128662,-0.029036790132522583,0.2,0.01366340191452764,0.0004092704424510632,816,0.9766595363616943,-0.02005874048336409,-43.257319688797,-2.7178311904761907,1258.0
1171,53,23,27136,0.1365966796875,0.020224158,0.7915623784065247,0.010300204157829285,0.2,0.12151100509800017,0.0004092704424510632,832,0.9758182168006897,-0.020991755445720628,-43.20458495616913,-2.7178311904761907,1258.0
1171,54,23,27648,0.254150390625,0.021621611,-0.6045328378677368,-0.034292712807655334,0.2,0.005066766563686542,0.0004092704424510632,848,0.9740412831306458,-0.02659724668774288,-43.17253768444061,-2.7178311904761907,1258.0
1171,55,24,28160,0.218017578125,0.024435755,0.6985363960266113,-0.007958827540278435,0.2,0.06489603663794696,0.0004092704424510632,864,0.9730036854743958,-0.021737781862611882,-43.12416064739227,-2.7179444545454547,1258.0
1171,56,24,28672,0.17041015625,0.025106948,0.8469128608703613,-0.02038251794874668,0.2,0.037612440035445616,0.0004092704424510632,880,0.9719474911689758,-0.020534623850835487,-43.09851145744324,-2.7179444545454547,1258.0
1171,57,24,29184,0.236328125,0.014379099,-0.964339017868042,-0.025249633938074112,0.2,0.0158928579185158,0.0004092704424510632,896,0.971677303314209,-0.02622865569719579,-43.06819272041321,-2.721078695652174,1258.0
1172,58,25,29696,0.1456298828125,0.021608427,0.780941367149353,0.028620880097150803,0.2,0.11898775398731232,0.0004092704424510632,912,0.9718078374862671,-0.01914006908191368,-43.0726500749588,-2.721078695652174,1258.0
1172,59,25,30208,0.229736328125,0.016798865,-0.028345823287963867,-0.043592408299446106,0.2,0.008167428139131516,0.0004092704424510632,928,0.9727023839950562,-0.02710514498176053,-43.082958459854126,-2.724843875,1258.0
1171,60,26,30720,0.105224609375,0.010543887,0.8069260120391846,0.024856507778167725,0.2,0.14669268997386098,0.0004092704424510632,944,0.974366307258606,-0.015197157852526288,-43.126839995384216,-2.724843875,1258.0
1171,61,26,31232,0.207763671875,0.012363153,-1.2816343307495117,-0.028831083327531815,0.2,0.008365188026800752,0.0004092704424510632,960,0.9733409285545349,-0.02194434925331734,-43.141968727111816,-2.724843875,1258.0
1171,62,27,31744,0.212890625,0.016623836,0.1525481939315796,-0.03927148878574371,0.2,0.0036535430335788988,0.0004092704424510632,976,0.9712957739830017,-0.025972932402510196,-43.0878221988678,-2.7324042000000004,1258.0
1170,63,27,32256,0.060546875,0.008837272,0.38494956493377686,0.014701321721076965,0.2,0.1992705932352692,0.0004092704424510632,992,0.9701932072639465,-0.012821451527997851,-43.03347384929657,-2.7324042000000004,1258.0
1170,64,27,32768,0.2647705078125,0.019540217,-0.023938417434692383,-0.04529279097914696,0.2,0.0028511315103969537,0.0004092704424510632,1008,0.9691115617752075,-0.03281550551764667,-42.996413588523865,-2.727201884615385,1258.0
1170,65,28,33280,0.09130859375,0.01060458,0.6067010164260864,0.021599220111966133,0.2,0.16633087443187833,0.0004092704424510632,1024,0.968269944190979,-0.011417079935199581,-42.96880555152893,-2.727201884615385,1258.0
1169,66,28,33792,0.2279052734375,0.016107678,-2.8417420387268066,-0.025051739066839218,0.2,0.003186836420354666,0.0004092704424510632,1040,0.9676934480667114,-0.0226028939941898,-42.93803918361664,-2.727201884615385,1258.0
1169,67,29,34304,0.270263671875,0.024247006,0.07099205255508423,-0.03977537155151367,0.2,0.009473017940763384,0.0004092704424510632,1056,0.967703640460968,-0.02887183814891614,-42.93703234195709,-2.7275830000000005,1258.0
1169,68,29,34816,0.020751953125,0.0067173867,0.3562126159667969,0.033008113503456116,0.2,0.28495961404405534,0.0004092704424510632,1072,0.9678796529769897,-0.006365958892274648,-42.93466591835022,-2.7275830000000005,1258.0
1169,69,30,35328,0.167236328125,0.0147869475,-0.6575853824615479,-0.026772229000926018,0.2,0.0028475401959440205,0.0004092704424510632,1088,0.9680480360984802,-0.021490759296284523,-42.94526553153992,-2.7294261071428574,1258.0
1168,70,30,35840,0.0343017578125,0.011111103,0.35942113399505615,0.017636416479945183,0.2,0.3557229714933783,0.0004092704424510632,1104,0.9679081439971924,-0.009254291202523746,-42.949389576911926,-2.7294261071428574,1258.0
1168,71,31,36352,0.2371826171875,0.019681629,-2.1683309078216553,-0.03848756477236748,0.2,0.002483284020854626,0.0004092704424510632,1120,0.9676396250724792,-0.023946383356815204,-42.93829941749573,-2.7294261071428574,1258.0
1168,72,31,36864,0.245849609375,0.018994005,0.2905125617980957,-0.015513677150011063,0.2,0.01201298157684505,0.0004092704424510632,1136,0.9670204520225525,-0.025798447750275955,-42.92165553569794,-2.731969103448276,1258.0
1168,73,31,37376,0.0701904296875,0.015097253,0.6231212615966797,0.08418958634138107,0.2,0.21941484790295362,0.0004092704424510632,1152,0.9670132994651794,-0.0123600648221327,-42.91509008407593,-2.731969103448276,1258.0
1167,74,32,37888,0.1866455078125,0.018622255,-1.32206130027771,-0.019432898610830307,0.2,0.022546941734617576,0.0004092704424510632,1168,0.968305230140686,-0.019492400067974813,-42.92794704437256,-2.7274098000000007,1258.0
1167,75,32,38400,0.128173828125,0.014590502,0.7929486632347107,0.026847638189792633,0.2,0.2851891350001097,0.0004092704424510632,1184,0.9686369895935059,-0.02040387377201114,-42.962722182273865,-2.7274098000000007,1258.0
1167,76,33,38912,0.259521484375,0.019001175,0.16083794832229614,-0.03781406208872795,0.2,0.008801739764749072,0.0004092704424510632,1200,0.9685551524162292,-0.02907867763133254,-42.96243381500244,-2.7274098000000007,1258.0
1166,77,33,39424,0.2996826171875,0.027690709,0.6424530744552612,-0.017900481820106506,0.2,0.03599594725528732,0.0004092704424510632,1216,0.9696040749549866,-0.032012674389989115,-42.974321603775024,-2.7240321290322584,1258.0
1166,78,34,39936,0.1075439453125,0.015697002,0.8551101684570312,0.03446004539728165,0.2,0.1315480440389365,0.0004092704424510632,1232,0.9697968363761902,-0.01619389880215749,-42.997575998306274,-2.7240321290322584,1258.0
1166,79,34,40448,0.128173828125,0.016966859,-0.07599782943725586,-0.017451662570238113,0.2,0.07241171272471547,0.0004092704424510632,1248,0.9701659083366394,-0.018480333368643187,-43.00275278091431,-2.71942090625,1258.0
1166,80,35,40960,0.112548828125,0.014169169,0.8606300354003906,0.08628083765506744,0.2,0.24863008363172412,0.0004092704424510632,1264,0.970257043838501,-0.013773804195807315,-43.01637625694275,-2.71942090625,1258.0
1166,81,35,41472,0.2615966796875,0.017102892,-0.9994072914123535,-0.038114994764328,0.2,0.00407081596495118,0.0004092704424510632,1280,0.967287003993988,-0.03106322171515785,-42.98125612735748,-2.71942090625,1258.0
1165,82,36,41984,0.119140625,0.014035565,0.682863712310791,-0.008374137803912163,0.2,0.042716295924037695,0.0004092704424510632,1296,0.9649609327316284,-0.016550975509744603,-42.87685239315033,-2.721116848484848,1258.0
1165,83,36,42496,0.15380859375,0.024250662,0.7287642359733582,-0.023936688899993896,0.2,0.12344570478308015,0.0004092704424510632,1312,0.9636313319206238,-0.01864759059390053,-42.82806992530823,-2.721116848484848,1258.0
1165,84,36,43008,0.2574462890625,0.02000203,-1.7077724933624268,-0.03668348863720894,0.2,0.011885834421264008,0.0004092704424510632,1328,0.9625099301338196,-0.025121977261733264,-42.78701734542847,-2.7207940588235293,1258.0
1164,85,37,43520,0.0604248046875,0.012242105,0.48733633756637573,0.09911958873271942,0.2,0.3222594507969916,0.0004092704424510632,1344,0.9622389078140259,-0.014129639137536287,-42.766584038734436,-2.7207940588235293,1258.0
1164,86,37,44032,0.18798828125,0.0142758945,-0.38788747787475586,-0.032499365508556366,0.2,0.0021842282694706228,0.0004092704424510632,1360,0.9618090987205505,-0.020579929172527045,-42.757734417915344,-2.7151623714285713,1258.0
1164,87,38,44544,0.03466796875,0.013206072,0.5460162162780762,0.030458971858024597,0.2,0.3230306333862245,0.0004092704424510632,1376,0.9613545536994934,-0.009854142626863904,-42.74696958065033,-2.7151623714285713,1258.0
1164,88,38,45056,0.2847900390625,0.018929811,-0.9203668832778931,-0.04143765941262245,0.2,0.003487818772555329,0.0004092704424510632,1392,0.9609606266021729,-0.03049664484569803,-42.73017680644989,-2.7151623714285713,1258.0
1164,89,39,45568,0.238037109375,0.01696755,0.1840599775314331,-0.040166597813367844,0.2,0.003440960485022515,0.0004092704424510632,1408,0.9610958695411682,-0.023402205588354263,-42.72638297080994,-2.71413625,1258.0
1164,90,39,46080,0.0281982421875,0.009848559,0.46384692192077637,0.03235340118408203,0.2,0.38405491574667394,0.0004092704424510632,1424,0.9607008695602417,-0.008851395803503692,-42.72175586223602,-2.71413625,1258.0
1164,91,40,46592,0.2340087890625,0.015916917,-1.291823148727417,-0.03247668594121933,0.2,0.0032805542650748976,0.0004092704424510632,1440,0.9606994390487671,-0.02363252456416376,-42.712013363838196,-2.718256972972973,1258.0
1164,92,40,47104,0.01318359375,0.006066698,0.5038378834724426,0.19458717107772827,0.2,0.43186749471351504,0.0004092704424510632,1456,0.9607169032096863,-0.008783274097368121,-42.71611678600311,-2.718256972972973,1258.0
1164,93,40,47616,0.2047119140625,0.013392937,-1.5707731246948242,-0.035560112446546555,0.2,0.0021639353763021063,0.0004092704424510632,1472,0.9617368578910828,-0.024170463337213732,-42.72646391391754,-2.718256972972973,1258.0
1164,94,41,48128,0.2452392578125,0.02510558,-0.10152232646942139,-0.03573758155107498,0.2,0.00911863821966108,0.0004092704424510632,1488,0.9629968404769897,-0.024777394479315262,-42.769630789756775,-2.7198985789473684,1258.0
1164,95,41,48640,0.0140380859375,0.005674327,0.22708022594451904,0.0806494876742363,0.2,0.6845725551247597,0.0004092704424510632,1504,0.9631347060203552,-0.005714706683647819,-42.787407636642456,-2.7198985789473684,1258.0
1164,96,42,49152,0.241943359375,0.017117385,0.11315315961837769,-0.023532995954155922,0.2,0.006758342526154593,0.0004092704424510632,1520,0.9629579782485962,-0.02584681772714248,-42.78606331348419,-2.7242337435897435,1258.0
1164,97,42,49664,0.031494140625,0.008715898,0.7637122273445129,0.10089720040559769,0.2,0.4589287079870701,0.0004092704424510632,1536,0.9626915454864502,-0.007737111387541518,-42.77717888355255,-2.7242337435897435,1258.0
1165,98,43,50176,0.27880859375,0.023162575,-0.5665320158004761,-0.03395262360572815,0.2,0.005656886554788798,0.0004092704424510632,1552,0.9636988639831543,-0.027109122820547782,-42.78719174861908,-2.7242337435897435,1258.0
1165,99,43,50688,0.2342529296875,0.019530741,0.37449073791503906,-0.022816596552729607,0.2,0.012093066645320505,0.0004092704424510632,1568,0.9640517830848694,-0.02437430151621811,-42.81154727935791,-2.718738525,1258.0
1165,100,43,51200,0.0679931640625,0.01171804,0.7000519037246704,0.0769018679857254,0.2,0.29541714978404343,0.0004092704424510632,1584,0.964087724685669,-0.011352743313182145,-42.823006987571716,-2.718738525,1258.0
1165,101,44,51712,0.261962890625,0.016659219,0.051647961139678955,-0.029404833912849426,0.2,0.019369685440324247,0.0004092704424510632,1600,0.9644239544868469,-0.026490376563742757,-42.822349548339844,-2.7194719024390244,1258.0
1165,102,44,52224,0.080322265625,0.016457073,0.7784382700920105,0.14145705103874207,0.2,0.36643057595938444,0.0004092704424510632,1616,0.9642261862754822,-0.012017732129606884,-42.82865238189697,-2.7194719024390244,1258.0
1164,103,45,52736,0.2032470703125,0.01493367,-0.11704885959625244,-0.03543364629149437,0.2,0.005861544515937567,0.0004092704424510632,1632,0.9643449187278748,-0.022972827253397554,-42.82210052013397,-2.7194719024390244,1258.0
1164,104,45,53248,0.2659912109375,0.021576215,0.5680530071258545,-0.039932530373334885,0.2,0.015948373125866055,0.0004092704424510632,1648,0.9629285335540771,-0.024448021489661187,-42.80816686153412,-2.7189621666666666,1258.0
1164,105,46,53760,0.0478515625,0.013420806,0.7216147184371948,0.030757034197449684,0.2,0.2882610496599227,0.0004092704424510632,1664,0.962023913860321,-0.01203986098698806,-42.76361036300659,-2.7189621666666666,1258.0
1164,106,46,54272,0.23828125,0.024412451,0.048288822174072266,-0.04599866271018982,0.2,0.015138014743570238,0.0004092704424510632,1680,0.9603482484817505,-0.030251517964643426,-42.725945830345154,-2.7212836744186046,1258.0
1164,107,47,54784,0.05029296875,0.010526741,0.7984548807144165,0.0899137333035469,0.2,0.3105590525083244,0.0004092704424510632,1696,0.9595792889595032,-0.009268663416150957,-42.68082094192505,-2.7212836744186046,1258.0
1164,108,47,55296,0.2664794921875,0.02265628,-1.0377888679504395,-0.03665607050061226,0.2,0.008999034514999948,0.0004092704424510632,1712,0.9594821929931641,-0.02716769684047904,-42.67103087902069,-2.7212836744186046,1258.0
1164,109,47,55808,0.2120361328125,0.022135727,0.6535489559173584,-0.016941726207733154,0.2,0.04438923846464604,0.0004092704424510632,1728,0.9593262672424316,-0.025258595327613875,-42.66637337207794,-2.7181663636363633,1258.0
1164,110,48,56320,0.0411376953125,0.011193199,0.7344385385513306,-0.0020889248698949814,0.2,0.28993362362962216,0.0004092704424510632,1744,0.9589956998825073,-0.01154652661352884,-42.65677464008331,-2.7181663636363633,1258.0
1164,111,48,56832,0.2430419921875,0.019977948,-1.0379469394683838,-0.03517693281173706,0.2,0.010647349990904331,0.0004092704424510632,1760,0.9584904909133911,-0.024462595261866227,-42.64323091506958,-2.7195759555555554,1258.0
1165,112,49,57344,0.0361328125,0.01027423,0.46546924114227295,0.07246105372905731,0.2,0.5168911507353187,0.0004092704424510632,1776,0.9582654237747192,-0.0090368425444467,-42.630810618400574,-2.7195759555555554,1258.0
1165,113,49,57856,0.1949462890625,0.012814387,-2.2791733741760254,-0.02779608964920044,0.2,0.004167523475189228,0.0004092704424510632,1792,0.9573262333869934,-0.020360683542094193,-42.611451745033264,-2.7195759555555554,1258.0
1165,114,50,58368,0.0538330078125,0.013187632,0.6946412324905396,0.0050224848091602325,0.2,0.1834032863844186,0.0004092704424510632,1808,0.9567760229110718,-0.012449422407371458,-42.586228251457214,-2.7166820869565216,1258.0
1165,115,50,58880,0.2125244140625,0.027443755,0.8309862613677979,-0.02180558070540428,0.2,0.06517168338177726,0.0004092704424510632,1824,0.9563874006271362,-0.021220714697847143,-42.57076692581177,-2.7166820869565216,1258.0
1165,116,50,59392,0.226318359375,0.019311015,-0.6224608421325684,-0.026905562728643417,0.2,0.021724932885263115,0.0004092704424510632,1840,0.9568592309951782,-0.023393263662001118,-42.571454882621765,-2.714100340425532,1258.0
1165,117,51,59904,0.014404296875,0.005790457,0.8265029191970825,0.10920930653810501,0.2,0.5287735066376626,0.0004092704424510632,1856,0.9569098949432373,-0.007744171656668186,-42.58264636993408,-2.714100340425532,1258.0
1165,118,51,60416,0.2625732421875,0.021855732,0.1959649920463562,-0.03430744633078575,0.2,0.011596467811614275,0.0004092704424510632,1872,0.9556109309196472,-0.02539212580450112,-42.5638552904129,-2.71203875,1258.0
1165,119,52,60928,0.06640625,0.009687256,0.8539162278175354,0.4818698763847351,0.2,0.8327842429280281,0.0004092704424510632,1888,0.954863429069519,-0.010949988485663198,-42.51939582824707,-2.71203875,1258.0
1165,120,52,61440,0.2799072265625,0.022712339,-3.4466376304626465,-0.0474240668118,0.2,0.005977060292934766,0.0004092704424510632,1904,0.9561098217964172,-0.029156981239793822,-42.52588069438934,-2.71203875,1258.0
1165,121,53,61952,0.37451171875,0.030251201,-0.1255040168762207,-0.04413723200559616,0.2,0.005907762904826086,0.0004092704424510632,1920,0.9547348618507385,-0.0383828850754071,-42.53864336013794,-2.707346693877551,1258.0
1165,122,53,62464,0.0369873046875,0.012047587,0.31524598598480225,0.038357075303792953,0.2,0.5422848067246377,0.0004092704424510632,1936,0.9543374180793762,-0.007549178058980033,-42.495561480522156,-2.707346693877551,1258.0
1165,123,54,62976,0.3331298828125,0.029687539,0.395194411277771,-0.03675716742873192,0.2,0.007279818077222444,0.0004092704424510632,1952,0.9541284441947937,-0.03125379700213671,-42.49365150928497,-2.70594022,1258.0
1165,124,54,63488,0.016357421875,0.005836202,0.8059056997299194,0.45806509256362915,0.2,0.6900704074651003,0.0004092704424510632,1968,0.953959047794342,-0.006267769895202946,-42.48121690750122,-2.70594022,1258.0
1165,125,54,64000,0.216796875,0.017913334,-0.5045576095581055,-0.021957475692033768,0.2,0.002860512468032539,0.0004092704424510632,1984,0.9534211754798889,-0.02257845620624721,-42.47228729724884,-2.70594022,1258.0
