train/critic_loss,train/ent_coef_loss,time/fps,time/time_elapsed,time/episodes,train/n_updates,train/ent_coef,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/learning_rate,time/total_timesteps
2.260836124420166,-156.3846435546875,26,187,4,4791,0.019417768344283104,-4.5967685,1223.0,-122.93862915039062,0.0008459126528049375,4892
50.145442962646484,-33.38542938232422,28,347,8,9683,0.0015951753593981266,-3.492637875,1223.0,-129.332763671875,0.0008459126528049375,9784
50.05891036987305,59.915008544921875,28,521,12,14575,0.0006829650956206024,-2.803434083333333,1223.0,-133.95736694335938,0.0008459126528049375,14676
3.4539144039154053,-47.91617202758789,27,703,16,19467,0.0011073213536292315,-2.4467724375,1223.0,-138.21180725097656,0.0008459126528049375,19568
5.316745758056641,4.511109352111816,28,870,20,24359,0.0009521276806481183,-2.2473452000000003,1223.0,-141.35960388183594,0.0008459126528049375,24460
10.9259672164917,30.530811309814453,35,122,24,29251,0.0005638184957206249,-2.1429097916666664,1223.0,-141.27432250976562,0.0008459126528049375,29352
8.08087158203125,9.472390174865723,35,260,28,34143,0.0012262839591130614,-2.0353439285714283,1223.0,-140.89163208007812,0.0008459126528049375,34244
5.797021865844727,12.435649871826172,35,397,32,39035,0.00091867073206231,-1.96004175,1223.0,-132.6513214111328,0.0008459126528049375,39136
11.494088172912598,110.01243591308594,35,535,36,43927,0.00033593419357202947,-1.9246137499999998,1223.0,-131.41973876953125,0.0008459126528049375,44028
6.883222579956055,51.683753967285156,35,673,40,48819,0.0004821728216484189,-1.8918592750000003,1223.0,-135.45774841308594,0.0008459126528049375,48920
10.326456069946289,29.618988037109375,35,106,44,53711,0.000722772441804409,-1.8626907727272728,1223.0,-129.9120635986328,0.0008459126528049375,53812
3.5326507091522217,-34.66852951049805,35,243,48,58603,0.0008495294605381787,-1.8520890625000002,1223.0,-126.02885437011719,0.0008459126528049375,58704
101.19803619384766,43.10675048828125,35,379,52,63495,0.0008778277551755309,-1.826792653846154,1223.0,-99.8117904663086,0.0008459126528049375,63596
7.914458274841309,-41.63034439086914,35,518,56,68387,0.002215872285887599,-1.7996034107142858,1223.0,-76.57139587402344,0.0008459126528049375,68488
2.1565113067626953,7.427114963531494,35,658,60,73279,0.0009714758489280939,-1.779433866666667,1223.0,-66.57904052734375,0.0008459126528049375,73380
1.591291904449463,44.908145904541016,33,98,64,78171,0.0006218251655809581,-1.755553453125,1223.0,-63.90968322753906,0.0008459126528049375,78272
2.1448874473571777,0.4528772830963135,32,248,68,83063,0.0002820122172124684,-1.7333799264705885,1223.0,-63.677913665771484,0.0008459126528049375,83164
0.3655914068222046,3.010018825531006,31,413,72,87955,0.0003959331370424479,-1.7210098333333332,1223.0,-62.74030303955078,0.0008459126528049375,88056
3.662940740585327,93.5872573852539,30,590,76,92847,0.0008123106090351939,-1.7239741973684208,1223.0,-53.331787109375,0.0008459126528049375,92948
0.779129683971405,13.106976509094238,29,768,80,97739,0.0006433300441130996,-1.7240895250000001,1223.0,-49.65650177001953,0.0008459126528049375,97840
