train/critic_loss,train/ent_coef_loss,time/fps,time/time_elapsed,time/episodes,train/n_updates,train/ent_coef,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/learning_rate,time/total_timesteps
1.245619773864746,-153.22207641601562,36,133,4,4791,0.0192562248557806,-4.7338775,1223.0,-123.06090545654297,0.0008459126528049375,4892
2.560289144515991,-20.31889533996582,32,297,8,9683,0.0010288270423188806,-3.7702987500000003,1223.0,-128.57269287109375,0.0008459126528049375,9784
96.67330932617188,0.9770521521568298,31,464,12,14575,0.0010857153683900833,-3.0612524166666666,1223.0,-130.56224060058594,0.0008459126528049375,14676
44.49729919433594,95.72828674316406,31,630,16,19467,0.0008096458041109145,-2.7328178750000003,1223.0,-135.99900817871094,0.0008459126528049375,19568
29.539655685424805,24.842092514038086,30,797,20,24359,0.001411095610819757,-2.4797758500000002,1223.0,-137.14784240722656,0.0008459126528049375,24460
29.908031463623047,58.225006103515625,33,129,24,29251,0.0021686863619834185,-2.3148045833333333,1223.0,-131.760986328125,0.0008459126528049375,29352
16.68059730529785,140.8347625732422,34,268,28,34143,0.0015263024251908064,-2.228128785714286,1223.0,-121.9647445678711,0.0008459126528049375,34244
1.8193284273147583,-35.86696243286133,34,407,32,39035,0.0014526135055348277,-2.12400790625,1223.0,-108.22122192382812,0.0008459126528049375,39136
2.3869805335998535,27.963722229003906,34,554,36,43927,0.0010537796188145876,-2.0563029722222224,1223.0,-108.38166046142578,0.0008459126528049375,44028
28.9793701171875,5.620620250701904,32,726,40,48819,0.00071475631557405,-1.9870164250000002,1223.0,-102.18724822998047,0.0008459126528049375,48920
5.963460922241211,53.6828498840332,29,131,44,53711,0.001289709354750812,-1.9389014545454544,1223.0,-95.75822448730469,0.0008459126528049375,53812
7.24044132232666,95.87866973876953,28,301,48,58603,0.001379508408717811,-1.8851736875,1223.0,-81.63390350341797,0.0008459126528049375,58704
11.271787643432617,-8.074536323547363,29,468,52,63495,0.0007614369969815016,-1.8509928653846153,1223.0,-73.16400909423828,0.0008459126528049375,63596
29.104900360107422,15.81689167022705,29,635,56,68387,0.000609761627856642,-1.825131,1223.0,-71.45951843261719,0.0008459126528049375,68488
0.7827699184417725,-11.43243408203125,29,805,60,73279,0.0007822926272638142,-1.786886033333333,1223.0,-67.46953582763672,0.0008459126528049375,73380
1.7664875984191895,-35.561492919921875,28,115,64,78171,0.0006746527506038547,-1.758298328125,1223.0,-63.95468521118164,0.0008459126528049375,78272
1.5016241073608398,16.60306739807129,28,291,68,83063,0.0006319141830317676,-1.7278933529411766,1223.0,-62.61341094970703,0.0008459126528049375,83164
34.652069091796875,103.50411987304688,27,467,72,87955,0.0016872062114998698,-1.7007620416666667,1223.0,-52.893402099609375,0.0008459126528049375,88056
3.0575222969055176,2.391860008239746,27,644,76,92847,0.000547519070096314,-1.6794221973684211,1223.0,-51.91155242919922,0.0008459126528049375,92948
11.090620040893555,3.774221897125244,27,822,80,97739,0.00043131844722665846,-1.6705809375,1223.0,-46.26487731933594,0.0008459126528049375,97840
