train/ent_coef,rollout/ep_len_mean,train/learning_rate,time/episodes,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/critic_loss,train/actor_loss,train/n_updates,train/ent_coef_loss
0.01750844344496727,1258.0,0.0008459126528049375,4,5032,400,-4.44515475,12,1.8911142349243164,-122.0098648071289,4931,-153.93606567382812
0.0011755990562960505,1258.0,0.0008459126528049375,8,10064,810,-3.326054125,12,0.8173891305923462,-127.793701171875,9963,117.68966674804688
0.0007660716655664146,1258.0,0.0008459126528049375,12,15096,1224,-2.823439666666667,12,2.0289502143859863,-130.81570434570312,14995,1.5897703170776367
0.0008117700926959515,1258.0,0.0008459126528049375,16,20128,1646,-2.4932931875,12,1.7339954376220703,-134.71890258789062,20027,0.8288860321044922
