time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/entropy_loss,train/value_loss,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/std,train/approx_kl,train/loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
3771,512,1,0,,,,,,,,,,,,,
1832,1024,2,0,0.0004092704424510632,-43.96235692501068,0.2038768893107772,16,-0.5039730072021484,-0.029192909016273916,0.2469482421875,0.9983287453651428,0.014745174,-0.03343856707215309,0.2,,
1564,1536,3,0,0.0004092704424510632,-43.947553753852844,0.01198591839056462,32,-0.0034989118576049805,-0.0276341040735133,0.3409423828125,0.9996050000190735,0.028879676,-0.030196411535143852,0.2,1258.0,-3.451924
1455,2048,4,1,0.0004092704424510632,-43.977715492248535,0.017291976866545156,48,0.0050179362297058105,-0.024721717491047457,0.2628173828125,0.9995327591896057,0.013190912,-0.02863287925720215,0.2,1258.0,-3.451924
1396,2560,5,1,0.0004092704424510632,-43.9774866104126,0.0114434979041107,64,-0.0047109127044677734,-0.028591362643055618,0.2784423828125,1.000518798828125,0.019689884,-0.03515130281448364,0.2,1258.0,-3.409559
1363,3072,6,2,0.0004092704424510632,-43.99952292442322,0.02735365874832496,80,0.0029372572898864746,-0.028958334791241214,0.302978515625,0.9999825358390808,0.019107178,-0.027778558433055878,0.2,1258.0,-3.409559
1338,3584,7,2,0.0004092704424510632,-43.96522927284241,0.012608531411387958,96,-0.006667017936706543,-0.026783711626194417,0.262451171875,0.9991862177848816,0.01915843,-0.027097616344690323,0.2,1258.0,-3.409559
1318,4096,8,3,0.0004092704424510632,-43.94516205787659,0.002169582661736058,112,-0.005658388137817383,-0.028934288828168064,0.2542724609375,0.9984132647514343,0.016056586,-0.029358262196183205,0.2,1258.0,-3.369102
1302,4608,9,3,0.0004092704424510632,-43.94949448108673,0.04662184021435678,128,0.002693772315979004,-0.031005905533675104,0.3218994140625,0.9998185634613037,0.024407793,-0.0158125851303339,0.2,1258.0,-3.369102
1290,5120,10,3,0.0004092704424510632,-43.971071004867554,0.010911145625868812,144,0.018506228923797607,-0.029937510917079635,0.300537109375,0.9988463521003723,0.032625128,-0.036175671964883804,0.2,1258.0,-3.36537225
1283,5632,11,4,0.0004092704424510632,-43.89522314071655,0.06286759348586202,160,0.006658613681793213,-0.01714093951159157,0.1875,0.9953802227973938,0.012059102,0.006231529638171196,0.2,1258.0,-3.36537225
1275,6144,12,4,0.0004092704424510632,-43.81372606754303,0.008901718800188974,176,0.13132059574127197,-0.02354838268365711,0.2357177734375,0.9946944713592529,0.019001506,-0.037284620106220245,0.2,1258.0,-3.36537225
