time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/learning_rate,train/entropy_loss,train/value_loss,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/std,train/approx_kl,train/loss,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
1229,19968,39,16,0.0004092704424510632,-43.510817646980286,0.02236889023333788,608,0.11947768926620483,-0.030483282229397446,0.23876953125,0.9863497614860535,0.018585488,-0.035288915038108826,0.2,1258.0,-3.218470266666667
1229,20480,40,16,0.0004092704424510632,-43.53615844249725,0.004761933465488255,624,-0.49299609661102295,-0.028916464099893346,0.32421875,0.9878045916557312,0.03277091,-0.038325000554323196,0.2,1258.0,-3.203190625
1229,20992,41,17,0.0004092704424510632,-43.58134078979492,0.18844818440265954,640,0.10730606317520142,-0.02235985518200323,0.19580078125,0.9886707663536072,0.01885293,0.0353727862238884,0.2,1258.0,-3.203190625
1228,21504,42,17,0.0004092704424510632,-43.59894371032715,0.030674042354803532,656,-0.3490910530090332,-0.025137169868685305,0.25830078125,0.988884449005127,0.018407363,-0.023668207228183746,0.2,1258.0,-3.208123882352941
1228,22016,43,17,0.0004092704424510632,-43.579609751701355,0.22841808246448636,672,0.24337047338485718,-0.02057103265542537,0.1865234375,0.9870447516441345,0.018301278,0.07108483463525772,0.2,1258.0,-3.208123882352941
1228,22528,44,18,0.0004092704424510632,-43.54123544692993,0.042505096236709505,688,0.33738118410110474,-0.026796698075486347,0.255126953125,0.9870163798332214,0.019933108,-0.034368179738521576,0.2,1258.0,-3.208123882352941
1227,23040,45,18,0.0004092704424510632,-43.55063557624817,0.011409655562601984,704,-0.9598629474639893,-0.02089605259243399,0.2049560546875,0.9875699281692505,0.017413061,-0.031463224440813065,0.2,1258.0,-3.1996345555555554
1227,23552,46,19,0.0004092704424510632,-43.56380903720856,0.2028062422759831,720,0.12956249713897705,-0.02718545400421135,0.235595703125,0.9876269698143005,0.025059987,0.02328048273921013,0.2,1258.0,-3.1996345555555554
1227,24064,47,19,0.0004092704424510632,-43.56038165092468,0.04005304229212925,736,-0.4468449354171753,-0.01957639511965681,0.203125,0.9878682494163513,0.017791117,-0.020758960396051407,0.2,1258.0,-3.201993947368421
1226,24576,48,20,0.0004092704424510632,-43.564507246017456,0.18738219188526273,752,0.2230657935142517,-0.023561064881505445,0.2197265625,0.9877179861068726,0.023119599,0.03017410635948181,0.2,1258.0,-3.201993947368421
1226,25088,49,20,0.0004092704424510632,-43.56563675403595,0.021857500250916928,768,0.45727425813674927,-0.02536529494682327,0.2593994140625,0.9883472323417664,0.016770236,-0.028650745749473572,0.2,1258.0,-3.201993947368421
1226,25600,50,20,0.0004092704424510632,-43.577855467796326,0.010699042468331754,784,-0.2936265468597412,-0.028400209470419213,0.281494140625,0.9882683157920837,0.029495735,-0.03315108269453049,0.2,1258.0,-3.20572795
1226,26112,51,21,0.0004092704424510632,-43.55906069278717,0.1492098963353783,800,0.15697526931762695,-0.017002367836539634,0.1441650390625,0.9872793555259705,0.015390504,0.01390092447400093,0.2,1258.0,-3.20572795
1225,26624,52,21,0.0004092704424510632,-43.52950727939606,0.02926097740419209,816,-0.8228863477706909,-0.034964795828273054,0.288818359375,0.9867712259292603,0.03431995,-0.040182776749134064,0.2,1258.0,-3.2051824285714283
1225,27136,53,22,0.0004092704424510632,-43.52497589588165,0.14743685931898654,832,0.4850662350654602,-0.02043738416978158,0.1708984375,0.9864621162414551,0.019561859,0.03412896394729614,0.2,1258.0,-3.2051824285714283
1225,27648,54,22,0.0004092704424510632,-43.52409756183624,0.023396122705889866,848,-0.02389514446258545,-0.029972530057420954,0.263427734375,0.9869608283042908,0.028339546,-0.0350259430706501,0.2,1258.0,-3.2051824285714283
1225,28160,55,22,0.0004092704424510632,-43.517096400260925,0.011979920964222401,864,0.40002232789993286,-0.028595105453860015,0.25634765625,0.985632061958313,0.023865446,-0.03702322021126747,0.2,1258.0,-3.2020968636363634
1224,28672,56,23,0.0004092704424510632,-43.47322118282318,0.10652015905361623,880,0.25016969442367554,-0.02434936838108115,0.316162109375,0.9848088026046753,0.040706027,-0.01640833541750908,0.2,1258.0,-3.2020968636363634
1224,29184,57,23,0.0004092704424510632,-43.455257296562195,0.04066035110736266,896,-1.691028356552124,-0.020377220935188234,0.239990234375,0.9842588305473328,0.030586438,-0.030072102323174477,0.2,1258.0,-3.1992831304347824
1224,29696,58,24,0.0004092704424510632,-43.42785143852234,0.16076902789063752,912,0.39440590143203735,-0.016555143316509202,0.2772216796875,0.9831081628799438,0.020020798,0.04498196393251419,0.2,1258.0,-3.1992831304347824
1224,30208,59,24,0.0004092704424510632,-43.378203988075256,0.023154800903284922,928,0.3754352331161499,-0.036641714395955205,0.2423095703125,0.980575680732727,0.018820634,-0.043707411736249924,0.2,1258.0,-3.19820775
1223,30720,60,25,0.0004092704424510632,-43.2973153591156,0.12379113398492336,944,0.38754796981811523,-0.0241435409989208,0.2401123046875,0.9789632558822632,0.02267117,0.009999185800552368,0.2,1258.0,-3.19820775
1223,31232,61,25,0.0004092704424510632,-43.26783311367035,0.0033392066907254048,960,-3.483081340789795,-0.03013951911998447,0.2882080078125,0.9787023067474365,0.01965787,-0.03550364077091217,0.2,1258.0,-3.19820775
1222,31744,62,25,0.0004092704424510632,-43.275272607803345,0.005072919448139146,976,-0.08113288879394531,-0.031042951814015396,0.2476806640625,0.9792876243591309,0.021072015,-0.04100215807557106,0.2,1258.0,-3.1989723199999998
1222,32256,63,26,0.0004092704424510632,-43.26941704750061,0.14578846818767488,992,0.07452124357223511,-0.022503559506731108,0.224609375,0.978198230266571,0.020176422,0.014328103512525558,0.2,1258.0,-3.1989723199999998
1222,32768,64,26,0.0004092704424510632,-43.225141763687134,0.02617906656814739,1008,-0.34402143955230713,-0.031113787059439346,0.264404296875,0.9771618843078613,0.023851471,-0.03678853064775467,0.2,1258.0,-3.199429807692307
1222,33280,65,27,0.0004092704424510632,-43.21602976322174,0.15253418451175094,1024,0.4493694305419922,-0.018941436836030334,0.189208984375,0.977878749370575,0.019006431,0.03789723291993141,0.2,1258.0,-3.199429807692307
1222,33792,66,27,0.0004092704424510632,-43.2392520904541,0.023317875107750297,1040,0.34585410356521606,-0.0305270821263548,0.2220458984375,0.9785046577453613,0.020488933,-0.03435094654560089,0.2,1258.0,-3.199429807692307
1222,34304,67,28,0.0004092704424510632,-43.25700080394745,0.007811187504557893,1056,-0.34711647033691406,-0.024649389262776822,0.2330322265625,0.9788174629211426,0.022520661,-0.026664821431040764,0.2,1258.0,-3.1958494444444443
1222,34816,68,28,0.0004092704424510632,-43.26579463481903,0.20061123464256525,1072,0.20180892944335938,-0.02192663965979591,0.2406005859375,0.9789059162139893,0.029554088,0.04399382323026657,0.2,1258.0,-3.1958494444444443
1222,35328,69,28,0.0004092704424510632,-43.27606916427612,0.04990372702013701,1088,-0.405911922454834,-0.02988783796899952,0.213134765625,0.9797864556312561,0.02388688,-0.03393004834651947,0.2,1258.0,-3.194443892857142
1222,35840,70,29,0.0004092704424510632,-43.304733633995056,0.17370281741023064,1104,0.5746110677719116,-0.018489853391656652,0.1827392578125,0.9805763959884644,0.023822699,0.05277760326862335,0.2,1258.0,-3.194443892857142
1222,36352,71,29,0.0004092704424510632,-43.32431614398956,0.04335358599200845,1120,0.2709410786628723,-0.033498173725092784,0.24609375,0.981002926826477,0.034501567,-0.010190898552536964,0.2,1258.0,-3.194443892857142
1222,36864,72,30,0.0004092704424510632,-43.3280748128891,0.0089169378625229,1136,-1.201096534729004,-0.016124021902214736,0.214111328125,0.9809293150901794,0.02649506,-0.023334888741374016,0.2,1258.0,-3.201131758620689
1222,37376,73,30,0.0004092704424510632,-43.32001864910126,0.1287107332609594,1152,0.17201876640319824,-0.013471757847582921,0.18212890625,0.9802247285842896,0.015644163,-0.0010891519486904144,0.2,1258.0,-3.201131758620689
1222,37888,74,31,0.0004092704424510632,-43.28384256362915,0.04164566722465679,1168,-0.7081047296524048,-0.023679964637267403,0.20263671875,0.9789584875106812,0.021042611,-0.02840583026409149,0.2,1258.0,-3.2053177333333327
1222,38400,75,31,0.0004092704424510632,-43.256775856018066,0.14966848283074796,1184,0.48501670360565186,-0.012415300523571204,0.1966552734375,0.9785968661308289,0.021308683,0.03365405648946762,0.2,1258.0,-3.2053177333333327
1222,38912,76,31,0.0004092704424510632,-43.25169050693512,0.04621450125705451,1200,-0.08326482772827148,-0.02993428109039087,0.2490234375,0.9785004258155823,0.0311134,-0.02605055645108223,0.2,1258.0,-3.2053177333333327
1222,39424,77,32,0.0004092704424510632,-43.24765455722809,0.023941663472214714,1216,-0.6078915596008301,-0.022453604862676002,0.2698974609375,0.9784596562385559,0.02643612,-0.0225054994225502,0.2,1258.0,-3.2013416129032253
1222,39936,78,32,0.0004092704424510632,-43.244354248046875,0.17856750986538827,1232,0.29228222370147705,-0.014786246843868867,0.1925048828125,0.9781373143196106,0.016891181,0.03552626818418503,0.2,1258.0,-3.2013416129032253
1222,40448,79,33,0.0004092704424510632,-43.218969225883484,0.016025919670937583,1248,-0.7934699058532715,-0.030027562082977965,0.2286376953125,0.9767511487007141,0.01849413,-0.036024246364831924,0.2,1258.0,-3.2008326875
1222,40960,80,33,0.0004092704424510632,-43.18312048912048,0.15491397166624665,1264,0.34159910678863525,-0.0267999457573751,0.216552734375,0.9762806296348572,0.020023521,0.042623572051525116,0.2,1258.0,-3.2008326875
1222,41472,81,33,0.0004092704424510632,-43.18434143066406,0.028586649103090167,1280,0.48878467082977295,-0.032213220503763296,0.2596435546875,0.9767425060272217,0.024331663,-0.02479364350438118,0.2,1258.0,-3.2008326875
1221,41984,82,34,0.0004092704424510632,-43.200366854667664,0.023843808914534748,1296,0.2511885166168213,-0.015764734940603375,0.2764892578125,0.9772489070892334,0.03596752,0.0010995576158165932,0.2,1258.0,-3.1987210303030302
1221,42496,83,34,0.0004092704424510632,-43.20473825931549,0.09462758782319725,1312,0.21583998203277588,-0.023485220270231366,0.2332763671875,0.9766314029693604,0.019614022,-0.016069937497377396,0.2,1258.0,-3.1987210303030302
1221,43008,84,35,0.0004092704424510632,-43.203062653541565,0.028979855764191598,1328,-1.3202579021453857,-0.024006335443118587,0.27880859375,0.977855920791626,0.038927652,-0.01713438704609871,0.2,1258.0,-3.1967232058823534
1221,43520,85,35,0.0004092704424510632,-43.24233794212341,0.10837869415991008,1344,0.36597681045532227,-0.02157258160877973,0.216064453125,0.9783225059509277,0.021551486,0.023025523871183395,0.2,1258.0,-3.1967232058823534
1221,44032,86,36,0.0004092704424510632,-43.25717866420746,0.04127272107871249,1360,-0.1593388319015503,-0.02693516665021889,0.2545166015625,0.9792086482048035,0.031052463,-0.019078422337770462,0.2,1258.0,-3.197975171428572
1221,44544,87,36,0.0004092704424510632,-43.280640959739685,0.10601434600539505,1376,0.570268988609314,-0.018943414033856243,0.1748046875,0.9792467355728149,0.014813223,0.003948792815208435,0.2,1258.0,-3.197975171428572
1220,45056,88,36,0.0004092704424510632,-43.245654225349426,0.005929443490458652,1392,-4.033229827880859,-0.022566730694961734,0.255126953125,0.9772629737854004,0.017150529,-0.03588501363992691,0.2,1258.0,-3.197975171428572
1220,45568,89,37,0.0004092704424510632,-43.180233120918274,0.005530304020794574,1408,-0.1059882640838623,-0.032530606811633334,0.2598876953125,0.9754774570465088,0.024854157,-0.051349785178899765,0.2,1258.0,-3.197713805555556
1220,46080,90,37,0.0004092704424510632,-43.17003381252289,0.12886994529981166,1424,0.0833597183227539,-0.022421615169150755,0.22802734375,0.9763166904449463,0.020320602,-0.011453595012426376,0.2,1258.0,-3.197713805555556
1220,46592,91,38,0.0004092704424510632,-43.16936492919922,0.024032118497416377,1440,-0.16290020942687988,-0.03248323663137853,0.2413330078125,0.9748516082763672,0.02125959,-0.047093480825424194,0.2,1258.0,-3.1946285405405406
1220,47104,92,38,0.0004092704424510632,-43.14590847492218,0.1425242351833731,1456,0.409163236618042,-0.025277758759330027,0.229736328125,0.9755976796150208,0.023332616,0.010422706604003906,0.2,1258.0,-3.1946285405405406
1220,47616,93,39,0.0004092704424510632,-43.1496387720108,0.007858882840082515,1472,-10.086627960205078,-0.03469226791639812,0.25,0.9743290543556213,0.019322045,-0.04221591353416443,0.2,1258.0,-3.1946285405405406
1220,48128,94,39,0.0004092704424510632,-43.11348474025726,0.0031899965833872557,1488,0.25935494899749756,-0.032314173062331975,0.279052734375,0.9746077656745911,0.020640094,-0.057922717183828354,0.2,1258.0,-3.1900067368421055
1220,48640,95,39,0.0004092704424510632,-43.14017724990845,0.1842000826727599,1504,0.10329538583755493,-0.01779263498610817,0.1644287109375,0.9753965139389038,0.014486296,0.0014459267258644104,0.2,1258.0,-3.1900067368421055
1220,49152,96,40,0.0004092704424510632,-43.150906801223755,0.036633472074754536,1520,-0.6520195007324219,-0.03056406394171063,0.2486572265625,0.975629985332489,0.020735623,-0.01921016350388527,0.2,1258.0,-3.190369717948718
1220,49664,97,40,0.0004092704424510632,-43.138481855392456,0.204778125975281,1536,0.4144483208656311,-0.018513674222049303,0.15283203125,0.9742404818534851,0.01835594,0.03344101458787918,0.2,1258.0,-3.190369717948718
1220,50176,98,41,0.0004092704424510632,-43.10000836849213,0.06276910891756415,1552,0.2401186227798462,-0.03105493340990506,0.2020263671875,0.9736878275871277,0.021890588,-0.02601616643369198,0.2,1258.0,-3.190369717948718
1220,50688,99,41,0.0004092704424510632,-43.08902978897095,0.02829141466645524,1568,-0.5270756483078003,-0.0266714077006327,0.28564453125,0.9738560318946838,0.028241765,-0.027142297476530075,0.2,1258.0,-3.1891723499999998
1220,51200,100,41,0.0004092704424510632,-43.098381757736206,0.21297508291900158,1584,0.2897230386734009,-0.02069721145380754,0.1527099609375,0.9743850231170654,0.016930418,0.021541092544794083,0.2,1258.0,-3.1891723499999998
1220,51712,101,42,0.0004092704424510632,-43.1039936542511,0.0613176457118243,1600,-0.7688050270080566,-0.030316692536871415,0.2244873046875,0.9736344814300537,0.023234569,-0.014361144974827766,0.2,1258.0,-3.1875517560975606
1219,52224,102,42,0.0004092704424510632,-43.07959568500519,0.1501314202323556,1616,0.533014178276062,-0.024019540840527043,0.2271728515625,0.9734600782394409,0.02808046,0.017183251678943634,0.2,1258.0,-3.1875517560975606
1219,52736,103,43,0.0004092704424510632,-43.07026505470276,0.12614140450023115,1632,0.481536328792572,-0.029647912524524145,0.220703125,0.9727752208709717,0.018519863,0.003984406590461731,0.2,1258.0,-3.1875517560975606
1219,53248,104,43,0.0004092704424510632,-43.03553283214569,0.04519193578744307,1648,-4.1392598152160645,-0.020073540828889236,0.206787109375,0.9712256789207458,0.013865141,-0.037632670253515244,0.2,1258.0,-3.1853401190476185
1219,53760,105,44,0.0004092704424510632,-42.995649337768555,0.13841787714045495,1664,0.25402235984802246,-0.004414501017890871,0.2860107421875,0.9710134267807007,0.016813353,0.011765383183956146,0.2,1258.0,-3.1853401190476185
1219,54272,106,44,0.0004092704424510632,-42.99411499500275,0.05046386469621211,1680,-0.5495067834854126,-0.02893501463404391,0.2486572265625,0.9705742001533508,0.024150368,-0.019838834181427956,0.2,1258.0,-3.1841331162790696
1219,54784,107,44,0.0004092704424510632,-42.98202705383301,0.13492552586831152,1696,0.48385995626449585,-0.023093911659088917,0.1793212890625,0.9707257151603699,0.01792777,0.002802390605211258,0.2,1258.0,-3.1841331162790696
1219,55296,108,45,0.0004092704424510632,-42.99350571632385,0.0517950028879568,1712,0.024052917957305908,-0.025425651110708714,0.3006591796875,0.9712263941764832,0.03053119,-0.02430727519094944,0.2,1258.0,-3.1841331162790696
1219,55808,109,45,0.0004092704424510632,-42.99705970287323,0.019280717737274244,1728,0.07390004396438599,-0.022398537243134342,0.228271484375,0.9707921147346497,0.01675975,-0.037724535912275314,0.2,1258.0,-3.1907763181818183
1219,56320,110,46,0.0004092704424510632,-42.9866418838501,0.1008504080818966,1744,0.4340142607688904,-0.016208522312808782,0.20849609375,0.9709237217903137,0.018353421,-0.016343656927347183,0.2,1258.0,-3.1907763181818183
1219,56832,111,46,0.0004092704424510632,-43.00783395767212,0.07561988430097699,1760,-0.8472331762313843,-0.027091393247246742,0.2159423828125,0.9722330570220947,0.017338969,-0.01821077987551689,0.2,1258.0,-3.1889235111111116
1219,57344,112,47,0.0004092704424510632,-43.03873634338379,0.12380179786123335,1776,0.6235195398330688,-0.01899493138625985,0.1737060546875,0.9722532629966736,0.017002128,0.026496991515159607,0.2,1258.0,-3.1889235111111116
1219,57856,113,47,0.0004092704424510632,-43.0293687582016,0.08320172608364373,1792,-0.27979791164398193,-0.033472840281319804,0.305908203125,0.9719396829605103,0.03727241,-0.02223750576376915,0.2,1258.0,-3.1889235111111116
1219,58368,114,47,0.0004092704424510632,-43.02341544628143,0.045316583767998964,1808,0.6481878757476807,-0.020240714104147628,0.2965087890625,0.9718232750892639,0.025511496,0.0010232459753751755,0.2,1258.0,-3.1898897608695655
1219,58880,115,48,0.0004092704424510632,-43.018540263175964,0.027416013239417225,1824,0.7821842432022095,-0.028340914475847967,0.33984375,0.9715054631233215,0.035595294,-0.024448562413454056,0.2,1258.0,-3.1898897608695655
1218,59392,116,48,0.0004092704424510632,-43.00993728637695,0.051572781056165695,1840,-1.2305662631988525,-0.027003298106137663,0.2799072265625,0.9716593027114868,0.023301506,-0.03747866302728653,0.2,1258.0,-3.1879800851063833
1218,59904,117,49,0.0004092704424510632,-43.01666617393494,0.10376343794632703,1856,0.4166470170021057,-0.018028753431281075,0.1944580078125,0.9712461829185486,0.014659921,0.014652939513325691,0.2,1258.0,-3.1879800851063833
1219,60416,118,49,0.0004092704424510632,-42.99166142940521,0.038739236595574766,1872,-0.2622460126876831,-0.037240788427880034,0.2603759765625,0.9701954126358032,0.0250149,-0.049398694187402725,0.2,1258.0,-3.189174458333333
1219,60928,119,49,0.0004092704424510632,-42.96982824802399,0.1289181476458907,1888,0.5000172853469849,-0.02521937934216112,0.25341796875,0.9700571298599243,0.026843403,0.017232000827789307,0.2,1258.0,-3.189174458333333
1219,61440,120,50,0.0004092704424510632,-42.96163785457611,0.02926800266141072,1904,-0.6417937278747559,-0.027304203831590712,0.320556640625,0.9699196219444275,0.022946373,-0.016419824212789536,0.2,1258.0,-3.189174458333333
1219,61952,121,50,0.0004092704424510632,-42.968366503715515,0.008903627123800106,1920,-0.6535739898681641,-0.021461798256495968,0.3165283203125,0.9703966975212097,0.033041157,-0.03140626475214958,0.2,1258.0,-3.1873046938775507
1219,62464,122,51,0.0004092704424510632,-42.968921184539795,0.12158273172099143,1936,0.19307798147201538,-0.02065496303839609,0.221923828125,0.9698870182037354,0.02721649,0.005323274061083794,0.2,1258.0,-3.1873046938775507
1219,62976,123,51,0.0004092704424510632,-42.95204985141754,0.04011277359677479,1952,-0.25219035148620605,-0.027417070436058566,0.3018798828125,0.9695026874542236,0.027562898,-0.024739034473896027,0.2,1258.0,-3.18538374
1218,63488,124,52,0.0004092704424510632,-42.94904625415802,0.14336820226162672,1968,0.5560089349746704,-0.020725704162032343,0.2862548828125,0.9697729349136353,0.029108636,-0.0015352144837379456,0.2,1258.0,-3.18538374
1218,64000,125,52,0.0004092704424510632,-42.93908667564392,0.03817277564667165,1984,-0.43851613998413086,-0.03663488294114359,0.27685546875,0.9683970212936401,0.029510135,-0.03205795958638191,0.2,1258.0,-3.18538374
1218,64512,126,52,0.0004092704424510632,-42.91520977020264,0.008455849019810557,2000,-0.1433171033859253,-0.014507757528917864,0.3284912109375,0.9686307311058044,0.03197713,-0.02877270057797432,0.2,1258.0,-3.183047
