time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/entropy_loss,train/loss,train/std,train/explained_variance,train/learning_rate,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
25088,13,1846,49,-43.14147770404816,-0.04483900964260101,0.9747477769851685,-5.366160869598389,0.0004092704424510632,0.016789425,0.0021278165622788947,-0.026038362164399587,0.2432861328125,0.2,768,-2.336977894736842,1258.0
25600,13,1846,50,-43.169562578201294,-0.04484119266271591,0.9761106967926025,0.221379816532135,0.0004092704424510632,0.020119058,0.005013779846194666,-0.026749109878437594,0.253173828125,0.2,784,-2.3329619999999998,1258.0
26112,14,1846,51,-43.189298152923584,-0.007494110614061356,0.9756148457527161,0.43951350450515747,0.0004092704424510632,0.018696636,0.11522094521205872,-0.017479300193372183,0.13916015625,0.2,800,-2.3329619999999998,1258.0
26624,14,1846,52,-43.19130516052246,-0.03177260234951973,0.97734534740448,-2.1239888668060303,0.0004092704424510632,0.017286586,0.008286179232527502,-0.025426757681998424,0.2344970703125,0.2,816,-2.331752,1258.0
27136,14,1846,53,-43.229252099990845,0.004028338938951492,0.9768182635307312,0.28899574279785156,0.0004092704424510632,0.02380041,0.09535710187628865,-0.028208353731315583,0.22705078125,0.2,832,-2.331752,1258.0
27648,14,1845,54,-43.183380126953125,-0.034217286854982376,0.975129246711731,-1.8888065814971924,0.0004092704424510632,0.016020253,0.0032546642341912957,-0.025122431863564998,0.236083984375,0.2,848,-2.331752,1258.0
28160,15,1845,55,-43.13030183315277,-0.020589614287018776,0.9740417003631592,0.46836715936660767,0.0004092704424510632,0.013641171,0.010347826028009877,-0.019530075791408308,0.182861328125,0.2,864,-2.329364681818182,1258.0
28672,15,1845,56,-43.097458481788635,-0.020988011732697487,0.9726397395133972,0.5046486854553223,0.0004092704424510632,0.040396266,0.0469702840782702,-0.021448666986543685,0.291259765625,0.2,880,-2.329364681818182,1258.0
29184,15,1845,57,-43.04920983314514,-0.024514159187674522,0.9715194702148438,-1.7146949768066406,0.0004092704424510632,0.0166981,0.008094692777376622,-0.02148626552661881,0.24658203125,0.2,896,-2.327463391304348,1258.0
29696,16,1845,58,-43.022470355033875,-0.006851445883512497,0.9708333015441895,0.3394782543182373,0.0004092704424510632,0.022648156,0.12478869420010597,-0.029063473222777247,0.228271484375,0.2,912,-2.327463391304348,1258.0
30208,16,1845,59,-42.971933007240295,-0.04991348832845688,0.9682757258415222,-2.273777723312378,0.0004092704424510632,0.019028503,0.0034787919867085293,-0.03285649202007335,0.277099609375,0.2,928,-2.3266705,1258.0
30720,16,1845,60,-42.913724422454834,0.04464177042245865,0.9676889777183533,0.3267343044281006,0.0004092704424510632,0.015422227,0.23178936284966767,-0.018341364426305518,0.104736328125,0.2,944,-2.3266705,1258.0
31232,16,1845,61,-42.916547894477844,-0.05057665705680847,0.9682691097259521,-0.7635480165481567,0.0004092704424510632,0.020251252,0.0030092605084064417,-0.028820815903600305,0.2784423828125,0.2,960,-2.3266705,1258.0
31744,17,1844,62,-42.93768036365509,-0.0351601243019104,0.9688205718994141,0.0034707188606262207,0.0004092704424510632,0.014616452,0.0021891251162742265,-0.02287674555554986,0.228515625,0.2,976,-2.32806724,1258.0
32256,17,1844,63,-42.950326323509216,0.006892295554280281,0.9690365791320801,0.289340615272522,0.0004092704424510632,0.014167383,0.1656815764727071,-0.013638838106999174,0.0882568359375,0.2,992,-2.32806724,1258.0
32768,17,1843,64,-42.933570861816406,-0.049587588757276535,0.9674057960510254,-1.8310019969940186,0.0004092704424510632,0.020045776,0.0035318164082127623,-0.024974553525680676,0.2635498046875,0.2,1008,-2.3266243846153847,1258.0
33280,18,1843,65,-42.879796743392944,0.021010473370552063,0.9663268327713013,0.3870334029197693,0.0004092704424510632,0.017760463,0.208321048412472,-0.016046774209826253,0.120361328125,0.2,1024,-2.3266243846153847,1258.0
33792,18,1843,66,-42.86396265029907,-0.04148197919130325,0.9663112163543701,-3.891934871673584,0.0004092704424510632,0.01871588,0.0038408918771892786,-0.02717475117970025,0.25244140625,0.2,1040,-2.3266243846153847,1258.0
34304,18,1843,67,-42.86290669441223,-0.03404955193400383,0.9661316871643066,0.021974503993988037,0.0004092704424510632,0.017683618,0.006019245091010816,-0.02535000206262339,0.241455078125,0.2,1056,-2.327922481481482,1258.0
34816,18,1843,68,-42.85287129878998,0.00639636255800724,0.9656981825828552,0.2512363791465759,0.0004092704424510632,0.013027899,0.22602787741925567,-0.0135086691880133,0.0767822265625,0.2,1072,-2.327922481481482,1258.0
35328,19,1843,69,-42.84659206867218,-0.03936287388205528,0.9657583832740784,-2.9785680770874023,0.0004092704424510632,0.017952915,0.0035080097368336283,-0.02810540288919583,0.251953125,0.2,1088,-2.3321042142857142,1258.0
35840,19,1843,70,-42.844545125961304,0.024684090167284012,0.9656586050987244,0.28148049116134644,0.0004092704424510632,0.018367335,0.22502923919819295,-0.01545887409884017,0.120361328125,0.2,1104,-2.3321042142857142,1258.0
36352,19,1843,71,-42.83812165260315,-0.03961258381605148,0.9656350612640381,-3.3108158111572266,0.0004092704424510632,0.022155207,0.002047337417025119,-0.03172379094758071,0.3026123046875,0.2,1120,-2.3321042142857142,1258.0
36864,19,1843,72,-42.859809160232544,-0.04391434043645859,0.9669790863990784,0.029753267765045166,0.0004092704424510632,0.030505463,0.00673704210203141,-0.03070039238082245,0.301513671875,0.2,1136,-2.333429,1258.0
37376,20,1843,73,-42.8853600025177,0.021900266408920288,0.9671339392662048,0.0898970365524292,0.0004092704424510632,0.013993975,0.34525613486766815,-0.012981923020561226,0.08740234375,0.2,1152,-2.333429,1258.0
37888,20,1843,74,-42.883394718170166,-0.028002571314573288,0.9670466184616089,-2.4302220344543457,0.0004092704424510632,0.014787499,0.004778589565830771,-0.021055056087789126,0.218017578125,0.2,1168,-2.3329329000000003,1258.0
38400,20,1843,75,-42.879886507987976,0.031713761389255524,0.9665566086769104,0.3670610189437866,0.0004092704424510632,0.015435321,0.2604099321179092,-0.014898671171977185,0.0968017578125,0.2,1184,-2.3329329000000003,1258.0
38912,21,1843,76,-42.8668327331543,-0.03277527540922165,0.9663264751434326,-0.9185768365859985,0.0004092704424510632,0.02263986,0.0062940970819909126,-0.028304736741119996,0.2874755859375,0.2,1200,-2.3329329000000003,1258.0
39424,21,1843,77,-42.87665843963623,-0.01421387679874897,0.9673744440078735,0.3231406807899475,0.0004092704424510632,0.019283213,0.009436744832783006,-0.027223302342463285,0.26904296875,0.2,1216,-2.337357967741936,1258.0
39936,21,1842,78,-42.90488529205322,0.008654925972223282,0.9675338864326477,0.6108384132385254,0.0004092704424510632,0.017448056,0.20474324957467616,-0.01882876605668571,0.1015625,0.2,1232,-2.337357967741936,1258.0
40448,21,1843,79,-42.87827432155609,-0.03868723288178444,0.9657360315322876,-0.8713860511779785,0.0004092704424510632,0.022322647,0.010427906032418832,-0.029274520762555767,0.282470703125,0.2,1248,-2.34326678125,1258.0
40960,22,1843,80,-42.83586823940277,0.1025875136256218,0.9653691053390503,0.651030957698822,0.0004092704424510632,0.008231234,0.3901596684008837,-0.007003165628702845,0.029296875,0.2,1264,-2.34326678125,1258.0
41472,22,1842,81,-42.83955121040344,-0.041714224964380264,0.9657814502716064,-5.2428693771362305,0.0004092704424510632,0.016943447,0.0019715878770512063,-0.02740737231215462,0.2506103515625,0.2,1280,-2.34326678125,1258.0
41984,22,1842,82,-42.86808800697327,-0.03078276664018631,0.9670245051383972,0.34563958644866943,0.0004092704424510632,0.020372042,0.007713738101301715,-0.026398636851808988,0.2655029296875,0.2,1296,-2.3447815757575756,1258.0
42496,23,1842,83,-42.89575111865997,-0.008653610944747925,0.967104434967041,0.33880335092544556,0.0004092704424510632,0.017903872,0.16717481473460793,-0.014773550283280201,0.109375,0.2,1312,-2.3447815757575756,1258.0
43008,23,1842,84,-42.885480761528015,-0.037660203874111176,0.9668619632720947,-1.8878858089447021,0.0004092704424510632,0.025390549,0.0063881341920932755,-0.029164677136577666,0.27294921875,0.2,1328,-2.3429501764705885,1258.0
43520,23,1842,85,-42.88137769699097,0.03393232449889183,0.9669578671455383,0.44355857372283936,0.0004092704424510632,0.014226142,0.2860272489488125,-0.014472227041551378,0.0867919921875,0.2,1344,-2.3429501764705885,1258.0
44032,23,1842,86,-42.8800745010376,-0.03390851989388466,0.9667962193489075,-1.271193027496338,0.0004092704424510632,0.02716868,0.011302307189907879,-0.028448632423533127,0.2735595703125,0.2,1360,-2.3424964285714287,1258.0
44544,24,1842,87,-42.87365138530731,0.0691000297665596,0.9665967226028442,0.4801621437072754,0.0004092704424510632,0.012170802,0.304496840108186,-0.013062402955256402,0.0833740234375,0.2,1376,-2.3424964285714287,1258.0
45056,24,1842,88,-42.86257863044739,-0.03235211223363876,0.9659681916236877,-3.2638258934020996,0.0004092704424510632,0.021451488,0.0054364330135285854,-0.034016049903584644,0.288330078125,0.2,1392,-2.3424964285714287,1258.0
45568,24,1842,89,-42.831337690353394,-0.03685648739337921,0.9645571112632751,0.011483609676361084,0.0004092704424510632,0.0140881445,0.0021432900757645257,-0.020524486142676324,0.198486328125,0.2,1408,-2.3390247222222222,1258.0
46080,25,1842,90,-42.797499895095825,0.03867851197719574,0.9640286564826965,0.3045571446418762,0.0004092704424510632,0.011207727,0.3844140856526792,-0.012900836387416348,0.03564453125,0.2,1424,-2.3390247222222222,1258.0
46592,25,1842,91,-42.783904790878296,-0.028342576697468758,0.963603138923645,-3.2343382835388184,0.0004092704424510632,0.017211659,0.0032492330865352415,-0.025892757170367986,0.2384033203125,0.2,1440,-2.337566810810811,1258.0
47104,25,1842,92,-42.77910804748535,0.08869778364896774,0.9636389017105103,0.45540738105773926,0.0004092704424510632,0.0071749305,0.5483199339359999,-0.008721989885088988,0.0640869140625,0.2,1456,-2.337566810810811,1258.0
47616,25,1842,93,-42.78897154331207,-0.03939802944660187,0.9642741084098816,-4.214802265167236,0.0004092704424510632,0.01533426,0.0024822167433740105,-0.024293443566421047,0.2171630859375,0.2,1472,-2.337566810810811,1258.0
48128,26,1841,94,-42.8260418176651,-0.04242643341422081,0.966083288192749,-0.09703683853149414,0.0004092704424510632,0.024610847,0.004952358860464301,-0.033766091510187835,0.2935791015625,0.2,1488,-2.336098263157895,1258.0
48640,26,1842,95,-42.86514663696289,0.0570276714861393,0.9665824174880981,0.26175808906555176,0.0004092704424510632,0.007009876,0.6338591873645782,-0.010736507538240403,0.094482421875,0.2,1504,-2.336098263157895,1258.0
49152,26,1841,96,-42.88000190258026,-0.031247451901435852,0.9674603939056396,-1.3211054801940918,0.0004092704424510632,0.014061231,0.011294237505353522,-0.020616084126231726,0.2008056640625,0.2,1520,-2.3360040512820515,1258.0
49664,26,1841,97,-42.90481460094452,0.07441414892673492,0.9679095149040222,0.5143791437149048,0.0004092704424510632,0.012672141,0.45404102792963386,-0.013690476829651743,0.072998046875,0.2,1536,-2.3360040512820515,1258.0
50176,27,1841,98,-42.89099192619324,-0.0459013432264328,0.9662737846374512,-3.050835132598877,0.0004092704424510632,0.01912562,0.008799769428151194,-0.024748502459260635,0.2418212890625,0.2,1552,-2.3360040512820515,1258.0
50688,27,1841,99,-42.84774208068848,-0.04583778604865074,0.9655762910842896,0.1634894609451294,0.0004092704424510632,0.023863781,0.007054137924569659,-0.029915436236478854,0.2686767578125,0.2,1568,-2.3406564750000003,1258.0
51200,27,1841,100,-42.83200716972351,0.041511230170726776,0.9649520516395569,0.475167453289032,0.0004092704424510632,0.0071228677,0.4196391087025404,-0.005604763195151463,0.0196533203125,0.2,1584,-2.3406564750000003,1258.0
51712,28,1841,101,-42.794296741485596,-0.0460977703332901,0.9635844230651855,-0.4111971855163574,0.0004092704424510632,0.026091866,0.008040041298954748,-0.034194563879282214,0.3043212890625,0.2,1600,-2.338972048780488,1258.0
52224,28,1840,102,-42.76395404338837,0.06733262538909912,0.9631630778312683,0.5908175706863403,0.0004092704424510632,0.0129700005,0.39935805601999164,-0.013726279241382144,0.0565185546875,0.2,1616,-2.338972048780488,1258.0
52736,28,1840,103,-42.77596986293793,-0.030754633247852325,0.9645535945892334,-1.2066824436187744,0.0004092704424510632,0.01792065,0.005933728418312967,-0.02393618447240442,0.222412109375,0.2,1632,-2.338972048780488,1258.0
53248,28,1840,104,-42.80978298187256,-0.03493252396583557,0.964568018913269,0.1812272071838379,0.0004092704424510632,0.021010123,0.0068028891837457195,-0.03138406600919552,0.281005859375,0.2,1648,-2.336055547619048,1258.0
53760,29,1840,105,-42.797155022621155,0.01804693043231964,0.9643263816833496,0.4834515452384949,0.0004092704424510632,0.013320551,0.3807220624294132,-0.016032944608014077,0.0540771484375,0.2,1664,-2.336055547619048,1258.0
54272,29,1840,106,-42.790130972862244,-0.038951922208070755,0.964008629322052,-0.5432659387588501,0.0004092704424510632,0.021153847,0.01568487545591779,-0.02997830812819302,0.2518310546875,0.2,1680,-2.3350643023255815,1258.0
54784,29,1840,107,-42.78801488876343,0.4665985107421875,0.9640694260597229,0.7569071054458618,0.0004092704424510632,0.009522364,0.7166473208926618,-0.013257045051432215,0.0482177734375,0.2,1696,-2.3350643023255815,1258.0
55296,30,1841,108,-42.79695641994476,-0.016074949875473976,0.9649983644485474,-4.519737243652344,0.0004092704424510632,0.01678117,0.016909541882341728,-0.026360873656813055,0.259765625,0.2,1712,-2.3350643023255815,1258.0
55808,30,1841,109,-42.8180193901062,-0.03395621478557587,0.964850664138794,0.2678226828575134,0.0004092704424510632,0.021895505,0.00975439912872389,-0.027892626807442866,0.3001708984375,0.2,1728,-2.3357733409090913,1258.0
56320,30,1841,110,-42.80600035190582,0.006811352446675301,0.9649458527565002,0.5857378244400024,0.0004092704424510632,0.018281106,0.1816402778495103,-0.016047039400291396,0.1221923828125,0.2,1744,-2.3357733409090913,1258.0
56832,30,1840,111,-42.82439887523651,-0.03388584405183792,0.9659559726715088,-2.6163864135742188,0.0004092704424510632,0.019189183,0.00937467667972669,-0.028061872217222117,0.248046875,0.2,1760,-2.3345775111111116,1258.0
57344,31,1840,112,-42.84205877780914,0.05179595947265625,0.9656357765197754,0.5206807255744934,0.0004092704424510632,0.01228285,0.4041182566434145,-0.012818026647437364,0.0703125,0.2,1776,-2.3345775111111116,1258.0
57856,31,1840,113,-42.818684339523315,-0.026542188599705696,0.9648250937461853,-11.401032447814941,0.0004092704424510632,0.02471955,0.006045019948942354,-0.023513743144576438,0.2891845703125,0.2,1792,-2.3345775111111116,1258.0
58368,31,1840,114,-42.810940623283386,0.0043046120554208755,0.964884877204895,0.562004566192627,0.0004092704424510632,0.014956495,0.07606705091893673,-0.01768872025422752,0.1666259765625,0.2,1808,-2.3354598913043483,1258.0
58880,31,1840,115,-42.82186985015869,-0.017858311533927917,0.9656515717506409,0.6491414308547974,0.0004092704424510632,0.028657988,0.07055603721528314,-0.022260018246015534,0.2047119140625,0.2,1824,-2.3354598913043483,1258.0
59392,32,1840,116,-42.83064353466034,-0.04509963467717171,0.9647719264030457,-0.824965238571167,0.0004092704424510632,0.018592048,0.008446739637292922,-0.026817494523129426,0.265380859375,0.2,1840,-2.334088957446809,1258.0
59904,32,1840,117,-42.79945623874664,0.06829269975423813,0.9642723798751831,0.6243010759353638,0.0004092704424510632,0.010013051,0.39611791959032416,-0.008752324909437448,0.0455322265625,0.2,1856,-2.334088957446809,1258.0
60416,32,1840,118,-42.7637140750885,-0.04321417212486267,0.9618728160858154,-1.71285080909729,0.0004092704424510632,0.019594759,0.007458478299668059,-0.025136577372904867,0.2412109375,0.2,1872,-2.3323793541666666,1258.0
60928,33,1840,119,-42.70177233219147,0.07556562125682831,0.9612799882888794,0.551062285900116,0.0004092704424510632,0.013232989,0.4384162505157292,-0.01147620212577749,0.0550537109375,0.2,1888,-2.3323793541666666,1258.0
61440,33,1839,120,-42.67873001098633,-0.03422580286860466,0.9599562883377075,-6.126553058624268,0.0004092704424510632,0.019814424,0.004027180661068996,-0.025940670660929754,0.260986328125,0.2,1904,-2.3323793541666666,1258.0
61952,33,1839,121,-42.636698603630066,-0.01982252299785614,0.9588908553123474,-0.07348799705505371,0.0004092704424510632,0.014722245,0.004737838833534624,-0.020992666031816043,0.2313232421875,0.2,1920,-2.3329694489795916,1258.0
62464,33,1839,122,-42.61684954166412,0.07605059444904327,0.9586871266365051,0.30226248502731323,0.0004092704424510632,0.008713777,0.7649854333139956,-0.013423451455309987,0.0511474609375,0.2,1936,-2.3329694489795916,1258.0
62976,34,1839,123,-42.604973554611206,-0.03318764269351959,0.9574750065803528,-0.2880566120147705,0.0004092704424510632,0.024260636,0.011834791192086414,-0.028101395117118955,0.27197265625,0.2,1952,-2.33746974,1258.0
63488,34,1839,124,-42.5611377954483,0.12734806537628174,0.9566870331764221,0.734565019607544,0.0004092704424510632,0.010002358,0.49551396165043116,-0.006149681568786036,0.0311279296875,0.2,1968,-2.33746974,1258.0
64000,34,1839,125,-42.5278434753418,-0.03168366476893425,0.9550384283065796,-2.384366273880005,0.0004092704424510632,0.019048981,0.007673457672353834,-0.02109383963397704,0.2169189453125,0.2,1984,-2.33746974,1258.0
