time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/entropy_loss,train/loss,train/std,train/explained_variance,train/learning_rate,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
6144,3,1944,12,-43.97771632671356,-0.03812718018889427,0.9991766810417175,0.06983959674835205,0.0004092704424510632,0.024053793,0.001362665047054179,-0.02853284525917843,0.260009765625,0.2,176,-2.2604144999999995,1258.0
6656,3,1937,13,-43.9484326839447,-0.033647678792476654,0.9986659288406372,0.09232598543167114,0.0004092704424510632,0.016284566,0.0056826680156518705,-0.02446566498838365,0.2281494140625,0.2,192,-2.2485937999999996,1258.0
7168,3,1931,14,-43.92401361465454,-0.02163512632250786,0.9975557923316956,0.04749840497970581,0.0004092704424510632,0.021402134,0.02084117560298182,-0.02292640585801564,0.250732421875,0.2,208,-2.2485937999999996,1258.0
7680,3,1926,15,-43.89038407802582,-0.03285909816622734,0.9967878460884094,0.23302006721496582,0.0004092704424510632,0.023428388,0.0029870908983866684,-0.031186619598884135,0.2451171875,0.2,224,-2.2703531666666663,1258.0
8192,4,1921,16,-43.85717153549194,-0.01823686994612217,0.9953192472457886,0.04942041635513306,0.0004092704424510632,0.020083306,0.029453693248797208,-0.026671089610317722,0.23046875,0.2,240,-2.2703531666666663,1258.0
8704,4,1916,17,-43.81847846508026,-0.03683079034090042,0.9947603940963745,-0.19702231884002686,0.0004092704424510632,0.01677443,0.002628679530971567,-0.02735804786789231,0.2364501953125,0.2,256,-2.2703531666666663,1258.0
9216,4,1912,18,-43.82361912727356,-0.038112837821245193,0.9960058927536011,0.18926137685775757,0.0004092704424510632,0.014839884,0.004470755513466429,-0.02129676830372773,0.191162109375,0.2,272,-2.280293714285714,1258.0
9728,5,1909,19,-43.848724603652954,-0.02401689440011978,0.9958046078681946,0.1491931676864624,0.0004092704424510632,0.020355161,0.03295233746757731,-0.025260707741836086,0.243408203125,0.2,288,-2.280293714285714,1258.0
10240,5,1905,20,-43.815758228302,-0.027522612363100052,0.9939041137695312,0.30774515867233276,0.0004092704424510632,0.01664969,0.006377486308338121,-0.028718707471853122,0.2198486328125,0.2,304,-2.2857911250000003,1258.0
10752,5,1902,21,-43.77893388271332,-0.012735458090901375,0.9939624071121216,0.3453899025917053,0.0004092704424510632,0.020959394,0.022038130584405735,-0.023574112077767495,0.2430419921875,0.2,320,-2.2857911250000003,1258.0
11264,5,1900,22,-43.80445849895477,-0.035131458193063736,0.9951934218406677,-0.42461729049682617,0.0004092704424510632,0.016206142,0.0022606999991694465,-0.024827876055496745,0.21484375,0.2,336,-2.2857911250000003,1258.0
11776,6,1898,23,-43.834402680397034,-0.03462851047515869,0.9957570433616638,0.4576706290245056,0.0004092704424510632,0.02450177,0.003878266921674367,-0.033374626975273713,0.3018798828125,0.2,352,-2.282364888888889,1258.0
12288,6,1896,24,-43.85435092449188,-0.013468971475958824,0.9965641498565674,0.4199919104576111,0.0004092704424510632,0.01533336,0.02103169244946912,-0.01989584564580582,0.180419921875,0.2,368,-2.282364888888889,1258.0
12800,6,1895,25,-43.85413122177124,-0.026222463697195053,0.9955096244812012,-0.5200173854827881,0.0004092704424510632,0.014380717,0.005770089912402909,-0.02400708556524478,0.20068359375,0.2,384,-2.2933792,1258.0
13312,7,1893,26,-43.81822943687439,-0.032473910599946976,0.9946650266647339,0.06625908613204956,0.0004092704424510632,0.024428174,0.047281092032790184,-0.03163245785981417,0.2718505859375,0.2,400,-2.2933792,1258.0
13824,7,1892,27,-43.787559270858765,-0.03448561206459999,0.9931317567825317,-0.2751423120498657,0.0004092704424510632,0.021002207,0.0012520343898358988,-0.029806288017425686,0.263427734375,0.2,416,-2.2933792,1258.0
14336,7,1891,28,-43.754862546920776,-0.04121476784348488,0.9935153126716614,0.32380515336990356,0.0004092704424510632,0.01917191,0.005725575079850387,-0.026062802935484797,0.242919921875,0.2,432,-2.3012274545454545,1258.0
14848,7,1890,29,-43.78173053264618,-0.03247819095849991,0.9943036437034607,0.3569437861442566,0.0004092704424510632,0.043675948,0.019960262317908928,-0.022585652652196586,0.274169921875,0.2,448,-2.3012274545454545,1258.0
15360,8,1889,30,-43.81385278701782,-0.015995867550373077,0.9958961606025696,-0.22043299674987793,0.0004092704424510632,0.016584806,0.005876940893358551,-0.025203731434885412,0.217041015625,0.2,464,-2.2965209166666667,1258.0
15872,8,1887,31,-43.87414026260376,-0.021734090521931648,0.9982051849365234,0.03485250473022461,0.0004092704424510632,0.01509392,0.06934395513962954,-0.022777578589739278,0.19140625,0.2,480,-2.2965209166666667,1258.0
16384,8,1884,32,-43.91007602214813,-0.029519079253077507,0.997596263885498,0.0035141706466674805,0.0004092704424510632,0.012052655,0.0021734546462539583,-0.024201242384151556,0.17041015625,0.2,496,-2.3126056153846153,1258.0
16896,8,1880,33,-43.9016877412796,0.012364901602268219,0.9986404180526733,0.022353708744049072,0.0004092704424510632,0.018774314,0.0941086687380448,-0.022061402793042362,0.228759765625,0.2,512,-2.3126056153846153,1258.0
17408,9,1878,34,-43.90906798839569,-0.031441863626241684,0.9973703622817993,-0.46486997604370117,0.0004092704424510632,0.011945956,0.0018025144090643153,-0.022087271965574473,0.169189453125,0.2,528,-2.3126056153846153,1258.0
17920,9,1877,35,-43.877198576927185,-0.02730627730488777,0.997859537601471,-0.00513458251953125,0.0004092704424510632,0.016502079,0.004189445739029907,-0.023764661651512142,0.229248046875,0.2,544,-2.3200222142857143,1258.0
18432,9,1876,36,-43.9041166305542,0.0005099661648273468,0.9983338117599487,0.05136001110076904,0.0004092704424510632,0.016751241,0.10594895575195551,-0.02191032253904268,0.1783447265625,0.2,560,-2.3200222142857143,1258.0
18944,10,1875,37,-43.93452346324921,-0.02912849187850952,1.0003381967544556,-0.1893702745437622,0.0004092704424510632,0.022864725,0.004270537538104691,-0.02882610414235387,0.2630615234375,0.2,576,-2.3251894,1258.0
19456,10,1874,38,-43.982579469680786,-0.0004352200776338577,1.000846266746521,0.3753761053085327,0.0004092704424510632,0.023231119,0.08272246201522648,-0.027687505673384294,0.2454833984375,0.2,592,-2.3251894,1258.0
19968,10,1873,39,-43.985297083854675,-0.02783641219139099,1.001150369644165,-1.8268120288848877,0.0004092704424510632,0.015905652,0.003207446621672716,-0.01957051773206331,0.1641845703125,0.2,608,-2.3251894,1258.0
20480,10,1873,40,-43.99901604652405,-0.034681536257267,1.001800775527954,0.061067283153533936,0.0004092704424510632,0.02416325,0.007316508985240944,-0.031239901189110242,0.2745361328125,0.2,624,-2.333246625,1258.0
20992,11,1873,41,-44.01526188850403,-0.0006335657089948654,1.002218246459961,0.23993021249771118,0.0004092704424510632,0.016003387,0.100333156529814,-0.019465782926999964,0.121337890625,0.2,640,-2.333246625,1258.0
21504,11,1872,42,-43.99560058116913,-0.040496714413166046,1.0003178119659424,-1.563080072402954,0.0004092704424510632,0.020379435,0.0025110635651799385,-0.027972156400210224,0.256591796875,0.2,656,-2.3334435294117646,1258.0
22016,11,1872,43,-43.94846832752228,0.008957140147686005,0.9998475909233093,0.19831973314285278,0.0004092704424510632,0.017746769,0.11978027049917728,-0.019551196761312895,0.1767578125,0.2,672,-2.3334435294117646,1258.0
22528,12,1871,44,-43.93756806850433,-0.027600500732660294,0.9991870522499084,-1.5893352031707764,0.0004092704424510632,0.017484285,0.002857930310710799,-0.023062081105308607,0.2357177734375,0.2,688,-2.3334435294117646,1258.0
23040,12,1871,45,-43.881611347198486,-0.029772529378533363,0.996186375617981,0.21981948614120483,0.0004092704424510632,0.0139033515,0.006185491845826618,-0.020866317045147298,0.1962890625,0.2,704,-2.3392224444444443,1258.0
23552,12,1870,46,-43.8133270740509,0.008384175598621368,0.9957665801048279,0.49139314889907837,0.0004092704424510632,0.018435549,0.09434276795946062,-0.021196369976678398,0.148193359375,0.2,720,-2.3392224444444443,1258.0
24064,12,1870,47,-43.82143294811249,-0.027803219854831696,0.9963266849517822,-0.35180962085723877,0.0004092704424510632,0.020257005,0.012160497339209542,-0.025351493968628347,0.2645263671875,0.2,736,-2.3360309999999997,1258.0
24576,13,1869,48,-43.83213973045349,0.006038893014192581,0.9962447881698608,0.47978824377059937,0.0004092704424510632,0.014160394,0.11611029552295804,-0.015944582293741405,0.1640625,0.2,752,-2.3360309999999997,1258.0
25088,13,1869,49,-43.801904916763306,-0.03644600883126259,0.9940981864929199,-3.3514442443847656,0.0004092704424510632,0.019775126,0.0018108061485690996,-0.0297852292569587,0.2978515625,0.2,768,-2.3360309999999997,1258.0
25600,13,1869,50,-43.74622189998627,-0.025478653609752655,0.993145763874054,0.10334467887878418,0.0004092704424510632,0.025878,0.006239420137717389,-0.027334456070093438,0.2852783203125,0.2,784,-2.3358257,1258.0
26112,13,1868,51,-43.727259159088135,-0.017754659056663513,0.9924657344818115,0.2619794011116028,0.0004092704424510632,0.016529026,0.0905255867401138,-0.018315002671442926,0.1490478515625,0.2,800,-2.3358257,1258.0
26624,14,1868,52,-43.70630347728729,-0.035867076367139816,0.9918563365936279,-1.279327154159546,0.0004092704424510632,0.019601893,0.006209910308825783,-0.02816136766341515,0.2747802734375,0.2,816,-2.334836380952381,1258.0
27136,14,1868,53,-43.699108839035034,-0.007312489673495293,0.992068886756897,0.45912766456604004,0.0004092704424510632,0.022490023,0.10508977447170764,-0.02376246686617378,0.1796875,0.2,832,-2.334836380952381,1258.0
27648,14,1868,54,-43.700674414634705,-0.034770600497722626,0.9916363954544067,-1.8222780227661133,0.0004092704424510632,0.020601887,0.004486437748710159,-0.02653487434145063,0.26416015625,0.2,848,-2.334836380952381,1258.0
28160,15,1867,55,-43.68057906627655,-0.03184819594025612,0.9904834628105164,0.3423948884010315,0.0004092704424510632,0.016136976,0.008909501149901189,-0.025331860757432878,0.2427978515625,0.2,864,-2.3397126818181815,1258.0
28672,15,1867,56,-43.65322756767273,-0.015953928232192993,0.9903465509414673,0.31856274604797363,0.0004092704424510632,0.029675737,0.0717652408638969,-0.020304046338424087,0.1961669921875,0.2,880,-2.3397126818181815,1258.0
29184,15,1867,57,-43.654624581336975,-0.025132881477475166,0.9904396533966064,-1.9604241847991943,0.0004092704424510632,0.018837668,0.016103032627142966,-0.025688705616630614,0.25146484375,0.2,896,-2.3412563478260866,1258.0
29696,15,1866,58,-43.66295671463013,-0.004518285393714905,0.9908226728439331,0.5263397097587585,0.0004092704424510632,0.018952962,0.09682177717331797,-0.015367537533165887,0.1112060546875,0.2,912,-2.3412563478260866,1258.0
30208,16,1866,59,-43.64222264289856,-0.032512761652469635,0.9885333776473999,-1.4456775188446045,0.0004092704424510632,0.013811488,0.003880758937157225,-0.025226157376891933,0.2213134765625,0.2,928,-2.346915791666667,1258.0
30720,16,1866,60,-43.576438546180725,0.0028617121279239655,0.9877109527587891,0.5406502485275269,0.0004092704424510632,0.029243764,0.11241740873083472,-0.021482287789694965,0.202392578125,0.2,944,-2.346915791666667,1258.0
31232,16,1866,61,-43.58700168132782,-0.03164490684866905,0.9890435338020325,-1.1746184825897217,0.0004092704424510632,0.02291163,0.003073787363973679,-0.02617886032385286,0.272705078125,0.2,960,-2.346915791666667,1258.0
31744,17,1865,62,-43.63046669960022,-0.024440469220280647,0.990053117275238,0.029694557189941406,0.0004092704424510632,0.015882302,0.0023944179665704723,-0.023966614608070813,0.228271484375,0.2,976,-2.3450114,1258.0
32256,17,1865,63,-43.64990484714508,-0.021625440567731857,0.9904313087463379,0.09196442365646362,0.0004092704424510632,0.02200255,0.22580340318381786,-0.02440169351757504,0.1624755859375,0.2,992,-2.3450114,1258.0
32768,17,1865,64,-43.62849402427673,-0.04571440443396568,0.9886913299560547,-0.24231600761413574,0.0004092704424510632,0.019532109,0.002951649948954582,-0.029130654322216287,0.2879638671875,0.2,1008,-2.3473731538461537,1258.0
33280,17,1865,65,-43.584405303001404,0.01972530409693718,0.9880784153938293,0.07412201166152954,0.0004092704424510632,0.016534818,0.29588032769970596,-0.021075527401990257,0.154296875,0.2,1024,-2.3473731538461537,1258.0
33792,18,1865,66,-43.57534623146057,-0.03203027322888374,0.9878769516944885,-3.6812634468078613,0.0004092704424510632,0.022627722,0.001793701529095415,-0.03027258167276159,0.322021484375,0.2,1040,-2.3473731538461537,1258.0
34304,18,1865,67,-43.58683264255524,-0.02895474061369896,0.9891312718391418,0.011423230171203613,0.0004092704424510632,0.022435166,0.006406004111340735,-0.022440056229243055,0.2353515625,0.2,1056,-2.3521573703703704,1258.0
34816,18,1865,68,-43.61076092720032,0.026484673842787743,0.9888877868652344,0.1136007308959961,0.0004092704424510632,0.014016906,0.28958209115080535,-0.01641145952453371,0.08447265625,0.2,1072,-2.3521573703703704,1258.0
35328,18,1865,69,-43.585448026657104,-0.03775951266288757,0.9875631928443909,-3.189558982849121,0.0004092704424510632,0.028332833,0.0027482532314024866,-0.030135207693092525,0.305908203125,0.2,1088,-2.345469428571429,1258.0
35840,19,1865,70,-43.54853546619415,0.024665892124176025,0.9870525598526001,0.10872536897659302,0.0004092704424510632,0.020046392,0.299328624503687,-0.022103184484876692,0.112060546875,0.2,1104,-2.345469428571429,1258.0
36352,19,1864,71,-43.550554513931274,-0.03037315420806408,0.9879079461097717,-2.986036777496338,0.0004092704424510632,0.036482092,0.002919818423833931,-0.03231009637238458,0.3507080078125,0.2,1120,-2.345469428571429,1258.0
36864,19,1864,72,-43.54098093509674,-0.03620847314596176,0.9856628775596619,0.15848273038864136,0.0004092704424510632,0.01664957,0.007142558999476023,-0.026185565278865397,0.247314453125,0.2,1136,-2.342516586206897,1258.0
37376,20,1864,73,-43.482747197151184,0.012497082352638245,0.9847381114959717,0.5367671847343445,0.0004092704424510632,0.016706474,0.17942620813846588,-0.017745814722729847,0.12158203125,0.2,1152,-2.342516586206897,1258.0
37888,20,1864,74,-43.46647047996521,-0.03849995136260986,0.9851359724998474,-3.684624195098877,0.0004092704424510632,0.023043916,0.006073118893255014,-0.03018357919063419,0.284423828125,0.2,1168,-2.3417641333333337,1258.0
38400,20,1864,75,-43.48593235015869,0.0023363083600997925,0.9856696724891663,0.4495667815208435,0.0004092704424510632,0.020606209,0.16679642372764647,-0.018202679319074377,0.1077880859375,0.2,1184,-2.3417641333333337,1258.0
38912,20,1864,76,-43.48742616176605,-0.03604140877723694,0.9852603077888489,-0.7296974658966064,0.0004092704424510632,0.023789447,0.0050672445286181755,-0.025511893356451765,0.2625732421875,0.2,1200,-2.3417641333333337,1258.0
39424,21,1864,77,-43.45997488498688,-0.030269725248217583,0.9845358729362488,0.3871322274208069,0.0004092704424510632,0.01943681,0.008966972163761966,-0.02510891623387579,0.2542724609375,0.2,1216,-2.340275806451613,1258.0
39936,21,1864,78,-43.459131360054016,0.0019456297159194946,0.9849583506584167,0.6737872362136841,0.0004092704424510632,0.017937113,0.14021277870051563,-0.017130492356955074,0.1102294921875,0.2,1232,-2.340275806451613,1258.0
40448,21,1864,79,-43.47581720352173,-0.03444751724600792,0.9855096340179443,-0.7571489810943604,0.0004092704424510632,0.01976775,0.018919055233709514,-0.028333895839750767,0.2559814453125,0.2,1248,-2.3377031875,1258.0
40960,21,1863,80,-43.483394265174866,0.09586264193058014,0.9852527379989624,0.8140663504600525,0.0004092704424510632,0.013755858,0.28210428869351745,-0.013091419379634317,0.0718994140625,0.2,1264,-2.3377031875,1258.0
41472,22,1863,81,-43.48959982395172,-0.030132366344332695,0.986678957939148,-5.6596808433532715,0.0004092704424510632,0.015800249,0.009299562923843041,-0.020184732653433457,0.19189453125,0.2,1280,-2.3377031875,1258.0
41984,22,1863,82,-43.519676208496094,-0.019435688853263855,0.9862042665481567,0.4282764196395874,0.0004092704424510632,0.016907847,0.012872062623500824,-0.026270781323546544,0.233642578125,0.2,1296,-2.3432389090909087,1258.0
42496,22,1863,83,-43.49097168445587,-0.027713848277926445,0.9860511422157288,0.5815420150756836,0.0004092704424510632,0.029014453,0.06579855392919853,-0.021313268967787735,0.218017578125,0.2,1312,-2.3432389090909087,1258.0
43008,23,1863,84,-43.500075459480286,-0.026510365307331085,0.9863998293876648,-1.8952436447143555,0.0004092704424510632,0.018048864,0.007305813691345975,-0.02067746510147117,0.2186279296875,0.2,1328,-2.343011970588235,1258.0
43520,23,1863,85,-43.5023832321167,0.013406399637460709,0.986388623714447,0.5470094680786133,0.0004092704424510632,0.014398746,0.19704673462547362,-0.015170550686889328,0.06640625,0.2,1344,-2.343011970588235,1258.0
44032,23,1863,86,-43.49355220794678,-0.033432506024837494,0.9856628775596619,-1.561730146408081,0.0004092704424510632,0.017293373,0.00232516273172223,-0.0214857017272152,0.2191162109375,0.2,1360,-2.3389646285714285,1258.0
44544,23,1862,87,-43.4772709608078,0.0270991250872612,0.9855296015739441,0.5868654251098633,0.0004092704424510632,0.020813162,0.23929240950383246,-0.015866934205405414,0.113037109375,0.2,1376,-2.3389646285714285,1258.0
45056,24,1862,88,-43.45927333831787,-0.033343881368637085,0.9839060306549072,-2.8120362758636475,0.0004092704424510632,0.019252948,0.003137105355563108,-0.022549347318999935,0.2490234375,0.2,1392,-2.3389646285714285,1258.0
45568,24,1862,89,-43.39905500411987,-0.03946327790617943,0.9822746515274048,0.11446791887283325,0.0004092704424510632,0.011836306,0.002599875173473265,-0.01947607140027685,0.178955078125,0.2,1408,-2.3414094999999997,1258.0
46080,24,1862,90,-43.36599826812744,0.024266645312309265,0.9818442463874817,0.36141353845596313,0.0004092704424510632,0.0141438935,0.2880961252376437,-0.014206107909558341,0.055419921875,0.2,1424,-2.3414094999999997,1258.0
46592,25,1862,91,-43.364879965782166,-0.03653804585337639,0.9822855591773987,-0.6241260766983032,0.0004092704424510632,0.017775482,0.0025552489678375423,-0.026177457359153777,0.25830078125,0.2,1440,-2.3432085135135132,1258.0
47104,25,1861,92,-43.382880330085754,0.03307942673563957,0.9823848009109497,0.4195815920829773,0.0004092704424510632,0.011334352,0.3657993741799146,-0.015237923922541086,0.045166015625,0.2,1456,-2.3432085135135132,1258.0
47616,25,1861,93,-43.39552438259125,-0.03459687903523445,0.9835647940635681,-2.971952438354492,0.0004092704424510632,0.019450976,0.0014986937203502748,-0.0291710902529303,0.269775390625,0.2,1472,-2.3432085135135132,1258.0
48128,25,1861,94,-43.43969810009003,-0.027211973443627357,0.9852955341339111,-0.06123781204223633,0.0004092704424510632,0.021574758,0.005356557136110496,-0.02454094827407971,0.24560546875,0.2,1488,-2.338450842105263,1258.0
48640,26,1860,95,-43.48191523551941,0.038159746676683426,0.9858874678611755,0.3117619752883911,0.0004092704424510632,0.008542316,0.304800160927698,-0.006066636880859733,0.02392578125,0.2,1504,-2.338450842105263,1258.0
49152,26,1860,96,-43.49258351325989,-0.028629465028643608,0.9864481091499329,-0.41094839572906494,0.0004092704424510632,0.018684205,0.0034752788560581394,-0.02297177015861962,0.2335205078125,0.2,1520,-2.338456769230769,1258.0
49664,26,1860,97,-43.50723159313202,0.0804196298122406,0.9865697622299194,0.6071872711181641,0.0004092704424510632,0.0108512305,0.34488700702786446,-0.011043803293432575,0.0579833984375,0.2,1536,-2.338456769230769,1258.0
50176,26,1859,98,-43.507187485694885,-0.035303931683301926,0.9866491556167603,-2.7543108463287354,0.0004092704424510632,0.0194697,0.003858570045849774,-0.02172836109821219,0.243408203125,0.2,1552,-2.338456769230769,1258.0
50688,27,1859,99,-43.476373076438904,-0.04548587277531624,0.9847439527511597,0.21252083778381348,0.0004092704424510632,0.015951633,0.006278029351960868,-0.023123960636439733,0.234130859375,0.2,1568,-2.3361207999999998,1258.0
51200,27,1859,100,-43.42782270908356,0.03276984766125679,0.9842815399169922,0.6039909720420837,0.0004092704424510632,0.008903382,0.33418394019827247,-0.011536286503542215,0.03515625,0.2,1584,-2.3361207999999998,1258.0
51712,27,1859,101,-43.41617178916931,-0.020756881684064865,0.9837406873703003,-0.36816585063934326,0.0004092704424510632,0.014845775,0.012088397110346705,-0.02102047273365315,0.2127685546875,0.2,1600,-2.333303951219512,1258.0
52224,28,1859,102,-43.40273594856262,0.38766181468963623,0.9834856390953064,0.7358733415603638,0.0004092704424510632,0.013173299,0.5777092599309981,-0.014253988905693404,0.0777587890625,0.2,1616,-2.333303951219512,1258.0
52736,28,1859,103,-43.385977029800415,-0.030743706971406937,0.9822957515716553,-1.1560642719268799,0.0004092704424510632,0.023398738,0.023500338196754456,-0.030591240618377924,0.2840576171875,0.2,1632,-2.333303951219512,1258.0
53248,28,1859,104,-43.352776288986206,-0.03578031435608864,0.9817538261413574,0.3830356001853943,0.0004092704424510632,0.022048535,0.007614225076395087,-0.02558648724516388,0.2674560546875,0.2,1648,-2.332998119047619,1258.0
53760,28,1859,105,-43.34723520278931,-0.004378937184810638,0.9815331697463989,0.6534717082977295,0.0004092704424510632,0.017058704,0.2038376471027732,-0.022492276984849013,0.1131591796875,0.2,1664,-2.332998119047619,1258.0
54272,29,1858,106,-43.34187865257263,-0.030096784234046936,0.9818938970565796,-0.32278668880462646,0.0004092704424510632,0.021037102,0.020248674467438832,-0.02732099744025618,0.26953125,0.2,1680,-2.332221395348837,1258.0
54784,29,1858,107,-43.35249364376068,0.07357841730117798,0.9820526838302612,0.8078444004058838,0.0004092704424510632,0.011001858,0.27509220503270626,-0.011201225621334743,0.101318359375,0.2,1696,-2.332221395348837,1258.0
55296,29,1858,108,-43.364912033081055,-0.03903042897582054,0.9831016063690186,-4.217971324920654,0.0004092704424510632,0.018753115,0.005726188974222168,-0.023582590889418498,0.26220703125,0.2,1712,-2.332221395348837,1258.0
55808,30,1858,109,-43.37146997451782,-0.03334757685661316,0.9817619323730469,0.37358933687210083,0.0004092704424510632,0.017216764,0.014261237112805247,-0.027701574261300266,0.256103515625,0.2,1728,-2.336461409090909,1258.0
56320,30,1858,110,-43.3214875459671,-0.021537398919463158,0.9808651804924011,0.7288147211074829,0.0004092704424510632,0.028808389,0.09135156054981053,-0.019072900438914075,0.187744140625,0.2,1744,-2.336461409090909,1258.0
56832,30,1858,111,-43.32312989234924,-0.04012683033943176,0.9820412397384644,-2.011845827102661,0.0004092704424510632,0.021643715,0.007523483887780458,-0.028734184859786183,0.2669677734375,0.2,1760,-2.3403487777777774,1258.0
57344,30,1858,112,-43.35122752189636,0.025521397590637207,0.9821823239326477,0.6057571172714233,0.0004092704424510632,0.017462566,0.2565152139868587,-0.014009043690748513,0.0716552734375,0.2,1776,-2.3403487777777774,1258.0
57856,31,1858,113,-43.34938991069794,-0.03020726516842842,0.9828611016273499,-7.029908180236816,0.0004092704424510632,0.02081757,0.00288822684524348,-0.022648725913313683,0.261962890625,0.2,1792,-2.3403487777777774,1258.0
58368,31,1858,114,-43.373313426971436,0.01457897201180458,0.983253538608551,0.6284328699111938,0.0004092704424510632,0.016134443,0.14069370087236166,-0.023646354231459554,0.162841796875,0.2,1808,-2.3397812826086954,1258.0
58880,31,1858,115,-43.36144518852234,-0.022099366411566734,0.9825712442398071,0.8997809886932373,0.0004092704424510632,0.05182998,0.02256160393881146,-0.026528117989073507,0.3341064453125,0.2,1824,-2.3397812826086954,1258.0
59392,31,1858,116,-43.35871243476868,-0.042548827826976776,0.9830442667007446,-1.2565653324127197,0.0004092704424510632,0.023975462,0.00944737668032758,-0.02961625505122356,0.287109375,0.2,1840,-2.339003829787234,1258.0
59904,32,1858,117,-43.36005711555481,0.032844096422195435,0.9830199480056763,0.7047780156135559,0.0004092704424510632,0.010102976,0.2856234342325479,-0.0052525467035593465,0.0257568359375,0.2,1856,-2.339003829787234,1258.0
60416,32,1857,118,-43.39153778553009,-0.022190671414136887,0.9854486584663391,-0.9832208156585693,0.0004092704424510632,0.014253276,0.0035250367764092516,-0.02047526865499094,0.211181640625,0.2,1872,-2.3378496458333333,1258.0
60928,32,1857,119,-43.46086025238037,0.040746964514255524,0.9863007068634033,0.6711111068725586,0.0004092704424510632,0.0105296895,0.3192719351500273,-0.010899998451350257,0.043212890625,0.2,1888,-2.3378496458333333,1258.0
61440,33,1857,120,-43.47680330276489,-0.02110178954899311,0.9871969819068909,-4.872905731201172,0.0004092704424510632,0.020047879,0.003593762161472114,-0.02079545007654815,0.2415771484375,0.2,1904,-2.3378496458333333,1258.0
61952,33,1857,121,-43.503411173820496,-0.03175899386405945,0.9882268309593201,-0.050345778465270996,0.0004092704424510632,0.024919478,0.0043041588287451304,-0.030226491784560494,0.29638671875,0.2,1920,-2.335438551020408,1258.0
62464,33,1857,122,-43.53238320350647,0.07454909384250641,0.9885841608047485,0.37790191173553467,0.0004092704424510632,0.012302079,0.3774669864214957,-0.013175757834687829,0.078369140625,0.2,1936,-2.335438551020408,1258.0
62976,33,1856,123,-43.540900111198425,-0.04673503711819649,0.9891106486320496,0.19600409269332886,0.0004092704424510632,0.016478881,0.003671050173579715,-0.02943829318974167,0.2537841796875,0.2,1952,-2.33502962,1258.0
63488,34,1856,124,-43.547847867012024,0.04946740344166756,0.9889732003211975,0.4605383276939392,0.0004092704424510632,0.011521451,0.4540396376978606,-0.011882035512826405,0.08544921875,0.2,1968,-2.33502962,1258.0
64000,34,1856,125,-43.54271721839905,-0.03893348574638367,0.9888177514076233,-0.9772751331329346,0.0004092704424510632,0.019093538,0.0025417125543754082,-0.03183808582252823,0.30126953125,0.2,1984,-2.33502962,1258.0
