rollout/ep_len_mean,train/ent_coef,train/actor_loss,rollout/ep_rew_mean,time/fps,train/n_updates,time/total_timesteps,time/episodes,train/learning_rate,time/time_elapsed,train/ent_coef_loss,train/critic_loss
1257.0,0.01768689788877964,-122.80308532714844,-5.330141749999999,35,4927,5028,4,0.0008459126528049375,143,-164.79287719726562,58.25675964355469
1257.0,0.001046529272571206,-131.01409912109375,-4.267259,34,9955,10056,8,0.0008459126528049375,291,-5.682170867919922,1.7763357162475586
1257.0,0.0007427881937474012,-134.1483917236328,-3.51627625,34,14983,15084,12,0.0008459126528049375,441,-21.798402786254883,58.279052734375
1257.0,0.0009603927028365433,-141.22317504882812,-3.1459727500000003,33,20011,20112,16,0.0008459126528049375,591,-1.667144775390625,2.945204734802246
1257.0,0.0007685621967539191,-139.35142517089844,-2.9215494000000004,33,25039,25140,20,0.0008459126528049375,4,7.649163722991943,2.5876870155334473
1257.0,0.0007542160456068814,-137.76348876953125,-2.7569210833333337,33,30067,30168,24,0.0008459126528049375,155,-39.185646057128906,5.274413108825684
1257.0,0.0008949906914494932,-131.8251495361328,-2.6085374642857144,33,35095,35196,28,0.0008459126528049375,306,46.91580581665039,3.8434367179870605
1257.0,0.0014869591686874628,-113.92882537841797,-2.49707034375,33,40123,40224,32,0.0008459126528049375,457,39.69899368286133,13.04532527923584
1257.0,0.0009420110727660358,-99.7081298828125,-2.464971222222222,33,45151,45252,36,0.0008459126528049375,608,54.24918746948242,3.9501969814300537
