time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
14848,11,1255,29,448,0.01321480076876469,-43.65673851966858,0.9905230402946472,0.02621856,0.3393170237541199,0.257568359375,-0.022925442084670067,0.2,-0.019037090911297128,0.0004092704424510632,1257.0,-2.3862009090909093
15360,12,1254,30,464,0.004357501977210632,-43.647820830345154,0.9894733428955078,0.018279212,-2.4462363719940186,0.2501220703125,-0.03087827004492283,0.2,-0.027944043918978423,0.0004092704424510632,1257.0,-2.405375333333333
15872,12,1254,31,480,0.06868736317846924,-43.615718960762024,0.9893050193786621,0.02891669,0.06682533025741577,0.2882080078125,-0.02236914075911045,0.2,-0.02945158106740564,0.0004092704424510632,1257.0,-2.405375333333333
16384,13,1253,32,496,0.006540244939969853,-43.62620520591736,0.99001544713974,0.016205318,-0.05986523628234863,0.2413330078125,-0.02840227261185646,0.2,-0.025433783797780052,0.0004092704424510632,1257.0,-2.4228857692307693
16896,13,1253,33,512,0.0534104707185179,-43.665032267570496,0.9922511577606201,0.020174608,0.5231877565383911,0.2015380859375,0.006046198308467865,0.2,-0.022286687104497105,0.0004092704424510632,1257.0,-2.4228857692307693
17408,13,1252,34,528,0.005901207230635919,-43.72802519798279,0.9934059977531433,0.01903936,0.045967698097229004,0.220703125,-0.02403118833899498,0.2,-0.021554216276854277,0.0004092704424510632,1257.0,-2.4228857692307693
17920,14,1251,35,544,0.004992607377062086,-43.74446523189545,0.9938874840736389,0.02080598,-0.8107796907424927,0.2620849609375,-0.028621960431337357,0.2,-0.027943548833718523,0.0004092704424510632,1257.0,-2.425965142857143
18432,14,1250,36,560,0.046592496626544744,-43.748777747154236,0.9935375452041626,0.016284144,0.2557331323623657,0.175048828125,-0.027999890968203545,0.2,-0.020861726967268623,0.0004092704424510632,1257.0,-2.425965142857143
18944,15,1250,37,576,0.006912865923368372,-43.72226595878601,0.9922382235527039,0.029289544,-1.1771862506866455,0.272216796875,-0.04888901114463806,0.2,-0.028219713349244557,0.0004092704424510632,1257.0,-2.426058066666667
19456,15,1249,38,592,0.04906508489511907,-43.700127959251404,0.9927427768707275,0.020908639,0.22290104627609253,0.192138671875,-0.020820435136556625,0.2,-0.02430388206266798,0.0004092704424510632,1257.0,-2.426058066666667
19968,15,1249,39,608,0.006155250244773924,-43.70744216442108,0.9921459555625916,0.0155168865,0.10679906606674194,0.2059326171875,-0.024795427918434143,0.2,-0.021181921620154753,0.0004092704424510632,1257.0,-2.426058066666667
20480,16,1248,40,624,0.0050123485998483375,-43.68684256076813,0.9920825362205505,0.018455103,-0.7274355888366699,0.19970703125,-0.02500411495566368,0.2,-0.02066585740976734,0.0004092704424510632,1257.0,-2.4335651875
20992,16,1247,41,640,0.043635359848849475,-43.69530749320984,0.9929808974266052,0.020965565,0.2980641722679138,0.20068359375,-0.02703801915049553,0.2,-0.025545228461851366,0.0004092704424510632,1257.0,-2.4335651875
21504,17,1246,42,656,0.01030269733746536,-43.72044801712036,0.9929543733596802,0.01876949,-1.4621233940124512,0.1976318359375,-0.033608369529247284,0.2,-0.02290171940694563,0.0004092704424510632,1257.0,-2.430513941176471
22016,17,1245,43,672,0.05240025231614709,-43.714240074157715,0.9933993816375732,0.016609706,0.351010262966156,0.183349609375,-0.024470489472150803,0.2,-0.023197164249722846,0.0004092704424510632,1257.0,-2.430513941176471
22528,18,1245,44,688,0.014623720955569297,-43.73524785041809,0.9942147135734558,0.016441025,0.4874075651168823,0.2156982421875,-0.02097492665052414,0.2,-0.023068213078659028,0.0004092704424510632,1257.0,-2.430513941176471
23040,18,1244,45,704,0.008120181897538714,-43.74672842025757,0.9934645295143127,0.016915537,-0.3212151527404785,0.2265625,-0.024078376591205597,0.2,-0.024721795693039894,0.0004092704424510632,1257.0,-2.427995944444445
23552,18,1244,46,720,0.028666700673056766,-43.72111117839813,0.9930365681648254,0.017498747,0.5597226023674011,0.164306640625,-0.020564798265695572,0.2,-0.020199781443807296,0.0004092704424510632,1257.0,-2.427995944444445
24064,19,1244,47,736,0.01497779751662165,-43.70453500747681,0.9921930432319641,0.017851789,-0.7266288995742798,0.16796875,-0.019384153187274933,0.2,-0.020561994664603844,0.0004092704424510632,1257.0,-2.420025157894737
24576,19,1244,48,752,0.03138242557179183,-43.68903720378876,0.9921447038650513,0.019904219,0.7128705978393555,0.2049560546875,-0.016796184703707695,0.2,-0.024782846041489393,0.0004092704424510632,1257.0,-2.420025157894737
25088,20,1244,49,768,0.01695727522019297,-43.669074058532715,0.9909473657608032,0.025275461,0.3548385500907898,0.2532958984375,-0.040726277977228165,0.2,-0.030466278942185454,0.0004092704424510632,1257.0,-2.420025157894737
25600,20,1243,50,784,0.011007209512172267,-43.66028022766113,0.9919959902763367,0.017946046,0.5247412919998169,0.2384033203125,-0.02166183665394783,0.2,-0.023410898560541682,0.0004092704424510632,1257.0,-2.41720265
26112,20,1243,51,800,0.022084587573772296,-43.67168474197388,0.9909087419509888,0.0265713,0.7606620192527771,0.24462890625,-0.03502960130572319,0.2,-0.02438171539688483,0.0004092704424510632,1257.0,-2.41720265
26624,21,1243,52,816,0.011735743202734739,-43.63183653354645,0.9907984733581543,0.014735238,-0.40543031692504883,0.1961669921875,-0.04109182953834534,0.2,-0.02542511679348536,0.0004092704424510632,1257.0,-2.419224761904762
27136,21,1242,53,832,0.03387794061563909,-43.64737105369568,0.9913296699523926,0.01890415,0.7506263256072998,0.177978515625,-0.027703437954187393,0.2,-0.021103352104546502,0.0004092704424510632,1257.0,-2.419224761904762
27648,22,1242,54,848,0.007939864648506045,-43.63618075847626,0.9898282289505005,0.022584908,-0.18030595779418945,0.2718505859375,-0.0421907939016819,0.2,-0.030402019241591915,0.0004092704424510632,1257.0,-2.419224761904762
28160,22,1242,55,864,0.023155066941399127,-43.59756863117218,0.989822268486023,0.022344958,0.7277326583862305,0.2337646484375,-0.017955204471945763,0.2,-0.02640629032975994,0.0004092704424510632,1257.0,-2.4207861363636365
28672,23,1242,56,880,0.012498531868914142,-43.60623598098755,0.9896954894065857,0.025878735,0.7801141738891602,0.27001953125,-0.031141402199864388,0.2,-0.02512310227029957,0.0004092704424510632,1257.0,-2.4207861363636365
29184,23,1242,57,896,0.0061164656799519435,-43.58144998550415,0.9883403778076172,0.017349076,-0.24525117874145508,0.1917724609375,-0.027553800493478775,0.2,-0.023196590089355595,0.0004092704424510632,1257.0,-2.422081173913044
29696,23,1242,58,912,0.04060836980352178,-43.535577058792114,0.9871578812599182,0.02040615,0.6643028259277344,0.1361083984375,-0.02145249955356121,0.2,-0.020462155938730575,0.0004092704424510632,1257.0,-2.422081173913044
30208,24,1242,59,928,0.013266255671624094,-43.51124370098114,0.9870216846466064,0.02473071,-0.6058393716812134,0.2115478515625,-0.03961340710520744,0.2,-0.025705613181344233,0.0004092704424510632,1257.0,-2.4185969166666665
30720,24,1241,60,944,0.04191066307248548,-43.50849413871765,0.9866682291030884,0.015561892,0.7419257164001465,0.1900634765625,-0.012252548709511757,0.2,-0.026077150730998255,0.0004092704424510632,1257.0,-2.4185969166666665
31232,25,1242,61,960,0.004743096142192371,-43.51138210296631,0.9871228933334351,0.020399231,-0.23888885974884033,0.25244140625,-0.04100814461708069,0.2,-0.023439470038283616,0.0004092704424510632,1257.0,-2.4185969166666665
31744,25,1241,62,976,0.006235028617084026,-43.51799786090851,0.9866377115249634,0.016844653,-0.5625512599945068,0.195556640625,-0.03134160861372948,0.2,-0.024183585279388353,0.0004092704424510632,1257.0,-2.4172708800000002
32256,25,1241,63,992,0.04591017396887764,-43.51248300075531,0.9873290657997131,0.01336517,0.45283377170562744,0.14013671875,-0.02791713923215866,0.2,-0.019731092266738415,0.0004092704424510632,1257.0,-2.4172708800000002
32768,26,1241,64,1008,0.007313867841730826,-43.54249107837677,0.9882778525352478,0.015549937,-1.6749167442321777,0.236328125,-0.032023899257183075,0.2,-0.024697457934962586,0.0004092704424510632,1257.0,-2.423478807692308
33280,26,1241,65,1024,0.05157189175952226,-43.55329620838165,0.9883126616477966,0.01793335,0.36553120613098145,0.2568359375,-0.020306415855884552,0.2,-0.025987655390053988,0.0004092704424510632,1257.0,-2.423478807692308
33792,27,1240,66,1040,0.0044491893058875576,-43.52296328544617,0.9857529401779175,0.023839287,0.00971364974975586,0.3118896484375,-0.04839905723929405,0.2,-0.03527533188753296,0.0004092704424510632,1257.0,-2.423478807692308
34304,27,1240,67,1056,0.0032192632024816703,-43.485368490219116,0.9874835014343262,0.021901578,-0.8859500885009766,0.2635498046875,-0.0312650091946125,0.2,-0.02310140850750031,0.0004092704424510632,1257.0,-2.4230131851851855
34816,28,1240,68,1072,0.05962214095052332,-43.54361414909363,0.9881335496902466,0.017541377,0.30978691577911377,0.1387939453125,-0.024839144200086594,0.2,-0.017830012569902465,0.0004092704424510632,1257.0,-2.4230131851851855
35328,28,1240,69,1088,0.01870750996749848,-43.5441917181015,0.9883420467376709,0.012532411,-0.7125406265258789,0.1612548828125,-0.02898438461124897,0.2,-0.01776909045292996,0.0004092704424510632,1257.0,-2.4253741071428574
35840,28,1240,70,1104,0.037313048262149096,-43.54555797576904,0.9875377416610718,0.018216994,0.6121640205383301,0.192626953125,-0.020847849547863007,0.2,-0.02470838653971441,0.0004092704424510632,1257.0,-2.4253741071428574
36352,29,1240,71,1120,0.01692488742992282,-43.52181673049927,0.987611711025238,0.017693358,0.6408017873764038,0.252197265625,-0.025982778519392014,0.2,-0.024867050684406422,0.0004092704424510632,1257.0,-2.4253741071428574
36864,29,1240,72,1136,0.016076085215900093,-43.544678926467896,0.9889083504676819,0.017391128,-0.0061550140380859375,0.25927734375,-0.027896935120224953,0.2,-0.02800639029010199,0.0004092704424510632,1257.0,-2.4204710000000005
37376,30,1240,73,1152,0.028270028153201565,-43.565608978271484,0.9882498979568481,0.024121832,0.7403074502944946,0.213623046875,-0.02429436333477497,0.2,-0.02804327262856532,0.0004092704424510632,1257.0,-2.4204710000000005
37888,30,1239,74,1168,0.027259420428890735,-43.542301177978516,0.9887275695800781,0.02192428,0.026357948780059814,0.2630615234375,-0.03799048811197281,0.2,-0.03238389367470518,0.0004092704424510632,1257.0,-2.4178344000000007
38400,30,1239,75,1184,0.03138436935842037,-43.554776668548584,0.9880328178405762,0.017101526,0.8177045583724976,0.1466064453125,-0.0006079059094190598,0.2,-0.01753933665168006,0.0004092704424510632,1257.0,-2.4178344000000007
38912,31,1239,76,1200,0.02994672697968781,-43.53100383281708,0.9880317449569702,0.024241557,0.6330521106719971,0.28857421875,-0.018228808417916298,0.2,-0.028595462848898023,0.0004092704424510632,1257.0,-2.4178344000000007
39424,31,1239,77,1216,0.04763453360646963,-43.53657281398773,0.9880902171134949,0.0253955,0.5898744463920593,0.2593994140625,-0.01540575921535492,0.2,-0.027143985353177413,0.0004092704424510632,1257.0,-2.4161091935483876
39936,32,1239,78,1232,0.01974609898752533,-43.51828145980835,0.986606240272522,0.02765302,0.9311907887458801,0.28759765625,-0.040057405829429626,0.2,-0.031049140845425427,0.0004092704424510632,1257.0,-2.4161091935483876
40448,32,1239,79,1248,0.01977922022342682,-43.43347752094269,0.9828471541404724,0.016048433,-0.027929306030273438,0.1788330078125,-0.025290369987487793,0.2,-0.02271244643634418,0.0004092704424510632,1257.0,-2.41201725
40960,33,1239,80,1264,0.03638878115452826,-43.343851923942566,0.9819478392601013,0.017699094,0.8196576237678528,0.1358642578125,-0.02216043323278427,0.2,-0.01804158531012945,0.0004092704424510632,1257.0,-2.41201725
41472,33,1239,81,1280,0.020556738774757832,-43.35697853565216,0.9834609627723694,0.018980667,0.22696083784103394,0.1827392578125,-0.024035392329096794,0.2,-0.023100111808162183,0.0004092704424510632,1257.0,-2.41201725
41984,33,1239,82,1296,0.032078039017505944,-43.4007351398468,0.9841474294662476,0.01619723,0.8026655912399292,0.1795654296875,-0.019376836717128754,0.2,-0.02390917736920528,0.0004092704424510632,1257.0,-2.4141747272727274
42496,34,1239,83,1312,0.013575705495895818,-43.40442705154419,0.9846011996269226,0.02270763,0.8609232306480408,0.2928466796875,-0.03862056881189346,0.2,-0.031951963261235505,0.0004092704424510632,1257.0,-2.4141747272727274
43008,34,1239,84,1328,0.013732981344219297,-43.39924895763397,0.9828881025314331,0.016356006,0.03529512882232666,0.1981201171875,-0.0343363881111145,0.2,-0.023255680527654476,0.0004092704424510632,1257.0,-2.411110117647059
43520,35,1239,85,1344,0.027862748131155968,-43.3328115940094,0.9815393090248108,0.016206453,0.8177410960197449,0.1776123046875,-0.01887279376387596,0.2,-0.022242679799092002,0.0004092704424510632,1257.0,-2.411110117647059
44032,35,1237,86,1360,0.017300425679422915,-43.310271978378296,0.9810217618942261,0.023032466,-0.34317243099212646,0.2113037109375,-0.040586747229099274,0.2,-0.025207336802850477,0.0004092704424510632,1257.0,-2.4086626
44544,35,1237,87,1376,0.025720660632941872,-43.295411467552185,0.9807167649269104,0.014058929,0.8319066166877747,0.1903076171875,-0.030330609530210495,0.2,-0.020042627627844922,0.0004092704424510632,1257.0,-2.4086626
45056,36,1237,88,1392,0.008753093221457675,-43.29131746292114,0.9809474945068359,0.014011936,0.4921942949295044,0.2198486328125,-0.03466447815299034,0.2,-0.024028142070164904,0.0004092704424510632,1257.0,-2.4086626
45568,36,1237,89,1408,0.0114086058747489,-43.2929322719574,0.9804840683937073,0.017954376,-0.11857914924621582,0.274658203125,-0.04452039673924446,0.2,-0.03110527971875854,0.0004092704424510632,1257.0,-2.406244111111111
46080,37,1237,90,1424,0.021686851687263697,-43.270569920539856,0.9801734685897827,0.01633922,0.7778429985046387,0.1368408203125,-0.021969903260469437,0.2,-0.018143856592359953,0.0004092704424510632,1257.0,-2.406244111111111
46592,37,1238,91,1440,0.009990608843509108,-43.27722978591919,0.9810919165611267,0.02058965,-0.9364382028579712,0.2362060546875,-0.03638804331421852,0.2,-0.02529784938087687,0.0004092704424510632,1257.0,-2.408591
47104,38,1237,92,1456,0.02304386891773902,-43.30495834350586,0.981865406036377,0.014513861,0.7614015936851501,0.1630859375,-0.03116612695157528,0.2,-0.020895548899716232,0.0004092704424510632,1257.0,-2.408591
47616,38,1237,93,1472,0.009647047729231417,-43.31131899356842,0.9814194440841675,0.028669097,0.6344788074493408,0.2808837890625,-0.044525232166051865,0.2,-0.02916232607094571,0.0004092704424510632,1257.0,-2.408591
48128,38,1237,94,1488,0.006644330314884428,-43.28709602355957,0.9800345301628113,0.01767873,-0.21155786514282227,0.2188720703125,-0.034161582589149475,0.2,-0.02623936532472726,0.0004092704424510632,1257.0,-2.4116648684210524
48640,39,1237,95,1504,0.020866370177827775,-43.23912262916565,0.9785317778587341,0.0115573015,0.7609920501708984,0.13330078125,-0.024903016164898872,0.2,-0.01893277367344126,0.0004092704424510632,1257.0,-2.4116648684210524
49152,39,1237,96,1520,0.015760977054014802,-43.20038545131683,0.9785171747207642,0.018358395,0.03255528211593628,0.212646484375,-0.029514629393815994,0.2,-0.027827959187561646,0.0004092704424510632,1257.0,-2.409157205128205
49664,40,1237,97,1536,0.026197889557806775,-43.2089649438858,0.9782379865646362,0.017024383,0.7827054262161255,0.153076171875,-0.027580883353948593,0.2,-0.02222366348723881,0.0004092704424510632,1257.0,-2.409157205128205
50176,40,1237,98,1552,0.014691534830490127,-43.1825225353241,0.977549135684967,0.013339362,0.750222384929657,0.2109375,-0.023668445646762848,0.2,-0.018556111317593604,0.0004092704424510632,1257.0,-2.409157205128205
50688,40,1237,99,1568,0.014793238486163318,-43.16924738883972,0.9776041507720947,0.018054172,0.10877358913421631,0.25830078125,-0.022996557876467705,0.2,-0.027240446826908737,0.0004092704424510632,1257.0,-2.4040347750000004
51200,41,1237,100,1584,0.015964145277393982,-43.1569983959198,0.9760875701904297,0.01621705,0.8159898519515991,0.240966796875,-0.02632329985499382,0.2,-0.028550385002745315,0.0004092704424510632,1257.0,-2.4040347750000004
51712,41,1236,101,1600,0.01822313913726248,-43.112045764923096,0.9755382537841797,0.015107732,0.37290674448013306,0.2178955078125,-0.024310629814863205,0.2,-0.023060738312778994,0.0004092704424510632,1257.0,-2.4040430487804882
52224,42,1236,102,1616,0.023536260589025915,-43.11164355278015,0.975671648979187,0.019744152,0.8516992330551147,0.204345703125,-0.024055715650320053,0.2,-0.020980927220080048,0.0004092704424510632,1257.0,-2.4040430487804882
52736,42,1236,103,1632,0.018684009206481278,-43.10877323150635,0.9753685593605042,0.021426775,0.6434860229492188,0.251953125,-0.026356667280197144,0.2,-0.030589273781515658,0.0004092704424510632,1257.0,-2.4040430487804882
53248,43,1236,104,1648,0.02242843504063785,-43.09355390071869,0.9749588966369629,0.018318849,0.6853338479995728,0.2720947265625,-0.026672210544347763,0.2,-0.02985873050056398,0.0004092704424510632,1257.0,-2.4058640714285717
53760,43,1236,105,1664,0.016899934271350503,-43.07786440849304,0.974563479423523,0.018338189,0.9182230234146118,0.2138671875,-0.03329727053642273,0.2,-0.0220941007064539,0.0004092704424510632,1257.0,-2.4058640714285717
54272,43,1236,106,1680,0.01595727913081646,-43.06331932544708,0.9738405346870422,0.021073248,0.3041565418243408,0.2403564453125,-0.029071059077978134,0.2,-0.024419925553957,0.0004092704424510632,1257.0,-2.404211720930233
54784,44,1236,107,1696,0.026526636007474735,-43.05341565608978,0.9742017984390259,0.021450046,0.852764904499054,0.1998291015625,-0.026472821831703186,0.2,-0.02265571485622786,0.0004092704424510632,1257.0,-2.404211720930233
55296,44,1236,108,1712,0.01713915803702548,-43.06805443763733,0.9745180606842041,0.01698283,0.43712061643600464,0.1981201171875,-0.02501790225505829,0.2,-0.021918250247836113,0.0004092704424510632,1257.0,-2.404211720930233
55808,45,1236,109,1728,0.02510619955137372,-43.068485260009766,0.9739583134651184,0.015838787,0.847264289855957,0.174072265625,-0.01163703203201294,0.2,-0.01871585335175041,0.0004092704424510632,1257.0,-2.4058722954545457
56320,45,1236,110,1744,0.010894220526097342,-43.04065537452698,0.973004162311554,0.0237738,0.8977715969085693,0.27099609375,-0.021329183131456375,0.2,-0.026323599478928372,0.0004092704424510632,1257.0,-2.4058722954545457
56832,45,1236,111,1760,0.01329825643915683,-43.03606081008911,0.9734688401222229,0.017027516,0.2534387707710266,0.21630859375,-0.03560379892587662,0.2,-0.024090037419227883,0.0004092704424510632,1257.0,-2.400310777777778
57344,46,1236,112,1776,0.0256698910088744,-43.05107891559601,0.9737978577613831,0.020520302,0.8457049131393433,0.162353515625,-0.02773958258330822,0.2,-0.020879656891338527,0.0004092704424510632,1257.0,-2.400310777777778
57856,46,1236,113,1792,0.011421654504374601,-43.04377508163452,0.9725686311721802,0.016745795,-0.4238731861114502,0.24072265625,-0.037677690386772156,0.2,-0.02608195818902459,0.0004092704424510632,1257.0,-2.3985563695652177
58368,47,1236,114,1808,0.03765451890649274,-43.012866854667664,0.9724007844924927,0.017844092,0.7853602170944214,0.14794921875,-0.006614694371819496,0.2,-0.01788332618889399,0.0004092704424510632,1257.0,-2.3985563695652177
58880,47,1236,115,1824,0.004857195686781779,-43.02042746543884,0.9723702073097229,0.01985997,0.4546990990638733,0.2633056640625,-0.030013812705874443,0.2,-0.02721353169181384,0.0004092704424510632,1257.0,-2.3985563695652177
59392,48,1236,116,1840,0.0050962458772119135,-43.012492418289185,0.9723554849624634,0.019654538,-1.0935406684875488,0.2762451171875,-0.0299729872494936,0.2,-0.026560156169580296,0.0004092704424510632,1257.0,-2.3993011489361704
59904,48,1236,117,1856,0.04896340402774513,-43.00260055065155,0.9714697599411011,0.014295772,0.25111985206604004,0.1380615234375,-0.027555115520954132,0.2,-0.018533929862314835,0.0004092704424510632,1257.0,-2.3993011489361704
60416,48,1235,118,1872,0.004911572737910319,-42.95903301239014,0.9692854881286621,0.019382708,-0.9157084226608276,0.2310791015625,-0.04790259152650833,0.2,-0.026940797601127997,0.0004092704424510632,1257.0,-2.399910375
60928,49,1235,119,1888,0.03600398582057096,-42.91006672382355,0.9693859815597534,0.01936702,0.5546786785125732,0.148193359375,-0.024200711399316788,0.2,-0.022410873731132597,0.0004092704424510632,1257.0,-2.399910375
61440,49,1235,120,1904,0.01094299615942873,-42.92906832695007,0.9699106812477112,0.026852617,0.756617546081543,0.2506103515625,-0.026272540912032127,0.2,-0.023916543636005372,0.0004092704424510632,1257.0,-2.399910375
61952,50,1235,121,1920,0.008803277785773389,-42.94010138511658,0.9705196619033813,0.019390114,-0.19008255004882812,0.2060546875,-0.016382820904254913,0.2,-0.01896869954362046,0.0004092704424510632,1257.0,-2.3957527959183675
62464,50,1235,122,1936,0.023692129703704268,-42.9625346660614,0.9715414643287659,0.02017333,0.7613502740859985,0.2137451171875,-0.021317239850759506,0.2,-0.02562762478919467,0.0004092704424510632,1257.0,-2.3957527959183675
62976,50,1235,123,1952,0.01936719223158434,-42.978556513786316,0.9710538387298584,0.0148820635,-0.07570672035217285,0.17626953125,-0.026022296398878098,0.2,-0.02151332696666941,0.0004092704424510632,1257.0,-2.3930196200000005
63488,51,1235,124,1968,0.04401952651096508,-42.961930990219116,0.9711817502975464,0.014573113,0.7827193140983582,0.1309814453125,-0.020217131823301315,0.2,-0.01783780098776333,0.0004092704424510632,1257.0,-2.3930196200000005
64000,51,1235,125,1984,0.01320159324677661,-42.962276101112366,0.970655083656311,0.020631738,0.750277578830719,0.27685546875,-0.031233150511980057,0.2,-0.032501549896551296,0.0004092704424510632,1257.0,-2.3930196200000005
