time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
18432,14,1259,36,560,0.03800442663487047,-43.779305934906006,0.9939894080162048,0.025447566,0.18009531497955322,0.2833251953125,-0.03105146437883377,0.2,-0.03201330648153089,0.0004092704424510632,1257.0,-2.3826567857142855
18944,15,1258,37,576,0.004752154807647457,-43.77709496021271,0.995614230632782,0.024992,-4.4606099128723145,0.2801513671875,-0.0541289858520031,0.2,-0.032973460387438536,0.0004092704424510632,1257.0,-2.383358733333333
19456,15,1258,38,592,0.047850417788140476,-43.8225200176239,0.9959572553634644,0.027950015,0.17603474855422974,0.2919921875,-0.03333956375718117,0.2,-0.027503492805408314,0.0004092704424510632,1257.0,-2.383358733333333
19968,15,1257,39,608,0.0046051944882492535,-43.830806732177734,0.9969369173049927,0.019788655,-0.2516714334487915,0.2403564453125,-0.0404110848903656,0.2,-0.024836543685523793,0.0004092704424510632,1257.0,-2.383358733333333
20480,16,1257,40,624,0.0033008603131747805,-43.857000946998596,0.9973379373550415,0.015023965,-0.26076817512512207,0.2005615234375,-0.02738562785089016,0.2,-0.021412094123661518,0.0004092704424510632,1257.0,-2.3778618125
20992,16,1257,41,640,0.04313354013720527,-43.85935020446777,0.9971463680267334,0.03166479,0.1117393970489502,0.3031005859375,-0.04065665975213051,0.2,-0.03237685060594231,0.0004092704424510632,1257.0,-2.3778618125
21504,17,1257,42,656,0.005819017955218442,-43.846243262290955,0.9969579577445984,0.014366647,-2.049934148788452,0.1783447265625,-0.03077048994600773,0.2,-0.021937768149655312,0.0004092704424510632,1257.0,-2.3700952352941176
22016,17,1256,43,672,0.051510445249732584,-43.83026123046875,0.9958229660987854,0.017765816,0.17454677820205688,0.21728515625,-0.03271366283297539,0.2,-0.022207957284990698,0.0004092704424510632,1257.0,-2.3700952352941176
22528,17,1256,44,688,0.007848713183193468,-43.79400861263275,0.9950808882713318,0.013743477,0.29432177543640137,0.1802978515625,-0.023637494072318077,0.2,-0.022052950924262404,0.0004092704424510632,1257.0,-2.3700952352941176
23040,18,1255,45,704,0.004107466207642574,-43.768394231796265,0.9940841794013977,0.017662194,-0.3868272304534912,0.2198486328125,-0.036396510899066925,0.2,-0.025871692472719587,0.0004092704424510632,1257.0,-2.378562
23552,18,1254,46,720,0.039476245059631765,-43.75040245056152,0.9939221143722534,0.021355927,0.3140484094619751,0.217529296875,-0.03671853244304657,0.2,-0.027160415949765593,0.0004092704424510632,1257.0,-2.378562
24064,19,1253,47,736,0.009829776594415307,-43.77324163913727,0.9964365363121033,0.015476763,-0.9375306367874146,0.2132568359375,-0.040966056287288666,0.2,-0.02481974808324594,0.0004092704424510632,1257.0,-2.374798947368421
24576,19,1251,48,752,0.0636419226648286,-43.85398995876312,0.9977279305458069,0.022020448,0.13389909267425537,0.214111328125,-0.023426083847880363,0.2,-0.025244826538255438,0.0004092704424510632,1257.0,-2.374798947368421
25088,20,1251,49,768,0.010274504165863618,-43.886921644210815,0.9996238946914673,0.021001464,0.2871307134628296,0.22607421875,-0.04009710252285004,0.2,-0.026824887230759487,0.0004092704424510632,1257.0,-2.374798947368421
25600,20,1250,50,784,0.007584567720186897,-43.909627199172974,0.9981384873390198,0.012877011,0.42652690410614014,0.1759033203125,-0.02485024929046631,0.2,-0.022646253288257867,0.0004092704424510632,1257.0,-2.3755218
26112,20,1250,51,800,0.030788336705882102,-43.876981019973755,0.9986302256584167,0.023323182,0.6531451344490051,0.217041015625,-0.023290665820240974,0.2,-0.019758916067075916,0.0004092704424510632,1257.0,-2.3755218
26624,21,1250,52,816,0.007896900700870901,-43.87778317928314,0.9974097013473511,0.014379749,-1.1377449035644531,0.1795654296875,-0.032315272837877274,0.2,-0.020617587288143113,0.0004092704424510632,1257.0,-2.3830003809523808
27136,21,1250,53,832,0.04524861404206604,-43.832948088645935,0.9966811537742615,0.018902268,0.4866081476211548,0.1890869140625,-0.01187332533299923,0.2,-0.02512334901257418,0.0004092704424510632,1257.0,-2.3830003809523808
27648,22,1249,54,848,0.009616424082196318,-43.8232980966568,0.996589720249176,0.01783004,-0.48931753635406494,0.2208251953125,-0.03225849196314812,0.2,-0.024796298646833748,0.0004092704424510632,1257.0,-2.3830003809523808
28160,22,1249,55,864,0.02022851546644233,-43.79820704460144,0.9951007962226868,0.021039717,0.7016401290893555,0.2559814453125,-0.02345511130988598,0.2,-0.026712907943874598,0.0004092704424510632,1257.0,-2.385892409090909
28672,22,1249,56,880,0.011755832470953465,-43.75573432445526,0.994462251663208,0.019733585,0.7803144454956055,0.2646484375,-0.02372165024280548,0.2,-0.023098988109268248,0.0004092704424510632,1257.0,-2.385892409090909
29184,23,1249,57,896,0.007013810361968353,-43.768706917762756,0.9956779479980469,0.017104203,-0.6038802862167358,0.229248046875,-0.04347929358482361,0.2,-0.02645608488091966,0.0004092704424510632,1257.0,-2.384569304347826
29696,23,1249,58,912,0.03825601059361361,-43.80286383628845,0.9964215755462646,0.01921526,0.5100401639938354,0.178466796875,-0.018239842727780342,0.2,-0.019716831913683563,0.0004092704424510632,1257.0,-2.384569304347826
30208,24,1249,59,928,0.006338107654300984,-43.815096378326416,0.9966897368431091,0.019690793,-1.3623876571655273,0.23388671875,-0.019733276218175888,0.2,-0.025607968476833776,0.0004092704424510632,1257.0,-2.395616791666667
30720,24,1249,60,944,0.0425885800505057,-43.79944682121277,0.99496990442276,0.019375987,0.46367722749710083,0.1754150390625,-0.012993496842682362,0.2,-0.020611251064110547,0.0004092704424510632,1257.0,-2.395616791666667
31232,25,1249,61,960,0.006350493371428456,-43.739731311798096,0.9934059381484985,0.027591133,-0.4854029417037964,0.2919921875,-0.04834640026092529,0.2,-0.03407735234941356,0.0004092704424510632,1257.0,-2.395616791666667
31744,25,1249,62,976,0.005246756241831463,-43.6998165845871,0.9923610091209412,0.02267208,-0.618261456489563,0.272705078125,-0.043099548667669296,0.2,-0.026781164946442004,0.0004092704424510632,1257.0,-2.40772148
32256,25,1249,63,992,0.05895694898208603,-43.67636001110077,0.9921615123748779,0.018248126,0.2805069088935852,0.1773681640625,-0.025951499119400978,0.2,-0.022135073959361762,0.0004092704424510632,1257.0,-2.40772148
32768,26,1249,64,1008,0.006763189936464187,-43.658445596694946,0.9905229210853577,0.018020142,-3.771456241607666,0.2110595703125,-0.031235378235578537,0.2,-0.02295720794063527,0.0004092704424510632,1257.0,-2.4141197692307697
33280,26,1248,65,1024,0.06196526563144289,-43.602378606796265,0.9890519976615906,0.02254413,0.2243383526802063,0.198974609375,-0.02709689736366272,0.2,-0.024586654675658792,0.0004092704424510632,1257.0,-2.4141197692307697
33792,27,1248,66,1040,0.005389253106841352,-43.55899500846863,0.9878275990486145,0.019849975,-0.5985419750213623,0.27001953125,-0.04072615131735802,0.2,-0.02713940929970704,0.0004092704424510632,1257.0,-2.4141197692307697
34304,27,1248,67,1056,0.0027177531519555487,-43.548874378204346,0.988486111164093,0.016910948,-0.18536269664764404,0.23876953125,-0.03839258849620819,0.2,-0.028938639952684753,0.0004092704424510632,1257.0,-2.4116905555555554
34816,27,1246,68,1072,0.10184451378881931,-43.56363379955292,0.9881131052970886,0.024950495,0.09302037954330444,0.229736328125,-0.017407599836587906,0.2,-0.024066680736723356,0.0004092704424510632,1257.0,-2.4116905555555554
35328,28,1244,69,1088,0.005774065059085842,-43.54267072677612,0.9874383211135864,0.017586997,-1.684251308441162,0.2091064453125,-0.023373598232865334,0.2,-0.02443582279374823,0.0004092704424510632,1257.0,-2.41006475
35840,28,1244,70,1104,0.07465371733997017,-43.51447653770447,0.9867357015609741,0.014341281,0.2834033966064453,0.215087890625,-0.009696657769382,0.2,-0.020337705660494976,0.0004092704424510632,1257.0,-2.41006475
36352,29,1244,71,1120,0.008461141376756132,-43.52455794811249,0.9887149333953857,0.017731054,0.4070618748664856,0.299560546875,-0.04670711234211922,0.2,-0.03321309181046672,0.0004092704424510632,1257.0,-2.41006475
36864,29,1244,72,1136,0.0075908191938651726,-43.586442828178406,0.990093469619751,0.020452771,-0.2687646150588989,0.2598876953125,-0.039970532059669495,0.2,-0.028080423886422068,0.0004092704424510632,1257.0,-2.4058856206896553
37376,30,1244,73,1152,0.058358650450827554,-43.60046577453613,0.9895671010017395,0.018717727,0.36729896068573,0.1939697265625,-0.024695541709661484,0.2,-0.021740852822404122,0.0004092704424510632,1257.0,-2.4058856206896553
37888,30,1244,74,1168,0.01223372996901162,-43.56999170780182,0.9889580607414246,0.01921982,-0.9475204944610596,0.230712890625,-0.034172896295785904,0.2,-0.022750514886865858,0.0004092704424510632,1257.0,-2.4081525666666668
38400,30,1243,75,1184,0.06338962400332093,-43.569196343421936,0.9894656538963318,0.021927744,0.5518065690994263,0.1846923828125,-0.018826041370630264,0.2,-0.021075220603961498,0.0004092704424510632,1257.0,-2.4081525666666668
38912,31,1243,76,1200,0.020976293715648353,-43.59564530849457,0.9905171990394592,0.016874384,0.4183881878852844,0.222412109375,-0.01948297768831253,0.2,-0.021762602074886672,0.0004092704424510632,1257.0,-2.4081525666666668
39424,31,1243,77,1216,0.01363384595606476,-43.61326825618744,0.9909300804138184,0.01793569,0.45412272214889526,0.2796630859375,-0.03569760546088219,0.2,-0.030126366124022752,0.0004092704424510632,1257.0,-2.4075029032258066
39936,32,1243,78,1232,0.0375748009828385,-43.62245845794678,0.9912428855895996,0.030460635,0.6289440393447876,0.2845458984375,-0.028529230505228043,0.2,-0.028110762767028064,0.0004092704424510632,1257.0,-2.4075029032258066
40448,32,1243,79,1248,0.009211747281369753,-43.59641361236572,0.988627552986145,0.016382985,-1.1468322277069092,0.21630859375,-0.03416956216096878,0.2,-0.02571646004798822,0.0004092704424510632,1257.0,-2.4010004062499997
40960,32,1242,80,1264,0.05240223079454154,-43.53098714351654,0.9879173636436462,0.021504343,0.5695804953575134,0.2061767578125,-0.010575818829238415,0.2,-0.024609455453173723,0.0004092704424510632,1257.0,-2.4010004062499997
41472,33,1242,81,1280,0.014159933969494887,-43.52030944824219,0.9879713654518127,0.021544438,-0.08859848976135254,0.284912109375,-0.03855188190937042,0.2,-0.030279684404376894,0.0004092704424510632,1257.0,-2.4010004062499997
41984,33,1242,82,1296,0.020217291283188388,-43.504135966300964,0.986243724822998,0.015914796,0.7777637243270874,0.239990234375,-0.015299972146749496,0.2,-0.025452002184465528,0.0004092704424510632,1257.0,-2.4021018787878785
42496,34,1242,83,1312,0.01616925251437351,-43.44831120967865,0.984839916229248,0.030971378,0.7334147691726685,0.3018798828125,-0.03139866515994072,0.2,-0.029055990038614254,0.0004092704424510632,1257.0,-2.4021018787878785
43008,34,1242,84,1328,0.009928720435709693,-43.425527572631836,0.9845935702323914,0.02149307,-1.0786383152008057,0.2808837890625,-0.03027779422700405,0.2,-0.028565142478328198,0.0004092704424510632,1257.0,-2.4058594117647054
43520,35,1242,85,1344,0.04563233384396881,-43.422916650772095,0.9846662878990173,0.017155375,0.5766597986221313,0.208251953125,-0.02356436848640442,0.2,-0.02382343224599026,0.0004092704424510632,1257.0,-2.4058594117647054
44032,35,1241,86,1360,0.009851680777501315,-43.432387471199036,0.9857460260391235,0.020165212,-1.3326945304870605,0.2457275390625,-0.025005554780364037,0.2,-0.024335365393199027,0.0004092704424510632,1257.0,-2.4051787428571427
44544,35,1241,87,1376,0.04540466534672305,-43.4686416387558,0.9865120053291321,0.01675262,0.5942192077636719,0.1346435546875,-0.013137998059391975,0.2,-0.017230333935003728,0.0004092704424510632,1257.0,-2.4051787428571427
45056,36,1241,88,1392,0.004361208455520682,-43.47809839248657,0.9866132140159607,0.015802814,0.12516683340072632,0.2197265625,-0.03293836861848831,0.2,-0.02143166950554587,0.0004092704424510632,1257.0,-2.4051787428571427
45568,36,1241,89,1408,0.007098953603417613,-43.4738804101944,0.9862491488456726,0.011732469,-0.5961277484893799,0.18115234375,-0.030235694721341133,0.2,-0.02177227134234272,0.0004092704424510632,1257.0,-2.404188222222222
46080,37,1241,90,1424,0.06155403933371417,-43.446739077568054,0.9850655794143677,0.023116607,0.33063066005706787,0.159423828125,-0.010915950872004032,0.2,-0.022466502472525463,0.0004092704424510632,1257.0,-2.404188222222222
46592,37,1241,91,1440,0.0044947769929422066,-43.413442730903625,0.983907163143158,0.017791009,-2.4659457206726074,0.254638671875,-0.05358099564909935,0.2,-0.029445068183122203,0.0004092704424510632,1257.0,-2.4033576216216215
47104,37,1241,92,1456,0.0682150773354806,-43.37065815925598,0.9826686978340149,0.02124147,0.2613488435745239,0.1644287109375,-0.03372109681367874,0.2,-0.02165140899887774,0.0004092704424510632,1257.0,-2.4033576216216215
47616,38,1241,93,1472,0.004131376706936862,-43.335036516189575,0.981631875038147,0.02398434,-0.2985175848007202,0.255859375,-0.05338357761502266,0.2,-0.02649472840130329,0.0004092704424510632,1257.0,-2.4033576216216215
48128,38,1241,94,1488,0.003341297593578929,-43.3008017539978,0.980868935585022,0.025211355,-0.9709411859512329,0.275390625,-0.03006787598133087,0.2,-0.030948747880756855,0.0004092704424510632,1257.0,-2.401015684210526
48640,39,1241,95,1504,0.0770362991897855,-43.29812300205231,0.980751633644104,0.015365697,0.3249402642250061,0.1429443359375,-0.002077336423099041,0.2,-0.0199378583492944,0.0004092704424510632,1257.0,-2.401015684210526
49152,39,1241,96,1520,0.017461702838772908,-43.30396616458893,0.982096791267395,0.01690507,-0.9653297662734985,0.190673828125,-0.03899676725268364,0.2,-0.022961488080909476,0.0004092704424510632,1257.0,-2.396058307692307
49664,40,1240,97,1536,0.04445670003769919,-43.355082392692566,0.9836265444755554,0.02444709,0.5989102721214294,0.1875,-0.019681790843605995,0.2,-0.022966659860685468,0.0004092704424510632,1257.0,-2.396058307692307
50176,40,1240,98,1552,0.012970192881766707,-43.39890742301941,0.9844733476638794,0.020661527,0.4399532079696655,0.2861328125,-0.03744182735681534,0.2,-0.029534331268223468,0.0004092704424510632,1257.0,-2.396058307692307
50688,40,1240,99,1568,0.009896774179651402,-43.405370116233826,0.9835821390151978,0.018804422,-0.22121751308441162,0.2752685546875,-0.029571538791060448,0.2,-0.029937325249193236,0.0004092704424510632,1257.0,-2.391916175
51200,41,1240,100,1584,0.04615508296410553,-43.37524688243866,0.9830476641654968,0.016100828,0.47009849548339844,0.1650390625,-0.01540809404104948,0.2,-0.018206502660177648,0.0004092704424510632,1257.0,-2.391916175
51712,41,1240,101,1600,0.008516901478287764,-43.361369609832764,0.9828181266784668,0.012919859,-0.7331875562667847,0.208251953125,-0.03781506046652794,0.2,-0.023519695067079738,0.0004092704424510632,1257.0,-2.386267024390244
52224,42,1240,102,1616,0.04125571594340727,-43.3719961643219,0.9840859174728394,0.013283007,0.5951582789421082,0.1944580078125,-0.03358733281493187,0.2,-0.025885339768137783,0.0004092704424510632,1257.0,-2.386267024390244
52736,42,1240,103,1632,0.015664237726014107,-43.393187165260315,0.9836836457252502,0.016583644,0.3741810917854309,0.2447509765625,-0.04293577000498772,0.2,-0.02948705476592295,0.0004092704424510632,1257.0,-2.386267024390244
53248,42,1240,104,1648,0.016623943753074855,-43.36437928676605,0.9829219579696655,0.018930387,0.5716617703437805,0.281494140625,-0.030057135969400406,0.2,-0.028389316954417154,0.0004092704424510632,1257.0,-2.385519071428572
53760,43,1240,105,1664,0.032170480058994144,-43.348286390304565,0.9832122921943665,0.024036705,0.6947768330574036,0.2547607421875,-0.02686610072851181,0.2,-0.02562328052590601,0.0004092704424510632,1257.0,-2.385519071428572
54272,43,1240,106,1680,0.015356731310021132,-43.35313928127289,0.9825233817100525,0.017933134,-0.19840610027313232,0.237060546875,-0.026037592440843582,0.2,-0.023176111702923663,0.0004092704424510632,1257.0,-2.3815364651162794
54784,44,1239,107,1696,0.04669277125503868,-43.34522080421448,0.9832302331924438,0.019145772,0.6772193908691406,0.1866455078125,-0.01624949462711811,0.2,-0.020906220583128743,0.0004092704424510632,1257.0,-2.3815364651162794
55296,44,1239,108,1712,0.017287864815443754,-43.39137363433838,0.9856806397438049,0.019491501,0.18356037139892578,0.2197265625,-0.03438422456383705,0.2,-0.023322827531956136,0.0004092704424510632,1257.0,-2.3815364651162794
55808,45,1239,109,1728,0.028587589680682868,-43.44586408138275,0.9859494566917419,0.017527472,0.7733207941055298,0.2447509765625,-0.02704656310379505,0.2,-0.028363657038426027,0.0004092704424510632,1257.0,-2.379367818181819
56320,45,1239,110,1744,0.011923519254196435,-43.45100235939026,0.98665851354599,0.021573815,0.8787897229194641,0.2530517578125,-0.0329914465546608,0.2,-0.02496903332939837,0.0004092704424510632,1257.0,-2.379367818181819
56832,45,1239,111,1760,0.010186052648350596,-43.44936728477478,0.9852887392044067,0.022000682,-0.3442540168762207,0.2545166015625,-0.04630830138921738,0.2,-0.028353097397484817,0.0004092704424510632,1257.0,-2.3765551777777785
57344,46,1239,112,1776,0.040419096185360104,-43.410579800605774,0.9848018288612366,0.017675364,0.7324472665786743,0.176513671875,-0.027917712926864624,0.2,-0.020882611992419697,0.0004092704424510632,1257.0,-2.3765551777777785
57856,46,1239,113,1792,0.014488154440186918,-43.423118233680725,0.9860725402832031,0.022779074,-0.8021619319915771,0.2275390625,-0.025043465197086334,0.2,-0.024662194191478193,0.0004092704424510632,1257.0,-2.3788897391304356
58368,47,1239,114,1808,0.04368183918995783,-43.438321471214294,0.9848508238792419,0.01650102,0.7590023279190063,0.147705078125,-0.021570025011897087,0.2,-0.02155990884057246,0.0004092704424510632,1257.0,-2.3788897391304356
58880,47,1239,115,1824,0.009750481985975057,-43.38739335536957,0.9838337898254395,0.019747395,0.28675615787506104,0.26904296875,-0.036198146641254425,0.2,-0.02602523828682024,0.0004092704424510632,1257.0,-2.3788897391304356
59392,47,1239,116,1840,0.011012037983164191,-43.36732578277588,0.9837049841880798,0.0271824,-0.3243318796157837,0.3060302734375,-0.039152536541223526,0.2,-0.03281295488704927,0.0004092704424510632,1257.0,-2.3747654893617027
59904,48,1239,117,1856,0.03831639373674989,-43.373408794403076,0.9835582375526428,0.021158345,0.6187244653701782,0.21240234375,-0.030887989327311516,0.2,-0.024011920715565793,0.0004092704424510632,1257.0,-2.3747654893617027
60416,48,1239,118,1872,0.007562980259535834,-43.35010504722595,0.9821816086769104,0.014105089,-3.0270094871520996,0.2142333984375,-0.03429708629846573,0.2,-0.024522751904441975,0.0004092704424510632,1257.0,-2.3733419999999996
60928,49,1239,119,1888,0.060373266227543354,-43.31585419178009,0.9819340109825134,0.019762674,0.295274555683136,0.143798828125,-0.028508201241493225,0.2,-0.01717514032498002,0.0004092704424510632,1257.0,-2.3733419999999996
61440,49,1239,120,1904,0.005722356261685491,-43.31152582168579,0.9816800951957703,0.017498523,0.4757044315338135,0.2515869140625,-0.03163902461528778,0.2,-0.0288622071602731,0.0004092704424510632,1257.0,-2.3733419999999996
61952,49,1239,121,1920,0.004500565999478567,-43.30835437774658,0.9816527366638184,0.018525463,0.020153284072875977,0.2093505859375,-0.03490585833787918,0.2,-0.02287081826943904,0.0004092704424510632,1257.0,-2.3746570408163263
62464,50,1239,122,1936,0.04638803770649247,-43.28899109363556,0.9809125661849976,0.016179295,0.559497594833374,0.12646484375,-0.02236846834421158,0.2,-0.014162331404804718,0.0004092704424510632,1257.0,-2.3746570408163263
62976,50,1240,123,1952,0.012752762893796898,-43.26955795288086,0.9807597398757935,0.015640322,-1.0486407279968262,0.1973876953125,-0.028975488618016243,0.2,-0.01945234446611721,0.0004092704424510632,1257.0,-2.37644408
63488,51,1239,124,1968,0.04584359528962523,-43.27455818653107,0.9810873866081238,0.017238976,0.557694673538208,0.1572265625,-0.02012857049703598,0.2,-0.0202716262137983,0.0004092704424510632,1257.0,-2.37644408
64000,51,1239,125,1984,0.006810243634390645,-43.259310245513916,0.9790112972259521,0.025527962,0.4964306354522705,0.307373046875,-0.03797829523682594,0.2,-0.029454539850121364,0.0004092704424510632,1257.0,-2.37644408
