time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
58368,47,1226,114,1808,0.04941426787991077,-43.2080272436142,0.9773384928703308,0.017177366,0.7158925533294678,0.168701171875,-0.014574212022125721,0.2,-0.021815179265104234,0.0004092704424510632,1257.0,-2.349241413043478
58880,48,1226,115,1824,0.0060025177808711305,-43.20331513881683,0.9783679842948914,0.017901415,-0.9436037540435791,0.2265625,-0.027721721678972244,0.2,-0.021042579770437442,0.0004092704424510632,1257.0,-2.349241413043478
59392,48,1226,116,1840,0.0055364747167914174,-43.209890961647034,0.9767175316810608,0.014237462,-1.2247095108032227,0.1729736328125,-0.035330090671777725,0.2,-0.019732486951397732,0.0004092704424510632,1257.0,-2.3498638085106385
59904,48,1226,117,1856,0.04411633757990785,-43.1444251537323,0.976148247718811,0.018230667,0.36669450998306274,0.1298828125,-0.025783061981201172,0.2,-0.0172942079952918,0.0004092704424510632,1257.0,-2.3498638085106385
60416,49,1226,118,1872,0.0049482099784654565,-43.13348376750946,0.9754775166511536,0.016303966,-3.6369152069091797,0.206787109375,-0.038593217730522156,0.2,-0.02327319496544078,0.0004092704424510632,1257.0,-2.3467822083333334
60928,49,1226,119,1888,0.048229031439404935,-43.10112154483795,0.97390216588974,0.020506771,0.3817399740219116,0.1951904296875,-0.024302221834659576,0.2,-0.02719093249470461,0.0004092704424510632,1257.0,-2.3467822083333334
61440,50,1225,120,1904,0.004017575411126018,-43.06710386276245,0.9743378162384033,0.02809668,-0.5581029653549194,0.301025390625,-0.038564279675483704,0.2,-0.029514131980249658,0.0004092704424510632,1257.0,-2.3467822083333334
61952,50,1226,121,1920,0.003309705378342187,-43.10307598114014,0.9755969643592834,0.01785846,-1.035768985748291,0.224365234375,-0.03098307177424431,0.2,-0.025195830254233442,0.0004092704424510632,1257.0,-2.3456085714285715
62464,50,1226,122,1936,0.053223188064293936,-43.13948631286621,0.9761839509010315,0.019817652,0.30415356159210205,0.1964111328125,-0.023254260420799255,0.2,-0.022617951733991504,0.0004092704424510632,1257.0,-2.3456085714285715
62976,51,1225,123,1952,0.007611185705172829,-43.13205587863922,0.9750666618347168,0.026802607,-3.9758810997009277,0.28564453125,-0.03752058744430542,0.2,-0.03096596298564691,0.0004092704424510632,1257.0,-2.3495782
63488,51,1225,124,1968,0.05503291467903182,-43.10139203071594,0.9742083549499512,0.018865738,0.3104432225227356,0.145751953125,-0.027668830007314682,0.2,-0.02328923575259978,0.0004092704424510632,1257.0,-2.3495782
64000,52,1225,125,1984,0.005924098652030807,-43.06842219829559,0.973259449005127,0.044997558,-0.7941640615463257,0.33984375,-0.03685016185045242,0.2,-0.026380702925962396,0.0004092704424510632,1257.0,-2.3495782
64512,52,1225,126,2000,0.003323283468489535,-43.07211709022522,0.9743981957435608,0.016967315,-0.5190103054046631,0.2445068359375,-0.027930691838264465,0.2,-0.028050005770637654,0.0004092704424510632,1257.0,-2.3436611764705884
65024,53,1225,127,2016,0.050439495127648115,-43.09741711616516,0.9735032916069031,0.018299617,0.3603665828704834,0.1783447265625,-0.010178318247199059,0.2,-0.020959359826520085,0.0004092704424510632,1257.0,-2.3436611764705884
65536,53,1225,128,2032,0.008342099230503663,-43.065391063690186,0.9736012816429138,0.023176277,-1.5628101825714111,0.273681640625,-0.025789625942707062,0.2,-0.025540337461279705,0.0004092704424510632,1257.0,-2.3448130576923076
66048,53,1225,129,2048,0.054668084951117635,-43.08233439922333,0.973930299282074,0.012651099,0.5189334154129028,0.1368408203125,-0.01355003286153078,0.2,-0.016606391334789805,0.0004092704424510632,1257.0,-2.3448130576923076
66560,54,1225,130,2064,0.01273781355121173,-43.086140751838684,0.974107027053833,0.021096434,-0.45614898204803467,0.257080078125,-0.02965455874800682,0.2,-0.028197668318171054,0.0004092704424510632,1257.0,-2.3448130576923076
67072,54,1225,131,2080,0.012179924524389207,-43.105191469192505,0.9754137992858887,0.016681246,0.5175642967224121,0.2669677734375,-0.025370150804519653,0.2,-0.028518826089566574,0.0004092704424510632,1257.0,-2.346597603773585
67584,55,1225,132,2096,0.03423908445984125,-43.129409432411194,0.9753377437591553,0.039941777,0.8117298483848572,0.283935546875,-0.044291481375694275,0.2,-0.03295070312015014,0.0004092704424510632,1257.0,-2.346597603773585
68096,55,1225,133,2112,0.015430955012561753,-43.122437596321106,0.9751361012458801,0.021137126,-1.227536916732788,0.2564697265625,-0.02640288695693016,0.2,-0.024505356093868613,0.0004092704424510632,1257.0,-2.345727018518519
68608,55,1225,134,2128,0.046417047444265336,-43.13031256198883,0.9763626456260681,0.020399159,0.7743250727653503,0.1806640625,-0.007720639929175377,0.2,-0.023412397276842967,0.0004092704424510632,1257.0,-2.345727018518519
69120,56,1225,135,2144,0.013686687510926276,-43.181886076927185,0.9784008264541626,0.02027437,-0.2879772186279297,0.248046875,-0.027827750891447067,0.2,-0.02324556082021445,0.0004092704424510632,1257.0,-2.345727018518519
69632,56,1225,136,2160,0.05247585801407695,-43.237242102622986,0.979616105556488,0.017252756,0.7113302946090698,0.2025146484375,-0.008550429716706276,0.2,-0.02481469322810881,0.0004092704424510632,1257.0,-2.3424528000000002
70144,57,1225,137,2176,0.011019460784154944,-43.246540784835815,0.9790663123130798,0.018140942,0.9267841577529907,0.2464599609375,-0.020912105217576027,0.2,-0.021360223450756166,0.0004092704424510632,1257.0,-2.3424528000000002
70656,57,1225,138,2192,0.007526624685851857,-43.22966468334198,0.9785840511322021,0.0153075745,-1.4976451396942139,0.215087890625,-0.0203873198479414,0.2,-0.023867541865911335,0.0004092704424510632,1257.0,-2.345252803571429
71168,58,1225,139,2208,0.04676970065338537,-43.21683394908905,0.9785252213478088,0.014549947,0.6198088526725769,0.1319580078125,-0.014650285243988037,0.2,-0.01798685562243918,0.0004092704424510632,1257.0,-2.345252803571429
71680,58,1225,140,2224,0.013880282291211188,-43.226091384887695,0.9793141484260559,0.015792895,-1.1155683994293213,0.22021484375,-0.03557055443525314,0.2,-0.026054193818708882,0.0004092704424510632,1257.0,-2.3473032631578947
72192,58,1225,141,2240,0.05261620704550296,-43.24990785121918,0.9800527095794678,0.016730536,0.7438458204269409,0.1412353515625,-0.013845304027199745,0.2,-0.01774432635284029,0.0004092704424510632,1257.0,-2.3473032631578947
72704,59,1225,142,2256,0.011432444938691333,-43.256118178367615,0.9796084761619568,0.020372482,-0.25141358375549316,0.244873046875,-0.03250233829021454,0.2,-0.026249388844007626,0.0004092704424510632,1257.0,-2.3473032631578947
73216,59,1225,143,2272,0.006691919465083629,-43.23041558265686,0.9785898923873901,0.015484308,-1.645228385925293,0.22705078125,-0.035284001380205154,0.2,-0.021272453188430518,0.0004092704424510632,1257.0,-2.3491614655172417
73728,60,1224,144,2288,0.05634563977946527,-43.217661023139954,0.9788249731063843,0.024888813,0.3576958179473877,0.1785888671875,-0.038680434226989746,0.2,-0.024417192180408165,0.0004092704424510632,1257.0,-2.3491614655172417
74240,60,1224,145,2304,0.006444625985750463,-43.21558976173401,0.9783903360366821,0.018865876,-3.6447577476501465,0.225341796875,-0.029269319027662277,0.2,-0.02633257042907644,0.0004092704424510632,1257.0,-2.349673677966102
74752,61,1224,146,2320,0.052908505545929074,-43.1999831199646,0.9781495928764343,0.020079002,0.36909204721450806,0.183837890625,-0.02951144427061081,0.2,-0.02050220013188664,0.0004092704424510632,1257.0,-2.349673677966102
75264,61,1224,147,2336,0.0037120010892977007,-43.21245086193085,0.9798980355262756,0.015409831,-2.3440020084381104,0.200927734375,-0.029240213334560394,0.2,-0.0209840251627611,0.0004092704424510632,1257.0,-2.349673677966102
75776,0,4182,1,2352,0.0023564311195514165,-43.24945139884949,0.9797496199607849,0.017361365,-0.21871960163116455,0.2576904296875,-0.036174945533275604,0.2,-0.023785700206644833,0.0004092704424510632,1257.0,-2.348389916666667
76288,0,1872,2,2368,0.05949799463269301,-43.23015379905701,0.9791404008865356,0.019676082,0.3434808850288391,0.1502685546875,-0.034040823578834534,0.2,-0.019787053533946164,0.0004092704424510632,1257.0,-2.348389916666667
76800,0,1592,3,2384,0.0041645923993200995,-43.2284471988678,0.9801069498062134,0.016023131,-4.170504093170166,0.173095703125,-0.025182943791151047,0.2,-0.017601279156224336,0.0004092704424510632,1257.0,-2.348174147540984
77312,1,1482,4,2400,0.0693369890213944,-43.24993824958801,0.9800970554351807,0.016963169,0.3243657946586609,0.146484375,-0.03128848969936371,0.2,-0.02299040609796066,0.0004092704424510632,1257.0,-2.348174147540984
77824,1,1423,5,2416,0.0035972732584923506,-43.255085825920105,0.9808986186981201,0.021705458,-0.7772610187530518,0.260986328125,-0.039961349219083786,0.2,-0.02610827331955079,0.0004092704424510632,1257.0,-2.348174147540984
78336,2,1385,6,2432,0.0029875739928684197,-43.293097376823425,0.9819362759590149,0.021485187,-0.11008763313293457,0.2886962890625,-0.03884570300579071,0.2,-0.03449189005186781,0.0004092704424510632,1257.0,-2.3499401451612902
78848,2,1359,7,2448,0.06900283097638749,-43.320443630218506,0.9830334186553955,0.016877541,0.38099706172943115,0.15087890625,-0.02454833872616291,0.2,-0.021110353874973953,0.0004092704424510632,1257.0,-2.3499401451612902
79360,3,1341,8,2464,0.007513738950365223,-43.33300173282623,0.9823536276817322,0.017096017,-1.466341495513916,0.2049560546875,-0.024987971410155296,0.2,-0.020344641583506018,0.0004092704424510632,1257.0,-2.3540261111111116
79872,3,1327,9,2480,0.09070962347323075,-43.30452835559845,0.9817315340042114,0.014716314,0.3781103491783142,0.085693359375,-0.019322331994771957,0.2,-0.0168994307750836,0.0004092704424510632,1257.0,-2.3540261111111116
80384,3,1315,10,2496,0.004770066487253644,-43.28677320480347,0.9817618131637573,0.015215338,-1.120011568069458,0.218017578125,-0.029878588393330574,0.2,-0.02085094928042963,0.0004092704424510632,1257.0,-2.3540261111111116
80896,4,1306,11,2512,0.002166562724596588,-43.28186631202698,0.9806718230247498,0.014616714,0.2685086131095886,0.20654296875,-0.025493109598755836,0.2,-0.023218621354317293,0.0004092704424510632,1257.0,-2.351829640625
81408,4,1298,12,2528,0.06572879839222878,-43.252554416656494,0.9806259274482727,0.019832524,0.47210460901260376,0.1729736328125,-0.018944289535284042,0.2,-0.021168775943806395,0.0004092704424510632,1257.0,-2.351829640625
81920,5,1292,13,2544,0.013313069735886529,-43.27587378025055,0.9821518659591675,0.022933595,-0.9606328010559082,0.255126953125,-0.030688993632793427,0.2,-0.027918307401705533,0.0004092704424510632,1257.0,-2.3529441846153847
82432,5,1287,14,2560,0.0627330947900191,-43.314617395401,0.9825168251991272,0.016852327,0.7540977597236633,0.1585693359375,-0.01947353594005108,0.2,-0.021574882513959892,0.0004092704424510632,1257.0,-2.3529441846153847
82944,5,1282,15,2576,0.032901645463425666,-43.300610065460205,0.9818850755691528,0.017319208,-0.09243655204772949,0.222900390625,-0.0339469313621521,0.2,-0.026051333159557544,0.0004092704424510632,1257.0,-2.3529441846153847
83456,6,1278,16,2592,0.04766247177030891,-43.28194785118103,0.9812732934951782,0.01593058,0.731184720993042,0.185302734375,-0.0016832184046506882,0.2,-0.021124239603523165,0.0004092704424510632,1257.0,-2.351573818181818
83968,6,1274,17,2608,0.016368011332815513,-43.267332553863525,0.9818379282951355,0.019914089,0.939649224281311,0.2525634765625,-0.02374037355184555,0.2,-0.02408521628967719,0.0004092704424510632,1257.0,-2.351573818181818
84480,7,1271,18,2624,0.011552413052413613,-43.29192912578583,0.9830516576766968,0.01926771,-1.1699180603027344,0.2535400390625,-0.04554580897092819,0.2,-0.02981244132388383,0.0004092704424510632,1257.0,-2.351749223880597
84992,7,1268,19,2640,0.06596682727104053,-43.32246220111847,0.9832339882850647,0.013550438,0.7264701128005981,0.10986328125,-0.01434778980910778,0.2,-0.014760046513401903,0.0004092704424510632,1257.0,-2.351749223880597
85504,8,1266,20,2656,0.013321482867468148,-43.33156752586365,0.9846374988555908,0.019790813,-1.7266571521759033,0.2052001953125,-0.01788395829498768,0.2,-0.020494145101110917,0.0004092704424510632,1257.0,-2.3494839411764703
86016,8,1263,21,2672,0.07997805974446237,-43.37471544742584,0.9851114153862,0.016966723,0.7380204200744629,0.142822265625,0.006816431879997253,0.2,-0.015294262528186664,0.0004092704424510632,1257.0,-2.3494839411764703
86528,8,1262,22,2688,0.014743988838745281,-43.362942934036255,0.983858585357666,0.023497216,-0.03355884552001953,0.271484375,-0.030573688447475433,0.2,-0.027371909003704786,0.0004092704424510632,1257.0,-2.3494839411764703
87040,9,1259,23,2704,0.01773070773924701,-43.32610499858856,0.9833045601844788,0.023779877,-0.9742423295974731,0.263427734375,-0.025469953194260597,0.2,-0.02567147821537219,0.0004092704424510632,1257.0,-2.3476863333333333
87552,9,1258,24,2720,0.09475079568801448,-43.316306352615356,0.9835699796676636,0.017006483,0.4170559048652649,0.1300048828125,-0.02991080842912197,0.2,-0.015028313107904978,0.0004092704424510632,1257.0,-2.3476863333333333
88064,10,1256,25,2736,0.004763617776916362,-43.336190938949585,0.9841381907463074,0.017608495,-2.536219358444214,0.246826171875,-0.03178180009126663,0.2,-0.022964683652389795,0.0004092704424510632,1257.0,-2.3484841999999997
88576,10,1255,26,2752,0.08268210984533653,-43.34981369972229,0.9846238493919373,0.012906145,0.27900558710098267,0.145751953125,-0.00908910483121872,0.2,-0.017672846457571723,0.0004092704424510632,1257.0,-2.3484841999999997
89088,11,1253,27,2768,0.002333069347514538,-43.35305941104889,0.9843955039978027,0.02422755,-1.8855648040771484,0.294677734375,-0.04224514961242676,0.2,-0.027126718749059364,0.0004092704424510632,1257.0,-2.3484841999999997
89600,11,1251,28,2784,0.0027396597470215056,-43.32821309566498,0.9833845496177673,0.017163804,-0.2466573715209961,0.2611083984375,-0.02776884287595749,0.2,-0.027730670262826607,0.0004092704424510632,1257.0,-2.346644492957746
90112,11,1250,29,2800,0.10410486202454194,-43.30440175533295,0.9835413098335266,0.020102732,0.2594343423843384,0.16796875,-0.028593838214874268,0.2,-0.023369516755337827,0.0004092704424510632,1257.0,-2.346644492957746
90624,12,1249,30,2816,0.006592543009901419,-43.30015778541565,0.9823833107948303,0.012788551,-2.705897092819214,0.2193603515625,-0.03146043047308922,0.2,-0.02447836443025153,0.0004092704424510632,1257.0,-2.3480678055555555
91136,12,1248,31,2832,0.11458873294759542,-43.26150631904602,0.9814252257347107,0.01967235,0.14942610263824463,0.14306640625,-0.0185660682618618,0.2,-0.017488590179709718,0.0004092704424510632,1257.0,-2.3480678055555555
91648,13,1247,32,2848,0.002790516871755244,-43.25659763813019,0.9818450808525085,0.021247528,-2.5578649044036865,0.2596435546875,-0.03276674076914787,0.2,-0.023352140546194278,0.0004092704424510632,1257.0,-2.3480678055555555
92160,13,1247,33,2864,0.0017285947087657405,-43.261107444763184,0.9823184013366699,0.017978532,-0.0017937421798706055,0.235595703125,-0.039210520684719086,0.2,-0.024944583186879754,0.0004092704424510632,1257.0,-2.3464856438356163
92672,13,1245,34,2880,0.14464552368735895,-43.277912735939026,0.9826767444610596,0.009579371,0.08498179912567139,0.1014404296875,-0.009566073305904865,0.2,-0.012475267023546621,0.0004092704424510632,1257.0,-2.3464856438356163
93184,14,1244,35,2896,0.009905080034513958,-43.285645723342896,0.982970118522644,0.01515553,-1.9369456768035889,0.2078857421875,-0.023900231346488,0.2,-0.021687821179511957,0.0004092704424510632,1257.0,-2.347982581081081
93696,14,1243,36,2912,0.08111153321806341,-43.286829113960266,0.9830890893936157,0.018651348,0.5321833491325378,0.1265869140625,-0.022288484498858452,0.2,-0.018342308758292347,0.0004092704424510632,1257.0,-2.347982581081081
94208,15,1243,37,2928,0.012812916975235566,-43.290974617004395,0.9833290576934814,0.023060847,-0.41064631938934326,0.2779541015625,-0.02159566804766655,0.2,-0.026038111551315524,0.0004092704424510632,1257.0,-2.347982581081081
94720,15,1242,38,2944,0.016091560828499496,-43.2675678730011,0.9814000725746155,0.01760574,0.5274922847747803,0.224365234375,-0.02195736952126026,0.2,-0.022108232820755802,0.0004092704424510632,1257.0,-2.3472638533333336
95232,16,1241,39,2960,0.0473119241069071,-43.21395289897919,0.9811972379684448,0.021471001,0.8325487375259399,0.1923828125,-0.01715025305747986,0.2,-0.019485988304950297,0.0004092704424510632,1257.0,-2.3472638533333336
95744,16,1241,40,2976,0.02151842272724025,-43.23953068256378,0.9829028844833374,0.0144556,-0.5958812236785889,0.195068359375,-0.01911281608045101,0.2,-0.01833019965852145,0.0004092704424510632,1257.0,-2.344667407894737
96256,16,1240,41,2992,0.0785737344995141,-43.287206172943115,0.9841465353965759,0.01779818,0.7816455364227295,0.1490478515625,-0.005732521414756775,0.2,-0.0190697165671736,0.0004092704424510632,1257.0,-2.344667407894737
96768,17,1240,42,3008,0.04336366325151175,-43.3154913187027,0.9851300120353699,0.022135798,-0.3133312463760376,0.25341796875,-0.02026847004890442,0.2,-0.02768649283098057,0.0004092704424510632,1257.0,-2.344667407894737
97280,17,1239,43,3024,0.09884613996837288,-43.33745896816254,0.9855769872665405,0.014334763,0.7569938898086548,0.1258544921875,0.003950905054807663,0.2,-0.017380414763465524,0.0004092704424510632,1257.0,-2.34398325974026
97792,18,1239,44,3040,0.020190221432130784,-43.346046805381775,0.985818088054657,0.012789361,0.9435516595840454,0.1978759765625,-0.014362738467752934,0.2,-0.021319450112059712,0.0004092704424510632,1257.0,-2.34398325974026
98304,18,1238,45,3056,0.02218437776900828,-43.34775626659393,0.9854087829589844,0.020769974,-0.7573554515838623,0.22509765625,-0.021573800593614578,0.2,-0.02209640189539641,0.0004092704424510632,1257.0,-2.3431634487179487
98816,19,1237,46,3072,0.07059000292792916,-43.31550681591034,0.9841766953468323,0.014007099,0.7826741933822632,0.1141357421875,-0.0026725539937615395,0.2,-0.01419556546898093,0.0004092704424510632,1257.0,-2.3431634487179487
99328,19,1237,47,3088,0.020342403993709013,-43.27682566642761,0.9830271601676941,0.013486784,-1.694153070449829,0.2288818359375,-0.03108072653412819,0.2,-0.026180316519457847,0.0004092704424510632,1257.0,-2.3453392784810125
99840,19,1236,48,3104,0.07351025217212737,-43.2446471452713,0.982214093208313,0.019479632,0.7841868996620178,0.1661376953125,-0.006940385326743126,0.2,-0.02178454218665138,0.0004092704424510632,1257.0,-2.3453392784810125
100352,20,1236,49,3120,0.01072352469782345,-43.23693799972534,0.9829651117324829,0.018533304,0.03206980228424072,0.2681884765625,-0.04489704594016075,0.2,-0.030823461973341182,0.0004092704424510632,1257.0,-2.3453392784810125
100864,20,1236,50,3136,0.006963041159906425,-43.276297211647034,0.984329104423523,0.023001838,-0.8756412267684937,0.2796630859375,-0.02834939770400524,0.2,-0.028381293763231952,0.0004092704424510632,1257.0,-2.3432230875
101376,21,1236,51,3152,0.06221884425031021,-43.295754194259644,0.9834645986557007,0.021171067,0.6898934841156006,0.1597900390625,-0.02891441620886326,0.2,-0.021807324286783114,0.0004092704424510632,1257.0,-2.3432230875
101888,21,1235,52,3168,0.011970751438639127,-43.258894205093384,0.9835890531539917,0.02798151,-2.6682798862457275,0.274658203125,-0.03830216825008392,0.2,-0.028846380504546687,0.0004092704424510632,1257.0,-2.3408436172839506
102400,21,1235,53,3184,0.0642589682538528,-43.2790607213974,0.9838760495185852,0.018116657,0.6253536939620972,0.17724609375,-0.02312764711678028,0.2,-0.019557634339435026,0.0004092704424510632,1257.0,-2.3408436172839506
102912,22,1235,54,3200,0.006379342739819549,-43.2619127035141,0.9824164509773254,0.027324505,-0.2229750156402588,0.3212890625,-0.03009168617427349,0.2,-0.027519672992639244,0.0004092704424510632,1257.0,-2.3408436172839506
103424,22,1234,55,3216,0.0031897263470455073,-43.23447334766388,0.9829734563827515,0.02110114,-0.7067815065383911,0.2718505859375,-0.031509868800640106,0.2,-0.02557841692760121,0.0004092704424510632,1257.0,-2.3386652804878048
103936,23,1234,56,3232,0.08252596855163574,-43.258967876434326,0.9833755493164062,0.015336217,0.3969513177871704,0.121826171875,-0.02482546493411064,0.2,-0.019389812237932347,0.0004092704424510632,1257.0,-2.3386652804878048
104448,23,1234,57,3248,0.005827448934724089,-43.244195222854614,0.9815584421157837,0.021533336,-2.474696636199951,0.2701416015625,-0.04577820748090744,0.2,-0.029219459276646376,0.0004092704424510632,1257.0,-2.3395542530120483
104960,24,1234,58,3264,0.14026045514037833,-43.198200702667236,0.9811035394668579,0.017886575,0.0893678069114685,0.178466796875,-0.017907949164509773,0.2,-0.021530070691369474,0.0004092704424510632,1257.0,-2.3395542530120483
105472,24,1234,59,3280,0.006788785743992776,-43.21491611003876,0.9826371073722839,0.020002054,-0.298397421836853,0.2276611328125,-0.03250992298126221,0.2,-0.02151053969282657,0.0004092704424510632,1257.0,-2.3395542530120483
105984,24,1234,60,3296,0.005491968047863338,-43.25687515735626,0.9835330843925476,0.021255638,-0.33270907402038574,0.28173828125,-0.03984159976243973,0.2,-0.02650799069670029,0.0004092704424510632,1257.0,-2.3414605714285717
106496,25,1234,61,3312,0.06919646600726992,-43.27017569541931,0.9836121797561646,0.021511398,0.5390300750732422,0.1474609375,-0.032293420284986496,0.2,-0.019757878297241405,0.0004092704424510632,1257.0,-2.3414605714285717
107008,25,1233,62,3328,0.012863674215623178,-43.296183943748474,0.9857488870620728,0.023063473,-1.9243745803833008,0.2510986328125,-0.031167037785053253,0.2,-0.02439288017922081,0.0004092704424510632,1257.0,-2.3427582470588235
107520,26,1233,63,3344,0.0687420375761576,-43.36335241794586,0.9865539073944092,0.015613415,0.6268880367279053,0.1387939453125,-0.019344571977853775,0.2,-0.016404369358497206,0.0004092704424510632,1257.0,-2.3427582470588235
108032,26,1233,64,3360,0.016135017009219155,-43.365159034729004,0.9863937497138977,0.028994782,0.1298568844795227,0.2666015625,-0.027394264936447144,0.2,-0.025709585162985604,0.0004092704424510632,1257.0,-2.3427582470588235
108544,26,1233,65,3376,0.021029121067840606,-43.36070215702057,0.9858638048171997,0.014381855,0.5532714128494263,0.225830078125,-0.0215742364525795,0.2,-0.025263542469474487,0.0004092704424510632,1257.0,-2.342771581395349
109056,27,1232,66,3392,0.03613913449225947,-43.33806872367859,0.9855381846427917,0.02134549,0.8737120628356934,0.2098388671875,-0.024687480181455612,0.2,-0.021323238004697487,0.0004092704424510632,1257.0,-2.342771581395349
109568,27,1232,67,3408,0.04195604071719572,-43.32869529724121,0.9847025275230408,0.019459952,-0.404319167137146,0.2420654296875,-0.027172494679689407,0.2,-0.02525856914871838,0.0004092704424510632,1257.0,-2.3432257816091955
110080,28,1232,68,3424,0.08487312903162092,-43.289337158203125,0.9833700656890869,0.022905216,0.8403664231300354,0.1923828125,-0.018560772761702538,0.2,-0.023055987723637372,0.0004092704424510632,1257.0,-2.3432257816091955
110592,28,1232,69,3440,0.06362416292540729,-43.25214445590973,0.9824899435043335,0.021270348,-0.4475111961364746,0.1895751953125,-0.008844234049320221,0.2,-0.022423220245400444,0.0004092704424510632,1257.0,-2.3432257816091955
111104,29,1232,70,3456,0.07946833618916571,-43.22810900211334,0.9815364480018616,0.02035686,0.7954731583595276,0.1888427734375,-0.0014600716531276703,0.2,-0.019443940647761337,0.0004092704424510632,1257.0,-2.3437935000000003
111616,29,1232,71,3472,0.01169780280906707,-43.20082759857178,0.9811192154884338,0.020420663,0.9638234376907349,0.259765625,-0.034955624490976334,0.2,-0.024299722237628885,0.0004092704424510632,1257.0,-2.3437935000000003
112128,29,1231,72,3488,0.01816224298090674,-43.18112504482269,0.9806647896766663,0.02271448,-0.8749574422836304,0.252685546875,-0.03265345096588135,0.2,-0.026213543183985166,0.0004092704424510632,1257.0,-2.3418010449438205
112640,30,1231,73,3504,0.0620533202891238,-43.16368365287781,0.980329155921936,0.014276633,0.8068827390670776,0.1324462890625,-0.016866544261574745,0.2,-0.01700379847898148,0.0004092704424510632,1257.0,-2.3418010449438205
113152,30,1231,74,3520,0.017916733282618225,-43.1617728471756,0.9808912873268127,0.017502848,-1.5685369968414307,0.2198486328125,-0.026800725609064102,0.2,-0.02052853611530736,0.0004092704424510632,1257.0,-2.3407764888888893
113664,31,1231,75,3536,0.06060592632275075,-43.181676626205444,0.9815009832382202,0.01476367,0.8162174224853516,0.1595458984375,-0.007461957633495331,0.2,-0.02027844957774505,0.0004092704424510632,1257.0,-2.3407764888888893
114176,31,1231,76,3552,0.011440593778388575,-43.22560214996338,0.9842110276222229,0.025426922,0.19086480140686035,0.2945556640625,-0.032682470977306366,0.2,-0.030704785516718403,0.0004092704424510632,1257.0,-2.3407764888888893
114688,32,1230,77,3568,0.007489154580980539,-43.318872570991516,0.9871571660041809,0.016977169,-0.6991019248962402,0.2357177734375,-0.04036693274974823,0.2,-0.023501340285292827,0.0004092704424510632,1257.0,-2.3424576263736268
115200,32,1230,78,3584,0.04773336503421888,-43.372636795043945,0.9872932434082031,0.024283085,0.7426468133926392,0.204833984375,-0.041454970836639404,0.2,-0.027417266479460523,0.0004092704424510632,1257.0,-2.3424576263736268
115712,32,1230,79,3600,0.011759006069041789,-43.362311482429504,0.9878482818603516,0.01959418,-2.4743781089782715,0.2852783203125,-0.03154060244560242,0.2,-0.030660274962428957,0.0004092704424510632,1257.0,-2.341144489130435
116224,33,1230,80,3616,0.04572100500809029,-43.384265542030334,0.9885456562042236,0.014079671,0.6918922662734985,0.1400146484375,-0.016909820958971977,0.2,-0.017453646985813975,0.0004092704424510632,1257.0,-2.341144489130435
116736,33,1230,81,3632,0.008505341000272892,-43.38527488708496,0.9880079030990601,0.020523591,0.019850313663482666,0.252685546875,-0.03851940110325813,0.2,-0.021665703723556362,0.0004092704424510632,1257.0,-2.341144489130435
117248,34,1230,82,3648,0.005785932647995651,-43.39153969287872,0.9896374344825745,0.017717868,-0.7180296182632446,0.2728271484375,-0.0354737788438797,0.2,-0.02843962593760807,0.0004092704424510632,1257.0,-2.340841096774194
117760,34,1230,83,3664,0.04481014551129192,-43.43875706195831,0.9904435873031616,0.017248677,0.6088391542434692,0.197265625,-0.028077270835638046,0.2,-0.023493221429816913,0.0004092704424510632,1257.0,-2.340841096774194
118272,34,1230,84,3680,0.008202981174690649,-43.442261934280396,0.9902649521827698,0.02029798,-2.8411359786987305,0.2816162109375,-0.04508580267429352,0.2,-0.03384140529669821,0.0004092704424510632,1257.0,-2.340657
118784,35,1229,85,3696,0.0656876563152764,-43.4482479095459,0.9912728071212769,0.026573852,0.4472607970237732,0.2391357421875,-0.03399677574634552,0.2,-0.029118615813786164,0.0004092704424510632,1257.0,-2.340657
119296,35,1229,86,3712,0.008941409585531801,-43.478012919425964,0.9919398427009583,0.022392845,0.3580823540687561,0.2662353515625,-0.03150181472301483,0.2,-0.025441848069021944,0.0004092704424510632,1257.0,-2.340657
119808,36,1229,87,3728,0.00863421343092341,-43.48076140880585,0.9915561676025391,0.019899761,0.0002493858337402344,0.2650146484375,-0.03294934332370758,0.2,-0.028054162015905604,0.0004092704424510632,1257.0,-2.3401855157894738
120320,36,1229,88,3744,0.04237974394345656,-43.47463417053223,0.9910084009170532,0.016654648,0.6809291839599609,0.1539306640625,-0.020523954182863235,0.2,-0.019137694776873104,0.0004092704424510632,1257.0,-2.3401855157894738
120832,37,1229,89,3760,0.018427193659590557,-43.43926203250885,0.9886342883110046,0.017738,-1.1425254344940186,0.2113037109375,-0.02403753437101841,0.2,-0.02071526483632624,0.0004092704424510632,1257.0,-2.3410622083333332
121344,37,1229,90,3776,0.046906239294912666,-43.37213146686554,0.9870641827583313,0.017788418,0.7790725827217102,0.1680908203125,-0.020702213048934937,0.2,-0.020869202096946537,0.0004092704424510632,1257.0,-2.3410622083333332
