time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
11776,9,1248,23,352,0.0019501519200275652,-43.5771826505661,0.9887226223945618,0.019614693,0.016436100006103516,0.230712890625,-0.03856789693236351,0.2,-0.025811199760937598,0.0004092704424510632,1257.0,-2.29663
12288,9,1247,24,368,0.03673722984967753,-43.62165713310242,0.989287257194519,0.019062988,0.006639599800109863,0.260498046875,-0.01708357408642769,0.2,-0.02447766368277371,0.0004092704424510632,1257.0,-2.29663
12800,10,1245,25,384,0.0055195123350131325,-43.596481919288635,0.9871475696563721,0.014923371,-0.19268012046813965,0.2027587890625,-0.04550264775753021,0.2,-0.024882270459784195,0.0004092704424510632,1257.0,-2.2855285
13312,10,1244,26,400,0.053305875859223306,-43.5330376625061,0.9859182834625244,0.022447139,0.001285851001739502,0.2757568359375,-0.018576374277472496,0.2,-0.03013162431307137,0.0004092704424510632,1257.0,-2.2855285
13824,11,1243,27,416,0.0049507519288454205,-43.50916254520416,0.9856398701667786,0.018195815,-0.07535707950592041,0.2119140625,-0.02947692945599556,0.2,-0.02402322622219799,0.0004092704424510632,1257.0,-2.2855285
14336,11,1242,28,432,0.0018086128329741769,-43.48843216896057,0.9848104119300842,0.029017866,0.000559687614440918,0.3115234375,-0.06407948583364487,0.2,-0.03376898144779261,0.0004092704424510632,1257.0,-2.303892909090909
14848,11,1241,29,448,0.011873635528900195,-43.4778196811676,0.9847513437271118,0.029715113,0.00012004375457763672,0.2803955078125,-0.02418961375951767,0.2,-0.02273078874713974,0.0004092704424510632,1257.0,-2.303892909090909
15360,12,1240,30,464,0.00433487643749686,-43.49517548084259,0.9860700368881226,0.018404782,-0.0003854036331176758,0.2568359375,-0.04611800238490105,0.2,-0.029165499639930204,0.0004092704424510632,1257.0,-2.30976475
15872,12,1239,31,480,0.07918324135243893,-43.52673876285553,0.9866882562637329,0.018420722,0.00010222196578979492,0.2315673828125,0.01164739578962326,0.2,-0.023773902459652163,0.0004092704424510632,1257.0,-2.30976475
16384,13,1237,32,496,0.0038595895675825886,-43.52470588684082,0.9856560826301575,0.021610778,-0.0015085935592651367,0.2591552734375,-0.04058224707841873,0.2,-0.032969380321446806,0.0004092704424510632,1257.0,-2.310625615384615
16896,13,1236,33,512,0.08226901409216225,-43.476086378097534,0.9838380217552185,0.021692386,0.00035458803176879883,0.2296142578125,-0.0018526986241340637,0.2,-0.02386280384962447,0.0004092704424510632,1257.0,-2.310625615384615
17408,14,1235,34,528,0.0017570914606039878,-43.446577191352844,0.9847701191902161,0.01317388,-0.056772470474243164,0.186279296875,-0.01914948783814907,0.2,-0.021623479391564615,0.0004092704424510632,1257.0,-2.310625615384615
17920,14,1235,35,544,0.0036289769923314452,-43.49316477775574,0.9858664274215698,0.015509558,-0.03093719482421875,0.1990966796875,-0.036560527980327606,0.2,-0.025383150641573593,0.0004092704424510632,1257.0,-2.3066527142857143
18432,14,1234,36,560,0.09526559291407466,-43.51874017715454,0.9871493577957153,0.02099676,0.00018453598022460938,0.2755126953125,0.006441395729780197,0.2,-0.03127855184720829,0.0004092704424510632,1257.0,-2.3066527142857143
18944,15,1234,37,576,0.003693740382004762,-43.55444049835205,0.9875340461730957,0.017115394,-0.013207197189331055,0.2440185546875,-0.042412638664245605,0.2,-0.025706970423925668,0.0004092704424510632,1257.0,-2.3070796666666666
19456,15,1234,38,592,0.10022168722935021,-43.55396926403046,0.9872375130653381,0.018160548,0.00023788213729858398,0.2274169921875,0.019495680928230286,0.2,-0.022249718429520726,0.0004092704424510632,1257.0,-2.3070796666666666
19968,16,1233,39,608,0.002502035924408119,-43.52091920375824,0.9853339791297913,0.015889006,-0.014456629753112793,0.24658203125,-0.038584355264902115,0.2,-0.026677367233787663,0.0004092704424510632,1257.0,-2.3070796666666666
20480,16,1233,40,624,0.0023671682247368153,-43.47544622421265,0.9849919080734253,0.02051881,-0.0013206005096435547,0.278564453125,-0.023053601384162903,0.2,-0.026107720943400636,0.0004092704424510632,1257.0,-2.2917941875
20992,17,1232,41,640,0.10756672685965896,-43.465728521347046,0.9841565489768982,0.022531519,0.00037354230880737305,0.31005859375,0.013865195214748383,0.2,-0.029474059090716764,0.0004092704424510632,1257.0,-2.2917941875
21504,17,1230,42,656,0.0033537909548613243,-43.439817786216736,0.9837042093276978,0.014190546,0.00044715404510498047,0.2239990234375,-0.028738610446453094,0.2,-0.021428932348499075,0.0004092704424510632,1257.0,-2.2849152352941178
22016,17,1230,43,672,0.10810681711882353,-43.412046670913696,0.9821323752403259,0.018688291,0.0006583929061889648,0.26220703125,0.02315578982234001,0.2,-0.02609465885325335,0.0004092704424510632,1257.0,-2.2849152352941178
22528,18,1230,44,688,0.003959390145610087,-43.35736072063446,0.9806012511253357,0.025271803,-0.06230330467224121,0.31982421875,-0.04873950034379959,0.2,-0.03484989203570876,0.0004092704424510632,1257.0,-2.2849152352941178
23040,18,1229,45,704,0.002615230969240656,-43.326969504356384,0.980268120765686,0.023865273,-0.002009272575378418,0.250732421875,-0.037632524967193604,0.2,-0.02565659151878208,0.0004092704424510632,1257.0,-2.296122222222222
23552,19,1229,46,720,0.1251439785119146,-43.31921207904816,0.9797133207321167,0.020993792,0.0006035566329956055,0.26513671875,0.03901400789618492,0.2,-0.028781820001313463,0.0004092704424510632,1257.0,-2.296122222222222
24064,19,1229,47,736,0.003117956315691117,-43.29751801490784,0.9791027307510376,0.020968728,-0.045771121978759766,0.26025390625,-0.038833580911159515,0.2,-0.02825242812104989,0.0004092704424510632,1257.0,-2.291530736842105
24576,19,1229,48,752,0.12383634643629193,-43.264983773231506,0.9778181910514832,0.030980729,0.0016623139381408691,0.2989501953125,0.009069055318832397,0.2,-0.030126484227366745,0.0004092704424510632,1257.0,-2.291530736842105
25088,20,1229,49,768,0.0032658977252140176,-43.22068631649017,0.976418673992157,0.014423805,-1.4220213890075684,0.1883544921875,-0.03664769232273102,0.2,-0.02330202830489725,0.0004092704424510632,1257.0,-2.291530736842105
25600,20,1228,50,784,0.001976165294763632,-43.19068801403046,0.9766489863395691,0.013797253,0.003195345401763916,0.18115234375,-0.02844005636870861,0.2,-0.023918190243421122,0.0004092704424510632,1257.0,-2.2979589999999996
26112,21,1227,51,800,0.12271164380945265,-43.19886076450348,0.9769569635391235,0.024004918,0.0006269216537475586,0.283203125,0.014764223247766495,0.2,-0.02484850051405374,0.0004092704424510632,1257.0,-2.2979589999999996
26624,21,1227,52,816,0.00358694075839594,-43.19585967063904,0.9764133095741272,0.01595778,-0.016143798828125,0.199462890625,-0.03570621460676193,0.2,-0.023293936072150245,0.0004092704424510632,1257.0,-2.297276333333333
27136,22,1227,53,832,0.13080402160994709,-43.17373514175415,0.9758225083351135,0.017246827,0.001073300838470459,0.2095947265625,0.021739408373832703,0.2,-0.01858982206613291,0.0004092704424510632,1257.0,-2.297276333333333
27648,22,1227,54,848,0.0034180871589342132,-43.16126501560211,0.9760553240776062,0.015648654,-0.11179101467132568,0.260498046875,-0.0370468907058239,0.2,-0.02779013723193202,0.0004092704424510632,1257.0,-2.297276333333333
28160,22,1227,55,864,0.0017359152043354698,-43.1844607591629,0.9774240851402283,0.018296465,0.01993691921234131,0.3095703125,-0.04216015338897705,0.2,-0.02994108817074448,0.0004092704424510632,1257.0,-2.297940727272727
28672,23,1227,56,880,0.037909519916865975,-43.22319746017456,0.978488028049469,0.029168464,0.0034595727920532227,0.2950439453125,-0.0016922596842050552,0.2,-0.02013363182777539,0.0004092704424510632,1257.0,-2.297940727272727
29184,23,1226,57,896,0.0029083979825372808,-43.26011383533478,0.9798954129219055,0.01713632,-0.09665560722351074,0.2801513671875,-0.03201494738459587,0.2,-0.028404268086887896,0.0004092704424510632,1257.0,-2.2892497826086955
29696,24,1226,58,912,0.15979118598625064,-43.286234855651855,0.9797957539558411,0.015262174,0.0005112886428833008,0.1893310546875,0.032929763197898865,0.2,-0.019051066978136078,0.0004092704424510632,1257.0,-2.2892497826086955
30208,24,1226,59,928,0.0046448626708297525,-43.272353529930115,0.9799115657806396,0.016904315,-0.37760162353515625,0.2220458984375,-0.023673899471759796,0.2,-0.02193824182904791,0.0004092704424510632,1257.0,-2.2849405
30720,25,1226,60,944,0.16630029072985053,-43.280813097953796,0.9802871942520142,0.017823879,0.00047516822814941406,0.2054443359375,0.05384353920817375,0.2,-0.018780896396492608,0.0004092704424510632,1257.0,-2.2849405
31232,25,1226,61,960,0.003284389207692584,-43.30039894580841,0.9810706377029419,0.017835723,-2.144141435623169,0.2469482421875,-0.039412736892700195,0.2,-0.02691254805540666,0.0004092704424510632,1257.0,-2.2849405
31744,25,1225,62,976,0.003502468840451911,-43.299798250198364,0.9797273874282837,0.018945012,-0.0004583597183227539,0.2989501953125,-0.039640676230192184,0.2,-0.028291889815591276,0.0004092704424510632,1257.0,-2.2865869599999997
32256,26,1225,63,992,0.17482572561129928,-43.25847864151001,0.9789639115333557,0.020704528,0.00018209218978881836,0.2757568359375,0.0501781590282917,0.2,-0.027566950011532754,0.0004092704424510632,1257.0,-2.2865869599999997
32768,26,1225,64,1008,0.0028866401153209154,-43.238518714904785,0.9782931804656982,0.01819673,0.001414179801940918,0.2518310546875,-0.03762030974030495,0.2,-0.025387062356458046,0.0004092704424510632,1257.0,-2.2878143076923076
33280,27,1225,65,1024,0.1833128733560443,-43.18193817138672,0.9750936031341553,0.014759522,5.9664249420166016e-05,0.1922607421875,0.04928029328584671,0.2,-0.01704112622246612,0.0004092704424510632,1257.0,-2.2878143076923076
33792,27,1224,66,1040,0.0032058523865998723,-43.111963748931885,0.9748621582984924,0.01523531,-0.001871347427368164,0.20751953125,-0.026131881400942802,0.2,-0.021618454571580514,0.0004092704424510632,1257.0,-2.2878143076923076
34304,28,1224,67,1056,0.002276467203046195,-43.13380837440491,0.9757189750671387,0.018388603,-0.00042831897735595703,0.2755126953125,-0.020348673686385155,0.2,-0.02364025337737985,0.0004092704424510632,1257.0,-2.283262037037037
34816,28,1224,68,1072,0.18713623750954866,-43.1717129945755,0.9772281050682068,0.021560594,0.00010156631469726562,0.2554931640625,0.06942237913608551,0.2,-0.024429773853626102,0.0004092704424510632,1257.0,-2.283262037037037
35328,28,1224,69,1088,0.004530617683485616,-43.170244336128235,0.9750592112541199,0.01550705,-0.0036028623580932617,0.2039794921875,-0.0355101004242897,0.2,-0.024238380123279057,0.0004092704424510632,1257.0,-2.2831976428571426
35840,29,1224,70,1104,0.17935191513970494,-43.10931038856506,0.974772036075592,0.024738815,0.0003217458724975586,0.280029296875,0.04724448174238205,0.2,-0.03018133554724045,0.0004092704424510632,1257.0,-2.2831976428571426
36352,29,1223,71,1120,0.0024063128330453765,-43.107728242874146,0.9744130969047546,0.019513173,-0.3888275623321533,0.24951171875,-0.03879683092236519,0.2,-0.026412612322019413,0.0004092704424510632,1257.0,-2.2831976428571426
36864,30,1223,72,1136,0.002114963750500465,-43.09606444835663,0.975075900554657,0.025068464,8.380413055419922e-05,0.2930908203125,-0.037385325878858566,0.2,-0.031494781069341116,0.0004092704424510632,1257.0,-2.2789112758620687
37376,30,1223,73,1152,0.18159020831808448,-43.10385501384735,0.9741028547286987,0.019943189,9.655952453613281e-06,0.2537841796875,0.06100950390100479,0.2,-0.028120114118792117,0.0004092704424510632,1257.0,-2.2789112758620687
37888,30,1223,74,1168,0.003132973095489433,-43.06262910366058,0.9734130501747131,0.022165526,7.3909759521484375e-06,0.2586669921875,-0.04181836172938347,0.2,-0.030803971050772816,0.0004092704424510632,1257.0,-2.2720223999999996
38400,31,1223,75,1184,0.17437174916267395,-43.026955127716064,0.9715721011161804,0.023179559,1.7762184143066406e-05,0.2742919921875,0.058939021080732346,0.2,-0.025733022746862844,0.0004092704424510632,1257.0,-2.2720223999999996
38912,31,1223,76,1200,0.0035154863580828533,-42.98059272766113,0.9709126949310303,0.017981902,5.370378494262695e-05,0.2235107421875,-0.03234443813562393,0.2,-0.024867591630027164,0.0004092704424510632,1257.0,-2.2720223999999996
39424,32,1223,77,1216,0.001939195419254247,-42.98822259902954,0.9715747237205505,0.018370006,0.0001334547996520996,0.263671875,-0.025325631722807884,0.2,-0.03017671627458185,0.0004092704424510632,1257.0,-2.275528516129032
39936,32,1223,78,1232,0.1865178714506328,-43.0076242685318,0.9720403552055359,0.021393826,1.5020370483398438e-05,0.2557373046875,0.04035841301083565,0.2,-0.02784051839262247,0.0004092704424510632,1257.0,-2.275528516129032
40448,33,1222,79,1248,0.003528963559801923,-42.98043203353882,0.9697455167770386,0.02232145,3.808736801147461e-05,0.277587890625,-0.046882856637239456,0.2,-0.028818048915127292,0.0004092704424510632,1257.0,-2.27578359375
40960,33,1222,80,1264,0.18756589572876692,-42.91224753856659,0.9687318205833435,0.024324346,2.4437904357910156e-05,0.2484130859375,0.050214849412441254,0.2,-0.02573176266741939,0.0004092704424510632,1257.0,-2.27578359375
41472,33,1222,81,1280,0.004221659619361162,-42.91019105911255,0.9696676135063171,0.0245694,4.0531158447265625e-05,0.295654296875,-0.03362710028886795,0.2,-0.028803769615478814,0.0004092704424510632,1257.0,-2.27578359375
41984,34,1222,82,1296,0.0013904465122323018,-42.92304861545563,0.9690569043159485,0.017895224,0.0003625154495239258,0.2711181640625,-0.05312756821513176,0.2,-0.03325504566601012,0.0004092704424510632,1257.0,-2.2696970606060605
42496,34,1222,83,1312,0.07239205780206248,-42.89393758773804,0.9682682752609253,0.032230154,3.731250762939453e-05,0.319580078125,0.018812723457813263,0.2,-0.020874404610367492,0.0004092704424510632,1257.0,-2.2696970606060605
43008,35,1222,84,1328,0.0039029327599564567,-42.897894501686096,0.9694188833236694,0.0186424,-1.9073486328125e-05,0.252685546875,-0.03200801834464073,0.2,-0.026796984268003143,0.0004092704424510632,1257.0,-2.266741617647059
43520,35,1222,85,1344,0.20829026051796973,-42.914145946502686,0.9684928059577942,0.019267654,2.5033950805664062e-05,0.242919921875,0.06474127620458603,0.2,-0.024589834705693647,0.0004092704424510632,1257.0,-2.266741617647059
44032,36,1221,86,1360,0.0028982892399653792,-42.872713923454285,0.967458188533783,0.0120328795,2.1159648895263672e-05,0.187744140625,-0.03394373878836632,0.2,-0.02102594921598211,0.0004092704424510632,1257.0,-2.2627805714285714
44544,36,1221,87,1376,0.19013930903747678,-42.84653079509735,0.9669382572174072,0.022123098,3.045797348022461e-05,0.2239990234375,0.04968280345201492,0.2,-0.025086488225497305,0.0004092704424510632,1257.0,-2.2627805714285714
45056,36,1221,88,1392,0.0028474652499426156,-42.80849754810333,0.9651017189025879,0.016919814,-3.814697265625e-06,0.2147216796875,-0.026651864871382713,0.2,-0.02062901496537961,0.0004092704424510632,1257.0,-2.2627805714285714
45568,37,1221,89,1408,0.0038513877661898732,-42.73298645019531,0.9623960852622986,0.028469127,-6.604194641113281e-05,0.295654296875,-0.042255699634552,0.2,-0.030487637952319346,0.0004092704424510632,1257.0,-2.2605192499999998
46080,37,1221,90,1424,0.19105622824281454,-42.67498815059662,0.9623640179634094,0.021306634,3.8564205169677734e-05,0.261962890625,0.0642252117395401,0.2,-0.023745544254779816,0.0004092704424510632,1257.0,-2.2605192499999998
46592,38,1221,91,1440,0.0033353219987475313,-42.690683484077454,0.963154137134552,0.02422165,-2.3245811462402344e-05,0.285400390625,-0.04772763326764107,0.2,-0.028564696287503466,0.0004092704424510632,1257.0,-2.2594634054054055
47104,38,1221,92,1456,0.1834891438484192,-42.69177973270416,0.9621684551239014,0.018471219,4.83393669128418e-05,0.2548828125,0.06921868771314621,0.2,-0.023151759814936668,0.0004092704424510632,1257.0,-2.2594634054054055
47616,38,1221,93,1472,0.002336904075491475,-42.65914011001587,0.9620319604873657,0.017919395,-0.00015342235565185547,0.2791748046875,-0.043694011867046356,0.2,-0.029100669809849933,0.0004092704424510632,1257.0,-2.2594634054054055
48128,39,1220,94,1488,0.0026381787938589696,-42.67064678668976,0.9624593257904053,0.018191794,2.5987625122070312e-05,0.2203369140625,-0.024194343015551567,0.2,-0.02497024484910071,0.0004092704424510632,1257.0,-2.256436210526316
48640,39,1220,95,1504,0.18727477360516787,-42.64753711223602,0.9605032801628113,0.01918552,3.141164779663086e-05,0.2218017578125,0.0382867157459259,0.2,-0.020392738384543918,0.0004092704424510632,1257.0,-2.256436210526316
49152,40,1220,96,1520,0.005073754487966653,-42.6094331741333,0.9607760310173035,0.020932108,1.7523765563964844e-05,0.248779296875,-0.041169941425323486,0.2,-0.028922700905241072,0.0004092704424510632,1257.0,-2.2549102307692306
49664,40,1220,97,1536,0.17205986147746444,-42.63892614841461,0.9613209962844849,0.026170436,4.106760025024414e-05,0.2579345703125,0.04932878911495209,0.2,-0.025653359771240503,0.0004092704424510632,1257.0,-2.2549102307692306
50176,41,1220,98,1552,0.0027988102301605977,-42.6388213634491,0.9613690376281738,0.018125221,-0.00012159347534179688,0.2303466796875,-0.032978083938360214,0.2,-0.026070001913467422,0.0004092704424510632,1257.0,-2.2549102307692306
50688,41,1220,99,1568,0.002187122790928697,-42.63598620891571,0.9616104364395142,0.01605269,6.151199340820312e-05,0.2266845703125,-0.02138461172580719,0.2,-0.02255688252625987,0.0004092704424510632,1257.0,-2.2553178750000002
51200,41,1220,100,1584,0.18039582716301084,-42.663636922836304,0.9628900289535522,0.02192124,5.02467155456543e-05,0.2498779296875,0.04374353587627411,0.2,-0.02634199675230775,0.0004092704424510632,1257.0,-2.2553178750000002
51712,42,1220,101,1600,0.004009268304798752,-42.68265759944916,0.9623009562492371,0.013518168,0.0003352165222167969,0.2210693359375,-0.019609879702329636,0.2,-0.023408805660437793,0.0004092704424510632,1257.0,-2.2526556585365856
52224,42,1220,102,1616,0.1760539086535573,-42.62711977958679,0.9593647122383118,0.02047285,2.771615982055664e-05,0.255615234375,0.03587375208735466,0.2,-0.02984011941589415,0.0004092704424510632,1257.0,-2.2526556585365856
52736,43,1220,103,1632,0.0035969414857390802,-42.55215132236481,0.9585386514663696,0.014845347,-0.0001760721206665039,0.218505859375,-0.03809577599167824,0.2,-0.02415102967643179,0.0004092704424510632,1257.0,-2.2526556585365856
53248,43,1219,104,1648,0.0019937060642405413,-42.541420221328735,0.9581422209739685,0.011106094,0.00012701749801635742,0.173095703125,-0.026692228391766548,0.2,-0.021689158733352087,0.0004092704424510632,1257.0,-2.2577372380952383
53760,44,1218,105,1664,0.17999380873516202,-42.544384598731995,0.9591115713119507,0.018397309,3.212690353393555e-05,0.23388671875,0.06758943200111389,0.2,-0.020968659824575298,0.0004092704424510632,1257.0,-2.2577372380952383
54272,44,1218,106,1680,0.0050313333558733575,-42.564080238342285,0.9589353799819946,0.01572704,-6.747245788574219e-05,0.2049560546875,-0.0329393595457077,0.2,-0.0190498263691552,0.0004092704424510632,1257.0,-2.2560753720930236
54784,44,1218,107,1696,0.18023117212578654,-42.53743541240692,0.957513153553009,0.020449923,4.500150680541992e-05,0.2764892578125,0.050774093717336655,0.2,-0.02747049549361691,0.0004092704424510632,1257.0,-2.2560753720930236
55296,45,1218,108,1712,0.004541693240753375,-42.50399696826935,0.958011269569397,0.017578367,-0.0025058984756469727,0.214599609375,-0.028536394238471985,0.2,-0.02057354201679118,0.0004092704424510632,1257.0,-2.2560753720930236
55808,45,1217,109,1728,0.0015363720121968072,-42.505794644355774,0.9563571810722351,0.014829412,0.0003860592842102051,0.2012939453125,-0.04022548347711563,0.2,-0.02047948830295354,0.0004092704424510632,1257.0,-2.254152363636364
56320,46,1217,110,1744,0.08949617366306484,-42.455941796302795,0.9563460946083069,0.036551654,4.1425228118896484e-05,0.350341796875,0.009768098592758179,0.2,-0.02090312648215331,0.0004092704424510632,1257.0,-2.254152363636364
56832,46,1217,111,1760,0.005144403199665248,-42.44898223876953,0.9551852345466614,0.021527749,-5.245208740234375e-05,0.306396484375,-0.03287176787853241,0.2,-0.0277952064643614,0.0004092704424510632,1257.0,-2.2561945111111115
57344,47,1217,112,1776,0.21577672380954027,-42.41939604282379,0.9554136991500854,0.019991945,5.9545040130615234e-05,0.26953125,0.07245403528213501,0.2,-0.02195063853287138,0.0004092704424510632,1257.0,-2.2561945111111115
57856,47,1217,113,1792,0.004307384471758269,-42.43636870384216,0.9556689858436584,0.015756566,-0.00013077259063720703,0.2254638671875,-0.029551271349191666,0.2,-0.023570687306346372,0.0004092704424510632,1257.0,-2.25411347826087
58368,47,1217,114,1808,0.19052394665777683,-42.437498450279236,0.955758273601532,0.017311003,0.00019478797912597656,0.2489013671875,0.06491108238697052,0.2,-0.024673231120686978,0.0004092704424510632,1257.0,-2.25411347826087
58880,48,1217,115,1824,0.0020734359131893143,-42.452077865600586,0.9567188024520874,0.017405737,-0.05825304985046387,0.2318115234375,-0.03461901843547821,0.2,-0.022134940649266355,0.0004092704424510632,1257.0,-2.25411347826087
59392,48,1217,116,1840,0.003981098925578408,-42.46030902862549,0.9555606245994568,0.015773803,-0.00012028217315673828,0.2109375,-0.03320928290486336,0.2,-0.02175529082887806,0.0004092704424510632,1257.0,-2.2604819148936173
59904,49,1216,117,1856,0.21017702855169773,-42.39271688461304,0.9526483416557312,0.022357885,0.0001023411750793457,0.2735595703125,0.08119475841522217,0.2,-0.023414394323481247,0.0004092704424510632,1257.0,-2.2604819148936173
60416,49,1216,118,1872,0.004683771527197678,-42.32598793506622,0.9522895812988281,0.016809031,-0.00039398670196533203,0.2471923828125,-0.03580206260085106,0.2,-0.027666688023600727,0.0004092704424510632,1257.0,-2.2658839791666665
60928,50,1216,119,1888,0.1898527885787189,-42.33412146568298,0.9525851011276245,0.015307035,0.0005828142166137695,0.199462890625,0.05336006358265877,0.2,-0.01762203552061692,0.0004092704424510632,1257.0,-2.2658839791666665
61440,50,1216,120,1904,0.0014721268016728573,-42.32491362094879,0.9517534971237183,0.01976619,-2.2038934230804443,0.26708984375,-0.03858466446399689,0.2,-0.026113357482245192,0.0004092704424510632,1257.0,-2.2658839791666665
61952,50,1216,121,1920,0.0026001178594015073,-42.32676827907562,0.9534319043159485,0.013773922,9.775161743164062e-06,0.20703125,-0.023369310423731804,0.2,-0.021519964677281678,0.0004092704424510632,1257.0,-2.2649452040816325
62464,51,1216,122,1936,0.19425775296986103,-42.36312961578369,0.9531260132789612,0.020079039,6.020069122314453e-06,0.28955078125,0.05966242775321007,0.2,-0.027956258709309623,0.0004092704424510632,1257.0,-2.2649452040816325
62976,51,1216,123,1952,0.004383002815302461,-42.35143339633942,0.953529953956604,0.013288869,-9.655952453613281e-06,0.22802734375,-0.032024648040533066,0.2,-0.02092840534169227,0.0004092704424510632,1257.0,-2.2621032399999996
