time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/std,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/approx_kl,train/value_loss,train/learning_rate,train/loss,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
1774,12,6144,3,0.996383786201477,176,-0.03162012305983808,0.01662975549697876,0.2,0.2587890625,0.016116653,0.0018307165391888702,0.0004092704424510632,-0.045603737235069275,-43.84275960922241,-2.6892862500000003,1258.0
1772,13,6656,3,0.9973399639129639,192,-0.02278648820356466,0.00665968656539917,0.2,0.222900390625,0.018781938,0.011046914514736272,0.0004092704424510632,-0.03431496396660805,-43.879610896110535,-2.6843496,1258.0
1769,14,7168,4,0.9974014759063721,208,-0.026679111615521833,0.00430220365524292,0.2,0.2489013671875,0.020106718,0.04637644742615521,0.0004092704424510632,-0.01591757871210575,-43.89542055130005,-2.6843496,1258.0
1765,15,7680,4,0.9969531297683716,224,-0.02968594344565645,0.009285151958465576,0.2,0.294189453125,0.020951696,0.003936618159059435,0.0004092704424510632,-0.03526786342263222,-43.88236141204834,-2.7051585,1258.0
1762,16,8192,4,0.9972870945930481,240,-0.024286664003739133,0.004098296165466309,0.2,0.269775390625,0.02030136,0.07169396395329386,0.0004092704424510632,0.004545420408248901,-43.88018500804901,-2.7051585,1258.0
1757,17,8704,4,0.9966453909873962,256,-0.02718972775619477,-0.033263564109802246,0.2,0.2696533203125,0.017971342,0.0021553793048951775,0.0004092704424510632,-0.030258048325777054,-43.87652850151062,-2.7051585,1258.0
1755,18,9216,5,0.9975718259811401,272,-0.02182561623340007,0.010981500148773193,0.2,0.213623046875,0.016443653,0.01574617365258746,0.0004092704424510632,-0.026442723348736763,-43.87427258491516,-2.7321215714285714,1258.0
1750,19,9728,5,0.9969188570976257,288,-0.029322297632461414,0.012118279933929443,0.2,0.2611083984375,0.017768664,0.07220138399861753,0.0004092704424510632,-0.004760211333632469,-43.889949560165405,-2.7321215714285714,1258.0
1746,20,10240,5,0.9980587363243103,304,-0.027847562392707914,0.06944918632507324,0.2,0.26953125,0.02222415,0.0029775287584925536,0.0004092704424510632,-0.035938553512096405,-43.87920320034027,-2.75774225,1258.0
1742,21,10752,6,0.9966156482696533,320,-0.02884067687409697,0.009202122688293457,0.2,0.2979736328125,0.02814639,0.09342510835267603,0.0004092704424510632,0.0006186068058013916,-43.893911480903625,-2.75774225,1258.0
1739,22,11264,6,0.9950389266014099,336,-0.024754713696893305,-0.2349768877029419,0.2,0.24267578125,0.018314581,0.003244479277782375,0.0004092704424510632,-0.0382394976913929,-43.8347784280777,-2.75774225,1258.0
1736,23,11776,6,0.9958590865135193,352,-0.029317660082597286,0.020866096019744873,0.2,0.2828369140625,0.026136395,0.011286830354947597,0.0004092704424510632,-0.03907435014843941,-43.823885917663574,-2.7823172222222223,1258.0
1733,24,12288,7,0.9959484338760376,368,-0.027016910607926548,0.032135188579559326,0.2,0.2666015625,0.023005571,0.07975830242503434,0.0004092704424510632,-0.02167569287121296,-43.8456130027771,-2.7823172222222223,1258.0
1730,25,12800,7,0.9957523345947266,384,-0.02301321498816833,-2.7223007678985596,0.2,0.1826171875,0.014029885,0.004981012640200788,0.0004092704424510632,-0.042755063623189926,-43.838945150375366,-2.7828825999999998,1258.0
1727,26,13312,7,0.9967991709709167,400,-0.021337082027457654,0.048998236656188965,0.2,0.212646484375,0.016723644,0.1143238025251776,0.0004092704424510632,0.026141826063394547,-43.848212480545044,-2.7828825999999998,1258.0
1730,27,13824,7,0.9974372982978821,416,-0.02513450507831294,-1.1273612976074219,0.2,0.2186279296875,0.019466951,0.004687299056968186,0.0004092704424510632,-0.04365183040499687,-43.87700891494751,-2.7828825999999998,1258.0
1725,28,14336,8,0.9966303110122681,432,-0.030271140480181202,0.14268124103546143,0.2,0.3057861328125,0.028105184,0.013148006139090285,0.0004092704424510632,-0.043595097959041595,-43.87223017215729,-2.7993604545454542,1258.0
1718,29,14848,8,0.9957982897758484,448,-0.026105500728590414,0.13058292865753174,0.2,0.3538818359375,0.052536167,0.07753288873936981,0.0004092704424510632,0.010121479630470276,-43.838828444480896,-2.7993604545454542,1258.0
1715,30,15360,8,0.9954217672348022,464,-0.023679360165260732,-8.565089225769043,0.2,0.2301025390625,0.021293258,0.006915583879163023,0.0004092704424510632,-0.031465742737054825,-43.82563769817352,-2.804630833333333,1258.0
1712,31,15872,9,0.9947093725204468,480,-0.02449318385333754,0.05040585994720459,0.2,0.251708984375,0.020051401,0.13767546834424138,0.0004092704424510632,0.019663367420434952,-43.805343985557556,-2.804630833333333,1258.0
1711,32,16384,9,0.9925668835639954,496,-0.02032710523053538,-1.0787999629974365,0.2,0.169677734375,0.012646513,0.008106529377982952,0.0004092704424510632,-0.03679955378174782,-43.76809775829315,-2.8043485384615385,1258.0
1710,33,16896,9,0.9913244843482971,512,-0.027508630824740976,0.287029504776001,0.2,0.2298583984375,0.021079728,0.12783127394504845,0.0004092704424510632,0.012671507894992828,-43.704495549201965,-2.8043485384615385,1258.0
1708,34,17408,10,0.9937962293624878,528,-0.023476236397982575,-1.6550028324127197,0.2,0.2130126953125,0.018705614,0.006384459498804063,0.0004092704424510632,-0.026816237717866898,-43.71112263202667,-2.8043485384615385,1258.0
1707,35,17920,10,0.9921275973320007,544,-0.030504565947921947,0.007503867149353027,0.2,0.2691650390625,0.02092952,0.006809188031184021,0.0004092704424510632,-0.051100317388772964,-43.75182056427002,-2.804782857142857,1258.0
1706,36,18432,10,0.9908379316329956,560,-0.025519169925246388,0.030274689197540283,0.2,0.2459716796875,0.025492758,0.17334720282815397,0.0004092704424510632,0.030217371881008148,-43.685566902160645,-2.804782857142857,1258.0
1704,37,18944,11,0.9899399280548096,576,-0.024945201439550146,-2.488370180130005,0.2,0.1956787109375,0.01288382,0.0178601571242325,0.0004092704424510632,-0.03540012240409851,-43.65773367881775,-2.7906728666666667,1258.0
1702,38,19456,11,0.9883198738098145,592,-0.020492268085945398,0.3146440386772156,0.2,0.1571044921875,0.020333488,0.19260512897744775,0.0004092704424510632,0.0508715845644474,-43.62442421913147,-2.7906728666666667,1258.0
1700,39,19968,11,0.9864131808280945,608,-0.023652433781535365,-2.725407600402832,0.2,0.197021484375,0.016724966,0.004275690167560242,0.0004092704424510632,-0.040682900696992874,-43.560765981674194,-2.7906728666666667,1258.0
1699,40,20480,12,0.9863755106925964,624,-0.02464355140546104,0.04975157976150513,0.2,0.2657470703125,0.029579198,0.0098197138577234,0.0004092704424510632,-0.035246241837739944,-43.52836716175079,-2.787271875,1258.0
1698,41,20992,12,0.9862028360366821,640,-0.021624672430334613,0.09838706254959106,0.2,0.1802978515625,0.020203095,0.15490734251216054,0.0004092704424510632,0.014893122017383575,-43.531922459602356,-2.787271875,1258.0
1697,42,21504,12,0.9859637022018433,656,-0.024127232580212876,-7.591371536254883,0.2,0.2593994140625,0.017326597,0.011227682138269302,0.0004092704424510632,-0.037260230630636215,-43.52172148227692,-2.7767321764705883,1258.0
1688,43,22016,13,0.9852390885353088,672,-0.021754545901785605,0.22295689582824707,0.2,0.220947265625,0.019693835,0.18926428444683552,0.0004092704424510632,0.04069733992218971,-43.50970721244812,-2.7767321764705883,1258.0
1686,44,22528,13,0.9861215949058533,688,-0.023513832304161042,-5.125998497009277,0.2,0.2276611328125,0.016458482,0.007220918567327317,0.0004092704424510632,-0.04089390113949776,-43.50115644931793,-2.7767321764705883,1258.0
1684,45,23040,13,0.986520528793335,704,-0.02470652740157675,0.08402687311172485,0.2,0.2579345703125,0.01984381,0.010085068584885448,0.0004092704424510632,-0.04170190542936325,-43.52940309047699,-2.762671611111111,1258.0
1683,46,23552,13,0.9865740537643433,720,-0.018641460104845464,0.14181536436080933,0.2,0.1446533203125,0.013423526,0.18155860574916005,0.0004092704424510632,0.02197851985692978,-43.535696148872375,-2.762671611111111,1258.0
1681,47,24064,14,0.9851714968681335,736,-0.0199515019194223,-4.936770915985107,0.2,0.1790771484375,0.014986346,0.009086438149097376,0.0004092704424510632,-0.03598446026444435,-43.51825726032257,-2.760850210526316,1258.0
1680,48,24576,14,0.9852398633956909,752,-0.01678894812357612,0.11131423711776733,0.2,0.1171875,0.015214906,0.24988104030489922,0.0004092704424510632,0.04484407603740692,-43.485782623291016,-2.760850210526316,1258.0
1679,49,25088,14,0.986102819442749,768,-0.029044988041277975,-11.267919540405273,0.2,0.28662109375,0.025602408,0.004765173383930232,0.0004092704424510632,-0.04826663061976433,-43.50594115257263,-2.760850210526316,1258.0
1677,50,25600,15,0.9855818748474121,784,-0.028072524262825027,0.0776483416557312,0.2,0.282470703125,0.024867129,0.0112202764430549,0.0004092704424510632,-0.0352247878909111,-43.51522886753082,-2.7582356500000005,1258.0
1676,51,26112,15,0.9852463603019714,800,-0.02311113942414522,0.11966884136199951,0.2,0.1466064453125,0.016182056,0.321456614183262,0.0004092704424510632,0.0856875330209732,-43.49089050292969,-2.7582356500000005,1258.0
1675,52,26624,15,0.985005795955658,816,-0.018962209374876693,-11.295036315917969,0.2,0.16650390625,0.01409043,0.0194908395933453,0.0004092704424510632,-0.03031993843615055,-43.48542249202728,-2.75716580952381,1258.0
1673,53,27136,16,0.9858308434486389,832,-0.02214203328185249,0.025995969772338867,0.2,0.205078125,0.022469949,0.35986425820738077,0.0004092704424510632,0.06969085335731506,-43.49011588096619,-2.75716580952381,1258.0
1672,54,27648,16,0.9872110486030579,848,-0.0225580522819655,-3.2232556343078613,0.2,0.1796875,0.012898602,0.0040619261089887004,0.0004092704424510632,-0.025137752294540405,-43.522695660591125,-2.75716580952381,1258.0
1670,55,28160,16,0.9864755272865295,864,-0.024733242607908323,0.3489760756492615,0.2,0.2271728515625,0.013912712,0.014891684957547113,0.0004092704424510632,-0.03217143192887306,-43.54257690906525,-2.750954681818182,1258.0
1668,56,28672,17,0.9857146143913269,880,-0.025099629230680875,0.2713915705680847,0.2,0.226806640625,0.029252596,0.13534224196337163,0.0004092704424510632,-0.00735357403755188,-43.50477397441864,-2.750954681818182,1258.0
1668,57,29184,17,0.9870908856391907,896,-0.022396238331566565,-9.733969688415527,0.2,0.2130126953125,0.01572895,0.006119134690379724,0.0004092704424510632,-0.025010813027620316,-43.51343011856079,-2.7524836956521743,1258.0
1667,58,29696,17,0.987808108329773,912,-0.01811162440208136,0.08103853464126587,0.2,0.112548828125,0.016537756,0.3055870863609016,0.0004092704424510632,0.07440318912267685,-43.55803179740906,-2.7524836956521743,1258.0
1666,59,30208,18,0.9879935383796692,928,-0.021081051454530098,-3.152712345123291,0.2,0.216064453125,0.017128997,0.006301947163592558,0.0004092704424510632,-0.02583242952823639,-43.56449830532074,-2.7571447499999997,1258.0
1664,60,30720,18,0.9885315895080566,944,-0.010906788156717084,0.2155892252922058,0.2,0.0965576171875,0.013115461,0.3371034422889352,0.0004092704424510632,0.06448520720005035,-43.57330536842346,-2.7571447499999997,1258.0
1663,61,31232,18,0.9862851500511169,960,-0.020833640883211046,-1.6772561073303223,0.2,0.2252197265625,0.01834939,0.020151585747953504,0.0004092704424510632,-0.01954581029713154,-43.55621147155762,-2.7571447499999997,1258.0
1662,62,31744,19,0.9848684072494507,976,-0.026437770284246653,0.012359380722045898,0.2,0.2381591796875,0.016896527,0.0032105099598993547,0.0004092704424510632,-0.031804222613573074,-43.480408787727356,-2.75639604,1258.0
1661,63,32256,19,0.9843085408210754,992,-0.023054161174513865,0.06603378057479858,0.2,0.1422119140625,0.018032108,0.46444386010989547,0.0004092704424510632,0.059583473950624466,-43.457921385765076,-2.75639604,1258.0
1660,64,32768,19,0.9846240282058716,1008,-0.02602138987276703,-7.912209510803223,0.2,0.208984375,0.016363999,0.005731666358769871,0.0004092704424510632,-0.024413038045167923,-43.44457924365997,-2.744936384615384,1258.0
1660,65,33280,20,0.9846367835998535,1024,-0.012691729862126522,0.12196004390716553,0.2,0.076416015625,0.013288086,0.40954535314813256,0.0004092704424510632,0.06525171548128128,-43.46103036403656,-2.744936384615384,1258.0
1660,66,33792,20,0.9834792017936707,1040,-0.03363303470541723,-10.062350273132324,0.2,0.283203125,0.02548486,0.008570711641368689,0.0004092704424510632,-0.04120573028922081,-43.43891108036041,-2.744936384615384,1258.0
1661,67,34304,20,0.9812768697738647,1056,-0.023763312347000465,0.015777766704559326,0.2,0.263671875,0.019779839,0.009599580851499923,0.0004092704424510632,-0.02542003057897091,-43.382970690727234,-2.743658259259259,1258.0
1662,68,34816,20,0.9808942675590515,1072,-0.01698628338635899,0.04138261079788208,0.2,0.1175537109375,0.013604876,0.5682472609914839,0.0004092704424510632,0.075224868953228,-43.334877610206604,-2.743658259259259,1258.0
1663,69,35328,21,0.9802181124687195,1088,-0.02797674314933829,-8.164305686950684,0.2,0.2415771484375,0.021411683,0.008463006037345622,0.0004092704424510632,-0.044238608330488205,-43.326125741004944,-2.7419442857142853,1258.0
1664,70,35840,21,0.9794148802757263,1104,-0.013241920427390141,0.06518667936325073,0.2,0.0772705078125,0.011676747,0.5743498629890382,0.0004092704424510632,0.10514268279075623,-43.30244982242584,-2.7419442857142853,1258.0
1666,71,36352,21,0.9789226651191711,1120,-0.025598235020879656,-11.192245483398438,0.2,0.2205810546875,0.01998627,0.012790142063749954,0.0004092704424510632,-0.04309802129864693,-43.285014390945435,-2.7419442857142853,1258.0
1666,72,36864,22,0.9778116345405579,1136,-0.02675186853593914,0.04752659797668457,0.2,0.2720947265625,0.02356063,0.008185051789041609,0.0004092704424510632,-0.03452206030488014,-43.26289451122284,-2.738065689655172,1258.0
1666,73,37376,22,0.9779804348945618,1152,-0.017586842557648197,0.052537739276885986,0.2,0.0972900390625,0.0131870415,0.5900735724717379,0.0004092704424510632,0.08174502849578857,-43.24962055683136,-2.738065689655172,1258.0
1667,74,37888,22,0.9759732484817505,1168,-0.023312569479458034,-11.303801536560059,0.2,0.17724609375,0.014174154,0.008947847669332987,0.0004092704424510632,-0.028763296082615852,-43.23426079750061,-2.742309866666666,1258.0
1667,75,38400,23,0.9750385880470276,1184,-0.012070455151842907,0.09863686561584473,0.2,0.0616455078125,0.00748457,0.5787548362277448,0.0004092704424510632,0.06716528534889221,-43.17133975028992,-2.742309866666666,1258.0
1668,76,38912,23,0.9740155339241028,1200,-0.027170802553882822,-2.968552827835083,0.2,0.2314453125,0.02650204,0.013516451537725516,0.0004092704424510632,-0.04069238901138306,-43.14886474609375,-2.742309866666666,1258.0
1668,77,39424,23,0.9732472896575928,1216,-0.0265014253964182,0.13363420963287354,0.2,0.2572021484375,0.019400414,0.01124900343711488,0.0004092704424510632,-0.03283093124628067,-43.114808440208435,-2.7412442580645155,1258.0
1668,78,39936,23,0.9731659293174744,1232,-0.014523821679176763,0.18509602546691895,0.2,0.091796875,0.014855193,0.41578992968425155,0.0004092704424510632,0.06442034244537354,-43.09730541706085,-2.7412442580645155,1258.0
1668,79,40448,24,0.972136914730072,1248,-0.019683777558384463,-10.918341636657715,0.2,0.197265625,0.016279362,0.018450981442583725,0.0004092704424510632,-0.028430717065930367,-43.08732330799103,-2.74198125,1258.0
1669,80,40960,24,0.9715244770050049,1264,-0.014376266160979867,0.07154124975204468,0.2,0.09130859375,0.015296884,0.6083935471251607,0.0004092704424510632,0.07750631868839264,-43.0516916513443,-2.74198125,1258.0
1669,81,41472,24,0.9715754389762878,1280,-0.03488048096187413,-14.717138290405273,0.2,0.2923583984375,0.027306296,0.008247864690929418,0.0004092704424510632,-0.047846365720033646,-43.04277443885803,-2.74198125,1258.0
1670,82,41984,25,0.9728816747665405,1296,-0.025645879184594378,0.1154623031616211,0.2,0.2540283203125,0.01558021,0.013710474100662395,0.0004092704424510632,-0.035642750561237335,-43.05865561962128,-2.73868306060606,1258.0
1671,83,42496,25,0.9730451703071594,1312,-0.016757364268414676,0.18997442722320557,0.2,0.107421875,0.018609572,0.35540033178403974,0.0004092704424510632,0.04663582891225815,-43.0884952545166,-2.73868306060606,1258.0
1671,84,43008,25,0.9738126993179321,1328,-0.022742904417100362,-11.10680103302002,0.2,0.2025146484375,0.0129765365,0.0166115307220025,0.0004092704424510632,-0.03754553198814392,-43.092302680015564,-2.739177794117647,1258.0
1671,85,43520,26,0.9748304486274719,1344,-0.014787397551117465,0.07988828420639038,0.2,0.0718994140625,0.011058435,0.7584529048763216,0.0004092704424510632,0.06169985234737396,-43.12942171096802,-2.739177794117647,1258.0
1672,86,44032,26,0.9741412997245789,1360,-0.020694649982033297,-1.2985892295837402,0.2,0.1925048828125,0.014560263,0.012027542703435756,0.0004092704424510632,-0.02214098535478115,-43.13769578933716,-2.742656914285714,1258.0
1672,87,44544,26,0.9740495085716248,1376,-0.01119658729294315,0.20091593265533447,0.2,0.03271484375,0.009642393,0.6604385897517204,0.0004092704424510632,0.1726866066455841,-43.11791014671326,-2.742656914285714,1258.0
1673,88,45056,26,0.9748788475990295,1392,-0.023767320715705864,-7.135951042175293,0.2,0.2611083984375,0.022056144,0.010345314192818478,0.0004092704424510632,-0.03371109068393707,-43.131075620651245,-2.742656914285714,1258.0
1674,89,45568,27,0.9760386943817139,1408,-0.022783038177294657,0.02782231569290161,0.2,0.2275390625,0.01642999,0.0031691156764281914,0.0004092704424510632,-0.025209154933691025,-43.157796025276184,-2.739983083333333,1258.0
1674,90,46080,27,0.9762049317359924,1424,-0.011255122422880959,0.10198485851287842,0.2,0.0654296875,0.008794326,0.9496743488125503,0.0004092704424510632,0.21429190039634705,-43.18296253681183,-2.739983083333333,1258.0
1675,91,46592,27,0.9762438535690308,1440,-0.028998087509535253,-3.9944581985473633,0.2,0.2625732421875,0.022278031,0.003921213654393796,0.0004092704424510632,-0.041180528700351715,-43.18054258823395,-2.742556432432432,1258.0
1676,92,47104,28,0.9757876992225647,1456,-0.004967988395947032,0.2528499960899353,0.2,0.041748046875,0.0064038998,0.8760459134355187,0.0004092704424510632,0.11987782269716263,-43.18406057357788,-2.742556432432432,1258.0
1675,93,47616,28,0.9748355150222778,1472,-0.01844918038113974,-9.137411117553711,0.2,0.193359375,0.016474126,0.011170259283971973,0.0004092704424510632,-0.03302494063973427,-43.1681911945343,-2.742556432432432,1258.0
1675,94,48128,28,0.9760046601295471,1488,-0.029124282365955878,0.011348128318786621,0.2,0.2637939453125,0.025705077,0.014328298246255144,0.0004092704424510632,-0.03707471117377281,-43.15242123603821,-2.74226097368421,1258.0
1674,95,48640,29,0.9768266081809998,1504,-0.015809582037036307,0.133897602558136,0.2,0.09130859375,0.009972658,0.5638026623055339,0.0004092704424510632,0.09136584401130676,-43.201334714889526,-2.74226097368421,1258.0
1674,96,49152,29,0.9776275157928467,1520,-0.0206681877898518,-3.653754234313965,0.2,0.213623046875,0.02077355,0.011523101144121028,0.0004092704424510632,-0.037006501108407974,-43.219982385635376,-2.7374059999999996,1258.0
1675,97,49664,29,0.9779438972473145,1536,-0.016344566422048956,0.23282670974731445,0.2,0.0699462890625,0.013034962,0.847448667511344,0.0004092704424510632,0.10113698989152908,-43.241583943367004,-2.7374059999999996,1258.0
1675,98,50176,29,0.9791739583015442,1552,-0.023966184715391137,-2.8513996601104736,0.2,0.209716796875,0.019356366,0.012797470961231738,0.0004092704424510632,-0.030849818140268326,-43.25966501235962,-2.7374059999999996,1258.0
1675,99,50688,30,0.9785754680633545,1568,-0.02911758580012247,0.11832183599472046,0.2,0.284912109375,0.026121307,0.011345147649990395,0.0004092704424510632,-0.04296363145112991,-43.27752125263214,-2.738213125,1258.0
1676,100,51200,30,0.9781955480575562,1584,-0.015622003309545107,0.3736591339111328,0.2,0.041015625,0.010631952,0.543308996129781,0.0004092704424510632,0.27885180711746216,-43.260077714920044,-2.738213125,1258.0
1676,101,51712,30,0.9779167175292969,1600,-0.021454465299029835,-3.9937028884887695,0.2,0.17431640625,0.016702093,0.08922489627730101,0.0004092704424510632,-0.005258034914731979,-43.24837303161621,-2.7390394146341466,1258.0
1676,102,52224,31,0.9777141809463501,1616,-0.007464063965016976,0.13533765077590942,0.2,0.0330810546875,0.009679824,0.6115423920564353,0.0004092704424510632,0.0930541604757309,-43.23850893974304,-2.7390394146341466,1258.0
1676,103,52736,31,0.9771958589553833,1632,-0.02365230860596057,-1.7019057273864746,0.2,0.2515869140625,0.01878769,0.005380957110901363,0.0004092704424510632,-0.023368675261735916,-43.225436091423035,-2.7390394146341466,1258.0
1677,104,53248,31,0.9757927656173706,1648,-0.030895538540789858,0.17048490047454834,0.2,0.27587890625,0.018302657,0.01246616680873558,0.0004092704424510632,-0.039141200482845306,-43.19489347934723,-2.7367526904761905,1258.0
1677,105,53760,32,0.974923849105835,1664,-0.004372070252429694,0.47402530908584595,0.2,0.0106201171875,0.006559441,0.41882106522098184,0.0004092704424510632,0.07705138623714447,-43.15033209323883,-2.7367526904761905,1258.0
1678,106,54272,32,0.9752255082130432,1680,-0.02297377327340655,-2.3292412757873535,0.2,0.2308349609375,0.01748888,0.018970172648550943,0.0004092704424510632,-0.028761424124240875,-43.13756322860718,-2.7332427674418605,1258.0
1678,107,54784,32,0.9753833413124084,1696,-0.009144148993073031,0.3216380476951599,0.2,0.050537109375,0.009804613,0.540999953635037,0.0004092704424510632,0.111034095287323,-43.15153193473816,-2.7332427674418605,1258.0
1679,108,55296,32,0.9749770760536194,1712,-0.02516192229813896,-3.9948530197143555,0.2,0.2423095703125,0.018587168,0.004907403483230155,0.0004092704424510632,-0.027004912495613098,-43.143017649650574,-2.7332427674418605,1258.0
1679,109,55808,33,0.9765517711639404,1728,-0.02553171757608652,0.051584720611572266,0.2,0.2503662109375,0.021807482,0.011979121074546129,0.0004092704424510632,-0.04006443917751312,-43.157405853271484,-2.732554681818182,1258.0
1679,110,56320,33,0.9774720072746277,1744,-0.014924584975233302,0.09517699480056763,0.2,0.0687255859375,0.0148909185,0.519105700077489,0.0004092704424510632,0.044597141444683075,-43.21042311191559,-2.732554681818182,1258.0
1679,111,56832,33,0.9780481457710266,1760,-0.02480490450398065,-8.130144119262695,0.2,0.2088623046875,0.015461972,0.006440800265409052,0.0004092704424510632,-0.04641980305314064,-43.2285373210907,-2.732132733333333,1258.0
1679,112,57344,34,0.9779074788093567,1776,-0.012968228111276403,0.14463818073272705,0.2,0.0380859375,0.009883836,0.6921358946710825,0.0004092704424510632,0.10055241733789444,-43.23668050765991,-2.732132733333333,1258.0
1680,113,57856,34,0.9755229949951172,1792,-0.023520055518019944,-10.206869125366211,0.2,0.2447509765625,0.019254498,0.0038782183873991016,0.0004092704424510632,-0.027884768322110176,-43.20235300064087,-2.732132733333333,1258.0
1680,114,58368,34,0.9740776419639587,1808,-0.026779074483783916,0.42132073640823364,0.2,0.2442626953125,0.016608423,0.021787286270409822,0.0004092704424510632,-0.028415367007255554,-43.126750111579895,-2.731355804347826,1258.0
1680,115,58880,35,0.9736956357955933,1824,-0.01765032765979413,0.27957308292388916,0.2,0.1549072265625,0.025191404,0.21792616823222488,0.0004092704424510632,0.022078735753893852,-43.10454988479614,-2.731355804347826,1258.0
1680,116,59392,35,0.9718268513679504,1840,-0.022369094673194923,-8.786036491394043,0.2,0.2177734375,0.016108802,0.008935920355725102,0.0004092704424510632,-0.0202882532030344,-43.07130718231201,-2.731412319148936,1258.0
1680,117,59904,35,0.9711939692497253,1856,-0.011472370388219133,0.12073183059692383,0.2,0.07080078125,0.015330646,0.7717174137942493,0.0004092704424510632,0.11331884562969208,-43.019110441207886,-2.731412319148936,1258.0
1680,118,60416,35,0.9739654064178467,1872,-0.03202317679824773,-5.1219305992126465,0.2,0.2783203125,0.017360482,0.004551270860247314,0.0004092704424510632,-0.042257003486156464,-43.045796513557434,-2.7301783541666667,1258.0
1681,119,60928,36,0.9748616814613342,1888,-0.01548304402967915,0.20157355070114136,0.2,0.068115234375,0.015258821,0.8766923965886235,0.0004092704424510632,0.20664151012897491,-43.124825835227966,-2.7301783541666667,1258.0
1682,120,61440,36,0.9754449129104614,1904,-0.022762424690881744,-12.006063461303711,0.2,0.2335205078125,0.01923199,0.007209202640297008,0.0004092704424510632,-0.03768017888069153,-43.13934564590454,-2.7301783541666667,1258.0
1682,121,61952,36,0.9754104614257812,1920,-0.03346349220373668,0.008458197116851807,0.2,0.3182373046875,0.022242092,0.007930157880764455,0.0004092704424510632,-0.04244401305913925,-43.14890265464783,-2.730806530612245,1258.0
1682,122,62464,37,0.9748669266700745,1936,-0.00893323787022382,0.14920222759246826,0.2,0.05615234375,0.007244588,0.7046618405729532,0.0004092704424510632,0.13982155919075012,-43.13883435726166,-2.730806530612245,1258.0
1683,123,62976,37,0.9747145771980286,1952,-0.03296317224157974,-2.1175425052642822,0.2,0.3310546875,0.021250488,0.007615754730068147,0.0004092704424510632,-0.039762381464242935,-43.12308931350708,-2.7284948200000003,1258.0
1683,124,63488,37,0.9748182892799377,1968,-0.010576206477708183,0.31675446033477783,0.2,0.0950927734375,0.011750855,0.7716474700719118,0.0004092704424510632,0.11532209813594818,-43.12522733211517,-2.7284948200000003,1258.0
1684,125,64000,37,0.9748066067695618,1984,-0.03192477487027645,-2.04465389251709,0.2,0.331787109375,0.03584815,0.0037701177279814146,0.0004092704424510632,-0.03800521045923233,-43.12023162841797,-2.7284948200000003,1258.0
