time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/n_updates,train/learning_rate,train/std,train/clip_range,train/explained_variance,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
16,1768,4,8192,-0.02370561513089342,0.061956463381648064,240,0.0004092704424510632,0.9982224702835083,0.2,0.03124445676803589,-43.91192841529846,0.019829776,-0.00624103844165802,0.2178955078125,-2.679011166666667,1258.0
17,1766,4,8704,-0.022367856552591547,0.005721422276110388,256,0.0004092704424510632,0.9987404942512512,0.2,0.37583446502685547,-43.921844244003296,0.016197424,-0.034747447818517685,0.2315673828125,-2.679011166666667,1258.0
18,1763,5,9216,-0.0291313897469081,0.00276948479222483,272,0.0004092704424510632,0.9982694387435913,0.2,0.1154370903968811,-43.931546568870544,0.024036057,-0.03325672820210457,0.2899169921875,-2.702436142857143,1258.0
19,1760,5,9728,-0.021008744894061238,0.07833026512525976,288,0.0004092704424510632,0.9982651472091675,0.2,0.011173069477081299,-43.917858600616455,0.01880727,0.006453454494476318,0.2366943359375,-2.702436142857143,1258.0
20,1758,5,10240,-0.026516860525589436,0.0028696031658910215,304,0.0004092704424510632,0.9981734752655029,0.2,0.6549156904220581,-43.911311864852905,0.022597184,-0.025873512029647827,0.2548828125,-2.68029675,1258.0
21,1756,6,10752,-0.029175204668717925,0.06515219667926431,320,0.0004092704424510632,0.9969750642776489,0.2,0.09950333833694458,-43.90019476413727,0.01696035,-0.01271258294582367,0.2601318359375,-2.68029675,1258.0
22,1753,6,11264,-0.02899337156850379,0.0047785262868274,336,0.0004092704424510632,0.995201826095581,0.2,0.62080317735672,-43.844876646995544,0.022884881,-0.03912670537829399,0.2528076171875,-2.68029675,1258.0
23,1750,6,11776,-0.02389459655387327,0.0035588101109169656,352,0.0004092704424510632,0.9955340027809143,0.2,-0.27500736713409424,-43.82095003128052,0.020788908,-0.03994416818022728,0.233154296875,-2.6822522222222225,1258.0
24,1747,7,12288,-0.027944179833866656,0.0716815514024347,368,0.0004092704424510632,0.9969632029533386,0.2,0.025418341159820557,-43.850189089775085,0.0340667,-0.020054858177900314,0.3175048828125,-2.6822522222222225,1258.0
25,1745,7,12800,-0.030214761958632153,0.003057169229577994,384,0.0004092704424510632,0.996762752532959,0.2,0.28869861364364624,-43.87392556667328,0.022999335,-0.042716145515441895,0.2818603515625,-2.6828117000000002,1258.0
26,1744,7,13312,-0.024516245757695287,0.06923867482692003,400,0.0004092704424510632,0.9954739212989807,0.2,0.10584753751754761,-43.84755861759186,0.018532146,-0.008822603151202202,0.21875,-2.6828117000000002,1258.0
27,1743,7,13824,-0.030269527647760697,0.004537615059234668,416,0.0004092704424510632,0.9948772192001343,0.2,0.7657546401023865,-43.813342213630676,0.020295464,-0.03016059659421444,0.2540283203125,-2.6828117000000002,1258.0
28,1741,8,14336,-0.02757673263840843,0.0038437163893831894,432,0.0004092704424510632,0.9954988360404968,0.2,0.3084154725074768,-43.8137423992157,0.019432798,-0.036293912678956985,0.2603759765625,-2.6826218181818184,1258.0
29,1741,8,14848,-0.025139159755781293,0.04234466829802841,448,0.0004092704424510632,0.994841992855072,0.2,0.08543020486831665,-43.81940269470215,0.032931842,-0.0036121755838394165,0.28759765625,-2.6826218181818184,1258.0
30,1741,8,15360,-0.025859834073344246,0.003263890350353904,464,0.0004092704424510632,0.9965463280677795,0.2,0.3942573666572571,-43.822646737098694,0.01912915,-0.03460056707262993,0.2310791015625,-2.683392833333334,1258.0
31,1743,9,15872,-0.024025482241995633,0.10583602637052536,480,0.0004092704424510632,0.9952672719955444,0.2,0.07737332582473755,-43.84828293323517,0.020171493,0.0030119940638542175,0.2510986328125,-2.683392833333334,1258.0
32,1742,9,16384,-0.02426388268941082,0.005347393394913524,496,0.0004092704424510632,0.9935851097106934,0.2,0.7045745253562927,-43.787150502204895,0.019276239,-0.02844802848994732,0.2598876953125,-2.693488384615385,1258.0
33,1741,9,16896,-0.025105406995862722,0.11775359092280269,512,0.0004092704424510632,0.9939022660255432,0.2,0.1096295714378357,-43.76385736465454,0.016481237,0.042322076857089996,0.2322998046875,-2.693488384615385,1258.0
34,1739,10,17408,-0.027811800449853763,0.008592586251324974,528,0.0004092704424510632,0.9939271807670593,0.2,-0.336841344833374,-43.77541244029999,0.023093747,-0.026586439460515976,0.24853515625,-2.693488384615385,1258.0
35,1737,10,17920,-0.024782070686342195,0.0028489729738794267,544,0.0004092704424510632,0.993481457233429,0.2,0.21903812885284424,-43.76293933391571,0.018984118,-0.03705644607543945,0.2559814453125,-2.7001955000000004,1258.0
36,1736,10,18432,-0.026122670038603246,0.14407890965230763,560,0.0004092704424510632,0.9932637214660645,0.2,0.029433012008666992,-43.754228472709656,0.023302017,0.03658011555671692,0.24951171875,-2.7001955000000004,1258.0
37,1734,10,18944,-0.031291356717702,0.007042097386147361,576,0.0004092704424510632,0.9921209216117859,0.2,0.5477977991104126,-43.73010873794556,0.024252197,-0.04597886651754379,0.2857666015625,-2.701948733333334,1258.0
38,1734,11,19456,-0.023552792117698118,0.1276315557770431,592,0.0004092704424510632,0.9919309020042419,0.2,0.16158950328826904,-43.70353543758392,0.015764527,0.02756544202566147,0.220947265625,-2.701948733333334,1258.0
39,1732,11,19968,-0.025711646827403456,0.008469527660054155,608,0.0004092704424510632,0.9938086271286011,0.2,0.5902982354164124,-43.727346539497375,0.016214417,-0.017107456922531128,0.2598876953125,-2.701948733333334,1258.0
40,1732,11,20480,-0.029930309276096523,0.003833589762507472,624,0.0004092704424510632,0.9961562752723694,0.2,0.46423304080963135,-43.793365478515625,0.01646216,-0.05734582617878914,0.2503662109375,-2.7096623749999997,1258.0
41,1731,12,20992,-0.023405794403515756,0.13262013788335025,640,0.0004092704424510632,0.9953681230545044,0.2,0.20387500524520874,-43.832831501960754,0.021406218,0.03676867112517357,0.2296142578125,-2.7096623749999997,1258.0
42,1732,12,21504,-0.03201870228804182,0.015735983790364116,656,0.0004092704424510632,0.995853841304779,0.2,-0.006467580795288086,-43.81076753139496,0.018889654,-0.029159529134631157,0.274658203125,-2.7110898235294116,1258.0
43,1732,12,22016,-0.02394349151290953,0.14189333654940128,672,0.0004092704424510632,0.9969444870948792,0.2,0.1892675757408142,-43.844059348106384,0.021651879,0.03824859857559204,0.2244873046875,-2.7110898235294116,1258.0
44,1731,13,22528,-0.022203260858077556,0.01078544050687924,688,0.0004092704424510632,0.9942805767059326,0.2,0.4460456371307373,-43.82602059841156,0.014523818,-0.04215523600578308,0.183349609375,-2.7110898235294116,1258.0
45,1730,13,23040,-0.02198428919655271,0.004189695311652031,704,0.0004092704424510632,0.9930647015571594,0.2,-0.32771801948547363,-43.75342321395874,0.020981533,-0.03473133221268654,0.2332763671875,-2.699641222222222,1258.0
46,1729,13,23552,-0.023291741657885723,0.15386137296445668,720,0.0004092704424510632,0.9911797046661377,0.2,0.05987733602523804,-43.715335845947266,0.021809764,0.04050786793231964,0.20751953125,-2.699641222222222,1258.0
47,1727,13,24064,-0.02447536663385108,0.010525419085752219,736,0.0004092704424510632,0.9908381700515747,0.2,0.13890260457992554,-43.66746175289154,0.015621616,-0.027068382129073143,0.1756591796875,-2.703380894736842,1258.0
48,1726,14,24576,-0.025155337440082803,0.14508865238167346,752,0.0004092704424510632,0.9896773099899292,0.2,0.049499332904815674,-43.655314803123474,0.018149292,0.048082031309604645,0.2615966796875,-2.703380894736842,1258.0
49,1727,14,25088,-0.02236006890598219,0.00919558604073245,768,0.0004092704424510632,0.9883195757865906,0.2,0.5060783624649048,-43.60888159275055,0.013348823,-0.03044133260846138,0.2083740234375,-2.703380894736842,1258.0
50,1725,14,25600,-0.027628830081084743,0.003982002519478556,784,0.0004092704424510632,0.9880330562591553,0.2,-0.7059354782104492,-43.578524231910706,0.019163638,-0.04768238216638565,0.2528076171875,-2.7014497000000004,1258.0
51,1725,15,26112,-0.023142975784139708,0.13284463435411453,800,0.0004092704424510632,0.9870575070381165,0.2,0.05685412883758545,-43.55861794948578,0.021625977,0.027744043618440628,0.2459716796875,-2.7014497000000004,1258.0
52,1723,15,26624,-0.018084919778630137,0.015445320750586689,816,0.0004092704424510632,0.9866941571235657,0.2,0.05211371183395386,-43.537147760391235,0.010949499,-0.025906652212142944,0.172119140625,-2.7033268095238094,1258.0
53,1723,15,27136,-0.025339998363051564,0.12849994655698538,832,0.0004092704424510632,0.9857295751571655,0.2,0.27236849069595337,-43.51517200469971,0.023885377,0.04089827835559845,0.2415771484375,-2.7033268095238094,1258.0
54,1722,16,27648,-0.020722412977193017,0.014740411017555743,848,0.0004092704424510632,0.9868810772895813,0.2,0.5236198902130127,-43.51151406764984,0.015774941,-0.03028247132897377,0.185302734375,-2.7033268095238094,1258.0
55,1720,16,28160,-0.02375838256557472,0.007828877613064833,864,0.0004092704424510632,0.9870238900184631,0.2,0.3690183162689209,-43.53618264198303,0.019042606,-0.03184730187058449,0.21875,-2.7039603636363636,1258.0
56,1718,16,28672,-0.03196482561179437,0.10526017774827778,880,0.0004092704424510632,0.9867101311683655,0.2,0.12593597173690796,-43.52649188041687,0.041642494,-0.003616057336330414,0.3370361328125,-2.7039603636363636,1258.0
57,1718,16,29184,-0.02443533173936885,0.01280047454929445,896,0.0004092704424510632,0.986129879951477,0.2,0.019644737243652344,-43.51624631881714,0.017988015,-0.03149374946951866,0.215087890625,-2.710432956521739,1258.0
58,1718,17,29696,-0.03177458442223724,0.14473169762641191,912,0.0004092704424510632,0.9857195615768433,0.2,0.06091660261154175,-43.496580600738525,0.02146671,0.030344165861606598,0.2716064453125,-2.710432956521739,1258.0
59,1718,17,30208,-0.022951113060116768,0.011496720951981843,928,0.0004092704424510632,0.983894944190979,0.2,0.5254887342453003,-43.471699714660645,0.013156445,-0.02747781202197075,0.197509765625,-2.7171697916666666,1258.0
60,1719,17,30720,-0.023497160960687324,0.14687799662351608,944,0.0004092704424510632,0.9829200506210327,0.2,0.21443325281143188,-43.41478633880615,0.019257575,0.02729494869709015,0.237548828125,-2.7171697916666666,1258.0
61,1719,18,31232,-0.025614420330384746,0.0036487102097453317,960,0.0004092704424510632,0.9834070801734924,0.2,-3.7286438941955566,-43.405256390571594,0.018478297,-0.035738687962293625,0.235595703125,-2.7171697916666666,1258.0
62,1719,18,31744,-0.027894766186363995,0.003948568664782215,976,0.0004092704424510632,0.9843952655792236,0.2,0.09961557388305664,-43.42977774143219,0.020619597,-0.03553082421422005,0.245361328125,-2.718343,1258.0
63,1719,18,32256,-0.031039694789797068,0.17650961061008275,992,0.0004092704424510632,0.9838846325874329,0.2,0.017519712448120117,-43.44671070575714,0.03357891,0.037791624665260315,0.299560546875,-2.718343,1258.0
64,1719,19,32768,-0.02495344143244438,0.012098398292437196,1008,0.0004092704424510632,0.9846913814544678,0.2,0.48140937089920044,-43.44275915622711,0.016204627,-0.03246041387319565,0.2254638671875,-2.7212613461538457,1258.0
65,1718,19,33280,-0.018231017907964997,0.17900740448385477,1024,0.0004092704424510632,0.9856875538825989,0.2,0.18935257196426392,-43.47552573680878,0.013451636,0.056399133056402206,0.1578369140625,-2.7212613461538457,1258.0
66,1718,19,33792,-0.027729408582672477,0.014255568879889324,1040,0.0004092704424510632,0.987441897392273,0.2,0.5762726068496704,-43.51595222949982,0.019032978,-0.04185336455702782,0.247314453125,-2.7212613461538457,1258.0
67,1718,19,34304,-0.024992952967295423,0.005667977980920114,1056,0.0004092704424510632,0.9866035580635071,0.2,0.23445481061935425,-43.54093599319458,0.01976671,-0.03923908248543739,0.2078857421875,-2.7122096296296294,1258.0
68,1716,20,34816,-0.021302462599123828,0.17841054359450936,1072,0.0004092704424510632,0.9856753945350647,0.2,0.14613747596740723,-43.494311809539795,0.015957773,0.060644883662462234,0.1689453125,-2.7122096296296294,1258.0
69,1715,20,35328,-0.023884298003395088,0.01777915403363295,1088,0.0004092704424510632,0.9853649139404297,0.2,0.2688754200935364,-43.47546720504761,0.016186757,-0.02557118609547615,0.2100830078125,-2.706573857142857,1258.0
70,1713,20,35840,-0.02238915021007415,0.16316755139268935,1104,0.0004092704424510632,0.9836102724075317,0.2,0.1869012713432312,-43.448487520217896,0.024687864,0.04898122325539589,0.2274169921875,-2.706573857142857,1258.0
71,1711,21,36352,-0.024127568074618466,0.019693357782671228,1120,0.0004092704424510632,0.9842233061790466,0.2,0.5651015043258667,-43.414865136146545,0.01941761,-0.015037416480481625,0.2335205078125,-2.706573857142857,1258.0
72,1709,21,36864,-0.022357141453539953,0.004533715829893481,1136,0.0004092704424510632,0.9827995300292969,0.2,-0.09385979175567627,-43.42061126232147,0.020028278,-0.033347293734550476,0.2227783203125,-2.7122065517241376,1258.0
73,1707,21,37376,-0.022728323965566233,0.1649002644699067,1152,0.0004092704424510632,0.9823557734489441,0.2,0.14864730834960938,-43.37457060813904,0.022541575,0.03986550122499466,0.2181396484375,-2.7122065517241376,1258.0
74,1706,22,37888,-0.01949125483224634,0.022324335790472105,1168,0.0004092704424510632,0.9819875955581665,0.2,0.07953119277954102,-43.37117385864258,0.011747394,-0.0071183498948812485,0.149658203125,-2.7133069666666665,1258.0
75,1704,22,38400,-0.020327988953795284,0.16913259588181973,1184,0.0004092704424510632,0.9836449027061462,0.2,0.1796114444732666,-43.378955006599426,0.01805824,0.05579344928264618,0.20361328125,-2.7133069666666665,1258.0
76,1702,22,38912,-0.025810137012740597,0.017718467337545007,1200,0.0004092704424510632,0.9827483892440796,0.2,0.3704161047935486,-43.410022020339966,0.023407016,-0.031416215002536774,0.24072265625,-2.7133069666666665,1258.0
77,1700,23,39424,-0.0246657232491998,0.0028406934870872647,1216,0.0004092704424510632,0.982215404510498,0.2,-0.4367988109588623,-43.371498465538025,0.018213382,-0.028016773983836174,0.245849609375,-2.71043964516129,1258.0
78,1699,23,39936,-0.01923560252180323,0.1794731509871781,1232,0.0004092704424510632,0.9822951555252075,0.2,0.07379341125488281,-43.37535738945007,0.018224172,0.06982987374067307,0.2021484375,-2.71043964516129,1258.0
79,1695,23,40448,-0.023110854686819948,0.018535847892053425,1248,0.0004092704424510632,0.9812884330749512,0.2,0.1102563738822937,-43.361531257629395,0.016187632,-0.029400154948234558,0.208984375,-2.70861246875,1258.0
80,1694,24,40960,-0.023686692642513663,0.19027957180514932,1264,0.0004092704424510632,0.9791732430458069,0.2,0.13628816604614258,-43.31578028202057,0.015391871,0.060902729630470276,0.2174072265625,-2.70861246875,1258.0
81,1693,24,41472,-0.03088734812627081,0.01855763592175208,1280,0.0004092704424510632,0.9794533252716064,0.2,0.44429850578308105,-43.277517914772034,0.021699507,-0.032004743814468384,0.2518310546875,-2.70861246875,1258.0
82,1692,24,41984,-0.022463915607659146,0.011775167018640786,1296,0.0004092704424510632,0.9794056415557861,0.2,0.1784690022468567,-43.29361414909363,0.016789839,-0.03427841514348984,0.2125244140625,-2.710473696969697,1258.0
83,1690,25,42496,-0.02415831387770595,0.17176288831979036,1312,0.0004092704424510632,0.9773372411727905,0.2,0.1838950514793396,-43.257630825042725,0.025591712,0.0496092364192009,0.2493896484375,-2.710473696969697,1258.0
84,1690,25,43008,-0.022070899431128055,0.01784570049494505,1328,0.0004092704424510632,0.9753115177154541,0.2,-0.5199744701385498,-43.18143618106842,0.013494682,-0.028741922229528427,0.1842041015625,-2.7124621764705883,1258.0
85,1688,25,43520,-0.026541316183283925,0.20147283980622888,1344,0.0004092704424510632,0.9742881655693054,0.2,0.05038028955459595,-43.133848786354065,0.023542902,0.05385302007198334,0.261474609375,-2.7124621764705883,1258.0
86,1688,26,44032,-0.024306248524226248,0.01861354720313102,1360,0.0004092704424510632,0.9754647016525269,0.2,0.34758538007736206,-43.13150358200073,0.014366059,-0.03355814144015312,0.2015380859375,-2.711008542857143,1258.0
87,1683,26,44544,-0.02210387405648362,0.21020468976348639,1376,0.0004092704424510632,0.9750500321388245,0.2,0.20436370372772217,-43.156394362449646,0.016042272,0.049066536128520966,0.207275390625,-2.711008542857143,1258.0
88,1676,26,45056,-0.023380887607345358,0.005089413905807305,1392,0.0004092704424510632,0.9767175316810608,0.2,-3.0397515296936035,-43.15629017353058,0.017212907,-0.04202164709568024,0.228759765625,-2.711008542857143,1258.0
89,1673,27,45568,-0.021278777567204088,0.004969971894752234,1408,0.0004092704424510632,0.9756255149841309,0.2,0.05475252866744995,-43.18560326099396,0.021330407,-0.026950517669320107,0.2391357421875,-2.710478333333333,1258.0
90,1673,27,46080,-0.023547857825178653,0.2440649475902319,1424,0.0004092704424510632,0.975094199180603,0.2,0.017817914485931396,-43.142354130744934,0.020999476,0.10869695246219635,0.2396240234375,-2.710478333333333,1258.0
91,1672,27,46592,-0.019578565515985247,0.014523145771818236,1440,0.0004092704424510632,0.9739021062850952,0.2,0.4131212830543518,-43.1307258605957,0.012696799,-0.022150013595819473,0.1649169921875,-2.714623567567567,1258.0
92,1671,28,47104,-0.029431399510940537,0.18698909599334002,1456,0.0004092704424510632,0.97296142578125,0.2,0.16209566593170166,-43.09290039539337,0.021606281,0.04890380799770355,0.2735595703125,-2.714623567567567,1258.0
93,1670,28,47616,-0.02537578926421702,0.0066843340573541354,1472,0.0004092704424510632,0.973089873790741,0.2,-4.955569744110107,-43.07943832874298,0.018758431,-0.0414033904671669,0.2352294921875,-2.714623567567567,1258.0
94,1669,28,48128,-0.025543884134094696,0.002845188995706849,1488,0.0004092704424510632,0.9739606380462646,0.2,-0.4170893430709839,-43.09172749519348,0.023609616,-0.037875253707170486,0.2452392578125,-2.718966184210526,1258.0
95,1668,29,48640,-0.023030737502267584,0.2423488162457943,1504,0.0004092704424510632,0.973634660243988,0.2,0.009876072406768799,-43.113452434539795,0.018151805,0.05341925844550133,0.2125244140625,-2.718966184210526,1258.0
96,1662,29,49152,-0.022220999977434985,0.025986426771851256,1520,0.0004092704424510632,0.9716328978538513,0.2,-0.11309218406677246,-43.07387912273407,0.015410075,-0.02435864508152008,0.1981201171875,-2.7233800256410254,1258.0
97,1661,29,49664,-0.024500395302311517,0.2084899542387575,1536,0.0004092704424510632,0.9707767963409424,0.2,0.16672003269195557,-43.02549469470978,0.023806237,0.051746297627687454,0.2545166015625,-2.7233800256410254,1258.0
98,1660,30,50176,-0.025028720308910124,0.022031967586372048,1552,0.0004092704424510632,0.9694933891296387,0.2,0.3522018790245056,-43.00439488887787,0.021549005,-0.025207657366991043,0.245849609375,-2.7233800256410254,1258.0
99,1657,30,50688,-0.023352624266408384,0.0034111192253476474,1568,0.0004092704424510632,0.9698113203048706,0.2,-0.12623226642608643,-42.970014333724976,0.016844418,-0.03885755315423012,0.2095947265625,-2.725959825,1258.0
100,1654,30,51200,-0.023627227055840194,0.1976908124051988,1584,0.0004092704424510632,0.9707417488098145,0.2,0.10436403751373291,-43.00236117839813,0.019520476,0.04765382781624794,0.194091796875,-2.725959825,1258.0
101,1653,31,51712,-0.01985793825588189,0.031233786838129163,1600,0.0004092704424510632,0.9707784056663513,0.2,-0.26569581031799316,-43.012515902519226,0.014844656,-0.024123601615428925,0.1866455078125,-2.722893292682927,1258.0
102,1655,31,52224,-0.02849234342284035,0.1961148213595152,1616,0.0004092704424510632,0.9703942537307739,0.2,0.3378162980079651,-43.008249044418335,0.021393117,0.05927978456020355,0.244140625,-2.722893292682927,1258.0
103,1657,31,52736,-0.021787466706882697,0.025378143007401377,1632,0.0004092704424510632,0.9729037880897522,0.2,0.39663976430892944,-43.027849078178406,0.021222549,-0.024390380829572678,0.217529296875,-2.722893292682927,1258.0
104,1657,32,53248,-0.025976416407502256,0.0037781707287649624,1648,0.0004092704424510632,0.9731464385986328,0.2,-1.759760856628418,-43.09083390235901,0.018397864,-0.0323694609105587,0.2489013671875,-2.7263382380952383,1258.0
105,1658,32,53760,-0.02033809981367085,0.17585397884249687,1664,0.0004092704424510632,0.9720900654792786,0.2,0.06671780347824097,-43.06662976741791,0.017069288,0.030938338488340378,0.1773681640625,-2.7263382380952383,1258.0
106,1658,32,54272,-0.016927795877563767,0.02952564085717313,1680,0.0004092704424510632,0.9719335436820984,0.2,-0.1455707550048828,-43.043806314468384,0.01356479,-0.011675689369440079,0.157470703125,-2.729762511627907,1258.0
107,1657,33,54784,-0.0251779921236448,0.16743048327043653,1696,0.0004092704424510632,0.9716833233833313,0.2,0.26577794551849365,-43.03929114341736,0.01707726,0.030333995819091797,0.25341796875,-2.729762511627907,1258.0
108,1656,33,55296,-0.02642183445277624,0.026262330706231296,1712,0.0004092704424510632,0.9704684615135193,0.2,0.11851745843887329,-43.02037537097931,0.022713978,-0.025806058198213577,0.2454833984375,-2.729762511627907,1258.0
109,1655,33,55808,-0.021353257543523796,0.003910660278052092,1728,0.0004092704424510632,0.9707823991775513,0.2,-0.05294215679168701,-42.992971301078796,0.017244825,-0.03261096030473709,0.237060546875,-2.7298136363636365,1258.0
110,1654,34,56320,-0.02782152729923837,0.15012467210181057,1744,0.0004092704424510632,0.9711944460868835,0.2,0.08522504568099976,-43.00841784477234,0.024130289,0.023871488869190216,0.340087890625,-2.7298136363636365,1258.0
111,1654,34,56832,-0.028415578839485534,0.030933075409848243,1760,0.0004092704424510632,0.9697083234786987,0.2,-0.7962585687637329,-42.99846863746643,0.016710328,-0.02633925899863243,0.2611083984375,-2.7299091555555557,1258.0
112,1653,34,57344,-0.02769427257589996,0.17328929458744824,1776,0.0004092704424510632,0.9677002429962158,0.2,0.3656635880470276,-42.935669898986816,0.026042044,0.0416458360850811,0.2945556640625,-2.7299091555555557,1258.0
113,1652,35,57856,-0.02426920205471106,0.020760529878316447,1792,0.0004092704424510632,0.9675119519233704,0.2,0.06152099370956421,-42.89966404438019,0.015035247,-0.024098515510559082,0.217041015625,-2.7299091555555557,1258.0
114,1652,35,58368,-0.02636469781282358,0.009080864780116826,1808,0.0004092704424510632,0.9664815068244934,0.2,0.2923191785812378,-42.89031219482422,0.024210937,-0.020078008994460106,0.2890625,-2.729759565217391,1258.0
115,1651,35,58880,-0.024566098931245506,0.08141556812915951,1824,0.0004092704424510632,0.9652424454689026,0.2,0.07139748334884644,-42.84899067878723,0.048309345,-0.00025502778589725494,0.353759765625,-2.729759565217391,1258.0
116,1651,35,59392,-0.028843709878856316,0.014530153639498167,1840,0.0004092704424510632,0.9664509892463684,0.2,-0.4117492437362671,-42.84146749973297,0.020433377,-0.0370132140815258,0.233642578125,-2.730326425531915,1258.0
117,1651,36,59904,-0.021233341278275475,0.17609234526753426,1856,0.0004092704424510632,0.9670326709747314,0.2,0.10314494371414185,-42.88191998004913,0.016160166,0.054150745272636414,0.2303466796875,-2.730326425531915,1258.0
118,1651,36,60416,-0.024407123899436556,0.018587906088214368,1872,0.0004092704424510632,0.9681555032730103,0.2,0.21075975894927979,-42.90195643901825,0.017196301,-0.029116639867424965,0.2227783203125,-2.7291075208333333,1258.0
119,1650,36,60928,-0.02863777876336826,0.184182018507272,1888,0.0004092704424510632,0.9682743549346924,0.2,0.2473992109298706,-42.930992603302,0.025449812,0.04707329347729683,0.236083984375,-2.7291075208333333,1258.0
120,1651,37,61440,-0.025487291073659435,0.01779057623934932,1904,0.0004092704424510632,0.96672123670578,0.2,-0.4412510395050049,-42.91304326057434,0.01798725,-0.03574119508266449,0.228515625,-2.7291075208333333,1258.0
121,1651,37,61952,-0.03143015061505139,0.0048220820899587125,1920,0.0004092704424510632,0.9680813550949097,0.2,-0.45831239223480225,-42.89202964305878,0.027735833,-0.032073501497507095,0.3115234375,-2.725911979591837,1258.0
122,1652,37,62464,-0.025924716726876795,0.18026814912445843,1936,0.0004092704424510632,0.9687944054603577,0.2,0.03980737924575806,-42.94678556919098,0.021914143,0.04257276654243469,0.2532958984375,-2.725911979591837,1258.0
123,1652,38,62976,-0.027511726279044524,0.020028942642966285,1952,0.0004092704424510632,0.96910160779953,0.2,0.2639748454093933,-42.956369280815125,0.019893691,-0.03413620591163635,0.2379150390625,-2.72609416,1258.0
124,1653,38,63488,-0.017296298159635626,0.17830126453191042,1968,0.0004092704424510632,0.970225989818573,0.2,0.2682604193687439,-42.98188030719757,0.013980133,0.05339590460062027,0.171875,-2.72609416,1258.0
125,1655,38,64000,-0.027274194595520385,0.015712582739070058,1984,0.0004092704424510632,0.9696314334869385,0.2,-0.15118193626403809,-42.99425971508026,0.02802671,-0.0337248332798481,0.269287109375,-2.72609416,1258.0
