time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/policy_gradient_loss,train/value_loss,train/n_updates,train/learning_rate,train/std,train/clip_range,train/explained_variance,train/entropy_loss,train/approx_kl,train/loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
25,1795,7,12800,-0.023563051800010726,0.003072615269047674,384,0.0004092704424510632,0.9878036975860596,0.2,0.6954790949821472,-43.614298939704895,0.025249923,-0.032159797847270966,0.262939453125,-2.7238016000000003,1258.0
26,1794,7,13312,-0.02994818356819451,0.06632593390531838,400,0.0004092704424510632,0.986884593963623,0.2,0.09858274459838867,-43.559465765953064,0.0231666,-0.010467860847711563,0.28076171875,-2.7238016000000003,1258.0
27,1792,7,13824,-0.026216361940896604,0.003740257081517484,416,0.0004092704424510632,0.984800398349762,0.2,0.7504779696464539,-43.523441195487976,0.015147915,-0.037152498960494995,0.21875,-2.7238016000000003,1258.0
28,1791,8,14336,-0.026284375839168206,0.0046213096647989005,432,0.0004092704424510632,0.9844957590103149,0.2,0.32162368297576904,-43.47619831562042,0.01683976,-0.04261969402432442,0.23828125,-2.7414694545454545,1258.0
29,1789,8,14848,-0.02724845288321376,0.04449477297021076,448,0.0004092704424510632,0.9846905469894409,0.2,0.017853617668151855,-43.477086305618286,0.03824438,-0.018513984978199005,0.3564453125,-2.7414694545454545,1258.0
30,1789,8,15360,-0.028760664514265954,0.002930796475993702,464,0.0004092704424510632,0.9849306344985962,0.2,0.5553163290023804,-43.483704686164856,0.019490728,-0.038691602647304535,0.2645263671875,-2.733117083333333,1258.0
31,1788,8,15872,-0.02952365588862449,0.09108745865523815,480,0.0004092704424510632,0.9840317964553833,0.2,0.10710203647613525,-43.483254075050354,0.017398806,-0.004729878157377243,0.27685546875,-2.733117083333333,1258.0
32,1787,9,16384,-0.022935429216886405,0.004681803584389854,496,0.0004092704424510632,0.9834465980529785,0.2,0.6605090498924255,-43.45023322105408,0.019720372,-0.022425135597586632,0.26123046875,-2.7465136923076923,1258.0
33,1786,9,16896,-0.02801440241455566,0.09580749063752592,512,0.0004092704424510632,0.9839282035827637,0.2,0.1383206844329834,-43.449692487716675,0.01888011,-0.0011989586055278778,0.2862548828125,-2.7465136923076923,1258.0
34,1785,9,17408,-0.026026315608760342,0.009383685144712217,528,0.0004092704424510632,0.983781635761261,0.2,-0.2926274538040161,-43.4532196521759,0.021640003,-0.034018371254205704,0.276611328125,-2.7465136923076923,1258.0
35,1785,10,17920,-0.026164348892052658,0.0025146824518742505,544,0.0004092704424510632,0.9841515421867371,0.2,0.4870641827583313,-43.45686459541321,0.018803887,-0.03526605665683746,0.2381591796875,-2.735654357142857,1258.0
36,1783,10,18432,-0.033655648439889774,0.12032819236628711,560,0.0004092704424510632,0.9845020174980164,0.2,0.04697000980377197,-43.47161686420441,0.03210667,0.01482563465833664,0.3175048828125,-2.735654357142857,1258.0
37,1783,10,18944,-0.020451696851523593,0.005965007432678249,576,0.0004092704424510632,0.985132098197937,0.2,0.5498436689376831,-43.48491382598877,0.013005331,-0.023271000012755394,0.173583984375,-2.7234454666666665,1258.0
38,1782,10,19456,-0.020608070597518235,0.11603397270664573,592,0.0004092704424510632,0.9843311905860901,0.2,0.1655697226524353,-43.48605000972748,0.017183693,0.028517156839370728,0.2193603515625,-2.7234454666666665,1258.0
39,1780,11,19968,-0.024834906289470382,0.007245735134347342,608,0.0004092704424510632,0.9846603870391846,0.2,0.7068862915039062,-43.47355794906616,0.02100854,-0.02694675326347351,0.253662109375,-2.7234454666666665,1258.0
40,1780,11,20480,-0.02624597259273287,0.0030050386703806,624,0.0004092704424510632,0.9839971661567688,0.2,0.5419774055480957,-43.46953785419464,0.019030277,-0.04198119789361954,0.2352294921875,-2.716767375,1258.0
41,1778,11,20992,-0.023510891071055084,0.12211862253025174,640,0.0004092704424510632,0.9843423962593079,0.2,0.12746727466583252,-43.4621604681015,0.016430221,0.020646892488002777,0.2601318359375,-2.716767375,1258.0
42,1777,12,21504,-0.019757710557314567,0.01362012917525135,656,0.0004092704424510632,0.9849842190742493,0.2,0.20833885669708252,-43.47659373283386,0.015362097,-0.02757720649242401,0.1807861328125,-2.7288031764705885,1258.0
43,1775,12,22016,-0.031228235573507845,0.14611501689068973,672,0.0004092704424510632,0.9851135015487671,0.2,0.18041127920150757,-43.48851728439331,0.024837133,0.027547109872102737,0.291748046875,-2.7288031764705885,1258.0
44,1775,12,22528,-0.026863259525271133,0.008301857640617527,688,0.0004092704424510632,0.9848547577857971,0.2,0.6998286843299866,-43.48443126678467,0.020606901,-0.028994761407375336,0.2664794921875,-2.7288031764705885,1258.0
45,1774,12,23040,-0.026463750255061314,0.003904097458871547,704,0.0004092704424510632,0.9854047298431396,0.2,0.3615655303001404,-43.486682176589966,0.014940718,-0.027302753180265427,0.218505859375,-2.7277726111111114,1258.0
46,1773,13,23552,-0.027329216187354177,0.11981730186380446,720,0.0004092704424510632,0.9855320453643799,0.2,0.15632665157318115,-43.50275754928589,0.02281769,0.017895778641104698,0.2716064453125,-2.7277726111111114,1258.0
47,1773,13,24064,-0.03228292232961394,0.018093290040269494,736,0.0004092704424510632,0.9868819117546082,0.2,-0.015698909759521484,-43.516825675964355,0.030786362,-0.03284263238310814,0.2965087890625,-2.7226578947368423,1258.0
48,1772,13,24576,-0.02313468664942775,0.1407575176563114,752,0.0004092704424510632,0.9870383739471436,0.2,0.20413720607757568,-43.55057978630066,0.021568842,0.03693033754825592,0.2186279296875,-2.7226578947368423,1258.0
49,1772,14,25088,-0.029617065301863477,0.010493448877241462,768,0.0004092704424510632,0.9876894950866699,0.2,0.65070641040802,-43.55266630649567,0.024698704,-0.03633308410644531,0.2752685546875,-2.7226578947368423,1258.0
50,1771,14,25600,-0.028320549026830122,0.004452385182958096,784,0.0004092704424510632,0.9863213300704956,0.2,-0.12098968029022217,-43.555413126945496,0.022021784,-0.043979398906230927,0.2576904296875,-2.7297653,1258.0
51,1770,14,26112,-0.021914130833465606,0.13684087269939482,800,0.0004092704424510632,0.9859928488731384,0.2,0.11973989009857178,-43.509673714637756,0.022709005,0.032005734741687775,0.2252197265625,-2.7297653,1258.0
52,1768,15,26624,-0.02174776268657297,0.00999810361827258,816,0.0004092704424510632,0.986102819442749,0.2,0.17116546630859375,-43.50730121135712,0.015049404,-0.021230604499578476,0.2135009765625,-2.7374304285714284,1258.0
53,1766,15,27136,-0.02357324019249063,0.14850397291593254,832,0.0004092704424510632,0.9837798476219177,0.2,0.07615435123443604,-43.48233485221863,0.018512659,0.035101115703582764,0.2235107421875,-2.7374304285714284,1258.0
54,1765,15,27648,-0.025421309132070746,0.011189105949597433,848,0.0004092704424510632,0.9835083484649658,0.2,0.5114428997039795,-43.42751109600067,0.021009196,-0.041582945734262466,0.24658203125,-2.7374304285714284,1258.0
55,1764,15,28160,-0.02506031287339283,0.006021767825586721,864,0.0004092704424510632,0.9836947321891785,0.2,0.422926664352417,-43.427858710289,0.017766675,-0.032789915800094604,0.2373046875,-2.742612727272727,1258.0
56,1762,16,28672,-0.030792831763392314,0.134732352104038,880,0.0004092704424510632,0.9828712940216064,0.2,0.08040940761566162,-43.41472601890564,0.040850665,0.021179892122745514,0.339599609375,-2.742612727272727,1258.0
57,1759,16,29184,-0.028631882276386023,0.011769256001571193,896,0.0004092704424510632,0.9839599132537842,0.2,0.31816011667251587,-43.41851365566254,0.016718851,-0.03530022129416466,0.22265625,-2.739241739130435,1258.0
58,1754,16,29696,-0.020401770976604894,0.17394916084595025,912,0.0004092704424510632,0.9836227893829346,0.2,0.21832787990570068,-43.442126989364624,0.019140184,0.06526389718055725,0.2000732421875,-2.739241739130435,1258.0
59,1749,17,30208,-0.0237294694816228,0.011383166100131348,928,0.0004092704424510632,0.9846645593643188,0.2,0.6366020441055298,-43.43872916698456,0.01568582,-0.03390485793352127,0.227783203125,-2.7344660416666664,1258.0
60,1746,17,30720,-0.029142515268176794,0.1582314819097519,944,0.0004092704424510632,0.9839051365852356,0.2,0.22613376379013062,-43.45986473560333,0.028298559,0.028280701488256454,0.289794921875,-2.7344660416666664,1258.0
61,1742,17,31232,-0.02660973403544631,0.004418600623466773,960,0.0004092704424510632,0.9825180768966675,0.2,-2.580744981765747,-43.4142165184021,0.02240536,-0.041509147733449936,0.2269287109375,-2.7344660416666664,1258.0
62,1737,18,31744,-0.0215779201425903,0.004064470100274775,976,0.0004092704424510632,0.9839197993278503,0.2,-0.20541179180145264,-43.40523588657379,0.02697537,-0.024015428498387337,0.2418212890625,-2.72421848,1258.0
63,1734,18,32256,-0.02051349831162952,0.1772030252031982,992,0.0004092704424510632,0.9833214282989502,0.2,0.01585221290588379,-43.42906177043915,0.019273212,0.053618937730789185,0.2283935546875,-2.72421848,1258.0
64,1730,18,32768,-0.02633914863690734,0.012257966300239787,1008,0.0004092704424510632,0.9815788865089417,0.2,0.55706787109375,-43.39021277427673,0.017838616,-0.02414122223854065,0.2464599609375,-2.7226906538461537,1258.0
65,1727,19,33280,-0.019813833830994554,0.16034944308921695,1024,0.0004092704424510632,0.9797284007072449,0.2,0.17912805080413818,-43.33474898338318,0.01451563,0.042058590799570084,0.1865234375,-2.7226906538461537,1258.0
66,1724,19,33792,-0.02392399789823685,0.020941810798831284,1040,0.0004092704424510632,0.9796324968338013,0.2,0.6070461273193359,-43.29593253135681,0.020492565,-0.03772062435746193,0.2100830078125,-2.7226906538461537,1258.0
67,1722,19,34304,-0.02803122965269722,0.0063615464605391026,1056,0.0004092704424510632,0.9790826439857483,0.2,-0.07294917106628418,-43.29338610172272,0.022199064,-0.03554421290755272,0.243896484375,-2.7135552222222223,1258.0
68,1720,20,34816,-0.018408747913781554,0.17814216297119856,1072,0.0004092704424510632,0.9783669710159302,0.2,0.17091506719589233,-43.266653537750244,0.0131733045,0.041996534913778305,0.1424560546875,-2.7135552222222223,1258.0
69,1720,20,35328,-0.02345122706174152,0.02101123856846243,1088,0.0004092704424510632,0.9782851934432983,0.2,0.08019578456878662,-43.2525737285614,0.01473031,-0.017819659784436226,0.237548828125,-2.7133431428571426,1258.0
70,1718,20,35840,-0.023906933871330693,0.18640700029209256,1104,0.0004092704424510632,0.9781832695007324,0.2,0.14056843519210815,-43.25927472114563,0.022929799,0.06723973155021667,0.2413330078125,-2.7133431428571426,1258.0
71,1717,21,36352,-0.030611707945354283,0.016539362026378512,1120,0.0004092704424510632,0.9784030318260193,0.2,0.5962545275688171,-43.252376079559326,0.019050464,-0.030759703367948532,0.2705078125,-2.7133431428571426,1258.0
72,1715,21,36864,-0.02187985077034682,0.007261951839609537,1136,0.0004092704424510632,0.9789997935295105,0.2,0.06505924463272095,-43.27001249790192,0.012739483,-0.02909165993332863,0.2073974609375,-2.7102040344827585,1258.0
73,1713,21,37376,-0.02515390102053061,0.13969263131730258,1152,0.0004092704424510632,0.9764502644538879,0.2,0.18988072872161865,-43.248196601867676,0.020372845,0.016577988862991333,0.25390625,-2.7102040344827585,1258.0
74,1711,22,37888,-0.02193655310838949,0.02241912327008322,1168,0.0004092704424510632,0.9761358499526978,0.2,0.1143755316734314,-43.18799042701721,0.012731418,-0.028626084327697754,0.188232421875,-2.7128718000000003,1258.0
75,1709,22,38400,-0.02546469570370391,0.14226191979832947,1184,0.0004092704424510632,0.9756963849067688,0.2,0.1740025281906128,-43.18803131580353,0.021577664,0.02748212218284607,0.269287109375,-2.7128718000000003,1258.0
76,1707,22,38912,-0.026024023492936976,0.01920341170625761,1200,0.0004092704424510632,0.9757029414176941,0.2,0.145982027053833,-43.174763798713684,0.022255726,-0.03082136996090412,0.26513671875,-2.7128718000000003,1258.0
77,1705,23,39424,-0.024309986220032442,0.003077511293668067,1216,0.0004092704424510632,0.9767576456069946,0.2,0.15288996696472168,-43.19742441177368,0.016726738,-0.036518439650535583,0.2177734375,-2.7129960322580646,1258.0
78,1706,23,39936,-0.019421558652538806,0.14893946098163724,1232,0.0004092704424510632,0.9768363833427429,0.2,0.10464894771575928,-43.22400093078613,0.016459094,0.017052307724952698,0.2047119140625,-2.7129960322580646,1258.0
79,1705,23,40448,-0.03339601506013423,0.02306039014365524,1248,0.0004092704424510632,0.975788950920105,0.2,0.14882004261016846,-43.20692992210388,0.027349662,-0.05213024467229843,0.29296875,-2.7097050625,1258.0
80,1704,24,40960,-0.024315451184520498,0.15836111968383193,1264,0.0004092704424510632,0.9745128750801086,0.2,0.17658567428588867,-43.167696595191956,0.023169873,0.04148563742637634,0.2054443359375,-2.7097050625,1258.0
81,1704,24,41472,-0.018934347070171498,0.021060913859400898,1280,0.0004092704424510632,0.9751428365707397,0.2,0.4991757273674011,-43.15072810649872,0.015978426,-0.01433851383626461,0.2039794921875,-2.7097050625,1258.0
82,1702,24,41984,-0.028091900821891613,0.015694442990934476,1296,0.0004092704424510632,0.9765937924385071,0.2,0.11914390325546265,-43.18703365325928,0.0194908,-0.030472058802843094,0.263671875,-2.7115158181818177,1258.0
83,1700,24,42496,-0.02367310255067423,0.12724824901670218,1312,0.0004092704424510632,0.9773744940757751,0.2,0.3461923599243164,-43.22746694087982,0.030451491,0.0364355631172657,0.28173828125,-2.7115158181818177,1258.0
84,1699,25,43008,-0.028687510479358025,0.015607823588652536,1328,0.0004092704424510632,0.9772899746894836,0.2,-0.13553500175476074,-43.23623788356781,0.021727398,-0.030609792098402977,0.24609375,-2.706978558823529,1258.0
85,1698,25,43520,-0.03294511715648696,0.1448324432130903,1344,0.0004092704424510632,0.9759562611579895,0.2,0.11145889759063721,-43.21593725681305,0.029982325,0.006985984742641449,0.29248046875,-2.706978558823529,1258.0
86,1698,25,44032,-0.028925543650984764,0.01862704928498715,1360,0.0004092704424510632,0.9762417078018188,0.2,0.42576897144317627,-43.18521571159363,0.023720749,-0.039697807282209396,0.26220703125,-2.7080121428571426,1258.0
87,1697,26,44544,-0.023167545616161078,0.14473947416990995,1376,0.0004092704424510632,0.9773204922676086,0.2,0.2557229995727539,-43.218615651130676,0.017784555,0.026332423090934753,0.187255859375,-2.7080121428571426,1258.0
88,1696,26,45056,-0.028909413347719237,0.0044093750839238055,1392,0.0004092704424510632,0.9761241674423218,0.2,-2.81889009475708,-43.218201637268066,0.019965738,-0.04059816151857376,0.2615966796875,-2.7080121428571426,1258.0
89,1693,26,45568,-0.027526878693606704,0.004148193271248601,1408,0.0004092704424510632,0.9763118624687195,0.2,-0.17649340629577637,-43.18573606014252,0.025306243,-0.0502198152244091,0.2838134765625,-2.705131472222222,1258.0
90,1692,27,46080,-0.022397999156964943,0.18617459945380688,1424,0.0004092704424510632,0.9770926237106323,0.2,0.017042100429534912,-43.21412396430969,0.022838458,0.05807004123926163,0.2689208984375,-2.705131472222222,1258.0
91,1691,27,46592,-0.023325558155192994,0.016777549753896892,1440,0.0004092704424510632,0.9783133268356323,0.2,0.3937561511993408,-43.24014055728912,0.015940212,-0.03705085813999176,0.205322265625,-2.6989444054054053,1258.0
92,1688,27,47104,-0.024313520567375235,0.18363364785909653,1456,0.0004092704424510632,0.9790233373641968,0.2,0.1929592490196228,-43.271772384643555,0.023627583,0.06375899910926819,0.2152099609375,-2.6989444054054053,1258.0
93,1685,28,47616,-0.025544746007653885,0.006084873290092219,1472,0.0004092704424510632,0.9808747172355652,0.2,-2.436558723449707,-43.30165660381317,0.019008253,-0.025599347427487373,0.23046875,-2.6989444054054053,1258.0
94,1682,28,48128,-0.01919465984974522,0.0035810286535706837,1488,0.0004092704424510632,0.9816098213195801,0.2,-0.46551525592803955,-43.35416400432587,0.019440912,-0.023808766156435013,0.21142578125,-2.6955238157894734,1258.0
95,1680,28,48640,-0.02265899164194707,0.199732621666044,1504,0.0004092704424510632,0.9818485975265503,0.2,0.017892777919769287,-43.36427652835846,0.019621119,0.04515178129076958,0.226806640625,-2.6955238157894734,1258.0
96,1679,29,49152,-0.027546693207114004,0.023778209346346557,1520,0.0004092704424510632,0.98199462890625,0.2,0.2414032220840454,-43.37192523479462,0.020261154,-0.01967824622988701,0.2431640625,-2.6955588461538458,1258.0
97,1676,29,49664,-0.02663590769225266,0.1794948410242796,1536,0.0004092704424510632,0.9825552701950073,0.2,0.31434863805770874,-43.37928283214569,0.023023557,0.061591580510139465,0.22705078125,-2.6955588461538458,1258.0
98,1673,29,50176,-0.02063501049997285,0.02193373185582459,1552,0.0004092704424510632,0.9832500219345093,0.2,0.48154985904693604,-43.3994300365448,0.0195233,-0.014728134498000145,0.2132568359375,-2.6955588461538458,1258.0
99,1669,30,50688,-0.020635569060686976,0.003950231846829411,1568,0.0004092704424510632,0.9825919270515442,0.2,-0.49364256858825684,-43.40471541881561,0.017429527,-0.030401628464460373,0.19189453125,-2.694086425,1258.0
100,1666,30,51200,-0.023621467989869416,0.1703300371300429,1584,0.0004092704424510632,0.982903003692627,0.2,0.13278543949127197,-43.39115619659424,0.018921245,0.05362536758184433,0.1904296875,-2.694086425,1258.0
101,1662,31,51712,-0.025739701282873284,0.019348471832927316,1600,0.0004092704424510632,0.9852023720741272,0.2,-0.05221748352050781,-43.42651927471161,0.016456693,-0.017409026622772217,0.236328125,-2.6915709024390244,1258.0
102,1658,31,52224,-0.027204312034882605,0.139187085442245,1616,0.0004092704424510632,0.9862504601478577,0.2,0.16316908597946167,-43.491315960884094,0.018063102,0.022674284875392914,0.2647705078125,-2.6915709024390244,1258.0
103,1656,31,52736,-0.02219234970107209,0.022873738256748766,1632,0.0004092704424510632,0.9866219162940979,0.2,0.2929929494857788,-43.50705552101135,0.024761297,-0.031795233488082886,0.2257080078125,-2.6915709024390244,1258.0
104,1655,32,53248,-0.025027303388924338,0.0034575890640553553,1648,0.0004092704424510632,0.9891648292541504,0.2,-0.33180880546569824,-43.54657554626465,0.017238025,-0.0288871917873621,0.2481689453125,-2.6934254761904763,1258.0
105,1653,32,53760,-0.027002124581485987,0.13098379503935575,1664,0.0004092704424510632,0.9892053008079529,0.2,0.10154634714126587,-43.60459661483765,0.021155432,0.025788698345422745,0.255859375,-2.6934254761904763,1258.0
106,1653,32,54272,-0.022654182597761974,0.023611734563019127,1680,0.0004092704424510632,0.986846923828125,0.2,0.23719710111618042,-43.56137180328369,0.017610496,-0.036980800330638885,0.200439453125,-2.689167697674419,1258.0
107,1653,33,54784,-0.019908320828108117,0.12688072700984776,1696,0.0004092704424510632,0.9857271313667297,0.2,0.28436124324798584,-43.50000989437103,0.019628728,0.04402054101228714,0.2227783203125,-2.689167697674419,1258.0
108,1652,33,55296,-0.024609372077975422,0.026349889463745058,1712,0.0004092704424510632,0.9844771027565002,0.2,0.36428314447402954,-43.466551184654236,0.01963605,-0.009136092849075794,0.2470703125,-2.689167697674419,1258.0
109,1653,33,55808,-0.028330351051408798,0.0051815922852256335,1728,0.0004092704424510632,0.9834787249565125,0.2,-0.41054999828338623,-43.43265652656555,0.023819178,-0.03751111775636673,0.267822265625,-2.6867735454545456,1258.0
110,1654,34,56320,-0.026002349812188186,0.09616037481464446,1744,0.0004092704424510632,0.9843894243240356,0.2,0.12794429063796997,-43.42359185218811,0.023348656,0.014539171010255814,0.2803955078125,-2.6867735454545456,1258.0
111,1653,34,56832,-0.031195115443551913,0.022917221358511597,1760,0.0004092704424510632,0.9860426783561707,0.2,-0.5749292373657227,-43.469781279563904,0.021324236,-0.026636190712451935,0.2608642578125,-2.6880413111111117,1258.0
112,1653,34,57344,-0.029390275973128155,0.11259388318285346,1776,0.0004092704424510632,0.9864539504051208,0.2,0.0935744047164917,-43.50011622905731,0.024675619,0.00016248971223831177,0.2706298828125,-2.6880413111111117,1258.0
113,1653,34,57856,-0.024090272447210737,0.019103262020507827,1792,0.0004092704424510632,0.9861966371536255,0.2,0.20937073230743408,-43.49516236782074,0.013492174,-0.021435972303152084,0.2064208984375,-2.6880413111111117,1258.0
114,1652,35,58368,-0.025362475164001808,0.011986169527517632,1808,0.0004092704424510632,0.9858379364013672,0.2,0.38289082050323486,-43.483030676841736,0.022896988,-0.035772088915109634,0.2646484375,-2.69326347826087,1258.0
115,1653,35,58880,-0.022324784862576053,0.06561177223920822,1824,0.0004092704424510632,0.9861970543861389,0.2,0.14986199140548706,-43.486454486846924,0.04541201,0.0007039103657007217,0.3096923828125,-2.69326347826087,1258.0
116,1653,35,59392,-0.02232696270220913,0.012826803053030744,1840,0.0004092704424510632,0.9869236946105957,0.2,-0.04225039482116699,-43.50166594982147,0.018378124,-0.027242308482527733,0.1976318359375,-2.6907563829787238,1258.0
117,1653,36,59904,-0.02313366811722517,0.13877954916097224,1856,0.0004092704424510632,0.9866386651992798,0.2,0.18677431344985962,-43.510607957839966,0.019817684,0.03760131448507309,0.206298828125,-2.6907563829787238,1258.0
118,1654,36,60416,-0.027928749535931274,0.013538804691052064,1872,0.0004092704424510632,0.986852765083313,0.2,0.31739675998687744,-43.50205945968628,0.023258284,-0.04100437089800835,0.2745361328125,-2.693901125,1258.0
119,1654,36,60928,-0.022016390212229453,0.1485429413150996,1888,0.0004092704424510632,0.9877495765686035,0.2,0.23823237419128418,-43.51979660987854,0.016631987,0.03623557463288307,0.2078857421875,-2.693901125,1258.0
120,1655,37,61440,-0.02954850238893414,0.016855024121468887,1904,0.0004092704424510632,0.9880831241607666,0.2,-0.2829558849334717,-43.53173065185547,0.022041248,-0.036381542682647705,0.2991943359375,-2.693901125,1258.0
121,1656,37,61952,-0.02560968979378231,0.005066426863777451,1920,0.0004092704424510632,0.9892147183418274,0.2,-0.12973403930664062,-43.551252603530884,0.032707475,-0.04339281842112541,0.29248046875,-2.6922611020408165,1258.0
122,1657,37,62464,-0.02621313589042984,0.16194707178510725,1936,0.0004092704424510632,0.9890607595443726,0.2,0.04578977823257446,-43.56746995449066,0.01819637,0.040513377636671066,0.253662109375,-2.6922611020408165,1258.0
123,1658,37,62976,-0.027199252013815567,0.01857128064148128,1952,0.0004092704424510632,0.9877879023551941,0.2,0.29837465286254883,-43.547035336494446,0.018283822,-0.026829466223716736,0.2418212890625,-2.6952479599999997,1258.0
124,1658,38,63488,-0.017243704365682788,0.1808250187896192,1968,0.0004092704424510632,0.9862639904022217,0.2,0.29012531042099,-43.49720799922943,0.017296577,0.04839151352643967,0.179931640625,-2.6952479599999997,1258.0
125,1657,38,64000,-0.0259696734501631,0.016240897006355226,1984,0.0004092704424510632,0.9855138659477234,0.2,-0.0026302337646484375,-43.456692695617676,0.021225933,-0.031855128705501556,0.2593994140625,-2.6952479599999997,1258.0
