time/fps,time/time_elapsed,train/learning_rate,train/ent_coef_loss,time/total_timesteps,train/critic_loss,train/ent_coef,rollout/ep_len_mean,rollout/ep_rew_mean,train/actor_loss,train/n_updates,time/episodes
21,232,0.0008459126528049375,-141.03016662597656,4892,1.1085736751556396,0.019489850848913193,1223.0,-4.70439475,-124.1551513671875,4791,4
21,456,0.0008459126528049375,-48.52122497558594,9784,35.50993347167969,0.0012052010279148817,1223.0,-3.6903108749999998,-129.78033447265625,9683,8
