time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/clip_fraction,train/explained_variance,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/std,train/learning_rate,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
7168,3,14,1922,0.016048025,0.263427734375,0.03202694654464722,-43.64487934112549,-0.010320452973246574,208,0.2,-0.025420616613700986,0.9882179498672485,0.0004092704424510632,0.06325964827556163,1258.0,-2.4114
7680,4,15,1919,0.013943611,0.2181396484375,0.5517150163650513,-43.57187235355377,-0.03618639335036278,224,0.2,-0.022772978350985795,0.9854286909103394,0.0004092704424510632,0.001988358304515714,1258.0,-2.3971291666666668
8192,4,16,1914,0.025171965,0.314208984375,0.10901814699172974,-43.508020520210266,-0.013609152287244797,240,0.2,-0.033055899883038364,0.9847500920295715,0.0004092704424510632,0.06598849419970065,1258.0,-2.3971291666666668
8704,4,17,1915,0.01902007,0.2591552734375,0.2664218544960022,-43.51738142967224,-0.04805633798241615,256,0.2,-0.0256782224169001,0.9862957000732422,0.0004092704424510632,0.0035044749929511454,1258.0,-2.3971291666666668
9216,4,18,1917,0.020705372,0.2740478515625,0.39750343561172485,-43.55726945400238,-0.046203188598155975,272,0.2,-0.03130107597098686,0.9866238236427307,0.0004092704424510632,0.0022930828017706517,1258.0,-2.385466285714286
9728,5,19,1920,0.029039886,0.283935546875,0.15898555517196655,-43.53660690784454,-0.0207349993288517,288,0.2,-0.02748967481602449,0.9854914546012878,0.0004092704424510632,0.06688329670578241,1258.0,-2.385466285714286
10240,5,20,1922,0.017081045,0.20361328125,-0.8578039407730103,-43.51902139186859,-0.03039855882525444,304,0.2,-0.021706366096623242,0.9856675863265991,0.0004092704424510632,0.010798118644743226,1258.0,-2.389889
10752,5,21,1920,0.019227326,0.2451171875,0.2255460023880005,-43.522074937820435,0.004230916500091553,320,0.2,-0.024501360690919682,0.9854399561882019,0.0004092704424510632,0.07750875141937286,1258.0,-2.389889
11264,5,22,1918,0.0255656,0.28955078125,-0.17419636249542236,-43.50709068775177,-0.033974479883909225,336,0.2,-0.026974957829224877,0.9848511815071106,0.0004092704424510632,0.008268922232673503,1258.0,-2.389889
11776,6,23,1917,0.02298297,0.254150390625,0.4999725818634033,-43.49809157848358,-0.024806464090943336,352,0.2,-0.026614888018229976,0.9850466251373291,0.0004092704424510632,0.003427547875617165,1258.0,-2.403216555555556
12288,6,24,1916,0.024261156,0.2724609375,0.2777155041694641,-43.51412773132324,-0.026611320674419403,368,0.2,-0.026836354460101575,0.9858763813972473,0.0004092704424510632,0.06941099569667131,1258.0,-2.403216555555556
12800,6,25,1914,0.027662672,0.2763671875,-3.491830825805664,-43.50376260280609,-0.03505769371986389,384,0.2,-0.032395792950410396,0.9837793111801147,0.0004092704424510632,0.007716645595792215,1258.0,-2.4229767000000004
13312,6,26,1912,0.018557902,0.223388671875,0.23283809423446655,-43.43339705467224,-0.003589138388633728,400,0.2,-0.025071656185900792,0.9820688962936401,0.0004092704424510632,0.09080855431966484,1258.0,-2.4229767000000004
13824,7,27,1910,0.017354745,0.1903076171875,0.15131866931915283,-43.380935311317444,-0.027985408902168274,416,0.2,-0.0231879025377566,0.9806674122810364,0.0004092704424510632,0.011987704056082293,1258.0,-2.4229767000000004
14336,7,28,1907,0.021486867,0.2882080078125,0.7072900533676147,-43.35867762565613,-0.04300963878631592,432,0.2,-0.028807280905311927,0.980789065361023,0.0004092704424510632,0.007703318071435206,1258.0,-2.4156164545454546
14848,7,29,1906,0.04869335,0.3218994140625,0.46337294578552246,-43.36544728279114,-0.028219010680913925,448,0.2,-0.02880282312980853,0.9809260964393616,0.0004092704424510632,0.03644275403348729,1258.0,-2.4156164545454546
15360,8,30,1905,0.013843985,0.1934814453125,-2.7910356521606445,-43.37128555774689,-0.02648518607020378,464,0.2,-0.024128116492647678,0.9812215566635132,0.0004092704424510632,0.0069656333507737145,1258.0,-2.419545333333333
15872,8,31,1904,0.0154192,0.19189453125,0.05202895402908325,-43.36728572845459,0.0025655291974544525,480,0.2,-0.02084617520449683,0.980630099773407,0.0004092704424510632,0.08749773562885821,1258.0,-2.419545333333333
16384,8,32,1903,0.019858278,0.2186279296875,-0.6621804237365723,-43.346967339515686,-0.02828095853328705,496,0.2,-0.019851447970722802,0.9800448417663574,0.0004092704424510632,0.004863873800786678,1258.0,-2.416093692307692
16896,8,33,1903,0.02130116,0.22119140625,0.24870741367340088,-43.33475410938263,0.011999648064374924,512,0.2,-0.02170170089812018,0.9798551201820374,0.0004092704424510632,0.08603984781075269,1258.0,-2.416093692307692
17408,9,34,1900,0.014436716,0.2515869140625,-0.3496907949447632,-43.325965881347656,-0.031525805592536926,528,0.2,-0.02105031380051514,0.9794428944587708,0.0004092704424510632,0.01332949084462598,1258.0,-2.416093692307692
17920,9,35,1899,0.014089158,0.1947021484375,0.3811424970626831,-43.2966171503067,-0.022210124880075455,544,0.2,-0.020613672328181565,0.977956235408783,0.0004092704424510632,0.002156353661121102,1258.0,-2.418452857142857
18432,9,36,1899,0.026845608,0.2283935546875,0.16295671463012695,-43.26988649368286,-0.004620827734470367,560,0.2,-0.027267678640782833,0.9788591265678406,0.0004092704424510632,0.10836240777280182,1258.0,-2.418452857142857
18944,9,37,1898,0.018739156,0.28076171875,-1.6028659343719482,-43.31624412536621,-0.02828391082584858,576,0.2,-0.02677145370398648,0.9803289175033569,0.0004092704424510632,0.010732226000982337,1258.0,-2.4315328
19456,10,38,1897,0.019074721,0.1807861328125,0.20821630954742432,-43.35716664791107,0.008893575519323349,592,0.2,-0.02085774789156858,0.9812592267990112,0.0004092704424510632,0.1086742312181741,1258.0,-2.4315328
19968,10,39,1895,0.01944028,0.2437744140625,-2.129425525665283,-43.38801348209381,-0.028714455664157867,608,0.2,-0.0226699728082167,0.9827181696891785,0.0004092704424510632,0.01003379884059541,1258.0,-2.4315328
20480,10,40,1894,0.0138099715,0.21240234375,-0.17252981662750244,-43.397990226745605,-0.0282563678920269,624,0.2,-0.02260687509260606,0.9809223413467407,0.0004092704424510632,0.002445557267492404,1258.0,-2.4208968124999997
20992,11,41,1893,0.017099366,0.1329345703125,0.18791097402572632,-43.33654749393463,0.02369457297027111,640,0.2,-0.016872807958861813,0.9795107841491699,0.0004092704424510632,0.13406049006152898,1258.0,-2.4208968124999997
21504,11,42,1893,0.017419074,0.205810546875,-2.069577932357788,-43.3032705783844,-0.022651514038443565,656,0.2,-0.022657218898530118,0.9788253307342529,0.0004092704424510632,0.03436786570819095,1258.0,-2.423065352941176
22016,11,43,1893,0.01756851,0.1895751953125,0.4522364139556885,-43.27981400489807,0.03495755046606064,672,0.2,-0.019286098002339713,0.9777652025222778,0.0004092704424510632,0.16552918357774615,1258.0,-2.423065352941176
22528,11,44,1893,0.021917246,0.2803955078125,-0.4605884552001953,-43.222874999046326,-0.031130027025938034,688,0.2,-0.030210558994440362,0.9753093123435974,0.0004092704424510632,0.018375092244241387,1258.0,-2.423065352941176
23040,12,45,1893,0.017484583,0.2552490234375,0.11025881767272949,-43.17393088340759,-0.033772725611925125,704,0.2,-0.023997227661311626,0.975665807723999,0.0004092704424510632,0.002662521419551922,1258.0,-2.4204411666666665
23552,12,46,1893,0.021728273,0.2393798828125,0.19953453540802002,-43.19405233860016,-0.01503121666610241,720,0.2,-0.029070463599055074,0.9756471514701843,0.0004092704424510632,0.11284707905724645,1258.0,-2.4204411666666665
24064,12,47,1892,0.021941695,0.267333984375,-2.7590742111206055,-43.180583000183105,-0.03876706212759018,736,0.2,-0.026744901784695685,0.9750591516494751,0.0004092704424510632,0.014895460335537791,1258.0,-2.4274653684210525
24576,12,48,1892,0.016948055,0.1248779296875,0.35049039125442505,-43.15849483013153,0.04215245693922043,752,0.2,-0.015546065842499956,0.9743064045906067,0.0004092704424510632,0.2139987088739872,1258.0,-2.4274653684210525
25088,13,49,1890,0.017282926,0.25146484375,-2.6559722423553467,-43.156798124313354,-0.03965403139591217,768,0.2,-0.02486803021747619,0.9755918979644775,0.0004092704424510632,0.013995918940054253,1258.0,-2.4274653684210525
25600,13,50,1889,0.014299724,0.25341796875,0.537911057472229,-43.20414924621582,-0.03535005450248718,784,0.2,-0.02577476965961978,0.9767606258392334,0.0004092704424510632,0.002448722498229472,1258.0,-2.4179112500000004
26112,13,51,1888,0.02209479,0.2572021484375,0.1937730312347412,-43.222376585006714,-0.015768148005008698,800,0.2,-0.024783440472674556,0.9767610430717468,0.0004092704424510632,0.10410707775736228,1258.0,-2.4179112500000004
26624,14,52,1888,0.017339936,0.2540283203125,-3.9307117462158203,-43.22992253303528,-0.029490996152162552,816,0.2,-0.02528507399256341,0.9780965447425842,0.0004092704424510632,0.03042744458070956,1258.0,-2.4213474761904763
27136,14,53,1887,0.017622378,0.2738037109375,0.04066091775894165,-43.27049791812897,0.003651432693004608,832,0.2,-0.021460740113980137,0.9787946343421936,0.0004092704424510632,0.16709954349789768,1258.0,-2.4213474761904763
27648,14,54,1886,0.01938381,0.289306640625,-1.2076361179351807,-43.25554049015045,-0.029588283970952034,848,0.2,-0.02382007200503722,0.9769583940505981,0.0004092704424510632,0.012944284273544326,1258.0,-2.4213474761904763
28160,14,55,1885,0.01725355,0.2415771484375,0.6256813406944275,-43.2192120552063,-0.031979985535144806,864,0.2,-0.02832765605126042,0.977730929851532,0.0004092704424510632,0.013890339439967647,1258.0,-2.424023
28672,15,56,1885,0.045664325,0.34375,0.6347310543060303,-43.24439299106598,-0.01778586022555828,880,0.2,-0.028347804996883497,0.9775858521461487,0.0004092704424510632,0.05870821338612586,1258.0,-2.424023
29184,15,57,1885,0.016924461,0.2393798828125,-6.7767791748046875,-43.23683977127075,-0.01990531198680401,896,0.2,-0.01935607095947489,0.9779534339904785,0.0004092704424510632,0.01902735634939745,1258.0,-2.4234883043478264
29696,15,58,1885,0.03893318,0.3154296875,0.025409162044525146,-43.23741090297699,-0.00984131172299385,912,0.2,-0.027250974453636445,0.9771305918693542,0.0004092704424510632,0.20219818293116987,1258.0,-2.4234883043478264
30208,16,59,1885,0.020207888,0.2896728515625,-0.9425255060195923,-43.20908308029175,-0.03806592524051666,928,0.2,-0.029582912029582076,0.976540744304657,0.0004092704424510632,0.007751538083539344,1258.0,-2.421533625
30720,16,60,1885,0.015945822,0.1259765625,0.32505011558532715,-43.21225559711456,0.12161265313625336,944,0.2,-0.018807681801263243,0.9769324064254761,0.0004092704424510632,0.27998182736337185,1258.0,-2.421533625
31232,16,61,1885,0.01407248,0.2098388671875,-5.633778095245361,-43.21836078166962,-0.02785610966384411,960,0.2,-0.024728308053454384,0.97708660364151,0.0004092704424510632,0.006396788696292788,1258.0,-2.421533625
31744,16,62,1884,0.020653155,0.253173828125,0.018384218215942383,-43.22814583778381,-0.02980518527328968,976,0.2,-0.026213283388642594,0.9777148365974426,0.0004092704424510632,0.002436586499243276,1258.0,-2.41957692
32256,17,63,1884,0.01586102,0.1510009765625,0.07924747467041016,-43.23627328872681,0.033807605504989624,992,0.2,-0.016638354922179133,0.9775137305259705,0.0004092704424510632,0.19703965447843075,1258.0,-2.41957692
32768,17,64,1883,0.020840552,0.296630859375,-1.0145559310913086,-43.2127343416214,-0.04087337106466293,1008,0.2,-0.0261345866456395,0.9764441251754761,0.0004092704424510632,0.009102591226110235,1258.0,-2.417916846153846
33280,17,65,1884,0.025782112,0.273193359375,0.025913119316101074,-43.187928318977356,0.023723892867565155,1024,0.2,-0.02495244808960706,0.9758780002593994,0.0004092704424510632,0.22541894298046827,1258.0,-2.417916846153846
33792,17,66,1884,0.018239982,0.269287109375,-1.344322681427002,-43.150405287742615,-0.0434914268553257,1040,0.2,-0.028981887880945578,0.9734509587287903,0.0004092704424510632,0.004762345626659226,1258.0,-2.417916846153846
34304,18,67,1884,0.014255357,0.21875,-0.7213461399078369,-43.065439105033875,-0.03000306710600853,1056,0.2,-0.021505855285795406,0.9713272452354431,0.0004092704424510632,0.0024397956185566727,1258.0,-2.416464
34816,18,68,1883,0.02005056,0.1397705078125,0.139906644821167,-43.02694642543793,-0.0014649946242570877,1072,0.2,-0.02031924320908729,0.9712498784065247,0.0004092704424510632,0.23193542892113328,1258.0,-2.416464
35328,18,69,1882,0.019474532,0.248291015625,-3.600101947784424,-43.068418860435486,-0.03109784983098507,1088,0.2,-0.023595660793944262,0.9740110635757446,0.0004092704424510632,0.010159918732824735,1258.0,-2.41826325
35840,19,70,1881,0.02518123,0.1929931640625,0.1586543321609497,-43.13679528236389,0.09923963248729706,1104,0.2,-0.02689023525454104,0.9745514392852783,0.0004092704424510632,0.32415771298110485,1258.0,-2.41826325
36352,19,71,1880,0.02005132,0.264892578125,-0.4276648759841919,-43.140841484069824,-0.03168462589383125,1120,0.2,-0.026102272546268068,0.9746285080909729,0.0004092704424510632,0.004957865261530969,1258.0,-2.41826325
36864,19,72,1879,0.014368411,0.24169921875,-0.11355960369110107,-43.140411734580994,-0.031013350933790207,1136,0.2,-0.023491243860917166,0.9745474457740784,0.0004092704424510632,0.002484090528014349,1258.0,-2.416826620689655
37376,19,73,1877,0.015364461,0.091552734375,0.13033580780029297,-43.13449788093567,0.07465453445911407,1152,0.2,-0.01631346929934807,0.9743876457214355,0.0004092704424510632,0.32309560384601355,1258.0,-2.416826620689655
37888,20,74,1874,0.019539163,0.2645263671875,-2.8280928134918213,-43.15581834316254,-0.04483723267912865,1168,0.2,-0.02968019993568305,0.9765216708183289,0.0004092704424510632,0.014886442455463111,1258.0,-2.4140235666666663
38400,20,75,1872,0.015105573,0.104248046875,0.18957090377807617,-43.220646381378174,0.07154770195484161,1184,0.2,-0.016515340845216997,0.9774174690246582,0.0004092704424510632,0.3101675249636173,1258.0,-2.4140235666666663
38912,20,76,1868,0.020116888,0.22119140625,-4.597940444946289,-43.22227609157562,-0.030248381197452545,1200,0.2,-0.0216741885888041,0.9769620299339294,0.0004092704424510632,0.010732385402661748,1258.0,-2.4140235666666663
39424,21,77,1864,0.011749882,0.1983642578125,0.10219734907150269,-43.18438720703125,-0.02150098979473114,1216,0.2,-0.020381565089337528,0.9750314354896545,0.0004092704424510632,0.002949744783109054,1258.0,-2.4121051290322577
39936,21,78,1861,0.026073417,0.1683349609375,0.1385706663131714,-43.14369547367096,0.014534182846546173,1232,0.2,-0.02785202414088417,0.9745922684669495,0.0004092704424510632,0.2483236265834421,1258.0,-2.4121051290322577
40448,21,79,1859,0.021475522,0.2767333984375,-1.8534016609191895,-43.14153861999512,-0.039409440010786057,1248,0.2,-0.027938337763771415,0.9748275876045227,0.0004092704424510632,0.019613742362707853,1258.0,-2.40969175
40960,22,80,1858,0.011410486,0.0478515625,0.3024289011955261,-43.143590331077576,0.02897900715470314,1264,0.2,-0.007774349447572604,0.9746496081352234,0.0004092704424510632,0.23291646665893495,1258.0,-2.40969175
41472,22,81,1858,0.022748021,0.267822265625,-0.0811777114868164,-43.1438467502594,-0.011060481891036034,1280,0.2,-0.022322119810269214,0.9750353097915649,0.0004092704424510632,0.04972208337858319,1258.0,-2.40969175
41984,22,82,1857,0.017452234,0.2242431640625,0.6107608079910278,-43.15903055667877,-0.017406154423952103,1296,0.2,-0.024157133942935616,0.9758006930351257,0.0004092704424510632,0.030033362796530128,1258.0,-2.4095309696969696
42496,22,83,1855,0.029962134,0.209228515625,0.7122849225997925,-43.16986382007599,-0.018311399966478348,1312,0.2,-0.023022612469503656,0.9753264784812927,0.0004092704424510632,0.06011012668022886,1258.0,-2.4095309696969696
43008,23,84,1854,0.017068963,0.2314453125,-4.330093860626221,-43.15087854862213,-0.028919778764247894,1328,0.2,-0.02709461224731058,0.9750131964683533,0.0004092704424510632,0.02307707752333954,1258.0,-2.408069588235294
43520,23,85,1852,0.017671824,0.131103515625,0.14524942636489868,-43.14924705028534,-0.0011702924966812134,1344,0.2,-0.01864967224537395,0.975065290927887,0.0004092704424510632,0.2566879366058856,1258.0,-2.408069588235294
44032,23,86,1851,0.023297114,0.3018798828125,-0.5632690191268921,-43.13979232311249,-0.04117269441485405,1360,0.2,-0.02995894377818331,0.9739596843719482,0.0004092704424510632,0.007336984854191542,1258.0,-2.4038280857142857
44544,24,87,1850,0.0138331745,0.1279296875,0.5344579219818115,-43.10998058319092,0.03074810653924942,1376,0.2,-0.01383257916313596,0.9738263487815857,0.0004092704424510632,0.19422141020186245,1258.0,-2.4038280857142857
45056,24,88,1849,0.017630696,0.26708984375,-8.295153617858887,-43.127395153045654,-0.043469205498695374,1392,0.2,-0.02861384121933952,0.9747326970100403,0.0004092704424510632,0.006973946055950364,1258.0,-2.4038280857142857
45568,24,89,1847,0.016745217,0.23779296875,0.048593878746032715,-43.13161563873291,-0.031174998730421066,1408,0.2,-0.02437722313334234,0.9737417101860046,0.0004092704424510632,0.0028977550791751128,1258.0,-2.401274972222222
46080,24,90,1845,0.016983218,0.09130859375,0.1851816177368164,-43.09148073196411,-0.004888616502285004,1424,0.2,-0.019412998321058694,0.97266685962677,0.0004092704424510632,0.24969044234603643,1258.0,-2.401274972222222
46592,25,91,1845,0.01936925,0.221435546875,-2.658623218536377,-43.06514096260071,-0.02123842015862465,1440,0.2,-0.02482693341153208,0.9721493721008301,0.0004092704424510632,0.032163607655093074,1258.0,-2.3986882432432433
47104,25,92,1845,0.012742092,0.0743408203125,0.29927247762680054,-43.05562782287598,0.08812490850687027,1456,0.2,-0.01516299481590977,0.9723437428474426,0.0004092704424510632,0.2862757882103324,1258.0,-2.3986882432432433
47616,25,93,1844,0.029847143,0.3048095703125,-5.710714340209961,-43.06487965583801,-0.038987308740615845,1472,0.2,-0.028070155763998628,0.972464919090271,0.0004092704424510632,0.005669274240062805,1258.0,-2.3986882432432433
48128,26,94,1843,0.015636392,0.248046875,-0.1360456943511963,-43.07479929924011,-0.03558626398444176,1488,0.2,-0.026642370910849422,0.9732145667076111,0.0004092704424510632,0.0020967234850104433,1258.0,-2.4003452894736843
48640,26,95,1843,0.011980886,0.084716796875,0.1794721484184265,-43.092360854148865,0.013352500274777412,1504,0.2,-0.016116425787913613,0.9731038212776184,0.0004092704424510632,0.315827788435854,1258.0,-2.4003452894736843
49152,26,96,1836,0.019679941,0.23681640625,-2.832914113998413,-43.0926628112793,-0.028752466663718224,1520,0.2,-0.01965176351950504,0.9739888310432434,0.0004092704424510632,0.01837520909612067,1258.0,-2.399628564102564
49664,27,97,1829,0.015089562,0.060302734375,0.21667277812957764,-43.11921226978302,0.027214357629418373,1536,0.2,-0.014530278625898063,0.9744041562080383,0.0004092704424510632,0.3275916047859937,1258.0,-2.399628564102564
50176,27,98,1824,0.019097853,0.283203125,-3.437373161315918,-43.11130666732788,-0.03212224319577217,1552,0.2,-0.028352813773381058,0.9734677076339722,0.0004092704424510632,0.00813908054260537,1258.0,-2.399628564102564
50688,27,99,1820,0.01846922,0.23779296875,0.0489119291305542,-43.04819893836975,-0.037214744836091995,1568,0.2,-0.02568085174425505,0.9702436923980713,0.0004092704424510632,0.00190318537352141,1258.0,-2.397614075
51200,28,100,1818,0.017666118,0.0833740234375,0.09207063913345337,-42.97824144363403,0.019204720854759216,1584,0.2,-0.017925173553521745,0.9695814847946167,0.0004092704424510632,0.4286069944500923,1258.0,-2.397614075
51712,28,101,1813,0.015811797,0.2001953125,-2.2686142921447754,-42.99119317531586,-0.012812141329050064,1600,0.2,-0.020470035458856728,0.9712754487991333,0.0004092704424510632,0.037766547000501305,1258.0,-2.3949601951219512
52224,28,102,1807,0.010256929,0.069091796875,0.16384613513946533,-43.04811120033264,0.06004053354263306,1616,0.2,-0.017330851464066654,0.9722931981086731,0.0004092704424510632,0.5027798507362604,1258.0,-2.3949601951219512
52736,29,103,1803,0.018580794,0.24609375,-1.1551895141601562,-43.051263213157654,-0.022480471059679985,1632,0.2,-0.02580696997756604,0.9719178080558777,0.0004092704424510632,0.04425882932264358,1258.0,-2.3949601951219512
53248,29,104,1798,0.015799064,0.2322998046875,-0.3090238571166992,-43.04757499694824,-0.04278429597616196,1648,0.2,-0.025880676563247107,0.9723559021949768,0.0004092704424510632,0.00763257234939374,1258.0,-2.3939760476190477
53760,29,105,1792,0.0145549895,0.0753173828125,0.3901292681694031,-43.06217360496521,0.01608705148100853,1664,0.2,-0.011789278229116462,0.9723241329193115,0.0004092704424510632,0.2475051115034148,1258.0,-2.3939760476190477
54272,30,106,1785,0.025060233,0.30322265625,-3.948883056640625,-43.05804741382599,-0.03141118958592415,1680,0.2,-0.02910980733577162,0.9724811315536499,0.0004092704424510632,0.013194396291510202,1258.0,-2.390352046511628
54784,30,107,1783,0.018605657,0.1734619140625,0.3689335584640503,-43.0595360994339,0.03005867451429367,1696,0.2,-0.015975803558831103,0.9720063805580139,0.0004092704424510632,0.3373567673843354,1258.0,-2.390352046511628
55296,31,108,1782,0.02539908,0.2899169921875,-1.9331729412078857,-43.04401123523712,-0.015758488327264786,1712,0.2,-0.025947417016141117,0.9719135761260986,0.0004092704424510632,0.024535072268918157,1258.0,-2.390352046511628
55808,31,109,1783,0.026003337,0.333740234375,0.6224890947341919,-43.06351864337921,-0.039217397570610046,1728,0.2,-0.031700957493740134,0.9732654690742493,0.0004092704424510632,0.012026139185763896,1258.0,-2.3855598636363635
56320,31,110,1783,0.01620788,0.1619873046875,0.5515694618225098,-43.09201371669769,0.0008274409919977188,1744,0.2,-0.014352770100231282,0.9732334017753601,0.0004092704424510632,0.16127782594412565,1258.0,-2.3855598636363635
56832,31,111,1784,0.021365296,0.306640625,-6.833352565765381,-43.087268233299255,-0.022537024691700935,1760,0.2,-0.030843169370200485,0.9736365079879761,0.0004092704424510632,0.03629542834823951,1258.0,-2.3877767333333333
57344,32,112,1784,0.02144058,0.228759765625,0.08508098125457764,-43.095386385917664,0.016513153910636902,1776,0.2,-0.023810954444343224,0.9737324118614197,0.0004092704424510632,0.44069929933175445,1258.0,-2.3877767333333333
57856,32,113,1784,0.013287072,0.2357177734375,-1.4931278228759766,-43.111554980278015,-0.027629895135760307,1792,0.2,-0.02204321514000185,0.9751798510551453,0.0004092704424510632,0.010238495262456127,1258.0,-2.3877767333333333
58368,32,114,1783,0.018080048,0.2259521484375,0.6808980703353882,-43.12972068786621,-0.015400661155581474,1808,0.2,-0.021369985697674565,0.9742371439933777,0.0004092704424510632,0.043707072152756155,1258.0,-2.3833655652173915
58880,33,115,1783,0.044488464,0.3499755859375,0.6414544582366943,-43.088881611824036,-0.019636239856481552,1824,0.2,-0.02600796995102428,0.9739353656768799,0.0004092704424510632,0.048711396753787994,1258.0,-2.3833655652173915
59392,33,116,1784,0.025147755,0.3167724609375,-4.409339427947998,-43.112422466278076,-0.04358721151947975,1840,0.2,-0.030750595353310928,0.9753431677818298,0.0004092704424510632,0.019160627794917673,1258.0,-2.3816204468085105
59904,33,117,1784,0.016777592,0.1300048828125,0.11311399936676025,-43.14830207824707,0.02189786359667778,1856,0.2,-0.012963400906301104,0.9755995869636536,0.0004092704424510632,0.44957756204530597,1258.0,-2.3816204468085105
60416,33,118,1784,0.017643675,0.296630859375,-2.266779899597168,-43.17222058773041,-0.03937127813696861,1872,0.2,-0.02732278566691093,0.9779207706451416,0.0004092704424510632,0.013293454481754452,1258.0,-2.3824806874999997
60928,34,119,1783,0.016329203,0.1275634765625,0.3816310167312622,-43.2403359413147,0.15660050511360168,1888,0.2,-0.011612281490670284,0.9786589741706848,0.0004092704424510632,0.42616385756991804,1258.0,-2.3824806874999997
61440,34,120,1783,0.02032448,0.3260498046875,-0.2059030532836914,-43.225871443748474,-0.043341025710105896,1904,0.2,-0.03052801480225753,0.977152943611145,0.0004092704424510632,0.015599327685777098,1258.0,-2.3824806874999997
61952,34,121,1784,0.016426232,0.2684326171875,-0.33573901653289795,-43.187122106552124,-0.030002206563949585,1920,0.2,-0.030206981115043163,0.9768328666687012,0.0004092704424510632,0.002232599515991751,1258.0,-2.380135632653061
62464,35,122,1779,0.013873847,0.1124267578125,0.2357316017150879,-43.18879699707031,0.018457993865013123,1936,0.2,-0.01657460605201777,0.977007269859314,0.0004092704424510632,0.47038086294196546,1258.0,-2.380135632653061
62976,35,123,1774,0.018747255,0.2471923828125,-2.8953258991241455,-43.18336272239685,-0.020261645317077637,1952,0.2,-0.02216191022307612,0.9766790270805359,0.0004092704424510632,0.015458992216736078,1258.0,-2.3771358399999998
63488,35,124,1769,0.009851243,0.0498046875,0.3829506039619446,-43.17185401916504,0.0660942867398262,1968,0.2,-0.00650103653606493,0.9764707088470459,0.0004092704424510632,0.4106423247139901,1258.0,-2.3771358399999998
64000,36,125,1763,0.01941612,0.285400390625,-4.242561340332031,-43.17527437210083,-0.03153751417994499,1984,0.2,-0.027696673554601148,0.977118730545044,0.0004092704424510632,0.008884656854206696,1258.0,-2.3771358399999998
64512,36,126,1762,0.017354026,0.26953125,-0.16298198699951172,-43.214442014694214,-0.049285244196653366,2000,0.2,-0.03185905693680979,0.979279100894928,0.0004092704424510632,0.001881280879388214,1258.0,-2.3766903529411763
