time/total_timesteps,time/time_elapsed,time/iterations,time/fps,train/approx_kl,train/clip_fraction,train/explained_variance,train/entropy_loss,train/loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/std,train/learning_rate,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
17408,9,34,1800,0.021621514,0.279052734375,-0.3120521306991577,-44.03691005706787,-0.020681532099843025,528,0.2,-0.026286835607606918,1.004094123840332,0.0004092704424510632,0.023361463740002364,1258.0,-2.4846011538461537
17920,9,35,1794,0.02140399,0.2685546875,0.23676824569702148,-44.08026051521301,-0.04363049939274788,544,0.2,-0.029460649311658926,1.003893494606018,0.0004092704424510632,0.0026087217847816646,1258.0,-2.4869752142857138
18432,10,36,1792,0.014437766,0.188232421875,0.1624441146850586,-44.06684625148773,-0.01513582095503807,560,0.2,-0.01799205321003683,1.0041351318359375,0.0004092704424510632,0.053375645889900625,1258.0,-2.4869752142857138
18944,10,37,1793,0.029314835,0.3154296875,-0.7457255125045776,-44.06670844554901,-0.05472574755549431,576,0.2,-0.0405652054323582,1.0034966468811035,0.0004092704424510632,0.007291356916539371,1258.0,-2.5010889999999995
19456,10,38,1793,0.018801682,0.18896484375,0.42312192916870117,-44.044875741004944,-0.014506909996271133,592,0.2,-0.018448547722073272,1.0031312704086304,0.0004092704424510632,0.05822329816874117,1258.0,-2.5010889999999995
19968,11,39,1795,0.016150888,0.2122802734375,-0.930634617805481,-44.034284353256226,-0.03724228963255882,608,0.2,-0.0216983637001249,1.002750039100647,0.0004092704424510632,0.010385776724433526,1258.0,-2.5010889999999995
20480,11,40,1796,0.017786557,0.223876953125,-0.7104181051254272,-44.01442348957062,-0.029411625117063522,624,0.2,-0.02197642740793526,1.0016840696334839,0.0004092704424510632,0.002779634276521392,1258.0,-2.4994215000000004
20992,11,41,1796,0.016798146,0.1878662109375,0.1555265188217163,-44.00720524787903,-0.01249544695019722,640,0.2,-0.019669953442644328,1.0024913549423218,0.0004092704424510632,0.06253102119080722,1258.0,-2.4994215000000004
21504,11,42,1796,0.01587397,0.202392578125,-1.9055421352386475,-44.03589451313019,-0.023992694914340973,656,0.2,-0.021292733668815345,1.0032907724380493,0.0004092704424510632,0.01056982483714819,1258.0,-2.5009235882352945
22016,12,43,1797,0.027724825,0.2088623046875,0.2902946472167969,-44.05409896373749,-0.0061228275299072266,672,0.2,-0.025369601586135104,1.0037199258804321,0.0004092704424510632,0.08535806997679174,1258.0,-2.5009235882352945
22528,12,44,1797,0.022834592,0.290283203125,0.11909157037734985,-44.03803050518036,-0.03639620542526245,688,0.2,-0.02894876163918525,1.0019718408584595,0.0004092704424510632,0.004851049707212951,1258.0,-2.5009235882352945
23040,12,45,1799,0.024144605,0.2669677734375,0.0041092634201049805,-43.99003207683563,-0.0409255251288414,704,0.2,-0.025773253990337253,1.0013529062271118,0.0004092704424510632,0.0037269594104145654,1258.0,-2.5045131666666673
23552,13,46,1800,0.018765405,0.1900634765625,0.20483285188674927,-43.985673785209656,-0.02567397803068161,720,0.2,-0.022554350754944608,1.0017000436782837,0.0004092704424510632,0.077330301865004,1258.0,-2.5045131666666673
24064,13,47,1801,0.015852518,0.2054443359375,-2.1631388664245605,-43.99366331100464,-0.03821573033928871,736,0.2,-0.023892640383564867,1.002051591873169,0.0004092704424510632,0.011068288979004137,1258.0,-2.4982104736842112
24576,13,48,1802,0.01952383,0.2120361328125,0.21914368867874146,-44.00246489048004,-0.005113823339343071,752,0.2,-0.02150260300550144,1.0029475688934326,0.0004092704424510632,0.07859676680527627,1258.0,-2.4982104736842112
25088,13,49,1801,0.021372963,0.24072265625,-1.3011250495910645,-44.045353174209595,-0.030145494267344475,768,0.2,-0.024699968402273953,1.0047491788864136,0.0004092704424510632,0.009800418658414856,1258.0,-2.4982104736842112
25600,14,50,1800,0.019741856,0.2308349609375,0.4115811586380005,-44.09726083278656,-0.035476960241794586,784,0.2,-0.022634339540672954,1.0061614513397217,0.0004092704424510632,0.004015627491753548,1258.0,-2.4945576000000007
26112,14,51,1800,0.02006368,0.170166015625,0.42570698261260986,-44.121504068374634,-0.017531858757138252,800,0.2,-0.02111479756422341,1.0063698291778564,0.0004092704424510632,0.07156946457689628,1258.0,-2.4945576000000007
26624,14,52,1799,0.024379333,0.243896484375,-2.9518895149230957,-44.14067232608795,-0.03739900514483452,816,0.2,-0.026295619129086845,1.0078150033950806,0.0004092704424510632,0.012544243640149944,1258.0,-2.4864638571428577
27136,15,53,1799,0.018030249,0.1800537109375,0.3687819242477417,-44.17571461200714,0.003546595573425293,832,0.2,-0.021954071649815887,1.008055329322815,0.0004092704424510632,0.0930089975008741,1258.0,-2.4864638571428577
27648,15,54,1799,0.02051919,0.25830078125,-0.7066665887832642,-44.18207669258118,-0.03427637740969658,848,0.2,-0.026213686971459538,1.00875723361969,0.0004092704424510632,0.011154337480547838,1258.0,-2.4864638571428577
28160,15,55,1799,0.021260345,0.3070068359375,0.10843056440353394,-44.197264671325684,-0.03234701231122017,864,0.2,-0.031142296822508797,1.008455514907837,0.0004092704424510632,0.004618459846824408,1258.0,-2.4862130909090916
28672,15,56,1799,0.030521158,0.330810546875,0.0969582200050354,-44.18709444999695,-0.03016361966729164,880,0.2,-0.02971412942861207,1.0082703828811646,0.0004092704424510632,0.06513403839198872,1258.0,-2.4862130909090916
29184,16,57,1799,0.021251123,0.2391357421875,-8.524407386779785,-44.175307393074036,-0.04249736666679382,896,0.2,-0.02322340093087405,1.0078368186950684,0.0004092704424510632,0.012519383599283174,1258.0,-2.4872094347826095
29696,16,58,1800,0.0520996,0.422119140625,0.027353227138519287,-44.15251386165619,-0.005978291854262352,912,0.2,-0.026734179293271154,1.006796956062317,0.0004092704424510632,0.18533209583256394,1258.0,-2.4872094347826095
30208,16,59,1800,0.018454507,0.2686767578125,-1.5049834251403809,-44.13412249088287,-0.03250385448336601,928,0.2,-0.02432699140626937,1.0064589977264404,0.0004092704424510632,0.012635142920771614,1258.0,-2.4855185
30720,17,60,1800,0.025503794,0.271484375,0.10315895080566406,-44.121519565582275,0.00687052309513092,944,0.2,-0.022445346985477954,1.006060242652893,0.0004092704424510632,0.12730097700841725,1258.0,-2.4855185
31232,17,61,1798,0.013470932,0.2237548828125,-4.604098320007324,-44.09928119182587,-0.03572598099708557,960,0.2,-0.024259921541670337,1.0049409866333008,0.0004092704424510632,0.004350543560576625,1258.0,-2.4855185
31744,17,62,1797,0.015305581,0.244140625,0.07751584053039551,-44.06303656101227,-0.023645948618650436,976,0.2,-0.02311324507172685,1.0044413805007935,0.0004092704424510632,0.0029379397092270665,1258.0,-2.4869245600000003
32256,17,63,1795,0.020334627,0.160888671875,0.1868383288383484,-44.05329871177673,-0.006078459322452545,992,0.2,-0.020782398409210145,1.0043984651565552,0.0004092704424510632,0.14012010802980512,1258.0,-2.4869245600000003
32768,18,64,1795,0.01418492,0.2001953125,-2.2690353393554688,-44.06921923160553,-0.027007780969142914,1008,0.2,-0.0192391766468063,1.005859136581421,0.0004092704424510632,0.013432874315185472,1258.0,-2.489451153846154
33280,18,65,1795,0.020521414,0.161865234375,0.437563419342041,-44.110888600349426,0.004684735089540482,1024,0.2,-0.01879136405477766,1.0067808628082275,0.0004092704424510632,0.11044717067852616,1258.0,-2.489451153846154
33792,18,66,1795,0.018989908,0.264404296875,-0.2976773977279663,-44.14656841754913,-0.028777796775102615,1040,0.2,-0.026025454921182245,1.0088244676589966,0.0004092704424510632,0.01194474943622481,1258.0,-2.489451153846154
34304,19,67,1795,0.026274407,0.2894287109375,-1.6815457344055176,-44.20398724079132,-0.0340283177793026,1056,0.2,-0.029839682756573893,1.0096724033355713,0.0004092704424510632,0.003565862942195963,1258.0,-2.4909198148148146
34816,19,68,1795,0.020160113,0.1868896484375,0.16993552446365356,-44.206822633743286,-0.013013241812586784,1072,0.2,-0.024466987408231944,1.0093640089035034,0.0004092704424510632,0.1347072486532852,1258.0,-2.4909198148148146
35328,19,69,1795,0.017891856,0.2047119140625,-3.2672271728515625,-44.20168113708496,-0.019509747624397278,1088,0.2,-0.01752705818216782,1.0096007585525513,0.0004092704424510632,0.008929807489039376,1258.0,-2.4905503571428573
35840,19,70,1793,0.016894646,0.1722412109375,0.2641264796257019,-44.20847475528717,0.0034635215997695923,1104,0.2,-0.02271158088115044,1.0095467567443848,0.0004092704424510632,0.1520596742630005,1258.0,-2.4905503571428573
36352,20,71,1794,0.030658774,0.29931640625,-1.6773934364318848,-44.18623220920563,-0.028920842334628105,1120,0.2,-0.026761941524455324,1.0078951120376587,0.0004092704424510632,0.020542748650768772,1258.0,-2.4905503571428573
36864,20,72,1794,0.0130933635,0.2078857421875,-2.273228406906128,-44.138853549957275,-0.04590950533747673,1136,0.2,-0.025730088003911078,1.0067949295043945,0.0004092704424510632,0.003376877630216768,1258.0,-2.4905780689655175
37376,20,73,1792,0.016477743,0.102294921875,0.21849751472473145,-44.1124165058136,-0.0034430082887411118,1152,0.2,-0.014707715105032548,1.0061506032943726,0.0004092704424510632,0.14543986378703266,1258.0,-2.4905780689655175
37888,21,74,1792,0.020594232,0.22265625,-3.411820888519287,-44.08886444568634,-0.02989206649363041,1168,0.2,-0.024903463054215536,1.0051593780517578,0.0004092704424510632,0.007894631344242953,1258.0,-2.4925182
38400,21,75,1790,0.036313612,0.2974853515625,0.015783488750457764,-44.05640375614166,0.02367924153804779,1184,0.2,-0.029926551942480728,1.0042452812194824,0.0004092704424510632,0.3204567562788725,1258.0,-2.4925182
38912,21,76,1789,0.020028302,0.2459716796875,-2.864624261856079,-44.05211067199707,-0.0282438937574625,1200,0.2,-0.024437797954306006,1.0053870677947998,0.0004092704424510632,0.010481868404895067,1258.0,-2.4925182
39424,22,77,1788,0.017328087,0.300048828125,0.24179184436798096,-44.08786380290985,-0.0320168137550354,1216,0.2,-0.026989129022695124,1.0057919025421143,0.0004092704424510632,0.006791628256905824,1258.0,-2.493461548387097
39936,22,78,1788,0.031668253,0.227783203125,0.4360429048538208,-44.08794581890106,-0.006022658199071884,1232,0.2,-0.02778268576366827,1.0055361986160278,0.0004092704424510632,0.14873271679971367,1258.0,-2.493461548387097
40448,22,79,1789,0.021064758,0.289794921875,-4.18023681640625,-44.09302008152008,-0.03386513143777847,1248,0.2,-0.027536977460840717,1.0067558288574219,0.0004092704424510632,0.03274704801151529,1258.0,-2.4938196562500003
40960,22,80,1789,0.020191606,0.2174072265625,0.07181340456008911,-44.13843774795532,0.008265689015388489,1264,0.2,-0.019589907067711465,1.0078026056289673,0.0004092704424510632,0.23386279866099358,1258.0,-2.4938196562500003
41472,23,81,1789,0.014707403,0.2586669921875,-0.0031671524047851562,-44.13068377971649,-0.015537867322564125,1280,0.2,-0.024301354016643018,1.0063068866729736,0.0004092704424510632,0.0248574874131009,1258.0,-2.4938196562500003
41984,23,82,1789,0.025638243,0.3519287109375,0.2798849940299988,-44.063854455947876,-0.03977980092167854,1296,0.2,-0.03101636271458119,1.0039657354354858,0.0004092704424510632,0.004692076006904244,1258.0,-2.491605181818182
42496,23,83,1787,0.029209215,0.2486572265625,0.3806610703468323,-44.00656747817993,-0.024232305586338043,1312,0.2,-0.024565838102716953,1.003401756286621,0.0004092704424510632,0.0972185026621446,1258.0,-2.491605181818182
43008,24,84,1788,0.019405805,0.208984375,-4.617825031280518,-44.00367832183838,-0.02874000370502472,1328,0.2,-0.01963148810318671,1.0032557249069214,0.0004092704424510632,0.024833595991367474,1258.0,-2.4880149705882357
43520,24,85,1788,0.019930592,0.170654296875,0.11058259010314941,-43.99262595176697,-0.0009023994207382202,1344,0.2,-0.025763513636775315,1.002719521522522,0.0004092704424510632,0.2093346775509417,1258.0,-2.4880149705882357
44032,24,86,1787,0.023095224,0.272705078125,-1.6144452095031738,-43.995675444602966,-0.015501967631280422,1360,0.2,-0.021215839456999674,1.0039124488830566,0.0004092704424510632,0.006604744819924235,1258.0,-2.4879212285714294
44544,24,87,1785,0.019660126,0.2108154296875,0.06513458490371704,-44.032578229904175,0.011470042169094086,1376,0.2,-0.021906435256823897,1.004392385482788,0.0004092704424510632,0.26898542419075966,1258.0,-2.4879212285714294
45056,25,88,1785,0.01551157,0.258544921875,-3.3611297607421875,-44.0569943189621,-0.04009038582444191,1392,0.2,-0.029813231521984562,1.0062264204025269,0.0004092704424510632,0.003172664324665675,1258.0,-2.4879212285714294
45568,25,89,1784,0.030144049,0.3291015625,0.07301294803619385,-44.139604687690735,-0.0456349141895771,1408,0.2,-0.03003672551130876,1.00958251953125,0.0004092704424510632,0.003306698356027482,1258.0,-2.4920010555555563
46080,25,90,1783,0.013121925,0.1058349609375,0.15849077701568604,-44.21502959728241,0.02361433207988739,1424,0.2,-0.015626118663931265,1.0106449127197266,0.0004092704424510632,0.3132248914334923,1258.0,-2.4920010555555563
46592,26,91,1781,0.019243874,0.2259521484375,-3.0712838172912598,-44.231321811676025,-0.024482429027557373,1440,0.2,-0.02028681678348221,1.0113167762756348,0.0004092704424510632,0.015142308489885181,1258.0,-2.494992216216217
47104,26,92,1780,0.011695789,0.0567626953125,0.2106115221977234,-44.24341940879822,0.06207868084311485,1456,0.2,-0.0117654226050945,1.0109038352966309,0.0004092704424510632,0.28754948056302965,1258.0,-2.494992216216217
47616,26,93,1778,0.019986467,0.2410888671875,-17.735124588012695,-44.246970891952515,-0.04305388778448105,1472,0.2,-0.027362398584955372,1.0129039287567139,0.0004092704424510632,0.004461362481379183,1258.0,-2.494992216216217
48128,27,94,1777,0.019913573,0.2757568359375,0.013541758060455322,-44.321964502334595,-0.03703710064291954,1488,0.2,-0.02967052342137322,1.014879584312439,0.0004092704424510632,0.002440022781229345,1258.0,-2.4941631842105267
48640,27,95,1775,0.025705766,0.2562255859375,0.02330327033996582,-44.36529242992401,0.060252755880355835,1504,0.2,-0.022709867917001247,1.015377163887024,0.0004092704424510632,0.4135161326266825,1258.0,-2.4941631842105267
49152,27,96,1774,0.029493267,0.3223876953125,-2.5762174129486084,-44.379743695259094,-0.03609778732061386,1520,0.2,-0.027896494371816516,1.0160552263259888,0.0004092704424510632,0.010958459883113392,1258.0,-2.4944547948717952
49664,27,97,1774,0.013298461,0.0987548828125,0.17878705263137817,-44.397653460502625,0.054393474012613297,1536,0.2,-0.011318322911392897,1.0163987874984741,0.0004092704424510632,0.3753574173897505,1258.0,-2.4944547948717952
50176,28,98,1773,0.03092047,0.28857421875,-2.619429111480713,-44.404640436172485,-0.03308463096618652,1552,0.2,-0.025201880955137312,1.0167357921600342,0.0004092704424510632,0.007055734684399795,1258.0,-2.4944547948717952
50688,28,99,1772,0.018911585,0.24169921875,0.02785813808441162,-44.43009793758392,-0.030307289212942123,1568,0.2,-0.022843050086521544,1.0185986757278442,0.0004092704424510632,0.0021178344468353316,1258.0,-2.493593225
51200,28,100,1768,0.009824766,0.0880126953125,0.07548397779464722,-44.47635340690613,0.044887982308864594,1584,0.2,-0.012666680529946461,1.0191243886947632,0.0004092704424510632,0.43039819481782615,1258.0,-2.493593225
51712,29,101,1764,0.017995592,0.2288818359375,-2.5953917503356934,-44.477375507354736,-0.01460099034011364,1600,0.2,-0.023179297262686305,1.0192387104034424,0.0004092704424510632,0.05111647839657962,1258.0,-2.4915474390243904
52224,29,102,1760,0.021717759,0.1512451171875,0.1111443042755127,-44.47958219051361,0.09556213021278381,1616,0.2,-0.024662966490723193,1.0192338228225708,0.0004092704424510632,0.42796964081935585,1258.0,-2.4915474390243904
52736,29,103,1759,0.015301685,0.2252197265625,-1.1527900695800781,-44.46894359588623,-0.013121235184371471,1632,0.2,-0.020629852675483562,1.018494963645935,0.0004092704424510632,0.024222071398980916,1258.0,-2.4915474390243904
53248,30,104,1758,0.014652487,0.213623046875,-0.00715792179107666,-44.46094036102295,-0.028261976316571236,1648,0.2,-0.023659836180740967,1.0193694829940796,0.0004092704424510632,0.004087686218554154,1258.0,-2.4951785952380954
53760,30,105,1754,0.016401544,0.1173095703125,0.30523717403411865,-44.491212487220764,0.042649853974580765,1664,0.2,-0.017431256273994222,1.0199024677276611,0.0004092704424510632,0.2909318383317441,1258.0,-2.4951785952380954
54272,30,106,1751,0.01877752,0.22119140625,-5.1734538078308105,-44.49706757068634,-0.022337781265378,1680,0.2,-0.02299865646637045,1.0198132991790771,0.0004092704424510632,0.041732051875442266,1258.0,-2.495108
54784,31,107,1750,0.014345293,0.075439453125,0.10507369041442871,-44.49080145359039,0.01233895868062973,1696,0.2,-0.017352195078274235,1.0197275876998901,0.0004092704424510632,0.47515333676710725,1258.0,-2.495108
55296,31,108,1748,0.026393447,0.2659912109375,-2.6300406455993652,-44.47751307487488,-0.022435840219259262,1712,0.2,-0.019983273421530612,1.0190600156784058,0.0004092704424510632,0.01426298581645824,1258.0,-2.495108
55808,31,109,1747,0.020919487,0.2567138671875,0.36556893587112427,-44.43343210220337,-0.040738530457019806,1728,0.2,-0.024282639235025272,1.0170015096664429,0.0004092704424510632,0.0035230516878073104,1258.0,-2.4946799772727277
56320,32,110,1746,0.022096884,0.1151123046875,0.4154108166694641,-44.38762819766998,-0.0007727537304162979,1744,0.2,-0.019020419742446393,1.016560435295105,0.0004092704424510632,0.17110450298059732,1258.0,-2.4946799772727277
56832,32,111,1747,0.02767391,0.283447265625,-7.651974678039551,-44.39449656009674,-0.03522622585296631,1760,0.2,-0.02708761645044433,1.0175002813339233,0.0004092704424510632,0.019278949926956557,1258.0,-2.494792266666667
57344,32,112,1748,0.012368932,0.0714111328125,0.21761566400527954,-44.4149204492569,0.019202690571546555,1776,0.2,-0.013968989602290094,1.0174375772476196,0.0004092704424510632,0.39150461135432124,1258.0,-2.494792266666667
57856,33,113,1748,0.02459022,0.2252197265625,-2.503201723098755,-44.41388523578644,-0.03196617215871811,1792,0.2,-0.023899440129753202,1.0182640552520752,0.0004092704424510632,0.024035585433011875,1258.0,-2.494792266666667
58368,33,114,1749,0.019652106,0.243896484375,0.4762439727783203,-44.43353068828583,-0.011767914518713951,1808,0.2,-0.023144570950535126,1.0179800987243652,0.0004092704424510632,0.04639294417575002,1258.0,-2.4974600000000002
58880,33,115,1750,0.03415739,0.262451171875,0.6813563108444214,-44.41073501110077,-0.006616335362195969,1824,0.2,-0.019627059853519313,1.017218828201294,0.0004092704424510632,0.04368219996104017,1258.0,-2.4974600000000002
59392,33,116,1749,0.017609011,0.2376708984375,-3.7886290550231934,-44.42530274391174,-0.026572495698928833,1840,0.2,-0.023127003718400374,1.019680142402649,0.0004092704424510632,0.031044969451613724,1258.0,-2.496233531914894
59904,34,117,1747,0.011457536,0.0965576171875,0.14855730533599854,-44.499682545661926,0.01559126004576683,1856,0.2,-0.017529282544273883,1.0209685564041138,0.0004092704424510632,0.33229019527789205,1258.0,-2.496233531914894
60416,34,118,1746,0.018732134,0.195068359375,-2.349095582962036,-44.523476362228394,-0.031481385231018066,1872,0.2,-0.01898031604650896,1.0221319198608398,0.0004092704424510632,0.01388119871262461,1258.0,-2.498774625
60928,34,119,1745,0.011982398,0.050537109375,0.22750073671340942,-44.551812410354614,0.03287682682275772,1888,0.2,-0.012235153073561378,1.0225491523742676,0.0004092704424510632,0.41925828624516726,1258.0,-2.498774625
61440,35,120,1743,0.028573912,0.3211669921875,-0.21371996402740479,-44.53830862045288,-0.03926161304116249,1904,0.2,-0.03391544413170777,1.0209856033325195,0.0004092704424510632,0.02047428023070097,1258.0,-2.498774625
61952,35,121,1739,0.028721102,0.318359375,-0.47591614723205566,-44.49445974826813,-0.05414343252778053,1920,0.2,-0.030316299584228545,1.020810842514038,0.0004092704424510632,0.002530432218918577,1258.0,-2.4960792244897956
62464,35,122,1735,0.013394022,0.0760498046875,0.28144514560699463,-44.49829721450806,0.020646575838327408,1936,0.2,-0.014068595628486946,1.0209991931915283,0.0004092704424510632,0.3661542679183185,1258.0,-2.4960792244897956
62976,36,123,1732,0.023694796,0.294921875,-3.664616584777832,-44.486679792404175,-0.03411012515425682,1952,0.2,-0.027919578133150935,1.019614338874817,0.0004092704424510632,0.023502079100580886,1258.0,-2.49666994
63488,36,124,1729,0.012274394,0.10302734375,0.2215537428855896,-44.454385638237,0.02989358641207218,1968,0.2,-0.017341551661957055,1.0194884538650513,0.0004092704424510632,0.4463482638821006,1258.0,-2.49666994
64000,37,125,1726,0.021787617,0.2344970703125,-4.905619144439697,-44.46658909320831,-0.025319447740912437,1984,0.2,-0.020040621704538353,1.01999032497406,0.0004092704424510632,0.011291533119219821,1258.0,-2.49666994
