time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/loss,train/std,train/learning_rate,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
38,10,1933,19456,0.02059369,-0.026708258286817,0.2,0.5136954188346863,-0.008981220424175262,0.9962581396102905,0.0004092704424510632,0.048375037615187466,0.262939453125,592,-43.835712909698486,1258.0,-2.484736
39,10,1929,19968,0.01861406,-0.029481144854798913,0.2,-1.4108505249023438,-0.041730333119630814,0.9940897822380066,0.0004092704424510632,0.007291358248039614,0.2630615234375,608,-43.815178990364075,1258.0,-2.484736
40,10,1926,20480,0.019542275,-0.024735721322940663,0.2,-0.19940006732940674,-0.03852808475494385,0.9910074472427368,0.0004092704424510632,0.0028332528927421663,0.2293701171875,624,-43.73946702480316,1258.0,-2.494840625
41,10,1922,20992,0.028608862,-0.028831903953687288,0.2,0.24829918146133423,-0.039590984582901,0.9905117154121399,0.0004092704424510632,0.05060496611986309,0.242919921875,640,-43.66343820095062,1258.0,-2.494840625
42,11,1920,21504,0.016107809,-0.024685070413397625,0.2,-1.1290791034698486,-0.03186894208192825,0.9895302653312683,0.0004092704424510632,0.00832654963596724,0.235595703125,656,-43.65388226509094,1258.0,-2.486226294117647
43,11,1919,22016,0.019536942,-0.021559797751251608,0.2,0.5534518957138062,-0.012030703946948051,0.9877302050590515,0.0004092704424510632,0.04933638341026381,0.2313232421875,672,-43.607975006103516,1258.0,-2.486226294117647
44,11,1919,22528,0.013186791,-0.025090459501370788,0.2,-0.9066228866577148,-0.027343999594449997,0.9878689646720886,0.0004092704424510632,0.01181465366971679,0.2381591796875,688,-43.57318103313446,1258.0,-2.486226294117647
45,12,1919,23040,0.02090787,-0.027777876966865733,0.2,0.26667606830596924,-0.04026623070240021,0.9878486394882202,0.0004092704424510632,0.003671038146421779,0.2618408203125,704,-43.57978081703186,1258.0,-2.491718555555556
46,12,1919,23552,0.024020117,-0.027591367688728496,0.2,0.3570749759674072,-0.013899815268814564,0.9881800413131714,0.0004092704424510632,0.05344276799587533,0.25146484375,720,-43.58063352108002,1258.0,-2.491718555555556
47,12,1919,24064,0.017085075,-0.01955371708027087,0.2,-1.595639705657959,-0.021985342726111412,0.989378809928894,0.0004092704424510632,0.009847596928011626,0.2099609375,736,-43.6009863615036,1258.0,-2.4881357368421053
48,12,1917,24576,0.023320504,-0.025871289224596694,0.2,0.39816343784332275,-0.023509006947278976,0.9906477332115173,0.0004092704424510632,0.0782815043348819,0.26220703125,752,-43.64491069316864,1258.0,-2.4881357368421053
49,13,1916,25088,0.02195512,-0.023684204468736425,0.2,-1.069213628768921,-0.0348270907998085,0.9906438589096069,0.0004092704424510632,0.006002883019391447,0.2469482421875,768,-43.66297483444214,1258.0,-2.4881357368421053
50,13,1914,25600,0.022656335,-0.02713551306806039,0.2,0.6090116500854492,-0.035784874111413956,0.9909633994102478,0.0004092704424510632,0.004155768940108828,0.262939453125,784,-43.66620910167694,1258.0,-2.4955233
51,13,1913,26112,0.02126027,-0.022721021250617923,0.2,0.5027444362640381,-0.028955820947885513,0.9914125800132751,0.0004092704424510632,0.035283285251352936,0.216552734375,800,-43.677000522613525,1258.0,-2.4955233
52,13,1908,26624,0.015189769,-0.01767906837631017,0.2,-2.8444223403930664,-0.02353031188249588,0.9909970164299011,0.0004092704424510632,0.01308302411052864,0.195556640625,816,-43.67793130874634,1258.0,-2.4939080952380954
53,14,1904,27136,0.021579565,-0.028380979478242807,0.2,0.1533663272857666,-0.014187151566147804,0.9900141358375549,0.0004092704424510632,0.07924745744094253,0.208740234375,832,-43.651259422302246,1258.0,-2.4939080952380954
54,14,1903,27648,0.020688433,-0.022688961151288822,0.2,-0.49913084506988525,-0.04033200070261955,0.9893265962600708,0.0004092704424510632,0.008601310168160126,0.2337646484375,848,-43.62109637260437,1258.0,-2.4939080952380954
55,14,1894,28160,0.014295675,-0.019674874827614985,0.2,0.6922829151153564,-0.025217585265636444,0.9896149635314941,0.0004092704424510632,0.012954452657140791,0.2149658203125,864,-43.61162745952606,1258.0,-2.494515272727273
56,15,1887,28672,0.030398354,-0.023768920698785223,0.2,0.8501167297363281,-0.021366257220506668,0.9898459315299988,0.0004092704424510632,0.01724870307953097,0.2794189453125,880,-43.62005650997162,1258.0,-2.494515272727273
57,15,1881,29184,0.026087357,-0.02022724665584974,0.2,-6.154740333557129,-0.030220314860343933,0.9902369379997253,0.0004092704424510632,0.011590464768232778,0.222900390625,896,-43.63084888458252,1258.0,-2.4868897826086958
58,15,1874,29696,0.018637775,-0.023075555087416433,0.2,0.3165739178657532,-0.024928724393248558,0.9909057021141052,0.0004092704424510632,0.10375867976108566,0.210693359375,912,-43.64528048038483,1258.0,-2.4868897826086958
59,16,1869,30208,0.019501308,-0.022622859076363966,0.2,0.08130568265914917,-0.034976374357938766,0.9898669123649597,0.0004092704424510632,0.006672194649581797,0.2476806640625,928,-43.64751207828522,1258.0,-2.4799478333333336
60,16,1862,30720,0.012316998,-0.011804403868154623,0.2,0.508293628692627,0.06375712156295776,0.9895965456962585,0.0004092704424510632,0.14081162493675947,0.0787353515625,944,-43.61970388889313,1258.0,-2.4799478333333336
61,16,1857,31232,0.019678406,-0.027340711327269673,0.2,-3.7307987213134766,-0.04795181751251221,0.9901931285858154,0.0004092704424510632,0.0036905661290802527,0.264404296875,960,-43.62563610076904,1258.0,-2.4799478333333336
62,17,1854,31744,0.024477154,-0.026360788353485987,0.2,0.06214636564254761,-0.03710981085896492,0.9895904660224915,0.0004092704424510632,0.0021435052331071347,0.253662109375,976,-43.63040053844452,1258.0,-2.47167356
63,17,1852,32256,0.023373533,-0.020309459214331582,0.2,0.2803894281387329,-0.012655314058065414,0.9885520339012146,0.0004092704424510632,0.0896011998411268,0.14111328125,992,-43.60421884059906,1258.0,-2.47167356
64,17,1848,32768,0.02188381,-0.02618465435807593,0.2,-1.4869771003723145,-0.027366116642951965,0.9890889525413513,0.0004092704424510632,0.008782986886217259,0.252685546875,1008,-43.58915328979492,1258.0,-2.4658165384615387
65,18,1844,33280,0.015064137,-0.018445531895849854,0.2,0.5336548089981079,-0.011352568864822388,0.9900937676429749,0.0004092704424510632,0.07179127039853483,0.154052734375,1024,-43.61593747138977,1258.0,-2.4658165384615387
66,18,1840,33792,0.023029882,-0.028038077012752183,0.2,-0.028423190116882324,-0.032617565244436264,0.9915435910224915,0.0004092704424510632,0.0072853174424380995,0.255126953125,1040,-43.647603034973145,1258.0,-2.4658165384615387
67,18,1836,34304,0.017128594,-0.029467663407558575,0.2,-1.1474628448486328,-0.03774944692850113,0.9897278547286987,0.0004092704424510632,0.003089567591814557,0.2528076171875,1056,-43.648757100105286,1258.0,-2.4737381111111114
68,19,1831,34816,0.017736629,-0.01958356474642642,0.2,0.2475256323814392,-0.021577056497335434,0.9882657527923584,0.0004092704424510632,0.10702788963681087,0.134521484375,1072,-43.59145128726959,1258.0,-2.4737381111111114
69,19,1832,35328,0.020996768,-0.023514779852121137,0.2,-2.142249584197998,-0.038497164845466614,0.9881693720817566,0.0004092704424510632,0.012623719216207974,0.23779296875,1088,-43.55532383918762,1258.0,-2.471364607142857
70,19,1833,35840,0.01199601,-0.014347481774166226,0.2,0.4423072934150696,0.007482368499040604,0.9878352284431458,0.0004092704424510632,0.11426220880821347,0.124267578125,1104,-43.55786061286926,1258.0,-2.471364607142857
71,19,1835,36352,0.020431302,-0.023833131868741475,0.2,-1.6523396968841553,-0.032270919531583786,0.9875502586364746,0.0004092704424510632,0.006200855248607695,0.251953125,1120,-43.54018688201904,1258.0,-2.471364607142857
72,20,1836,36864,0.012847701,-0.02381096247700043,0.2,0.002229154109954834,-0.045041706413030624,0.9893758296966553,0.0004092704424510632,0.0027688327427313197,0.2154541015625,1136,-43.56640636920929,1258.0,-2.4650566896551727
73,20,1838,37376,0.01400139,-0.02329140534857288,0.2,0.05203545093536377,-0.022178666666150093,0.989427924156189,0.0004092704424510632,0.18717472546268255,0.1668701171875,1152,-43.611183166503906,1258.0,-2.4650566896551727
74,20,1840,37888,0.019518733,-0.02975025659543462,0.2,-1.1603822708129883,-0.039641596376895905,0.9906109571456909,0.0004092704424510632,0.0037647253193426877,0.252197265625,1168,-43.610702872276306,1258.0,-2.460763133333334
75,20,1843,38400,0.015928816,-0.017343808998703025,0.2,0.3704395890235901,0.005315862596035004,0.9901667237281799,0.0004092704424510632,0.11725185334216803,0.1534423828125,1184,-43.642614245414734,1258.0,-2.460763133333334
76,21,1845,38912,0.01989675,-0.02541544268024154,0.2,-0.8003512620925903,-0.02898598648607731,0.9913239479064941,0.0004092704424510632,0.005443478512461297,0.225830078125,1200,-43.637906551361084,1258.0,-2.460763133333334
77,21,1847,39424,0.019431148,-0.024968549638288096,0.2,0.33266472816467285,-0.03206111118197441,0.9907101988792419,0.0004092704424510632,0.003819943332928233,0.2467041015625,1216,-43.66537070274353,1258.0,-2.4581275806451623
78,21,1849,39936,0.01139909,-0.016175455632037483,0.2,0.5480993390083313,-0.01001081895083189,0.9897419214248657,0.0004092704424510632,0.11246032564667985,0.09912109375,1232,-43.62775182723999,1258.0,-2.4581275806451623
79,21,1851,40448,0.023394164,-0.02444493237999268,0.2,-2.7527973651885986,-0.03242618590593338,0.9916576147079468,0.0004092704424510632,0.028072932589566335,0.21630859375,1248,-43.63251566886902,1258.0,-2.46083765625
80,22,1852,40960,0.010782034,-0.0131393253832357,0.2,0.36766576766967773,0.002790011465549469,0.9925456047058105,0.0004092704424510632,0.11658244009595364,0.086669921875,1264,-43.69530165195465,1258.0,-2.46083765625
81,22,1854,41472,0.014218336,-0.021800338668981567,0.2,0.14255493879318237,-0.026556070894002914,0.9908537268638611,0.0004092704424510632,0.013399315561400726,0.2037353515625,1280,-43.678247928619385,1258.0,-2.46083765625
82,22,1856,41984,0.016812826,-0.021518931724131107,0.2,0.683664858341217,-0.02184790000319481,0.9895641803741455,0.0004092704424510632,0.03382917132694274,0.206787109375,1296,-43.628363847732544,1258.0,-2.4609801515151517
83,22,1857,42496,0.018528173,-0.016607930476311594,0.2,0.9081038236618042,-0.020964765921235085,0.9890345931053162,0.0004092704424510632,0.037019702955149114,0.1455078125,1312,-43.597309708595276,1258.0,-2.4609801515151517
84,23,1859,43008,0.018811177,-0.021413699258118868,0.2,-2.979280471801758,-0.022186795249581337,0.9887652397155762,0.0004092704424510632,0.02491342375287786,0.18701171875,1328,-43.581125259399414,1258.0,-2.4580137647058824
85,23,1859,43520,0.01511805,-0.017419292824342847,0.2,0.42236441373825073,-0.02402193658053875,0.9883473515510559,0.0004092704424510632,0.11288095318013802,0.0828857421875,1344,-43.573522329330444,1258.0,-2.4580137647058824
86,23,1859,44032,0.023567958,-0.03022213134681806,0.2,-0.14161467552185059,-0.037377260625362396,0.9874058365821838,0.0004092704424510632,0.004571537690935656,0.2830810546875,1360,-43.54732275009155,1258.0,-2.457350228571429
87,23,1860,44544,0.014399044,-0.013621399673866108,0.2,0.6806690692901611,-0.0035319477319717407,0.9869914650917053,0.0004092704424510632,0.10793010669294745,0.0714111328125,1376,-43.52983331680298,1258.0,-2.457350228571429
88,24,1862,45056,0.01764134,-0.022178398648975417,0.2,-1.810577392578125,-0.02517249993979931,0.9877999424934387,0.0004092704424510632,0.0036814317500102334,0.20654296875,1392,-43.530447006225586,1258.0,-2.457350228571429
89,24,1860,45568,0.029545672,-0.02985134007758461,0.2,0.05124998092651367,-0.04406135901808739,0.9880288243293762,0.0004092704424510632,0.003486169152893126,0.2369384765625,1408,-43.550267696380615,1258.0,-2.4589125555555555
90,24,1857,46080,0.011785968,-0.011022104532457888,0.2,0.3992071747779846,-0.009443249553442001,0.9887287616729736,0.0004092704424510632,0.15281557949492708,0.061767578125,1424,-43.557427287101746,1258.0,-2.4589125555555555
91,25,1854,46592,0.02141059,-0.030090768239460886,0.2,-0.6873835325241089,-0.035895053297281265,0.9861335158348083,0.0004092704424510632,0.006416455129510723,0.2825927734375,1440,-43.54350733757019,1258.0,-2.4679032432432435
92,25,1852,47104,0.010131387,-0.015173976215010043,0.2,0.22342365980148315,-0.011293787509202957,0.9853137135505676,0.0004092704424510632,0.21011205844115466,0.0823974609375,1456,-43.47233974933624,1258.0,-2.4679032432432435
93,25,1849,47616,0.027606377,-0.02192840942007024,0.2,-1.0068156719207764,-0.040377095341682434,0.9854459166526794,0.0004092704424510632,0.005496891935763415,0.2698974609375,1472,-43.46753633022308,1258.0,-2.4679032432432435
94,26,1846,48128,0.014820509,-0.02369588115834631,0.2,0.05262094736099243,-0.03414720669388771,0.9862111806869507,0.0004092704424510632,0.002218334877397865,0.212158203125,1488,-43.48541617393494,1258.0,-2.468114052631579
95,26,1843,48640,0.01029456,-0.012496627969085239,0.2,0.33515506982803345,0.010299131274223328,0.9858171343803406,0.0004092704424510632,0.20005585171747953,0.0994873046875,1504,-43.494083404541016,1258.0,-2.468114052631579
96,26,1841,49152,0.02573979,-0.028417729728971608,0.2,-1.1545400619506836,-0.037959661334753036,0.9851694703102112,0.0004092704424510632,0.00502000494452659,0.267333984375,1520,-43.47233593463898,1258.0,-2.4687038974358977
97,27,1838,49664,0.00822745,-0.008905992857762612,0.2,0.4930817484855652,0.0073363520205020905,0.9849162101745605,0.0004092704424510632,0.1797900281380862,0.03271484375,1536,-43.46148097515106,1258.0,-2.4687038974358977
98,27,1835,50176,0.025537759,-0.028854723073891364,0.2,-1.81184983253479,-0.042893268167972565,0.98520427942276,0.0004092704424510632,0.004188766615698114,0.2745361328125,1552,-43.45907938480377,1258.0,-2.4687038974358977
99,27,1832,50688,0.017119355,-0.019831073528621346,0.2,0.04276108741760254,-0.033141426742076874,0.9862135648727417,0.0004092704424510632,0.001747315069223987,0.2083740234375,1568,-43.483124017715454,1258.0,-2.4631134500000003
100,27,1830,51200,0.0133035,-0.0119245437454083,0.2,0.36075472831726074,0.0028715375810861588,0.9865804314613342,0.0004092704424510632,0.19163647131063044,0.080078125,1584,-43.50705099105835,1258.0,-2.4631134500000003
101,28,1828,51712,0.01977777,-0.024531406685127877,0.2,-1.8203001022338867,-0.028976544737815857,0.9850216507911682,0.0004092704424510632,0.013893332856241614,0.2476806640625,1600,-43.494977951049805,1258.0,-2.4638679756097566
102,28,1825,52224,0.013002794,-0.015592141513479874,0.2,0.46777188777923584,0.014435533434152603,0.9846072196960449,0.0004092704424510632,0.17258666560519487,0.0810546875,1616,-43.44767773151398,1258.0,-2.4638679756097566
103,28,1822,52736,0.019307803,-0.01830732566304505,0.2,-0.48934710025787354,-0.01659594103693962,0.9824569225311279,0.0004092704424510632,0.009586901243892498,0.1888427734375,1632,-43.42098903656006,1258.0,-2.4638679756097566
104,29,1820,53248,0.024990391,-0.027689314185408875,0.2,0.2856106758117676,-0.045592501759529114,0.9834562540054321,0.0004092704424510632,0.0032877439298317768,0.2943115234375,1648,-43.387097120285034,1258.0,-2.4627012142857145
105,29,1818,53760,0.013052386,-0.016740095081331674,0.2,0.5642363429069519,-0.016675330698490143,0.9844424724578857,0.0004092704424510632,0.1383079393999651,0.0966796875,1664,-43.428884387016296,1258.0,-2.4627012142857145
106,29,1815,54272,0.0347278,-0.028488274896517396,0.2,-2.6159729957580566,-0.046016789972782135,0.985463559627533,0.0004092704424510632,0.012009379177470692,0.294189453125,1680,-43.45792031288147,1258.0,-2.4669092325581397
107,30,1813,54784,0.016843718,-0.016681010543834418,0.2,0.5189723968505859,-0.003515474498271942,0.986129879951477,0.0004092704424510632,0.1899692676961422,0.072265625,1696,-43.482953786849976,1258.0,-2.4669092325581397
108,30,1810,55296,0.021307454,-0.02723449553741375,0.2,-1.4913558959960938,-0.030519170686602592,0.9873766303062439,0.0004092704424510632,0.00658575257693883,0.272705078125,1712,-43.510170221328735,1258.0,-2.4669092325581397
109,30,1808,55808,0.03262573,-0.030758125649299473,0.2,0.7480431795120239,-0.0466681569814682,0.9874536395072937,0.0004092704424510632,0.005163153684407007,0.3076171875,1728,-43.53056585788727,1258.0,-2.465160204545455
110,31,1806,56320,0.017132618,-0.011716310335032176,0.2,0.4184160828590393,0.0026329606771469116,0.9880257844924927,0.0004092704424510632,0.14569145295536146,0.1004638671875,1744,-43.53601348400116,1258.0,-2.465160204545455
111,31,1804,56832,0.020953614,-0.0223781652020989,0.2,-4.102375507354736,-0.03221411257982254,0.9896990656852722,0.0004092704424510632,0.014871499181026593,0.2481689453125,1760,-43.56724143028259,1258.0,-2.461406333333333
112,31,1803,57344,0.011088723,-0.014971849261200987,0.2,0.4042211174964905,0.050831303000450134,0.9904903173446655,0.0004092704424510632,0.31348453846294433,0.045166015625,1776,-43.60451877117157,1258.0,-2.461406333333333
113,32,1801,57856,0.016575117,-0.024021628240006976,0.2,-1.2241113185882568,-0.033744797110557556,0.9909740090370178,0.0004092704424510632,0.015066091960761696,0.26171875,1792,-43.61997413635254,1258.0,-2.461406333333333
114,32,1799,58368,0.015129782,-0.021484347176738083,0.2,0.4848247766494751,-0.01485561951994896,0.9893487095832825,0.0004092704424510632,0.032719236332923174,0.2479248046875,1808,-43.610063672065735,1258.0,-2.4612067826086954
115,32,1798,58880,0.029452061,-0.017930560425156727,0.2,0.6340820789337158,-0.018233325332403183,0.9879352450370789,0.0004092704424510632,0.047422921255929396,0.2344970703125,1824,-43.5509147644043,1258.0,-2.4612067826086954
116,33,1796,59392,0.01733119,-0.02366967596753966,0.2,-1.8854334354400635,-0.02471453696489334,0.9868863224983215,0.0004092704424510632,0.013860910956282169,0.245361328125,1840,-43.51535391807556,1258.0,-2.4621490212765957
117,33,1794,59904,0.011909699,-0.016784947249107063,0.2,0.2697826027870178,-0.015712514519691467,0.9868391752243042,0.0004092704424510632,0.2661082218401134,0.08349609375,1856,-43.49515628814697,1258.0,-2.4621490212765957
118,33,1792,60416,0.02264832,-0.02738700715417508,0.2,-0.7105162143707275,-0.03555120527744293,0.9884122014045715,0.0004092704424510632,0.006378976235282607,0.2940673828125,1872,-43.517722487449646,1258.0,-2.4603964583333333
119,33,1792,60928,0.012889127,-0.01281329841731349,0.2,0.616840124130249,0.028928080573678017,0.9888846278190613,0.0004092704424510632,0.24602604005485773,0.0648193359375,1888,-43.55844306945801,1258.0,-2.4603964583333333
120,34,1794,61440,0.0135122035,-0.0233500771355466,0.2,-0.8727438449859619,-0.03626320883631706,0.9902740120887756,0.0004092704424510632,0.003381830065336544,0.21875,1904,-43.57840085029602,1258.0,-2.4603964583333333
121,34,1795,61952,0.020164952,-0.029887944780057296,0.2,-0.004184842109680176,-0.03108261711895466,0.9917495846748352,0.0004092704424510632,0.0026600508062983863,0.276123046875,1920,-43.62852740287781,1258.0,-2.458264857142857
122,34,1796,62464,0.00752546,-0.0067443549778545275,0.2,0.22927212715148926,0.013464944437146187,0.9917476177215576,0.0004092704424510632,0.4703148927073926,0.0316162109375,1936,-43.64895009994507,1258.0,-2.458264857142857
123,35,1798,62976,0.023141317,-0.02333656669361517,0.2,-1.765690803527832,-0.019169427454471588,0.989988386631012,0.0004092704424510632,0.01382587851549033,0.2352294921875,1952,-43.6214519739151,1258.0,-2.4588915399999998
124,35,1800,63488,0.011808926,-0.011273238575085998,0.2,0.4476485252380371,0.030327634885907173,0.9896866679191589,0.0004092704424510632,0.36013437854126096,0.042236328125,1968,-43.58094251155853,1258.0,-2.4588915399999998
125,35,1801,64000,0.019078627,-0.026628931758750696,0.2,-1.771381139755249,-0.032714031636714935,0.9912386536598206,0.0004092704424510632,0.004905798166873865,0.2901611328125,1984,-43.59601104259491,1258.0,-2.4588915399999998
