time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/approx_kl,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/loss,train/std,train/learning_rate,train/value_loss,train/clip_fraction,train/n_updates,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
113,34,1667,57856,0.020131163,-0.026878915246925317,0.2,0.08381956815719604,-0.024124328047037125,0.9948513507843018,0.0004092704424510632,0.005482222812133841,0.271728515625,1792,-43.68669605255127,1258.0,-2.467189355555556
114,34,1668,58368,0.013915854,-0.01402427488937974,0.2,0.6745709180831909,0.01806265488266945,0.9960008859634399,0.0004092704424510632,0.10546545719262213,0.1055908203125,1808,-43.76662027835846,1258.0,-2.46969947826087
115,35,1667,58880,0.036313757,-0.022978821449214593,0.2,0.9475690722465515,-0.025169629603624344,0.9957918524742126,0.0004092704424510632,0.023680342972511426,0.268798828125,1824,-43.770341873168945,1258.0,-2.46969947826087
116,35,1668,59392,0.0154989585,-0.023451355926226825,0.2,-2.917593240737915,-0.032232411205768585,0.9950391054153442,0.0004092704424510632,0.013790278899250552,0.2239990234375,1840,-43.763720750808716,1258.0,-2.4685569361702133
117,35,1668,59904,0.009342905,-0.011265006978646852,0.2,0.33295589685440063,0.0031853485852479935,0.9943376779556274,0.0004092704424510632,0.28182816971093416,0.04345703125,1856,-43.736138105392456,1258.0,-2.4685569361702133
118,36,1667,60416,0.016712928,-0.022138941334560513,0.2,-1.7643318176269531,-0.039631497114896774,0.9978255033493042,0.0004092704424510632,0.006833967665443197,0.2230224609375,1872,-43.765653014183044,1258.0,-2.4692661458333336
119,36,1667,60928,0.01149876,-0.012531964486697689,0.2,0.544441282749176,0.015879353508353233,0.9991226196289062,0.0004092704424510632,0.21771397162228823,0.0440673828125,1888,-43.86080348491669,1258.0,-2.4692661458333336
120,36,1666,61440,0.01964185,-0.025256958761019632,0.2,-0.16842961311340332,-0.03343215584754944,0.9967766404151917,0.0004092704424510632,0.011009775422280654,0.26123046875,1904,-43.84118473529816,1258.0,-2.4692661458333336
121,37,1665,61952,0.017385377,-0.027282724127871916,0.2,-1.3491754531860352,-0.044483937323093414,0.9971832036972046,0.0004092704424510632,0.0024450359014736023,0.25732421875,1920,-43.7859445810318,1258.0,-2.4714246326530613
122,37,1665,62464,0.0080341045,-0.010730620379035827,0.2,0.3105664849281311,0.033775877207517624,0.9975115060806274,0.0004092704424510632,0.47765723220072687,0.0390625,1936,-43.81694948673248,1258.0,-2.4714246326530613
123,37,1664,62976,0.017278276,-0.019858026862493716,0.2,-3.101919651031494,-0.026847630739212036,0.9973258972167969,0.0004092704424510632,0.013653275891556405,0.2218017578125,1952,-43.81562829017639,1258.0,-2.47046414
124,38,1664,63488,0.00877296,-0.01226372446399182,0.2,0.23639315366744995,0.022695597261190414,0.9973291754722595,0.0004092704424510632,0.4981378505472094,0.043212890625,1968,-43.81458640098572,1258.0,-2.47046414
125,38,1663,64000,0.017496899,-0.02293430527788587,0.2,-2.9604735374450684,-0.036923982203006744,0.9955318570137024,0.0004092704424510632,0.007645345700439066,0.2098388671875,1984,-43.790133595466614,1258.0,-2.47046414
126,38,1663,64512,0.025882097,-0.029825486068148166,0.2,-0.13608133792877197,-0.03597753867506981,0.9944295287132263,0.0004092704424510632,0.0027487193074193783,0.2872314453125,2000,-43.74030125141144,1258.0,-2.4695392549019606
127,39,1662,65024,0.006888341,-0.005957298708381131,0.2,0.3340807557106018,0.00923871248960495,0.994136393070221,0.0004092704424510632,0.45141968689858913,0.0263671875,2016,-43.71733498573303,1258.0,-2.4695392549019606
128,39,1662,65536,0.025501603,-0.027563122697756626,0.2,-2.2394063472747803,-0.03954409062862396,0.9923465251922607,0.0004092704424510632,0.018778596946503967,0.245361328125,2032,-43.6915158033371,1258.0,-2.4661324038461534
129,39,1661,66048,0.00985066,-0.00970907319424441,0.2,0.3432011604309082,0.04725592955946922,0.9918425679206848,0.0004092704424510632,0.3234404381364584,0.0643310546875,2048,-43.63794541358948,1258.0,-2.4661324038461534
130,40,1661,66560,0.022422994,-0.028440679860068485,0.2,-0.47122204303741455,-0.034378644078969955,0.9926104545593262,0.0004092704424510632,0.007411423692246899,0.2767333984375,2064,-43.642109513282776,1258.0,-2.4661324038461534
131,40,1661,67072,0.020993501,-0.027929706062423065,0.2,0.21585023403167725,-0.028072698041796684,0.9943929314613342,0.0004092704424510632,0.006445917722885497,0.2845458984375,2080,-43.68430244922638,1258.0,-2.4688889056603767
132,40,1660,67584,0.00834678,-0.009936333590303548,0.2,0.5840135812759399,0.020780831575393677,0.9949212670326233,0.0004092704424510632,0.28901098924688995,0.021240234375,2096,-43.725590229034424,1258.0,-2.4688889056603767
133,41,1660,68096,0.019336969,-0.02137499007221777,0.2,-3.0018529891967773,-0.03363603353500366,0.9947263598442078,0.0004092704424510632,0.008080700499704108,0.259033203125,2112,-43.730478048324585,1258.0,-2.4660386481481478
134,41,1660,68608,0.007480094,-0.005031476517615374,0.2,0.3294409513473511,0.04505767673254013,0.9946741461753845,0.0004092704424510632,0.6117566996254027,0.0367431640625,2128,-43.72384977340698,1258.0,-2.4660386481481478
135,41,1659,69120,0.01679606,-0.021446172366268,0.2,-1.6211097240447998,-0.03484093025326729,0.9953367114067078,0.0004092704424510632,0.013916421361500397,0.179931640625,2144,-43.731910705566406,1258.0,-2.4660386481481478
136,41,1659,69632,0.015156262,-0.02376190305221826,0.2,0.376334547996521,-0.01682267338037491,0.9932936429977417,0.0004092704424510632,0.0033170966198667884,0.20068359375,2160,-43.72204554080963,1258.0,-2.466799309090909
137,42,1658,70144,0.012796699,-0.011147351571707986,0.2,0.4204332232475281,0.014535058289766312,0.9927948117256165,0.0004092704424510632,0.3180696110939607,0.061767578125,2176,-43.66640865802765,1258.0,-2.466799309090909
138,42,1658,70656,0.020352012,-0.024009880056837574,0.2,-4.041562080383301,-0.03072981908917427,0.9921233057975769,0.0004092704424510632,0.024729422497330233,0.2052001953125,2192,-43.65543735027313,1258.0,-2.4672823214285713
139,42,1658,71168,0.010963516,-0.00973037350922823,0.2,0.29177892208099365,0.021247325465083122,0.9916621446609497,0.0004092704424510632,0.533925173105672,0.0694580078125,2208,-43.62905240058899,1258.0,-2.4672823214285713
140,43,1657,71680,0.017680993,-0.02260145363106858,0.2,-0.09724414348602295,-0.03400453180074692,0.9916592240333557,0.0004092704424510632,0.020697838597698137,0.206298828125,2224,-43.621280908584595,1258.0,-2.4672823214285713
141,43,1657,72192,0.02029699,-0.016962253546807915,0.2,0.7356246113777161,0.022123049944639206,0.9915406107902527,0.0004092704424510632,0.1950955295469612,0.096923828125,2240,-43.62359952926636,1258.0,-2.4650029649122804
142,43,1657,72704,0.029126052,-0.02038125877152197,0.2,0.9438024163246155,-0.02906799130141735,0.9904065132141113,0.0004092704424510632,0.05183047740138136,0.22900390625,2256,-43.60494089126587,1258.0,-2.4650029649122804
143,44,1657,73216,0.028069112,-0.02823229601199273,0.2,-6.541616916656494,-0.024412577971816063,0.9889652132987976,0.0004092704424510632,0.02216401108307764,0.278564453125,2272,-43.562567591667175,1258.0,-2.4692492413793103
144,44,1657,73728,0.010038406,-0.00918117216497194,0.2,0.20586234331130981,0.030981099233031273,0.988271176815033,0.0004092704424510632,0.4130019205622375,0.0595703125,2288,-43.52122259140015,1258.0,-2.4692492413793103
145,44,1658,74240,0.0182505,-0.023239311136421748,0.2,-0.7093132734298706,-0.030492272228002548,0.988869845867157,0.0004092704424510632,0.005714040598832071,0.2386474609375,2304,-43.52128481864929,1258.0,-2.4676971694915255
146,45,1659,74752,0.0075836405,-0.006797441717935726,0.2,0.5395848751068115,0.030576437711715698,0.9890415072441101,0.0004092704424510632,0.46819735364988446,0.01708984375,2320,-43.53191781044006,1258.0,-2.4676971694915255
147,45,1659,75264,0.019557565,-0.02508695904543856,0.2,-0.7462981939315796,-0.034516431391239166,0.9900586605072021,0.0004092704424510632,0.00433079301728867,0.2491455078125,2336,-43.54911673069,1258.0,-2.4676971694915255
1,0,4158,75776,0.01808263,-0.024736379651585594,0.2,-0.41968226432800293,-0.027720166370272636,0.990527868270874,0.0004092704424510632,0.0030828353919787332,0.2601318359375,2352,-43.57273983955383,1258.0,-2.4676995666666666
2,0,2312,76288,0.012887893,-0.013512918201740831,0.2,0.3449508547782898,0.05555538088083267,0.9903121590614319,0.0004092704424510632,0.6164688444696367,0.071533203125,2368,-43.572436571121216,1258.0,-2.4676995666666666
3,0,2034,76800,0.025692914,-0.026513165066717193,0.2,-2.094831705093384,-0.03083443082869053,0.9897740483283997,0.0004092704424510632,0.01155162087525241,0.2552490234375,2384,-43.563316106796265,1258.0,-2.469374278688525
4,1,1996,77312,0.008177685,-0.009129274490987882,0.2,0.42337870597839355,0.03975719213485718,0.9890970587730408,0.0004092704424510632,0.4253338323906064,0.033447265625,2400,-43.53099024295807,1258.0,-2.469374278688525
5,1,1945,77824,0.018067874,-0.024349286715732887,0.2,-0.05366158485412598,-0.021340107545256615,0.989402174949646,0.0004092704424510632,0.003358456931891851,0.2642822265625,2416,-43.51975691318512,1258.0,-2.469374278688525
6,1,1883,78336,0.02801798,-0.026418805617140606,0.2,-2.7305309772491455,-0.043903276324272156,0.9892197847366333,0.0004092704424510632,0.0020721153032354778,0.2774658203125,2432,-43.53231763839722,1258.0,-2.467288096774194
7,1,1843,78848,0.0074892547,-0.0095666926499689,0.2,0.3290697932243347,0.029821958392858505,0.9888002276420593,0.0004092704424510632,0.6182861719280481,0.0299072265625,2448,-43.51667046546936,1258.0,-2.467288096774194
8,2,1847,79360,0.020735998,-0.018922923860372975,0.2,-1.620664119720459,-0.022173229604959488,0.9881722927093506,0.0004092704424510632,0.017206078686285764,0.20556640625,2464,-43.49882924556732,1258.0,-2.4669421111111114
9,2,1834,79872,0.0075970357,-0.008723415492568165,0.2,0.5012227892875671,0.04685724899172783,0.9881609678268433,0.0004092704424510632,0.49743206752464175,0.03369140625,2480,-43.48658847808838,1258.0,-2.4669421111111114
10,2,1824,80384,0.029500475,-0.02684996372408932,0.2,-0.7651135921478271,-0.03388698399066925,0.9885833263397217,0.0004092704424510632,0.005799874190415721,0.31103515625,2496,-43.492772459983826,1258.0,-2.4669421111111114
11,3,1823,80896,0.014981046,-0.021869731222977862,0.2,-1.6429932117462158,-0.029934262856841087,0.9874634742736816,0.0004092704424510632,0.00287293841392966,0.1986083984375,2512,-43.491284251213074,1258.0,-2.46649196875
12,3,1819,81408,0.007960241,-0.01342160368221812,0.2,0.35306161642074585,0.01636582240462303,0.9868990778923035,0.0004092704424510632,0.5909107282059267,0.0533447265625,2528,-43.45666790008545,1258.0,-2.46649196875
13,3,1819,81920,0.01601272,-0.019310581134050153,0.2,-2.6128454208374023,-0.019641436636447906,0.9864544868469238,0.0004092704424510632,0.018296991562237963,0.214111328125,2544,-43.44556391239166,1258.0,-2.4638656000000005
14,3,1820,82432,0.0068923123,-0.00917330376978498,0.2,0.38515549898147583,0.06308749318122864,0.9864990711212158,0.0004092704424510632,0.6921762865968049,0.0133056640625,2560,-43.43359184265137,1258.0,-2.4638656000000005
15,4,1822,82944,0.020922467,-0.030655999173177406,0.2,-1.1466236114501953,-0.03905883803963661,0.9851964116096497,0.0004092704424510632,0.0049618692646618,0.2725830078125,2576,-43.4196697473526,1258.0,-2.4638656000000005
16,4,1824,83456,0.022626165,-0.02303093324007932,0.2,0.47286832332611084,-0.028575479984283447,0.9836838245391846,0.0004092704424510632,0.00545644287194591,0.2451171875,2592,-43.36864757537842,1258.0,-2.4650813181818187
17,4,1820,83968,0.0111653255,-0.010162954160477966,0.2,0.6196503639221191,0.03652350604534149,0.9834860563278198,0.0004092704424510632,0.33458836120553315,0.0478515625,2608,-43.340575218200684,1258.0,-2.4650813181818187
18,5,1820,84480,0.022506438,-0.025154580391244963,0.2,-1.4873409271240234,-0.027773268520832062,0.9810916781425476,0.0004092704424510632,0.02169802290154621,0.2344970703125,2624,-43.30757689476013,1258.0,-2.4666797313432838
19,5,1816,84992,0.014451176,-0.00939074503548909,0.2,0.6716617345809937,0.057880766689777374,0.9807156324386597,0.0004092704424510632,0.4355190759524703,0.0831298828125,2640,-43.250304222106934,1258.0,-2.4666797313432838
20,5,1809,85504,0.024081094,-0.029467349289916456,0.2,0.06287097930908203,-0.02028750441968441,0.9806093573570251,0.0004092704424510632,0.03871471819002181,0.268798828125,2656,-43.25166392326355,1258.0,-2.4666797313432838
21,5,1807,86016,0.012297314,-0.01651548127119895,0.2,0.7300610542297363,0.1481126844882965,0.9808861017227173,0.0004092704424510632,0.42352225771173835,0.09130859375,2672,-43.25532424449921,1258.0,-2.4649380441176474
22,6,1805,86528,0.017680885,-0.021552619349677116,0.2,0.9728867411613464,-0.026382392272353172,0.9810106158256531,0.0004092704424510632,0.03964623375213705,0.2265625,2688,-43.261232137680054,1258.0,-2.4649380441176474
23,6,1807,87040,0.019693498,-0.02451740078686271,0.2,-4.915019989013672,-0.021243123337626457,0.9794806241989136,0.0004092704424510632,0.04627213592175394,0.2196044921875,2704,-43.24463510513306,1258.0,-2.461184202898551
24,6,1806,87552,0.006121049,-0.00805727706028847,0.2,0.41625112295150757,0.027286695316433907,0.9789556264877319,0.0004092704424510632,0.5390434020664543,0.0145263671875,2720,-43.19860625267029,1258.0,-2.461184202898551
25,7,1808,88064,0.01721751,-0.021677559008821845,0.2,-0.4082127809524536,-0.02671334333717823,0.9790827035903931,0.0004092704424510632,0.00544170881039463,0.2332763671875,2736,-43.19657373428345,1258.0,-2.4612171571428574
26,7,1810,88576,0.007443412,-0.004369663758552633,0.2,0.6915221214294434,0.07264921069145203,0.9791659116744995,0.0004092704424510632,0.3851081542670727,0.0118408203125,2752,-43.19061255455017,1258.0,-2.4612171571428574
27,7,1812,89088,0.016168423,-0.02106276259291917,0.2,-2.0913960933685303,-0.018544549122452736,0.9792815446853638,0.0004092704424510632,0.003678284825582523,0.23779296875,2768,-43.19572377204895,1258.0,-2.4612171571428574
28,7,1814,89600,0.020654563,-0.02499220437312033,0.2,-0.09324657917022705,-0.0327986478805542,0.9771990180015564,0.0004092704424510632,0.0029683352950087283,0.2171630859375,2784,-43.17179203033447,1258.0,-2.4614847042253523
29,8,1813,90112,0.008359028,-0.010593117243843153,0.2,0.47941339015960693,0.03167284280061722,0.9759753346443176,0.0004092704424510632,0.42265604180283844,0.031494140625,2800,-43.105798840522766,1258.0,-2.4614847042253523
30,8,1812,90624,0.02391066,-0.030396328031201847,0.2,-1.7424263954162598,-0.03477669134736061,0.9760732054710388,0.0004092704424510632,0.007481938358978368,0.29296875,2816,-43.09105837345123,1258.0,-2.459629138888889
31,8,1811,91136,0.013398221,-0.009599997421901207,0.2,0.47736018896102905,0.021841490641236305,0.9769535660743713,0.0004092704424510632,0.3802428364288062,0.049072265625,2832,-43.10751974582672,1258.0,-2.459629138888889
32,9,1813,91648,0.017177163,-0.017338403427856974,0.2,0.24892586469650269,-0.017314963042736053,0.9759019017219543,0.0004092704424510632,0.004765976875205524,0.1981201171875,2848,-43.115415811538696,1258.0,-2.459629138888889
33,9,1816,92160,0.018218119,-0.022135583480121568,0.2,-1.2259573936462402,-0.029924362897872925,0.9763999581336975,0.0004092704424510632,0.0056373308470938355,0.196533203125,2864,-43.09267270565033,1258.0,-2.46045598630137
34,9,1818,92672,0.0044538793,-0.0032065978448372334,0.2,0.37507474422454834,0.06097273901104927,0.9765759110450745,0.0004092704424510632,0.6979920391459018,0.0118408203125,2880,-43.115638852119446,1258.0,-2.46045598630137
35,9,1817,93184,0.017597355,-0.02123207796830684,0.2,-1.4643442630767822,-0.02987709641456604,0.9753959774971008,0.0004092704424510632,0.006526920187752694,0.2532958984375,2896,-43.09831774234772,1258.0,-2.4611263378378383
36,10,1816,93696,0.006089246,-0.006625561472901609,0.2,0.5272367000579834,0.07369020581245422,0.9752790331840515,0.0004092704424510632,0.5550999967381358,0.021240234375,2912,-43.07070219516754,1258.0,-2.4611263378378383
37,10,1812,94208,0.020234909,-0.027195619564736262,0.2,-0.42723798751831055,-0.02658270113170147,0.9741137623786926,0.0004092704424510632,0.003621292555180844,0.2777099609375,2928,-43.056326031684875,1258.0,-2.4611263378378383
38,10,1811,94720,0.020070046,-0.0263570366660133,0.2,-0.23926126956939697,-0.04319096729159355,0.973300576210022,0.0004092704424510632,0.0025392041279701516,0.26171875,2944,-43.00996744632721,1258.0,-2.460816546666667
39,11,1811,95232,0.005937651,-0.006510060396976769,0.2,0.466084361076355,0.05408405512571335,0.9730299711227417,0.0004092704424510632,0.7744191759265959,0.018310546875,2960,-42.997520327568054,1258.0,-2.460816546666667
40,11,1811,95744,0.018354662,-0.021140883894986473,0.2,-2.6805784702301025,-0.025302112102508545,0.9731252789497375,0.0004092704424510632,0.018376755208009854,0.193115234375,2976,-42.99114429950714,1258.0,-2.459522263157895
41,11,1813,96256,0.004888609,-0.0008344645757460967,0.2,0.38693416118621826,0.06260403990745544,0.9736813902854919,0.0004092704424510632,0.8273497929330915,0.0048828125,2992,-43.007954359054565,1258.0,-2.459522263157895
42,11,1814,96768,0.01714471,-0.021988126070937142,0.2,-0.757400393486023,-0.033288028091192245,0.9744917154312134,0.0004092704424510632,0.006458367075538263,0.2255859375,3008,-43.02620267868042,1258.0,-2.459522263157895
43,12,1812,97280,0.025379919,-0.03242404559568968,0.2,0.547255277633667,-0.04079624265432358,0.9743003845214844,0.0004092704424510632,0.008593730177381076,0.3134765625,3024,-43.03472816944122,1258.0,-2.459777376623377
44,12,1812,97792,0.0068545863,-0.007872140864492394,0.2,0.6980571150779724,0.056785307824611664,0.9741564989089966,0.0004092704424510632,0.41842019208706915,0.0452880859375,3040,-43.03070294857025,1258.0,-2.459777376623377
45,12,1811,98304,0.021893397,-0.026217341372102965,0.2,-3.1605119705200195,-0.02827705815434456,0.9742149710655212,0.0004092704424510632,0.011758673121221364,0.257080078125,3056,-43.02703261375427,1258.0,-2.460945423076923
46,13,1810,98816,0.0038700888,0.00040059155799099244,0.2,0.2719799280166626,0.07841146737337112,0.9742187261581421,0.0004092704424510632,0.6523900397587568,0.01513671875,3072,-43.02923250198364,1258.0,-2.460945423076923
47,13,1809,99328,0.031784665,-0.03007563969003968,0.2,-0.1912761926651001,-0.03990015387535095,0.9743730425834656,0.0004092704424510632,0.006248986144782975,0.3182373046875,3088,-43.03072667121887,1258.0,-2.460945423076923
48,13,1810,99840,0.022427298,-0.029188561769842636,0.2,0.692103385925293,-0.01928046904504299,0.9735175967216492,0.0004092704424510632,0.0391394414473325,0.2908935546875,3104,-43.02594351768494,1258.0,-2.4628234430379745
49,13,1809,100352,0.02063094,-0.01793477387400344,0.2,0.84331214427948,-0.014065030962228775,0.9734039306640625,0.0004092704424510632,0.14386442268732935,0.1187744140625,3120,-43.00897777080536,1258.0,-2.4628234430379745
50,14,1809,100864,0.023362078,-0.02860935268108733,0.2,-3.50148868560791,-0.031126059591770172,0.9730862975120544,0.0004092704424510632,0.032059968914836645,0.278076171875,3136,-43.00628089904785,1258.0,-2.460086025
51,14,1809,101376,0.008384921,-0.0051542262226575986,0.2,0.4282963275909424,0.1182347759604454,0.9729329943656921,0.0004092704424510632,0.606195435160771,0.033935546875,3152,-42.98787558078766,1258.0,-2.460086025
52,14,1809,101888,0.03328381,-0.0368519081530394,0.2,-0.1265343427658081,-0.05270656570792198,0.974381685256958,0.0004092704424510632,0.0053303542954381555,0.33056640625,3168,-43.00067186355591,1258.0,-2.460086025
53,15,1808,102400,0.009711742,-0.00855508234235458,0.2,0.6011730432510376,0.05620577558875084,0.9749699234962463,0.0004092704424510632,0.37267170986160636,0.0361328125,3184,-43.03878140449524,1258.0,-2.4600272839506174
54,15,1808,102912,0.030487306,-0.02527513584936969,0.2,0.9661508202552795,-0.024474337697029114,0.9744341373443604,0.0004092704424510632,0.02334681571664987,0.2979736328125,3200,-43.036949634552,1258.0,-2.4600272839506174
55,15,1809,103424,0.030371921,-0.030709664897585753,0.2,-5.406479358673096,-0.045655518770217896,0.9747552275657654,0.0004092704424510632,0.015439158218214288,0.285400390625,3216,-43.02443981170654,1258.0,-2.4599309878048783
56,15,1810,103936,0.0073177903,-0.008994880528916838,0.2,0.32005953788757324,0.07931187003850937,0.9748866558074951,0.0004092704424510632,1.0339058265089989,0.029296875,3232,-43.03773212432861,1258.0,-2.4599309878048783
57,16,1811,104448,0.015822552,-0.027888819720828906,0.2,-0.20863676071166992,-0.03882886469364166,0.9739312529563904,0.0004092704424510632,0.006262031631194986,0.231689453125,3248,-43.02081632614136,1258.0,-2.459144698795181
58,16,1808,104960,0.0054423665,-0.0031809016691113357,0.2,0.660969614982605,0.08468635380268097,0.9735245704650879,0.0004092704424510632,0.8507343116216362,0.0340576171875,3264,-42.9936318397522,1258.0,-2.459144698795181
59,16,1806,105472,0.015436863,-0.022023990240995772,0.2,-0.14100348949432373,-0.024069208651781082,0.970998227596283,0.0004092704424510632,0.00836409252951853,0.2467041015625,3280,-42.95326507091522,1258.0,-2.459144698795181
60,16,1808,105984,0.017185047,-0.023503158168750815,0.2,-1.105600357055664,-0.036069389432668686,0.9691749215126038,0.0004092704424510632,0.0032724128977861255,0.2305908203125,3296,-42.87001156806946,1258.0,-2.457987166666667
61,17,1808,106496,0.007170446,-0.00899974447384011,0.2,0.3965200185775757,0.05050242692232132,0.9690024256706238,0.0004092704424510632,1.0795383758377284,0.0506591796875,3312,-42.83075392246246,1258.0,-2.457987166666667
62,17,1809,107008,0.019968465,-0.02183083226555027,0.2,-2.05019474029541,-0.025758996605873108,0.9682238101959229,0.0004092704424510632,0.015028642548713833,0.2216796875,3328,-42.81874167919159,1258.0,-2.4594709529411767
63,17,1810,107520,0.0060025267,-0.007026688734185882,0.2,0.358328640460968,0.11551672220230103,0.9682354927062988,0.0004092704424510632,1.0371739219408482,0.0245361328125,3344,-42.80246317386627,1258.0,-2.4594709529411767
64,18,1812,108032,0.022442168,-0.03161901904968545,0.2,-0.1621941328048706,-0.04848848283290863,0.9665600657463074,0.0004092704424510632,0.0034930132496810984,0.2943115234375,3360,-42.77894616127014,1258.0,-2.4594709529411767
65,18,1811,108544,0.01527129,-0.021200345101533458,0.2,-0.7313364744186401,-0.04194408655166626,0.9670229554176331,0.0004092704424510632,0.0027437643366283737,0.2147216796875,3376,-42.739113569259644,1258.0,-2.456447581395349
66,18,1811,109056,0.006378747,-0.006111685281211976,0.2,0.3838692307472229,0.025666335597634315,0.9672954678535461,0.0004092704424510632,1.0706782173365355,0.0230712890625,3392,-42.754199862480164,1258.0,-2.456447581395349
67,18,1810,109568,0.023558829,-0.02431060973322019,0.2,-1.6359140872955322,-0.029086846858263016,0.9683865904808044,0.0004092704424510632,0.016706002003047615,0.2288818359375,3408,-42.76951003074646,1258.0,-2.4578136551724143
68,19,1809,110080,0.0058867633,-0.00515545056987321,0.2,0.5076396465301514,0.06802091002464294,0.9685673713684082,0.0004092704424510632,0.7733715116046369,0.0157470703125,3424,-42.79339063167572,1258.0,-2.4578136551724143
69,19,1810,110592,0.013774938,-0.02008832839783281,0.2,-0.792012095451355,-0.026396142318844795,0.9669344425201416,0.0004092704424510632,0.004782253745361231,0.21044921875,3440,-42.773104190826416,1258.0,-2.4578136551724143
70,19,1810,111104,0.01626724,-0.030663676108815707,0.2,0.22228938341140747,-0.04063422977924347,0.9663257002830505,0.0004092704424510632,0.0033111222001025453,0.273681640625,3456,-42.731125593185425,1258.0,-2.456848238636364
71,20,1810,111616,0.004509012,-0.00255333750101272,0.2,0.5723706483840942,0.10551390051841736,0.9661961197853088,0.0004092704424510632,0.6504924974869937,0.0040283203125,3472,-42.724127888679504,1258.0,-2.456848238636364
72,20,1808,112128,0.019540062,-0.024396335327764973,0.2,-0.6857551336288452,-0.030689643695950508,0.9648598432540894,0.0004092704424510632,0.011492871912196279,0.2275390625,3488,-42.705803871154785,1258.0,-2.4602492247191012
73,20,1806,112640,0.0042698537,-0.0029543838172685355,0.2,0.41505491733551025,0.3066355288028717,0.9644115567207336,0.0004092704424510632,1.1963825006969273,0.010009765625,3504,-42.66092383861542,1258.0,-2.4602492247191012
74,20,1805,113152,0.024439344,-0.02730961822089739,0.2,-0.9343065023422241,-0.03383611887693405,0.9635719656944275,0.0004092704424510632,0.01040348643437028,0.2586669921875,3520,-42.64862358570099,1258.0,-2.4602492247191012
75,21,1805,113664,0.0154700875,-0.01809854927705601,0.2,0.6772834062576294,0.003389079123735428,0.9632226824760437,0.0004092704424510632,0.08119740954134613,0.14794921875,3536,-42.62066864967346,1258.0,-2.460302922222222
76,21,1803,114176,0.01031406,-0.010721806014771573,0.2,0.8221757411956787,0.046912431716918945,0.963661789894104,0.0004092704424510632,0.2740935238543898,0.055908203125,3552,-42.62601351737976,1258.0,-2.460302922222222
77,21,1802,114688,0.025302753,-0.0236502907355316,0.2,-4.637828826904297,-0.03445090726017952,0.9635987281799316,0.0004092704424510632,0.02656074916012585,0.224609375,3568,-42.635616064071655,1258.0,-2.4604397472527473
78,22,1801,115200,0.010497661,-0.0051900510443374515,0.2,0.5332481861114502,0.0719522088766098,0.9638783931732178,0.0004092704424510632,0.8275651498697698,0.0419921875,3584,-42.645129561424255,1258.0,-2.4604397472527473
79,22,1800,115712,0.026080301,-0.023824640607926995,0.2,-1.5096461772918701,-0.02959297224879265,0.9656882286071777,0.0004092704424510632,0.018186846107710153,0.2740478515625,3600,-42.6762660741806,1258.0,-2.4604397472527473
80,22,1797,116224,0.010272948,-0.007298828073544428,0.2,0.6994893550872803,0.13264667987823486,0.9662543535232544,0.0004092704424510632,0.473966124933213,0.0374755859375,3616,-42.726874470710754,1258.0,-2.4610917717391305
81,23,1795,116736,0.03999525,-0.020842871483182535,0.2,0.9355822801589966,-0.025722574442625046,0.9654883742332458,0.0004092704424510632,0.06514778424752876,0.259765625,3632,-42.722368597984314,1258.0,-2.4610917717391305
82,23,1792,117248,0.02913341,-0.0349486404156778,0.2,-3.7865896224975586,-0.03995446115732193,0.9651298522949219,0.0004092704424510632,0.021703116421122104,0.365478515625,3648,-42.694563031196594,1258.0,-2.4613095161290324
83,23,1790,117760,0.0061586187,-0.0013016451121075079,0.2,0.623674213886261,0.10043848305940628,0.9652706384658813,0.0004092704424510632,0.9212958253920078,0.039306640625,3664,-42.69163715839386,1258.0,-2.4613095161290324
84,24,1788,118272,0.02852817,-0.025049955409485847,0.2,-1.2569725513458252,-0.027614641934633255,0.9646602869033813,0.0004092704424510632,0.010747992506367154,0.3126220703125,3680,-42.68814313411713,1258.0,-2.459151989361702
85,24,1786,118784,0.013567643,-0.010552377294516191,0.2,0.6911268830299377,0.30828747153282166,0.9641918540000916,0.0004092704424510632,0.7588909799233079,0.081298828125,3696,-42.655364751815796,1258.0,-2.459151989361702
86,24,1787,119296,0.017479412,-0.030558591766748577,0.2,-0.3568875789642334,-0.048941485583782196,0.9621536135673523,0.0004092704424510632,0.002823340633767657,0.2607421875,3712,-42.622668743133545,1258.0,-2.459151989361702
87,24,1788,119808,0.016515292,-0.024713389757380355,0.2,-1.6076633930206299,-0.037288323044776917,0.9604269862174988,0.0004092704424510632,0.0026880606965278275,0.2542724609375,3728,-42.551663756370544,1258.0,-2.4581735263157896
88,25,1789,120320,0.005670538,-0.005322703218553215,0.2,0.3878685235977173,0.052341118454933167,0.9601646661758423,0.0004092704424510632,1.2818451984785497,0.0169677734375,3744,-42.51644515991211,1258.0,-2.4581735263157896
89,25,1788,120832,0.0191574,-0.02284440098446794,0.2,-1.5177040100097656,-0.0253603532910347,0.9591841697692871,0.0004092704424510632,0.011917061623535119,0.2410888671875,3760,-42.49987292289734,1258.0,-2.4579850208333336
