time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/loss,train/approx_kl,train/n_updates,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/clip_fraction,train/std,train/value_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
5632,11,4,1355,-0.024899747222661972,0.0268225,160,0.2,-0.0377462701726472,-43.88896322250366,0.0004092704424510632,0.3887939453125,0.9974907636642456,0.011194673294085078,0.005225419998168945,-2.2514607499999997,1258.0
6144,12,4,1348,-0.029428306967020035,0.017188981,176,0.2,-0.023708306485787034,-43.89361393451691,0.0004092704424510632,0.2535400390625,0.9966785907745361,0.0016469202910229797,0.03347867727279663,-2.2514607499999997,1258.0
6656,13,4,1342,-0.048847466707229614,0.025646344,192,0.2,-0.031176317657809705,-43.8804612159729,0.0004092704424510632,0.341552734375,0.9974093437194824,0.004362800260423683,0.05507785081863403,-2.2333191999999995,1258.0
7168,14,5,1338,-0.014970527030527592,0.020401422,208,0.2,-0.021825852512847632,-43.88975131511688,0.0004092704424510632,0.2646484375,0.9963192343711853,0.018591120082419366,0.024450838565826416,-2.2333191999999995,1258.0
7680,15,5,1333,-0.05060139670968056,0.018230854,224,0.2,-0.03200794001168106,-43.82414698600769,0.0004092704424510632,0.3116455078125,0.993712842464447,0.004904635017737746,0.19523882865905762,-2.202712333333333,1258.0
8192,16,6,1330,-0.02541971206665039,0.019916905,240,0.2,-0.02923435001866892,-43.752084493637085,0.0004092704424510632,0.2978515625,0.9919368028640747,0.021733136934926733,0.07449227571487427,-2.202712333333333,1258.0
8704,17,6,1327,-0.02785281091928482,0.018368255,256,0.2,-0.02465199430298526,-43.728480100631714,0.0004092704424510632,0.24609375,0.9929378032684326,0.0018204333900939673,-0.13151979446411133,-2.202712333333333,1258.0
9216,18,6,1322,-0.029386822134256363,0.017347023,272,0.2,-0.02572129204054363,-43.77146124839783,0.0004092704424510632,0.2613525390625,0.9938104152679443,0.005380360504204873,0.10682410001754761,-2.2235701428571426,1258.0
9728,19,7,1319,-0.031710434705019,0.020804673,288,0.2,-0.02601666928967461,-43.77270996570587,0.0004092704424510632,0.2564697265625,0.9931603670120239,0.025042554538231343,0.0938727855682373,-2.2235701428571426,1258.0
10240,20,7,1317,-0.032644256949424744,0.020436082,304,0.2,-0.025937830738257617,-43.73716855049133,0.0004092704424510632,0.2587890625,0.9914030432701111,0.0036583033615897875,-0.719260573387146,-2.2306385000000004,1258.0
10752,21,8,1314,-0.007707780227065086,0.020578977,320,0.2,-0.02467687311946065,-43.69469916820526,0.0004092704424510632,0.27783203125,0.9909520149230957,0.027059171727159992,0.19387167692184448,-2.2306385000000004,1258.0
11264,22,8,1311,-0.04448074474930763,0.01849826,336,0.2,-0.02735146832128521,-43.67984485626221,0.0004092704424510632,0.2625732421875,0.9903525114059448,0.0033236270828638226,-0.06314957141876221,-2.2306385000000004,1258.0
11776,23,9,1307,-0.04310409352183342,0.04326522,352,0.2,-0.03130530484486371,-43.667510628700256,0.0004092704424510632,0.3369140625,0.990375280380249,0.004178624250926077,0.22888392210006714,-2.2582254444444447,1258.0
12288,24,9,1306,-0.013015834614634514,0.015971024,368,0.2,-0.019140898541081697,-43.67633259296417,0.0004092704424510632,0.21435546875,0.9905912280082703,0.025361540087033063,0.20287257432937622,-2.2582254444444447,1258.0
12800,25,9,1303,-0.034126944839954376,0.015324158,384,0.2,-0.02411684035905637,-43.66639506816864,0.0004092704424510632,0.215576171875,0.9896915555000305,0.012017134053166956,-0.2513620853424072,-2.2384266000000004,1258.0
13312,26,10,1301,-0.03114149533212185,0.015759617,400,0.2,-0.030389031569939107,-43.64128613471985,0.0004092704424510632,0.2994384765625,0.9892150163650513,0.01897440306493081,0.5540642142295837,-2.2384266000000004,1258.0
13824,27,10,1299,-0.029747260734438896,0.015500941,416,0.2,-0.022229658206924796,-43.619927287101746,0.0004092704424510632,0.223388671875,0.9881148338317871,0.002916904315497959,-2.7872214317321777,-2.2384266000000004,1258.0
14336,28,11,1298,-0.03306758776307106,0.018974395,432,0.2,-0.023699674784438685,-43.57398700714111,0.0004092704424510632,0.2342529296875,0.9864080548286438,0.003903481745510362,0.24627435207366943,-2.2341369090909096,1258.0
14848,29,11,1297,-0.03284896910190582,0.03753698,448,0.2,-0.02201222931034863,-43.537290811538696,0.0004092704424510632,0.296875,0.9863216876983643,0.01632181921740994,0.20371824502944946,-2.2341369090909096,1258.0
15360,30,11,1296,-0.01855325698852539,0.02142089,464,0.2,-0.023724494472844526,-43.53170156478882,0.0004092704424510632,0.241943359375,0.9856895208358765,0.005058956841821782,-0.7751994132995605,-2.222869916666667,1258.0
15872,31,12,1295,-0.031974174082279205,0.01607907,480,0.2,-0.01938752579735592,-43.532023668289185,0.0004092704424510632,0.2041015625,0.9868804812431335,0.02576256895554252,0.48807764053344727,-2.222869916666667,1258.0
16384,32,12,1294,-0.044621847569942474,0.019841721,496,0.2,-0.02939170146419201,-43.57772195339203,0.0004092704424510632,0.27587890625,0.9884225726127625,0.003255506861023605,-2.6745965480804443,-2.238281923076923,1258.0
16896,33,13,1293,-0.026455342769622803,0.02357453,512,0.2,-0.025882583111524582,-43.621246576309204,0.0004092704424510632,0.2667236328125,0.9895089268684387,0.040879615175072104,0.21399611234664917,-2.238281923076923,1258.0
17408,34,13,1292,-0.02778431586921215,0.025185587,528,0.2,-0.023331083153607324,-43.64489543437958,0.0004092704424510632,0.26025390625,0.9900146126747131,0.0033764322706701932,-1.9734885692596436,-2.238281923076923,1258.0
17920,35,13,1292,-0.029222147539258003,0.019021682,544,0.2,-0.0276242657128023,-43.66390335559845,0.0004092704424510632,0.2674560546875,0.9907186031341553,0.005823771876748651,0.05010586977005005,-2.249523071428572,1258.0
18432,36,14,1291,-0.015911387279629707,0.019976143,560,0.2,-0.02313522930489853,-43.671715259552,0.0004092704424510632,0.2340087890625,0.9906746745109558,0.04777573683531955,0.20653438568115234,-2.249523071428572,1258.0
18944,37,14,1291,-0.04721556976437569,0.026300095,576,0.2,-0.038332437979988754,-43.66101408004761,0.0004092704424510632,0.3203125,0.9897229671478271,0.004642028550733812,-0.20331323146820068,-2.2446896,1258.0
19456,38,15,1290,-0.019430387765169144,0.019389581,592,0.2,-0.028261586514418013,-43.63007605075836,0.0004092704424510632,0.2591552734375,0.9891108870506287,0.06362204853212461,0.2234358787536621,-2.2446896,1258.0
19968,39,15,1290,-0.02236783690750599,0.01485985,608,0.2,-0.022643896561930887,-43.633501291275024,0.0004092704424510632,0.2384033203125,0.9899221658706665,0.0021571543729805853,-2.7748851776123047,-2.2446896,1258.0
20480,40,15,1290,-0.051752783358097076,0.02327622,624,0.2,-0.02983093164220918,-43.64570093154907,0.0004092704424510632,0.27685546875,0.9897415041923523,0.005488492410222534,0.040220439434051514,-2.25213175,1258.0
20992,41,16,1290,-0.007240811362862587,0.01910917,640,0.2,-0.024186470749555156,-43.64089751243591,0.0004092704424510632,0.22509765625,0.9899687170982361,0.08061397774145007,0.1640508770942688,-2.25213175,1258.0
21504,42,16,1289,-0.03696760535240173,0.018838845,656,0.2,-0.027215407404582947,-43.64732050895691,0.0004092704424510632,0.2666015625,0.9900450110435486,0.0052705865309690125,-0.21533739566802979,-2.2539363529411767,1258.0
22016,43,17,1289,-0.012439113110303879,0.018095504,672,0.2,-0.02026686363387853,-43.6532427072525,0.0004092704424510632,0.2083740234375,0.9902838468551636,0.07100510300369933,0.48034417629241943,-2.2539363529411767,1258.0
22528,44,17,1288,-0.028247417882084846,0.023352414,688,0.2,-0.02670444182876963,-43.66646409034729,0.0004092704424510632,0.2645263671875,0.9908249974250793,0.0036724413621413987,-3.6295952796936035,-2.2539363529411767,1258.0
23040,45,17,1287,-0.0344514325261116,0.02137459,704,0.2,-0.02811991899216082,-43.6798290014267,0.0004092704424510632,0.28564453125,0.9912577271461487,0.005766168585978448,0.08422720432281494,-2.2622945000000003,1258.0
23552,46,18,1287,-0.011139044538140297,0.020336056,720,0.2,-0.023026733106235042,-43.692599415779114,0.0004092704424510632,0.1925048828125,0.9916121959686279,0.08288358116988093,0.33444416522979736,-2.2622945000000003,1258.0
24064,47,18,1286,-0.02602481283247471,0.014453554,736,0.2,-0.018695025428314693,-43.70197248458862,0.0004092704424510632,0.1798095703125,0.9921106100082397,0.0050272650114493445,-0.4319051504135132,-2.256103263157895,1258.0
24576,48,19,1286,-0.01211983896791935,0.022319127,752,0.2,-0.01984780965722166,-43.708462715148926,0.0004092704424510632,0.193359375,0.9916858077049255,0.12426049716304988,0.06459486484527588,-2.256103263157895,1258.0
25088,49,19,1286,-0.028001395985484123,0.018418597,768,0.2,-0.021493406704394147,-43.70267343521118,0.0004092704424510632,0.23046875,0.9923869371414185,0.0025554897147230804,-1.8350980281829834,-2.256103263157895,1258.0
25600,50,19,1284,-0.03476677089929581,0.01776485,784,0.2,-0.0249147204158362,-43.71068334579468,0.0004092704424510632,0.2423095703125,0.9918921589851379,0.005013609596062452,0.22312897443771362,-2.25377845,1258.0
26112,51,20,1284,-0.01753087528049946,0.017236613,800,0.2,-0.01988671562867239,-43.68395113945007,0.0004092704424510632,0.181640625,0.9910658597946167,0.11403013573726639,0.4507802128791809,-2.25377845,1258.0
26624,52,20,1283,-0.03641396388411522,0.0174981,816,0.2,-0.0212467437813757,-43.65893530845642,0.0004092704424510632,0.2144775390625,0.9904479384422302,0.011962805059738457,-2.0385210514068604,-2.2603230952380953,1258.0
27136,53,21,1282,-0.0025619789958000183,0.025669739,832,0.2,-0.023075662393239327,-43.658541440963745,0.0004092704424510632,0.1883544921875,0.9908483624458313,0.1283018991816789,0.2435678243637085,-2.2603230952380953,1258.0
27648,54,21,1282,-0.03756953403353691,0.019933973,848,0.2,-0.025784208919503726,-43.661128282547,0.0004092704424510632,0.2698974609375,0.9906614422798157,0.0028169829056423623,-4.407435417175293,-2.2603230952380953,1258.0
28160,55,21,1282,-0.022173108533024788,0.020918503,864,0.2,-0.023391816226649098,-43.64770817756653,0.0004092704424510632,0.2470703125,0.9898298382759094,0.006030522315995768,0.6281690001487732,-2.256960818181818,1258.0
28672,56,22,1282,-0.027473360300064087,0.03689565,880,0.2,-0.024718246335396543,-43.62764263153076,0.0004092704424510632,0.256103515625,0.9896280169487,0.04201110321446322,0.5629256963729858,-2.256960818181818,1258.0
29184,57,22,1282,-0.028863325715065002,0.027243638,896,0.2,-0.028859888116130605,-43.62762784957886,0.0004092704424510632,0.300537109375,0.9899077415466309,0.011701867697411217,-1.3195199966430664,-2.256784217391304,1258.0
29696,58,23,1282,-0.01581275463104248,0.017440151,912,0.2,-0.014323320225230418,-43.6391099691391,0.0004092704424510632,0.1097412109375,0.9904453158378601,0.0858255495550111,0.5519897937774658,-2.256784217391304,1258.0
30208,59,23,1282,-0.033634018152952194,0.021448009,928,0.2,-0.02576775461784564,-43.64638018608093,0.0004092704424510632,0.2679443359375,0.9901488423347473,0.0034392889865557663,-4.363682746887207,-2.2571272083333334,1258.0
30720,60,23,1281,-0.012034313753247261,0.021360945,944,0.2,-0.021937044366495684,-43.6280152797699,0.0004092704424510632,0.18212890625,0.9896912574768066,0.10274612496141344,0.45800524950027466,-2.2571272083333334,1258.0
31232,61,24,1280,-0.03421299532055855,0.020018496,960,0.2,-0.024637578550027683,-43.616671085357666,0.0004092704424510632,0.2767333984375,0.989083468914032,0.0030531583324773237,-2.899540901184082,-2.2571272083333334,1258.0
31744,62,24,1278,-0.029011469334363937,0.02149022,976,0.2,-0.02702246027183719,-43.61984872817993,0.0004092704424510632,0.2691650390625,0.9904143810272217,0.005210015020566061,0.05080270767211914,-2.2563703200000003,1258.0
32256,63,25,1278,-0.02859986573457718,0.023391139,992,0.2,-0.024166458475519903,-43.66106653213501,0.0004092704424510632,0.1678466796875,0.9911341071128845,0.11445846979040653,0.4277755618095398,-2.2563703200000003,1258.0
32768,64,25,1277,-0.02592487260699272,0.016230872,1008,0.2,-0.026730764642707072,-43.668166399002075,0.0004092704424510632,0.26806640625,0.9912068843841553,0.0033311351253360044,-0.9633468389511108,-2.252201076923077,1258.0
33280,65,26,1277,-0.01350553147494793,0.023836717,1024,0.2,-0.026167102580075152,-43.66580295562744,0.0004092704424510632,0.2445068359375,0.9904531240463257,0.16126833006273955,0.2136857509613037,-2.252201076923077,1258.0
33792,66,26,1277,-0.031517453491687775,0.024090908,1040,0.2,-0.02954523975495249,-43.62286961078644,0.0004092704424510632,0.3153076171875,0.989154040813446,0.002435703534501954,-3.5171594619750977,-2.252201076923077,1258.0
34304,67,26,1277,-0.040148038417100906,0.019279473,1056,0.2,-0.033386147930286825,-43.58542096614838,0.0004092704424510632,0.279541015625,0.9881806969642639,0.0073646351374918595,0.04996967315673828,-2.248418925925926,1258.0
34816,68,27,1276,-0.017305810004472733,0.02020464,1072,0.2,-0.020057741130585782,-43.55780017375946,0.0004092704424510632,0.1483154296875,0.986936628818512,0.12240262189880013,0.4389009475708008,-2.248418925925926,1258.0
35328,69,27,1276,-0.037048257887363434,0.018847909,1088,0.2,-0.02834781041019596,-43.530325412750244,0.0004092704424510632,0.2762451171875,0.9870450496673584,0.005557981079618912,-0.6739856004714966,-2.252748535714286,1258.0
35840,70,28,1276,-0.0051215775310993195,0.024373157,1104,0.2,-0.022878672374645248,-43.53864800930023,0.0004092704424510632,0.1494140625,0.9869324564933777,0.18472176301293075,0.2982485294342041,-2.252748535714286,1258.0
36352,71,28,1276,-0.042391423135995865,0.018355496,1120,0.2,-0.02938835862732958,-43.53399074077606,0.0004092704424510632,0.287353515625,0.987012505531311,0.004695874369645026,-2.3078460693359375,-2.252748535714286,1258.0
36864,72,28,1276,-0.0468006432056427,0.02345064,1136,0.2,-0.02710797038162127,-43.529927492141724,0.0004092704424510632,0.2740478515625,0.9864117503166199,0.007293319198652171,0.06849682331085205,-2.2556584137931037,1258.0
37376,73,29,1276,-0.0022401660680770874,0.018678375,1152,0.2,-0.020206070141284727,-43.50808668136597,0.0004092704424510632,0.1611328125,0.9858691096305847,0.18421314063016325,0.4354320168495178,-2.2556584137931037,1258.0
37888,74,29,1276,-0.032214269042015076,0.021118354,1168,0.2,-0.0258556249900721,-43.48189687728882,0.0004092704424510632,0.264404296875,0.9846339225769043,0.006838088986114599,-0.03387606143951416,-2.2583841333333337,1258.0
38400,75,30,1276,-0.008868120610713959,0.01946899,1184,0.2,-0.018722031207289547,-43.45693004131317,0.0004092704424510632,0.1209716796875,0.9846507906913757,0.20688267517834902,0.3337961435317993,-2.2583841333333337,1258.0
38912,76,30,1276,-0.03080868534743786,0.015156586,1200,0.2,-0.01985784118733136,-43.44123315811157,0.0004092704424510632,0.227294921875,0.9829831719398499,0.006398771591193508,-2.5630953311920166,-2.2583841333333337,1258.0
39424,77,30,1275,-0.03121664933860302,0.025823493,1216,0.2,-0.027312821301165968,-43.40642774105072,0.0004092704424510632,0.3145751953125,0.9837760329246521,0.005259601886791643,0.19616734981536865,-2.254150161290323,1258.0
39936,78,31,1275,-0.005061835050582886,0.019934421,1232,0.2,-0.01852639255230315,-43.44112741947174,0.0004092704424510632,0.138671875,0.9846981763839722,0.14333116728812456,0.5472617149353027,-2.254150161290323,1258.0
40448,79,31,1275,-0.028841374441981316,0.014215242,1248,0.2,-0.020754316414240748,-43.44172382354736,0.0004092704424510632,0.21533203125,0.9834173917770386,0.005164098307432141,-1.5776939392089844,-2.25785853125,1258.0
40960,80,32,1275,0.008257616311311722,0.022910241,1264,0.2,-0.020809793946682476,-43.39326202869415,0.0004092704424510632,0.1639404296875,0.9822314381599426,0.19231364130973816,0.5548632144927979,-2.25785853125,1258.0
41472,81,32,1275,-0.03267155587673187,0.02254792,1280,0.2,-0.027486168866744265,-43.38437056541443,0.0004092704424510632,0.2911376953125,0.9832478761672974,0.002637710374983726,-4.3911943435668945,-2.25785853125,1258.0
41984,82,32,1275,-0.033151041716337204,0.017408445,1296,0.2,-0.02516110596479848,-43.405219078063965,0.0004092704424510632,0.2447509765625,0.9827907681465149,0.006987382599618286,0.33688509464263916,-2.256818787878788,1258.0
42496,83,33,1275,-0.02502543479204178,0.026136566,1312,0.2,-0.02175460736907553,-43.39348244667053,0.0004092704424510632,0.1922607421875,0.9828651547431946,0.11763135867659003,0.4052633047103882,-2.256818787878788,1258.0
43008,84,33,1275,-0.029853837564587593,0.018402915,1328,0.2,-0.025091035218792967,-43.43407201766968,0.0004092704424510632,0.2489013671875,0.9856898784637451,0.011193052414455451,-1.032273292541504,-2.2638483529411766,1258.0
43520,85,34,1274,0.009382596239447594,0.017744955,1344,0.2,-0.018397945095784962,-43.50199496746063,0.0004092704424510632,0.1572265625,0.9863896369934082,0.16919340135063976,0.5759340524673462,-2.2638483529411766,1258.0
44032,86,34,1274,-0.03164592757821083,0.017364485,1360,0.2,-0.020578151452355087,-43.508029103279114,0.0004092704424510632,0.2406005859375,0.9867321848869324,0.003999021402705694,-6.793944835662842,-2.2642572285714286,1258.0
44544,87,34,1274,-0.015924589708447456,0.023146981,1376,0.2,-0.02357048050907906,-43.515323877334595,0.0004092704424510632,0.1910400390625,0.9868640303611755,0.22054298629518598,0.33475255966186523,-2.2642572285714286,1258.0
45056,88,35,1274,-0.03991181030869484,0.019456621,1392,0.2,-0.027004782750736922,-43.511525988578796,0.0004092704424510632,0.2774658203125,0.9862232804298401,0.004914894685498439,-0.8920352458953857,-2.2642572285714286,1258.0
45568,89,35,1275,-0.037241894751787186,0.022034965,1408,0.2,-0.03144936860189773,-43.48896241188049,0.0004092704424510632,0.300537109375,0.9855882525444031,0.006836792730609886,0.09666472673416138,-2.262882916666667,1258.0
46080,90,36,1275,0.0032045170664787292,0.021699835,1424,0.2,-0.022380833252100274,-43.466354966163635,0.0004092704424510632,0.1422119140625,0.9851690530776978,0.18541532149538398,0.6329706311225891,-2.262882916666667,1258.0
46592,91,36,1275,-0.03742905333638191,0.020604623,1440,0.2,-0.025880098648485728,-43.46804761886597,0.0004092704424510632,0.250244140625,0.9856507778167725,0.005598393989203032,-6.028476715087891,-2.268043054054054,1258.0
47104,92,36,1275,0.015755143016576767,0.015660081,1456,0.2,-0.015955646194925066,-43.48049855232239,0.0004092704424510632,0.0908203125,0.985675573348999,0.28133152797818184,0.5111619234085083,-2.268043054054054,1258.0
47616,93,37,1275,-0.04559595510363579,0.01912871,1472,0.2,-0.02397902123630047,-43.48570990562439,0.0004092704424510632,0.2568359375,0.9860360026359558,0.0025575956933607813,-2.2241837978363037,-2.268043054054054,1258.0
48128,94,37,1275,-0.02710472047328949,0.021952348,1488,0.2,-0.026979642498190515,-43.48481595516205,0.0004092704424510632,0.2728271484375,0.9858189821243286,0.007613726396812126,0.03602093458175659,-2.271094131578947,1258.0
48640,95,38,1275,0.015257686376571655,0.0119318515,1504,0.2,-0.008954156473919284,-43.47814655303955,0.0004092704424510632,0.066162109375,0.9857969880104065,0.2665522494353354,0.5019863247871399,-2.271094131578947,1258.0
49152,96,38,1275,-0.031023146584630013,0.0186248,1520,0.2,-0.025150349421892315,-43.495208501815796,0.0004092704424510632,0.2694091796875,0.987225353717804,0.006474204041296616,-1.239048957824707,-2.2713449999999997,1258.0
49664,97,38,1275,0.019230645149946213,0.015606691,1536,0.2,-0.014718847152835224,-43.53072154521942,0.0004092704424510632,0.139404296875,0.9875228404998779,0.3144111344590783,0.6243709325790405,-2.2713449999999997,1258.0
50176,98,39,1274,-0.03199122101068497,0.022243155,1552,0.2,-0.02705365652218461,-43.54117774963379,0.0004092704424510632,0.2921142578125,0.9886048436164856,0.0034285970468772575,-3.6979246139526367,-2.2713449999999997,1258.0
50688,99,39,1274,-0.03962552919983864,0.018235002,1568,0.2,-0.030571984010748565,-43.59156620502472,0.0004092704424510632,0.31005859375,0.9898625016212463,0.005362618452636525,0.007671713829040527,-2.2714641,1258.0
51200,100,40,1273,0.0052768774330616,0.015123589,1584,0.2,-0.018975947285071015,-43.61101841926575,0.0004092704424510632,0.096435546875,0.9899719953536987,0.5544133274815977,0.04438495635986328,-2.2714641,1258.0
51712,101,40,1273,-0.04179088771343231,0.021941211,1600,0.2,-0.023194812078145333,-43.5965838432312,0.0004092704424510632,0.241455078125,0.988610565662384,0.01971676026005298,-1.267716646194458,-2.2741560731707318,1258.0
52224,102,41,1273,0.0010638274252414703,0.02361752,1616,0.2,-0.02126507431967184,-43.560476183891296,0.0004092704424510632,0.1187744140625,0.9880642294883728,0.26512875175103545,0.3880102038383484,-2.2741560731707318,1258.0
52736,103,41,1273,-0.020999420434236526,0.023762975,1632,0.2,-0.025496917151031084,-43.552186131477356,0.0004092704424510632,0.29931640625,0.9882850050926208,0.0041355978246429,-2.2944633960723877,-2.2741560731707318,1258.0
53248,104,41,1273,-0.0314229317009449,0.017087135,1648,0.2,-0.025832889485172927,-43.568626046180725,0.0004092704424510632,0.2469482421875,0.9893704056739807,0.006173700152430683,0.12145024538040161,-2.274180738095238,1258.0
53760,105,42,1273,0.007839584723114967,0.016973784,1664,0.2,-0.020733228084282018,-43.60006630420685,0.0004092704424510632,0.1138916015625,0.9897710084915161,0.26517771906219423,0.5539950728416443,-2.274180738095238,1258.0
54272,106,42,1273,-0.02910679578781128,0.019463934,1680,0.2,-0.02085069884196855,-43.60633075237274,0.0004092704424510632,0.2288818359375,0.9899939894676208,0.0069223517857608385,-0.8358832597732544,-2.274855953488372,1258.0
54784,107,43,1273,0.03704392910003662,0.012279836,1696,0.2,-0.01141162947169505,-43.61012089252472,0.0004092704424510632,0.048583984375,0.9897136092185974,0.5401344771962613,0.14766556024551392,-2.274855953488372,1258.0
55296,108,43,1272,-0.039640672504901886,0.025820566,1712,0.2,-0.02911925881926436,-43.57842242717743,0.0004092704424510632,0.29345703125,0.9878047108650208,0.003873799796565436,-1.8763976097106934,-2.274855953488372,1258.0
55808,109,43,1272,-0.035507701337337494,0.024056464,1728,0.2,-0.027619471831712872,-43.52333891391754,0.0004092704424510632,0.302978515625,0.9870008826255798,0.014445565902860835,0.5200890302658081,-2.2771098409090906,1258.0
56320,110,44,1272,-0.017007363960146904,0.018776406,1744,0.2,-0.01771823814488016,-43.5088095664978,0.0004092704424510632,0.1224365234375,0.9866926670074463,0.228380520013161,0.6336714029312134,-2.2771098409090906,1258.0
56832,111,44,1272,-0.024103518575429916,0.016814597,1760,0.2,-0.029013928695349023,-43.481568932533264,0.0004092704424510632,0.277099609375,0.9853766560554504,0.026381043891888112,0.15258264541625977,-2.278351133333333,1258.0
57344,112,45,1272,0.05175061896443367,0.015564304,1776,0.2,-0.016604064527200535,-43.44936406612396,0.0004092704424510632,0.099365234375,0.9846864938735962,0.3831622307188809,0.8135520219802856,-2.278351133333333,1258.0
57856,113,45,1272,-0.026520732790231705,0.020093897,1792,0.2,-0.020942991497577168,-43.41766846179962,0.0004092704424510632,0.2183837890625,0.9832165837287903,0.024770674266619608,-6.711826801300049,-2.278351133333333,1258.0
58368,114,45,1272,-0.00901331938803196,0.023331145,1808,0.2,-0.02182073736912571,-43.37238585948944,0.0004092704424510632,0.181640625,0.9821797609329224,0.09651982295326889,0.567312479019165,-2.2792774782608696,1258.0
58880,115,46,1272,-0.008891662582755089,0.046800237,1824,0.2,-0.025628263712860644,-43.32573485374451,0.0004092704424510632,0.364013671875,0.9804931282997131,0.1576416906900704,0.7253169417381287,-2.2792774782608696,1258.0
59392,116,46,1272,-0.02542562037706375,0.013760351,1840,0.2,-0.025655966965132393,-43.28971445560455,0.0004092704424510632,0.2470703125,0.979971170425415,0.014687477931147441,-0.09527802467346191,-2.2799926170212763,1258.0
59904,117,47,1272,0.04912461340427399,0.011276651,1856,0.2,-0.010001814109273255,-43.28467333316803,0.0004092704424510632,0.058349609375,0.9800583124160767,0.359232236398384,0.2712177634239197,-2.2799926170212763,1258.0
60416,118,47,1272,-0.038139935582876205,0.013996471,1872,0.2,-0.024124697083607316,-43.2992969751358,0.0004092704424510632,0.2132568359375,0.9808465838432312,0.002668827226443682,-1.7848730087280273,-2.2773109166666665,1258.0
60928,119,47,1272,0.02234828472137451,0.009541014,1888,0.2,-0.012104021137929522,-43.324320793151855,0.0004092704424510632,0.0452880859375,0.9812363386154175,0.4252253230661154,0.5789576172828674,-2.2773109166666665,1258.0
61440,120,48,1272,-0.0325227715075016,0.018159647,1904,0.2,-0.025298701861174777,-43.31466567516327,0.0004092704424510632,0.264892578125,0.9803701639175415,0.0027449629706097767,-3.8029022216796875,-2.2773109166666665,1258.0
61952,121,48,1272,-0.03744307905435562,0.025651343,1920,0.2,-0.03236921958159655,-43.29227364063263,0.0004092704424510632,0.3145751953125,0.9803482890129089,0.006125785308540799,0.047734200954437256,-2.2803444897959184,1258.0
62464,122,49,1272,0.027454081922769547,0.014386572,1936,0.2,-0.015963125057169236,-43.29731500148773,0.0004092704424510632,0.0789794921875,0.9805942177772522,0.4023780510760844,0.5940179824829102,-2.2803444897959184,1258.0
62976,123,49,1272,-0.023723391816020012,0.016489308,1952,0.2,-0.023089750990038738,-43.27854800224304,0.0004092704424510632,0.2266845703125,0.9791719317436218,0.006104484389652498,-0.6810935735702515,-2.27896946,1258.0
63488,124,49,1272,0.09053380787372589,0.016552305,1968,0.2,-0.011340214783558622,-43.24093949794769,0.0004092704424510632,0.0972900390625,0.9786568284034729,0.2906154920347035,0.694664478302002,-2.27896946,1258.0
64000,125,50,1272,-0.026470543816685677,0.019355705,1984,0.2,-0.027963868429651484,-43.25256049633026,0.0004092704424510632,0.2816162109375,0.9801899790763855,0.0034823289643099997,-9.738655090332031,-2.27896946,1258.0
