time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/loss,train/approx_kl,train/n_updates,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/clip_fraction,train/std,train/value_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
17408,34,13,1279,-0.03586417809128761,0.020574577,528,0.2,-0.03046623281261418,-43.49372327327728,0.0004092704424510632,0.2576904296875,0.9848042726516724,0.0037459250233951025,-0.040845394134521484,-2.3177155384615387,1258.0
17920,35,14,1277,-0.026886317878961563,0.0170115,544,0.2,-0.0239528322708793,-43.45637559890747,0.0004092704424510632,0.2266845703125,0.9839529395103455,0.005391599013819359,0.0002352595329284668,-2.3163869999999998,1258.0
18432,36,14,1276,0.010863766074180603,0.023494197,560,0.2,-0.026775888094562106,-43.415085554122925,0.0004092704424510632,0.2730712890625,0.9815131425857544,0.09326361329294741,0.000886082649230957,-2.3163869999999998,1258.0
18944,37,14,1275,-0.0270877406001091,0.029888825,576,0.2,-0.026594228271278553,-43.36554002761841,0.0004092704424510632,0.270751953125,0.9822476506233215,0.003710138495080173,0.04315388202667236,-2.3136102,1258.0
19456,38,15,1275,0.008102990686893463,0.020460919,592,0.2,-0.02415779542934615,-43.38251733779907,0.0004092704424510632,0.273193359375,0.9811390042304993,0.09498391952365637,0.00032335519790649414,-2.3136102,1258.0
19968,39,15,1274,-0.028351865708827972,0.017633319,608,0.2,-0.026834596996195614,-43.32887399196625,0.0004092704424510632,0.250244140625,0.9794076681137085,0.0027854219879372977,-0.031089305877685547,-2.3136102,1258.0
20480,40,16,1273,-0.032881006598472595,0.016182233,624,0.2,-0.025322413857793435,-43.27781963348389,0.0004092704424510632,0.2117919921875,0.9781929850578308,0.00520294313901104,0.0025255680084228516,-2.3084553125000005,1258.0
20992,41,16,1272,0.02360953763127327,0.01797046,640,0.2,-0.023576187202706933,-43.2612419128418,0.0004092704424510632,0.2275390625,0.9780763387680054,0.10862347017973661,0.0017514824867248535,-2.3084553125000005,1258.0
21504,42,16,1271,-0.026837818324565887,0.019251563,656,0.2,-0.022723923044395633,-43.265177488327026,0.0004092704424510632,0.208984375,0.9786614775657654,0.005623816039587837,0.30496299266815186,-2.306767823529412,1258.0
22016,43,17,1271,-0.003706216812133789,0.018104754,672,0.2,-0.02404125389875844,-43.28793394565582,0.0004092704424510632,0.278076171875,0.9789208173751831,0.08848967519588768,0.04133880138397217,-2.306767823529412,1258.0
22528,44,17,1270,-0.06400642544031143,0.0316178,688,0.2,-0.03420542340609245,-43.297255873680115,0.0004092704424510632,0.3116455078125,0.9797283411026001,0.002048378562903963,-0.4405999183654785,-2.306767823529412,1258.0
23040,45,18,1270,-0.035674210637807846,0.016306536,704,0.2,-0.02359286717546638,-43.33942258358002,0.0004092704424510632,0.21044921875,0.9816502332687378,0.006895361177157611,0.01830291748046875,-2.305025055555556,1258.0
23552,46,18,1269,-0.011359883472323418,0.017526887,720,0.2,-0.022339514456689358,-43.39625859260559,0.0004092704424510632,0.23046875,0.9826979637145996,0.07061362743843347,0.10767757892608643,-2.305025055555556,1258.0
24064,47,18,1269,-0.031067699193954468,0.023560017,736,0.2,-0.02302201691782102,-43.38550555706024,0.0004092704424510632,0.2279052734375,0.9808062314987183,0.0048349372009397484,-2.8974432945251465,-2.3124074210526318,1258.0
24576,48,19,1268,-0.001777714118361473,0.016554486,752,0.2,-0.02340536731935572,-43.317405343055725,0.0004092704424510632,0.2139892578125,0.9792532920837402,0.08015012042596936,0.056867122650146484,-2.3124074210526318,1258.0
25088,49,19,1268,-0.029356729239225388,0.016422378,768,0.2,-0.02004876473802142,-43.2680321931839,0.0004092704424510632,0.2301025390625,0.9777305722236633,0.002677191820112057,-1.195141077041626,-2.3124074210526318,1258.0
25600,50,20,1267,-0.040734387934207916,0.019811787,784,0.2,-0.028325524559477344,-43.23612129688263,0.0004092704424510632,0.275390625,0.9773847460746765,0.0050805266364477575,0.10362619161605835,-2.3100545500000003,1258.0
26112,51,20,1267,-0.012117898091673851,0.024912981,800,0.2,-0.021856936276890337,-43.22453474998474,0.0004092704424510632,0.23876953125,0.9765032529830933,0.0573703232803382,0.1631309986114502,-2.3100545500000003,1258.0
26624,52,21,1266,-0.02617768570780754,0.016665023,816,0.2,-0.020124550646869466,-43.17036294937134,0.0004092704424510632,0.1827392578125,0.9738627076148987,0.010500752134248614,-2.861945152282715,-2.3045813333333336,1258.0
27136,53,21,1267,-0.03193418309092522,0.030632272,832,0.2,-0.03401288924214896,-43.091992259025574,0.0004092704424510632,0.3353271484375,0.9722476601600647,0.09076051390729845,0.01606541872024536,-2.3045813333333336,1258.0
27648,54,21,1266,-0.03130747750401497,0.014895112,848,0.2,-0.027231817235588096,-43.063648104667664,0.0004092704424510632,0.2459716796875,0.9717602729797363,0.003532302060193615,-0.3629337549209595,-2.3045813333333336,1258.0
28160,55,22,1266,-0.036717306822538376,0.021649271,864,0.2,-0.02656440468854271,-43.043156027793884,0.0004092704424510632,0.27978515625,0.9710699915885925,0.005155910279427189,0.1295444369316101,-2.306153363636364,1258.0
28672,56,22,1264,-0.023010803386569023,0.032053016,880,0.2,-0.021694344250136055,-43.01108455657959,0.0004092704424510632,0.2550048828125,0.9695101380348206,0.04284186239237897,0.2366849184036255,-2.306153363636364,1258.0
29184,57,23,1259,-0.0394165925681591,0.035479408,896,0.2,-0.0275135739648249,-42.97857868671417,0.0004092704424510632,0.3331298828125,0.9696502685546875,0.006066850961360615,-4.323493957519531,-2.3034884782608698,1258.0
29696,58,23,1259,0.013480443507432938,0.026541762,912,0.2,-0.03467735786398407,-42.9829957485199,0.0004092704424510632,0.309326171875,0.9689376354217529,0.1745283470954746,0.0038082003593444824,-2.3034884782608698,1258.0
30208,59,23,1258,-0.04554278030991554,0.020208398,928,0.2,-0.025163710000924766,-42.94961929321289,0.0004092704424510632,0.249267578125,0.9679934978485107,0.007958923226397019,-7.8452348709106445,-2.3039832083333334,1258.0
30720,60,24,1257,0.001342717558145523,0.01831453,944,0.2,-0.024059028073679656,-42.931711316108704,0.0004092704424510632,0.2021484375,0.9681429862976074,0.10552217776421458,0.06657105684280396,-2.3039832083333334,1258.0
31232,61,24,1257,-0.03567499294877052,0.015659682,960,0.2,-0.020630324259400368,-42.927287340164185,0.0004092704424510632,0.2188720703125,0.9676845669746399,0.0021935235854471102,-1.23417329788208,-2.3039832083333334,1258.0
31744,62,25,1257,-0.04070781171321869,0.014566295,976,0.2,-0.02524388613528572,-42.91903209686279,0.0004092704424510632,0.221435546875,0.9679070711135864,0.004113391965802293,0.04717671871185303,-2.28972532,1258.0
32256,63,25,1256,-0.008934218436479568,0.015262518,992,0.2,-0.01802406451315619,-42.92597544193268,0.0004092704424510632,0.1480712890625,0.9678763151168823,0.07884991227183491,0.2172452211380005,-2.28972532,1258.0
32768,64,26,1256,-0.03157203271985054,0.021556139,1008,0.2,-0.028703740463242866,-42.89824891090393,0.0004092704424510632,0.2491455078125,0.9660911560058594,0.018234224000480026,0.18030786514282227,-2.2896102692307694,1258.0
33280,65,26,1255,0.012893671169877052,0.018861007,1024,0.2,-0.02127253018988995,-42.851518988609314,0.0004092704424510632,0.2027587890625,0.9658738970756531,0.08230264543090016,0.7220849990844727,-2.2896102692307694,1258.0
33792,66,26,1255,-0.025636525824666023,0.01795918,1040,0.2,-0.023515836968726944,-42.848915457725525,0.0004092704424510632,0.2364501953125,0.9656421542167664,0.0023472463290090673,-6.4410719871521,-2.2896102692307694,1258.0
34304,67,27,1255,-0.034080058336257935,0.024911229,1056,0.2,-0.03107272669149097,-42.84316635131836,0.0004092704424510632,0.2718505859375,0.9657351970672607,0.006119070123531856,0.021592020988464355,-2.2907076666666666,1258.0
34816,68,27,1255,-0.013794664293527603,0.01475947,1072,0.2,-0.01781075424514711,-42.83952450752258,0.0004092704424510632,0.1397705078125,0.9655254483222961,0.08312552922870964,0.19543945789337158,-2.2907076666666666,1258.0
35328,69,28,1255,-0.03161933645606041,0.020291869,1088,0.2,-0.022794158227043226,-42.87208044528961,0.0004092704424510632,0.2293701171875,0.9685584902763367,0.006332984921755269,-0.07099127769470215,-2.2883994642857144,1258.0
35840,70,28,1254,-0.006010400131344795,0.018356748,1104,0.2,-0.017565058231411967,-42.95800185203552,0.0004092704424510632,0.14453125,0.9693962335586548,0.089405148755759,0.26736462116241455,-2.2883994642857144,1258.0
36352,71,28,1254,-0.037368595600128174,0.018582124,1120,0.2,-0.025987085784436204,-42.95422387123108,0.0004092704424510632,0.2633056640625,0.9689523577690125,0.0032303254447469953,-1.7461433410644531,-2.2883994642857144,1258.0
36864,72,29,1254,-0.030933672562241554,0.015785746,1136,0.2,-0.02695165350451134,-42.91464877128601,0.0004092704424510632,0.2166748046875,0.9672644734382629,0.008283795192255639,0.02705281972885132,-2.292861862068966,1258.0
37376,73,29,1253,-0.01512809470295906,0.017763838,1152,0.2,-0.01843515908694826,-42.86665201187134,0.0004092704424510632,0.1175537109375,0.9662774801254272,0.08940601604990661,0.29309558868408203,-2.292861862068966,1258.0
37888,74,30,1253,-0.04839674383401871,0.020374138,1168,0.2,-0.028902942533022724,-42.80562710762024,0.0004092704424510632,0.2574462890625,0.9635148644447327,0.006626004062127322,-0.2679022550582886,-2.2919478000000004,1258.0
38400,75,30,1252,-0.01442955993115902,0.016999658,1184,0.2,-0.01699460975942202,-42.73199236392975,0.0004092704424510632,0.103271484375,0.9620760679244995,0.11266858503222466,0.48442041873931885,-2.2919478000000004,1258.0
38912,76,31,1252,-0.03673979640007019,0.027016342,1200,0.2,-0.023343111548456363,-42.6917279958725,0.0004092704424510632,0.2391357421875,0.9608370065689087,0.0037278227173374034,-1.7091915607452393,-2.2919478000000004,1258.0
39424,77,31,1252,-0.03870864585042,0.025658272,1216,0.2,-0.030470762329059653,-42.688400864601135,0.0004092704424510632,0.271728515625,0.9624950289726257,0.006509517625090666,0.11764311790466309,-2.290123741935484,1258.0
39936,78,31,1252,-0.033808719366788864,0.02559428,1232,0.2,-0.02381259981484618,-42.735297083854675,0.0004092704424510632,0.1650390625,0.9628366827964783,0.07284992886707187,0.6140108108520508,-2.290123741935484,1258.0
40448,79,32,1252,-0.03271074593067169,0.0162662,1248,0.2,-0.023341886393609457,-42.70801842212677,0.0004092704424510632,0.237548828125,0.9610536694526672,0.004665940134145785,-5.818598747253418,-2.29052428125,1258.0
40960,80,32,1251,0.012310968711972237,0.01098227,1264,0.2,-0.012981554376892745,-42.66834032535553,0.0004092704424510632,0.0859375,0.9609746336936951,0.14156810624990612,0.3106268644332886,-2.29052428125,1258.0
41472,81,33,1251,-0.032331325113773346,0.022486668,1280,0.2,-0.02678955628653057,-42.67229115962982,0.0004092704424510632,0.2662353515625,0.960913360118866,0.0027906835603062063,-0.45203256607055664,-2.29052428125,1258.0
41984,82,33,1251,-0.03495565429329872,0.026743189,1296,0.2,-0.024082045987597667,-42.69542837142944,0.0004092704424510632,0.2490234375,0.9633713960647583,0.012653690064325929,0.36977338790893555,-2.292378666666667,1258.0
42496,83,33,1251,-0.013935567811131477,0.021650251,1312,0.2,-0.015590117356623523,-42.768107771873474,0.0004092704424510632,0.1431884765625,0.9641504883766174,0.0621049830224365,0.5609490871429443,-2.292378666666667,1258.0
43008,84,34,1251,-0.03142742067575455,0.02506906,1328,0.2,-0.02126732509350404,-42.7891343832016,0.0004092704424510632,0.251220703125,0.9659368395805359,0.009055749571416527,-2.4568967819213867,-2.291620117647059,1258.0
43520,85,34,1251,-0.010428570210933685,0.020615885,1344,0.2,-0.019435636160778813,-42.84477710723877,0.0004092704424510632,0.127685546875,0.9663550853729248,0.1379251583130099,0.1415318250656128,-2.291620117647059,1258.0
44032,86,35,1250,-0.034310806542634964,0.021838661,1360,0.2,-0.023463149191229604,-42.832834005355835,0.0004092704424510632,0.2474365234375,0.965848445892334,0.0036151572603557725,-1.218567132949829,-2.2896717714285715,1258.0
44544,87,35,1250,0.011114999651908875,0.014716135,1376,0.2,-0.015846767666516826,-42.83239424228668,0.0004092704424510632,0.106201171875,0.9662457704544067,0.14362868445459753,0.5134240984916687,-2.2896717714285715,1258.0
45056,88,36,1250,-0.034165479242801666,0.019757714,1392,0.2,-0.021705657534766942,-42.82452404499054,0.0004092704424510632,0.2235107421875,0.9650847315788269,0.004446666040166747,-0.9841750860214233,-2.2896717714285715,1258.0
45568,89,36,1250,-0.04039144143462181,0.027165312,1408,0.2,-0.026486498187296093,-42.7947598695755,0.0004092704424510632,0.297607421875,0.9651468992233276,0.006041485088644549,0.052336812019348145,-2.290741611111111,1258.0
46080,90,36,1250,-0.009623227640986443,0.01864528,1424,0.2,-0.02193796678329818,-42.793524384498596,0.0004092704424510632,0.1434326171875,0.9646485447883606,0.10895266127772629,0.513721227645874,-2.290741611111111,1258.0
46592,91,37,1250,-0.04797212779521942,0.023504797,1440,0.2,-0.03115598212752957,-42.76535880565643,0.0004092704424510632,0.3048095703125,0.9635213017463684,0.0023428143140336033,-1.349984884262085,-2.286018837837838,1258.0
47104,92,37,1250,0.006307676434516907,0.013338669,1456,0.2,-0.014161219703964889,-42.73863625526428,0.0004092704424510632,0.14697265625,0.9631804823875427,0.1502213745843619,0.5340039730072021,-2.286018837837838,1258.0
47616,93,38,1250,-0.03550399839878082,0.020935867,1472,0.2,-0.02513234454090707,-42.735286474227905,0.0004092704424510632,0.2857666015625,0.962958037853241,0.004027838262118166,-2.83920955657959,-2.286018837837838,1258.0
48128,94,38,1249,-0.033509306609630585,0.023314394,1488,0.2,-0.030817633392871358,-42.69453048706055,0.0004092704424510632,0.3045654296875,0.9604206681251526,0.008871742465998977,0.03746229410171509,-2.2929717894736843,1258.0
48640,95,38,1249,-0.016796082258224487,0.017947197,1504,0.2,-0.017510638317617122,-42.630807638168335,0.0004092704424510632,0.1412353515625,0.9600786566734314,0.1395898819901049,0.5091798901557922,-2.2929717894736843,1258.0
49152,96,39,1249,-0.03706818446516991,0.021058982,1520,0.2,-0.026790021656779572,-42.64199602603912,0.0004092704424510632,0.2711181640625,0.9609751105308533,0.00606488070479827,-0.9337375164031982,-2.292567538461539,1258.0
49664,97,39,1249,0.010051999241113663,0.0139150545,1536,0.2,-0.017688656167592853,-42.66709494590759,0.0004092704424510632,0.1298828125,0.9615362882614136,0.14322165702469647,0.683853268623352,-2.292567538461539,1258.0
50176,98,40,1249,-0.04443296417593956,0.0215736,1552,0.2,-0.03172060358338058,-42.66900718212128,0.0004092704424510632,0.281494140625,0.9610199332237244,0.0028919229916937184,-2.9089136123657227,-2.292567538461539,1258.0
50688,99,40,1249,-0.044328514486551285,0.016067548,1568,0.2,-0.02390379290591227,-42.65895938873291,0.0004092704424510632,0.21044921875,0.9613778591156006,0.005428707154351287,0.06306147575378418,-2.290385725,1258.0
51200,100,40,1249,0.01308491826057434,0.010988422,1584,0.2,-0.01027755532413721,-42.664130091667175,0.0004092704424510632,0.0706787109375,0.9607933759689331,0.14110000571236014,0.5469353795051575,-2.290385725,1258.0
51712,101,41,1249,-0.04507008194923401,0.026862212,1600,0.2,-0.03308604279300198,-42.6316956281662,0.0004092704424510632,0.30322265625,0.9591796398162842,0.00866519678675104,-0.38630712032318115,-2.2889260975609758,1258.0
52224,102,41,1249,-0.0005893483757972717,0.016634535,1616,0.2,-0.016028738900786266,-42.584729075431824,0.0004092704424510632,0.10107421875,0.9583381414413452,0.20845782838296145,0.6184920072555542,-2.2889260975609758,1258.0
52736,103,42,1249,-0.03437158465385437,0.01733911,1632,0.2,-0.027440739329904318,-42.58428764343262,0.0004092704424510632,0.271728515625,0.9588603973388672,0.003317627964861458,-1.607163906097412,-2.2889260975609758,1258.0
53248,104,42,1249,-0.05229431018233299,0.022128986,1648,0.2,-0.027055079917772673,-42.61016142368317,0.0004092704424510632,0.2669677734375,0.9597497582435608,0.00463721599226119,0.06889069080352783,-2.28807080952381,1258.0
53760,105,43,1248,-0.021128254011273384,0.022231858,1664,0.2,-0.02098250886774622,-42.62940549850464,0.0004092704424510632,0.1141357421875,0.9599933624267578,0.15931055310647935,0.45329713821411133,-2.28807080952381,1258.0
54272,106,43,1248,-0.031060997396707535,0.017588172,1680,0.2,-0.026743956084828824,-42.62539279460907,0.0004092704424510632,0.252197265625,0.959200382232666,0.008635631762444973,-0.4717123508453369,-2.290288511627907,1258.0
54784,107,43,1248,0.015178248286247253,0.019011643,1696,0.2,-0.017534250524477102,-42.60004758834839,0.0004092704424510632,0.1021728515625,0.9583227038383484,0.18735157162882388,0.6381965279579163,-2.290288511627907,1258.0
55296,108,44,1248,-0.03782479092478752,0.02792006,1712,0.2,-0.029999775666510686,-42.56274652481079,0.0004092704424510632,0.326904296875,0.9570581912994385,0.0034713207569438964,-5.03093957901001,-2.290288511627907,1258.0
55808,109,44,1248,-0.0349130779504776,0.020072803,1728,0.2,-0.023203647244372405,-42.550188422203064,0.0004092704424510632,0.225830078125,0.9579939246177673,0.010271549079334363,0.3587535619735718,-2.2893637272727276,1258.0
56320,110,45,1248,-0.005725821480154991,0.018704157,1744,0.2,-0.01858261416782625,-42.5916885137558,0.0004092704424510632,0.1671142578125,0.9587604403495789,0.08619222458219156,0.6620063781738281,-2.2893637272727276,1258.0
56832,111,45,1247,-0.021397320553660393,0.016358493,1760,0.2,-0.028400876646628603,-42.57560658454895,0.0004092704424510632,0.2603759765625,0.9570297598838806,0.03542339691193774,0.12249714136123657,-2.2923396222222223,1258.0
57344,112,45,1247,0.02545151859521866,0.01871777,1776,0.2,-0.01659010430012131,-42.532514810562134,0.0004092704424510632,0.1392822265625,0.9564458131790161,0.19756686314940453,0.8283507227897644,-2.2923396222222223,1258.0
57856,113,46,1247,-0.03366772085428238,0.018446457,1792,0.2,-0.025758657764527015,-42.53867292404175,0.0004092704424510632,0.24560546875,0.9572923183441162,0.014553756744135171,-6.411519527435303,-2.2923396222222223,1258.0
58368,114,46,1247,0.00195208378136158,0.015119998,1808,0.2,-0.0205506551428698,-42.55031228065491,0.0004092704424510632,0.19384765625,0.9565468430519104,0.09157773188780993,0.550834596157074,-2.293358304347826,1258.0
58880,115,47,1247,-0.0216294527053833,0.031073688,1824,0.2,-0.022989011282334104,-42.53837525844574,0.0004092704424510632,0.2686767578125,0.9570744633674622,0.034720229712547734,0.7489358186721802,-2.293358304347826,1258.0
59392,116,47,1247,-0.04082830250263214,0.02258442,1840,0.2,-0.026824389708053786,-42.5834721326828,0.0004092704424510632,0.2547607421875,0.9590375423431396,0.007975537984748371,-0.23749780654907227,-2.2929035531914894,1258.0
59904,117,48,1247,0.005805402994155884,0.014177894,1856,0.2,-0.011225478825508617,-42.62672281265259,0.0004092704424510632,0.054931640625,0.9594730138778687,0.15254172682762146,0.7236328721046448,-2.2929035531914894,1258.0
60416,118,48,1247,-0.03324035182595253,0.017281095,1872,0.2,-0.028243863431271166,-42.62014102935791,0.0004092704424510632,0.255615234375,0.9589739441871643,0.0029752342779829632,-5.220900535583496,-2.291396854166667,1258.0
60928,119,48,1247,-0.004327697679400444,0.016153282,1888,0.2,-0.016783699276857078,-42.605530977249146,0.0004092704424510632,0.1314697265625,0.9587821364402771,0.1524020633660257,0.6467509269714355,-2.291396854166667,1258.0
61440,120,49,1247,-0.032427314668893814,0.023565032,1904,0.2,-0.035929607271100394,-42.57973492145538,0.0004092704424510632,0.3309326171875,0.9571201801300049,0.0023037209175527096,-2.262723922729492,-2.291396854166667,1258.0
61952,121,49,1247,-0.03528826683759689,0.0170873,1920,0.2,-0.025604167312849313,-42.51995325088501,0.0004092704424510632,0.2322998046875,0.9553494453430176,0.006634116856730543,0.036630213260650635,-2.290589795918368,1258.0
62464,122,50,1247,-0.00335824117064476,0.010207407,1936,0.2,-0.013425278011709452,-42.473180651664734,0.0004092704424510632,0.0579833984375,0.9546543955802917,0.20947214926127344,0.5450782775878906,-2.290589795918368,1258.0
62976,123,50,1247,-0.03860768303275108,0.020881113,1952,0.2,-0.02450770474388264,-42.48887872695923,0.0004092704424510632,0.2447509765625,0.956346333026886,0.005768234172137454,-0.15955543518066406,-2.29023718,1258.0
63488,124,50,1247,0.0808229148387909,0.011542336,1968,0.2,-0.013551129115512595,-42.531081795692444,0.0004092704424510632,0.07080078125,0.9567486643791199,0.1960283825173974,0.7496669292449951,-2.29023718,1258.0
64000,125,51,1247,-0.039606690406799316,0.019799981,1984,0.2,-0.023866886214818805,-42.51821327209473,0.0004092704424510632,0.2562255859375,0.9555675983428955,0.002501176393707283,-1.9816887378692627,-2.29023718,1258.0
