time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/loss,train/approx_kl,train/n_updates,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/clip_fraction,train/std,train/value_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
10752,21,8,1285,-0.020832352340221405,0.04255205,320,0.2,-0.039670366706559435,-43.73336899280548,0.0004092704424510632,0.3458251953125,0.9922375679016113,0.07854845654219389,0.2547725439071655,-2.29296,1258.0
11264,22,8,1284,-0.03370686247944832,0.013248896,336,0.2,-0.021446139318868518,-43.72786247730255,0.0004092704424510632,0.2027587890625,0.9928805232048035,0.004767313628690317,-2.2917160987854004,-2.29296,1258.0
11776,23,9,1283,-0.029860183596611023,0.025564985,352,0.2,-0.026588695021928288,-43.74869120121002,0.0004092704424510632,0.29833984375,0.9932001829147339,0.005171897711989004,0.2721526026725769,-2.2838049999999996,1258.0
12288,24,9,1281,-0.020969633013010025,0.021820076,368,0.2,-0.023952509451191872,-43.74334526062012,0.0004092704424510632,0.2393798828125,0.9926246404647827,0.053310911753214896,0.312877357006073,-2.2838049999999996,1258.0
12800,25,9,1280,-0.028835661709308624,0.022272306,384,0.2,-0.027813388354843482,-43.73273575305939,0.0004092704424510632,0.291259765625,0.9930700659751892,0.025091083021834493,-0.8200070858001709,-2.2619985,1258.0
13312,26,10,1279,-0.024692252278327942,0.027527124,400,0.2,-0.03239644638961181,-43.747615575790405,0.0004092704424510632,0.3133544921875,0.9935420751571655,0.0742174643673934,0.47870612144470215,-2.2619985,1258.0
13824,27,10,1277,-0.03107498772442341,0.017458241,416,0.2,-0.02480895197368227,-43.73744606971741,0.0004092704424510632,0.218994140625,0.9918524026870728,0.009122396168095293,-5.052083969116211,-2.2619985,1258.0
14336,28,11,1277,-0.03352728486061096,0.022726454,432,0.2,-0.029145716631319374,-43.692068219184875,0.0004092704424510632,0.2734375,0.9918148517608643,0.005407546224887483,0.27358585596084595,-2.2606454545454544,1258.0
14848,29,11,1276,-0.01910094916820526,0.029078394,448,0.2,-0.025138183729723096,-43.702202677726746,0.0004092704424510632,0.2994384765625,0.9920181632041931,0.05046950123505667,0.20742827653884888,-2.2606454545454544,1258.0
15360,30,12,1274,-0.027448855340480804,0.025523163,464,0.2,-0.02819871235988103,-43.69807028770447,0.0004092704424510632,0.2808837890625,0.9914613366127014,0.014814339083386585,-1.7354340553283691,-2.2674778333333334,1258.0
15872,31,12,1273,-0.014816686511039734,0.016556676,480,0.2,-0.02031704869295936,-43.67386281490326,0.0004092704424510632,0.1746826171875,0.9905810952186584,0.09134544600965455,0.3248692750930786,-2.2674778333333334,1258.0
16384,32,12,1273,-0.033250659704208374,0.016123181,496,0.2,-0.023663833635509945,-43.64996349811554,0.0004092704424510632,0.2200927734375,0.9901597499847412,0.0028215225574967917,-2.2904515266418457,-2.2790426923076925,1258.0
16896,33,13,1272,-0.029830094426870346,0.030541979,512,0.2,-0.027458260519779287,-43.62898123264313,0.0004092704424510632,0.2408447265625,0.9890525341033936,0.1380824246443808,0.16800034046173096,-2.2790426923076925,1258.0
17408,34,13,1271,-0.039065033197402954,0.018590625,528,0.2,-0.027836933732032776,-43.61577272415161,0.0004092704424510632,0.26416015625,0.9898282885551453,0.0022732869092578767,-4.796011924743652,-2.2790426923076925,1258.0
17920,35,14,1270,-0.04363417625427246,0.01728034,544,0.2,-0.03102585644228384,-43.63591015338898,0.0004092704424510632,0.2381591796875,0.9898132085800171,0.007723073664237745,0.07822412252426147,-2.2779868571428574,1258.0
18432,36,14,1269,-0.000805119052529335,0.017467737,560,0.2,-0.019380771758733317,-43.62681269645691,0.0004092704424510632,0.1380615234375,0.989782989025116,0.14950254722498357,0.25968170166015625,-2.2779868571428574,1258.0
18944,37,14,1269,-0.025333639234304428,0.018179629,576,0.2,-0.02669564694224391,-43.61429166793823,0.0004092704424510632,0.260498046875,0.9891138672828674,0.003983623268140946,-2.607318878173828,-2.2693619333333337,1258.0
19456,38,15,1268,0.007530372589826584,0.016977128,592,0.2,-0.017264592883293517,-43.592859983444214,0.0004092704424510632,0.161376953125,0.9884117841720581,0.12302304897457361,0.38561683893203735,-2.2693619333333337,1258.0
19968,39,15,1267,-0.029024707153439522,0.016015965,608,0.2,-0.020827845844905823,-43.55881345272064,0.0004092704424510632,0.192138671875,0.9872127771377563,0.0038476330519188195,-8.34854507446289,-2.2693619333333337,1258.0
20480,40,16,1267,-0.024463245645165443,0.0141670555,624,0.2,-0.024433517435682006,-43.54885804653168,0.0004092704424510632,0.22216796875,0.9884935021400452,0.005505914828972891,0.08163392543792725,-2.2664189375,1258.0
20992,41,16,1266,-0.0010470487177371979,0.022008315,640,0.2,-0.02237652405165136,-43.577736496925354,0.0004092704424510632,0.195068359375,0.9884604215621948,0.12030909094028175,0.2983599901199341,-2.2664189375,1258.0
21504,42,16,1266,-0.030822766944766045,0.015333636,656,0.2,-0.02441390641615726,-43.573771834373474,0.0004092704424510632,0.227294921875,0.989025890827179,0.010244457749649882,-2.419252395629883,-2.260029235294118,1258.0
22016,43,17,1265,-0.018514469265937805,0.025005413,672,0.2,-0.02503421186702326,-43.58686113357544,0.0004092704424510632,0.182373046875,0.9888155460357666,0.10937521571759135,0.4322150945663452,-2.260029235294118,1258.0
22528,44,17,1265,-0.022403040900826454,0.013398428,688,0.2,-0.018893500513513573,-43.5550035238266,0.0004092704424510632,0.161376953125,0.987947404384613,0.00271359699399909,-5.7859787940979,-2.260029235294118,1258.0
23040,45,18,1264,-0.024258702993392944,0.017056912,704,0.2,-0.023431872672517784,-43.546738266944885,0.0004092704424510632,0.2186279296875,0.9883121252059937,0.00578990978829097,0.1161884069442749,-2.263822888888889,1258.0
23552,46,18,1264,-0.016681335866451263,0.017557748,720,0.2,-0.019831424157018773,-43.55889856815338,0.0004092704424510632,0.1435546875,0.9884121417999268,0.13575549400411546,0.30726826190948486,-2.263822888888889,1258.0
24064,47,19,1264,-0.03615470603108406,0.018680919,736,0.2,-0.030432563478825614,-43.5634571313858,0.0004092704424510632,0.2725830078125,0.9887182712554932,0.004379285477625672,-1.158644437789917,-2.266449894736842,1258.0
24576,48,19,1263,-0.007638886570930481,0.018869843,752,0.2,-0.020463664579438046,-43.55663442611694,0.0004092704424510632,0.1673583984375,0.9875760078430176,0.1510389985051006,0.47928792238235474,-2.266449894736842,1258.0
25088,49,19,1263,-0.0411086305975914,0.023180947,768,0.2,-0.02875902593950741,-43.55465090274811,0.0004092704424510632,0.28466796875,0.9895579218864441,0.004464542969799368,-4.772504806518555,-2.266449894736842,1258.0
25600,50,20,1262,-0.044619396328926086,0.024222918,784,0.2,-0.03119418914138805,-43.589152455329895,0.0004092704424510632,0.284912109375,0.9882829785346985,0.0035322682015248574,0.06414294242858887,-2.265352,1258.0
26112,51,20,1262,-0.019743889570236206,0.023342121,800,0.2,-0.03051293514727149,-43.54526102542877,0.0004092704424510632,0.2381591796875,0.9879661202430725,0.3043768488569185,0.07445871829986572,-2.265352,1258.0
26624,52,21,1262,-0.023775093257427216,0.019345582,816,0.2,-0.02231880446197465,-43.549299478530884,0.0004092704424510632,0.2799072265625,0.9881619215011597,0.017291233030846342,-1.670861005783081,-2.265047714285714,1258.0
27136,53,21,1262,0.0025703292340040207,0.014832588,832,0.2,-0.01846483202825766,-43.54960823059082,0.0004092704424510632,0.1607666015625,0.9880262613296509,0.21274506452027708,0.27012598514556885,-2.265047714285714,1258.0
27648,54,21,1262,-0.027840781956911087,0.01643306,848,0.2,-0.023826509233913384,-43.54268300533295,0.0004092704424510632,0.2467041015625,0.9880363941192627,0.0028398155118338764,-2.423672676086426,-2.265047714285714,1258.0
28160,55,22,1261,-0.023526733741164207,0.02222729,864,0.2,-0.02322610456030816,-43.541343569755554,0.0004092704424510632,0.273193359375,0.9877392053604126,0.003792044321016874,0.48641490936279297,-2.2638267272727273,1258.0
28672,56,22,1261,-0.014059995301067829,0.02978259,880,0.2,-0.023347330148681067,-43.50986874103546,0.0004092704424510632,0.229736328125,0.9859434962272644,0.12173387559596449,0.27137160301208496,-2.2638267272727273,1258.0
29184,57,23,1261,-0.025617055594921112,0.019998567,896,0.2,-0.024612262554001063,-43.449251651763916,0.0004092704424510632,0.257568359375,0.984327495098114,0.008945923706050962,-1.2623510360717773,-2.2667344782608696,1258.0
29696,58,23,1261,0.008486084640026093,0.022552166,912,0.2,-0.023350241011939943,-43.42342519760132,0.0004092704424510632,0.2081298828125,0.9843018651008606,0.1948260454228148,0.4453309178352356,-2.2667344782608696,1258.0
30208,59,23,1261,-0.035143740475177765,0.013543539,928,0.2,-0.020757707679877058,-43.44839835166931,0.0004092704424510632,0.2291259765625,0.9858469367027283,0.003436255112319486,-5.0046868324279785,-2.2611779166666666,1258.0
30720,60,24,1261,0.01556234061717987,0.015767708,944,0.2,-0.017233380538527854,-43.485077023506165,0.0004092704424510632,0.1376953125,0.9864315986633301,0.20129801821894944,0.45524734258651733,-2.2611779166666666,1258.0
31232,61,24,1260,-0.031621649861335754,0.0142402295,960,0.2,-0.023971655347850174,-43.486984968185425,0.0004092704424510632,0.211669921875,0.9859811067581177,0.0045035805014777,-6.535852432250977,-2.2611779166666666,1258.0
31744,62,25,1260,-0.03180968761444092,0.01967711,976,0.2,-0.02469113509869203,-43.47095584869385,0.0004092704424510632,0.2489013671875,0.9855747818946838,0.007534725926234387,0.08599907159805298,-2.26493752,1258.0
32256,63,25,1260,0.00801084190607071,0.015851485,992,0.2,-0.016059561377915088,-43.45051944255829,0.0004092704424510632,0.1185302734375,0.9843153953552246,0.1914747356204316,0.41894233226776123,-2.26493752,1258.0
32768,64,26,1259,-0.030279269441962242,0.022666432,1008,0.2,-0.022568716056412086,-43.40441858768463,0.0004092704424510632,0.22802734375,0.9833511710166931,0.006672652474662755,-4.075803279876709,-2.2710508461538463,1258.0
33280,65,26,1259,0.01055077463388443,0.020990517,1024,0.2,-0.02056472751428373,-43.39495241641998,0.0004092704424510632,0.131103515625,0.9837414026260376,0.20062177791260183,0.4688420295715332,-2.2710508461538463,1258.0
33792,66,26,1254,-0.01923050917685032,0.01702734,1040,0.2,-0.018234027171274647,-43.416693329811096,0.0004092704424510632,0.216796875,0.9843603372573853,0.004241724964231253,-7.387600898742676,-2.2710508461538463,1258.0
34304,67,27,1253,-0.02823825180530548,0.015470151,1056,0.2,-0.025745086444658227,-43.43046224117279,0.0004092704424510632,0.2310791015625,0.9845600128173828,0.006713710492476821,0.043724894523620605,-2.269635814814815,1258.0
34816,68,27,1252,-0.0021794065833091736,0.01277695,1072,0.2,-0.013830988755216822,-43.43779814243317,0.0004092704424510632,0.0787353515625,0.9848693609237671,0.2404647310031578,0.3735019564628601,-2.269635814814815,1258.0
35328,69,28,1252,-0.036404263228178024,0.02066114,1088,0.2,-0.0285665186092956,-43.427781105041504,0.0004092704424510632,0.2899169921875,0.9835480451583862,0.006030749100318644,-1.8861193656921387,-2.2683078214285715,1258.0
35840,70,28,1252,0.002858279272913933,0.016336584,1104,0.2,-0.017725713725667447,-43.3864324092865,0.0004092704424510632,0.11865234375,0.9828754663467407,0.35073276120238006,0.4008622169494629,-2.2683078214285715,1258.0
36352,71,29,1252,-0.04323400929570198,0.018664189,1120,0.2,-0.02618944353889674,-43.38559436798096,0.0004092704424510632,0.254150390625,0.9835211038589478,0.003436286009673495,-1.6973659992218018,-2.2683078214285715,1258.0
36864,72,29,1252,-0.03928064554929733,0.021412492,1136,0.2,-0.02586532008717768,-43.40994477272034,0.0004092704424510632,0.2618408203125,0.984158456325531,0.007828735571820289,0.06381338834762573,-2.268742379310345,1258.0
37376,73,29,1253,0.01072557084262371,0.014301106,1152,0.2,-0.012895040184957907,-43.42107713222504,0.0004092704424510632,0.093017578125,0.9841927886009216,0.34536000003572553,0.37131261825561523,-2.268742379310345,1258.0
37888,74,30,1253,-0.037926334887742996,0.027926229,1168,0.2,-0.02964132439228706,-43.42833924293518,0.0004092704424510632,0.2999267578125,0.984763503074646,0.005587039537203964,-0.8380981683731079,-2.2702688333333336,1258.0
38400,75,30,1253,0.04035760462284088,0.012166338,1184,0.2,-0.010130727707291953,-43.44975209236145,0.0004092704424510632,0.0806884765625,0.9851656556129456,0.3404185827821493,0.3839796781539917,-2.2702688333333336,1258.0
38912,76,31,1253,-0.044059306383132935,0.016222723,1200,0.2,-0.024907580722356215,-43.43713581562042,0.0004092704424510632,0.235595703125,0.9834213256835938,0.0034729969775071368,-1.7992191314697266,-2.2702688333333336,1258.0
39424,77,31,1253,-0.021453967317938805,0.018537574,1216,0.2,-0.025929249604814686,-43.35874879360199,0.0004092704424510632,0.2464599609375,0.980841338634491,0.007560105063021183,0.38644248247146606,-2.270386612903226,1258.0
39936,78,31,1252,0.009266171604394913,0.017514445,1232,0.2,-0.017340291145956144,-43.30949783325195,0.0004092704424510632,0.1219482421875,0.9808560609817505,0.20448581618256867,0.6255919933319092,-2.270386612903226,1258.0
40448,79,32,1252,-0.038651227951049805,0.019432602,1248,0.2,-0.023831151833292097,-43.31124949455261,0.0004092704424510632,0.26806640625,0.9804123044013977,0.008245266348239966,-3.452334403991699,-2.26724646875,1258.0
40960,80,32,1252,0.0490386039018631,0.012476403,1264,0.2,-0.013113037173752673,-43.28119742870331,0.0004092704424510632,0.1190185546875,0.9796336889266968,0.4125764388591051,0.4740830659866333,-2.26724646875,1258.0
41472,81,33,1252,-0.04258672520518303,0.026420213,1280,0.2,-0.02640640686149709,-43.27526545524597,0.0004092704424510632,0.32080078125,0.9805966019630432,0.0027557884059206117,-2.544766426086426,-2.26724646875,1258.0
41984,82,33,1250,-0.034619007259607315,0.019094579,1296,0.2,-0.023646992223802954,-43.3318772315979,0.0004092704424510632,0.257568359375,0.9829978346824646,0.012230582360643893,0.4781859517097473,-2.263557090909091,1258.0
42496,83,33,1250,-0.02775847539305687,0.03362864,1312,0.2,-0.025909562551532872,-43.37930691242218,0.0004092704424510632,0.1826171875,0.9827757477760315,0.15708669240120798,0.49837279319763184,-2.263557090909091,1258.0
43008,84,34,1250,-0.024593448266386986,0.023773413,1328,0.2,-0.02455958485370502,-43.35430431365967,0.0004092704424510632,0.2705078125,0.9821745753288269,0.01028293684066739,-2.367835521697998,-2.26556,1258.0
43520,85,34,1250,0.01762789487838745,0.015005806,1344,0.2,-0.017667772248387337,-43.33684039115906,0.0004092704424510632,0.0982666015625,0.9813400506973267,0.3924087325576693,0.4537699818611145,-2.26556,1258.0
44032,86,35,1250,-0.020555909723043442,0.017334122,1360,0.2,-0.02555392312933691,-43.29694354534149,0.0004092704424510632,0.2620849609375,0.9798049926757812,0.004411469599290285,-3.5077242851257324,-2.2596674285714284,1258.0
44544,87,35,1250,0.018087659031152725,0.012951182,1376,0.2,-0.011109681872767396,-43.26518762111664,0.0004092704424510632,0.0740966796875,0.9796391725540161,0.5744758059736341,0.09856486320495605,-2.2596674285714284,1258.0
45056,88,36,1250,-0.03090294823050499,0.027408382,1392,0.2,-0.026653835317119956,-43.271915793418884,0.0004092704424510632,0.29541015625,0.9799841642379761,0.004049538394610863,-0.9120999574661255,-2.2596674285714284,1258.0
45568,89,36,1250,-0.030251329764723778,0.019470999,1408,0.2,-0.024751881457632408,-43.286861181259155,0.0004092704424510632,0.2655029296875,0.9808075428009033,0.005275259201880544,0.03342700004577637,-2.257404138888889,1258.0
46080,90,36,1250,0.04450505971908569,0.017554134,1424,0.2,-0.019000214750121813,-43.31372785568237,0.0004092704424510632,0.105712890625,0.9816181659698486,0.4865463606547564,0.3014727830886841,-2.257404138888889,1258.0
46592,91,37,1250,-0.035087600350379944,0.020925423,1440,0.2,-0.029286634613526985,-43.33048927783966,0.0004092704424510632,0.297119140625,0.9819000959396362,0.003538785229466157,-3.8501734733581543,-2.255558891891892,1258.0
47104,92,37,1249,0.02862067148089409,0.015765749,1456,0.2,-0.015094040150870569,-43.331310749053955,0.0004092704424510632,0.084716796875,0.9815987944602966,0.5040916099678725,0.289908230304718,-2.255558891891892,1258.0
47616,93,38,1249,-0.04001869633793831,0.015976384,1472,0.2,-0.024267267290269956,-43.31055176258087,0.0004092704424510632,0.2542724609375,0.98101407289505,0.004838268057937967,-4.160210609436035,-2.255558891891892,1258.0
48128,94,38,1249,-0.03892320394515991,0.021725044,1488,0.2,-0.028748416021699086,-43.264450788497925,0.0004092704424510632,0.2738037109375,0.9781304597854614,0.00443583820015192,-0.02398049831390381,-2.2547860263157897,1258.0
48640,95,38,1249,0.009841937571763992,0.021027261,1504,0.2,-0.0188978674414102,-43.19758725166321,0.0004092704424510632,0.131103515625,0.9777027368545532,0.40370024740695953,0.4375092387199402,-2.2547860263157897,1258.0
49152,96,39,1249,-0.034661974757909775,0.015759768,1520,0.2,-0.025276754895457998,-43.19629728794098,0.0004092704424510632,0.2227783203125,0.9778919816017151,0.0068158706271788105,-1.4074468612670898,-2.2519141025641027,1258.0
49664,97,39,1248,0.029471276327967644,0.012952061,1536,0.2,-0.01371316405129619,-43.213255524635315,0.0004092704424510632,0.0692138671875,0.978552520275116,0.6388857099227607,0.17992305755615234,-2.2519141025641027,1258.0
50176,98,40,1248,-0.02799193747341633,0.014879331,1552,0.2,-0.021183231714530848,-43.23265886306763,0.0004092704424510632,0.2164306640625,0.9789854884147644,0.00311822214644053,-3.7381887435913086,-2.2519141025641027,1258.0
50688,99,40,1248,-0.03962340205907822,0.01590046,1568,0.2,-0.025382089079357684,-43.23708748817444,0.0004092704424510632,0.2647705078125,0.9790814518928528,0.007531306124292314,0.050056636333465576,-2.254084525,1258.0
51200,100,41,1248,0.05052927881479263,0.01059461,1584,0.2,-0.0076956247430644,-43.236510038375854,0.0004092704424510632,0.05029296875,0.9788457155227661,0.41340100206434727,0.4034525156021118,-2.254084525,1258.0
51712,101,41,1248,-0.028257930651307106,0.015326509,1600,0.2,-0.027021152433007956,-43.21794414520264,0.0004092704424510632,0.24755859375,0.9778196811676025,0.007881908197305165,-0.4244415760040283,-2.25591956097561,1258.0
52224,102,41,1248,0.06069410964846611,0.010395853,1616,0.2,-0.010146283799258526,-43.20048916339874,0.0004092704424510632,0.0550537109375,0.9780914187431335,0.5431161965243518,0.6170644760131836,-2.25591956097561,1258.0
52736,103,42,1248,-0.03842545300722122,0.017529365,1632,0.2,-0.027160906422068365,-43.190752029418945,0.0004092704424510632,0.2900390625,0.9763947129249573,0.004291991666832473,-4.4463887214660645,-2.25591956097561,1258.0
53248,104,42,1248,-0.018793553113937378,0.017643556,1648,0.2,-0.0226877567183692,-43.15821599960327,0.0004092704424510632,0.260498046875,0.9772412180900574,0.007158625157899223,0.19519799947738647,-2.256209166666667,1258.0
53760,105,43,1248,0.030243434011936188,0.0115541,1664,0.2,-0.008086129142611753,-43.193129658699036,0.0004092704424510632,0.0499267578125,0.9777771234512329,0.3052676955703646,0.620738685131073,-2.256209166666667,1258.0
54272,106,43,1248,-0.03414304181933403,0.019065844,1680,0.2,-0.022304158483166248,-43.20785927772522,0.0004092704424510632,0.215576171875,0.9785025119781494,0.013613397779408842,-7.55830192565918,-2.2522623953488377,1258.0
54784,107,43,1248,0.05275115743279457,0.0068101166,1696,0.2,-0.005917805930948816,-43.223854660987854,0.0004092704424510632,0.0185546875,0.9788762927055359,0.5139196813106537,0.48579782247543335,-2.2522623953488377,1258.0
55296,108,44,1248,-0.043371401727199554,0.021007828,1712,0.2,-0.03033732159383362,-43.2220915555954,0.0004092704424510632,0.26416015625,0.9784373044967651,0.003210531940567307,-4.842139720916748,-2.2522623953488377,1258.0
55808,109,44,1247,-0.027924109250307083,0.026481282,1728,0.2,-0.029202940539107658,-43.219021797180176,0.0004092704424510632,0.28759765625,0.9782103896141052,0.011307871536700986,0.5419631004333496,-2.250796386363637,1258.0
56320,110,45,1248,-0.014186426997184753,0.022538126,1744,0.2,-0.017077004464226775,-43.206844449043274,0.0004092704424510632,0.106689453125,0.9779142141342163,0.324682314414531,0.42085927724838257,-2.250796386363637,1258.0
56832,111,45,1247,-0.01648341678082943,0.023633916,1760,0.2,-0.03197314120188821,-43.19984233379364,0.0004092704424510632,0.3203125,0.978029727935791,0.04412452760152519,0.16788232326507568,-2.2490674000000004,1258.0
57344,112,45,1247,0.06375062465667725,0.012294593,1776,0.2,-0.009329364489531144,-43.207042813301086,0.0004092704424510632,0.04638671875,0.9783251285552979,0.37635159073397517,0.7568548321723938,-2.2490674000000004,1258.0
57856,113,46,1247,-0.045827098190784454,0.017556744,1792,0.2,-0.02643546312174294,-43.189857602119446,0.0004092704424510632,0.2484130859375,0.9766813516616821,0.010407483627204783,-6.553088188171387,-2.2490674000000004,1258.0
58368,114,46,1247,-0.01195877231657505,0.024359763,1808,0.2,-0.02271172973269131,-43.14269304275513,0.0004092704424510632,0.202392578125,0.9762934446334839,0.1486921466421336,0.5941543579101562,-2.244385934782609,1258.0
58880,115,47,1247,-0.032320912927389145,0.044789027,1824,0.2,-0.02486873441375792,-43.158939242362976,0.0004092704424510632,0.3187255859375,0.977281928062439,0.08303010552481283,0.8034337162971497,-2.244385934782609,1258.0
59392,116,47,1247,-0.0392552949488163,0.017851833,1840,0.2,-0.02777400621562265,-43.18632614612579,0.0004092704424510632,0.2647705078125,0.9783888459205627,0.00936047853610944,-0.39478015899658203,-2.244385765957447,1258.0
59904,117,48,1247,0.029727790504693985,0.008894257,1856,0.2,-0.005680022499291226,-43.21924078464508,0.0004092704424510632,0.03076171875,0.9789471626281738,0.3862206886988133,0.6279994249343872,-2.244385765957447,1258.0
60416,118,48,1247,-0.04090491682291031,0.018097779,1872,0.2,-0.02262587522272952,-43.22911810874939,0.0004092704424510632,0.244873046875,0.9792802929878235,0.005539935686101671,-7.985982894897461,-2.2395225625,1258.0
60928,119,48,1247,0.04345392435789108,0.012441358,1888,0.2,-0.012886413795058616,-43.235419154167175,0.0004092704424510632,0.0772705078125,0.9791491627693176,0.60748749691993,0.5406595468521118,-2.2395225625,1258.0
61440,120,49,1247,-0.029503872618079185,0.021108821,1904,0.2,-0.025248913712857757,-43.21340537071228,0.0004092704424510632,0.226806640625,0.9775530695915222,0.005133989292517072,-7.572406768798828,-2.2395225625,1258.0
61952,121,49,1247,-0.02295716106891632,0.023508346,1920,0.2,-0.028774742764653638,-43.17791402339935,0.0004092704424510632,0.27978515625,0.9783380031585693,0.006098703306633979,0.0027580857276916504,-2.237041448979592,1258.0
62464,122,50,1247,0.03174126148223877,0.009199558,1936,0.2,-0.015332820010371506,-43.21727776527405,0.0004092704424510632,0.0556640625,0.9791445732116699,1.0544653264805675,0.04255455732345581,-2.237041448979592,1258.0
62976,123,50,1247,-0.021470826119184494,0.018586282,1952,0.2,-0.02410710610274691,-43.23631834983826,0.0004092704424510632,0.2259521484375,0.9800236225128174,0.013345950734219514,-0.9739943742752075,-2.2365193,1258.0
63488,124,50,1247,0.0397745817899704,0.011232797,1968,0.2,-0.01065579337591771,-43.25862169265747,0.0004092704424510632,0.0423583984375,0.9803454875946045,0.5368555309250951,0.5575405359268188,-2.2365193,1258.0
64000,125,51,1247,-0.021997831761837006,0.014832037,1984,0.2,-0.020483775180764496,-43.26382005214691,0.0004092704424510632,0.2010498046875,0.9809513688087463,0.0051562498447310645,-7.175450325012207,-2.2365193,1258.0
