time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/value_loss,train/n_updates,train/std,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
5,1752,18,9216,0.005833102623000741,272,0.987464189529419,0.2,0.232177734375,-0.02523333195131272,-0.0001461505889892578,-43.60035681724548,-0.03932173550128937,0.016370013,0.0004092704424510632,1257.0,-2.617057714285714
5,1751,19,9728,0.05621235887520015,288,0.9859800934791565,0.2,0.244873046875,-0.023973499395651743,0.0011543631553649902,-43.56618583202362,-0.010060619562864304,0.021484777,0.0004092704424510632,1257.0,-2.617057714285714
5,1754,20,10240,0.0033124456531368196,304,0.9827364683151245,0.2,0.3157958984375,-0.033021254203049466,-0.030232906341552734,-43.49561595916748,-0.04382549598813057,0.02244649,0.0004092704424510632,1257.0,-2.5756277499999998
6,1755,21,10752,0.05495397746562958,320,0.9809296727180481,0.2,0.31787109375,-0.030180704314261675,0.001918792724609375,-43.39826691150665,-0.016797617077827454,0.02836639,0.0004092704424510632,1257.0,-2.5756277499999998
6,1755,22,11264,0.004490892264584545,336,0.9808605909347534,0.2,0.2845458984375,-0.02745344355935231,0.03409785032272339,-43.37706005573273,-0.03871236741542816,0.023329472,0.0004092704424510632,1257.0,-2.5756277499999998
6,1754,23,11776,0.005633988184854388,352,0.9829688668251038,0.2,0.21630859375,-0.02710472904436756,0.004199385643005371,-43.40347993373871,-0.03284809738397598,0.01478232,0.0004092704424510632,1257.0,-2.574020111111111
7,1752,24,12288,0.08263068506494164,368,0.9841664433479309,0.2,0.2642822265625,-0.02381113334558904,0.0015757083892822266,-43.46418511867523,0.003354821354150772,0.02109309,0.0004092704424510632,1257.0,-2.574020111111111
7,1748,25,12800,0.003230957554478664,384,0.983451783657074,0.2,0.2593994140625,-0.026622330871759914,-0.014186382293701172,-43.46967434883118,-0.03628786653280258,0.021401156,0.0004092704424510632,1257.0,-2.5713223
7,1750,26,13312,0.08713186206296086,400,0.9820733666419983,0.2,0.2857666015625,-0.028427383200323675,0.0038295984268188477,-43.435405015945435,0.006210736930370331,0.021765953,0.0004092704424510632,1257.0,-2.5713223
7,1748,27,13824,0.0048266446246998385,416,0.9811559915542603,0.2,0.309814453125,-0.029501731114578433,0.046480536460876465,-43.39625430107117,-0.040257178246974945,0.028248876,0.0004092704424510632,1257.0,-2.5713223
8,1745,28,14336,0.004883843823336065,432,0.9791262149810791,0.2,0.2535400390625,-0.02546687914582435,0.054815709590911865,-43.35605263710022,-0.043110765516757965,0.01897095,0.0004092704424510632,1257.0,-2.567443
8,1744,29,14848,0.01854777660628315,448,0.9798926115036011,0.2,0.26416015625,-0.020309325118432753,0.008279979228973389,-43.3223522901535,-0.013856500387191772,0.025270876,0.0004092704424510632,1257.0,-2.567443
8,1745,30,15360,0.00460663311969256,464,0.9811688661575317,0.2,0.2008056640625,-0.02128343477670569,-0.0019114017486572266,-43.363924980163574,-0.03858872503042221,0.014218817,0.0004092704424510632,1257.0,-2.570002333333333
9,1745,31,15872,0.12456697784364223,480,0.9808959364891052,0.2,0.2474365234375,-0.024802874206216075,0.003825664520263672,-43.379727363586426,0.028671331703662872,0.022117626,0.0004092704424510632,1257.0,-2.570002333333333
9,1745,32,16384,0.005599813142907806,496,0.9809837341308594,0.2,0.247314453125,-0.02740209674811922,0.05323290824890137,-43.3735191822052,-0.025236856192350388,0.023458395,0.0004092704424510632,1257.0,-2.570314846153846
9,1742,33,16896,0.11543272016569972,512,0.979897677898407,0.2,0.2274169921875,-0.023784365330357105,0.09590458869934082,-43.36383295059204,0.006756424903869629,0.023017835,0.0004092704424510632,1257.0,-2.570314846153846
9,1741,34,17408,0.008284688534331508,528,0.9791208505630493,0.2,0.267822265625,-0.024652885280374903,-0.5105222463607788,-43.32651507854462,-0.027611928060650826,0.017068585,0.0004092704424510632,1257.0,-2.570314846153846
10,1739,35,17920,0.003992818856204394,544,0.9783062934875488,0.2,0.2646484375,-0.02889153442811221,-0.005982875823974609,-43.305519580841064,-0.04616033285856247,0.021288164,0.0004092704424510632,1257.0,-2.548100071428571
10,1740,36,18432,0.13166592200286686,560,0.9789921045303345,0.2,0.3165283203125,-0.02861847879830748,0.007447242736816406,-43.296531081199646,0.004440322518348694,0.027527928,0.0004092704424510632,1257.0,-2.548100071428571
10,1740,37,18944,0.003062692609091755,576,0.9794336557388306,0.2,0.275146484375,-0.027567402517888695,-0.6485519409179688,-43.321258187294006,-0.03089568205177784,0.019139674,0.0004092704424510632,1257.0,-2.528449066666666
11,1742,38,19456,0.14575168024748564,592,0.9791043400764465,0.2,0.2735595703125,-0.02240994741441682,0.010357022285461426,-43.32005786895752,0.029564276337623596,0.03135608,0.0004092704424510632,1257.0,-2.528449066666666
11,1741,39,19968,0.009335014765383676,608,0.9810006022453308,0.2,0.2657470703125,-0.027099542057840154,-0.17171645164489746,-43.33255851268768,-0.03301816061139107,0.020111276,0.0004092704424510632,1257.0,-2.528449066666666
11,1740,40,20480,0.00399070334242424,624,0.9806842803955078,0.2,0.2344970703125,-0.027376594705856405,-0.0014643669128417969,-43.373979926109314,-0.029451439157128334,0.015893644,0.0004092704424510632,1257.0,-2.5227700625000002
12,1741,41,20992,0.1899291556328535,640,0.979566216468811,0.2,0.2855224609375,-0.029749898341833614,0.003865838050842285,-43.34341585636139,0.012913361191749573,0.025859246,0.0004092704424510632,1257.0,-2.5227700625000002
12,1739,42,21504,0.014109712865320034,656,0.980658233165741,0.2,0.2335205078125,-0.027762902005633805,-1.9596896171569824,-43.337671518325806,-0.03248949348926544,0.019850776,0.0004092704424510632,1257.0,-2.5288306470588235
12,1739,43,22016,0.11550904251635075,672,0.9801848530769348,0.2,0.2476806640625,-0.02406305070326198,0.3935101628303528,-43.36090409755707,0.021193228662014008,0.020309031,0.0004092704424510632,1257.0,-2.5288306470588235
12,1739,44,22528,0.015474783984245732,688,0.9822604656219482,0.2,0.188232421875,-0.020439396816072986,-0.23429834842681885,-43.37086379528046,-0.03651633858680725,0.014576742,0.0004092704424510632,1257.0,-2.5288306470588235
13,1739,45,23040,0.005796694124001078,704,0.9815844893455505,0.2,0.27880859375,-0.030507194169331342,-0.005861401557922363,-43.415512800216675,-0.046520501375198364,0.01918092,0.0004092704424510632,1257.0,-2.5315761111111112
13,1739,46,23552,0.09445954125840217,720,0.9811804294586182,0.2,0.22119140625,-0.0249854249850614,0.18731296062469482,-43.3805832862854,0.01709047704935074,0.025627213,0.0004092704424510632,1257.0,-2.5315761111111112
13,1740,47,24064,0.005057946313172579,736,0.9817243218421936,0.2,0.220947265625,-0.023491901098168455,-2.3707778453826904,-43.383994579315186,-0.031051283702254295,0.016682865,0.0004092704424510632,1257.0,-2.529756263157895
14,1739,48,24576,0.10856012930162251,752,0.9813972115516663,0.2,0.2852783203125,-0.030402745091123506,0.08996063470840454,-43.387327551841736,-0.011098381131887436,0.031481087,0.0004092704424510632,1257.0,-2.529756263157895
14,1740,49,25088,0.011221535503864288,768,0.9797992706298828,0.2,0.193359375,-0.022943695046706125,0.11094248294830322,-43.35553157329559,-0.042423542588949203,0.014735512,0.0004092704424510632,1257.0,-2.529756263157895
14,1740,50,25600,0.0057548133918317035,784,0.9803194403648376,0.2,0.2293701171875,-0.027942647779127583,0.03785914182662964,-43.323229908943176,-0.0320453941822052,0.014925283,0.0004092704424510632,1257.0,-2.52727905
14,1741,51,26112,0.08295265585184097,800,0.9806626439094543,0.2,0.2520751953125,-0.022334546403726563,0.21822816133499146,-43.34871256351471,-0.015552356839179993,0.0270195,0.0004092704424510632,1257.0,-2.52727905
15,1741,52,26624,0.02057130797766149,816,0.9802745580673218,0.2,0.265625,-0.029169960296712816,-2.018517017364502,-43.34956657886505,-0.024164967238903046,0.019842707,0.0004092704424510632,1257.0,-2.5285583333333337
15,1741,53,27136,0.09918749320786446,832,0.9794833064079285,0.2,0.184326171875,-0.017468627134803683,0.14727884531021118,-43.325870394706726,-0.0016198735684156418,0.019313151,0.0004092704424510632,1257.0,-2.5285583333333337
15,1741,54,27648,0.00840720857377164,848,0.9788578152656555,0.2,0.2647705078125,-0.023152637790190056,0.1658768653869629,-43.303552746772766,-0.02414608933031559,0.01758445,0.0004092704424510632,1257.0,-2.5285583333333337
16,1741,55,28160,0.042419701581820846,864,0.9793096780776978,0.2,0.31591796875,-0.0331834978715051,0.4904187321662903,-43.29840970039368,-0.020272787660360336,0.020760737,0.0004092704424510632,1257.0,-2.5227997272727274
16,1741,56,28672,0.028090760781196877,880,0.9798822999000549,0.2,0.2923583984375,-0.02216831356054172,0.5556369423866272,-43.317973494529724,-0.019120631739497185,0.030761188,0.0004092704424510632,1257.0,-2.5227997272727274
16,1740,57,29184,0.016036012733820826,896,0.9803295731544495,0.2,0.269775390625,-0.02851647141505964,-0.5189088582992554,-43.33583915233612,-0.031924694776535034,0.020721935,0.0004092704424510632,1257.0,-2.5263698260869565
17,1741,58,29696,0.09932641743216664,912,0.9803411960601807,0.2,0.159423828125,-0.01728921037283726,0.47963058948516846,-43.34380626678467,0.0027807094156742096,0.015879061,0.0004092704424510632,1257.0,-2.5263698260869565
17,1741,59,30208,0.00853193439252209,928,0.9794802665710449,0.2,0.267822265625,-0.02634182755718939,-0.35956358909606934,-43.32796621322632,-0.02741292677819729,0.01943765,0.0004092704424510632,1257.0,-2.5250919583333338
17,1740,60,30720,0.14553132746368647,944,0.9791993498802185,0.2,0.178955078125,-0.016455936143756844,0.05647653341293335,-43.30708825588226,0.011024769395589828,0.018028196,0.0004092704424510632,1257.0,-2.5250919583333338
17,1739,61,31232,0.007549560046754777,960,0.9783622026443481,0.2,0.2235107421875,-0.023260178888449445,-0.34157729148864746,-43.29120850563049,-0.023277685046195984,0.019321188,0.0004092704424510632,1257.0,-2.5250919583333338
18,1737,62,31744,0.004252628008543979,976,0.9765878319740295,0.2,0.23974609375,-0.0218069952679798,-0.07812631130218506,-43.24767339229584,-0.02890404686331749,0.018671846,0.0004092704424510632,1257.0,-2.5224024800000002
18,1737,63,32256,0.17874114552978426,992,0.9758483171463013,0.2,0.1951904296875,-0.02036846862756647,0.10776883363723755,-43.2039395570755,0.02263263240456581,0.019558292,0.0004092704424510632,1257.0,-2.5224024800000002
18,1736,64,32768,0.010226748781860806,1008,0.9768015146255493,0.2,0.2674560546875,-0.026219260224024765,0.02874743938446045,-43.202800035476685,-0.02539599873125553,0.017055761,0.0004092704424510632,1257.0,-2.5229733846153852
19,1736,65,33280,0.18525250651873648,1024,0.9758704900741577,0.2,0.13720703125,-0.014446229033637792,0.5840315818786621,-43.2176468372345,0.05610020458698273,0.015892142,0.0004092704424510632,1257.0,-2.5229733846153852
19,1736,66,33792,0.009726580916321836,1040,0.9758579134941101,0.2,0.2808837890625,-0.02725266630295664,-0.4968271255493164,-43.18294405937195,-0.032913126051425934,0.015599152,0.0004092704424510632,1257.0,-2.5229733846153852
19,1736,67,34304,0.004734202411782462,1056,0.97748863697052,0.2,0.2777099609375,-0.031008111138362437,-0.033966779708862305,-43.21367311477661,-0.04325069114565849,0.019045174,0.0004092704424510632,1257.0,-2.518618481481482
20,1735,68,34816,0.16866488056257367,1072,0.9784153699874878,0.2,0.16357421875,-0.02058069800841622,0.1861439347267151,-43.258419156074524,0.015366142615675926,0.02065384,0.0004092704424510632,1257.0,-2.518618481481482
20,1735,69,35328,0.010593962797429413,1088,0.9794921875,0.2,0.2265625,-0.019724753336049616,-1.783407211303711,-43.28526258468628,-0.012903211638331413,0.015228091,0.0004092704424510632,1257.0,-2.5182083214285713
20,1735,70,35840,0.17748423176817596,1104,0.9795690178871155,0.2,0.15087890625,-0.022674024607113097,0.48747020959854126,-43.30465757846832,0.04944652318954468,0.021851536,0.0004092704424510632,1257.0,-2.5182083214285713
20,1735,71,36352,0.016960693494183943,1120,0.9797506928443909,0.2,0.25830078125,-0.027522080374183133,-0.09662806987762451,-43.30425763130188,-0.03617385774850845,0.019431453,0.0004092704424510632,1257.0,-2.5182083214285713
21,1735,72,36864,0.0213295326102525,1136,0.9822437167167664,0.2,0.2591552734375,-0.02689225401263684,-0.28677797317504883,-43.33791506290436,-0.023148536682128906,0.017688442,0.0004092704424510632,1257.0,-2.512470724137931
21,1733,73,37376,0.11423182731959969,1152,0.9821574091911316,0.2,0.169677734375,-0.023931094823637977,0.5524596571922302,-43.39528512954712,-0.00858963280916214,0.022467725,0.0004092704424510632,1257.0,-2.512470724137931
21,1733,74,37888,0.019945727661252022,1168,0.9804652333259583,0.2,0.2230224609375,-0.023997359865461476,-2.2819106578826904,-43.356725335121155,-0.029529018327593803,0.016998451,0.0004092704424510632,1257.0,-2.507074133333333
22,1732,75,38400,0.13966251048259437,1184,0.9792866706848145,0.2,0.1578369140625,-0.021483717471710406,0.2889130711555481,-43.306028723716736,0.00809343159198761,0.018976085,0.0004092704424510632,1257.0,-2.507074133333333
22,1732,76,38912,0.016865238576428965,1200,0.9808945655822754,0.2,0.2403564453125,-0.022115520085208118,0.26134204864501953,-43.30576968193054,-0.023394394665956497,0.016488902,0.0004092704424510632,1257.0,-2.507074133333333
22,1732,77,39424,0.028894625429529697,1216,0.9796769022941589,0.2,0.2491455078125,-0.026500997366383672,0.1647357940673828,-43.32885468006134,-0.018596909940242767,0.015001414,0.0004092704424510632,1257.0,-2.5029959999999996
23,1732,78,39936,0.06538438954157755,1232,0.9784895777702332,0.2,0.1839599609375,-0.018435602745739743,0.6954013705253601,-43.2790105342865,-0.020638637244701385,0.018576313,0.0004092704424510632,1257.0,-2.5029959999999996
23,1733,79,40448,0.02802092465572059,1248,0.9773629903793335,0.2,0.23046875,-0.023805718883522786,-1.808422327041626,-43.24071729183197,-0.019768208265304565,0.018492315,0.0004092704424510632,1257.0,-2.50257828125
23,1733,80,40960,0.14560632582288235,1264,0.9769699573516846,0.2,0.1861572265625,-0.024286811851197854,0.11618614196777344,-43.2132887840271,-0.005499236285686493,0.01809267,0.0004092704424510632,1257.0,-2.50257828125
23,1734,81,41472,0.010223661578493193,1280,0.9741376042366028,0.2,0.264404296875,-0.027628225972875953,0.25870978832244873,-43.171849727630615,-0.034259553998708725,0.018550947,0.0004092704424510632,1257.0,-2.50257828125
24,1734,82,41984,0.10794147592969239,1296,0.9731223583221436,0.2,0.2327880859375,-0.022531876660650596,0.6624318361282349,-43.094969391822815,0.007725827395915985,0.022699494,0.0004092704424510632,1257.0,-2.495340636363636
24,1734,83,42496,0.02685711078811437,1312,0.9713948965072632,0.2,0.273193359375,-0.0202106102660764,0.8552724123001099,-43.06306600570679,-0.016880536451935768,0.017761394,0.0004092704424510632,1257.0,-2.495340636363636
24,1734,84,43008,0.014867815363686532,1328,0.9711394309997559,0.2,0.25,-0.024967210978502408,-2.1570346355438232,-43.01838982105255,-0.01507614366710186,0.016933786,0.0004092704424510632,1257.0,-2.4941136176470584
25,1734,85,43520,0.1671373350545764,1344,0.9707556962966919,0.2,0.1712646484375,-0.019173825086909346,0.24083632230758667,-43.01892793178558,0.016093892976641655,0.016599998,0.0004092704424510632,1257.0,-2.4941136176470584
25,1733,86,44032,0.007578849632409401,1360,0.9720329642295837,0.2,0.287109375,-0.024093291693134233,0.2185419797897339,-43.02562701702118,-0.040883928537368774,0.01901949,0.0004092704424510632,1257.0,-2.488794
25,1732,87,44544,0.16157012758776546,1376,0.9723931550979614,0.2,0.1409912109375,-0.015729806691524573,0.6496049165725708,-43.060577273368835,0.028166620060801506,0.013069,0.0004092704424510632,1257.0,-2.488794
26,1731,88,45056,0.010402352156233974,1392,0.9714057445526123,0.2,0.202880859375,-0.020361186063382775,-0.5790702104568481,-43.046834230422974,-0.01981523633003235,0.012482423,0.0004092704424510632,1257.0,-2.488794
26,1731,89,45568,0.004426134575624019,1408,0.968544602394104,0.2,0.1661376953125,-0.016156431927811354,-0.3591325283050537,-42.98745036125183,-0.02665606141090393,0.012268673,0.0004092704424510632,1257.0,-2.4885308888888886
26,1732,90,46080,0.24189840839244425,1424,0.9680911302566528,0.2,0.1763916015625,-0.02138352308247704,0.17609548568725586,-42.91788387298584,0.01218022033572197,0.020205291,0.0004092704424510632,1257.0,-2.4885308888888886
26,1732,91,46592,0.0073059428978012875,1440,0.9658357501029968,0.2,0.255126953125,-0.025710224101203494,-0.38565969467163086,-42.89133632183075,-0.034205786883831024,0.0159684,0.0004092704424510632,1257.0,-2.4890848108108106
27,1733,92,47104,0.3231687496881932,1456,0.964583158493042,0.2,0.1396484375,-0.018807993255904876,0.12520205974578857,-42.82311737537384,0.07171311974525452,0.01931848,0.0004092704424510632,1257.0,-2.4890848108108106
27,1733,93,47616,0.03671716433018446,1472,0.964773952960968,0.2,0.2926025390625,-0.027817898895591497,0.010971546173095703,-42.80587601661682,-0.015477629378437996,0.024927758,0.0004092704424510632,1257.0,-2.4890848108108106
27,1733,94,48128,0.020200401631882414,1488,0.9641555547714233,0.2,0.219970703125,-0.024108501260343473,-2.0137879848480225,-42.806339263916016,-0.027041614055633545,0.014595052,0.0004092704424510632,1257.0,-2.490179342105263
28,1733,95,48640,0.2745585029479116,1504,0.9634290337562561,0.2,0.1092529296875,-0.014408626957447268,0.10876268148422241,-42.78208410739899,0.014923689886927605,0.014778544,0.0004092704424510632,1257.0,-2.490179342105263
28,1732,96,49152,0.010667349910363555,1520,0.962234616279602,0.2,0.2471923828125,-0.02308340428135125,-1.8994805812835693,-42.74990630149841,-0.030463773757219315,0.01721948,0.0004092704424510632,1257.0,-2.48907441025641
28,1732,97,49664,0.2828120016492903,1536,0.9619808197021484,0.2,0.1290283203125,-0.020784077903954312,0.1284504532814026,-42.72011590003967,0.08191804587841034,0.0189208,0.0004092704424510632,1257.0,-2.48907441025641
28,1731,98,50176,0.01827381903422065,1552,0.9617250561714172,0.2,0.23974609375,-0.026357481503509916,-0.37163305282592773,-42.71214056015015,-0.024273712188005447,0.018397447,0.0004092704424510632,1257.0,-2.48907441025641
29,1732,99,50688,0.009673938155174255,1568,0.961877703666687,0.2,0.270263671875,-0.028254321427084506,0.011291563510894775,-42.6992347240448,-0.025529198348522186,0.018208388,0.0004092704424510632,1257.0,-2.487642525
29,1732,100,51200,0.19976696895901114,1584,0.9622319936752319,0.2,0.1544189453125,-0.020527698274236172,0.427120566368103,-42.705105662345886,-0.015005815774202347,0.020524232,0.0004092704424510632,1257.0,-2.487642525
29,1731,101,51712,0.009899926153593697,1600,0.9641892313957214,0.2,0.241455078125,-0.023304475093027577,-2.678900957107544,-42.735952258110046,-0.04092828556895256,0.017561315,0.0004092704424510632,1257.0,-2.4831763658536588
30,1729,102,52224,0.3617274551652372,1616,0.9639379382133484,0.2,0.1531982421875,-0.02274184420821257,0.09923911094665527,-42.77630376815796,0.031139370054006577,0.021559589,0.0004092704424510632,1257.0,-2.4831763658536588
30,1727,103,52736,0.02360786823555827,1632,0.9627315402030945,0.2,0.25537109375,-0.026249284273944795,0.27813977003097534,-42.743462920188904,-0.021230023354291916,0.014592258,0.0004092704424510632,1257.0,-2.4831763658536588
30,1727,104,53248,0.05558322020806372,1648,0.9630878567695618,0.2,0.2232666015625,-0.021916695113759488,0.40859490633010864,-42.72771620750427,-0.0022041313350200653,0.01330938,0.0004092704424510632,1257.0,-2.4857105476190475
31,1726,105,53760,0.13014974794350564,1664,0.9638001322746277,0.2,0.1719970703125,-0.022050726678571664,0.7853965759277344,-42.74427509307861,-0.0022254586219787598,0.022796039,0.0004092704424510632,1257.0,-2.4857105476190475
31,1723,106,54272,0.04067940404638648,1680,0.9656740427017212,0.2,0.172607421875,-0.015772005994222127,-2.8496837615966797,-42.78293311595917,-0.01257590763270855,0.013656981,0.0004092704424510632,1257.0,-2.487695674418605
31,1722,107,54784,0.266661424189806,1696,0.9658225774765015,0.2,0.1214599609375,-0.01923874709609663,0.10640943050384521,-42.827884793281555,0.0055634453892707825,0.01701531,0.0004092704424510632,1257.0,-2.487695674418605
32,1721,108,55296,0.007399022710160352,1712,0.9661535024642944,0.2,0.228515625,-0.020957199623808265,0.38040274381637573,-42.82650423049927,-0.01992720738053322,0.014523996,0.0004092704424510632,1257.0,-2.487695674418605
32,1720,109,55808,0.21009666845202446,1728,0.9657981395721436,0.2,0.118896484375,-0.014923882932635024,0.6801628470420837,-42.83670222759247,0.034932732582092285,0.017502353,0.0004092704424510632,1257.0,-2.482302454545455
32,1718,110,56320,0.03294107539113611,1744,0.9651540517807007,0.2,0.244140625,-0.022422358219046146,0.9225491285324097,-42.8169641494751,-0.019589634612202644,0.016813193,0.0004092704424510632,1257.0,-2.482302454545455
33,1717,111,56832,0.0433118361979723,1760,0.9651967287063599,0.2,0.2098388671875,-0.0199883086461341,-0.8935129642486572,-42.80662143230438,-0.012034986168146133,0.014771197,0.0004092704424510632,1257.0,-2.4806960444444446
33,1715,112,57344,0.2102349626366049,1776,0.9653410315513611,0.2,0.141845703125,-0.017379982222337276,0.43909329175949097,-42.81170415878296,0.03488119691610336,0.016927592,0.0004092704424510632,1257.0,-2.4806960444444446
33,1713,113,57856,0.01076347533671651,1792,0.9646142721176147,0.2,0.23193359375,-0.025934548146324232,-0.002584695816040039,-42.80507552623749,-0.026050468906760216,0.017931113,0.0004092704424510632,1257.0,-2.4772686086956526
34,1712,114,58368,0.2296093301847577,1808,0.9642934203147888,0.2,0.102783203125,-0.012844469441915862,0.7224324941635132,-42.78138077259064,0.047991007566452026,0.013676006,0.0004092704424510632,1257.0,-2.4772686086956526
34,1711,115,58880,0.009402659154147841,1824,0.9627242684364319,0.2,0.244140625,-0.026473982754396275,-0.4961862564086914,-42.75538372993469,-0.040942396968603134,0.017601592,0.0004092704424510632,1257.0,-2.4772686086956526
34,1709,116,59392,0.0046981064733699895,1840,0.9600288271903992,0.2,0.234375,-0.023882343259174377,-0.10854852199554443,-42.68832051753998,-0.029779700562357903,0.012806205,0.0004092704424510632,1257.0,-2.4784885531914895
35,1707,117,59904,0.31535151484422386,1856,0.958524763584137,0.2,0.0926513671875,-0.014598645633668639,0.21237939596176147,-42.61626696586609,0.014844037592411041,0.01840637,0.0004092704424510632,1257.0,-2.4784885531914895
35,1706,118,60416,0.0044121465616626665,1872,0.9616082310676575,0.2,0.30859375,-0.0320447240374051,-1.3670990467071533,-42.631662368774414,-0.047021232545375824,0.023470648,0.0004092704424510632,1257.0,-2.4762662083333336
35,1705,119,60928,0.43209539842791855,1888,0.9628675580024719,0.2,0.045654296875,-0.00802561674208846,0.19245809316635132,-42.7241348028183,0.034249432384967804,0.010111598,0.0004092704424510632,1257.0,-2.4762662083333336
36,1703,120,61440,0.01515651005320251,1904,0.9614405035972595,0.2,0.25732421875,-0.027585278177866712,-0.18089091777801514,-42.71935331821442,-0.034272171556949615,0.016937267,0.0004092704424510632,1257.0,-2.4762662083333336
36,1701,121,61952,0.01124225533567369,1920,0.9604430198669434,0.2,0.25244140625,-0.025053338053112384,-0.17550325393676758,-42.66881775856018,-0.03417876735329628,0.014892519,0.0004092704424510632,1257.0,-2.4757589591836737
36,1699,122,62464,0.40716167259961367,1936,0.9601643681526184,0.2,0.0853271484375,-0.018580904637929052,0.29111629724502563,-42.6484135389328,0.028643205761909485,0.015267906,0.0004092704424510632,1257.0,-2.4757589591836737
37,1698,123,62976,0.02357845488586463,1952,0.9620394706726074,0.2,0.2403564453125,-0.02667211485095322,-1.7997722625732422,-42.66302156448364,-0.02414814382791519,0.020034522,0.0004092704424510632,1257.0,-2.47619686
37,1696,124,63488,0.3662290954962373,1968,0.9627044796943665,0.2,0.1116943359375,-0.014337090178742073,0.4100536108016968,-42.723527789115906,0.06001511961221695,0.015703008,0.0004092704424510632,1257.0,-2.47619686
37,1695,125,64000,0.015123048127861694,1984,0.9623414874076843,0.2,0.2601318359375,-0.02497258101357147,0.09724158048629761,-42.71909308433533,-0.027781110256910324,0.019696131,0.0004092704424510632,1257.0,-2.47619686
