time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/value_loss,train/n_updates,train/std,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
6,1794,23,11776,0.003638571361079812,352,1.0001637935638428,0.2,0.2158203125,-0.022539732497534715,-0.0704268217086792,-43.93438684940338,-0.0352085717022419,0.017475735,0.0004092704424510632,1257.0,-2.509424777777778
6,1794,24,12288,0.09267659753095359,368,1.0003584623336792,0.2,0.306396484375,-0.026753562880912796,0.037981271743774414,-43.980191588401794,-0.016743682324886322,0.027360205,0.0004092704424510632,1257.0,-2.509424777777778
7,1792,25,12800,0.015790009128977545,384,1.0009090900421143,0.2,0.176025390625,-0.022342038428178057,-0.7989436388015747,-43.98720026016235,-0.0271109938621521,0.014038682,0.0004092704424510632,1257.0,-2.522485
7,1791,26,13312,0.10508314915932715,400,1.0007562637329102,0.2,0.2427978515625,-0.028876566124381498,0.16833937168121338,-43.99590563774109,0.002484504133462906,0.02751071,0.0004092704424510632,1257.0,-2.522485
7,1790,27,13824,0.010835528373718262,416,0.99937903881073,0.2,0.248779296875,-0.022846324311103672,0.34744101762771606,-43.97278845310211,-0.024464290589094162,0.019272488,0.0004092704424510632,1257.0,-2.522485
8,1787,28,14336,0.02304262900725007,432,0.9984842538833618,0.2,0.2467041015625,-0.028849144029663876,0.45646214485168457,-43.93472170829773,-0.03837699443101883,0.021826582,0.0004092704424510632,1257.0,-2.511108181818182
8,1787,29,14848,0.02073673764243722,448,0.9978858828544617,0.2,0.18359375,-0.01571595179848373,0.3795488476753235,-43.90834879875183,-0.0206952765583992,0.016105246,0.0004092704424510632,1257.0,-2.511108181818182
8,1786,30,15360,0.010645079091773368,464,0.9969205260276794,0.2,0.24365234375,-0.02463456011901144,-0.5342363119125366,-43.88409769535065,-0.024439360946416855,0.019843556,0.0004092704424510632,1257.0,-2.51234575
8,1784,31,15872,0.09007605304941535,480,0.9970164895057678,0.2,0.2779541015625,-0.02753774623852223,0.22291427850723267,-43.86391258239746,-0.01041913777589798,0.024634384,0.0004092704424510632,1257.0,-2.51234575
9,1783,32,16384,0.010587141674477607,496,0.9967918395996094,0.2,0.212890625,-0.019155332644004375,0.380013644695282,-43.86498022079468,-0.029856717213988304,0.016938787,0.0004092704424510632,1257.0,-2.504104076923077
9,1782,33,16896,0.10428013256751001,512,0.9979031682014465,0.2,0.2735595703125,-0.024390247992414515,0.5122086405754089,-43.871474266052246,0.020830318331718445,0.022662573,0.0004092704424510632,1257.0,-2.504104076923077
9,1781,34,17408,0.009862863516900688,528,0.997814953327179,0.2,0.2276611328125,-0.023661895960685797,-0.9570305347442627,-43.89541149139404,-0.038575127720832825,0.015685294,0.0004092704424510632,1257.0,-2.504104076923077
10,1782,35,17920,0.0039208828820846975,544,0.9991074204444885,0.2,0.287841796875,-0.027608754753600806,-0.375138521194458,-43.90797281265259,-0.04185083135962486,0.022631956,0.0004092704424510632,1257.0,-2.5025362857142857
10,1780,36,18432,0.13446606893558055,560,0.9992952942848206,0.2,0.2037353515625,-0.023194390392745845,0.075003981590271,-43.93540644645691,0.012678518891334534,0.01901609,0.0004092704424510632,1257.0,-2.5025362857142857
10,1778,37,18944,0.007495762838516384,576,0.9988011717796326,0.2,0.285888671875,-0.03285278184921481,-0.07660603523254395,-43.92587459087372,-0.04044179618358612,0.021906186,0.0004092704424510632,1257.0,-2.510217133333333
10,1776,38,19456,0.13998636743053794,592,0.9996209740638733,0.2,0.28173828125,-0.026354862260632217,0.28158044815063477,-43.92706763744354,0.05256623774766922,0.027261574,0.0004092704424510632,1257.0,-2.510217133333333
11,1773,39,19968,0.01010471349582076,608,1.0021191835403442,0.2,0.2440185546875,-0.02600669536332134,-0.46364927291870117,-43.97290551662445,-0.0293275099247694,0.016061459,0.0004092704424510632,1257.0,-2.510217133333333
11,1772,40,20480,0.004944162588799372,624,1.0018360614776611,0.2,0.211669921875,-0.02046983643231215,-0.28881585597991943,-44.016027092933655,-0.03290514647960663,0.015646528,0.0004092704424510632,1257.0,-2.5012606875000003
11,1773,41,20992,0.22164847748354077,640,1.0021789073944092,0.2,0.2349853515625,-0.026085171804879792,0.07753211259841919,-43.999720096588135,0.010225657373666763,0.023344982,0.0004092704424510632,1257.0,-2.5012606875000003
12,1772,42,21504,0.008708499328349717,656,1.0019415616989136,0.2,0.2806396484375,-0.030582470091758296,-1.787797451019287,-44.01190686225891,-0.037692904472351074,0.018830601,0.0004092704424510632,1257.0,-2.5069342352941177
12,1772,43,22016,0.20634230598807335,672,1.0021716356277466,0.2,0.1640625,-0.021788550599012524,0.2778971195220947,-44.005138754844666,0.03888178989291191,0.015729476,0.0004092704424510632,1257.0,-2.5069342352941177
12,1772,44,22528,0.014396111102541909,688,1.0029051303863525,0.2,0.21630859375,-0.020152123004663736,-0.2489711046218872,-44.01924538612366,-0.027836240828037262,0.018189523,0.0004092704424510632,1257.0,-2.5069342352941177
13,1771,45,23040,0.005975053645670414,704,1.0021125078201294,0.2,0.252197265625,-0.028974630535230972,-0.5000648498535156,-44.02269983291626,-0.027438027784228325,0.020140456,0.0004092704424510632,1257.0,-2.5070341111111114
13,1770,46,23552,0.22626231564208865,720,1.0016846656799316,0.2,0.129638671875,-0.017958487980649807,0.14537346363067627,-43.99749290943146,0.011199168860912323,0.014705569,0.0004092704424510632,1257.0,-2.5070341111111114
13,1769,47,24064,0.020116942905588076,736,1.001737117767334,0.2,0.1912841796875,-0.022552572438144125,-1.7102704048156738,-43.992570877075195,-0.02632065676152706,0.018025812,0.0004092704424510632,1257.0,-2.5054755263157897
13,1768,48,24576,0.1861859350465238,752,1.0019551515579224,0.2,0.204345703125,-0.018759214610327035,0.44790101051330566,-44.003355622291565,0.03365204855799675,0.022559475,0.0004092704424510632,1257.0,-2.5054755263157897
14,1767,49,25088,0.022465242713224143,768,1.0015792846679688,0.2,0.246337890625,-0.026956160785630345,0.274078905582428,-43.99811792373657,-0.037918586283922195,0.014627408,0.0004092704424510632,1257.0,-2.5054755263157897
14,1766,50,25600,0.022655371285509318,784,1.0006532669067383,0.2,0.1739501953125,-0.01735668332548812,0.05371004343032837,-43.976322293281555,-0.013161922805011272,0.013157245,0.0004092704424510632,1257.0,-2.505259
14,1766,51,26112,0.12244718195870519,800,0.9999144077301025,0.2,0.2130126953125,-0.021747048769611865,0.4699334502220154,-43.94967746734619,-0.012444693595170975,0.021505222,0.0004092704424510632,1257.0,-2.505259
15,1766,52,26624,0.026008514338172972,816,0.9981235861778259,0.2,0.21630859375,-0.02426873368676752,-2.1102561950683594,-43.91493022441864,-0.03415172919631004,0.018324599,0.0004092704424510632,1257.0,-2.507772428571429
15,1766,53,27136,0.23813488148152828,832,0.997750461101532,0.2,0.144775390625,-0.01873875367891742,0.47747159004211426,-43.872565150260925,0.01023847982287407,0.021647725,0.0004092704424510632,1257.0,-2.507772428571429
15,1765,54,27648,0.03103733598254621,848,0.997958779335022,0.2,0.331787109375,-0.031890178070170805,0.6527588367462158,-43.877721667289734,-0.025847144424915314,0.025262278,0.0004092704424510632,1257.0,-2.507772428571429
15,1765,55,28160,0.06089727464132011,864,0.9979391694068909,0.2,0.295654296875,-0.024593923502834514,0.6153362989425659,-43.87730324268341,-0.003974102437496185,0.021318695,0.0004092704424510632,1257.0,-2.5094255454545458
16,1765,56,28672,0.030682850658195093,880,0.999038577079773,0.2,0.286865234375,-0.026042762430734,0.5951353311538696,-43.889620900154114,-0.027909209951758385,0.02720645,0.0004092704424510632,1257.0,-2.5094255454545458
16,1765,57,29184,0.027003746305126697,896,0.9980285167694092,0.2,0.243408203125,-0.02686794455803465,-1.0811371803283691,-43.90630352497101,-0.031000453978776932,0.02250915,0.0004092704424510632,1257.0,-2.5053647391304352
16,1765,58,29696,0.09621729666832834,912,0.9966059327125549,0.2,0.20263671875,-0.025116393575444818,0.43211138248443604,-43.85923457145691,-0.007411867380142212,0.021663835,0.0004092704424510632,1257.0,-2.5053647391304352
17,1764,59,30208,0.011853807140141726,928,0.9960798621177673,0.2,0.2506103515625,-0.025709035893669352,0.33624255657196045,-43.82051718235016,-0.025409597903490067,0.021002263,0.0004092704424510632,1257.0,-2.5010495416666667
17,1764,60,30720,0.14331256900914013,944,0.9958274364471436,0.2,0.177734375,-0.022716316423611715,0.6372005939483643,-43.81102466583252,0.03763183206319809,0.021106519,0.0004092704424510632,1257.0,-2.5010495416666667
17,1764,61,31232,0.009571585760568269,960,0.9947946071624756,0.2,0.2489013671875,-0.028048964159097522,-0.6261265277862549,-43.79304552078247,-0.03101762756705284,0.018108655,0.0004092704424510632,1257.0,-2.5010495416666667
17,1763,62,31744,0.005139963213878218,976,0.9963939785957336,0.2,0.251708984375,-0.02370753773720935,-0.48507142066955566,-43.787344336509705,-0.022133182734251022,0.020343546,0.0004092704424510632,1257.0,-2.50853444
18,1763,63,32256,0.2573393217753619,992,0.9976032376289368,0.2,0.0889892578125,-0.019211824517697096,0.12257027626037598,-43.84045112133026,0.01640089973807335,0.015975725,0.0004092704424510632,1257.0,-2.50853444
18,1763,64,32768,0.010061759443487972,1008,0.9965965151786804,0.2,0.308349609375,-0.029883050912758335,0.2314867377281189,-43.84802842140198,-0.04005255922675133,0.027906027,0.0004092704424510632,1257.0,-2.5128587692307693
18,1763,65,33280,0.2060011166613549,1024,0.9958663582801819,0.2,0.1258544921875,-0.018288907936948817,0.593463659286499,-43.8095885515213,0.07469545304775238,0.022980195,0.0004092704424510632,1257.0,-2.5128587692307693
19,1763,66,33792,0.019482166360830888,1040,0.9978628754615784,0.2,0.2239990234375,-0.025928537608706392,-0.5068179368972778,-43.82395684719086,-0.04091358184814453,0.0144668985,0.0004092704424510632,1257.0,-2.5128587692307693
19,1763,67,34304,0.009081390831852332,1056,0.9990838766098022,0.2,0.218017578125,-0.02282521457527764,-0.8631913661956787,-43.880478858947754,-0.03283200040459633,0.016019698,0.0004092704424510632,1257.0,-2.5116511111111115
19,1761,68,34816,0.31844871561042964,1072,0.9993012547492981,0.2,0.05078125,-0.014291714629507624,0.13547605276107788,-43.90668189525604,0.0042733922600746155,0.009977265,0.0004092704424510632,1257.0,-2.5116511111111115
20,1761,69,35328,0.011391972948331386,1088,0.9989931583404541,0.2,0.229736328125,-0.025444820057600737,-1.3295879364013672,-43.89850115776062,-0.018481828272342682,0.016443435,0.0004092704424510632,1257.0,-2.508354035714286
20,1761,70,35840,0.19614760391414165,1104,0.9984350800514221,0.2,0.1629638671875,-0.020566902036080137,0.5016878843307495,-43.882906556129456,0.07171911746263504,0.0191299,0.0004092704424510632,1257.0,-2.508354035714286
20,1761,71,36352,0.02355850616004318,1120,0.9985179901123047,0.2,0.251220703125,-0.02861452242359519,0.0468478798866272,-43.87272524833679,-0.015542712062597275,0.018403832,0.0004092704424510632,1257.0,-2.508354035714286
20,1760,72,36864,0.028452737140469253,1136,1.0004119873046875,0.2,0.2613525390625,-0.03011650830740109,-0.030844449996948242,-43.89355719089508,-0.030459588393568993,0.024520166,0.0004092704424510632,1257.0,-2.5135602758620688
21,1761,73,37376,0.18372250464744866,1152,1.0007296800613403,0.2,0.1201171875,-0.02005578888929449,0.5640100240707397,-43.9392386674881,0.004846852272748947,0.017903507,0.0004092704424510632,1257.0,-2.5135602758620688
21,1761,74,37888,0.03859885095153004,1168,0.9993685483932495,0.2,0.206298828125,-0.02009782977984287,-0.8864588737487793,-43.918914437294006,-0.01868055947124958,0.017054003,0.0004092704424510632,1257.0,-2.5158240000000003
21,1761,75,38400,0.1957243368960917,1184,0.9986727833747864,0.2,0.1402587890625,-0.016361105866963044,0.6914403438568115,-43.88412857055664,0.03683479130268097,0.01711262,0.0004092704424510632,1257.0,-2.5158240000000003
22,1760,76,38912,0.03706275625154376,1200,0.9993290305137634,0.2,0.2587890625,-0.026694573505665176,0.4165441393852234,-43.883203983306885,-0.023782413452863693,0.019787652,0.0004092704424510632,1257.0,-2.5158240000000003
22,1760,77,39424,0.0645810590358451,1216,1.0002385377883911,0.2,0.22607421875,-0.021657755925843958,0.5482378005981445,-43.912349462509155,0.004952512681484222,0.015803924,0.0004092704424510632,1257.0,-2.523586322580645
22,1761,78,39936,0.13403506961185485,1232,0.9997473955154419,0.2,0.212646484375,-0.026184380098129623,0.6790101528167725,-43.92706263065338,-0.026272088289260864,0.024457436,0.0004092704424510632,1257.0,-2.523586322580645
22,1761,79,40448,0.03232567955274135,1248,0.9996352791786194,0.2,0.248046875,-0.02499228756641969,-1.6784660816192627,-43.907734990119934,-0.01567828468978405,0.019822692,0.0004092704424510632,1257.0,-2.5243929375
23,1761,80,40960,0.21210173144936562,1264,1.000186800956726,0.2,0.1082763671875,-0.012670526120928116,0.3956952691078186,-43.91864001750946,0.019853247329592705,0.012721606,0.0004092704424510632,1257.0,-2.5243929375
23,1761,81,41472,0.01962938200449571,1280,0.9980514645576477,0.2,0.2513427734375,-0.026042594836326316,0.5148741602897644,-43.904911398887634,-0.030965570360422134,0.01957412,0.0004092704424510632,1257.0,-2.5243929375
23,1761,82,41984,0.11700958083383739,1296,0.9970232248306274,0.2,0.1864013671875,-0.023592198398546316,0.7737572193145752,-43.83677136898041,0.015412874519824982,0.022488097,0.0004092704424510632,1257.0,-2.529292848484849
24,1762,83,42496,0.0285242244717665,1312,0.9962256550788879,0.2,0.2286376953125,-0.02355428133159876,0.8136241436004639,-43.81652557849884,-0.026910986751317978,0.01697687,0.0004092704424510632,1257.0,-2.529292848484849
24,1762,84,43008,0.02372834098059684,1328,0.9958685040473938,0.2,0.17431640625,-0.01852773956488818,-2.6593520641326904,-43.79246687889099,-0.024598196148872375,0.012802874,0.0004092704424510632,1257.0,-2.529932235294118
24,1762,85,43520,0.18619471974670887,1344,0.9954392313957214,0.2,0.1595458984375,-0.015150179955526255,0.24553680419921875,-43.77893793582916,0.017436161637306213,0.018119305,0.0004092704424510632,1257.0,-2.529932235294118
24,1761,86,44032,0.015343800943810493,1360,0.995452880859375,0.2,0.2891845703125,-0.028733966493746266,0.5235291123390198,-43.770331382751465,-0.02861405909061432,0.017986944,0.0004092704424510632,1257.0,-2.5305973428571433
25,1761,87,44544,0.20872744172811508,1376,0.9955971240997314,0.2,0.17138671875,-0.017383755875926,0.7031768560409546,-43.773237466812134,0.059223514050245285,0.015747594,0.0004092704424510632,1257.0,-2.5305973428571433
25,1761,88,45056,0.0140068361943122,1392,0.9942310452461243,0.2,0.219482421875,-0.02410695761500392,-1.2757995128631592,-43.76127862930298,-0.02805781178176403,0.0137398075,0.0004092704424510632,1257.0,-2.5305973428571433
25,1760,89,45568,0.005369882201193832,1408,0.9962757229804993,0.2,0.197265625,-0.020835806673858315,-0.9710652828216553,-43.75579273700714,-0.02127629704773426,0.012755537,0.0004092704424510632,1257.0,-2.5315173611111117
26,1761,90,46080,0.2642440067138523,1424,0.9970914721488953,0.2,0.0966796875,-0.017093972404836677,0.17250293493270874,-43.82189083099365,0.013024963438510895,0.016907012,0.0004092704424510632,1257.0,-2.5315173611111117
26,1762,91,46592,0.018401336594251916,1440,0.998629629611969,0.2,0.2333984375,-0.026127569952222984,0.22269898653030396,-43.848283648490906,-0.025848079472780228,0.017054632,0.0004092704424510632,1257.0,-2.5409126216216222
26,1762,92,47104,0.21432053786702454,1456,0.999266505241394,0.2,0.0860595703125,-0.012829131301259622,0.7038576006889343,-43.89115023612976,0.02969731017947197,0.013355441,0.0004092704424510632,1257.0,-2.5409126216216222
27,1762,93,47616,0.027259835333097726,1472,0.9998927712440491,0.2,0.2725830078125,-0.027577544649830088,0.09879827499389648,-43.9061518907547,-0.023777484893798828,0.019005328,0.0004092704424510632,1257.0,-2.5409126216216222
27,1762,94,48128,0.013386730191996321,1488,1.0029398202896118,0.2,0.2515869140625,-0.025999610545113683,-1.0369462966918945,-43.954577922821045,-0.02699975296854973,0.019783396,0.0004092704424510632,1257.0,-2.5469710789473687
27,1762,95,48640,0.2765658211428672,1504,1.0037877559661865,0.2,0.1083984375,-0.015680950826208573,0.23460781574249268,-44.02903234958649,0.01914050057530403,0.015382396,0.0004092704424510632,1257.0,-2.5469710789473687
27,1762,96,49152,0.017121684446465224,1520,1.004740834236145,0.2,0.20068359375,-0.019348807574715465,-0.852053165435791,-44.042110443115234,-0.023942764848470688,0.014708178,0.0004092704424510632,1257.0,-2.5569116410256414
28,1762,97,49664,0.24217499583028257,1536,1.0046322345733643,0.2,0.1368408203125,-0.018219004705315456,0.569525957107544,-44.06605577468872,0.02143235132098198,0.01858507,0.0004092704424510632,1257.0,-2.5569116410256414
28,1763,98,50176,0.021109406952746212,1552,1.0035109519958496,0.2,0.2296142578125,-0.024798994956654496,0.0029765963554382324,-44.04236924648285,-0.033814989030361176,0.0140574835,0.0004092704424510632,1257.0,-2.5569116410256414
28,1763,99,50688,0.03264883568044752,1568,1.002116322517395,0.2,0.234375,-0.026530200499109924,0.2541438937187195,-44.00139284133911,-0.02456134743988514,0.01724593,0.0004092704424510632,1257.0,-2.5553147000000003
29,1764,100,51200,0.24004839407280087,1584,1.0010766983032227,0.2,0.1231689453125,-0.01935840347141493,0.6025352478027344,-43.96956658363342,0.01156378909945488,0.02183192,0.0004092704424510632,1257.0,-2.5553147000000003
29,1765,101,51712,0.03786866465816274,1600,1.0014692544937134,0.2,0.245849609375,-0.025745616752828937,-0.9878160953521729,-43.950088143348694,-0.02754700742661953,0.016961476,0.0004092704424510632,1257.0,-2.554593073170732
29,1765,102,52224,0.2813449250534177,1616,1.001805067062378,0.2,0.115478515625,-0.016722500993637368,0.7174822092056274,-43.97244894504547,0.05907786265015602,0.017565362,0.0004092704424510632,1257.0,-2.554593073170732
29,1766,103,52736,0.03946845594327897,1632,1.00260591506958,0.2,0.258544921875,-0.025984948471887037,0.4212316870689392,-43.98359215259552,-0.014306159690022469,0.018394243,0.0004092704424510632,1257.0,-2.554593073170732
30,1767,104,53248,0.07983429613523185,1648,1.0031402111053467,0.2,0.25439453125,-0.027092243697552476,0.697054386138916,-44.004111766815186,-0.005421198904514313,0.020582866,0.0004092704424510632,1257.0,-2.550867666666667
30,1767,105,53760,0.18544846877921373,1664,1.0028985738754272,0.2,0.10888671875,-0.014937032807210926,0.7447770237922668,-44.008665800094604,-0.016083180904388428,0.01849864,0.0004092704424510632,1257.0,-2.550867666666667
30,1768,106,54272,0.019248332071583718,1680,1.0041035413742065,0.2,0.1890869140625,-0.022914347267942503,-2.860530376434326,-44.011282205581665,-0.023701395839452744,0.015785022,0.0004092704424510632,1257.0,-2.551950674418605
30,1768,107,54784,0.32841503410600126,1696,1.004629373550415,0.2,0.0994873046875,-0.015952853922499344,0.29285794496536255,-44.05111026763916,0.008619800209999084,0.014303231,0.0004092704424510632,1257.0,-2.551950674418605
31,1769,108,55296,0.022395040723495185,1712,1.005711317062378,0.2,0.225830078125,-0.022292427776847035,0.5562256574630737,-44.06483018398285,-0.009793444536626339,0.01594727,0.0004092704424510632,1257.0,-2.551950674418605
31,1770,109,55808,0.13600930548273027,1728,1.0057450532913208,0.2,0.162353515625,-0.01676427297934424,0.8222309350967407,-44.08731424808502,0.05113920569419861,0.012229833,0.0004092704424510632,1257.0,-2.5595297500000003
31,1770,110,56320,0.03665961977094412,1744,1.0057746171951294,0.2,0.26806640625,-0.025424765961361118,0.8477123975753784,-44.08019971847534,-0.03163048252463341,0.028045014,0.0004092704424510632,1257.0,-2.5595297500000003
32,1770,111,56832,0.032585158362053335,1760,1.007789969444275,0.2,0.282470703125,-0.02797521118191071,-0.9538259506225586,-44.11594355106354,-0.03163202106952667,0.02247661,0.0004092704424510632,1257.0,-2.5614946444444446
32,1771,112,57344,0.3972899236250669,1776,1.00827157497406,0.2,0.0296630859375,-0.008570703757868614,0.48301899433135986,-44.15814745426178,0.046433351933956146,0.010321779,0.0004092704424510632,1257.0,-2.5614946444444446
32,1771,113,57856,0.025984786334447563,1792,1.0088582038879395,0.2,0.2218017578125,-0.02317452319766744,0.4184876084327698,-44.16801309585571,-0.023065898567438126,0.018401934,0.0004092704424510632,1257.0,-2.561190195652174
32,1772,114,58368,0.34784679394215345,1808,1.0095182657241821,0.2,0.0970458984375,-0.014687678747577593,0.8229609131813049,-44.19097661972046,0.09973696619272232,0.021076197,0.0004092704424510632,1257.0,-2.561190195652174
33,1772,115,58880,0.020526050066109747,1824,1.0080276727676392,0.2,0.2081298828125,-0.024334658664884046,-0.7667211294174194,-44.184882044792175,-0.034472547471523285,0.014256349,0.0004092704424510632,1257.0,-2.561190195652174
33,1772,116,59392,0.008255917302449234,1840,1.0063194036483765,0.2,0.2764892578125,-0.030189484677975997,-1.9733448028564453,-44.12139940261841,-0.04506009817123413,0.019639444,0.0004092704424510632,1257.0,-2.563304595744681
33,1773,117,59904,0.5211255887988955,1856,1.0058770179748535,0.2,0.0389404296875,-0.008192463283194229,0.18461531400680542,-44.09202980995178,0.026564501225948334,0.009619132,0.0004092704424510632,1257.0,-2.563304595744681
34,1773,118,60416,0.00888273020973429,1872,1.005578637123108,0.2,0.2393798828125,-0.021871577948331833,-0.41253340244293213,-44.078460454940796,-0.03514956682920456,0.019440731,0.0004092704424510632,1257.0,-2.561410395833333
34,1773,119,60928,0.4941532041411847,1888,1.0058131217956543,0.2,0.035888671875,-0.012458732977393083,0.29531073570251465,-44.07299470901489,0.0340547077357769,0.011539126,0.0004092704424510632,1257.0,-2.561410395833333
34,1774,120,61440,0.01028957960079424,1904,1.0039433240890503,0.2,0.230712890625,-0.024676977249328047,-0.07009899616241455,-44.05796146392822,-0.027337735518813133,0.018530384,0.0004092704424510632,1257.0,-2.561410395833333
34,1774,121,61952,0.01015748745703604,1920,0.9992545247077942,0.2,0.2154541015625,-0.025242677322239615,-0.5686671733856201,-43.94943010807037,-0.03401947021484375,0.015530589,0.0004092704424510632,1257.0,-2.561247
35,1774,122,62464,0.5859251187648624,1936,0.9981331825256348,0.2,0.035888671875,-0.009267277298931731,0.1796116828918457,-43.837668657302856,0.0834106057882309,0.0077575846,0.0004092704424510632,1257.0,-2.561247
35,1774,123,62976,0.019488798949168995,1952,0.9955880641937256,0.2,0.2171630859375,-0.022628312493907288,-1.0705621242523193,-43.800607681274414,-0.025279182940721512,0.018950118,0.0004092704424510632,1257.0,-2.5590518600000003
35,1775,124,63488,0.34442417928949,1968,0.9946755766868591,0.2,0.0911865234375,-0.00910934791318141,0.6817682981491089,-43.72903871536255,0.05813141539692879,0.015254892,0.0004092704424510632,1257.0,-2.5590518600000003
36,1775,125,64000,0.03108731156680733,1984,0.994366466999054,0.2,0.268798828125,-0.03357989825599361,0.24936699867248535,-43.71463119983673,-0.04672085493803024,0.020296825,0.0004092704424510632,1257.0,-2.5590518600000003
36,1775,126,64512,0.08174305967986584,2000,0.9946456551551819,0.2,0.34033203125,-0.0287882320699282,0.39813971519470215,-43.71093690395355,-0.003870498389005661,0.020983424,0.0004092704424510632,1257.0,-2.5629632549019608
