time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/value_loss,train/n_updates,train/std,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/loss,train/approx_kl,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
18,1848,67,34304,0.004147489577007946,1056,0.9982631802558899,0.2,0.1982421875,-0.023711003770586103,-0.08800458908081055,-43.89594268798828,-0.034586817026138306,0.016803302,0.0004092704424510632,1257.0,-2.534736518518518
18,1848,68,34816,0.17616306792479008,1072,0.9975512027740479,0.2,0.102783203125,-0.018701479100855067,0.15615177154541016,-43.8602489233017,0.005160922184586525,0.011914715,0.0004092704424510632,1257.0,-2.534736518518518
19,1848,69,35328,0.006354841170832515,1088,0.9972123503684998,0.2,0.2056884765625,-0.023241536764544435,-2.3705124855041504,-43.84285080432892,-0.024242417886853218,0.015064625,0.0004092704424510632,1257.0,-2.534828071428571
19,1848,70,35840,0.23063458944670856,1104,0.9961087703704834,0.2,0.0540771484375,-0.012566036341013387,0.21982812881469727,-43.82839059829712,0.044932425022125244,0.011982449,0.0004092704424510632,1257.0,-2.534828071428571
19,1847,71,36352,0.013559599901782349,1120,0.9972656965255737,0.2,0.2322998046875,-0.026647649850929156,0.07036733627319336,-43.81338143348694,-0.025371843948960304,0.015259827,0.0004092704424510632,1257.0,-2.534828071428571
19,1847,72,36864,0.004318327861255966,1136,0.996626079082489,0.2,0.15869140625,-0.01694195522577502,0.027971088886260986,-43.83926510810852,-0.022986911237239838,0.011819655,0.0004092704424510632,1257.0,-2.5369870344827583
20,1846,73,37376,0.20744747505523264,1152,0.9963484406471252,0.2,0.0775146484375,-0.015583383647026494,0.10035198926925659,-43.812814354896545,0.017312467098236084,0.012856601,0.0004092704424510632,1257.0,-2.5369870344827583
20,1845,74,37888,0.01589190002414398,1168,0.9942705035209656,0.2,0.1923828125,-0.020966298136045225,-1.8782234191894531,-43.7896933555603,-0.03066391497850418,0.014351433,0.0004092704424510632,1257.0,-2.5325540999999996
20,1845,75,38400,0.1810179550666362,1184,0.9933786988258362,0.2,0.0882568359375,-0.015174026033491828,0.47986388206481934,-43.732120752334595,0.02719261310994625,0.014714586,0.0004092704424510632,1257.0,-2.5325540999999996
21,1845,76,38912,0.010677503392798826,1200,0.993109941482544,0.2,0.25341796875,-0.028725418669637293,0.23731261491775513,-43.71738612651825,-0.026968246325850487,0.018172957,0.0004092704424510632,1257.0,-2.5325540999999996
21,1844,77,39424,0.030969627725426108,1216,0.994066059589386,0.2,0.270751953125,-0.028334521426586434,0.358295202255249,-43.732760548591614,-0.03603065758943558,0.023076164,0.0004092704424510632,1257.0,-2.5304852580645156
21,1844,78,39936,0.094698152737692,1232,0.9940435886383057,0.2,0.1785888671875,-0.021828954777447507,0.7327815294265747,-43.75381815433502,-0.006103884428739548,0.019550923,0.0004092704424510632,1257.0,-2.5304852580645156
21,1844,79,40448,0.04684131778776646,1248,0.9945605993270874,0.2,0.2398681640625,-0.02436453607515432,-1.527376651763916,-43.75536847114563,-0.023633064702153206,0.020025976,0.0004092704424510632,1257.0,-2.52803321875
22,1844,80,40960,0.145668362849392,1264,0.9947537183761597,0.2,0.1494140625,-0.022380369089660235,0.15004956722259521,-43.77253460884094,-0.005380917340517044,0.019647613,0.0004092704424510632,1257.0,-2.52803321875
22,1843,81,41472,0.011592205875786021,1280,0.9942560791969299,0.2,0.277587890625,-0.029644843642017804,0.31681400537490845,-43.767285227775574,-0.040962908416986465,0.029272465,0.0004092704424510632,1257.0,-2.52803321875
22,1842,82,41984,0.10966858407482505,1296,0.993324875831604,0.2,0.1578369140625,-0.018726619651715737,0.6868909597396851,-43.74202823638916,0.011740706861019135,0.01783751,0.0004092704424510632,1257.0,-2.5263378787878787
23,1842,83,42496,0.02997368498472497,1312,0.9937041997909546,0.2,0.25048828125,-0.025026347895618528,0.8713881969451904,-43.728448033332825,-0.01643608696758747,0.018681891,0.0004092704424510632,1257.0,-2.5263378787878787
23,1842,84,43008,0.018812161026289687,1328,0.9944716691970825,0.2,0.229736328125,-0.022694697341648862,-2.049445867538452,-43.75313711166382,-0.027633091434836388,0.017013216,0.0004092704424510632,1257.0,-2.525747705882353
23,1842,85,43520,0.22109811252448708,1344,0.9942446351051331,0.2,0.0653076171875,-0.015438394737429917,0.22811615467071533,-43.76164436340332,0.039590708911418915,0.013739969,0.0004092704424510632,1257.0,-2.525747705882353
23,1842,86,44032,0.014100619941018522,1360,0.9929183125495911,0.2,0.2342529296875,-0.026690583123127,0.4081336259841919,-43.73925447463989,-0.023094631731510162,0.017976467,0.0004092704424510632,1257.0,-2.5228053999999998
24,1841,87,44544,0.1757622822187841,1376,0.9923093318939209,0.2,0.125244140625,-0.014702308202686254,0.7563244104385376,-43.701672196388245,0.059094756841659546,0.01799889,0.0004092704424510632,1257.0,-2.5228053999999998
24,1842,88,45056,0.009534560551401228,1392,0.9931255578994751,0.2,0.2486572265625,-0.0261070395790739,-0.8777732849121094,-43.702049136161804,-0.03820422664284706,0.020080725,0.0004092704424510632,1257.0,-2.5228053999999998
24,1841,89,45568,0.005387524106481578,1408,0.9923248887062073,0.2,0.1817626953125,-0.02056828493368812,-0.5794230699539185,-43.71226119995117,-0.03073284775018692,0.013967155,0.0004092704424510632,1257.0,-2.5257844166666663
25,1841,90,46080,0.264109096955508,1424,0.9923343062400818,0.2,0.0572509765625,-0.012032777784042992,0.17993754148483276,-43.68987786769867,0.05411791801452637,0.011309159,0.0004092704424510632,1257.0,-2.5257844166666663
25,1840,91,46592,0.015834699181141332,1440,0.9928412437438965,0.2,0.2728271484375,-0.02880670828744769,0.06622278690338135,-43.70001244544983,-0.02079349011182785,0.022537226,0.0004092704424510632,1257.0,-2.52261827027027
25,1840,92,47104,0.23641577921807766,1456,0.9930285215377808,0.2,0.087158203125,-0.017296620324486867,0.7163540124893188,-43.70856297016144,0.09471364319324493,0.012980429,0.0004092704424510632,1257.0,-2.52261827027027
25,1840,93,47616,0.012230286927660927,1472,0.9932013750076294,0.2,0.2308349609375,-0.02538595983060077,-0.04732322692871094,-43.71051025390625,-0.02977469004690647,0.021935496,0.0004092704424510632,1257.0,-2.52261827027027
26,1840,94,48128,0.007545420143287629,1488,0.9933911561965942,0.2,0.20654296875,-0.021930450937361456,-0.4265173673629761,-43.71892762184143,-0.02424129843711853,0.015493136,0.0004092704424510632,1257.0,-2.525912578947368
26,1840,95,48640,0.27801511518191546,1504,0.992965579032898,0.2,0.1007080078125,-0.014278361006290652,0.2091166377067566,-43.72021734714508,-0.0041855573654174805,0.0134548955,0.0004092704424510632,1257.0,-2.525912578947368
26,1840,96,49152,0.005830861933645792,1520,0.9938467144966125,0.2,0.2191162109375,-0.023202003678306937,-1.7231740951538086,-43.71638262271881,-0.024499526247382164,0.017372955,0.0004092704424510632,1257.0,-2.5273934358974355
26,1840,97,49664,0.3703985803294927,1536,0.9940991401672363,0.2,0.15966796875,-0.017339234153041616,0.03884762525558472,-43.74588680267334,0.044506147503852844,0.014964763,0.0004092704424510632,1257.0,-2.5273934358974355
27,1840,98,50176,0.014621348265791312,1552,0.9955630898475647,0.2,0.2886962890625,-0.03172256701509468,-0.049933433532714844,-43.763118743896484,-0.034463610500097275,0.019525487,0.0004092704424510632,1257.0,-2.5273934358974355
27,1840,99,50688,0.006015962528181262,1568,0.9969996809959412,0.2,0.2369384765625,-0.023092400653695222,0.11585235595703125,-43.81848359107971,-0.03331104665994644,0.016571958,0.0004092704424510632,1257.0,-2.527655825
27,1840,100,51200,0.2377154896967113,1584,0.9974964261054993,0.2,0.1209716796875,-0.0204634588008048,0.37765252590179443,-43.85074484348297,0.007249269634485245,0.015215384,0.0004092704424510632,1257.0,-2.527655825
28,1840,101,51712,0.01624146109679714,1600,0.9968860149383545,0.2,0.267822265625,-0.028326969651971012,-1.5376811027526855,-43.84616720676422,-0.04423823207616806,0.020422935,0.0004092704424510632,1257.0,-2.529959682926829
28,1840,102,52224,0.28739447332918644,1616,0.996535062789917,0.2,0.0709228515625,-0.01248467669938691,0.6556142568588257,-43.8315634727478,0.06557922065258026,0.013446651,0.0004092704424510632,1257.0,-2.529959682926829
28,1840,103,52736,0.0380763717694208,1632,0.9964585304260254,0.2,0.268798828125,-0.024583143123891205,0.39977192878723145,-43.81886887550354,-0.026055749505758286,0.019486804,0.0004092704424510632,1257.0,-2.529959682926829
28,1839,104,53248,0.14893553871661425,1648,0.9967370629310608,0.2,0.28759765625,-0.02909639990684809,0.5225842595100403,-43.822108030319214,0.01914232224225998,0.023736846,0.0004092704424510632,1257.0,-2.5259174047619046
29,1839,105,53760,0.09543327987194061,1664,0.9973198771476746,0.2,0.1956787109375,-0.024848025655956008,0.8917790651321411,-43.83586382865906,-0.007035005837678909,0.0272602,0.0004092704424510632,1257.0,-2.5259174047619046
29,1838,106,54272,0.051567193120718,1680,0.9971034526824951,0.2,0.2166748046875,-0.020614930166630074,-1.9066991806030273,-43.83967363834381,-0.0061431750655174255,0.0177207,0.0004092704424510632,1257.0,-2.5270859534883723
29,1837,107,54784,0.20487441262230277,1696,0.9973185062408447,0.2,0.093017578125,-0.01636749747558497,0.5192118883132935,-43.83659648895264,0.03325885161757469,0.017521136,0.0004092704424510632,1257.0,-2.5270859534883723
30,1837,108,55296,0.027581912116147578,1712,0.9973807334899902,0.2,0.31005859375,-0.031483491067774594,0.6079802513122559,-43.84284043312073,-0.01844974234700203,0.027235568,0.0004092704424510632,1257.0,-2.5270859534883723
30,1836,109,55808,0.30276775266975164,1728,0.9976351261138916,0.2,0.1488037109375,-0.019831463854643516,0.7940388917922974,-43.84576344490051,0.12917456030845642,0.020845704,0.0004092704424510632,1257.0,-2.5285369772727275
30,1836,110,56320,0.020348087273305282,1744,0.9974741339683533,0.2,0.274169921875,-0.027459619683213532,0.9594589471817017,-43.84935128688812,-0.02168126218020916,0.022253543,0.0004092704424510632,1257.0,-2.5285369772727275
30,1835,111,56832,0.03416124457726255,1760,0.9987624883651733,0.2,0.2099609375,-0.0182389003894059,-1.150284767150879,-43.858867049217224,-0.009179512038826942,0.015985038,0.0004092704424510632,1257.0,-2.530108177777778
31,1835,112,57344,0.30145716900005937,1776,0.9991710186004639,0.2,0.08203125,-0.019185961136827245,0.3985038995742798,-43.89354956150055,-0.006173189729452133,0.013747469,0.0004092704424510632,1257.0,-2.530108177777778
31,1834,113,57856,0.007230762523249723,1792,1.0002338886260986,0.2,0.2216796875,-0.022846284555271268,-0.07573211193084717,-43.908244132995605,-0.03619685769081116,0.016591392,0.0004092704424510632,1257.0,-2.5321188695652177
31,1834,114,58368,0.21813541208393872,1808,1.000166416168213,0.2,0.11181640625,-0.01796211753389798,0.7041969299316406,-43.933581948280334,0.04683450609445572,0.017651808,0.0004092704424510632,1257.0,-2.5321188695652177
32,1834,115,58880,0.0054660213718307205,1824,0.9984422326087952,0.2,0.21826171875,-0.02441290981369093,-0.5762208700180054,-43.90388262271881,-0.042195096611976624,0.015330296,0.0004092704424510632,1257.0,-2.5321188695652177
32,1834,116,59392,0.004405428648169618,1840,0.997154951095581,0.2,0.2659912109375,-0.02600247315422166,-0.5377824306488037,-43.84561240673065,-0.0326915979385376,0.020744948,0.0004092704424510632,1257.0,-2.531100680851064
32,1833,117,59904,0.38965052063576877,1856,0.9967771172523499,0.2,0.0550537109375,-0.013223371584899724,0.22793906927108765,-43.818780303001404,0.08035551756620407,0.013133633,0.0004092704424510632,1257.0,-2.531100680851064
32,1833,118,60416,0.012391263415338472,1872,0.9976710081100464,0.2,0.270263671875,-0.027025001356378198,-0.4164925813674927,-43.823617458343506,-0.03361751139163971,0.024729403,0.0004092704424510632,1257.0,-2.531258041666667
33,1833,119,60928,0.23790748743340373,1888,0.9982784986495972,0.2,0.09228515625,-0.01473239895858569,0.7743704915046692,-43.85427641868591,0.05941452085971832,0.017656261,0.0004092704424510632,1257.0,-2.531258041666667
33,1832,120,61440,0.01820294911158271,1904,0.9987640380859375,0.2,0.2874755859375,-0.03061297841486521,-0.28610098361968994,-43.86927831172943,-0.03707770258188248,0.02112513,0.0004092704424510632,1257.0,-2.531258041666667
33,1832,121,61952,0.05828097718767822,1920,0.9989863634109497,0.2,0.1849365234375,-0.022101836861111224,-0.13600051403045654,-43.87931251525879,-0.007325846701860428,0.015088718,0.0004092704424510632,1257.0,-2.529754918367347
34,1832,122,62464,0.248771759448573,1936,0.9988141059875488,0.2,0.0543212890625,-0.010638337611453608,0.6371663808822632,-43.87198495864868,0.0666818767786026,0.008930795,0.0004092704424510632,1257.0,-2.529754918367347
34,1831,123,62976,0.007925441372208297,1952,0.9990443587303162,0.2,0.2752685546875,-0.029206318024080247,-0.8780906200408936,-43.86976969242096,-0.03797139599919319,0.02388175,0.0004092704424510632,1257.0,-2.52993908
34,1831,124,63488,0.22735049994662404,1968,0.9994409084320068,0.2,0.10986328125,-0.019225621348596178,0.5194370746612549,-43.882248401641846,0.016625432297587395,0.016095988,0.0004092704424510632,1257.0,-2.52993908
34,1830,125,64000,0.009530336654279381,1984,0.9995166063308716,0.2,0.227294921875,-0.027066919836215675,0.10708075761795044,-43.89145600795746,-0.033478181809186935,0.017283997,0.0004092704424510632,1257.0,-2.52993908
